time	cytoplasm	nucleus	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFN	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46
30.0	1.0	1.0	0.13013866039162353	1.3719197227325826	0.35581697486548547	3.349010449857954	2.2119580809290427	0.024421285544005876	999.0312148066106	0.15464982254322984	0.5963393499267856	1.1737311505419271E-4	0.023395244831067016	99.92952013585928	0.009706706459918875	49.89473434650183	0.10235456453423537	4.3436590409990175E-4	3.4686201385618456E-4	2.472240145228412E-4	59.99992104721008	3.110997837117557E-5	7.351685331365579E-7	5.236890327094086E-7	0.0	0.0	0.0	0.0	0.0	0.0029110889638838534	4.7842811565786606E-5	0.0	10.0	0.060773157680734595	0.0	1.2417810623409522	6.313074485231329E-5	0.004183185975938017	0.006243223544502408	0.011059790404645213	0.07146115447875459	0.06185992901729194	1.4130310201347988E-5	0.004772887922315323	4.990660535295292E-4	2.9120119379756625E-5	0.009283280538115488	3.0706369360270614E-4	5.850817330406883E-4	8.73326689165156E-6	3.2279144218887856E-5	1.1697622415533508E-4	-3.4684978991351326E-5	8.611425678109675E-6	1.5554989185587784E-7	1.1243131132490043E-5	2.3921405782893305E-7	-1.0473780650553146E-7	3.6758426656827895E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032994510196938318	1.8231947304220378E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011921108315056626	0.002911870581239401
31.0	1.0	1.0	0.12898750212972881	1.3691054678230345	0.3520298719204782	3.3436172309710352	2.20712429895462	0.025364645862255196	998.9589808982635	0.16093847078129855	0.639779485860762	1.320054642902314E-4	0.02772696137894777	99.92593570641968	0.010176112032686667	49.884982209209	0.11148607251709959	4.764354291795772E-4	4.237003046318863E-4	3.145467443196465E-4	59.999899521956664	4.058381862458273E-5	9.898229777044024E-7	6.729780533369878E-7	0.0	0.0	0.0	0.0	0.0	0.0035317182738449403	5.989422473074422E-5	0.0	10.0	0.0638881815475719	0.0	1.2401179656932986	5.825584864079664E-5	0.003533629764674931	0.005766187698932501	0.0110356214947731	0.07395514962619162	0.06437538831251942	1.5136168298853964E-5	0.005413659672670443	4.993635651104832E-4	3.0528336098060004E-5	0.009618173766561072	3.344582175512988E-4	6.768153203352465E-4	1.0595154821534822E-5	3.2535606803100916E-5	1.3863480689473885E-4	-4.236805167010139E-5	1.0756009329220839E-5	2.0291909312291365E-7	1.3443130759186763E-5	2.994711236537211E-7	-1.3459561060512845E-7	4.949114888522012E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003304290974467161	1.9166454464271572E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.951411120797948E-4	0.0026043672090755865
32.0	1.0	1.0	0.12802018506447246	1.3665775386545251	0.348827165440556	3.3382229448508935	2.201891634077397	0.02630400705312867	998.8842962978254	0.1672006918278448	0.6840765602352484	1.4764621930144685E-4	0.032602896096628406	99.9223578036506	0.010644322234927913	49.874838127361166	0.12091565954727206	5.206356200171852E-4	5.129102228638311E-4	3.9614530228736065E-4	59.999873433156175	5.234490884324072E-5	1.3159967716274824E-6	8.550449070052423E-7	0.0	0.0	0.0	0.0	0.0	0.0042462130915094905	7.422193499547976E-5	0.0	10.0	0.0669978741144096	0.0	1.2385573535900452	5.359266832255863E-5	0.003000974191093325	0.005370970365679462	0.011009458170386986	0.07643672313834388	0.06688027673113793	1.6146663675816443E-5	0.006098925195602949	4.994939574468889E-4	3.193296670478374E-5	0.009935075799000638	3.627469786418162E-4	7.76821547000619E-4	1.2738639274528473E-5	3.2535542693447566E-5	1.6301448048314202E-4	-5.1287883664372624E-5	1.3299686229732888E-5	2.6172454421620363E-7	1.5930161455305842E-5	3.711096749773988E-7	-1.710089812967833E-7	6.579983858137413E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033075125309579064	2.0099362234322882E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.328899410935918E-4	0.002347318732609932
33.0	1.0	1.0	0.12720484681517574	1.3642893868315993	0.34610318591592526	3.3328309658568656	2.1963362838563634	0.02723938954516001	998.8071744065008	0.1734362928939703	0.7291503988883812	1.6429850527196807E-4	0.03805593978765368	99.9187880341029	0.011111190040760999	49.86431311094581	0.13062432158391207	5.669928472479979E-4	6.157034045304314E-4	4.941976379284259E-4	59.99984208699574	6.680396749924729E-5	1.7292305042154695E-6	1.0749208582024607E-6	0.0	0.0	0.0	0.0	0.0	0.005062567470227928	9.110903677171814E-5	0.0	10.0	0.07010077585627487	0.0	1.237084540016416	4.926295055210014E-5	0.0025640178660477353	0.005043233107703604	0.010981681419281818	0.07890614731809778	0.06937451715758812	1.7158806125663063E-5	0.006827612105216339	4.99488781989002E-4	3.3333570122282996E-5	0.010233719478358855	3.918729647517362E-4	8.851198032572779E-4	1.5187702410683785E-5	3.22575604766158E-5	1.902796989382684E-4	-6.156545582693646E-5	1.6290986735622394E-5	3.340198374962365E-7	1.8720299689907914E-5	4.5554518385859073E-7	-2.1498417146957582E-7	8.646152521077348E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003309389015838233	2.1030232756882462E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.992785627068301E-4	0.002132582562941465
34.0	1.0	1.0	0.1265150722771475	1.362201866369718	0.3437715553801484	3.3274440604124855	2.1905210520192884	0.02817081623187228	998.727628331392	0.17964514873255064	0.7749234099017884	1.8196257243257566E-4	0.04411761759650959	99.91522772063726	0.01157659750112092	49.85341833621896	0.14059292466819645	6.155360291617035E-4	7.333150230049449E-4	6.110774526178109E-4	59.999804728209746	8.441921523526041E-5	2.2474473705555985E-6	1.3380412748263469E-6	0.0	0.0	0.0	0.0	0.0	0.005988739112794169	1.108525750241137E-4	0.0	10.0	0.07319568186155595	0.0	1.2356867940925629	4.532898897558965E-5	0.0022054298677799677	0.004771148603115449	0.010952605260096442	0.08136366088129776	0.07185805949302025	1.816983865430775E-5	0.007598364064625346	4.99374018659559E-4	3.472979250336276E-5	0.010513995998723845	4.2177877400458936E-4	0.0010016662234772935	1.7966217338382507E-5	3.1680278029596926E-5	2.2058808798254795E-4	-7.332403398743253E-5	1.9780684783828417E-5	4.2209607617630203E-7	2.1828243179736586E-5	5.542628751205685E-7	-2.676082546905965E-7	1.1237236852777994E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033101495722093564	2.1958704558466786E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.892785735782426E-4	0.0019532826955059868
35.0	1.0	1.0	0.12592898418105178	1.3602821119873363	0.3417616357514683	3.3220644920810334	2.184497694305891	0.0290983116037129	998.6456709173145	0.18582718711849824	0.8213209889540398	2.0063603688579858E-4	0.050817890948464124	99.91167794897486	0.012040450579437478	49.84216505413405	0.15080235837449849	6.66296492685093E-4	8.66996026634956E-4	7.493559424437793E-4	59.99976053973872	1.0569824338473057E-4	2.891150929562669E-6	1.6502320779309857E-6	0.0	0.0	0.0	0.0	0.0	0.0070325874913935195	1.3376201789011593E-4	0.0	10.0	0.07628160044565253	0.0	1.2343531278062765	4.181266864868374E-5	0.0019110373086729943	0.004544960720646307	0.010922488471529455	0.08380947361760901	0.0743308748473993	1.9177251873372158E-5	0.008409574243082429	4.991710219215857E-4	3.6121351738312435E-5	0.01077594461897216	4.5240707512349547E-4	0.0011263562100776298	2.109776247418056E-5	3.0782431473477286E-5	2.540894547423206E-4	-8.668837197692609E-5	2.3821528428710878E-5	5.284912169236529E-7	2.5267150408979112E-5	6.688100894505796E-7	-3.300464151528969E-7	1.4455754647813346E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033099859844167804	2.288448013369576E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.987342800848275E-4	0.0018036233589979467
36.0	1.0	1.0	0.1254284799680841	1.3585025745532604	0.34001563752967345	3.316694109223765	2.1783088534664805	0.030021901133962452	998.5613147744496	0.19198237753273928	0.8682718606262616	2.2031413321377575E-4	0.05818499215275481	99.9081396069197	0.012502674870110538	49.830564506795234	0.16123367801596464	7.193077631806289E-4	0.0010180054115885104	9.118022212110174E-4	59.99970864281526	1.3119959326737314E-4	3.6836185070244853E-6	2.0176913919365215E-6	0.0	0.0	0.0	0.0	0.0	0.008201815188745076	1.6015759147370307E-4	0.0	10.0	0.07935771821014069	0.0	1.2330740945851684	3.870941941075748E-5	0.0016692453214593866	0.004356621873088884	0.010891544267332402	0.08624377052067322	0.07679295101309572	2.0178793178728368E-5	0.009259421263832323	4.988973157349541E-4	3.7508024610331616E-5	0.01101974135717912	4.837010340478939E-4	0.0012590279670462077	2.460544556623523E-5	2.95429855095977E-5	2.9092496076377406E-4	-1.0178391349303895E-4	2.8467948959058198E-5	6.559979663368657E-7	2.9048509797379235E-5	8.007879573685154E-7	-4.03538277715558E-7	1.8418092535122427E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033090585345811434	2.3807315463042207E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.242141019134525E-4	0.0016787277496999042
37.0	1.0	1.0	0.12499859273765655	1.3568401945545592	0.33848626480076277	3.311334417961392	2.1719896555355076	0.03094161084701989	998.4745723023332	0.1981107223108554	0.9157083538935389	2.40989973698482E-4	0.06624529250108527	99.9046134173254	0.012963212057085652	49.818627851945855	0.17186823466683493	7.746052942176159E-4	0.001187602660152232	0.001101382451726408	59.999648097463165	1.6153402889679952E-4	4.651088094121257E-6	2.4469667130643905E-6	0.0	0.0	0.0	0.0	0.0	0.009503913387253796	1.903685079380418E-4	0.0	10.0	0.08242337061747336	0.0	1.2318416018168943	3.599824888266684E-5	0.0014705646009247064	0.004199493995926951	0.010859948277677538	0.08866671540590298	0.07924428892434217	2.1172470828454247E-5	0.010145906537699766	4.985672587637141E-4	3.8889636171256956E-5	0.01124568677017316	5.156047040005048E-4	0.0013994668966041072	2.8511740161761388E-5	2.7941242557981752E-5	3.312264625054263E-4	-1.1873600514912379E-4	3.3775753744945786E-5	8.076701444839976E-7	3.3182040101136694E-5	9.518425396902091E-7	-4.893933415883528E-7	2.3255440470606283E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033075010027984394	2.472701118524201E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6288651119342763E-4	0.0015744989688938338
38.0	1.0	1.0	0.12462695713930315	1.355275696155244	0.33713479599355567	3.3059866427580666	2.1655690267709344	0.03185746701740615	998.3854557106635	0.20421224969474122	0.9635666118053867	2.626548091750608E-4	0.0750232037649582	99.90109996574564	0.013422016990543947	49.806366095521035	0.1826877922031738	8.322261486041772E-4	0.001377040463528944	0.0013212577319617893	59.99957790338999	1.9736549099998437E-4	5.822936695639876E-6	2.9449279998588008E-6	0.0	0.0	0.0	0.0	0.0	0.010946112275738504	2.2473111901356177E-4	0.0	10.0	0.08547801726376367	0.0	1.2306487390159326	3.3648809990096534E-5	0.0013072263435498083	0.004068101929603163	0.010827845133854673	0.09107845405189083	0.0816848998778965	2.215655318578915E-5	0.011066891931226439	4.981925990525473E-4	4.026605097163184E-5	0.011454192984365126	5.480633766095215E-4	0.0015474106972286792	3.283833682721551E-5	2.595694844614475E-5	3.7511601882479106E-4	-1.37669131913009E-4	3.9801808019300876E-5	9.868274549999218E-7	3.7675622764912773E-5	1.123655595067809E-6	-5.889855984330401E-7	2.9114683478199385E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033054249182314192	2.5643405179129103E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1241664754197776E-4	0.001487500511335782
39.0	1.0	1.0	0.12430336379629645	1.3537929860966371	0.33592951887177686	3.300651776609069	2.159070780186763	0.032769495962180616	998.2939770373526	0.21028700835928585	1.0117867369922808	2.85298286872973E-4	0.08454111215540445	99.89759972358381	0.013879055278151954	49.793790032269804	0.19367463075545993	8.922086419403323E-4	0.001587557834719171	0.0015747807986844933	59.99949700124736	2.3941172546938037E-4	7.2318482219387415E-6	3.5187371626218376E-6	0.0	0.0	0.0	0.0	0.0	0.012535336974683887	2.6358702717372006E-4	0.0	10.0	0.08852122113800158	0.0	1.2294896223003327	3.1626261975635506E-5	0.0011728682421739967	0.00395792997995148	0.010795353900933816	0.09347911690932936	0.08411480334371435	2.3129563525795758E-5	0.012020136807529292	4.977829351431244E-4	4.163716583445586E-5	0.011645770188137033	5.810238922663798E-4	0.0017025549928240038	3.760601092405166E-5	2.357039272906752E-5	4.2270556077702226E-4	-1.5870618478063903E-4	4.6603710714416105E-5	1.1970586273469018E-6	4.253526610879565E-5	1.3179351358686003E-6	-7.037474302466524E-7	3.615924110969371E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033029231605455414	2.6556366341400474E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7088031325263676E-4	0.001414853884425915
40.0	1.0	1.0	0.12401938822104588	1.3523786433229412	0.3348444536624971	3.2953306225230863	2.1525145120015052	0.03367772389988233	998.2001481642121	0.21633506308689224	1.0603128760717986	3.089087010544202E-4	0.09481934308157969	99.89411306744357	0.014334301303470886	49.78091019439902	0.20481163619312986	9.545919597418969E-4	0.0018203737019321822	0.0018654916244179231	59.99940427422953	2.8844458441399507E-4	8.913969189640943E-6	4.175814487035639E-6	0.0	0.0	0.0	0.0	0.0	0.014278169407795827	3.072811860614647E-4	0.0	10.0	0.09155263125293006	0.0	1.2283592551018871	2.9894515687061557E-5	0.0010622782820376986	0.003865254069234547	0.010762572560007526	0.09586882142405395	0.0865340252347569	2.409027091197083E-5	0.013003333595115019	4.973460984148146E-4	4.300290391041266E-5	0.011821012823069174	6.144349085793896E-4	0.001864559321076863	4.2834508223387484E-5	2.0762502050678824E-5	4.7409671540789847E-4	-1.8196776901320275E-4	5.423946926084112E-5	1.4422229220699754E-6	4.776510046011187E-5	1.5364059303073236E-6	-8.351628940813409E-7	4.4569845948204713E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003300073001868537	2.746578937587902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.366925421714329E-4	0.0013541511666325667
41.0	1.0	1.0	0.12376808225245081	1.3510214867758192	0.3338583107007077	3.290023827738215	2.1459163412463806	0.03458217685666187	998.103980830605	0.22235649133884108	1.1090932472255879	3.3347323280712675E-4	0.10587615444688982	99.89064029528204	0.014787736598115126	49.76773680811754	0.21608237550601353	0.0010194157587815273	0.002076681056816977	0.002197111994011868	59.999298549976935	3.452900027263507E-4	1.090905069244553E-5	4.923802570325481E-6	0.0	0.0	0.0	0.0	0.0	0.016180816376395478	3.5616002035193607E-4	0.0	10.0	0.09457196811982063	0.0	1.22725340452336	2.841831497441341E-5	9.711855853772461E-4	0.0037870032341324467	0.010729581706231903	0.09824767402030499	0.08894259653553643	2.5037677726860063E-5	0.014014141176139	4.96888469393613E-4	4.436320979434538E-5	0.011980585722380782	6.482471265180406E-4	0.0020330533134893195	4.8542449129186435E-5	1.7514925277334863E-5	5.293807722344491E-4	-2.075715596594131E-4	6.276717793118306E-5	1.7264500136317535E-6	5.336740265065619E-5	1.7808001017596804E-6	-9.847605092714149E-7	5.454525346222766E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003296938669685043	2.837159043594619E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.085483600229622E-4	0.001303380536072818
42.0	1.0	1.0	0.12354371784572026	1.3497122102695769	0.33295363906933073	3.284731911891929	2.139289519949964	0.03548288060573471	998.0054866453589	0.2283513805302474	1.158080116153847	3.589781759585111E-4	0.1177277557611658	99.8871816398773	0.015239348506252404	49.75427975787465	0.22747115819560876	0.0010867197626996154	0.002357641715266058	0.0025735391546491196	59.999178602749375	4.108276574370084E-4	1.3260575319375517E-5	5.770528375739943E-6	0.0	0.0	0.0	0.0	0.0	0.018249083929691993	4.1056959320908294E-4	0.0	10.0	0.09757901161642205	0.0	1.2261684924238483	2.716449438027249E-5	8.960895760275617E-4	0.00372064533005545	0.01069644759974982	0.10061577178784553	0.09134055221209897	2.597100448755612E-5	0.015050215532501573	4.964152389206208E-4	4.571804551875721E-5	0.012125210442028724	6.824134745868263E-4	0.0022076429094693836	5.474725178907598E-5	1.3810109439363664E-5	5.88638778805829E-4	-2.3563170945099557E-4	7.224470389355948E-5	2.054138287185042E-6	5.934264771372401E-5	2.0528479660454147E-6	-1.1541056683226665E-6	6.630287659687759E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032935735014571477	2.9273703484926616E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.853737206670876E-4	0.0012608630126342557
43.0	1.0	1.0	0.12334157460421863	1.3484430747193223	0.33211613088923303	3.2794552901753056	2.1326449365168307	0.03637986063023336	997.9046770971869	0.23431982585923242	1.2072297262806129	3.854091467199111E-4	0.13038835002586124	99.88373728004491	0.01568912909025673	49.74054855799937	0.238963084027413	0.0011565433611681172	0.002664381732205935	0.002998838637876255	59.99904315583206	4.859903210070078E-4	1.6015867927099357E-5	6.723964023129625E-6	0.0	0.0	0.0	0.0	0.0	0.020488357973165103	4.708538469482802E-4	0.0	10.0	0.10057359086479402	0.0	1.225101500115095	2.6102665541871684E-5	8.341203743404968E-4	0.0036640927069857554	0.010663224682584153	0.10297320391304349	0.09372793034369298	2.6889672593861783E-5	0.016109237237725144	4.959306234235319E-4	4.706738727077019E-5	0.012255652015238504	7.16889252082239E-4	0.002387916461225749	6.14650739194953E-5	9.631365803612597E-6	6.519417501293063E-4	-2.6625831255707317E-4	8.272938464991251E-5	2.429951605035039E-6	6.568958514457845E-5	2.3542692347414012E-6	-1.3447927950201245E-6	8.007933963549679E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032900217526706417	3.017207725943821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6628491854182512E-4	0.001225198857080001
44.0	1.0	1.0	0.12315776378664303	1.3472076492396936	0.33133405253397175	3.2741942923376017	2.1259915309630757	0.0372731421023783	997.8015635638315	0.24026192857437081	1.2565021894885855	4.127512753142233E-4	0.1438701951607092	99.88030734997074	0.0161370742349703	49.726552331363266	0.25054407771362186	0.001228925220968533	0.002997987496153496	0.003477236354393989	59.99889088413739	5.717629230529048E-4	1.9226189409599853E-5	7.792186930724556E-6	0.0	0.0	0.0	0.0	0.0	0.022903590923061806	5.373529395749889E-4	0.0	10.0	0.10355557579425419	0.0	1.224049885453042	2.5205516963496682E-5	7.829246600423168E-4	0.0036156243664299814	0.010629957654815378	0.10532005289002289	0.09610477142974833	2.7793285646675932E-5	0.017188935527721265	4.954380420906191E-4	4.8411222704910904E-5	0.012372706337352296	7.516322331408656E-4	0.0025734506039700906	6.871077276918542E-5	4.962925664910999E-6	7.19350975803546E-4	-2.995569261620632E-4	9.427773999505965E-5	2.858814615264524E-6	7.240533673872406E-5	2.686764697874945E-6	-1.5584373727741104E-6	9.613094704799927E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032863201116540355	3.1066672738276255E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.505550482677684E-4	0.001195222256450773
45.0	1.0	1.0	0.12298908267548665	1.3460005937580157	0.3305977794077738	3.2689491782661917	2.119336637411192	0.038162749873929085	997.6961573201085	0.2461777945900385	1.3058613438255209	4.409893784628559E-4	0.1581836816738933	99.87689194696958	0.016583182915305937	49.712299794614246	0.26220091128555506	0.0013039029163022361	0.0033595025148019163	0.0040131100621173645	59.9987204169656	6.69181337772958E-4	2.2946812846602202E-5	8.983339906997858E-6	0.0	0.0	0.0	0.0	0.0	0.025499294100144936	6.104016966547045E-4	0.0	10.0	0.10652487011507901	0.0	1.2230115110825202	2.4448860307182962E-5	7.405723162309252E-4	0.0035738217212499257	0.01059668318705596	0.10765639554386922	0.0984711178360154	2.868160994080334E-5	0.018287108818566572	4.949402624964544E-4	4.974954874591781E-5	0.012477188357341101	7.866027338566652E-4	0.002763815785959422	7.649788230043482E-5	-2.10014314928203E-7	7.909184083694665E-4	-3.356281504327783E-4	1.069452010648996E-4	3.34590668886479E-6	7.94855127947521E-5	3.0520084832735227E-6	-1.7966679629819544E-6	1.1473406423301102E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003282498966996745	3.19574610345237E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3758631344693018E-4	0.001169963095686427
46.0	1.0	1.0	0.12283289417690979	1.344817476794081	0.32989941527389904	3.2637201507463782	2.112686266557596	0.03904870847434092	997.5884695450046	0.25206753337890025	1.3552745845730512	4.7010811218748647E-4	0.17333742331881782	99.87349113793016	0.01702745659801698	49.69779924946607	0.27392121507188927	0.0013815125845228734	0.0037499248898209565	0.0046109803057103205	59.99853034088889	7.79330916531569E-4	2.723708164641441E-5	1.0305591763260825E-5	0.0	0.0	0.0	0.0	0.0	0.02827953546198474	6.903281946024563E-4	0.0	10.0	0.10948140547177708	0.0	1.2219845826171627	2.381151773566889E-5	7.05480039852241E-4	0.003537515583999229	0.010563431332787981	0.1099823038938943	0.10082701335156011	2.955455468463966E-5	0.01940164165991135	4.944395201563105E-4	5.108236979405094E-5	0.01256992121763717	8.217636452156678E-4	0.002958581374121379	8.483860638595422E-5	-5.901257177080247E-6	8.666871165940891E-4	-3.745672661945027E-4	1.2078585846708799E-4	3.896654582657845E-6	8.692434335748583E-5	3.4516409730122815E-6	-2.0611183275342357E-6	1.3618540823207205E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003278583466722093	3.2844421641533124E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2688718303870486E-4	0.0011486147703291538
47.0	1.0	1.0	0.12268702735879404	1.3436546229533586	0.3292324806487621	3.2585073659032706	2.1060453386073177	0.03993104211409629	997.4785113279544	0.25793125708587994	1.4047126748361862	5.0009210490284E-4	0.1893383576117582	99.87010496466485	0.01746989875354948	49.68305857947981	0.2856934783192688	0.0014617886123044943	0.004170205467632549	0.005275500921737263	59.99831920272529	9.033447866670504E-4	3.2160449524340695E-5	1.1767098979120548E-5	0.0	0.0	0.0	0.0	0.0	0.031247942200865065	7.77452488073613E-4	0.0	10.0	0.11242513658155588	0.0	1.220967595594556	2.327511626677714E-5	6.763488116870026E-4	0.0035057424243713498	0.010530226693036588	0.11229784588123698	0.10317250283435198	3.041215243402293E-5	0.020530518215732835	4.939376165733521E-4	5.2409696260648446E-5	0.012651726447370261	8.570804349578064E-4	0.003157320272394468	9.37438266025952E-5	-1.2123580913077304E-5	9.466917880587911E-4	-4.1646392856374987E-4	1.358522309232537E-4	4.516723933335252E-6	9.471482117324534E-5	3.887262440368065E-6	-2.3534197618916138E-6	1.6080224762170347E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003274594402523607	3.3727540974466766E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1805355986769031E-4	0.001130507134523645
48.0	1.0	1.0	0.12254969534216081	1.3425089854678527	0.3285916576419718	3.2533109417415735	2.09941787533904	0.04080977469142644	997.3662936744051	0.26376907981963515	1.4541495414336818	5.309260712276597E-4	0.20619185328760595	99.86673344834698	0.01791051445812447	49.66808525174111	0.29750704057538624	0.0015447633560730341	0.004621246643277259	0.006011449198095775	59.998085512570604	0.001042401938637095	3.778450237042772E-5	1.3375968906069978E-5	0.0	0.0	0.0	0.0	0.0	0.03440770768344925	8.720854907926034E-4	0.0	10.0	0.11535603719484563	0.0	1.219959290125683	2.2823834221284006E-5	6.52112693562884E-4	0.003477708278409819	0.010497089376695199	0.1146030859816961	0.10550763192785406	3.125454015391832E-5	0.021671832448275145	4.93435999570887E-4	5.3731543374373414E-5	0.012723415277631107	8.925211217261587E-4	0.003359613010613459	1.0322312305034775E-4	-1.8888723496997446E-5	0.0010309592664380298	-4.614019138985001E-4	1.5219505531440533E-4	5.212009693185475E-6	1.0284885311950812E-4	4.360427453963017E-6	-2.6751937357860725E-6	1.889225118521386E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032705489472941336	3.460681115845369E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1075326591850412E-4	0.0011150838027925714
49.0	1.0	1.0	0.12241942755875898	1.3413780398070683	0.3279725809504125	3.2481309651266512	2.092807158451934	0.04168492980116639	997.2518275107602	0.26958111708662696	1.5035620613822067	5.625949073160529E-4	0.2239018220271193	99.86337659318906	0.01834931006971034	49.6528863228201	0.30935207500224143	0.0016304668993681118	0.005103901786658631	0.006823715769838903	59.99782774685993	0.0011977251241432922	4.418096225655089E-5	1.5140224941270916E-5	0.0	0.0	0.0	0.0	0.0	0.03776160217759526	9.745280159588626E-4	0.0	10.0	0.1182740967411787	0.0	1.2189586122483007	2.2444129786528683E-5	6.318968875494713E-4	0.0034527589741968345	0.01046403579225967	0.11689808572166593	0.10783244683465079	3.20819412440451E-5	0.02282379524584628	4.929358290524616E-4	5.504793020913102E-5	0.012785781112667483	9.280562250067243E-4	0.0035650512810658005	1.132848065327858E-4	-2.6207377175772103E-5	0.0011195091101355965	-5.094589167277121E-4	1.698630985236678E-4	5.988625620716461E-6	1.1131741704106262E-4	4.872640079794313E-6	-3.0280449279585174E-6	2.2090481128275444E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032664612697986817	3.548222902235361E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0471326678578377E-4	0.0011018831340244006
