time	extracellular	cytosol	GLCi	G6P	F6P	F16P	TRIO	BPG	P3G	P2G	PEP	PYR	ACE	P	NAD	NADH	Glyc	Trh	CO2	SUCC	GLCo	ETOH	GLY	ATP	ADP	AMP	SUM_P	F26BP	gR	KmPFKF6P	KmPFKATP	Lzero	CiPFKATP	KiPFKATP	CPFKAMP	KPFKAMP	CPFKF26BP	KPFKF26BP	CPFKF16BP	KPFKF16BP	CPFKATP	KeqAK	KeqTPI	vGLK	vPGI	vGLYCO	vTreha	vPFK	vALD	vGAPDH	vPGK	vPGM	vENO	vPYK	vPDC	vSUC	vGLT	vADH	vG3PDH	vATP
68.0	1.0	1.0	0.09875869144921931	1.0332456146800297	0.11281281516476928	0.6019076312125624	0.7775235344812619	3.2957418573486213E-4	0.3564840434941171	0.0448437120258401	0.07361684470362787	8.523152469107584	0.170114444089429	6.3088816600931015	1.5455597656421354	0.04444023435787051	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906409178836	1.2921003782573348	0.2995089808247813	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952697782925	77.34952668828718	6.0	2.4	77.34952680722571	77.34952552846319	136.49679662944922	136.49715019825388	136.49680724067147	136.496808121064	136.4968096990842	136.49680747830325	3.6404491035137805	88.14952691716465	129.21590385184365	18.202246637655076	84.53276459893269
69.0	1.0	1.0	0.09875869229916884	1.0332456133099794	0.11281281390886061	0.6019076468867508	0.7775235602911885	3.295738872330822E-4	0.3564840106133109	0.0448437075786747	0.07361683825102106	8.523152463089769	0.1701144780561297	6.30888160087682	1.5455597730799415	0.04444022692006321	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083905985701724	1.2921004037364747	0.2995089976933525	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952648181563	77.34952717906096	6.0	2.4	77.34952752234857	77.349521388397	136.49681302811646	136.4968393520916	136.49680260312465	136.49680154114407	136.49680292749431	136.49680743867634	3.640449830401175	88.14952686235345	129.21591528793462	18.202245067510326	84.53276317181482
70.0	1.0	1.0	0.09875869199336122	1.0332456134999013	0.11281281487332519	0.6019076374528359	0.7775235155032975	3.295726700802449E-4	0.35648406146896794	0.044843713829153566	0.07361684489612474	8.523152461168962	0.17011443230399817	6.3088816616119	1.545559760794052	0.044440239205952733	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390642004031	1.2921003776038376	0.2995089803921309	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952722329399	77.34952672575628	6.0	2.4	77.34952623948107	77.34953290376124	136.49684307664123	136.49534699033782	136.49681409648903	136.49681253956817	136.49680994286305	136.49680742602794	3.6404488513055604	88.14952688207426	129.21592153038657	18.202247641747174	84.53276463553586
71.0	1.0	1.0	0.09875869160819986	1.0332456144981397	0.11281281485659303	0.6019076348747222	0.777523543953741	3.295745261534741E-4	0.35648403159556136	0.0448437105505417	0.0736168428244256	8.523152468797289	0.1701144549787147	6.308881643224691	1.5455597686896567	0.04444023131035187	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390628854671	1.292100385515349	0.29950898562997974	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952680230202	77.34952682238935	6.0	2.4	77.34952708403735	77.34952349939063	136.49678761750587	136.49756552862698	136.4968046403209	136.49680574950764	136.49680770639338	136.49680747626	3.6404493365444943	88.14952690691237	129.2159011879921	18.20224598440951	84.53276419240241
72.0	1.0	1.0	0.09875869255807616	1.033245612670018	0.11281281391686356	0.6019076488637601	0.7775235423771173	3.2957368870680393E-4	0.35648402796957773	0.044843709681761414	0.07361683958501376	8.523152458014623	0.17011446299315786	6.308881610454204	1.545559769451269	0.04444023054874153	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906054193075	1.2921003996155889	0.2995089949651033	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952672506197	77.34952711843816	6.0	2.4	77.34952704931344	77.34952739616605	136.49681573649227	136.4965880744126	136.49680673283757	136.49680589299848	136.4968044576486	136.49680740525682	3.6404495080535777	88.14952684565714	129.21591336967367	18.20224578573107	84.53276340263066
73.0	1.0	1.0	0.09875869239623769	1.033245612846413	0.11281281428034663	0.6019076447345455	0.7775235304623378	3.2957328639758056E-4	0.3564840428762486	0.044843711533389584	0.07361684191901588	8.523152458378666	0.17011444940070516	6.308881630408458	1.5455597656868154	0.04444023431319354	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906196893184	1.2921003910298212	0.29950898928086	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952694345978	77.34952695688906	6.0	2.4	77.34952671072469	77.34953006472671	136.49682622247877	136.49609649028568	136.49680996750592	136.4968088872436	136.4968069720811	136.49680740765402	3.64044921717509	88.14952685609371	129.2159163168828	18.202246590732493	84.53276388353004
74.0	1.0	1.0	0.098758691423179	1.0332456146782656	0.1128128152835622	0.6019076300275233	0.7775235296318493	3.2957404944911734E-4	0.356484049446844	0.04484371276842582	0.07361684560835519	8.523152468891379	0.17011443869614323	6.308881666849033	1.5455597641919245	0.04444023580808567	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906457492953	1.2921003753504423	0.29950897890026207	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952706359688	77.34952663022402	6.0	2.4	77.34952667888088	77.34952673541002	136.49679999867377	136.49698288030535	136.49680851056988	136.4968093445003	136.496810713851	136.49680747687958	3.640448988097465	88.14952691884393	129.21590460630102	18.202246945443584	84.53276476175125
75.0	1.0	1.0	0.0987586914485414	1.0332456146806333	0.11281281516666117	0.6019076311920725	0.7775235344143989	3.2957418362404697E-4	0.3564840435776322	0.04484371203623468	0.07361684471661699	8.523152469109483	0.17011444401356518	6.3088816601976685	1.5455597656213473	0.04444023437866209	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390640992663	1.292100378212343	0.2995089807949938	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952697904363	77.34952668741846	6.0	2.4	77.34952680538399	77.34952554409242	136.49679668345692	136.49714761442104	136.4968072586508	136.49680813795482	136.49680971333422	136.49680747831576	3.6404491018902947	88.14952691720836	129.21590386620105	18.20224664209171	84.53276460145274
76.0	1.0	1.0	0.09875869229379972	1.0332456133198085	0.11281281391371731	0.6019076467997977	0.7775235605274111	3.2957388848196725E-4	0.35648401044621886	0.04484370756294806	0.0736168382709348	8.523152463153385	0.1701144781625348	6.308881600863885	1.5455597731293529	0.04444022687065956	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390598560923	1.2921004037420392	0.29950899769703754	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952647942546	77.34952717756468	6.0	2.4	77.34952753044564	77.34952129433294	136.49681303887616	136.49684097364624	136.4968025322588	136.49680148701864	136.4968029559496	136.49680743909525	3.6404498326782444	88.1495268626997	129.2159150745472	18.20224505766295	84.5327631715031
77.0	1.0	1.0	0.09875869163146242	1.0332456141504738	0.11281281530388759	0.6019076314681095	0.7775235154370717	3.2957389491418176E-4	0.3564840634204536	0.04484371448371424	0.07361684683011208	8.523152464637237	0.17011442641219413	6.3088816745101415	1.5455597613398462	0.044440238660163736	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390651228031	1.2921003720540791	0.29950897671788956	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952725867745	77.34952657353644	6.0	2.4	77.34952631666194	77.34953146514651	136.49680205838223	136.49678683466482	136.49681168343773	136.49681279731834	136.49681215760583	136.4968074488663	3.640448725220954	88.14952690541223	129.21590201915473	18.202247508922863	84.53276494638465
78.0	1.0	1.0	0.09875869212734835	1.0332456136016956	0.11281281411103983	0.601907643964645	0.7775235621647932	3.295752873295831E-4	0.3564840090420183	0.04484370776629634	0.07361683920564259	8.523152464494798	0.17011447570949717	6.308881604428197	1.5455597746352592	0.04444022536474636	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390601109891	1.2921004022084148	0.29950899668169373	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.1495264619358	77.34952710636232	6.0	2.4	77.3495276627848	77.34952009807068	136.4967667306371	136.49849088578443	136.49679962769454	136.49680132599423	136.4968041331797	136.49680744792835	3.640449780183239	88.14952687343374	129.21589474369216	18.20224470752936	84.53276325740333
79.0	1.0	1.0	0.09875869223266048	1.0332456130885534	0.1128128145347235	0.601907641603901	0.7775235237041155	3.295730157479875E-4	0.35648405133003497	0.044843712577946754	0.07361684326878146	8.523152459251545	0.17011444163198702	6.308881643983725	1.5455597634732123	0.04444023652679342	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906293974843	1.292100385188757	0.2995089854137585	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952707003799	77.34952685435213	6.0	2.4	77.34952650147866	77.34953138613841	136.4968335740706	136.49576712851427	136.4968118399746	136.49681055249198	136.49680834312312	136.49680741340185	3.640449050924522	88.14952686664242	129.21591859364466	18.20224706632263	84.53276421069522
80.0	1.0	1.0	0.0987586914986154	1.033245614648484	0.1128128150520812	0.6019076325406244	0.7775235383153923	3.2957431475826905E-4	0.35648403869589157	0.044843711429832116	0.07361684395228477	8.523152469338076	0.17011444847996282	6.30888165375084	1.54555976685774	0.04444023314226218	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906363823023	1.2921003809862353	0.2995089826314621	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952690754511	77.34952674042214	6.0	2.4	77.34952691585617	77.3495246695591	136.49679327107597	136.4973078561471	136.49680619946602	136.4968071573153	136.49680888507763	136.49680747982103	3.640449197471204	88.14952691397922	129.21590290327012	18.20224637758583	84.53276444608359
81.0	1.0	1.0	0.09875869248902933	1.0332456129149603	0.11281281381019212	0.6019076493043318	0.7775235514942143	3.295738490868324E-4	0.35648401782745276	0.0448437084149349	0.07361683827141266	8.523152460224333	0.1701144720906225	6.3088816024504135	1.5455597717176017	0.04444022828240505	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083905996955065	1.2921004030594008	0.2995089972450924	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952658232991	77.3495271921462	6.0	2.4	77.3495272728031	77.34952469130971	136.49681248757338	136.4967877299244	136.4968045803981	136.49680363989563	136.4968029054539	136.4968074198076	3.6404497027393212	88.14952685010982	129.21591381457876	18.202245318552045	84.53276320973858
82.0	1.0	1.0	0.0987586921386939	1.0332456132545713	0.1128128146716338	0.6019076399484733	0.7775235203566286	3.295728762140263E-4	0.3564840554932864	0.04484371309188767	0.0736168439368249	8.523152460111751	0.17011443781132762	6.308881651086093	1.5455597623774935	0.04444023762251728	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390634476645	1.2921003821328036	0.2995089833905511	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952713278299	77.34952680232847	6.0	2.4	77.34952639535511	77.34953201512222	136.49683739972497	136.49559747454245	136.49681276537498	136.49681136898306	136.49680900485168	136.49680741906627	3.640448969162411	88.14952687270208	129.2159197808931	18.202247301718295	84.53276438186295
83.0	1.0	1.0	0.09875869156653656	1.0332456145600173	0.11281281492669254	0.601907634032613	0.7775235420170692	3.2957445132593736E-4	0.35648403403304907	0.04484371085210647	0.07361684321282333	8.523152469057122	0.1701144527463776	6.308881646965021	1.545559768057214	0.04444023194279804	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390631529516	1.2921003839059886	0.29950898456449493	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952683857489	77.34952679370306	6.0	2.4	77.34952702533826	77.34952389147605	136.49678963297416	136.49747438369232	136.4968051775503	136.49680623119173	136.49680810743988	136.49680747797098	3.6404492887724804	88.14952690959915	129.21590180755717	18.20224612023809	84.5327642825447
84.0	1.0	1.0	0.09875869255771826	1.0332456127093097	0.11281281386254631	0.6019076493454033	0.7775235451740188	3.295737559284763E-4	0.3564840246320917	0.04484370926456298	0.0736168390964058	8.523152458470154	0.1701144660123098	6.308881607131688	1.545559770243143	0.04444022975686682	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390603043256	1.2921004010451764	0.2995089959115671	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952667745388	77.34952714839818	6.0	2.4	77.34952712027112	77.34952665085405	136.49681416266068	136.49667095171625	136.49680602674485	136.4968051914351	136.4968038953891	136.49680740825647	3.64044957266343	88.14952684568021	129.21591313781894	18.202245619004085	84.53276332255774
85.0	1.0	1.0	0.09875869254664878	1.0332456127696954	0.11281281383998465	0.6019076495083989	0.77752354696357	3.2957379075096866E-4	0.3564840225932432	0.0448437090094921	0.07361683881736454	8.52315245914049	0.1701144678600954	6.308881605435561	1.5455597707119768	0.04444022928803266	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906018302935	1.2921004017749738	0.2995089963947324	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.149526648649	77.34952716474827	6.0	2.4	77.34952716407233	77.34952613858545	136.49681341970057	136.4967141502977	136.4968055968224	136.49680474828935	136.49680356471225	136.49680741267062	3.6404496122060412	88.14952684639407	129.21591314685645	18.202245521492657	84.5327632816809
86.0	1.0	1.0	0.09875869232283904	1.0332456132814842	0.11281281389076199	0.6019076472817055	0.7775235592141716	3.2957388274750427E-4	0.3564840113951323	0.0448437076571926	0.07361683817520326	8.523152463055284	0.17011447752109563	6.308881600974467	1.5455597728901125	0.04444022710989384	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083905986400037	1.2921004036944594	0.2995089976655365	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.1495264929116	77.34952718535769	6.0	2.4	77.34952748657786	77.34952181690203	136.49681294891576	136.49683335830693	136.49680290075437	136.4968017943294	136.4968028164249	136.49680743844925	3.640449818951446	88.14952686082702	129.2159158015931	18.202245103827064	84.53276317416812
87.0	1.0	1.0	0.09875869210445802	1.033245613665747	0.11281281414376557	0.601907643622667	0.7775235615168096	3.2957525900032024E-4	0.3564840098489143	0.04484370786601928	0.07361683933740683	8.523152465088241	0.17011447498518975	6.3088816059459685	1.5455597744258889	0.044440225574118496	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906021953046	1.2921004015553594	0.2995089962493356	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952647415697	77.3495270960869	6.0	2.4	77.34952764171891	77.34952021457582	136.49676751632998	136.49845645912214	136.49679980626516	136.4968014828776	136.4968042574085	136.49680745183613	3.6404497646830603	88.14952687490988	129.2158949845063	18.2022447524341	84.53276329398177
88.0	1.0	1.0	0.09875869225356672	1.0332456130548688	0.11281281450369177	0.6019076419848742	0.7775235244913827	3.2957304811723816E-4	0.3564840503491812	0.04484371245684181	0.07361684311176588	8.523152459108625	0.1701144425336534	6.308881642348424	1.5455597637312324	0.044440236268776044	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390628228021	1.2921003858923819	0.29950898587959673	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952705528698	77.34952686649328	6.0	2.4	77.34952652623743	77.34953123617662	136.49683268945284	136.49580649565195	136.49681162209995	136.49681035980387	136.49680818601345	136.49680741246075	3.6404490702201824	88.14952686529422	129.21591831890535	18.20224701088356	84.53276417128431
89.0	1.0	1.0	0.09875869148444585	1.0332456146644642	0.11281281508134774	0.6019076321989453	0.7775235373943565	3.2957428240994765E-4	0.35648403985490784	0.04484371157365278	0.07361684413509262	8.523152469371325	0.17011444742113332	6.308881655352283	1.5455597665624752	0.04444023343753437	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390637527553	1.2921003802971776	0.2995089821752692	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952692458812	77.34952672757224	6.0	2.4	77.34952688927326	77.34952487036288	136.4967941223816	136.49726836481486	136.4968064519728	136.4968073887883	136.49680908047506	136.49680748004002	3.640449174812253	88.14952691489296	129.2159031522084	18.202246440849137	84.53276448467854
90.0	1.0	1.0	0.09875869245197204	1.0332456130010597	0.11281281381604027	0.6019076489601735	0.7775235534464877	3.295738625188655E-4	0.3564840160083341	0.044843708191186285	0.07361683813805919	8.523152460889857	0.17011447368287633	6.308881601759386	1.5455597720625136	0.04444022793749242	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390599201328	1.2921004033567296	0.29950899744194204	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952655722124	77.34952719692667	6.0	2.4	77.34952732142929	77.34952400520638	136.49681245319593	136.49680530443464	136.49680417043083	136.49680317071042	136.49680274133902	136.49680742419005	3.640449736813553	88.14952685249955	129.2159143864561	18.202245252524936	84.53276319308476
91.0	1.0	1.0	0.09875869203502653	1.0332456137941168	0.1128128142374628	0.6019076424814779	0.777523559368489	3.2957516615325953E-4	0.356484012475555	0.04484370819010987	0.07361683976055607	8.523152465733146	0.17011447256651768	6.308881610744444	1.545559773728877	0.04444022627112362	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906056268686	1.2921003994907065	0.29950899488242455	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952651409834	77.34952706179102	6.0	2.4	77.3495275719597	77.34952059903253	136.49677008421406	136.4983436806289	136.4968003912139	136.49680199639727	136.49680466431712	136.4968074560828	3.6404497129234783	88.14952687938735	129.21589576814085	18.202244902002526	84.53276340962547
92.0	1.0	1.0	0.09875869232543241	1.0332456129409666	0.11281281439395914	0.6019076433256841	0.77752352733159	3.2957316326417583E-4	0.35648404679868767	0.04484371201827443	0.07361684254395365	8.523152458618627	0.17011444579400875	6.30888163654876	1.545559764662147	0.04444023533785231	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906240804703	1.292100388387819	0.2995089875317103	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952700203361	77.34952690988806	6.0	2.4	77.34952661478407	77.34953068696653	136.49682955287795	136.49594658612585	136.4968108347577	136.4968096614277	136.49680761324802	136.49680740923415	3.640449139991787	88.14952686065978	129.2159173450161	18.202246810857922	84.53276403151186
93.0	1.0	1.0	0.09875869144263529	1.0332456146993867	0.11281281518374324	0.6019076310392775	0.7775235338915588	3.2957416721728154E-4	0.35648404423959057	0.04484371211873186	0.07361684482036673	8.523152469335388	0.17011444342286192	6.308881661040314	1.5455597654595337	0.044440234540465466	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906415952693	1.2921003778497753	0.2995089805549551	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952698862919	77.34952668075381	6.0	2.4	77.3495267910831	77.34952566811742	136.49679710267918	136.49712751357225	136.496807400419	136.49680827153261	136.49680982603124	136.49680747980335	3.6404490892492447	88.14952691758924	129.2159039771675	18.202246676595966	84.53276462176058
94.0	1.0	1.0	0.09875869224859474	1.0332456134004226	0.11281281395882174	0.6019076460357722	0.7775235625460508	3.2957390903581705E-4	0.3564840090303857	0.044843707452170305	0.0736168384794214	8.523152463657526	0.1701144787915997	6.308881600737454	1.545559773781136	0.04444022621886712	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390598470507	1.29210040379644	0.29950899773305273	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952645905431	77.34952716272313	6.0	2.4	77.3495276036492	77.34952048539695	136.49681286660035	136.49686647500943	136.49680177707666	136.49680105650395	136.49680325414448	136.496807442415	3.6404498461402333	88.14952686561485	129.215910378812	18.202244917883554	84.53276316845609
95.0	1.0	1.0	0.09875869255354708	1.033245612735666	0.11281281385113283	0.6019076494365999	0.7775235460036033	3.295737729010727E-4	0.35648402367715876	0.04484370914510506	0.07361683896345574	8.523152458771518	0.17011446687881115	6.308881606305949	1.5455597704647324	0.04444022953527038	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.50839060245274	1.292100401400469	0.2995089961467907	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952666393205	77.34952715629784	6.0	2.4	77.34952714070998	77.34952641719313	136.496813791611	136.4966919726763	136.4968058253185	136.49680498553195	136.49680373860426	136.4968074102409	3.6404495912065586	88.14952684594921	129.2159131254362	18.20224557276893	84.53276330265734
96.0	1.0	1.0	0.09875869247975129	1.033245612952814	0.1128128138136409	0.6019076492425578	0.7775235519575366	3.295738527894615E-4	0.3564840173938308	0.04484370836143432	0.07361683823626672	8.52315246065635	0.17011447248523626	6.308881602297511	1.5455597718051086	0.04444022819489876	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.50839059958616	1.2921004031251904	0.2995089972886491	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.1495265763073	77.34952719382012	6.0	2.4	77.34952728420099	77.34952453333287	136.49681246377992	136.4967925072467	136.49680448381545	136.49680353006252	136.496802860035	136.49680742265244	3.6404497111840555	88.14952685070813	129.2159139369725	18.202245301513337	84.5327632060536
97.0	1.0	1.0	0.09875869245243822	1.0332456127679195	0.11281281418171248	0.6019076459154928	0.7775235332758186	3.295733927882823E-4	0.3564840393326333	0.04484371109467877	0.07361684135559475	8.523152458087642	0.1701144526449333	6.308881625107668	1.5455597666026577	0.044440233397352605	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390615898531	1.2921003933106057	0.2995089907908628	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952689087967	77.34952699801218	6.0	2.4	77.34952679501133	77.34952948478708	136.49682337144347	136.49622614595583	136.4968091885232	136.49680818533417	136.49680638503077	136.49680740573763	3.6404492866015725	88.14952685246949	129.21591544784025	18.20224639412088	84.53276375578051
98.0	1.0	1.0	0.09875869144667883	1.0332456145756503	0.11281281534642983	0.601907629632257	0.7775235252669332	3.2957396363958864E-4	0.3564840544487073	0.044843713394243166	0.07361684629581215	8.523152467919958	0.17011443419410463	6.308881671116535	1.5455597630482452	0.04444023695176724	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390648801141	1.2921003735142533	0.29950897768460516	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952713422461	77.34952659048346	6.0	2.4	77.34952657181718	77.34952798545093	136.49680184015685	136.49687643160405	136.496809564894	136.4968104297177	136.49681152232904	136.49680747048282	3.640448891753839	88.14952691732849	129.2159045975498	18.202247183319372	84.53276486459846
99.0	1.0	1.0	0.09875869219869696	1.0332456131353227	0.11281281458369695	0.6019076409792988	0.777523522433642	3.2957296324421994E-4	0.35648405290354146	0.04484371277213329	0.07361684352019204	8.523152459351875	0.1701144401780231	6.308881646622318	1.5455597630569304	0.04444023694308621	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.508390631284437	1.292100384053444	0.2995089846621186	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952709375554	77.34952683462483	6.0	2.4	77.34952646133745	77.34953162575493	136.4968350106481	136.49570329217732	136.496812190131	136.4968108617169	136.49680859439292	136.49680741406252	3.640449019809694	88.14952686883262	129.21591903888185	18.202247155767125	84.53276427428554
100.0	1.0	1.0	0.09875869152310478	1.0332456146182585	0.1128128150046025	0.6019076331006632	0.7775235397569507	3.295743667939408E-4	0.3564840368799455	0.04484371120468018	0.07361684366493672	8.523152469251773	0.17011445014016882	6.308881651169819	1.5455597673228327	0.04444023267718296	0.0	0.0	1.0	0.0	50.0	50.0	0.15	2.5083906345365206	1.292100382096778	0.29950898336670106	4.1	0.02	5.12	0.1	0.71	0.66	100.0	0.65	0.0845	0.0995	0.0174	6.82E-4	0.397	0.111	3.0	0.45	0.045	88.14952688075815	77.34952676088714	6.0	2.4	77.34952695801859	77.34952436142942	136.49679189227479	136.4973713407173	136.49680580255708	136.49680679578177	136.49680858059554	136.49680747925274	3.6404492329996123	88.14952691239996	129.2159024928586	18.20224627785834	84.53276438388075
