time	cell	EGF	NGF	freeEGFReceptor	boundEGFReceptor	freeNGFReceptor	boundNGFReceptor	SosInactive	SosActive	P90RskInactive	P90RskActive	RasInactive	RasActive	RasGapActive	Raf1Inactive	Raf1Active	BRafInactive	BRafActive	MekInactive	MekActive	ErkInactive	ErkActive	PI3KInactive	PI3KActive	AktInactive	AktActive	C3GInactive	C3GActive	Rap1Inactive	Rap1Active	RapGapActive	PP2AActive	Raf1PPtase	krbEGF	kruEGF	krbNGF	kruNGF	kEGF	KmEGF	kNGF	KmNGF	kdSos	KmdSos	kSos	KmSos	kRasGap	KmRasGap	kRasToRaf1	KmRasToRaf1	kpRaf1	KmpRaf1	kpBRaf	KmpBRaf	kdMek	KmdMek	kpMekCytoplasmic	KmpMekCytoplasmic	kdErk	KmdErk	kpP90Rsk	KmpP90Rsk	kPI3K	KmPI3K	kPI3KRas	KmPI3KRas	kAkt	KmAkt	kdRaf1ByAkt	KmRaf1ByAkt	kC3GNGF	KmC3GNGF	kC3G	KmC3G	kRapGap	KmRapGap	kRap1ToBRaf	KmRap1ToBRaf	kdRaf1	KmdRaf1	kdBRaf	KmdBRaf	EGFBindingReaction	EGFUnbindingReaction	NGFBindingReaction	NGFUnbindingReaction	SosActivationByEGFReaction	SosActivationByNGFReaction	SosDeactivationReaction	RasActivationReaction	RasDeactivationReaction	Raf1ByRasActivationReaction	MekbyRaf1ActivationReaction	MekbyBRafActivationReaction	ErkActivationReaction	MekDeactivationReaction	ErkDeactivationReaction	Raf1byPPtaseDeactivationReaction	P90RskActivationReaction	PI3KbyEGFRActivationReaction	PI3KbyRasActivationReaction	AktActivationReaction	Raf1ByAktDeactivationReaction	C3GActivationReaction	Rap1ActivationReaction	Rap1DeactivationReaction	BRafByRap1ActivationReaction	BRafbyPPtaseDeactivationReaction
27.0	1.0	9922004.465015877	448411.00673326105	4.4650158815609275	79995.5349841322	2411.0067332616295	7588.993266791869	57437.27497782312	62562.725022177285	87925.10914182523	32074.890858174884	107893.44541973874	12106.554580261201	120000.0	119438.22545012119	561.7745498788958	119315.8938154473	684.1061845526013	456481.10717271484	143518.89282728484	103665.38972007166	496334.6102799291	2.198901318600268E-50	119999.99999999971	94528.70079821411	25471.29920178597	3.164217346758874E-123	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359869	968.0099697359869	149.42078448625654	54.9299680542989	519588.913331116	2850518.588393307	3371409.47159826	1517754.0053895845	1518001.2299607946	7027.872716939664	9117.22087352944	63576.067882107025	131954.6526787663	73656.85701237516	132628.22340533065	5245.636648672383	1095.2864536868863	1.0153631157420861E-49	7.545015082585412E-53	858.2135457069885	1804.3445693175604	2.7398073847415853E-121	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
28.0	1.0	9922004.465015877	448319.7263614109	4.465015881560927	79995.53498413219	2319.726361411478	7680.27363864203	58712.85804075601	61287.1419592444	86836.64024966687	33163.35975033323	108135.6752983112	11864.324701688758	120000.0	119459.53894031816	540.4610596819304	119315.8938154473	684.1061845526013	457406.03795937396	142593.9620406258	104315.28635329178	495684.71364670893	1.787065108636178E-52	119999.99999999971	93673.88463880043	26326.115361199656	1.1578106588461769E-125	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359868	968.0099697359868	143.73446971553014	55.590665426591265	531017.8333950161	2887029.842326488	3419293.025861107	1487641.6441744075	1487878.3199672017	6887.679905702033	8787.534337264236	63609.13293088075	131849.0384439731	73284.51280517159	132476.123679961	5113.753974967915	1081.6937585835444	8.251939190676593E-52	6.009207598574086E-55	851.4251701774696	1794.4638094943464	1.014574153531512E-123	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
29.0	1.0	9922004.465015877	448234.57631342974	4.465015881560927	79995.53498413217	2234.5763134303706	7765.4236866231695	59933.31788878512	60066.68211121529	85761.63938387994	34238.36061612017	108367.63599502036	11632.364004979576	120000.0	119479.36225094156	520.637749058533	119315.8938154473	684.1061845526013	458259.6789268799	141740.32107311994	104921.08431148336	495078.9156885173	1.432067361154297E-54	119999.99999999971	92825.83765592096	27174.162344079134	4.170989928102069E-128	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359868	968.0099697359866	138.43212006120925	56.20699084038403	541948.4216142967	2921103.9860007935	3464244.6755002197	1458796.206695054	1459022.9792866737	6753.402854453929	8479.633778358488	63639.56138274201	131749.03824165647	72939.94197516356	132334.30006538043	4987.903290407432	1068.3478033060633	6.612704105793048E-54	4.721339588833104E-57	844.6751940559258	1784.6257136744282	3.6955055135435124E-126	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
30.0	1.0	9922004.465015877	448155.1430098582	4.465015881560926	79995.53498413217	2155.1430098588685	7844.856990194648	61102.064351986795	58897.93564801361	84699.86726036035	35300.1327396398	108589.94902855756	11410.050971442408	120000.0	119497.84364219391	502.15635780617987	119315.8938154473	684.1061845526013	459049.9904200387	140950.0095799611	105487.1312288933	494512.8687711074	1.1300706984960248E-56	119999.99999999971	91984.52144584962	28015.478554150464	1.4782405643574872E-130	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	133.48756271359176	56.78193782929778	552411.7900578446	2952907.4794939565	3506461.670822371	1431141.6257977819	1431359.082955161	6624.6863037492485	8191.493294027416	63667.65736438886	131654.25492456148	72620.1390329439	132201.74367366018	4867.698077292539	1055.2340012457385	5.218206454867962E-56	3.6544919288972426E-59	837.9636253632759	1774.8403718235454	1.3231214307383738E-128	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
31.0	1.0	9922004.465015877	448081.0410153608	4.465015881560926	79995.53498413217	2081.041015361434	7918.958984692112	62222.20122436447	57777.798775635936	83651.09825877339	36348.90174122677	108803.1810577799	11196.818942220067	120000.0	119515.11198363315	484.8880163669436	119315.8938154473	684.1061845526013	459783.7672622317	140216.2327377681	106017.21059822974	493982.789401771	8.77284688905511E-59	119999.99999999971	91149.8975985826	28850.10240141749	5.145325877115324E-133	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	128.8764406692492	57.318296216689816	562436.2409588516	2982594.896034462	3546126.606547718	1404608.5121933466	1404817.1912359775	6501.206046018841	7921.332784433312	63693.679149398136	131564.32908877757	72322.5263389158	132077.57603441665	4752.786508559926	1042.3395617883243	4.0509435670671644E-58	2.783998606378226E-61	831.2904686372101	1765.1177127766305	4.648903557608658E-131	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
32.0	1.0	9922004.465015877	448011.9110774766	4.465015881560926	79995.53498413217	2011.9110774771875	7988.088922576453	63296.55921118194	56703.440788818465	82615.11876059268	37384.88123940747	109007.84903051042	10992.15096948956	120000.0	119531.28016405206	468.7198359480378	119315.8938154473	684.1061845526013	460466.8510530727	139533.1489469271	106514.62575043026	493485.3742495704	6.367372547477947E-61	119999.99999999971	90321.9277005967	29678.07229940338	1.5504252252112334E-135	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	124.57608175640132	57.81866631138985	572047.5712973886	3010309.869492697	3583409.0444071777	1379133.45154242	1379333.9279284028	6382.666076333892	7667.576862126247	63717.84771645001	131478.9242335356	72044.8779371674	131961.02977010506	4642.845305126953	1029.6532199867434	2.940193438518339E-60	1.9837034718015875E-63	824.6557249537599	1755.4662379234262	1.413068690356384E-133	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
33.0	1.0	9922004.465015877	447947.4183646573	4.465015881560925	79995.53498413216	1947.418364657969	8052.581635395696	64327.7506757588	55672.24932424161	81591.72576845392	38408.274231546224	109204.43283501887	10795.56716498112	120000.0	119546.44661104906	453.55338895101454	119315.8938154473	684.1061845526013	461104.26883326034	138895.73116673945	106982.28169831831	493017.7183016824	4.5907449140381765E-63	119999.99999999971	89500.57334041748	30499.426659582587	4.372200830872882E-138	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359864	968.0099697359865	120.56538126662069	58.28547166097394	581269.5707803777	3036185.963524376	3618465.3278504726	1354657.7815374758	1354850.4213279437	6268.79133645788	7428.840845591305	63740.35244152182	131397.75752993437	71785.27086287877	131851.42969458795	4537.583088769131	1017.1649876842613	2.1198191206061555E-62	1.4046315974783667E-65	818.0593919722276	1745.896623084746	4.017027418671019E-136	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
34.0	1.0	9922004.465015877	447887.25073923665	4.465015881560926	79995.53498413216	1887.2507392372138	8112.749260816452	65318.16226143832	54681.837738562084	80580.72568851136	39419.274311488756	109393.3695561198	10606.630443880214	120000.0	119560.69876294615	439.3012370539441	119315.8938154473	684.1061845526013	461700.3963848886	138299.6036151112	107422.72743685718	492577.27256314346	3.2989713603057064E-65	119999.99999999971	88685.79610992732	31314.20389007277	1.1288652467865715E-140	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359865	116.82468780616755	58.72097155220817	590123.9627827364	3060347.404166059	3651441.6326919147	1331127.810697084	1331313.0331852527	6159.331164310202	7203.883226313346	63761.3574718518	131320.54738808103	71542.02463162546	131748.1831184865	4436.727822348201	1004.8660002593083	1.5233306791939908E-64	9.917216423865931E-68	811.5014639468453	1736.4164848322898	1.0449119932229989E-138	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
35.0	1.0	9922004.465015877	447831.1172127197	4.465015881560925	79995.53498413214	1831.117212720291	8168.882787333376	66270.00187616302	53729.998123837395	79581.9333138675	40418.066686132595	109575.06484542658	10424.935154573433	120000.0	119574.11393056018	425.88606943992136	119315.8938154473	684.1061845526013	462259.05366872915	137740.94633127068	107838.22144257628	492161.77855742443	2.3723215661327148E-67	119999.99999999971	87877.55760843676	32122.442391563323	2.572365409813874E-143	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359864	968.0099697359863	113.33570139738383	59.12727219182558	598630.8305788431	3082909.8081679633	3682473.49045802	1308493.76081684	1308671.9547628288	6054.052748414155	6991.598231699945	63781.005555687916	131247.03865950828	71313.66693581907	131650.7646729414	4340.029853926581	992.7483260857256	1.0954415264364759E-66	7.009398114687258E-70	804.9819317613483	1727.033372694911	2.397534597438296E-141	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
36.0	1.0	9922004.465015877	447778.7464949389	4.465015881560924	79995.53498413214	1778.7464949395578	8221.253505114246	67185.31247257629	52814.687527424125	78595.17095614188	41404.82904385823	109749.89462885547	10250.105371144535	120000.0	119586.76087967488	413.2391203252119	119315.8938154473	684.1061845526013	462783.5920679883	137216.40793201153	108230.77100867586	491769.22899132484	1.7154911730168765E-69	119999.99999999971	87075.81944604391	32924.18055395617	4.863637716858396E-146	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359863	968.0099697359863	110.08137820445937	59.506337207902476	606808.7456333819	3103980.808813685	3711686.951639535	1286709.478665039	1286881.004227442	5952.7401990033795	6790.995370469729	63799.42147927956	131176.99721297657	71098.90167789347	131558.70722817085	4247.2584941820805	980.8048400159133	7.92143989240613E-69	4.983685477149271E-72	798.5007829586633	1717.7541095592728	4.562142169846695E-144	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
37.0	1.0	9922004.465015877	447729.8856217654	4.465015881560923	79995.53498413213	1729.8856217661212	8270.114378287684	68066.04539206662	51933.95460793378	77620.26768650927	42379.73231349086	109918.22439310516	10081.775606894826	120000.0	119598.70378215844	401.2962178416634	119315.8938154473	684.1061845526013	463276.9721769901	136723.02782300967	108602.16372790499	491397.8362720957	1.5047703455624077E-71	119999.99999999971	86280.54324541842	33719.45675458167	1.7973339914738394E-147	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.009969735986	968.009969735986	107.04584082868587	59.85999758262787	614675.4271847457	3123660.7235730183	3739195.4905225537	1265730.7406264637	1265895.2310729588	5855.183443181578	6601.138948979233	63816.71508886635	131110.19771176387	70896.58005945456	131471.5946257928	4158.17917535654	969.0291198949358	6.948416891755437E-71	4.2997287543227055E-74	792.0580017586208	1708.5729941187356	1.6959375700037345E-145	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
38.0	1.0	9922004.465015877	447684.2987769287	4.465015881560922	79995.53498413211	1684.298776929356	8315.701223124452	68913.84787286451	51086.15212713589	76657.05871665823	43342.94128334188	110080.34653117918	9919.653468820814	120000.0	119609.99170573964	390.0082942604663	119315.8938154473	684.1061845526013	463741.8018413256	136258.19815867417	108954.0136434433	491045.9863565574	1.3199528178318235E-73	119999.99999999971	85491.69065001156	34508.30934998853	6.6108142443177985E-149	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359859	104.21430125993113	60.189960180109324	622245.8483510822	3142042.742990283	3765116.0432019737	1245520.2845960592	1245678.7356779983	5761.214459917527	6421.3242023647745	63832.982856323215	131046.45976573219	70705.68734620267	131389.0509477055	4072.637894039564	957.415321118911	6.09500478447756E-73	3.7109808787045514E-76	785.6535691285142	1699.5203338017257	6.272250410346048E-147	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
39.0	1.0	9922004.465015877	447641.7660407103	4.465015881560922	79995.53498413211	1641.766040711009	8358.233959342813	69730.41753550869	50269.5824644917	75705.38480557148	44294.615194428625	110236.58012382918	9763.419876170827	120000.0	119620.67706936796	379.3229306321516	119315.8938154473	684.1061845526013	464180.40520694584	135819.5947930539	109287.7540510234	490712.24594897724	1.1578513395303976E-75	119999.99999999971	84709.22332213238	35290.7766778677	2.42088869712745E-150	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359859	101.57297980218354	60.49781680345881	629535.4057686335	3159213.9291203655	3789546.6495310757	1226039.4857105738	1226192.2363452672	5670.649663899701	6250.77698430153	63848.310484411886	130985.59189043481	70525.31644737997	131310.74228144018	3990.4281562371607	945.9581611661545	5.34648614618184E-75	3.203971005376626E-78	779.2874627724073	1690.5884926941496	2.3086542865869156E-148	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
40.0	1.0	9922004.465015877	447602.08233497955	4.465015881560923	79995.53498413211	1602.0823349801874	8397.917665073637	70517.28888217213	49482.711117828265	74765.09176823306	45234.90823176703	110387.20954510894	9612.79045489107	120000.0	119630.80459273225	369.1954072678605	119315.8938154473	684.1061845526013	464594.8599416059	135405.14005839388	109604.68374525143	490395.3162547493	1.0156713100897252E-77	119999.99999999971	83933.10294799673	36066.89705200337	8.829065793241885E-152	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.009969735986	968.0099697359859	99.10903664721683	60.78505183074614	636558.015396147	3175255.3404113525	3812581.9952959227	1207253.4052155304	1207400.7287846613	5583.325389578571	6088.837678203448	63862.77435696114	130927.42070291756	70354.65414916843	131236.36593530618	3911.376925505798	934.652803058256	4.689956649073352E-77	2.76717400143846E-80	772.9596571775699	1681.7808406556078	8.459718712316521E-150	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
41.0	1.0	9922004.465015877	447565.0564126254	4.465015881560922	79995.5349841321	1565.0564126260163	8434.943587427804	71275.89471890936	48724.10528109102	73836.03005245984	46163.969947540245	110532.50034503808	9467.499654961928	120000.0	119640.4145636087	359.5854363914196	119315.8938154473	684.1061845526013	464987.0271071223	135012.9728928775	109905.97925432348	490094.02074567723	8.90962329098237E-80	119999.99999999971	83163.29124092804	36836.708759072055	3.207693634420982E-153	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359857	96.8105065949904	61.05304952959706	643326.6638085981	3190242.5216346425	3834310.5116494675	1189129.361159735	1189271.5115645707	5499.088737773604	5934.909360955723	63876.4427037645	130871.78731787158	70192.97008416803	131165.64761945457	3835.3238121323125	923.4948102672007	4.114101341563953E-79	2.3907185327037022E-82	766.6701236467334	1673.100797177781	3.087056812064566E-151	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
42.0	1.0	9922004.465015877	447530.50991695473	4.465015881560922	79995.53498413211	1530.5099169553503	8469.490083098473	72007.57700700389	47992.42299299651	72918.05436138113	47081.945638618956	110672.70154631781	9327.298453682202	120000.0	119649.54349375027	350.45650624985535	119315.8938154473	684.1061845526013	465358.5793590847	134641.42064091508	110192.70849414532	489807.29150585533	7.815757390185016E-82	119999.99999999971	82399.74994452573	37600.25005547436	1.1612336880237678E-154	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359859	94.66623845804749	61.30310086537589	649853.5073762209	3204245.892314386	3854814.689805481	1171636.6888315817	1171773.904370725	5417.796265151579	5788.448580103391	63889.37668431396	130818.54480944847	70039.60615859593	131098.33828550408	3762.118966744967	912.4801015029404	3.6089985978243514E-81	2.0661447862392035E-84	760.4188303308108	1664.5512478621526	1.1221384601690828E-152	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
43.0	1.0	9922004.465015877	447498.27650606295	4.465015881560922	79995.53498413211	1498.276506063519	8501.72349399031	72713.59461226287	47286.40538773753	72011.02331890876	47988.97668109133	110808.04705058264	9191.95294941737	120000.0	119658.22456308625	341.77543691388433	119315.8938154473	684.1061845526013	465711.02486456267	134288.97513543713	110465.84329639221	489534.1567036085	6.856274153710155E-84	119999.99999999971	81642.44083580046	38357.55916419962	4.189846959461504E-156	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359859	92.6658387948535	61.536409839086204	656149.943463768	3217331.10348978	3874171.500742084	1154746.5719909524	1154879.0767393813	5339.313185433395	5648.959342153325	63901.631303569644	130767.55684112689	69893.96755342977	131034.21122312389	3691.6221316696124	901.6049101899978	3.1659482980002707E-83	1.7861987282299515E-86	754.2057422620682	1656.1345500056734	4.0641964614855753E-154	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
