time	cell	M	MpY	MpT	Mpp	MAPKK	MKP	MpY_MAPKK	MpT_MAPKK	M_MAPKK_Y	M_MAPKK_T	Mpp_MKP_Y	Mpp_MKP_T	MpY_MKP_Y	MpY_MKP_T	MpT_MKP_Y	MpT_MKP_T	M_MKP_T	M_MKP_Y	k1	k_1	k2	k3	k_3	k4	k5	k_5	k6	k7	k_7	k8	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	h7	h_7	h8	h9	h_9	h10	h_10	h11	h12	h_12	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000013	reaction_0000012	reaction_0000015	reaction_0000017	reaction_0000014	reaction_0000019	reaction_0000020	reaction_0000021	reaction_0000022
28.0	1.0	502.8292565913488	4.540147178743909	4.527731344784272	22.60849291240305	8.598268228699148	5.907359798588496	0.07799528297988247	0.0777819537573074	85.62297726728613	85.62297726728613	5.31305093392388	5.31305093392388	0.1811645534451899	0.7349539943565854	0.7342263966983185	0.17708039835214542	40.764403571873856	40.874709418837966	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8462391609099882	0.8562297726728614	1.1712016207196958	1.169929244698237	0.8462391609099882	0.8562297726728614	1.1679988004808965	1.166729306359611	0.6969916622592418	0.48880068592099696	0.46675701544844206	0.09038898289773098	0.08854019917607271	0.23830603764509073	0.08703827578867757	0.08514734011923925	0.37575131394194283	0.6969916622592418	0.48880068592099696	0.4667511651227179
29.0	1.0	501.75080320821365	4.604534364785322	4.591979384773655	23.552099290053057	8.615739479450996	5.883676768382255	0.07926384872507443	0.07904768253599409	85.61297449464828	85.61297449464828	5.5207279033392025	5.5207279033392025	0.18303634611718123	0.7569267034547081	0.7561934589043304	0.1789105635792478	40.611566660064476	40.58823369281971	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8461095862967909	0.8561297449464829	1.1902231436323563	1.1889577308761163	0.8461095862967909	0.8561297449464829	1.1869778558390292	1.1857152380399114	0.7150543714390789	0.5079069671072066	0.4860162346335005	0.0912666606915821	0.0894552817896239	0.24524123397691078	0.08787957259587026	0.08602708267507517	0.3685015371588145	0.7150543714390789	0.5079069671072066	0.48601078474165665
30.0	1.0	500.6722708749495	4.668229002490552	4.655540297882145	24.497584703093164	8.63328423981759	5.860340638605316	0.08052562225556471	0.0803067016481324	85.60294171814368	85.60294171814368	5.7273631975012425	5.727363197501242	0.18487016931642955	0.7787469564477111	0.7780084447290538	0.18070377616565464	40.45307332620003	40.30953029353364	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8459787910240237	0.8560294171814369	1.2091431097463896	1.2078843338334706	0.8459787910240237	0.8560294171814369	1.205856584161199	1.204600524721986	0.7330254057433336	0.5269174141701143	0.5051779247056195	0.09212674385777969	0.09035188808282732	0.25144324485879865	0.08870395201968387	0.08688897957872188	0.36193614095841475	0.7330254057433345	0.5269174141701142	0.5051728351115976
31.0	1.0	499.59361551566417	4.731249635892493	4.718432163819102	25.444933108883273	8.650903678575958	5.83732674569062	0.08178089486093686	0.08155929473369493	85.59287806591904	85.59287806591904	5.932961439425873	5.932961439425872	0.1866668622141367	0.8004164040424838	0.7996729684914449	0.18246083325471688	40.289601160733085	40.03793214672208	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8458468592314006	0.8559287806591904	1.227965821279976	1.2267134229140528	0.8458468592314006	0.8559287806591904	1.2246391744853062	1.223389421005424	0.7509060466198161	0.5458324524271804	0.5242426658155637	0.09296946942116427	0.09123041662735844	0.25698540861459573	0.08951163818720592	0.08773342524064424	0.3559863876545384	0.750906046619817	0.5458324524271803	0.5242379036411412
32.0	1.0	498.51479705909196	4.793611342795869	4.780669680271616	26.39413383972862	8.668598917462376	5.814613004433252	0.08302989890376623	0.08280568792246083	85.58278274786002	85.58278274786002	6.1375279608773345	6.1375279608773345	0.18842711724612754	0.8219365542443229	0.8211885083737188	0.18418239297294428	40.12175860132285	39.772837899652416	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8457138546483947	0.8558278274786002	1.246694712196894	1.2454484835564934	0.8457138546483947	0.8558278274786002	1.2433289685622668	1.2420853188369125	0.768697363058366	0.5646525724007148	0.5432110674456478	0.09379504795512669	0.09209119648647214	0.26193355564334597	0.09030283127406846	0.08856074510567993	0.35059018656337937	0.768697363058366	0.5646525724007148	0.5432066057241269
33.0	1.0	497.435778719245	4.855326539810574	4.842264952302439	27.345180433026478	8.68637104120267	5.792179603189364	0.08427282150439744	0.08404606325836948	85.57265503702162	85.57265503702162	6.341068566503946	6.341068566503946	0.19015151912929001	0.8433088051092388	0.8425564379439666	0.18586901171226936	39.95009197662392	39.513705513284364	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8455798254773583	0.8557265503702162	1.265332549727389	1.2640923225659615	0.8455798254773583	0.8557265503702162	1.2619286585179674	1.2606909488755422	0.7864002692329528	0.583378308118363	0.5620837550443176	0.0946036711873797	0.09293450585613468	0.2663468014560051	0.091077714377858	0.08937121399076631	0.34569150335020016	0.7864002692329528	0.583378308118363	0.5620795716020908
34.0	1.0	496.3565264436851	4.916405594049946	4.903228091098362	28.298069717530666	8.704221105206042	5.770008741165603	0.0855098149534648	0.08528056889565479	85.56249425547676	85.56249425547676	6.54358936614132	6.543589366141319	0.19184057392534476	0.8645344699957638	0.8637780503898572	0.18752117184024641	39.77509181880324	39.260046441597616	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8454448080809271	0.8556249425547676	1.283881587717978	1.282647224301972	0.8454448080809271	0.8556249425547676	1.2804404369980251	1.2792085334348218	0.8040155671306319	0.6020102216850014	0.5808613609341944	0.09539551761541643	0.09376058592012321	0.2702782504709531	0.09183645860249184	0.09016506974491204	0.3412398084572805	0.8040155671306328	0.6020102216850013	0.5808574374679272
35.0	1.0	495.2770084878739	4.976857288747992	4.963567668921723	29.25280109671724	8.72215014149855	5.74808440076995	0.0867410046477714	0.08650932685595855	85.55229976350319	85.55229976350319	6.745096656872263	6.745096656872263	0.19349473065944234	0.8856147970830928	0.8848545771992049	0.18913930226313672	39.59719852407203	39.01142035420893	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8453088297665801	0.8555229976350319	1.302343683520913	1.301115069716571	0.8453088297665801	0.8555229976350319	1.2988661114103852	1.2976399028393784	0.8215439779567264	0.6205488924322482	0.5995445183002548	0.09617075663581345	0.09456965113156836	0.27377562186612403	0.09257922680366326	0.0909425234099379	0.33718956580077375	0.8215439779567264	0.6205488924322482	0.5995408396199872
36.0	1.0	494.19719508441403	5.036689178409793	5.023291065519606	30.20937598436211	8.740159163330446	5.726392149382718	0.0879664951503249	0.08773243894142307	85.54207095129324	85.54207095129324	6.945596841193201	6.945596841193201	0.19511439736894712	0.9065509844866597	0.9057872025903458	0.19072379365253425	39.41680743115289	38.76743035897982	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8451719108916791	0.8554207095129325	1.3207203872664957	1.3194974272548734	0.8451719108916791	0.8554207095129325	1.3172071910226457	1.315986584121346	0.838986165163889	0.6389949093897745	0.6181338573737876	0.09692955156402397	0.09536189682626713	0.2768818070829653	0.09330617633232022	0.09170376676340514	0.3334997615361486	0.838986165163889	0.6389949093897745	0.6181304107853924
37.0	1.0	493.11705818378397	5.095907860339411	5.082404732519303	31.16779735812268	8.758249168784014	5.704918965988935	0.08918637482822973	0.088949991252339	85.53180723257205	85.53180723257205	7.145096371197304	7.145096371197304	0.1966999529852652	0.9273441919775165	0.9265770746737757	0.19227500968768843	39.23427337951138	38.52771868278114	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8450340664548293	0.8553180723257205	1.3390130101963325	1.337795622423446	0.8450340664548293	0.8553180723257205	1.335464953516017	1.334249868785085	0.8563427512431216	0.657348866150152	0.6366300031599628	0.09767206182612456	0.09613750484384422	0.27963536718410564	0.09401746102855882	0.09244897790307463	0.3301334717557509	0.8563427512431216	0.657348866150152	0.6366267779636925
38.0	1.0	492.036571249026	5.154519182783994	5.140914395775808	32.12806940499614	8.776421143627863	5.683653088961666	0.09040071941111455	0.09016205764757343	85.52150803966106	85.52150803966106	7.343601711342914	7.343601711342914	0.1982517560983831	0.9479955500694546	0.9472253140873413	0.19379329532344797	39.04991480215842	38.29196277061577	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8448953073011296	0.8552150803966105	1.357222677101553	1.3560107911667183	0.8448953073011296	0.8552150803966105	1.3536404959737915	1.3524308647136014	0.8736143298807351	0.675611357443548	0.6550335742309547	0.09839844453293872	0.09689664766172398	0.2820709771178267	0.09471323265504097	0.09317832536624006	0.3270574673752673	0.8736143298807351	0.675611357443548	0.6550305613160305
39.0	1.0	490.95570909124274	5.2125284049587055	5.198825210703037	33.0901972386442	8.7946760636023	5.66258388195398	0.09160959472899745	0.09136870240286175	85.51117281963725	85.51117281963725	7.541119314357267	7.541119314357267	0.1997701513897357	0.9685061670563696	0.9677330206689563	0.19527898283830805	38.864017401706	38.05987176567242	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8447556410356754	0.8551117281963725	1.3753503666769995	1.3741439209349617	0.8447556410356754	0.8551117281963725	1.3717347740586479	1.3705305360429263	0.8908014746828465	0.6937829769208685	0.673345182236726	0.09910885559392216	0.09763949141915403	0.2842198229880215	0.09539364191172883	0.09389197115317577	0.32424185409809425	0.8908014746828465	0.6937829769208685	0.6733423737549051
40.0	1.0	489.8744477360596	5.269940320472219	5.2561418819115975	34.054186673210005	8.813014896274446	5.641701715386645	0.09281305882529661	0.0925699822594274	85.50080103132474	85.50080103132474	7.73765560629895	7.73765560629895	0.2012554743216067	0.9888771344462456	0.9881012785975222	0.1967323962263661	38.67683745299826	37.83118333542576	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8446150727174739	0.8550080103132475	1.393396942672271	1.3921958823794491	0.8446150727174739	0.8550080103132475	1.3897486322115775	1.388549733891411	0.9079047453666158	0.7118643157795034	0.6915654318825597	0.09980345048859643	0.09836619811318305	0.28610995762957536	0.09605883913832694	0.09459007293115515	0.3216597451497041	0.9079047453666158	0.7118643157795034	0.6915628209863119
41.0	1.0	488.7927643136863	5.326759352853201	5.312868755688548	35.020044041771634	8.83143860256711	5.620997861440292	0.09401116359302354	0.09376594800823985	85.49039214292014	85.49039214292014	7.9332169778956	7.9332169778956	0.2027080545236411	1.0091095311356375	1.0083311603327798	0.1981538543546477	38.48860477093048	37.60566081149163	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8444736053873783	0.8549039214292015	1.4113631780189173	1.410167453895353	0.8444736053873783	0.8549039214292015	1.407682827011297	1.406489220123598	0.9249246920898431	0.7298559619663951	0.709694921194397	0.10048238478373503	0.09907692717732385	0.2877666191158301	0.09670897478430807	0.09527278562611131	0.3192869643983345	0.9249246920898431	0.7298559619663951	0.7096925018276883
42.0	1.0	487.71063696706324	5.382989629755783	5.369009891759747	35.987776050251874	8.849948138039377	5.600464400798988	0.09520395604624342	0.09495664571971493	85.47994563010165	85.47994563010165	8.12780978008163	8.12780978008163	0.2041282182066246	1.0292044265911038	1.0284237296095837	0.19954367320098385	38.29952537791822	37.38309061351154	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8443312404715329	0.8547994563010165	1.4292497735839154	1.4280593406936513	0.8443312404715329	0.8547994563010165	1.4255380453104984	1.424349685795724	0.9418618584196619	0.74775849976751	0.7277342419462027	0.1011458144623971	0.09977183660049192	0.2892125162534267	0.09734419970654926	0.09594026255711356	0.3171017774865508	0.9418618584196619	0.74775849976751	0.72773200867793
43.0	1.0	486.62804477396764	5.438635040823728	5.424569119200934	36.957389659642466	8.868544453977194	5.5800941396652695	0.0963914793117629	0.09614211770192725	85.4694609745089	85.4694609745089	8.321440322256457	8.321440322256457	0.20551628985107112	1.0491628832452562	1.048380043685217	0.20090216740824834	38.109783901810246	37.16327992982208	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8441879780898205	0.854694609745089	1.4470573728003429	1.4458721896764435	0.8441879780898205	0.854694609745089	1.4433149183718454	1.4421317655289088	0.9587167833128962	0.765572509647594	0.7456839801625939	0.10179389611437495	0.10045108370412417	0.2904680846316974	0.0979646653397156	0.09659265623000342	0.31508464866311847	0.9587167833128962	0.765572509647594	0.7456819280544695
44.0	1.0	485.54496767999035	5.493699282989274	5.479550080179969	37.92889199095886	8.887228498337675	5.559880535788527	0.09757377340554318	0.09732240325026967	85.45893766250761	85.45893766250761	8.51411487222074	8.51411487222074	0.20687259335631725	1.0689859582702768	1.068201154995147	0.20222965133146695	37.91954573178917	36.94605463002792	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8440438172935103	0.8545893766250761	1.4647865731250018	1.4636066010831477	0.8440438172935103	0.8545893766250761	1.4610140329303356	1.459836048754045	0.9754900023843494	0.783298568244308	0.7635447166384361	0.1024267870252438	0.10111482566573347	0.2915517163744159	0.09857052377335729	0.0972301188774691	0.3132180211066249	0.9754900023843494	0.783298568244308	0.7635428411406022
45.0	1.0	484.46138644006965	5.54818589607533	5.533956264322264	38.902290248535394	8.906001216579742	5.539817632430656	0.09875087584288815	0.09849753923632605	85.44837518417488	85.44837518417488	8.705839657067228	8.705839657067228	0.20819745278951143	1.0886747048573784	1.087888112339618	0.2035264397099914	37.72895895691814	36.73125738682055	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8438987562485067	0.8544837518417489	1.4824379350453505	1.4812631376433223	0.8438987562485067	0.8544837518417489	1.4786359398853754	1.4774630885448907	0.9921820486674893	0.800937248450185	0.7813170274376924	0.10304464519193424	0.1017632198549957	0.2924799663792097	0.09916192776130048	0.09785280281107037	0.31148611865637843	0.9921820486674893	0.800937248450185	0.7813153243065665
46.0	1.0	483.37728256684375	5.602098290885533	5.587791035821395	39.877591658189836	8.924863552405569	5.519899999342699	0.09992282211979092	0.09966756057228908	85.43777303245552	85.43777303245552	8.89662086453429	8.89662086453429	0.20949119283918272	1.1082301731041666	1.107441961698075	0.20479284806378803	37.53815610942469	36.51874598645912	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8437527923778987	0.8543777303245552	1.5000119891863795	1.4988423317968638	0.8437527923778987	0.8543777303245552	1.4961811611576608	1.4950134085843363	1.0087934530180824	0.8184891195371546	0.7990014843484985	0.10364762928578855	0.10239642403189401	0.2932677375152273	0.09973903068258522	0.09846086063441586	0.3098747670028841	1.0087934530180824	0.8184891195371546	0.7989999495823987
47.0	1.0	482.2926382845168	5.655439771450138	5.64105765491197	40.854803417495624	8.94381644843112	5.500122679951104	0.10108964609400135	0.10083250057862914	85.42713070245249	85.42713070245249	9.086464644496845	9.086464644496845	0.21075413905204166	1.1276534105912777	1.1268637467487708	0.2060291928880872	37.347255732525994	36.30839180924935	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.843605922473543	0.8542713070245249	1.5175092419382314	1.5163446914100203	0.843605922473543	0.8542713070245249	1.5136501951189696	1.512487508679437	1.025324744271174	0.8359547472937097	0.8165986552818396	0.10423589857884391	0.1030145964440436	0.29392844697489817	0.10030198646846222	0.09905444535445958	0.3083712325310861	1.025324744271174	0.8359547472937097	0.8165972850707738
48.0	1.0	481.2074364872501	5.708213552705266	5.693759294941107	41.833932655951806	8.962860846799472	5.4804811440565135	0.1022513802877027	0.10199239127620525	85.41644769082266	85.41644769082266	9.275377110388309	9.275377110388309	0.21198661791213286	1.1469454627135547	1.1461545091555694	0.20723579170206036	37.15636379055893	36.10007846312492	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8434581427836889	0.8541644769082266	1.534930179927086	1.5337707043155404	0.8434581427836889	0.8541644769082266	1.5310435209070978	1.5298858691430788	1.0417764492320156	0.8533346941557244	0.8341091046083569	0.10480961284515211	0.10361789585103018	0.29447417573510615	0.1008509495063577	0.09963371041870243	0.30696407715082596	1.0417764492320156	0.8533346941557244	0.8341078952950641
49.0	1.0	480.1216607013307	5.760422774587491	5.745899055987081	42.8149864032705	8.981997689747262	5.460971245436201	0.1034080561286274	0.10314726361908298	85.40572349525688	85.40572349525688	9.463364340430928	9.463364340430928	0.2131889568067755	1.1661073728183735	1.1653152886719382	0.20841296299326514	36.96557493735525	35.89370055505665	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8433094490825539	0.8540572349525688	1.5522752735773682	1.551120841929411	0.8433094490825539	0.8540572349525688	1.5483616018656192	1.5472089542862448	1.0581490925591677	0.8706295193196454	0.8515333934326936	0.10536893224597946	0.10420648149663257	0.2949158028714036	0.10138607452900558	0.10019880969918447	0.30564302758605333	1.0581490925591677	0.8706295193196454	0.8515323414825924
50.0	1.0	479.03529505054325	5.812070513301498	5.79747997575608	43.79797156433961	9.00122792013204	5.441589183816017	0.10455970414260095	0.10429714768059176	85.39495761402674	85.39495761402674	9.650432378609919	9.650432378609919	0.21436148391268034	1.1851401821936545	1.1843471231025553	0.20956102608913835	36.77497365717189	35.689162586494525	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8431598367260591	0.8539495761402673	1.5695449799567782	1.5683955621390142	0.8431598367260591	0.8539495761402673	1.5656048882932339	1.5644572152088763	1.0744431965817167	0.8878397788321125	0.868872079807913	0.10591401720550397	0.10478051304456917	0.29526312628231643	0.10190751649489399	0.10074989743895975	0.3043988577255625	1.0744431965817167	0.8878397788321125	0.8688711817860801
51.0	1.0	477.9483242243045	5.863159790348088	5.848505038322686	44.7828948996853	9.020552481926488	5.4223314707416765	0.10570635410758115	0.10544207280232065	85.38414954558617	85.38414954558617	9.83658723536638	9.83658723536638	0.21550452802731399	1.204044929940084	1.2032510481553826	0.2106803009789605	36.58463529102722	35.48637796039689	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8430093006969486	0.8538414954558617	1.586739745052612	1.5855953116137174	0.8430093006969486	0.8538414954558617	1.5827738196457202	1.5816310920348098	1.0906592810802422	0.904966025653707	0.8861257188944991	0.10644502828192304	0.10534015048948026	0.29552497121567844	0.10241543046460208	0.10128712817283757	0.30322328276211863	1.0906592810802422	0.904966025653707	0.8861249714481678
52.0	1.0	476.86073344821574	5.9136935797698555	5.898977181154062	45.769763010470975	9.039972320683958	5.403194898934236	0.10684803517703163	0.10658206771359464	85.37329878821706	85.37329878821706	10.021834888009892	10.021834888009892	0.21661841836429963	1.2228226527556085	1.222028097210906	0.2117711081037986	36.39462695998688	35.28526808862477	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8428578356413823	0.8537329878821706	1.603860005594998	1.6027205276554746	0.8428578356413823	0.8537329878821706	1.5998688263017333	1.5987310157039196	1.1067978630523623	0.92200880969691	0.9032948630694952	0.10696212603761232	0.1058855540518993	0.29570928784248984	0.10290997147642666	0.10181065663122082	0.3021088639624798	1.1067978630523623	0.92200880969691	0.9032942629148822
53.0	1.0	475.77250845676014	5.963674813972404	5.948899300761852	46.75858232723912	9.059488383978943	5.384176514762137	0.10798477597876278	0.10771716062732756	85.36240483971184	85.36240483971184	10.20618128086813	10.20618128086813	0.21770348432690034	1.241474384655034	1.2406793010303159	0.2128337681274731	36.20500839577119	35.085761589590966	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.842705435898992	0.8536240483971185	1.6209061905175821	1.6197716396814417	0.842705435898992	0.8536240483971185	1.6168903309794709	1.6157574094099134	1.1228594564770447	0.9389686778398679	0.9203800619918472	0.10746547091099554	0.10641688406373655	0.29582323899372787	0.10339129442378642	0.10232063763364316	0.30104892301849073	1.1228594564770447	0.9389686778398679	0.9203796059043472
54.0	1.0	474.6836354679265	6.013106388402706	5.998274257252256	47.749359101739664	9.079101621825181	5.365273593503562	0.1091166046940658	0.10884737931688472	85.35146719708631	85.35146719708631	10.389632325200512	10.389632325200512	0.2187600552700421	1.2600011566433154	1.2592056874203512	0.21386860169822847	36.01583268800555	34.88779356705819	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8425520955281769	0.8535146719708631	1.6378787221268742	1.636749070410987	0.8425520955281769	0.8535146719708631	1.6338387498725935	1.6327106897532708	1.1388445720872138	0.9558461739184472	0.9373818626300741	0.10795522309204875	0.10693430084911423	0.29587327905970673	0.10385955393620405	0.10281722597691978	0.30003746502834083	1.1388445720872138	0.9558461739184472	0.9373815474370693
55.0	1.0	473.5941011595803	6.061991165307336	6.047104877988194	48.74209940129917	9.098812987073634	5.3464836171089445	0.11024354912095456	0.10997275117761995	85.34048535631825	85.34048535631825	10.572193898907775	10.572193898907775	0.21978846025860918	1.2784039963576228	1.2776082808692253	0.21487592920823842	35.82714695649217	34.69130496188989	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8423978083268224	0.8534048535631825	1.654778017036614	1.6536532368143184	0.8423978083268224	0.8534048535631825	1.65071449355951	1.6495912676642992	1.154753717156602	0.9726418386995153	0.9543008092581906	0.1084315424027962	0.10743796460411921	0.29586522494828094	0.10431490426513915	0.10330057632154631	0.29906910924814767	1.154753717156602	0.9726418386995153	0.9543006318338745
56.0	1.0	472.5038926474321	6.110331976747773	6.095393960533684	49.73680910527618	9.118623435792184	5.327804254205156	0.11136563672455208	0.11109330327599948	85.32945881210799	85.32945881210799	10.75387184607103	10.75387184607103	0.2207890278276813	1.2966839276904207	1.2958881021653348	0.21585607055614978	35.63899295603536	34.49624196937809	0.02	1.0	0.01	0.032	1.0	15.0	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	0.045	1.0	0.092	1.0	0.01	0.8422425678501781	0.8532945881210798	1.671604486912012	1.670484550868281	0.8422425678501781	0.8532945881210798	1.6675179677290752	1.666399549139992	1.1705873953045778	0.9893562098385348	0.9711374434254569	0.10889458818372802	0.10792803527807489	0.295804319906007	0.10475749917554453	0.10377084307901022	0.2981390268370596	1.1705873953045778	0.9893562098385348	0.9711374006871949
