time	EX	M	Cytoplasm	GTPgS_C	KCNQsites_M	PIP2_M	GGDPbS_M	Mg2_C	ATP_C	oxoM_EX	GDPbS_C	GGTPMg_M	GDP_C	GTP_C	GGDPAlF4Mg_M	ip3_C	AlF4_C	G_M	GGTP_M	GGDPAlF4_M	GGTPgS_M	PI_M	PIP_M	PIP2xKCNQ_M	GGTPgSMg_M	GGDP_M	MgSat20	ATPSat300	MgSat10	OxoSat	Gactive	ATPSat1000	KMgGTPase	Koxom	I_KCNQ	nHill	fGactive	NA_micro	PIP5kinase	IP3Phosphatase	PIP2binding	MgonGGTPgS	GGTPase	GTPon	GTPgSon	GDPbSon	MgGTPon	GDPdissoc	PIP2_5Pase	PLC	AlF4on	PI4Kinase	MgonGDPAlF4
35.0	1.0	0.9999999999999988	1.0	0.0	20.47338994180611	987.377615683594	0.0	2100.0	2998.078583159726	-4.279661948925212E-20	0.0	0.1116387388830737	0.24124573925466958	96.66761030717659	0.0	0.020033915887637577	0.0	0.00466048826859289	0.031775957480194655	0.0	0.0	199479.6651172364	482.89628654761054	19.52661005819395	0.0	200.06492481536833	0.9905660377358491	0.9090517347285301	0.9962085308056874	1.2499984375019477E-6	0.1116387388830737	0.749911129867107	10.0	8.0	0.3658238306349115	1.8	5.581936944153685E-4	6.022E17	26.139880060926473	3.6193272442606045E15	0.17208922187676	0.0	0.20018783527867168	0.20019114210686173	0.0	0.0	0.20018853212522608	0.20018659226826424	4.890313662583831	6.200069620051954	0.0	14.846302466826867	0.0
36.0	1.0	0.999999999999999	1.0	0.0	20.30584674863002	1002.0073547307462	0.0	2100.0	2998.0379018410035	-4.279661948925212E-20	0.0	0.11163873248128689	0.24144526523092424	96.69526483405055	0.0	0.02020465141489883	0.0	0.0046591544421876645	0.031775954689480884	0.0	0.0	199464.81939244393	476.698469518439	19.69415325137004	0.0	200.0649261583872	0.9905660377358491	0.9090506130511455	0.9962085308056874	1.2499984375019477E-6	0.11163873248128689	0.7499085854508016	10.0	8.0	0.37149315852413173	1.8	5.581936624064344E-4	6.022E17	25.80435134864187	3.650172324615623E15	0.16311363369816317	0.0	0.2001878237991454	0.20019110133537701	0.0	0.0	0.20018851454372938	0.20018659178859535	4.962772275789067	6.291934421488305	0.0	14.845147202527551	0.0
37.0	1.0	0.9999999999999999	1.0	0.0	20.146917903612525	1016.1593572876156	0.0	2100.0	2997.9975453365723	-4.279661948925212E-20	0.0	0.11163872612581864	0.24164479120669155	96.72268986409878	0.0	0.02040871240067364	0.0	0.004657832438552839	0.031775951921067955	0.0	0.0	199449.97482266626	470.8954970178131	19.85308209638753	0.0	200.06492748951473	0.9905660377358491	0.9090495003022994	0.9962085308056874	1.2499984375019477E-6	0.11163872612581864	0.7499060612988758	10.0	8.0	0.3769067765317849	1.8	5.581936306290932E-4	6.022E17	25.490197171929932	3.6870379823056995E15	0.15484926296843235	0.0	0.20018781240267652	0.20019106092320285	0.0	0.0	0.20018849710272807	0.20018659129005384	5.032864741283001	6.380799354757496	0.0	14.843992432810165	0.0
38.0	1.0	1.0000000000000007	1.0	0.0	19.99592699985679	1029.8589140941008	0.0	2100.0	2997.9574929698783	-4.2848783164315733E-20	0.0	0.11163871981689999	0.2418443171819528	96.74988730184828	0.0	0.02063492613822665	0.0	0.004656522146478607	0.03177594917472159	0.0	0.0	199435.1314074218	465.46432208149173	20.00407300014327	0.0	200.06492880886205	0.9905660377358491	0.9090483959125135	0.9962085308056874	1.2499984375019477E-6	0.11163871981689999	0.7499035561192764	10.0	8.0	0.38208222299974876	1.8	5.581935990844999E-4	6.022E17	25.19616986606633	3.7279057561320265E15	0.14722766655853825	0.0	0.20018780108967923	0.20019102086668703	0.0	0.0	0.20018847980074617	0.2001865907728103	5.1007163198056915	6.466823229014484	0.0	14.842838131974817	0.0
39.0	1.0	1.0000000000000007	1.0	0.0	19.852262384568277	1043.1298934103058	0.0	2100.0	2997.9177252716245	-4.287746622614868E-20	0.0	0.11163871355415148	0.24204384315668942	96.77685903602091	0.0	0.02087515687206013	0.0	0.004655223455908855	0.031775946450212804	0.0	0.0	199420.28914625387	460.3832306533075	20.14773761543178	0.0	200.06493011653987	0.9905660377358491	0.9090472993455384	0.9962085308056874	1.2499984375019477E-6	0.11163871355415148	0.7499010686953508	10.0	8.0	0.3870356519550724	1.8	5.581935677707574E-4	6.022E17	24.92109392710246	3.771305840506383E15	0.14018768243408805	0.0	0.20018778985947294	0.20019098116213432	0.0	0.0	0.2001884626363408	0.20018659023703425	5.16644522679633	6.550155921162043	0.0	14.841684275823395	0.0
40.0	1.0	1.0000000000000013	1.0	0.0	19.715370210306727	1055.9948196580278	0.0	2100.0	2997.87822390994	-4.2666041357891156E-20	0.0	0.11163870733710032	0.24224336913088307	96.80360693966462	0.0	0.021123508884737702	0.0	0.004653936257929196	0.03177594374731548	0.0	0.0	199405.44803872932	455.63176467944976	20.28462978969333	0.0	200.0649314126578	0.9905660377358491	0.9090462100964347	0.9962085308056874	1.2499984375019477E-6	0.11163870733710032	0.7498985978814884	10.0	8.0	0.3917819388994045	1.8	5.581935366855016E-4	6.022E17	24.663861848107775	3.816173115116713E15	0.13367475500769394	0.0	0.20018777871121018	0.2001909418058892	0.0	0.0	0.2001884456080878	0.20018658968289393	5.230163021891182	6.630938869680028	0.0	14.840530841572672	0.0
41.0	1.0	1.0000000000000024	1.0	0.0	19.584748176193198	1068.4749478499398	0.0	2100.0	2997.8389716245833	-4.256060583743486E-20	0.0	0.11163870116526373	0.24244289510451542	96.83013287028346	0.0	0.02137573715271878	0.0	0.004652660444753406	0.03177594106580625	0.0	0.0	199390.60808443706	451.19064962447976	20.41525182380686	0.0	200.06493269732434	0.9905660377358491	0.9090451276897608	0.9962085308056874	1.2499984375019477E-6	0.11163870116526373	0.7498961425990139	10.0	8.0	0.3963347853671638	1.8	5.581935058263187E-4	6.022E17	24.423430194833628	3.861740674010175E15	0.12764024060134313	0.0	0.20018776764402513	0.20019090279433902	0.0	0.0	0.20018842871457987	0.20018658911055565	5.291974977558677	6.709305541993964	0.0	14.839377807772362	0.0
42.0	1.0	1.000000000000003	1.0	0.0	19.45993995215732	1080.5903340778054	0.0	2100.0	2997.7999521649394	-4.244139067495916E-20	0.0	0.11163869503816223	0.24264242107756848	96.85643866996664	0.0	0.021628811592070703	0.0	0.004651395909709968	0.031775938405464325	0.0	0.0	199375.76928298685	447.04172615640897	20.540060047842736	0.0	200.06493397064685	0.9905660377358491	0.9090440516778693	0.9962085308056874	1.2499984375019477E-6	0.11163869503816223	0.7498937018323162	10.0	8.0	0.4007068185645215	1.8	5.581934751908112E-4	6.022E17	24.19881590711511	3.907461102223493E15	0.12204074154824467	0.0	0.20018775665705782	0.2001908641239142	0.0	0.0	0.20018841195442588	0.2001865885201838	5.351980428215563	6.785381877095272	0.0	14.838225154227937	0.0
43.0	1.0	1.0000000000000033	1.0	0.0	19.340530244078753	1092.3599022797978	0.0	2100.0	2997.7611502315976	-4.2490013897849705E-20	0.0	0.11163868895532175	0.24284194705002438	96.88252616551632	0.0	0.021880594948008928	0.0	0.004650142547228781	0.03177593576607155	0.0	0.0	199360.93163400804	443.16788576265856	20.659469755921304	0.0	200.06493523273156	0.9905660377358491	0.9090429816392996	0.9962085308056874	1.2499984375019477E-6	0.11163868895532175	0.7498912746252017	10.0	8.0	0.4049096842602383	1.8	5.581934447766088E-4	6.022E17	23.98909281311186	3.9529482833072925E15	0.11683749288500905	0.0	0.20018774574945825	0.20019082579108785	0.0	0.0	0.20018839532625143	0.20018658791194147	5.41027310091411	6.859286704796415	0.0	14.837072861927943	0.0
44.0	1.0	1.0000000000000033	1.0	0.0	19.226140441647654	1103.8015074761524	0.0	2100.0	2997.722551421306	-4.245183326142342E-20	0.0	0.11163868291627409	0.24304147302186535	96.90839716857467	0.0	0.022129604767209116	0.0	0.004648900252828067	0.03177593314741238	0.0	0.0	199346.0951371484	439.55301007225756	20.773859558352402	0.0	200.06493648368362	0.9905660377358491	0.9090419171772625	0.9962085308056874	1.2499984375019477E-6	0.11163868291627409	0.7498888600774574	10.0	8.0	0.40895413222489785	1.8	5.581934145813704E-4	6.022E17	23.793388344222556	3.9979343972439985E15	0.11199581102162474	0.0	0.2001877349203868	0.20019078779237498	0.0	0.0	0.20018837882869867	0.20018658728598993	5.466941428537566	6.9311321428094255	0.0	14.835920912975483	0.0
45.0	1.0	1.0000000000000036	1.0	0.0	19.11642478591326	1114.9319956437043	0.0	2100.0	2997.6841421750983	-4.250137686546919E-20	0.0	0.11163867692055661	0.24324099899307383	96.9340534757495	0.0	0.022374837577139883	0.0	0.004647668923101455	0.03177593054927376	0.0	0.0	199331.2597920731	436.18191367234147	20.883575214086797	0.0	200.0649377236072	0.9905660377358491	0.9090408579182134	0.9962085308056874	1.2499984375019477E-6	0.11163867692055661	0.7498864573416124	10.0	8.0	0.4128500941712914	1.8	5.58193384602783E-4	6.022E17	23.61088043919596	4.042238156686091E15	0.10748460551106248	0.0	0.20018772416901404	0.20019075012433185	0.0	0.0	0.2001883624604254	0.2001865866424891	5.522068846348555	7.001023972718775	0.0	14.834769290523644	0.0
46.0	1.0	1.0000000000000036	1.0	0.0	19.01106699480483	1125.767260388171	0.0	2100.0	2997.645909729423	-4.252219972005446E-20	0.0	0.11163867096771242	0.24344052496363236	96.9594968687391	0.0	0.02261563908411004	0.0	0.004646448455705262	0.03177592797144517	0.0	0.0	199316.42559846368	433.0402902189729	20.988933005195232	0.0	200.06493895260522	0.9905660377358491	0.9090398035105087	0.9962085308056874	1.2499984375019477E-6	0.11163867096771242	0.7498840656198874	10.0	8.0	0.41660675451036705	1.8	5.581933548385621E-4	6.022E17	23.440794626609083	4.08574135693532E15	0.10327595065054532	0.0	0.20018771349452055	0.2001907127835555	0.0	0.0	0.20018834622010528	0.20018658598159697	5.575734072677282	7.069061995846194	0.0	14.83361797871467	0.0
47.0	1.0	1.0000000000000036	1.0	0.0	18.90977728935291	1136.3222965652355	0.0	2100.0	2997.607842070092	-4.2488276522394945E-20	0.0	0.11163866505729012	0.24364005093352373	96.98472911445602	0.0	0.022851608410678435	0.0	0.004645238749345917	0.031775925413718556	0.0	0.0	199301.592556017	430.1146616535987	21.09022271064715	0.0	200.06494017077972	0.9905660377358491	0.9090387536231375	0.9962085308056874	1.2499984375019477E-6	0.11163866505729012	0.7498816841613176	10.0	8.0	0.4202326144179083	1.8	5.581933252864506E-4	6.022E17	23.282401275495015	4.128371575473166E15	0.09934471158187054	0.0	0.20018770289609691	0.20019067576668295	0.0	0.0	0.20018833010642761	0.2001865853034702	5.628011374497649	7.135340369955922	0.0	14.832466962622656	0.0
48.0	1.0	1.0000000000000042	1.0	0.0	18.812289769111363	1146.6112509956604	0.0	2100.0	2997.5699278888933	-4.245419016323553E-20	0.0	0.11163865918884378	0.24383957690273086	97.00975196514966	0.0	0.023082527507882596	0.0	0.004644039703767614	0.03177592287588829	0.0	0.0	199286.76066444445	427.3923303471117	21.187710230888698	0.0	200.0649413782316	0.9905660377358491	0.9090377079445277	0.9962085308056874	1.2499984375019477E-6	0.11163865918884378	0.749879312259045	10.0	8.0	0.4237355497798064	1.8	5.581932959442189E-4	6.022E17	23.13501300447978	4.17008941957407E15	0.09566821884123695	0.0	0.20018769237294368	0.20019063907039125	0.0	0.0	0.20018831411809707	0.20018658460826383	5.678970818610606	7.199947927712367	0.0	14.831316228199555	0.0
49.0	1.0	1.000000000000004	1.0	0.0	18.718360091359784	1156.6474704147824	0.0	2100.0	2997.5321565427043	-4.245419016323553E-20	0.0	0.11163865336193277	0.24403910287123678	97.03456715852806	0.0	0.02330830918283442	0.0	0.004642851219740081	0.03177592035775114	0.0	0.0	199271.92992347103	424.86133400356	21.281639908640276	0.0	200.06494257506068	0.9905660377358491	0.9090366661814216	0.9962085308056874	1.2499984375019477E-6	0.11163865336193277	0.7498769492477646	10.0	8.0	0.42712286359424456	1.8	5.581932668096638E-4	6.022E17	22.99798224033345	4.210879136970866E15	0.09222598533600872	0.0	0.20018768192427044	0.200190602691396	0.0	0.0	0.200188298253833	0.20018658389613106	5.728678509129842	7.2629684777714605	0.0	14.830165762224265	0.0
50.0	1.0	1.000000000000004	1.0	0.0	18.627763414506745	1166.4435467921824	0.0	2100.0	2997.4945180149757	-4.276578576684423E-20	0.0	0.11163864757612185	0.24423862883902467	97.0591764178785	0.0	0.02352895888809347	0.0	0.004641673199046557	0.03177591785910625	0.0	0.0	199257.10033283455	422.5104031650646	21.372236585493315	0.0	200.06494376136587	0.9905660377358491	0.9090356280578155	0.9962085308056874	1.2499984375019477E-6	0.11163864757612185	0.7498745945013189	10.0	8.0	0.43040133338570263	1.8	5.581932378806092E-4	6.022E17	22.870698917356147	4.250741712722966E15	0.0889994601323977	0.0	0.2001876715492969	0.20019056662645152	0.0	0.0	0.2001882825123702	0.200186583167224	5.777196811942435	7.324481089358463	0.0	14.829015552254754	0.0
51.0	1.0	1.0000000000000033	1.0	0.0	18.54029257145204	1176.011360152841	0.0	2100.0	2997.4570028794387	-4.241804308208132E-20	0.0	0.11163864183098116	0.24443815480607792	97.08358145218722	0.0	0.023744546681630434	0.0	0.004640505544471921	0.03177591537975511	0.0	0.0	199242.27189228497	420.328921168501	21.459707428548022	0.0	200.06494493724495	0.9905660377358491	0.9090345933139605	0.9962085308056874	1.2499984375019477E-6	0.11163864183098116	0.749872247430432	10.0	8.0	0.43357725414555937	1.8	5.581932091549058E-4	6.022E17	22.752588309506844	4.289689803503354E15	0.08597181400922634	0.0	0.20018766124725204	0.20019053087235003	0.0	0.0	0.2001882668924579	0.20018658242169288	5.8245845667947505	7.384560361156684	0.0	14.827865586582844	0.0
52.0	1.0	1.0000000000000033	1.0	0.0	18.455756443404244	1185.3621190265087	0.0	2100.0	2997.4196022659053	-4.241804308208132E-20	0.0	0.11163863612608575	0.24463768077238002	97.10778395625807	0.0	0.02395518670041284	0.0	0.0046393481597909875	0.03177591291950149	0.0	0.0	199227.4446015835	418.30688641299764	21.544243556595816	0.0	200.06494610279478	0.9905660377358491	0.9090335617054223	0.9962085308056874	1.2499984375019477E-6	0.11163863612608575	0.7498699074805735	10.0	8.0	0.43665647726728857	1.8	5.581931806304288E-4	6.022E17	22.643108987642954	4.3277440292965835E15	0.08312775234874553	0.0	0.2001876510173742	0.20019049542592154	0.0	0.0	0.20018825139286006	0.20018658165968684	5.870897287631313	7.443276675302968	0.0	14.826715854191699	0.0
53.0	1.0	1.0000000000000029	1.0	0.0	18.37397850877812	1194.5063986473463	0.0	2100.0	2997.3823078280525	-4.241804308208132E-20	0.0	0.11163863046101585	0.2448372067379146	97.13178561083024	0.0	0.024161022181989955	0.0	0.0046382009497569635	0.03177591047815145	0.0	0.0	199212.61846050213	416.43487680533514	21.62602149122194	0.0	200.06494725811126	0.9905660377358491	0.909032533002193	0.9962085308056874	1.2499984375019477E-6	0.11163863046101585	0.7498675741299462	10.0	8.0	0.43964444589655177	1.8	5.581931523050793E-4	6.022E17	22.54175089467374	4.364930267398305E15	0.08045335153058743	0.0	0.2001876408589104	0.20019046028403265	0.0	0.0	0.20018823601235475	0.20018658088135316	5.916187351791119	7.500696437256307	0.0	14.825566344715698	0.0
54.0	1.0	1.0000000000000029	1.0	0.0	18.2947955453538	1203.454177021109	0.0	2100.0	2997.3451117130658	-4.225432106988345E-20	0.0	0.11163862483535678	0.24503673270266546	97.15558808269492	0.0	0.0243622145800603	0.0	0.0046370638200900595	0.031775908055513294	0.0	0.0	199197.7934688229	414.70401625791015	21.70520445464626	0.0	200.06494840328924	0.9905660377358491	0.909031506987857	0.9962085308056874	1.2499984375019477E-6	0.11163862483535678	0.7498652468875907	10.0	8.0	0.4425462270709116	1.8	5.581931241767839E-4	6.022E17	22.448033531841094	4.4012776860336935E15	0.07793591553923673	0.0	0.20018763077111718	0.20019042544358645	0.0	0.0	0.20018822074973436	0.20018658008683793	5.960504178642302	7.556882302276077	0.0	14.824417048402706	0.0
55.0	1.0	1.0000000000000029	1.0	0.0	18.218056466923628	1212.2148689723135	0.0	2100.0	2997.308006533036	-4.2096363394956664E-20	0.0	0.11163861924869868	0.24523625866661655	97.17919302481113	0.0	0.024558935698593777	0.0	0.004635936677466271	0.03177590565139751	0.0	0.0	199182.96962633726	413.1059431210884	21.781943533076433	0.0	200.0649495384226	0.9905660377358491	0.9090304834588027	0.9962085308056874	1.2499984375019477E-6	0.11163861924869868	0.7498629252915985	10.0	8.0	0.4453665409818996	1.8	5.581930962434934E-4	6.022E17	22.36150424972893	4.4368173233079515E15	0.07556384997640042	0.0	0.20018762075325955	0.20019039090152213	0.0	0.0	0.2001882056038049	0.20018657927628558	6.003894398211948	7.611893389215821	0.0	14.823267956078446	0.0
56.0	1.0	1.0000000000000027	1.0	0.0	18.14362127824785	1220.797358278974	0.0	2100.0	2997.2709853380134	-4.21969172626689E-20	0.0	0.11163861370063664	0.245435784629752	97.20260207642043	0.0	0.0247513620492302	0.0	0.004634819429506293	0.031775903265616814	0.0	0.0	199168.14693284556	411.6327804385302	21.85637872175221	0.0	200.0649506636044	0.9905660377358491	0.9090294622234809	0.9962085308056874	1.2499984375019477E-6	0.11163861370063664	0.7498606089074287	10.0	8.0	0.4481097876543043	1.8	5.581930685031832E-4	6.022E17	22.281736637968535	4.4715810678139275E15	0.07332655108673622	0.0	0.2001876108046114	0.20019035665481416	0.0	0.0	0.20018819057338647	0.20018657844983925	6.04640201034399	7.665785482308264	0.0	14.822119059112985	0.0
57.0	1.0	1.0000000000000027	1.0	0.0	18.07136013434895	1229.2100279976569	0.0	2100.0	2997.2340415906187	-4.199335262158632E-20	0.0	0.11163860819077065	0.245635310592056	97.22581686316084	0.0	0.0249396708439744	0.0	0.004633711984764599	0.03177590089798603	0.0	0.0	199153.32538815655	410.27710792045036	21.92863986565111	0.0	200.06495177892663	0.9905660377358491	0.9090284431017067	0.9962085308056874	1.2499984375019477E-6	0.11163860819077065	0.7498582973263224	10.0	8.0	0.4507800713038546	1.8	5.581930409538533E-4	6.022E17	22.20832900795269	4.505600934672415E15	0.0712143077619258	0.0	0.20018760092445548	0.20019032270047207	0.0	0.0	0.20018817565731253	0.20018657760764075	6.088068534894071	7.718611221586704	0.0	14.820970349389183	0.0
58.0	1.0	1.0000000000000027	1.0	0.0	18.001152492054207	1237.4607890768418	0.0	2100.0	2997.19716914212	-4.190264982577926E-20	0.0	0.11163860271870528	0.24583483655351296	97.24883899717963	0.0	0.025124037188594465	0.0	0.004632614252718675	0.031775898548322114	0.0	0.0	199138.50499208685	409.03193553579337	21.998847507945854	0.0	200.0649528844804	0.9905660377358491	0.909027425923999	0.9962085308056874	1.2499984375019477E-6	0.11163860271870528	0.7498559901638088	10.0	8.0	0.4533812226047102	1.8	5.581930135935264E-4	6.022E17	22.14090296319711	4.538908558491476E15	0.06921821479102537	0.0	0.2001875911120827	0.2001902890355399	0.0	0.0	0.20018816085442986	0.2001865767498303	6.128933153446638	7.770420282558054	0.0	14.81982181927288	0.0
59.0	1.0	1.0000000000000027	1.0	0.0	17.932886343296605	1245.5571073518895	0.0	2100.0	2997.160362209897	-4.175075097595768E-20	0.0	0.11163859728404989	0.24603436251410737	97.27167007724537	0.0	0.025304632155617398	0.0	0.004631526143758377	0.03177589621644417	0.0	0.0	199123.68574446044	407.8906786299859	22.067113656703455	0.0	200.06495398035588	0.9905660377358491	0.9090264105309627	0.9962085308056874	1.2499984375019477E-6	0.11163859728404989	0.7498536870582967	10.0	8.0	0.45591681907201154	1.8	5.581929864202494E-4	6.022E17	22.079102052295777	4.571534845233839E15	0.06733009588081736	0.0	0.2001875813667926	0.20019025565709564	0.0	0.0	0.2001881461635988	0.20018657587654684	6.16903284301645	7.821259545713471	0.0	14.818673461584906	0.0
60.0	1.0	1.0000000000000024	1.0	0.0	17.86645752104988	1253.506029010358	0.0	2100.0	2997.1236153562045	-4.171827067083922E-20	0.0	0.11163859188641835	0.24623388847382388	97.29431168885891	0.0	0.025481621499778773	0.0	0.004630447569175457	0.03177589390217329	0.0	0.0	199108.86764510837	406.84713448028674	22.13354247895018	0.0	200.0649550666424	0.9905660377358491	0.9090253967727016	0.9962085308056874	1.2499984375019477E-6	0.11163859188641835	0.7498513876697479	10.0	8.0	0.4583902037417888	1.8	5.581929594320917E-4	6.022E17	22.02259049970633	4.603509740150033E15	0.06554243518582598	0.0	0.20018757168789272	0.20019022256225086	0.0	0.0	0.20018813158369222	0.200186574987928	6.208402502173957	7.871173256433761	0.0	14.817525269574622	0.0
61.0	1.0	1.0000000000000027	1.0	0.0	17.801769069940246	1261.314204611975	0.0	2100.0	2997.086923468168	-4.152812718159039E-20	0.0	0.11163858652542923	0.24643341443264719	97.3167654043635	0.0	0.02565516484089493	0.0	0.0046293784411532155	0.031775891605332646	0.0	0.0	199094.05069386814	405.8954602058038	22.198230930059815	0.0	200.06495614342825	0.9905660377358491	0.9090243845082691	0.9962085308056874	1.2499984375019477E-6	0.11163858652542923	0.7498490916784282	10.0	8.0	0.46080450231039954	1.8	5.581929326271461E-4	6.022E17	21.971052009875773	4.634862080156078E15	0.06384831626948112	0.0	0.20018756207469918	0.2001901897481504	0.0	0.0	0.2001881171135962	0.20018657408411	6.247075070012157	7.920203175818977	0.0	14.816377236895088	0.0
62.0	1.0	1.0000000000000027	1.0	0.0	17.738730674577198	1268.9879117432959	0.0	2100.0	2997.050281738934	-4.152812718159039E-20	0.0	0.11163858120070543	0.24663294039056227	97.33903278305392	0.0	0.02582541518506869	0.0	0.004628318672756298	0.03177588932574742	0.0	0.0	199079.2348905834	405.03015195402094	22.261269325422862	0.0	200.06495721080097	0.9905660377358491	0.9090233736051485	0.9962085308056874	1.2499984375019477E-6	0.11163858120070543	0.7498467987837292	10.0	8.0	0.46316263887801995	1.8	5.581929060035271E-4	6.022E17	21.9241886404746	4.665619507334509E15	0.06224136757140036	0.0	0.20018755252653567	0.20019015721197142	0.0	0.0	0.20018810275220925	0.2001865731652277	6.2850816383512464	7.968388722944708	0.0	14.815229357579568	0.0
63.0	1.0	1.0000000000000027	1.0	0.0	17.677258139504357	1276.533076382946	0.0	2100.0	2997.0136856499107	-4.153454449682472E-20	0.0	0.11163857591187441	0.2468324663475542	97.3611153712849	0.0	0.02599251868911699	0.0	0.0046272681779206334	0.03177588706324477	0.0	0.0	199064.42023510367	404.2460252901678	22.322741860495704	0.0	200.06495826884716	0.9905660377358491	0.9090223639387649	0.9962085308056874	1.2499984375019477E-6	0.11163857591187441	0.7498445087030586	10.0	8.0	0.46546735042520704	1.8	5.581928795593721E-4	6.022E17	21.881719740751027	4.695808426375875E15	0.06071571358531729	0.0	0.20018754304273423	0.20019012495092364	0.0	0.0	0.20018808849844258	0.20018657223141476	6.322451557557061	8.015767109021734	0.0	14.814081626019469	0.0
64.0	1.0	1.0000000000000024	1.0	0.0	17.617272915410396	1283.955293049385	0.0	2100.0	2996.977130954038	-4.151840158426177E-20	0.0	0.11163857065856783	0.24703199230360817	97.38301470257838	0.0	0.026156614598231653	0.0	0.004626226871443497	0.031775884817653824	0.0	0.0	199049.6067272838	403.5381967200037	22.382727084589664	0.0	200.06495931765255	0.9905660377358491	0.9090213553920227	0.9962085308056874	1.2499984375019477E-6	0.11163857065856783	0.7498422211707964	10.0	8.0	0.4677212001379339	1.8	5.581928532928392E-4	6.022E17	21.84338095124625	4.72545399331653E15	0.05926593106177173	0.0	0.2001875336226343	0.20019009296224857	0.0	0.0	0.2001880743512196	0.20018657128280332	6.359212536329516	8.062373463910669	0.0	14.812934036943536	0.0
65.0	1.0	1.0000000000000022	1.0	0.0	17.5587016668785	1291.2598437993354	0.0	2100.0	2996.9406136600232	-4.151840158426177E-20	0.0	0.11163856544042172	0.24723151825870945	97.40473229773005	0.0	0.026317835305456144	0.0	0.004625194668973714	0.03177588258880561	0.0	0.0	199034.79436698387	402.9020662805875	22.441298333121562	0.0	200.06496035730197	0.9905660377358491	0.909020347854874	0.9962085308056874	1.2499984375019477E-6	0.11163856544042172	0.7498399359373076	10.0	8.0	0.4699265896844861	1.8	5.581928272021086E-4	6.022E17	21.808923261328424	4.754580126283707E15	0.05788700964277473	0.0	0.20018752426558326	0.20019006124321875	0.0	0.0	0.20018806030947575	0.20018657031952442	6.395390735798609	8.108240955419564	0.0	14.811786585398238	0.0
66.0	1.0	1.0000000000000022	1.0	0.0	17.50147587750493	1298.4517161413776	0.0	2100.0	2996.9041300174895	-4.1489820223987423E-20	0.0	0.1116385602570764	0.24743104421284348	97.42626966491495	0.0	0.026476306495284596	0.0	0.004624171487002	0.0317758803765331	0.0	0.0	199019.98315406867	402.33330113736764	22.49852412249513	0.0	200.06496138787955	0.9905660377358491	0.9090193412239074	0.9962085308056874	1.2499984375019482E-6	0.1116385602570764	0.7498376527680166	10.0	8.0	0.47208577053702994	1.8	5.58192801285382E-4	6.022E17	21.77811212120666	4.783209531438115E15	0.05657431641451639	0.0	0.20018751497093618	0.20019002979113823	0.0	0.0	0.200188046372159	0.20018656934170792	6.431010858247403	8.153400901789459	0.0	14.810639266729305	0.0
67.0	1.0	1.0000000000000022	1.0	0.0	17.445531488696737	1305.535619925759	0.0	2100.0	2996.8676765029827	-4.1334482627659003E-20	0.0	0.11163855510817641	0.24763057016599588	97.44762829979227	0.0	0.026632147343826892	0.0	0.004623157242851407	0.03177587818067115	0.0	0.0	199005.17308840755	401.8278201294844	22.554468511303323	0.0	200.06496240946848	0.9905660377358491	0.909018335401964	0.9962085308056874	1.2499984375019482E-6	0.11163855510817641	0.7498353714425313	10.0	8.0	0.4742008544212981	1.8	5.581927755408821E-4	6.022E17	21.750726605279066	4.811363739135766E15	0.05532356393167971	0.0	0.2001875057380556	0.20018999860334113	0.0	0.0	0.2001880325382287	0.20018656834948223	6.4660962307643866	8.197882877751208	0.0	14.809492076564313	0.0
68.0	1.0	1.000000000000002	1.0	0.0	17.390808568875627	1312.5160032681456	0.0	2100.0	2996.83124980679	-4.1300200940187987E-20	0.0	0.11163854999337029	0.24783009611815235	97.46880968560912	0.0	0.02678547075546699	0.0	0.004622151854667927	0.03177587600105646	0.0	0.0	198990.36416987402	401.38177920851933	22.609191431124433	0.0	200.06496342215107	0.9905660377358491	0.9090173302977737	0.9962085308056874	1.2499984375019482E-6	0.11163854999337029	0.7498330917538208	10.0	8.0	0.4762738229695461	1.8	5.581927499668514E-4	6.022E17	21.726558623849783	4.839063146682666E15	0.05413078132440596	0.0	0.20018749656631127	0.2001899676771919	0.0	0.0	0.2001880188066561	0.2001865673429745	6.5006688841111115	8.241714814516126	0.0	14.808345010796312	0.0
69.0	1.0	1.000000000000002	1.0	0.0	17.33725101017871	1319.3970675619134	0.0	2100.0	2996.7948468205186	-4.1271876377104556E-20	0.0	0.11163854491231079	0.2480296220692987	97.48981529330355	0.0	0.026936383621462744	0.0	0.0046211552414111975	0.03177587383752756	0.0	0.0	198975.5563983457	400.99155771908795	22.66274898982135	0.0	200.06496442600894	0.9905660377358491	0.909016325825614	0.9962085308056874	1.2499984375019482E-6	0.11163854491231079	0.7498308135074379	10.0	8.0	0.4783065366445822	1.8	5.58192724561554E-4	6.022E17	21.70541218042129	4.866327065053459E15	0.05299228814831657	0.0	0.20018748745508058	0.20018993701008486	0.0	0.0	0.200188005176424	0.20018656632231088	6.534749627075528	8.28492309404327	0.0	14.807198065568382	0.0
