time	uVol	M	Mp	Mpp	MAPKK	MKP3	M_MAPKK	Mp_MAPKK	Mpp_MKP3	Mp_MKP3_dep	Mp_MKP3	M_MKP3	k1	k_1	k2	k3	k_3	k4	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	v1a	v1b	v2a	v2b	v3a	v3b	v3c	v4a	v4b	v4c
53.0	1.0	361.8449103627795	3.4298334278659266	7.006614442843025	6.118030397912909	16.163327835576457	43.84002765356288	0.04194194852437901	4.593047379207637	0.9646543649060374	0.3674531533034104	77.91151726700645	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355355650282604	0.4384002765356288	0.6295404569623912	0.6291292278656851	0.5032119023644137	0.42256035888710264	0.41027914374587793	0.18692206785674909	0.1837265766517052	0.2669107819513341
54.0	1.0	361.67678890202853	3.461928741139614	7.13219016419299	6.120477510780525	16.15043029658154	43.83717070553782	0.042351783681822346	4.6734164508219695	0.976886827690532	0.3706337654876003	77.82863265941835	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355223473857919	0.43837170705537826	0.6356852404484093	0.6352767552273352	0.5100408540723809	0.4299543134756212	0.4177704394354559	0.18848262276747585	0.18531688274380015	0.26790306275096487
55.0	1.0	361.5096686198103	3.49378276416167	7.257087012486247	6.122912062322066	16.137626334137124	43.834329048938336	0.04275888873977048	4.753223361285558	0.9890225084187217	0.37378482058486584	77.74634297557373	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355091638274544	0.43834329048938336	0.641789099414419	0.6413833310965572	0.5168237703964573	0.4372965492382713	0.42520890101182407	0.19002878682203184	0.18689241029243292	0.26888675269867957
56.0	1.0	361.34354094667646	3.5253981069198788	7.381310048414357	6.125334143854699	16.12491495815697	43.83150256572435	0.04316329042111974	4.832473757941262	1.0010625131179198	0.37690670241683766	77.664642068367	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354960147163709	0.4383150256572435	0.6478524342187859	0.6474493563167961	0.5235610985299335	0.4445875857305961	0.43259506644061363	0.19156074426046854	0.18845335120841883	0.2698619625906451
57.0	1.0	361.17839742187283	3.5567773331316834	7.504864286039425	6.1277438456566165	16.11229519538832	43.82869113936181	0.04356501498173698	4.911173215830606	1.013007929739052	0.37999978734756634	77.58352387169445	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354829003582097	0.4382869113936181	0.653875638249259	0.6534752247260547	0.530253279179143	0.45182793585641573	0.439929466382215	0.19307867600927064	0.18999989367378317	0.27082879976137697
58.0	1.0	361.01422969014624	3.5879229629809886	7.627754692398433	6.13014125700206	16.099766088524614	43.82589465475598	0.04396408824212974	4.989327237969665	1.024859828770415	0.3830644446662998	77.502982400069	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354698210116865	0.43825894654755976	0.6598590983919449	0.6594613236319461	0.536900746802071	0.4590181058932091	0.4472126242940142	0.19458275981010092	0.1915322223331499	0.27178736850165564
59.0	1.0	360.8510294989179	3.6188374754101615	7.749986187317752	6.132526466191624	16.08732669545528	43.82311299819486	0.04436053561367526	5.066941255813122	1.0366192637821459	0.38610103691402087	77.42301174803542	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354567768973183	0.4382311299819486	0.6658031954198894	0.665408034205129	0.5435039298159721	0.4661585955348072	0.45444505653534706	0.19607317033277794	0.19305051845701043	0.272737770396537
60.0	1.0	360.68878869575457	3.64952331005578	7.871563643392599	6.134899560578705	16.07497608862533	43.82034605730095	0.04475438212049799	5.144020629863317	1.0482872719144545	0.38910992016479135	77.3436060894321	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354437682040455	0.4382034605730095	0.6717083043173563	0.6713157318074698	0.5500632507799654	0.47324989794742517	0.4616272724741801	0.19755007927548301	0.19455496008239567	0.2736801045997215
61.0	1.0	360.527499226081	3.6799828688986853	7.992491886095485	6.137260626592866	16.06271335448329	43.81759372098943	0.04514565241786432	5.220570650390046	1.0598648743200076	0.392091444270691	77.26475967653596	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43543079509490923	0.4381759372098943	0.6775747945526368	0.6771847862679649	0.556579126557291	0.48029249983588423	0.4687597745947212	0.19901365545459548	0.1960457221353455	0.2746144680571332
62.0	1.0	360.3671531310902	3.710218517684555	8.112775693985174	6.139609749760693	16.050537593000268	43.81485587943168	0.04553437080778652	5.296596538233827	1.0713530765687513	0.3950459530773557	77.1864668391198	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354178577112364	0.43814855879431686	0.6834030303096137	0.6830155621167978	0.5630519684611262	0.4872868815175121	0.4758430586053346	0.20046406488606106	0.19752297653867784	0.27554095568994974
63.0	1.0	360.2077425458169	3.740232587159787	8.232419798993458	6.141947014724624	16.038447917246554	43.81213242402315	0.045920561252387415	5.372103445671109	1.0827528690217687	0.3979737846156898	77.1087219834449	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4354049561763844	0.4381213242402315	0.6891933706862305	0.6888084187858112	0.5694821823868574	0.494233517001742	0.4828776135462629	0.20190147085981602	0.1989868923078449	0.276459660545215
64.0	1.0	360.04925969734364	3.7700273741583845	8.35142888677187	6.144272505260105	16.026443453014792	43.809423247354594	0.04630424738546536	5.447096457324272	1.0940652271794515	0.40087527127419853	77.0315195912073	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43539209059827755	0.43809423247354595	0.6949461698663526	0.6945637107819804	0.5758701689332923	0.501132874073833	0.4898639218967795	0.2033260340084735	0.20043763563709927	0.2773706739205801
65.0	1.0	359.8916969031191	3.7996051425683004	8.469807597084099	6.146586304291406	16.014523338481148	43.80672824318614	0.04668545252261005	5.521580591102884	1.1052911120081832	0.4037507399554781	76.95485421845233	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43537926107197933	0.43806728243186144	0.7006617772702064	0.7002817878391507	0.5822163235147864	0.5079854143814654	0.49680245968145287	0.20473791237125222	0.20187536997773906	0.27827408546825616
66.0	1.0	359.73504656936996	3.8289681241999016	8.587560524232842	6.148888493906304	16.002686723897437	43.804047306423705	0.04706419967014788	5.595560799165562	1.1164314702489129	0.4066005122196923	76.87872049446841	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43536646768124143	0.43804047306423705	0.706340537687509	0.7059629950522183	0.5885210364657354	0.5147915935232317	0.5036936965753105	0.2061372614539101	0.20330025610984614	0.27916998328237064
67.0	1.0	359.5793011895907	3.8581185195746515	8.704692217512243	6.151179155369851	15.9909327713088	43.801380333097164	0.04744051153314007	5.669041968893978	1.1274872347103027	0.4094249044172878	76.80311312066965	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4353537105001948	0.4380138033309717	0.7119827913965875	0.711607672997101	0.5947846931388145	0.521551861138246	0.5105380960077058	0.20752423428530903	0.2047124522086439	0.28005845397295115
68.0	1.0	359.4244533431014	3.887058498648428	8.821207181678837	6.1534583691373665	15.97926065429236	43.79872722034018	0.04781441052261036	5.742028923872433	1.1384593245486203	0.41222422781274887	76.72802686947385	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43534098959442247	0.43798727220340183	0.7175888742720999	0.7172161578391554	0.6010076739978496	0.5282666609962638	0.5173361152647646	0.2088989814711068	0.20611211390637443	0.28093958272919384
69.0	1.0	359.27049569366267	3.9157902014809967	8.937109877435478	6.155726214866781	15.967669557713409	43.79608786637124	0.04818591876214419	5.814526424867828	1.1493486455361117	0.4149987887008324	76.65345658318184	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43532830502200426	0.43796087866371236	0.7231591178834572	0.7227887814321629	0.6071903547061561	0.5349364310878402	0.524088205590306	0.2102616512449733	0.2074993943504162	0.28181345337410324
70.0	1.0	359.1174209881409	3.9443157388608294	9.052404721923923	6.1579827714304285	15.956158677496257	43.79346217047576	0.04855505809397236	5.886539170805974	1.1601560903192618	0.41774888851643627	76.57939717286207	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43531565683423423	0.43793462170475767	0.7286938495856076	0.7283258714095855	0.6133331062110781	0.5415616037141496	0.5307948122851689	0.21161238951765665	0.20887444425821813	0.28268014841213684
71.0	1.0	358.9652220552176	3.9726371928926207	9.167096089222543	6.160228116926386	15.944727220407435	43.79085003298915	0.048921850084628876	5.958071799741185	1.1708825386680786	0.4204748239390269	76.50584361724428	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43530304507635265	0.4379085003298915	0.7341933926035193	0.7338277512694331	0.61943629482509	0.548142605576189	0.537456374804899	0.2129513399241526	0.21023741196951345	0.28353974907123725
72.0	1.0	358.8138918041378	4.000756617553396	9.281188310846568	6.162462328689386	15.933374403849447	43.78825135528052	0.0492863160302555	6.029128889816688	1.181528857717321	0.423176886992369	76.43279096162418	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4352904697880504	0.4378825135528052	0.7396580661114268	0.7392947404538326	0.6255002823040341	0.5546798578631352	0.5440733268557553	0.21427864386919682	0.2115884434961845	0.2843923353402582
73.0	1.0	358.6634232234933	4.028676039221903	9.394685676248693	6.1646854833013895	15.922099455663584	43.785666039737166	0.049648476961610115	6.099714960214085	1.1920959022004332	0.42585536514015937	76.36023431678174	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4352779310038599	0.43785666039737164	0.7450881853076828	0.7447271544241517	0.6315254259227556	0.5611737763396958	0.5506460964890333	0.2155944405712405	0.21292768257007968	0.285237986002687
74.0	1.0	358.5138093800378	4.056397457185101	9.507592433318438	6.166897656601849	15.910901613940583	43.783093989749496	0.05000835364882538	6.169834472090486	1.2025845146767926	0.4285105413780462	76.28816885791409	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43526542875364527	0.43783093989749494	0.7504840614859106	0.7501253047323807	0.6375120785484159	0.5676247714323247	0.5571751061936837	0.21689886710506273	0.2142552706890231	0.2860767786672973
75.0	1.0	358.36504341753107	4.083922844124765	9.619912788878967	6.169098923697692	15.899780126838206	43.78053510969652	0.050365966605954444	6.239491829502286	1.2129955257527971	0.4311426943224329	76.21658982358429	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4352529630628297	0.4378053510969652	0.7558460021029897	0.7554894990893166	0.6434605887117666	0.5740332483142103	0.5636607729872422	0.21819205844312206	0.21557134716121645	0.2869087897963194
76.0	1.0	358.2171185556098	4.111254146586677	9.731650909180402	6.17128935897305	15.888734252404923	43.777989304931786	0.050721336095333074	6.3086913803149125	1.2233297542972117	0.4337520982963826	76.1454925146866	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4352405339526584	0.43777989304931786	0.761174310844321	0.7608200414299962	0.649371300676485	0.580399606988972	0.5701035085050766	0.21947414749575245	0.2168760491481913	0.287734094731503
77.0	1.0	358.07002808868344	4.1383932854343835	9.842810920388875	6.1734690360987665	15.87776325840908	43.775456481769616	0.051074482131782756	6.377437417098	1.2335880076511312	0.4363390234128881	76.07487229342892	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4352281414404402	0.43775456481769615	0.76646928768672	0.7661172319767413	0.6552445545068162	0.586724242373016	0.5765037190879622	0.22074526515028092	0.21816951170644405	0.28855276771848093
78.0	1.0	357.9237653848537	4.165342156289137	9.953396909070722	6.17563802804171	15.866866422173004	43.77293654747179	0.05142542448667339	6.4457341780057025	1.24377108183287	0.43890373565572655	76.00472458233271	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43521578553984597	0.43772936547471786	0.7717312289592289	0.7713813673001009	0.6610806861335634	0.5930075443765246	0.582861805868012	0.2220055403091315	0.21945186782786327	0.2893648819296821
79.0	1.0	357.7783238848556	4.1921026299573265	10.063412922671457	6.177796407073854	15.856043030411639	43.77042941023445	0.05177418269186125	6.513585847641964	1.2538797617380322	0.44144649695807486	75.93504486325031	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43520346626087303	0.4377042941023445	0.7769604274020658	0.7766127403779187	0.6668800274185989	0.5992498979830606	0.5891781648529805	0.22325509992697684	0.22072324847903743	0.2901705094860203
80.0	1.0	357.63369710101983	4.218676552846479	10.17286296998914	6.1799442447812325	15.845292379075376	43.767934979175415	0.05212077604351522	6.580996557910651	1.2639148213349898	0.44396756527904024	75.86582867639997	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4351911836102289	0.43767934979175416	0.7821571722239129	0.7818116406527283	0.6726429062179644	0.6054516833277799	0.5954531870089668	0.22449406904698277	0.22198378263952012	0.29096972147752176
81.0	1.0	357.48987861625557	4.245065747370733	10.281751021641961	6.182081612072674	15.8346137731967	43.76545316432165	0.05246522360584113	6.6479703888506005	1.273877023855965	0.4464671946782301	75.79707161941855	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43517893759126025	0.4376545316432165	0.7873217491576837	0.786978354087617	0.6783696464435964	0.6116132757742553	0.6016872583415435	0.22572257083619135	0.22323359733911505	0.2917625879830794
82.0	1.0	357.3468620830514	4.271272012346499	10.390081010529883	6.184208579188413	15.824006526740527	43.76298387659703	0.05280754421471318	6.714511369455627	1.2837671219838909	0.44894563538847115	75.72876934643153	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4351667282042655	0.43762983876597034	0.7924544405149051	0.7921131632206977	0.6840605681238188	0.6177350459899177	0.6078807599753394	0.2269407266200803	0.22447281769423558	0.2925491780894136
83.0	1.0	357.2046412224961	4.29729712337894	10.497856832290246	6.186325215708522	15.813469962457898	43.76052702781042	0.053147756481218784	6.780623478479638	1.2935858580352042	0.4514031338867718	75.66091756714054	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4351545554464522	0.4376052702781042	0.7975555252388079	0.7972163472182817	0.6897159874625967	0.6238173600201268	0.6140340682321082	0.22814865591632427	0.2257015669433859	0.2933295599093446
84.0	1.0	357.0632098233161	4.323142833239787	10.605082345747235	6.188431590561216	15.803003411742951	43.758082530643826	0.05348587879512333	6.846310645227036	1.303333964138708	0.4538399329636048	75.59351204592774	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43514241931212183	0.43758082530643827	0.8026252789562182	0.8022881819268499	0.6953362168975961	0.6298605793608874	0.6201475547073035	0.2293464764677997	0.2269199664818024	0.29410380059945673
85.0	1.0	356.9225617409307	4.348810872236923	10.71176137335528	6.1905277720310075	15.792606214492968	43.7556502986409	0.0538219293282591	6.911576750328559	1.3130121624106357	0.45625627179058603	75.52654860097732	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43513031979276917	0.437556502986409	0.8076639740283188	0.8073289399238864	0.7009215651571763	0.6358650610302273	0.6262215863452015	0.2305343042748481	0.22812813589529302	0.2948719663772188
86.0	1.0	356.7826908965245	4.374302948576147	10.817897701636308	6.19261382776672	15.782277718971356	43.753230246195606	0.05415592603784289	6.9764256265028415	1.322621165126032	0.4586523859866081	75.46002310341323	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4351182568771321	0.43753230246195607	0.8126718796003453	0.8123388905676433	0.7064723373162352	0.6418311576382614	0.6322565255125917	0.23171225362683218	0.22932619299330406	0.2956341225375878
87.0	1.0	356.64359127613545	4.3996207487154	10.923495081610913	6.194689824789384	15.772017281673476	43.75082228854106	0.0544878866697255	7.040861059303896	1.3321616748865537	0.46102850768248993	75.39393147645366	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.435106230551348	0.4375082228854106	0.8176492616502599	0.8173183000458825	0.7119888348510175	0.6477592174559584	0.6382527300710688	0.232880437132995	0.23051425384124496	0.2963903334691844
88.0	1.0	356.50525692975884	4.424765937711795	11.028557229223482	6.1967558294999865	15.761824267195205	43.7484263417386	0.05481782876157631	7.104886787854734	1.3416343847847993	0.4633848655841864	75.32826969458115	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43509424079886827	0.437484263417386	0.822596383036457	0.8222674314236447	0.7174713556929264	0.6536495844826355	0.6442105534479542	0.23403896575265876	0.2316924327920932	0.2971406626700297
89.0	1.0	356.3676819704672	4.449740159561665	11.133087825761336	6.198811907687129	15.751698048104112	43.74604232266703	0.0551457696460056	7.16850650556745	1.3510399785652556	0.465721685034613	75.26303378272864	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350822876008067	0.43746042322667034	0.8275135035445376	0.827186544690084	0.7229201942812917	0.6595025985122054	0.650130344705876	0.23518794882476657	0.2328608425173065	0.29788517276290793
90.0	1.0	356.2308605735448	4.474545037533887	11.237090518267935	6.200858124534515	15.74163800481322	43.743670149012026	0.05547172645362644	7.231723860849951	1.3603791307819573	0.4680391880741223	75.19821981548083	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350703709357262	0.43743670149012026	0.8324008799331769	0.8320758968043966	0.7283356416152262	0.6653185951981955	0.6560124486110389	0.23632749409679604	0.23401959403706116	0.29862392551033334
91.0	1.0	356.0947869756376	4.499182174496691	11.340568919950211	6.202894544628365	15.731643525457203	43.74130973925574	0.05579571611605887	7.294542457799641	1.3696525069529355	0.4703375934996749	75.13382391629062	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350584907799018	0.4374130973925574	0.837258765979132	0.8369357417408831	0.7337179853044757	0.6710979061175669	0.6618572057002022	0.23745770775305836	0.23516879674983746	0.2993569818292068
92.0	1.0	355.95945547391636	4.523653153238124	11.443526610580149	6.204921231964693	15.721714005771032	43.73896101266659	0.05611775536887775	7.356965856884289	1.3788607637115502	0.47261711692274194	75.06984225671047	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350466471072991	0.43738961012666594	0.842087412521403	0.8417663305331663	0.7390675096194261	0.6768408588333545	0.6676649523464091	0.23857869444239915	0.23630855846137097	0.3000844018051083
93.0	1.0	355.82486042525534	4.547959536780373	11.545967136890614	6.206938249956478	15.711848848970911	43.73662388928917	0.05643786075450612	7.41899757561036	1.388004548954768	0.474877970825974	75.00627105563807	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350348398896813	0.4373662388928917	0.84688706750458	0.8465679113175918	0.7443844955401229	0.6825477769561531	0.6734360208234783	0.2396905573053158	0.237438985412987	0.3008062447063109
94.0	1.0	355.6909962454235	4.572102868688079	11.64789401296561	6.208945661440724	15.702047465637525	43.73429828993437	0.05675604862505542	7.480641089179042	1.397084501988475	0.4771203646186703	74.94310657857638	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350230690966512	0.43734298289934376	0.8516579760213937	0.8513407293758313	0.7496692208045106	0.6882189802044719	0.6791707393692978	0.24079339800050686	0.23856018230933515	0.3015225689974752
95.0	1.0	355.5578574082901	4.5960846733708465	11.749310720624933	6.210943528685401	15.692309273601504	43.73198413616963	0.057072335145114214	7.541899831130249	1.4061012536698836	0.47934450469107853	74.88034513690738	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4350113346956874	0.4373198413616963	0.8564003803544957	0.8560850271767132	0.7549219599557206	0.6938547844639829	0.6848694322479328	0.24188731673087221	0.23967225234553927	0.30223343235304334
96.0	1.0	355.42543844504286	4.619906456380029	11.850220709803411	6.212931913396305	15.682633697831031	43.72968135030935	0.05738673629448659	7.602777193974819	1.415055426547115	0.4815505944675577	74.81798308717957	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4349996366522646	0.4372968135030935	0.8611145200174852	0.8608010444172989	0.7601429843885965	0.6994555018456833	0.690532419810589	0.2429724122689682	0.24077529723377886	0.3029388916703848
97.0	1.0	355.29373394341957	4.643569704699987	11.95062739892474	6.214910876723791	15.673020170321582	43.72738985540548	0.05769926787088151	7.663276529815167	1.4239476349960123	0.48373883445863053	74.75601683040871	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43498797492986796	0.4372738985540548	0.8658006317951995	0.8654890180632226	0.7653325623953657	0.7050214407429953	0.6961600185554411	0.2440487819819407	0.24186941722931526	0.30363900308265546
98.0	1.0	355.1627385469521	4.6670758870339055	12.050534175270032	6.21688047926941	15.663468129987708	43.725109575238186	0.058009945492554144	7.7234011509546505	1.43277848535426	0.4859094223119564	74.69444281139154	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43497634949005004	0.43725109575238186	0.8704589497832875	0.8701491823883122	0.7704909592104929	0.7105529058878278	0.7017525411863631	0.24511652185594052	0.2429547111559782	0.30433382197139647
99.0	1.0	355.03244695422273	4.6904264540843394	12.149944395341167	6.218840781092455	15.65397702255686	43.7228404343068	0.05831878460090062	7.783154330495834	1.4415485760528626	0.48806255286224687	74.63325751803232	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43496476029248754	0.437228404343068	0.8750897054270856	0.8747817690135093	0.7756184370548018	0.7160501984056167	0.7073102966705714	0.24617572652004427	0.24403127643112343	0.3050234029788843
100.0	1.0	354.90285391813285	4.713622838828558	12.248861385218985	6.2207918417164025	15.644546300465155	43.72058235782075	0.058625800463006854	7.842539302927957	1.450258497745053	0.49019841818015497	74.5724574806818	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43495320729503106	0.43720582357820753	0.8796931275598028	0.8793870069451029	0.7807152551787606	0.721513615869372	0.7128335902952192	0.24722648926967883	0.24509920909007749	0.30570780002023845
