time	uVol	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP	J0	J1	J2	J3	J4	J5	J6	J7	J8	J9
86.0	1.0	18.382447922933427	81.61755207706652	217.23085177162753	39.81604480342606	42.95310342494621	263.79311887073175	21.947787962546396	14.259093166721394	0.6265319668684722	0.22768294319978633	1.908645020887622	1.482088009952212	0.5558775227702925	0.5447681187078849	1.0160520786470164	0.6378768921563561	0.24366943099486338	0.2970108519729875
87.0	1.0	17.9912992070219	82.00870079297803	215.86357510504607	40.252854774338104	43.883570120615644	263.0640569918763	22.275530474505292	14.66041253361794	0.6112229817953938	0.22777992591405088	1.9170078405436308	1.4936261378412354	0.5589450083112186	0.5463906110200661	1.037907426449034	0.6556109269997165	0.24713770445710118	0.2987956199542312
88.0	1.0	17.61545061152515	82.38454938847478	214.48973168084908	40.68788870037077	44.822379618779976	262.3148310977184	22.609039556228947	15.07612934605216	0.5961251891099651	0.22787232426856546	1.9249924346894245	1.504839496692098	0.561943288252808	0.5479812080768454	1.059948262824341	0.6736352255753532	0.2506328053817716	0.30057985823363514
89.0	1.0	17.254677989364453	82.74532201063549	213.1096654509341	41.121057795623074	45.76927675344266	261.54525784788314	22.948235370906936	15.506506781209435	0.5812552806141311	0.22796029640221457	1.9326041989997726	1.5157301476337075	0.564873557807109	0.5495404854810595	1.0821680132167484	0.6919453074881408	0.25415080940635115	0.30236235159040137
90.0	1.0	16.90874138126799	83.09125861873196	211.72371535905606	41.5522772008948	46.724007440049	260.7551592741649	23.293033390806187	15.951807335028404	0.5666284895985799	0.22804399642372797	1.9398488994366492	1.5263006115703155	0.5677370448455271	0.551069018670357	1.1045601135828595	0.710536466480767	0.25768781710164657	0.30414191992946993
91.0	1.0	16.577386483129747	83.4226135168702	210.33221498757382	41.98146592234708	47.68631909007896	259.9443628015919	23.6433446255881	16.41229257281955	0.5522585676518511	0.22812357443018252	1.9467326367451767	1.5365538380867265	0.5705350040758658	0.5525673819039472	1.1271180197981672	0.729403786794593	0.2612399673594787	0.30591742064081595
92.0	1.0	16.260346129787166	83.73965387021279	208.93549223891682	42.40854676131631	48.655960999766734	259.11270126260973	23.999075854133803	16.888222883256027	0.5381577750040263	0.22819917652153487	1.9532618106180708	1.54649317361066	0.5732687116287314	0.5540361473218722	1.149835216418833	0.7485421597915921	0.2648034502437536	0.30768775065204473
93.0	1.0	15.95734178191281	84.04265821808714	207.5338690520147	42.83344623603899	49.63268471194622	258.2600129047386	24.360129858746674	17.379857236514287	0.5243368839025432	0.2282709448127718	1.9594430838456922	1.5561223291216357	0.5759394600403992	0.5554758840743343	1.1727052247736476	0.7679463007110492	0.26837451921985744	0.309451848179476
94.0	1.0	15.668085003311976	84.33191499668798	206.1276611536207	43.256094496058566	50.61624435032062	257.38614139208454	24.726405660615832	17.887452947299156	0.5108051943354656	0.22833901744514082	1.9652833467538147	1.5654453476868064	0.5785485536182623	0.5568871575185814	1.1957216103677395	0.7876107654408675	0.27194950268667956	0.31120869418510244
95.0	1.0	15.392278916686443	84.60772108331352	204.7171778441646	43.67642523009254	51.606396925742736	256.4909358011104	25.09779875544684	18.41126544344225	0.4975705612581061	0.2284035285977859	1.9707896822121622	1.5744665720913242	0.5810973041742185	0.5582705284808255	1.2188779895863806	0.8075299671905696	0.27552481474561896	0.3129573135487591
96.0	1.0	15.129619626839036	84.87038037316093	203.30272181749493	44.09437556813773	52.602902614367245	255.5742506110898	25.474201348195663	18.951548040714012	0.4846394323452223	0.22846460850096842	1.975969331474334	1.5831906128146929	0.5835870271107396	0.5596265525806532	1.2421680356937141	0.8276981929611671	0.27909696515145194	0.3146967759665417
97.0	1.0	14.87979760132814	85.12020239867182	201.88458901362114	44.509885978584755	53.60552500779402	254.63594568968162	25.855502585878835	19.508551724438988	0.47201689518506307	0.22852238345190146	1.9808296610845022	1.5916223165854908	0.5860190378439355	0.5609557796153664	1.2655854841272614	0.8481096197158658	0.2826625684007337	0.31642619658796517
98.0	1.0	14.642498999707122	85.35750100029284	200.46306850334102	44.922900161099584	54.61403133555927	253.67588627407213	26.241588787475873	20.08252493845144	0.4597067327543384	0.22857697583407116	1.9853781310589635	1.5997667357255085	0.5883946485476206	0.562258753001691	1.2891241370946316	0.86875833016482	0.2862183519242713	0.3181447364055582
99.0	1.0	14.417406943672132	85.58259305632782	199.03844240344253	45.333364936010575	55.62819266054676	252.69394294813645	26.63234366998867	20.67371338187432	0.4477114859647252	0.2286285041407627	1.9896222645219073	1.6076290984712376	0.5907151652022338	0.563536009272287	1.312777867483871	0.8896383280867226	0.2897611633609547	0.31985160241155264
100.0	1.0	14.204202721664382	85.79579727833558	197.61098582100144	45.741230130914644	56.64778404808376	251.68999161607329	27.02764856977621	21.28235981414993	0.4360325220509226	0.22867708300335596	1.9935696189453413	1.6152147804363848	0.5929818849324079	0.5647880776244892	1.3365406221033485	0.910743553119712	0.2932879769006911	0.32154604753705984
