time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	cAm	cAc	cAn	q1	n0	g0	alpha	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	e	f	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	m15	q3	q4	g	n6	g7	m16	k14	p6	r9	r10	m17	k15	m18	k16	light	reaction_1	reaction_0	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_38	reaction_39	reaction_40
25.0	1.0	0.5788409462262308	0.01660930241623425	0.09309569339964467	0.47025450573161726	9.818412762198788	0.5027760012804161	0.09147805148672669	1.5797690157549844	0.4707061566130985	0.03970766146525675	0.005360245618304101	0.015473710200935171	2.2114375379093205E-22	15.54480080244211	1.006754688971647	0.8962727664156456	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.43733485951146905	0.3894867050947539	0.4801485648946585	0.2639339547939247	0.21473253880858514	0.2507392476973879	0.6537913420320369	0.5906813659293414	0.00876063459914694	0.005192230349346549	0.009867353874116302	3.9429923542369467E-4	0.08124636782009254	0.15347143278175984	0.19640337654200218	0.08953207167247942	4.518873593269921	0.05625204944089157	4.160013218591785	0.009279954790280518	0.0	2.2114375379093205E-22	2.2114375379093205E-22	5.421117980430909E-22	8.040584004040891	7.344305366157182	0.11548969600513377	0.13911862913423195	2.033380482783513	2.027088579358089	0.0	2.4805068762455087	0.0	2.2431029016372235	0.09751381665108819	0.09639722190522133
26.0	1.0	0.5889698274833445	0.017009098630801234	0.10033073778213439	0.5387434915943945	7.716133264891475	0.3369041765864421	0.0680694245312173	1.5232784455835335	0.457005487304086	0.03974639461636251	0.005827783140880741	0.01873430248585461	2.9928016102397486E-23	16.181563207034056	1.3357194736507023	0.9759844266418835	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.3655990180689059	0.3949555860258984	0.4885504718974343	0.2694444918139128	0.2198456909819159	0.2688057546760704	0.7333487936563186	0.6618172485547354	0.00914219728490237	0.0062750984979861105	0.009876979062166082	4.2858183103693223E-4	0.06800282943617297	0.1518068353077533	0.14614505446852352	0.08699388512590564	4.703980424284801	0.12178212776571298	4.227978082015721	0.009597520500023424	0.0	2.9928016102397486E-23	2.9928016102397486E-23	7.33655386734172E-23	8.042794602138155	7.461746349596122	0.0818982483816385	0.10388477959963516	2.329526857654162	1.7182805982448626	0.0	2.3411270581421895	0.0	1.8398997013413754	0.09638272426357639	0.09648914185863842
27.0	1.0	0.521607585464312	0.0151585206119261	0.09386918790182308	0.6122197478097255	6.338189943528544	0.24741243261240725	0.04913841063788382	1.4359658548812955	0.4335059807654167	0.04070864520788023	0.006128762992724931	0.021231157546387706	4.05020172942705E-24	16.713364386402493	1.7126701244374685	1.1198926619536633	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.25623510772907	0.3578702803167628	0.4326734921426468	0.23937766857953385	0.1961561773524772	0.2526798350322018	0.8117801410208916	0.7347321724322644	0.009308184628018547	0.007101711594240626	0.010116098334158236	4.506421820526471E-4	0.055205156279940715	0.14905775980065572	0.10550016763953655	0.08263113474677526	4.858575027127205	0.18524275063364176	4.27502305525943	0.010096746007551985	0.0	4.05020172942705E-24	4.05020172942705E-24	9.92866451951747E-24	8.040836758458445	7.55559560255105	0.059695089590257135	0.07520789479990217	2.6472381895292534	1.47451153481511	0.0	2.214768480834687	0.0	1.536992329433672	0.10116205809802119	0.09877142549901483
28.0	1.0	0.39866160591776567	0.01165303529795391	0.07540851801863613	0.6970516892815127	5.599655746175155	0.20435658317684186	0.037102493990359774	1.3301901748478688	0.4034416878079823	0.04496344830720683	0.006634149286539922	0.023367906296410793	5.481193378071774E-25	17.156374021363487	2.1294872160339304	1.325087505484969	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.14958363309289632	0.2855683213398884	0.3306898021087866	0.18347258119719753	0.1511294583085831	0.20575870153908626	0.9101857968985535	0.8148410575903062	0.009998473626070828	0.007807316106729244	0.011173416904340898	4.8766822493722853E-4	0.044969448366898535	0.14540476960135074	0.07965905459730242	0.0770325433811743	4.987357928010366	0.24522501200010255	4.308272539216732	0.010680185238594942	0.0	5.481193378071774E-25	5.481193378071774E-25	1.3436597447005146E-24	8.033375117669777	7.631005955709687	0.048159297818999476	0.056890169255226636	3.0140515044532608	1.3333004344839847	0.0	2.1298680134139274	0.0	1.3594702578802709	0.11509222032619958	0.10883338895998798
29.0	1.0	0.2655638118960343	0.007799279047881779	0.052271134213183176	0.8070220182532728	5.418619841933235	0.19179637478474168	0.031234659531294354	1.2181948617848006	0.3705415577588103	0.053251929619839926	0.007549274265507966	0.025856883393641217	7.417834235230525E-26	17.520121308560533	2.5773744608187794	1.5873880086226362	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.07591783022812641	0.19975515079031347	0.22028518196776045	0.12249286149208802	0.10139761915884231	0.1451098348849706	1.0390410868951037	0.9127043491387306	0.011524711402176303	0.008627159880343136	0.013233104510530221	5.546609464098525E-4	0.03765825966736158	0.14108928740832843	0.06706081401368898	0.07088379391390962	5.093099264398547	0.3004300361876604	4.332332092793142	0.011267352828097542	0.0	7.417834235230525E-26	7.417834235230525E-26	1.8184078844244109E-25	8.016501535593852	7.691132455779674	0.044723667273665925	0.04793552018289515	3.4895632069271514	1.303000219431561	0.0	2.1067123271723345	0.0	1.3028438724908848	0.13853179738314753	0.1282965400537709
30.0	1.0	0.1587144871511988	0.004676813023216375	0.032111014182018956	0.9510937777101411	5.750650783108963	0.20395634904572366	0.030380338648470548	1.1096118827125079	0.3378867398165583	0.06487693127079626	0.008929973696011834	0.029335927202364786	1.003878282039235E-26	17.805987996361672	3.0467331865148757	1.9014256200905193	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.03595527901254666	0.12438485820872652	0.1316536670919194	0.07332309901027127	0.060923759373103605	0.09051666830778775	1.1936745094185843	1.0316734404695211	0.013882728181773552	0.009769396429240882	0.01612191742079287	6.556100756503429E-4	0.03306957213165762	0.13638470703000416	0.06522658707826626	0.06475796286302947	5.176200710542338	0.3496188023869378	4.3501256596325115	0.011809036199074661	0.0	1.003878282039235E-26	1.003878282039235E-26	2.4609072205909807E-26	7.9818090350011515	7.737295723597138	0.04805020315740414	0.046630447819414306	4.11252949481865	1.3819663267698505	0.0	2.1484265003400536	0.0	1.3577019765673197	0.16792273977667918	0.15529175359515532
31.0	1.0	0.08813798014424731	0.0026025107163618177	0.01813408933372474	1.129261642952103	6.58119373838696	0.24131166314747063	0.03402569401441716	1.0120754957765656	0.3078890916785481	0.07747469142371162	0.010634482783801295	0.034099415400914	1.3585797167360514E-27	18.002981039702473	3.525710670807816	2.2605281048183303	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.016915173371504996	0.07103952430021783	0.07311045452965315	0.04075743030328311	0.033947181755386656	0.05166944798176132	1.3590563745931414	1.1659937103321307	0.01669996329934062	0.011326337370285922	0.01925246081879234	7.80025012820822E-4	0.031143139232838513	0.13163879677442994	0.07305316504895364	0.05911035910133756	5.233466588241509	0.39127084079440133	4.3634952109041665	0.012283218927001809	0.0	1.3585797167360514E-27	1.3585797167360516E-27	3.330422317606756E-27	7.9124250138497745	7.768565668738494	0.05808831056681677	0.052196785371505156	4.882927344124893	1.5645686813094173	0.0	2.239763801336851	0.0	1.5132805111597412	0.19624072034173157	0.18415389408151675
32.0	1.0	0.0469014196736746	0.0013863323316348657	0.009733034580122793	1.332765084999692	7.905794850014323	0.3088889679014758	0.042231644627599964	0.9323280904172441	0.2826081239510857	0.0881445726839091	0.01236423911217083	0.03991719279609443	1.8386012946117872E-28	18.079097895251213	3.9969477563294102	2.6561063455302265	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.008255165312164673	0.038441872710140164	0.03890472761931308	0.02169874410143738	0.018097381662809747	0.027913462797102852	1.5160753473059678	1.3044236701692613	0.01936198419007742	0.013216975054847025	0.02190392631195141	9.060468988417627E-4	0.03205879635063136	0.12732730443422713	0.09067134101545711	0.0543356299520643	5.255593758149527	0.4228976691687889	4.37357570899434	0.012684885503734013	0.0	1.8386012946117872E-28	1.8386012946117872E-28	4.507147213611335E-28	7.776279880859962	7.7805321507960885	0.07524318013870417	0.06470450420378208	5.762876227538667	1.8385853684552504	0.0	2.355959475607257	0.0	1.7532604689513587	0.21726172460850612	0.2082863753519502
33.0	1.0	0.0245052650605732	7.244651354575849E-4	0.0050945551466075965	1.5468107651824405	9.709622232164472	0.4153916295509956	0.055013952813908085	0.8765851635216317	0.2639360149185143	0.09493512136136203	0.013819943481137858	0.04612104498249008	2.4882110275001223E-29	17.96673935224643	4.431599192190618	3.076134089332752	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.004310336657057567	0.02027143311639254	0.02032711736774547	0.011337860906871836	0.009461271418737573	0.014663603984066792	1.6492320235176177	1.435269352320897	0.02134042775782677	0.0152199960046122	0.023591377658298465	0.0010119190072415934	0.03600342082113439	0.1240484138024234	0.11811495669146065	0.05080017217418326	5.222931129698038	0.43986741522538375	4.381002630857943	0.013017021036763696	0.0	2.4882110275001223E-29	2.4882110275001225E-29	6.0996005128138E-29	7.517839999905413	7.762845442673042	0.09901400909162385	0.08412579327225779	6.688409748648873	2.1806005427020354	0.0	2.4744485680261508	0.0	2.051052023358143	0.2279403229303855	0.22349789992289382
34.0	1.0	0.01283397076154266	3.7915242643477064E-4	0.00265455046210822	1.7552498350549932	11.957190392332695	0.5718368733263745	0.07149575506382025	0.8496502711682138	0.25344402127158033	0.09640507436735635	0.014763781466629019	0.051866293955830076	3.367349937713355E-30	17.54474067872487	4.779759598767899	3.5021636200246973	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.002470800324514981	0.010668140863046582	0.010645778746699638	0.005935701334226072	0.004952696094084151	0.007655138889266585	1.7509066857250473	1.5502514410046966	0.022278281688666197	0.017063022465204948	0.023956660980288053	0.0010804740284361535	0.04276183568095804	0.12237747357812927	0.15350138612202205	0.04881023624335589	5.10025611530532	0.4336446338190618	4.385991483428477	0.013284597521206781	0.0	3.367349937713355E-30	3.367349937713355E-30	8.254721637310519E-30	7.057781969791894	7.69514534052248	0.12676277501147526	0.10905751629768078	7.5897002867777905	2.5556825473748326	0.0	2.581403481395742	0.0	2.370532219594218	0.22479906940508132	0.226775854717543
35.0	1.0	0.00688554064376601	2.0304922448725568E-4	0.001404548044686727	1.9431574343480467	14.593277477565136	0.7886311830425997	0.08953937851120806	0.8531591424934923	0.2519155866298155	0.08954690530694767	0.014869010658165515	0.05618747312303883	4.557156771053801E-31	16.638507974246693	4.959239200340233	3.9044730298686434	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0015930336039621626	0.005737745929801422	0.0057115559640039055	0.003181650403096132	0.0026526384123926263	0.004054369189911689	1.8174580544771368	1.6448114067497424	0.021645980159827195	0.018441728626095874	0.022252405968776496	0.0010881129220178137	0.05144065193360137	0.12259851372916415	0.1922410456635637	0.04852014908378889	4.836814268113514	0.3900262356390669	4.388293476193836	0.013490917432892451	0.0	4.557156771053801E-31	4.557156771053801E-31	1.1171414108561289E-30	6.3263670669638445	7.542608934621238	0.1541252136763203	0.1362100299355233	8.402212746120954	2.9239648377907947	0.0	2.671514139499657	0.0	2.6746197596690173	0.19891977408805145	0.21143704505135502
36.0	1.0	0.0038950689314118194	1.1446716930025929E-4	7.735933236849234E-4	2.0943663972160813	17.538080628507874	1.0705969371101989	0.10649282133325536	0.8844880169800178	0.25893356116727767	0.07088622198189207	0.013639901786780869	0.05775572685834923	6.167401063486406E-32	15.085541408010307	4.853631930389124	4.236406322259951	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.001184074803043564	0.0032498262945066933	0.0032309596786061043	0.0017966984087843091	0.0014954856535974198	0.0022341580279470964	1.8414451617790757	1.71537551193056	0.018612858205853802	0.018940511669786962	0.017615226162500178	9.988338128876545E-4	0.06070105627171374	0.12452764173752352	0.22864008740249922	0.04985169500141248	4.385366887308597	0.2899050735184696	4.386959286110547	0.013635357848679207	0.0	6.167401063486406E-32	6.167401063486406E-32	1.5118766967030575E-31	5.350639947314018	7.255953868054324	0.17725345824072422	0.1615880511169163	9.056040301562335	3.2498093749552655	0.0	2.7444807300334606	0.0	2.936284722227286	0.1451215675759649	0.1691097189945374
37.0	1.0	0.00242711094495795	7.09045465399294E-5	4.602265361422383E-4	2.186744772248925	20.66054665281238	1.4107991034095826	0.12045385658583321	0.9376197856712474	0.272966523039866	0.04543159146204912	0.011067077395574356	0.055225125191929986	8.346630712370435E-33	12.884935285990574	4.339093719095343	4.432417568883098	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0010444756965142259	0.002026286269810981	0.0020132885288426197	0.0011161300002630178	9.263764043577606E-4	0.0013294726110041758	1.8104417104873662	1.7562793441753086	0.013427625258804763	0.018135237883238526	0.011289750478319207	8.115640720707586E-4	0.06937043300614953	0.12762670297212483	0.2586144300897839	0.052510995924922026	3.7456506876374602	0.1164721259503616	4.3795446329060885	0.013711722292165126	0.0	8.346630712370435E-33	8.346630712370435E-33	2.0460930528304886E-32	4.325085366459104	6.784165922218848	0.1945546348545313	0.18238993240276077	9.455484395204351	3.5066412787567276	0.0	2.8017940100197603	0.0	3.1437170576316	0.08539025608828225	0.109937531917023
38.0	1.0	0.0017820942042660983	5.156683378757145E-5	3.135764050679819E-4	2.19481193368656	23.74377766601105	1.7854416331119995	0.13082261262038014	1.0053468254003102	0.29193809831203904	0.02502391566316555	0.008168576209105518	0.04879583743355487	1.1295879844905915E-33	10.326474617330668	3.3466383056807376	4.416943786594875	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0011363441810284575	0.0014881915621948601	0.0014782471424387286	8.152943441627207E-4	6.737351957473182E-4	9.059432515368266E-4	1.7188383418414934	1.7597761216099235	0.00830241449320645	0.01607946638930834	0.006218443042296639	5.999596883175048E-4	0.07684301445754171	0.13129093527367475	0.2808761492959561	0.056099365114290846	3.001906171258025	-0.13099780191869592	4.358935528531537	0.013705910316817697	0.0	1.1295879844905915E-33	1.1295879844905915E-33	2.769071985180236E-33	3.534090751675158	6.109479756388104	0.20642575653527268	0.1977831422656055	9.490366801260686	3.676973600398498	0.0	2.8451288915015516	0.0	3.2975428202688293	0.0455314504314212	0.061258075871425774
39.0	1.0	0.0016935371286459497	4.832957505217651E-5	2.6716417743350275E-4	2.102663163582791	26.487180620414627	2.153736287168344	0.13795167924553664	1.0811787197513172	0.3138410245008991	0.01352629827419382	0.005857880369302187	0.04046394873002712	1.528707753529344E-34	7.941938332218281	1.9328744369917692	4.127343129076426	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0016070465338064975	0.0014142916240748955	0.0014047890482118154	7.686206277179275E-4	6.314408059324128E-4	7.718832731351062E-4	1.576199885521032	1.7191152598833028	0.004858506205255799	0.013394045328289072	0.003361285121137164	4.3078813691228927E-4	0.08302730009194481	0.13505601757592992	0.2961822553401671	0.060232465215242746	2.3087214731758543	-0.4243376424801861	4.294312828167953	0.013590131642730856	0.0	1.528707753529344E-34	1.528707753529344E-34	3.747474187001834E-34	3.21169534288502	5.310842305465527	0.2140792177136545	0.20833913083699657	9.091915519331987	3.75337000435288	0.0	2.876001988977517	0.0	3.4048259740930815	0.025449040082717797	0.033330443371414185
