time	Cell	C	X	M	Y	Z	V1	K6	V1p	V3	V3p	reaction1	reaction2	reaction3	reaction4	reaction5	reaction6	reaction7	reaction8	reaction9	reaction10	reaction11	reaction12	reaction13
72.0	1.0	0.2024178418828245	0.1471683479706332	0.34326004822239803	3.9103089186325493	0.3994717032236942	0.30216558560737733	0.3	0.75	0.1029780144667194	0.3	0.1	0.06696742297627817	0.00404835683765649	0.2622356750882377	0.19359969931813775	0.08341590987607075	0.05954174520279543	0.03957581462023809	0.01997358516118471	0.001997358516118471	7.989434064473884E-4	0.2	0.19551544593162748
73.0	1.0	0.20715186834792362	0.1767582071026332	0.4088205429230907	3.896177225846283	0.4164048403487629	0.3063459112692408	0.3	0.75	0.12264616287692721	0.3	0.1	0.08059760439886868	0.004143037366958473	0.2620237156176486	0.20086676364051834	0.0986740843851667	0.06386737685328481	0.04035501958743438	0.020820242017438147	0.002082024201743815	8.328096806975258E-4	0.2	0.19480886129231414
74.0	1.0	0.1977676680165956	0.2156633728024536	0.46289810877257637	3.884138824033523	0.43182756721467425	0.29798189103656586	0.3	0.75	0.1388694326317729	0.3	0.1	0.09792831668768337	0.003955353360331912	0.25121042557089573	0.20558698881665532	0.11065359085676127	0.06832068316567683	0.03840785387409159	0.021591378360733715	0.0021591378360733718	8.636551344293485E-4	0.2	0.19420694120167614
75.0	1.0	0.17451196983350958	0.2599008303368009	0.497361714833678	3.8765950254265262	0.44318647698745717	0.27582861064823083	0.3	0.75	0.1492085144501034	0.3	0.1	0.11658872691038423	0.003490239396670192	0.23005843350588334	0.20814930990855232	0.11746537090418177	0.07221456813355547	0.033825611706698365	0.02215932384937286	0.0022159323849372864	8.863729539749143E-4	0.2	0.19382975127132632
76.0	1.0	0.14007321336694037	0.3041776555251578	0.5040223599740775	3.8754122018545587	0.44836662209147565	0.23872143732958534	0.3	0.75	0.15120670799222324	0.3	0.1	0.13308641948157046	0.0028014642673388074	0.1986660021425871	0.20861080374396584	0.11744851722486409	0.07525840465622287	0.02714207201176089	0.022418331104573783	0.002241833110457379	8.967332441829513E-4	0.2	0.19377061009272795
77.0	1.0	0.10033482143791535	0.3418829912005819	0.4751486116576956	3.881486183586782	0.44616104427708075	0.18797044885616226	0.3	0.75	0.14254458349730867	0.3	0.1	0.14253051803657965	0.002006696428758307	0.15788802408075492	0.20653297340326549	0.10932193855830642	0.07736957475364616	0.019472411157195765	0.02230805221385404	0.002230805221385404	8.923220885541615E-4	0.2	0.1940743091793391
78.0	1.0	0.06484570847615263	0.36557305275170504	0.40683208895103273	3.8942132712036073	0.436855278128877	0.13330095497147215	0.3	0.75	0.12204962668530982	0.3	0.1	0.13969972100673292	0.0012969141695230526	0.1140702674502122	0.2006739992494529	0.09279610674859273	0.0785210936481474	0.012626150926421692	0.02184276390644385	0.0021842763906443855	8.737105562577539E-4	0.2	0.19471066356018038
79.0	1.0	0.043659576838361046	0.3687171050037194	0.3083579974956946	3.911147147971462	0.42264768443191664	0.09528232249489187	0.3	0.75	0.09250739924870838	0.3	0.1	0.1264384211852576	8.731915367672209E-4	0.08324628572657074	0.18877920806420947	0.0702508606369949	0.07866516947376893	0.008537951471649836	0.021132384221595833	0.0021132384221595837	8.452953688638333E-4	0.2	0.1955573573985731
80.0	1.0	0.03792360696530494	0.3489865643397974	0.2063122817544402	3.9289183124638023	0.40679848275750086	0.08416903891209634	0.3	0.75	0.06189368452633205	0.3	0.1	0.11424382903262548	7.584721393060988E-4	0.07475086775524835	0.16838394511375934	0.047347807356175296	0.07772761860991478	0.00744993769403332	0.020339924137875044	0.002033992413787505	8.135969655150017E-4	0.2	0.19644591562319014
81.0	1.0	0.04183074905043195	0.3102210408236633	0.12893450289466912	3.9450867180500984	0.39177421321563877	0.09177951917718014	0.3	0.75	0.038680350868400735	0.3	0.1	0.10493790474925363	8.366149810086391E-4	0.08232809499922637	0.14079846120223174	0.029985977851487204	0.07562289837712499	0.008251296624247293	0.01958871066078194	0.001958871066078194	7.835484264312776E-4	0.2	0.19725433590250493
82.0	1.0	0.05285297869079442	0.2611343577054253	0.09114805477296155	3.958278006146829	0.379058240647211	0.11234065294041962	0.3	0.75	0.027344416431888462	0.3	0.1	0.09472315951429378	0.0010570595738158884	0.10120515843382603	0.11921132925106637	0.021519426103121277	0.07230947489034835	0.010460339155555928	0.01895291203236055	0.0018952912032360553	7.58116481294422E-4	0.2	0.19791390030734146
83.0	1.0	0.07122552419434922	0.21177716772958083	0.0891117598062782	3.9674016657775875	0.369902753633103	0.14389943488313367	0.3	0.75	0.026733527941883457	0.3	0.1	0.08267390029899305	0.0014245104838869844	0.12966448494885038	0.11780303866026398	0.021323102869946233	0.06792581037020172	0.014129013166727147	0.01849513768165515	0.0018495137681655152	7.39805507266206E-4	0.2	0.1983700832888794
84.0	1.0	0.09673027381846626	0.1700715775539843	0.11175812994577375	3.9714423573523043	0.3655316089805481	0.18286405185465046	0.3	0.75	0.03352743898373212	0.3	0.1	0.07046616840426244	0.0019346054763693251	0.16436007449892312	0.1319407783474386	0.0270168042147437	0.06297277895523415	0.019207935334047178	0.018276580449027406	0.0018276580449027408	7.310632179610962E-4	0.2	0.19857211786761522
85.0	1.0	0.12706897189334607	0.14116055288802995	0.15255321531163463	3.9697357871530774	0.3668557597794156	0.22315301553635156	0.3	0.75	0.04576596459349039	0.3	0.1	0.06098202121242206	0.0025413794378669214	0.19959992325267767	0.1510109613169977	0.03712141234936706	0.05853384859072302	0.025221512258088222	0.01834278798897078	0.0018342787988970782	7.337115195588312E-4	0.2	0.19848678935765388
86.0	1.0	0.15794160756490053	0.1277266995102299	0.2076884547195584	3.96235613632261	0.37406092795488904	0.2586709827560002	0.3	0.75	0.06230653641586752	0.3	0.1	0.05668533775116899	0.0031588321512980105	0.2296821184827375	0.16874898256164286	0.050685145416500384	0.05608771381877081	0.03129104489577206	0.018703046397744453	0.0018703046397744456	7.481218559097781E-4	0.2	0.1981178068161305
87.0	1.0	0.18428360269489588	0.13012625086996357	0.2726589599817572	3.950309970019001	0.386375038573487	0.2853962043151138	0.3	0.75	0.08179768799452716	0.3	0.1	0.05869324311680517	0.003685672053897918	0.25090061053811213	0.18291453397169402	0.0665065963005697	0.056545591986154345	0.03639886765183338	0.01931875192867435	0.0019318751928674353	7.72750077146974E-4	0.2	0.19751549850095007
88.0	1.0	0.20156754081636127	0.14702442641753846	0.34141416000903146	3.935435722933264	0.4021282615313144	0.301406377626061	0.3	0.75	0.10242424800270944	0.3	0.1	0.066876564960121	0.004031350816327226	0.2616737116920845	0.1933638467794316	0.0829699984318027	0.059518173384613876	0.039662805035625845	0.020106413076565723	0.0020106413076565726	8.042565230626288E-4	0.2	0.1967717861466632
89.0	1.0	0.20653964665992525	0.17619394728619547	0.40674479847096984	3.9201078889797847	0.41901801608590356	0.3058096952851987	0.3	0.75	0.12202343954129094	0.3	0.1	0.08031935282113659	0.004130792933198505	0.26169755669457423	0.20066550248678636	0.0981862216975708	0.06379355848215644	0.04048288491293351	0.02095090080429518	0.002095090080429518	8.380360321718071E-4	0.2	0.19600539444898923
90.0	1.0	0.1975215153897521	0.21470228698108912	0.4608194728985569	3.9068864740275036	0.43444378780169823	0.2977582515728233	0.3	0.75	0.13824584186956707	0.3	0.1	0.09748075036660975	0.0039504303077950425	0.25117387690122656	0.2054223752773968	0.11018410173906627	0.06822393603831384	0.038584706840281896	0.02172218939008491	0.0021722189390084917	8.688875756033965E-4	0.2	0.1953443237013752
91.0	1.0	0.17472128123439198	0.25860771865392246	0.4955605522379329	3.898168905717394	0.4458552749269733	0.2760376795939194	0.3	0.75	0.14866816567137986	0.3	0.1	0.1160229422636317	0.00349442562468784	0.2303693036108582	0.20802274024688552	0.11708342281395973	0.07211437601639972	0.03405465328375055	0.022292763746348667	0.002229276374634867	8.917105498539466E-4	0.2	0.1949084452858697
92.0	1.0	0.14075339662086808	0.30267469347638526	0.5028421454686184	3.895824377531908	0.4511339689247372	0.23951045703785495	0.3	0.75	0.1508526436405855	0.3	0.1	0.13250883674470032	0.0028150679324173617	0.19940205768910818	0.20852977402473033	0.11722991116132146	0.07516605795693876	0.02741752568879976	0.022556698446236863	0.0022556698446236866	9.022679378494745E-4	0.2	0.19479121887659542
93.0	1.0	0.10136946060024946	0.3403620109985809	0.47499753503732794	3.9007634748462086	0.4490570535968488	0.18941923318353196	0.3	0.75	0.14249926051119838	0.3	0.1	0.14213754140912527	0.002027389212004989	0.15911227540299827	0.2065215527430443	0.1093459419435232	0.0772914108160156	0.019770914468715744	0.02245285267984244	0.0022452852679842442	8.981141071936976E-4	0.2	0.19503817374231044
94.0	1.0	0.0659213449266919	0.36429219834598314	0.40804339396886474	3.912418241571548	0.4398721246387193	0.13511375977513382	0.3	0.75	0.12241301819065942	0.3	0.1	0.13974776396806696	0.001318426898533838	0.11558742552274366	0.2007916050148816	0.09311736773762262	0.07846183925634659	0.012895593620005969	0.021993606231935966	0.002199360623193597	8.797442492774385E-4	0.2	0.1956209120785774
95.0	1.0	0.044397958019275964	0.36793839003040985	0.3107488169578343	3.92839619749419	0.42571942071294394	0.09668602190897212	0.3	0.75	0.09322464508735029	0.3	0.1	0.12683409301084067	8.879591603855193E-4	0.08443567322576886	0.18913555202627305	0.0708165339642431	0.07862966532976676	0.008720638472971519	0.021285971035647198	0.00212859710356472	8.514388414258879E-4	0.2	0.19641980987470953
96.0	1.0	0.03829514219103281	0.34884605532600416	0.20906537977102482	3.9453449536399448	0.40983592143709346	0.08490029285450357	0.3	0.75	0.06271961393130744	0.3	0.1	0.11458166829504003	7.659028438206563E-4	0.07537094121333783	0.16911096604051354	0.047982065142684965	0.07772064635226249	0.0075543772996157724	0.020491796071854675	0.0020491796071854676	8.196718428741869E-4	0.2	0.19726724768199724
97.0	1.0	0.0419834864600162	0.3106613051881869	0.13118726696208816	3.960784773301072	0.3947224438241095	0.09207349504197068	0.3	0.75	0.039356180088626444	0.3	0.1	0.10521064113126846	8.39669729200324E-4	0.08256974969448178	0.14186255658232383	0.030505518283799805	0.07564903273412268	0.008314377695046195	0.019736122191205477	0.0019736122191205477	7.89444887648219E-4	0.2	0.1980392386650536
98.0	1.0	0.05283807019638346	0.26194575676417514	0.09246536064582772	3.9733090371846957	0.38189103040585026	0.11231370987045429	0.3	0.75	0.027739608193748315	0.3	0.1	0.09501012483055524	0.0010567614039276691	0.10116633036770617	0.1201064964827376	0.021825321595979653	0.0723715506726731	0.010497099090934487	0.019094551520292515	0.0019094551520292516	7.637820608117006E-4	0.2	0.1986654518592348
99.0	1.0	0.07103634285823712	0.21271628631395917	0.08963247954583609	3.9818156356276813	0.3726028369719264	0.14359040069569043	0.3	0.75	0.026889743863750825	0.3	0.1	0.0829920588399499	0.0014207268571647424	0.12937870071634566	0.11816604381341095	0.021442526718163057	0.06802213240035648	0.014142681034536869	0.01863014184859632	0.0018630141848596325	7.452056739438529E-4	0.2	0.19909078178138406
100.0	1.0	0.09636533620107374	0.17095200358361679	0.11173860250566377	3.9852833286263394	0.36808534719999636	0.18234188398891962	0.3	0.75	0.03352158075169913	0.3	0.1	0.07078502858925434	0.0019273067240214749	0.1638911092797957	0.1319298904207546	0.02700651423032469	0.06309309446787698	0.01920215839098057	0.01840426735999982	0.0018404267359999821	7.361706943999928E-4	0.2	0.19926416643131697
