time	compartment	Hsp90	HCom	HSF1	MisP	MCom	TriH	DiH	NatP	AggP	HSE	HSETriH	X	ROS	ATP	ADP	source	k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20	k21	proteinSynthesis	misfolding	Hsp90MisPBinding	unsuccessulRefolding	refolding	proteinDegradation	proteinAggregation1	proteinAggregation2	Hsp90HSF1Binding	Hsp90HSF1Release	dimerisation	trimerisation	deTrimerisation	deDimerisation	HSETriHBinding	HSETriHRelease	Hsp90Transcription	Hsp90Degradation	countTime	ATPformation	ATPconsumption	radicalFormation	radicalScavenging
58.0	1.0	42512.016861081516	5999.999716340135	2.8227309892349547E-4	0.005405607292319208	256781.78550927498	-1.3076850148928066E-7	-2.6620029994679383E-6	5743798.208172223	-7.3813352413143705E-9	1.0000000473968131	-4.739681315501055E-8	57.999999999999815	100.0	10117.166169780801	882.8338302192108	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11487.596416344446	11490.163417772968	2.56781785509275	10391.615973481388	3.281365633498337E-5	-2.6881933510602164E-10	-3.990059960750171E-18	5999.999370432685	5999.999716340135	-1.4109671041055981E-6	-7.514118360034551E-8	-6.538425074464033E-8	-1.3310014997339692E-6	-6.538425384364545E-9	-3.7917450524008445E-9	-4.739681315501055E-5	3.449411133144601	1.0	10594.00596263053	202.34332339561604	0.1	0.1
59.0	1.0	41433.86290415095	5999.999709166347	2.89618152674415E-4	0.005545244377356579	257856.53460197058	-1.3792418077081706E-7	-2.732682927512319E-6	5742733.45890666	-7.653600556634994E-9	1.000000050209571	-5.020957093284398E-8	58.99999999999981	100.0	10113.830273486483	886.1697265135293	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11485.46691781332	11488.044765070317	2.578565346019706	10431.668903494898	3.36501962745538E-5	-2.757247321075987E-10	-4.244108545321337E-18	5999.999416232585	5999.999709166347	-1.4476713700002823E-6	-7.914345813110302E-8	-6.896209038540853E-8	-1.3663414637561596E-6	-6.89620938479655E-9	-4.016765674627519E-9	-5.0209570932843984E-5	3.360821557039673	1.0	10634.036718162351	202.27660546972967	0.1	0.1
60.0	1.0	40397.14824623037	5999.999701908254	2.9705064439863914E-4	0.005686544173157718	258889.93124054154	-1.4537395647090613E-7	-2.8042859325814083E-6	5741710.062092716	-7.93281169247301E-9	1.000000053157062	-5.315706204945934E-8	59.9999999999998	100.0	10110.624816968726	889.3751830312875	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11483.420124185433	11486.008398589493	2.588899312405416	10470.155854655786	3.449670878395039E-5	-2.8271036942622223E-10	-4.511028410658981E-18	5999.999459205043	5999.999701908254	-1.4848120265665075E-6	-8.33014943351346E-8	-7.268697823545306E-8	-1.4021429662907041E-6	-7.268698209927929E-9	-4.2525649639567475E-9	-5.315706204945934E-5	3.275692084936673	1.0	10672.50219637545	202.21249633937452	0.1	0.1
61.0	1.0	39400.25419492704	5999.999694569846	3.045665375483456E-4	0.005829429955976985	259883.590727302	-1.53122378452103E-7	-2.8767770735131837E-6	5740726.4024281455	-8.219046974820044E-9	1.0000000562431723	-5.624317239862331E-8	60.999999999999794	100.0	10107.544547046473	892.4554529535407	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11481.452804856292	11484.051103850776	2.5988359072730205	10507.139881290394	3.535273377835472E-5	-2.8977238511826713E-10	-4.791235864459797E-18	5999.999499336804	5999.999694569846	-1.522368883862757E-6	-8.761700325783729E-8	-7.65611892260515E-8	-1.4383885367565918E-6	-7.656119353209567E-9	-4.499453791889865E-9	-5.6243172398623314E-5	3.193883392010241	1.0	10709.465435442487	202.15089094092946	0.1	0.1
62.0	1.0	38441.62706557877	5999.999687155327	3.1216158079830266E-4	0.005973820918609815	260839.06349317727	-1.6117349668487157E-7	-2.950119277840934E-6	5739780.929482097	-8.512380768107429E-9	1.0000000594716953	-5.947169572542504E-8	61.99999999999979	100.0	10104.58443349417	895.4155665058438	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11479.561858964194	11482.169795487585	2.608390634931773	10542.681362481426	3.621778671759995E-5	-2.969067191121098E-10	-5.085143829969204E-18	5999.999536624942	5999.999687155327	-1.5603206797288808E-6	-9.20913897314373E-8	-8.058674834243578E-8	-1.475059638920467E-6	-8.058675313506634E-9	-4.757735658034003E-9	-5.947169572542504E-5	3.115262064889184	1.0	10744.986798070126	202.0916886698834	0.1	0.1
63.0	1.0	37519.775435675394	5999.999679669097	3.1983131569446115E-4	0.006119632315750157	261757.8378375087	-1.695308231313603E-7	-3.024273396631474E-6	5738872.154955301	-8.812883280790568E-9	1.0000000628463155	-6.284631575764188E-8	62.99999999999978	100.0	10101.73965872055	898.2603412794654	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11477.744309910604	11480.361511792402	2.6175783783750872	10576.838125856415	3.709135947648074E-5	-3.0410912080350914E-10	-5.393160532006022E-18	5999.999571076393	5999.999679669097	-1.5986451181198116E-6	-9.672573394644012E-8	-8.476541156568015E-8	-1.512136698315737E-6	-8.476541689287396E-9	-5.02770526061135E-9	-6.284631575764188E-5	3.0397003281089066	1.0	10779.124095353585	202.034793174411	0.1	0.1
64.0	1.0	36633.26752547295	5999.999672115749	3.2757108540953467E-4	0.006266775630395134	262641.3425419331	-1.7819729490783676E-7	-3.0991982695897372E-6	5737998.650066203	-9.120620379044222E-9	1.0000000663705875	-6.637058790916414E-8	63.99999999999977	100.0	10099.00560798738	900.9943920126359	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11475.997300132409	11478.623409518967	2.626413425419331	10609.665564881267	3.797292134121546E-5	-3.1137515767967097E-10	-5.715688152547956E-18	5999.999602708515	5999.999672115749	-1.6373189129676915E-6	-1.015207741068862E-7	-8.909864745391838E-8	-1.5495991347948686E-6	-8.909865336744796E-9	-5.309647032733132E-9	-6.637058790916414E-5	2.967075784912799	1.0	10811.93270415163	201.9801121597476	0.1	0.1
65.0	1.0	35780.72869811742	5999.999664500061	3.3537604458370047E-4	0.00641515876087621	263490.94936500397	-1.871752390739811E-7	-3.174850800340164E-6	5737159.0430563325	-9.435653409586436E-9	1.00000007004792	-7.004792065814548E-8	64.99999999999977	100.0	10096.377860138311	903.6221398617041	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11474.318086112666	11476.952758913138	2.63490949365004	10641.216750062602	3.886192012954973E-5	-3.1870022494744815E-10	-6.053121463509991E-18	5999.99963154856	5999.999664500061	-1.6763178374620996E-6	-1.06476890356148E-7	-9.358761953699055E-8	-1.587425400170082E-6	-9.358762609260864E-9	-5.603833652651638E-9	-7.004792065814548E-5	2.897271171519251	1.0	10843.46567834045	201.92755720276622	0.1	0.1
66.0	1.0	34960.83907324766	5999.999656826981	3.432411702169445E-4	0.006564686227888275	264307.9754235732	-1.964663393985098E-7	-3.251186041714073E-6	5736352.016808928	-9.758039032617804E-9	1.0000000738815558	-7.388155671172481E-8	65.99999999999977	100.0	10093.852178804564	906.1478211954492	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11472.704033617858	11475.346938978362	2.6430797542357323	10671.54253441863	3.975778343072303E-5	-3.2607955613088246E-10	-6.4058464448622326E-18	5999.999657633903	5999.999656826981	-1.7156167785800632E-6	-1.115940901550934E-7	-9.82331696992549E-8	-1.6255930208570364E-6	-9.823317695687431E-9	-5.910524536937985E-9	-7.388155671172481E-5	2.83017412405174	1.0	10873.77385434539	201.87704357609127	0.1	0.1
67.0	1.0	34172.33124818928	5999.9996491016145	3.511612735715129E-4	0.006715259400719904	265093.6854668093	-2.0607160544701064E-7	-3.328157290784618E-6	5735576.306574911	-1.0087829065825658E-8	1.0000000778745533	-7.787455407699875E-8	66.99999999999977	100.0	10091.424504060731	908.5754959392809	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11471.152613149823	11473.803432945879	2.6509368546680934	10700.69165356611	4.065991996052941E-5	-3.3350823459504734E-10	-6.774238896714123E-18	5999.999681010877	5999.9996491016145	-1.755189796657283E-6	-1.1687199528782425E-7	-1.0303580272350532E-7	-1.664078645392309E-6	-1.0303581074737242E-8	-6.2299643261599E-9	-7.787455407699875E-5	2.7656769573692372	1.0	10902.905951271372	201.82849008121462	0.1	0.1
68.0	1.0	33413.98812136277	5999.999641329217	3.5913101303220775E-4	0.006866776741695768	265849.2940482164	-2.1599134432988389E-7	-3.405716193305618E-6	5734830.697800873	-1.0425070340353176E-8	1.0000000820297663	-8.202976716545657E-8	67.99999999999977	100.0	10089.090944503072	910.9090554969392	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11469.661395601746	11472.319823953627	2.6584929404821644	10728.710820737577	4.156772102554025E-5	-3.4098120594377367E-10	-7.158663054367956E-18	5999.999701735584	5999.999641329217	-1.7950101897384312E-6	-1.223098306602041E-7	-1.0799567216494194E-7	-1.702858096652809E-6	-1.079956810238017E-8	-6.562381373236526E-9	-8.202976716545658E-5	2.703676455099294	1.0	10930.90866596327	201.78181889006146	0.1	0.1
69.0	1.0	32684.640812735142	5999.999633515178	3.6714490786356625E-4	0.0070191340676730935	266575.9676008149	-2.2622513543572544E-7	-3.48381285712853E-6	5734114.024053894	-1.0769804569577786E-8	1.0000000863498273	-8.634982806399023E-8	68.99999999999977	100.0	10086.847769725986	913.1522302740253	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11468.228048107789	11470.893790916381	2.665759676008149	10755.644817027305	4.2480562089549615E-5	-3.4849329123065623E-10	-7.559470215650479E-18	5999.999719872701	5999.999633515178	-1.8350505624009806E-6	-1.2790641504443615E-7	-1.1311256771786272E-7	-1.741906428564265E-6	-1.1311257748511341E-8	-6.907986245119219E-9	-8.634982806399023E-5	2.644073670215584	1.0	10957.826763288303	201.73695539451973	0.1	0.1
70.0	1.0	31983.166676504705	5999.999625665001	3.751973527938828E-4	0.007172224827256598	267274.8264202829	-2.367718084579595E-7	-3.5623959740878568E-6	5733425.165038398	-1.1122068231478873E-8	1.0000000908371272	-9.083712811073691E-8	69.99999999999977	100.0	10084.691403173652	915.3085968263596	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11466.850330076797	11469.523104575646	2.6727482642028293	10781.536577141427	4.339780443423795E-5	-3.560392009141941E-10	-7.976997390025466E-18	5999.999735495046	5999.999625665001	-1.8752828987016964E-6	-1.336601539081349E-7	-1.1838590422897975E-7	-1.7811979870439284E-6	-1.1838591498281519E-8	-7.2669702488589534E-9	-9.083712811073691E-5	2.5867737355511125	1.0	10983.703161916315	201.69382806347306	0.1	0.1
71.0	1.0	31308.48740145752	5999.999617784297	3.8328263334778023E-4	0.007325940392249871	267946.9465606111	-2.4762942500042064E-7	-3.6414129497665524E-6	5732763.044700497	-1.1481892465300657E-8	1.0000000954937989	-9.549379991764829E-8	70.99999999999977	100.0	10082.618415345045	917.3815846549664	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11465.526089400993	11468.205623729193	2.679469465606111	10806.427270909968	4.431879690517119E-5	-3.636135494809536E-10	-8.411565979101553E-18	5999.99974868322	5999.999617784297	-1.915678638853771E-6	-1.3956903444932325E-7	-1.2381471250021032E-7	-1.8207064748832762E-6	-1.2381472432374757E-8	-7.639503993411864E-9	-9.549379991764829E-5	2.5316856836768826	1.0	11008.579015859597	201.6523683069009	0.1	0.1
72.0	1.0	30659.56719470878	5999.999609878763	3.9139494184120484E-4	0.0074801703617012475	268593.36164654815	-2.5879526402110683E-7	-3.720810040479835E-6	5732126.62941555	-1.1849302983137208E-8	1.0000001003216987	-1.0032169998387302E-7	71.99999999999977	100.0	10080.625517332475	919.3744826675363	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11464.2532588311	11466.939291622422	2.6859336164654817	10830.356380801211	4.5242877733295806E-5	-3.712108706530587E-10	-8.863480498128112E-18	5999.999759524777	5999.999609878763	-1.95620875920353E-6	-1.4563062293957762E-7	-1.2939763201055342E-7	-1.8604050202399174E-6	-1.2939764499194367E-8	-8.025735998709842E-9	-1.0032169998387302E-4	2.478722275615075	1.0	11032.493792010435	201.61251034664951	0.1	0.1
73.0	1.0	30035.41104475166	5999.99960195417	3.9952839394630707E-4	0.007634802876785707	269215.0646069063	-2.7026581134237257E-7	-3.8005324967455753E-6	5731514.926254854	-1.2224319996980515E-8	1.0000001053223906	-1.053223920444444E-7	72.99999999999977	100.0	10078.709554674724	921.2904453252896	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11463.029852509708	11465.722132495559	2.6921506460690634	10853.361775664	4.61693764213909E-5	-3.7882563309091654E-10	-9.333027347969587E-18	5999.999768113403	5999.99960195417	-1.9968438550436887E-6	-1.5184206445655082E-7	-1.3513290567118628E-7	-1.9002662483727877E-6	-1.3513291990370695E-8	-8.425791363555552E-9	-1.053223920444444E-4	2.427799837888077	1.0	11055.485343903476	201.57419109349448	0.1	0.1
74.0	1.0	29435.063060006076	5999.999594016341	4.0767704572719775E-4	0.007789724944644304	269813.0093325249	-2.8203675342115323E-7	-3.8805247124476444E-6	5730926.98132768	-1.2606958161679008E-8	1.00000011049713	-1.1049713129832114E-7	73.99999999999977	100.0	10076.867501507575	923.1324984924385	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11461.853962655361	11464.552248285372	2.6981300933252492	10875.47978090752	4.709761568422145E-5	-3.864522564965545E-10	-9.820473646811807E-18	5999.9997745485225	5999.999594016341	-2.0375542257679248E-6	-1.5820008506420392E-7	-1.4101837671057661E-7	-1.9402623562238222E-6	-1.4101839229270252E-8	-8.839770503865691E-9	-1.1049713129832114E-4	2.378838107440695	1.0	11077.589981909261	201.53735003015152	0.1	0.1
75.0	1.0	28857.6048792529	5999.999586071135	4.158349110426653E-4	0.007944822769202387	270388.1122625009	-2.9410297553463683E-7	-3.9607303788440225E-6	5730361.878195045	-1.2997226534158288E-8	1.0000001158468481	-1.1584684965653669E-7	74.99999999999977	100.0	10075.096454994604	924.9035450054108	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11460.723756390089	11463.427815466715	2.7038811226250092	10896.745245314423	4.802691343053083E-5	-3.9408512801841745E-10	-1.0326066130506218E-17	5999.999778934257	5999.999586071135	-2.0783099618471173E-6	-1.647009964750586E-7	-1.4705148776731842E-7	-1.9803651894220113E-6	-1.4705150480276978E-8	-9.267747972522936E-9	-1.158468496565367E-4	2.331760084001139	1.0	11098.84254006493	201.5019290998921	0.1	0.1
76.0	1.0	28302.15415051326	5999.999578124433	4.23995979208544E-4	0.008099982086926801	270941.25390211825	-3.0645856449535803E-7	-4.041092642522186E-6	5729818.736351777	-1.3395128549155079E-8	1.0000001213721408	-1.2137214214732587E-7	75.99999999999977	100.0	10073.393630023731	926.6063699762848	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11459.637472703555	11462.34708202992	2.7094125390211827	10917.19160467296	4.895658477465286E-5	-4.017186188559133E-10	-1.0850030130023793E-17	5999.999781379013	5999.999578124433	-2.119081033090795E-6	-1.7134070320386368E-7	-1.5322928224767902E-7	-2.020546321261093E-6	-1.5322930084544504E-8	-9.70977137178607E-9	-1.2137214214732587E-4	2.286491889472554	1.0	11119.276439715417	201.46787260047464	0.1	0.1
77.0	1.0	27767.86307514879	5999.999570182122	4.3215423280905727E-4	0.008255088505420609	271473.2802756929	-3.1909681596649734E-7	-4.121554266370601E-6	5729296.709773676	-1.3800662011612136E-8	1.0000001270732535	-1.2707325460863768E-7	76.99999999999977	100.0	10071.756354154577	928.2436458454384	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11458.593419547353	11461.308364587707	2.714732802756929	10936.850942399584	4.9885944065147056E-5	-4.0934710095941406E-10	-1.139256863392542E-17	5999.999781993938	5999.999570182122	-2.1598373776406127E-6	-1.781147121964284E-7	-1.5954840798324867E-7	-2.0607771331853005E-6	-1.5954842825758397E-8	-1.0165860368691015E-8	-1.2707325460863768E-4	2.242962633974761	1.0	11138.92375014526	201.43512708309154	0.1	0.1
78.0	1.0	27253.917014122206	5999.999562250067	4.403036655453096E-4	0.00841002784272672	271985.0043173888	-3.3201024640230736E-7	-4.202057792600958E-6	5728794.985526691	-1.4213819105776746E-8	1.0000001329500716	-1.3295007279119921E-7	77.99999999999977	100.0	10070.182062803326	929.817937196691	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11457.589971053383	11460.310045606562	2.719850043173888	10955.754047313816	5.08143069177019E-5	-4.169649637205641E-10	-1.1953861443106344E-17	5999.999780892843	5999.999562250067	-2.200548991137085E-6	-1.850181448915434E-7	-1.6600512320115368E-7	-2.101028896300479E-6	-1.6600514527154672E-8	-1.0636005823295937E-8	-1.329500727911992E-4	2.2011042881790854	1.0	11157.815246360293	201.40364125606652	0.1	0.1
79.0	1.0	26759.53315352662	5999.9995543341065	4.48438300008264E-4	0.008564686465201277	272477.20720289	-3.4519060959252524E-7	-4.2825457068418835E-6	5728312.782435253	-1.463458642094068E-8	1.0000001390021118	-1.3900211298526547E-7	78.99999999999977	100.0	10068.668294652385	931.3317053476317	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11456.625564870508	11459.350570755714	2.7247720720289004	10973.930468716668	5.1740992239486304E-5	-4.2456663054770373E-10	-1.2534064424324904E-17	5999.999778191129	5999.9995543341065	-2.241186015496749E-6	-1.9204575164838638E-7	-1.7259530479626262E-7	-2.1412728534209417E-6	-1.7259532878737447E-8	-1.1120169038821238E-8	-1.3900211298526548E-4	2.160851561601755	1.0	11175.98046417158	201.37336589304772	0.1	0.1
80.0	1.0	26283.959226618248	5999.999546440025	4.565522052650737E-4	0.008718951621841104	272950.63962468796	-3.5862891774255807E-7	-4.36296060231301E-6	5727849.349806988	-1.506294499365504E-8	1.000000145228513	-1.4522851427379646E-7	79.99999999999977	100.0	10067.212687272986	932.7873127270306	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11455.698699613977	11458.42844636643	2.72950639624688	10991.408568915742	5.266532423227088E-5	-4.3214657522285486E-10	-1.3133308868213196E-17	5999.999774004921	5999.999546440025	-2.2817188267447063E-6	-1.9919192844706386E-7	-1.7931445887127903E-7	-2.181480301156505E-6	-1.7931448491285125E-8	-1.1618281141903716E-8	-1.4522851427379647E-4	2.122141786539776	1.0	11193.447752724367	201.34425374545972	0.1	0.1
81.0	1.0	25826.47228977244	5999.999538573545	4.6463951414892784E-4	0.008872711772980659	273406.0230135585	-3.7231546697490396E-7	-4.443245343091676E-6	5727403.966211231	-1.5498870366150244E-8	1.0000001516280315	-1.5162803250244475E-7	80.99999999999977	100.0	10065.812972949785	934.1870270502308	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11454.807932422464	11457.542237001135	2.7340602301355847	11008.215573329939	5.3586634361827795E-5	-4.396993379387134E-10	-1.3751700956564232E-17	5999.999768450307	5999.999538573545	-2.3221181213540964E-6	-2.0645073574586025E-7	-1.8615773348745198E-7	-2.221622671545838E-6	-1.8615776171418267E-8	-1.213024260019558E-8	-1.5162803250244475E-4	2.0849148073557546	1.0	11210.244324602769	201.31625945899572	0.1	0.1
82.0	1.0	25386.377549884903	5999.9995307403005	4.726944401463141E-4	0.009025856911338111	273844.05070870253	-3.8623986709168E-7	-4.523343225493932E-6	5726975.938308897	-1.5942332660591875E-8	1.0000001581990352	-1.5819903604304957E-7	81.99999999999977	100.0	10064.46697469632	935.5330253036955	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11453.951876617797	11456.690563123366	2.7384405070870255	11024.377618299206	5.450426328149818E-5	-4.472195409177081E-10	-1.4389321342745446E-17	5999.999761642901	5999.9995307403005	-2.3623550005628443E-6	-2.1381591935644767E-7	-1.9311993354584E-7	-2.261671612746966E-6	-1.9311996409722717E-8	-1.2655922883443966E-8	-1.5819903604304957E-4	2.049112874833069	1.0	11226.396303644346	201.28933949392643	0.1	0.1
83.0	1.0	24963.00724087188	5999.999522945831	4.8071129377977854E-4	0.00917827887347432	274265.38907889073	-4.003910753948093E-7	-4.6031981366161956E-6	5726564.599731327	-1.6393296668707996E-8	1.0000001649395025	-1.6493950341257272E-7	82.99999999999977	100.0	10063.172602452536	936.8273975474802	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11453.129199462655	11455.872098864043	2.7426538907889073	11039.919796718712	5.541756269832943E-5	-4.5470190351975274E-10	-1.5046224848099956E-17	5999.99975369675	5999.999522945831	-2.4024010521590555E-6	-2.2128093317774373E-7	-2.0019553769740465E-7	-2.3015990683080978E-6	-2.0019557071755706E-8	-1.3195160273005818E-8	-1.649395034125727E-4	2.014680545340153	1.0	11241.928770569762	201.26345204905073	0.1	0.1
84.0	1.0	24555.719547066892	5999.999515195562	4.886844983893453E-4	0.009329871639825672	274670.6785968098	-4.147574343190947E-7	-4.6827547091124066E-6	5726169.310005945	-1.6851721956230904E-8	1.0000001718470217	-1.7184702279423094E-7	83.99999999999977	100.0	10061.927849453943	938.0721505460735	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11452.338620011891	11455.085569884615	2.7467067859680983	11054.866201606614	5.6325897170755466E-5	-4.621412567505024E-10	-1.572244027616663E-17	5999.999744723913	5999.999515195562	-2.4422284292518964E-6	-2.288389636102941E-7	-2.0737871715954734E-7	-2.3413773545562033E-6	-2.0737875279696228E-8	-1.3747761823538475E-8	-1.7184702279423095E-4	1.9815645845595837	1.0	11256.865806552883	201.23855698907886	0.1	0.1
85.0	1.0	24163.897571385085	5999.999507494785	4.966086052226116E-4	0.00948053162159474	275060.53486873576	-4.2932671259542634E-7	-4.7619584713223555E-6	5725789.453526583	-1.731756298151383E-8	1.0000001789187922	-1.789187934908572E-7	84.99999999999977	100.0	10060.730788764713	939.2692112353052	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11451.578907053166	11454.329751324633	2.750605348687358	11069.23996771192	5.722864582754139E-5	-4.69532557088334E-10	-1.6417970345520034E-17	5999.999734833799	5999.999507494785	-2.481809925579152E-6	-2.3648295545713943E-7	-2.1466335629771317E-7	-2.3809792356611777E-6	-2.1466339470502163E-8	-1.4313503479268575E-8	-1.789187934908572E-4	1.9497138755493861	1.0	11271.230534823662	201.21461577529428	0.1	0.1
86.0	1.0	23786.948346268553	5999.999499848654	5.044783077501271E-4	0.009630157932919471	275435.54962151597	-4.44086149627167E-7	-4.840755991916483E-6	5725424.4385665	-1.7790769227602176E-8	1.0000001861516281	-1.861516293239873E-7	85.99999999999977	100.0	10059.579569965648	940.4204300343681	0.0	10.0	2.0E-5	50.0	1.0E-5	4.0E-6	6.0E-7	1.0E-7	500.0	1.0	0.01	100.0	0.5	0.5	0.05	0.08	1000.0	8.02E-9	12.0	0.02	0.1	0.001	10.0	11450.848877133003	11453.60346583819	2.75435549621516	11083.063311259446	5.8125203998523596E-5	-4.76870899555325E-10	-1.713279174099327E-17	5999.999724132622	5999.999499848654	-2.521119046935683E-6	-2.442056391033315E-7	-2.220430748135835E-7	-2.4203779959582417E-6	-2.220431161472634E-8	-1.4892130345918985E-8	-1.861516293239873E-4	1.9190793309199294	1.0	11285.045160412417	201.19159139931298	0.1	0.1
