time	compartment	Fru	Glc	HexP	Suc6P	Suc	Sucvac	glycolysis	phos	UDP	ADP	ATP	Glcex	Fruex	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11
75.0	1.0	9.141853286563151	10.051088677965163	5.58251379846338	0.010284582461869739	4.1432587379038495	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20346109642242108	0.19832965555822898	0.14903242694819435	9.488552315346402E-4	0.08485758463998523	0.046619349964098646	0.04662747154809955	0.08413493529832018	0.04560219608561618	0.06161188201889143	0.039784224040186236
76.0	1.0	9.220819124472715	10.145743508697759	5.57816109882465	0.010275699768792156	4.188490434928256	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20300493224565347	0.19781028984172072	0.14910517709563534	9.485852930737617E-4	0.0845497123081083	0.04658196786362802	0.04659095245070556	0.08440158369993517	0.04570545652290262	0.06159343191267386	0.0402010857191967
77.0	1.0	9.29947576752049	10.239910483841	5.573409265234859	0.01026596313439593	4.23342993234043	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.2025525831343594	0.19729629307964516	0.14917673900131848	9.483342946471619E-4	0.08424518350853982	0.046541149510582885	0.046550915815624004	0.08465972920765573	0.04580415967625	0.06157326970861779	0.04061489615268745
78.0	1.0	9.377827519835462	10.33359160396006	5.5682771997245	0.010255437660454388	4.278073024054819	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20210398719342426	0.19678759198748488	0.14924713431490969	9.481018371473125E-4	0.08394393640427858	0.0464970520683219	0.04650762755138349	0.08490965520940515	0.045898402018288924	0.06155147037547028	0.04102562408367438
79.0	1.0	9.455878504222982	10.426788872186538	5.562783101230106	0.010244138213674132	4.322415921004123	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20165908451960646	0.19628411455886904	0.14931638430255895	9.478875271895156E-4	0.0836459110630011	0.046449830699692246	0.046461146958303765	0.08515163504048733	0.045988280410067646	0.06152810581608928	0.041433242154564155
80.0	1.0	9.53363267191566	10.519504295808643	5.556944489758531	0.010232099119547729	4.366455163321678	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20121781710348657	0.19578579002838786	0.14938450985276375	9.476909772873061E-4	0.08335104937044209	0.04639963298106658	0.04641161331986848	0.08538593265881622	0.04607389130208801	0.06150324501505794	0.04183772608247229
81.0	1.0	9.611093811521043	10.611739887473359	5.550778232213671	0.010219381490201246	4.410187594858884	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20078012873861242	0.19529254883749347	0.14945153147936266	9.475118059701648E-4	0.08305929494961088	0.04634659856292821	0.04635927616373792	0.08561280305481136	0.04615533049844819	0.06147695418796076	0.042239054410778964
82.0	1.0	9.688265557404835	10.7034976662365	5.544300567311716	0.0102060013327828	4.4536104177880365	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.20034596493626658	0.19480432260212835	0.14951746932471213	9.473496378672963E-4	0.08277059308472254	0.046290865376540494	0.04630419945082808	0.08583249229589825	0.0462326935909248	0.06144929692194835	0.04263720899617275
83.0	1.0	9.765151397795089	10.794779658517351	5.537527126822087	0.010191988647236996	4.496721118127114	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19991527284407903	0.19432104408172204	0.14958234316596475	9.472041038003427E-4	0.08248489064860724	0.04623256492517368	0.04624650472488116	0.08604523810488114	0.04630607532559036	0.06142033429624807	0.043032174311420236
84.0	1.0	9.841754682237314	10.88558789877707	5.53047295813542	0.010177374482478962	4.539517463273923	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.1994880011704182	0.19384264715046215	0.1496461724190252	9.470748408310628E-4	0.08220213603483453	0.046171823576332545	0.04618631788188702	0.08625127012861543	0.04637556958478292	0.061390125004359274	0.043423937410737655
85.0	1.0	9.918078628646425	10.97592443006657	5.5231525454577595	0.010162195976295396	4.581997482523786	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19906410011301454	0.19336906676999951	0.1497089761431951	9.469614922953225E-4	0.08192227909347054	0.0461087623500248	0.046123789954596074	0.08645081026638786	0.04644126923685517	0.061358725466823374	0.04381248773996176
86.0	1.0	9.994126329931236	11.06579130443338	5.515579830349251	0.01014648827474147	4.62415946136862	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.1986435212918157	0.19290023896359657	0.14977077304575154	9.468637078179036E-4	0.08164527107041974	0.04604349777906544	0.04605906385972469	0.08664407292870402	0.046503266104649714	0.06132618993798395	0.04419781707375191
87.0	1.0	10.069900760264389	11.155190583237326	5.507768231087511	0.010130270183543729	4.666001942886833	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19822621768554016	0.19243610079141252	0.1498315814870399	9.467811433151395E-4	0.08137106454995528	0.045976143257576214	0.04599221524954294	0.08683126525156049	0.04656165099280689	0.06129257060482296	0.04457991951802012
88.0	1.0	10.145404781039854	11.244124337366856	5.4997306607891625	0.010113567992666779	4.707523691795813	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19781214357158192	0.19197659032693212	0.14989141948613016	9.467134609908522E-4	0.08109961340016751	0.04590680725299716	0.045923350668921704	0.08701258746137779	0.046616513426689925	0.06125791767785369	0.04495879117199162
89.0	1.0	10.220641146426951	11.33259464732018	5.49147954568455	0.010096407514395936	4.748723690566861	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.1974012544696582	0.1915216466346853	0.14995030472561618	9.466603293114458E-4	0.08083087272154858	0.04583559412769349	0.04585257476759973	0.08718823309761868	0.046667941652777996	0.06122227948033251	0.04533443008427325
90.0	1.0	10.295612508634374	11.420603603216122	5.483026842398467	0.010078813787546137	4.7896011285662405	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19699350708846927	0.19107120974888528	0.15000825455679	9.466214229735306E-4	0.08056479879819366	0.045762604319839514	0.045779989085812677	0.0873583892548768	0.046716022587659584	0.061185702531103905	0.04570683614579164
91.0	1.0	10.370321422883471	11.508153304730103	5.474384054557922	0.010060811016465105	4.830155391510686	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19658885927528164	0.19062522065298063	0.1500652860048685	9.465964228626031E-4	0.08030134905152574	0.04568793449780511	0.04570569180595992	0.08752323681536059	0.04676084177361925	0.061148231622668844	0.04607601098626092
92.0	1.0	10.444770352108401	11.595245860960492	5.465562248775868	0.010042427968195907	4.870386045978856	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19618726996825095	0.19018362126006666	0.15012141577423865	9.465850160039605E-4	0.08004048199639004	0.04561167726972981	0.04562980003993703	0.08768295069545495	0.0468024833010973	0.06110990989488206	0.04644195782633534
93.0	1.0	10.518961671383831	11.681883390232663	5.456572070215436	0.010023687451303111	4.9102928402553925	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.1957886991513979	0.18974635439409368	0.15017666025354012	9.465868955043305E-4	0.0797821571994298	0.04553392217053081	0.045552406411299526	0.0878377000148674	0.046841029857446655	0.06107077890534563	0.046804681478986886
94.0	1.0	10.592897672144836	11.768068019871771	5.44742375718042	0.01000460631711055	4.949875695261558	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.195393107811812	0.1893133637716922	0.1502310355211547	9.466017604912701E-4	0.07952633523943688	0.045454755783694796	0.04547357902572846	0.08798764829873036	0.046876562701715745	0.06103087869424965	0.04716418826101614
95.0	1.0	10.666580566183976	11.85380188592515	5.438127155186738	0.009985204956969543	4.989134686414277	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19500045789909679	0.18888459398469357	0.15028455735064936	9.466293160476767E-4	0.07927297766965836	0.045374261102874895	0.04539340068910241	0.08813295371315451	0.04690916157592566	0.0609902478457696	0.04752048582280465
96.0	1.0	10.740012489410494	11.939087132831958	5.42869173084742	0.009965503144485023	5.028070039421944	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19461071228706933	0.18845999048333686	0.15033724121586933	9.466692731383694E-4	0.07902204698204059	0.04529251798788546	0.04531195174631823	0.08827376923643494	0.046938904722601725	0.06094892354761069	0.047873583105303895
97.0	1.0	10.81319550542302	12.023925913067043	5.419126585102858	0.00994551994956018	5.066682122456111	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19422383473737617	0.1880394995600094	0.15038910229616378	9.467213485342186E-4	0.0787735065731664	0.045209603286269245	0.04522930972595744	0.08841024283877871	0.04696586887657575	0.06090694164678281	0.04822349026450507
98.0	1.0	10.886131608896926	12.108320386756894	5.40944046596793	0.009925273747953399	5.10497143859732	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19383978986496433	0.18762306833351572	0.1504401554815858	9.467852647330506E-4	0.07852732071182196	0.04512559094241127	0.045145549378894256	0.08854251765511262	0.046990129260175005	0.06086433670246002	0.04857021859883823
99.0	1.0	10.958822728797415	12.192272721271834	5.399641780820218	0.009904782233849194	5.142938618627051	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19345854310529467	0.1872106447338413	0.150490415378056	9.468607498778276E-4	0.07828345450809868	0.045040552101910346	0.04506074272898498	0.08867073215096742	0.04701175958205707	0.06082114203612936	0.04891378048012757
100.0	1.0	11.031270731428679	12.27578509079856	5.389738608248674	0.009884062434882332	5.180584414148242	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0	0.19308006068319303	0.18680217748737563	0.1505398963124853	9.469475376725901E-4	0.07804187388394168	0.04495455521149086	0.04497495913358528	0.08879502028177366	0.04703083203930938	0.06077738977920343	0.04925418928791749
