time	compartment	DFG	E1	E2	Cn	Gly	_3DG	FA	_1DG	AA	Man	Glu	MG	Mel	Fru	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16
50.0	1.0	1.4293563387067405	0.03598600884490975	0.11790700061476889	1.327592334725136	6.3612735060687875	0.04206712795543381	1.1372439575764506	0.013386235636824072	3.954938099701324	0.2982182550080646	0.4647642358702461	1.0603125428487332	1.0554771457647834	0.18337580244403842	0.008147331130628422	0.02229795888382515	0.022155023249954477	0.002857289102285834	0.003815488505557847	0.0011526393059788865	0.025055237630638386	0.0	0.025547630712878744	0.0025442108253351196	0.004070017600359293	2.3857460400645168E-4	0.0010224813189145415	0.028713605015539843	0.021108718122129663	0.001579953808237903
51.0	1.0	1.3777120953528947	0.0346858792571377	0.11364842142944549	1.3036727776801775	6.389956699018165	0.04099406311385487	1.1593005488718107	0.012902769530238329	4.000940289016786	0.30047674086530496	0.46797372598997644	1.0812312655827905	1.083996904942347	0.18492704953280348	0.0078529589435115	0.02149230868750516	0.02135453747796987	0.0027540588130167336	0.0037181615244266364	0.0011232373293196235	0.024150289553757167	0.0	0.024624935648459852	0.0024522916634796355	0.0039229729439822746	2.4038139269224397E-4	0.0010295421971779483	0.02832340283682123	0.020728397165114824	0.0015228888471545696
52.0	1.0	1.3279338162791698	0.03343270509617305	0.10954339955765757	1.2796499878447998	6.41697085755273	0.03995146668295243	1.180946951737816	0.012436732454770042	4.045655310962076	0.3026432078079407	0.4710337173291404	1.1017687839795218	1.112119221514259	0.18642226671275366	0.007569222752791268	0.02071576753395505	0.020582974152327134	0.00265455678463614	0.0036235980281437855	0.0010946701871128966	0.023277972406002233	0.0	0.023735503889928625	0.0023636922502994345	0.003781238946377172	2.4211456624635255E-4	0.001036274178124109	0.02791902071155047	0.020346434806732316	0.0014678815540726114
53.0	1.0	1.279954082108912	0.03222479437124702	0.10558644947040886	1.2555696808364187	6.442403871177565	0.03893909184621808	1.202182724567123	0.011987502594600607	4.089114558858123	0.30472098768805067	0.47394967486503337	1.1219238247677847	1.1398308028718562	0.1878634746897797	0.007295738268020799	0.019967283680899024	0.019839288272688136	0.0025586486730770136	0.0035317756304519797	0.0010669311165863752	0.022437120512461883	0.0	0.022878148701795258	0.0022782929620471645	0.003644624243388038	2.4377679015044054E-4	0.0010426892847030735	0.02750221570600266	0.01996355792529906	0.001414858422903479
54.0	1.0	1.2337079094029588	0.031060515169492132	0.1017722711647217	1.2314741163372476	6.4663392434651925	0.03795660600172549	1.2230081169341567	0.01155447900039677	4.131348958418936	0.30671329225192745	0.4767268664387245	1.1416958138290312	1.1671200607976246	0.18925262191110612	0.007032135083596866	0.019245843386686157	0.01912247259574586	0.0024662049044576755	0.003442664164356502	0.0010400110044472785	0.02162660762250336	0.0	0.02205172317225724	0.0021959784224830936	0.00351294426566956	2.45370633801542E-4	0.0010487991061651938	0.027074639979662758	0.019580438449762236	0.0013637484336072709
55.0	1.0	1.1891326626464938	0.029938293729559876	0.09809574602285275	1.20740228495048	6.488856289617249	0.03700360434219177	1.24342401397871	0.011137081159003316	4.172388953717958	0.308623217413816	0.47937036977244335	1.1610848227414314	1.193977007983835	0.19059158702407572	0.006778056177085014	0.018550469537285303	0.018431556271020652	0.002377100522127054	0.0033562269138367935	0.0010138987589760546	0.02084534602985621	0.0	0.02125511939195783	0.0021166373666798833	0.003386021020813222	2.468985739310528E-4	0.0010546148134993754	0.02663784369671714	0.01919769633071263	0.0013144829967062267
56.0	1.0	1.1461679694159121	0.028856612528302954	0.09455193230295754	1.1833900888744873	6.510030328125564	0.03607962179276585	1.2634318840609786	0.010734748513243192	4.212264495205191	0.3104537473904708	0.48188507925787316	1.1800915182462803	1.2203931576272533	0.19188218127683226	0.0065331574256707	0.01788022032288823	0.01776560352594664	0.0022912150347472546	0.003272421696603863	9.885816371217845E-4	0.020092285614378477	0.0	0.020487267537524632	0.0020401625057510186	0.0032636828769510642	2.4836299791237667E-4	0.001060147174367321	0.0261932782531588	0.01881590241310435	0.001266995892859631
57.0	1.0	1.1047556386108062	0.027814008393134564	0.09113606037929885	1.1594705161263843	6.529932866239691	0.035184143490493994	1.2830337295450427	0.010346939946860405	4.251005029594249	0.3122077586980345	0.4842757125179688	1.1987171145361282	1.246361426377058	0.19312615085678464	0.006297107140081595	0.017234187962328576	0.017123712398467494	0.0022084322664148843	0.0031912018145878055	9.640455316395354E-4	0.019366412830601004	0.0	0.019747134888583085	0.0019664503933946136	0.0031457643492635193	2.497662069584276E-4	0.0010654065675395315	0.02574229974434455	0.01843558120640951	0.0012212232090826045
58.0	1.0	1.0648395816403156	0.026809070649193273	0.08784352782463851	1.1356738081339177	6.54863177904275	0.03431661396973419	1.3022320405690218	0.009973133246422175	4.2886394914604	0.3138880240135033	0.48654681674613226	1.216963328260527	1.2718760408430922	0.19432517916414282	0.006069585615349799	0.01661149747358892	0.016505013515424893	0.002128640209545946	0.0031125168870548914	9.402752227707169E-4	0.018666749662735686	0.0	0.019033724800796722	0.0018954012948979645	0.0030321058904237592	2.5111041921080265E-4	0.001070402996841491	0.025286172607945724	0.018057213549329293	0.0011771032728501562
59.0	1.0	1.0263657364571077	0.02584043930778492	0.08466989440720296	1.1120276205897404	6.566191482016774	0.03347644520007909	1.3210297516621166	0.009612824549434847	4.325196296408468	0.3154972159035889	0.4887027748274481	1.234832336143019	1.2969324478111195	0.19548088901891497	0.005850284697805514	0.01601130548873088	0.015908668915085168	0.0020517308810381225	0.0030363135796471737	9.172545984821672E-4	0.017992352561530627	0.0	0.018346075652596407	0.0018269190590603937	0.0029225536857104746	2.5239777272287117E-4	0.0010751461046203858	0.024826073386284692	0.017681239167376874	0.0011345765850565197
60.0	1.0	0.9892819943360921	0.02490680330055037	0.08161087705851164	1.0885571775261282	6.582673097044968	0.032663023607435976	1.3394302010713768	0.009265527785890938	4.360703335683887	0.3170379104241687	0.4907478112472834	1.2523267351018201	1.3215272282598673	0.1965948448006147	0.005638907367715725	0.015432799111643036	0.015333870912209427	0.0019776001820636996	0.0029625362411944433	8.949668468437458E-4	0.017342311374933722	0.0	0.017683259779372858	0.0017609109933489112	0.002816959453292247	2.5363032833933496E-4	0.0010796451847440236	0.02436309456012792	0.01730805912266544	0.001093585752584056
61.0	1.0	0.9535381292987027	0.024006898762272674	0.07866234485556585	1.0652854186223097	6.598134611853076	0.03187571619464196	1.3574370926641988	0.008930774118845014	4.395187972112203	0.31851259059376774	0.4926859977929601	1.2694495047664454	1.3456580152303736	0.1976685545205914	0.005435167337002606	0.014875194817059761	0.014779841004129893	0.0019061477617244504	0.002891127458854026	8.733946237331898E-4	0.016715748281807743	0.0	0.01704438240581571	0.001697287742492678	0.0027151802500130395	2.548100724750142E-4	0.0010839091951445122	0.023898248413188466	0.016938038156094726	0.0010540754210645823
62.0	1.0	0.9190857300871604	0.02313950736407507	0.0758203140507409	1.0422331398019622	6.612631032937361	0.03111387586521315	1.375054460276129	0.008608111388330016	4.42867703726224	0.3199236497446806	0.49452125905445976	1.286203972283068	1.3693234155606537	0.19870347182740955	0.005238788661496815	0.014337737389359702	0.014245828816350987	0.0018372768847075603	0.002822028540974833	8.525201987068403E-4	0.01611181673578244	0.0	0.016428580584627834	0.0016359631706401073	0.0026170782828768904	2.559389197957445E-4	0.0010879467699198115	0.023432470892954672	0.0165715069228512	0.001015992208279928
63.0	1.0	0.8858781345965815	0.022303454697886055	0.0730809431746724	1.0194191272161472	6.626214532063663	0.030376846042394757	1.3922866343774494	0.008297103561905111	4.461196829736633	0.3212733947554268	0.4962573777302542	1.3025937793026452	1.3925229354671878	0.19970099794609392	0.005049505367200515	0.01381969889970667	0.013731111086247014	0.0017708943030121528	0.0027551799360452044	8.323255815616163E-4	0.015529700424617885	0.0	0.015835022147895905	0.001576854247140544	0.002522520726330913	2.5701871580434144E-4	0.0010917662310065592	0.022966625439079187	0.01620876412273674	9.792846385406101E-4
64.0	1.0	0.8538703666761264	0.021497608712392004	0.07044052823105178	0.9968602847378981	6.638934586451935	0.0296639646654646	1.4091382109361792	0.007997330194317262	4.49277311450065	0.3225640491682677	0.497897999744407	1.3186228510476048	1.4152569099284869	0.20066248355235128	0.004867061090053921	0.013320377720147571	0.013234990683479959	0.0017069101317639251	0.0026905215951576393	8.127926318337301E-4	0.014968612249098501	0.0	0.015262904675854496	0.0015198809359661147	0.0024313795453715357	2.5805123933461417E-4	0.0010953755994376954	0.02250150675550297	0.01585007852733258	9.439030782960938E-4
65.0	1.0	0.8230190752135943	0.020720878200209968	0.06789549799720343	0.9745717551197479	6.650838112784595	0.02897456763612315	1.4256140223594542	0.007708385898118723	4.52343112316656	0.32379775619551027	0.49944663918107657	1.3342953673550983	1.4375264358043884	0.20158923058309822	0.004691208728717488	0.01283909757333207	0.012756795665810712	0.0016452377290966714	0.00262799328459637	7.939031532297743E-4	0.01442779332440573	0.0	0.014711454486559585	0.0014649660887548447	0.0023435313244437477	2.5903820495640825E-4	0.0010987826061983686	0.0220378445068189	0.015495690906403993	9.09799673162526E-4
66.0	1.0	0.7932824754209595	0.01997221133565451	0.06544240944033916	0.9525670349853963	6.661969595195874	0.0283079917796684	1.4417191103996985	0.007429879826576987	4.5531955551563765	0.3249765816182852	0.5009066830424876	1.3496157355974023	1.4593333086071643	0.20248249398478294	0.00452171010989947	0.012375206616566967	0.012295878369024873	0.0015857935800509682	0.002567534854415924	7.756389747629142E-4	0.013906512006072071	0.0	0.014179925649022181	0.001412035341430774	0.0022588571020625255	2.599812652946282E-4	0.0011019947026934729	0.02157630692315922	0.015145815856267801	8.769282865005448E-4
67.0	1.0	0.7646202922413272	0.01925059426221149	0.06307794325625346	0.930858083842172	6.672371207413706	0.02766357737840194	1.457458700916526	0.007161435169815046	4.582090579670812	0.32610251658143075	0.5022813958363429	1.364588565382896	1.4806799628264926	0.20334348340109917	0.004358335665775565	0.011928076558964704	0.011851614529740572	0.0015284971844195924	0.002509086468221056	7.579820201682132E-4	0.01340406294195386	0.0	0.013667599021592017	0.0013610170143383525	0.00217724221105612	2.608820132651446E-4	0.0011050190708399544	0.021117504301177124	0.014800643533090534	8.452444396337964E-4
68.0	1.0	0.7369937058006584	0.018555049728646102	0.060798899534766054	0.9094554273125667	6.682082929236541	0.027040670328251852	1.4728381803898576	0.006902688664806637	4.610139838396836	0.3271774802880416	0.5035739239985245	1.3792186449441104	1.5015694156993789	0.2041733648017643	0.004200864123063753	0.01149710181049027	0.011423402439910205	0.0014732709484545005	0.002452588798772443	7.409143669941008E-4	0.012919766151137786	0.0	0.013173781316783468	0.0013118420158152793	0.0020985761243098745	2.617419842304333E-4	0.001107862632796754	0.020661992391539204	0.014460341294269811	8.147052537658652E-4
69.0	1.0	0.7103652988303858	0.017884635772543886	0.058602193554297625	0.8883682547914015	6.691142657534993	0.02643862396384501	1.4878630740842773	0.006653290119605403	4.637366448890391	0.3282033225971578	0.5047873001567974	1.3935109191225628	1.5220052143077705	0.20497326205407804	0.004049082203333199	0.011081698661754017	0.01101066213187098	0.0014200400803399845	0.002397983193520742	7.244182966093533E-4	0.012452966130288245	0.0	0.012697804193266911	0.0012644437491188527	0.0020227523058747136	2.6256265807772625E-4	0.0011105320603449543	0.020210275665797847	0.014125055251183283	7.852693936275882E-4
70.0	1.0	0.6846990059897097	0.017238444449997985	0.05648485170646922	0.8676045117406513	6.699586311973233	0.025856800592140915	1.5025390257691522	0.006412901951995529	4.663793008574667	0.32918182652797895	0.5059244472410712	1.4074704688634276	1.5419913858805818	0.20574425843899927	0.003902784334141345	0.01068130449343947	0.0106128345928405	0.00136873248932984	0.002345211813707181	7.08476336224661E-4	0.012003030987624709	0.0	0.012239023375383467	0.0012187580226148576	0.0019496680672947723	2.6334546122238316E-4	0.0011130337839303566	0.01976281045761722	0.013794911736676357	7.568970128666875E-4
71.0	1.0	0.6599600650189349	0.016615600610103844	0.054444007550460805	0.847170986837006	6.707447935647778	0.025294572770183953	1.5168717789034734	0.006181198742602607	4.689441599297995	0.33011471067389186	0.506988182445626	1.4211024921364879	1.5615323911727141	0.20648739811348268	0.003761772370607929	0.010295377014295384	0.01022938100779349	0.0013192786884422452	0.0022942177502556847	6.930712939030403E-4	0.01156935160447292	0.0	0.011796817800257075	0.0011747229631343418	0.0018792244290027449	2.640917685391135E-4	0.0011153740013803773	0.019320007975121924	0.013470018690708395	7.295497011761748E-4
72.0	1.0	0.6361149696576932	0.016015260712894643	0.052476897995977094	0.8270733941882534	6.714759790842193	0.024751324358479532	1.530867159198724	0.0059578668023889374	4.714333792398735	0.33100363152950246	0.5079812210485407	1.4344122862032422	1.580633080791233	0.2072036875208076	0.0036258553270488514	0.009923393526660013	0.009859782029694245	0.0012716117006038347	0.0022449451193140937	6.781862874223392E-4	0.011151340824145132	0.0	0.011370588792359288	0.0011322789324016511	0.0018113259866283842	2.64802905223602E-4	0.0011175586863067897	0.01888223718266024	0.01315046696759323	7.031904331460931E-4
73.0	1.0	0.6131314242642821	0.015436611689341927	0.05058085961299539	0.8073164508338733	6.721552450095573	0.024226451377898153	1.5445310584773237	0.005742603754369849	4.738490654227815	0.3318501857337634	0.508906180093398	1.4474052311534817	1.5992986543377985	0.20789409675060996	0.0034948491183064085	0.0095648502185228	0.009503537076096373	0.001225666968133749	0.0021973391399753624	6.638047677544095E-4	0.01074843266776152	0.0	0.010959759265214858	0.0010913684464364743	0.001745880782064572	2.654801485870107E-4	0.0011195935962054757	0.0184498275515566	0.012836331568258585	6.777835188141382E-4
74.0	1.0	0.5909783000746596	0.014878869842050642	0.04875332506596576	0.787903949743101	6.727854882780732	0.02371936269481041	1.5578694197483327	0.00553511812932152	4.76193275208254	0.3326559122321876	0.5097655819381799	1.4600867746380473	1.6175346222365827	0.20855956085030178	0.0033685763104255597	0.009219261481164689	0.009160163651157223	0.0011813822654588209	0.0021513461964193046	6.499105378378053E-4	0.010360081576517724	0.0	0.010563772949810122	0.0010519360978329805	0.0016828001791359278	2.661247297857501E-4	0.0011214842802639959	0.018023071680500574	0.012527672800915306	6.532945558839412E-4
75.0	1.0	0.5696255930418476	0.01434127978529277	0.046991819669762534	0.7688388285204294	6.7336945373850785	0.02322948055631225	1.5708882234260921	0.005335128975201549	4.784680160508225	0.33342229436104187	0.5105618576761005	1.4724624177278565	1.635346770118009	0.2092009810895278	0.003246865880338531	0.008886159251452821	0.008829196692148638	0.001138697614952246	0.0021069138864575213	6.364877672429556E-4	0.009985761679824538	0.0	0.010182093649172157	0.0010139284808201989	0.0016219987437166123	2.667378354888335E-4	0.0011232360868874212	0.017602227787107697	0.012224537373474828	6.29690383574818E-4
76.0	1.0	0.5490443831986473	0.013823113423046315	0.04529395806442089	0.7501232340242578	6.739097419683314	0.022756240994873566	1.5835934746213622	0.005142365479967752	4.806752467926885	0.33415076185631454	0.5112973504329671	1.4845377018325887	1.6527411256305613	0.20981922617927135	0.00312955298423229	0.008565092377898898	0.008510187939579033	0.0010975552057898774	0.0020639910582350325	6.235210032595357E-4	0.009624966088689438	0.0	0.009814204518518454	9.772941190093745E-4	0.0015633941281465384	2.6732060948505166E-4	0.0011248541709525277	0.017187522072915087	0.0119269594209857	6.069390380632399E-4
77.0	1.0	0.5292067954886238	0.01332366896373411	0.043657441005509584	0.7317585830993798	6.744088166986644	0.022299094119500294	1.595991191438233	0.004956566607455459	4.828168783554885	0.3348426927901578	0.5119743185454999	1.4963181966156496	1.6697239275554785	0.21041513344717966	0.003016478734285156	0.00825562600962253	0.00820270533007367	0.0010578993157204883	0.002022527836638677	6.109951788743081E-4	0.009277206213670786	0.0	0.009459607370328743	9.419833957360016E-4	0.001506906959798328	2.678741542321263E-4	0.0011263435008000999	0.016779150964662894	0.01163496147128014	5.850097094738285E-4
78.0	1.0	0.5100859620123114	0.01284226997038849	0.04208005226687365	0.7137456196183831	6.748690118648169	0.02185750430850892	1.6080873942136829	0.004777480745956621	4.848947744573881	0.3354994154374106	0.5125949386248898	1.5078094888451843	1.6863015971022473	0.21098950997063715	0.002907489983470175	0.007957341007392057	0.007906332411190826	0.001019676235648846	0.0019824756407817593	5.988956180531444E-4	0.00894201110671065	0.0	0.009117822003658212	9.079484869064662E-4	0.0014524607336509382	2.6839953234992847E-4	0.0011277088649747577	0.016377283235179788	0.011348555351932292	5.638727003761069E-4
79.0	1.0	0.4916559856375055	0.012378264445001806	0.04055965565241442	0.6960844680209516	6.752925382998764	0.021430950317244894	1.6198880956400958	0.004604865369133682	4.869107523521784	0.3361222100747172	0.5131613085097236	1.5190171721239607	1.7024807112663054	0.2115431336690695	0.0028024391181337817	0.007669833375945086	0.007620667777381336	9.828341969331433E-4	0.001943787193774112	5.872080386925101E-4	0.008618926826138065	0.0	0.008788385556991631	8.751432962616276E-4	0.0013999817087297043	2.688977680597738E-4	0.001128954878721392	0.015982062007553574	0.01106774304153313	5.434993857423532E-4
80.0	1.0	0.4738919049243561	0.01193102394585833	0.03909419211354761	0.6787746835336377	6.756814900882028	0.021018925312508308	1.6313992917143498	0.004438486708895865	4.888665835872686	0.3367123107146702	0.5136754501122593	1.5299468374439014	1.7182679781342014	0.21207675435691747	0.00270118385806883	0.007392713716819955	0.00734532452632752	9.473233013011514E-4	0.0019064165258445035	5.759185535627277E-4	0.008307515824128867	0.0	0.008470851883927759	8.435233929721839E-4	0.001349398808276577	2.693698485717362E-4	0.0011300859902469707	0.015593606646541323	0.01079251746818484	5.238621743215379E-4
81.0	1.0	0.45676966031775607	0.01149994273667952	0.03768167696898412	0.6618152992460206	6.760378505951057	0.020620936844059218	1.6426269534602358	0.004278119439864065	4.907639947776877	0.3372709067773172	0.5141393121618962	1.5406040645138894	1.7336702140255136	0.21259109475867408	0.00260358706381121	0.007125606700956994	0.007079929734925219	9.130954532923539E-4	0.0018703189717561711	5.650136695272226E-4	0.008007356355909125	0.0	0.008164790950980568	8.130459514832421E-4	0.0013006435235184538	2.6981672542185375E-4	0.0011311064867561718	0.015212014541370038	0.010522863258011727	5.049344713843872E-4
82.0	1.0	0.44026606156123665	0.011084436966451368	0.03632019722350607	0.6452048702123596	6.763634981883752	0.020236506762341216	1.6535770193739878	0.004123546375052389	4.926046683934057	0.33779914470129047	0.5145547728495462	1.550994413812219	1.7486943223650446	0.21308685148733345	0.002509516550899049	0.006868150560355292	0.006824123954199168	8.801042951362386E-4	0.0018354511633443483	5.544802852881493E-4	0.00771804190999504	0.0	0.007869788256787484	7.836696935281118E-4	0.0012536498209056498	2.7023931576103236E-4	0.0011320205002690016	0.014837362784210275	0.010258757436376519	4.866906427949814E-4
83.0	1.0	0.4243587562882352	0.010683943878839154	0.035007908982455774	0.6289415147409733	6.766602116667313	0.019865171090468228	1.6642553885455629	0.003974558172398167	4.943902435574831	0.33829812949673777	0.5149236423764797	1.561123419317695	1.7633472741831462	0.2135646959875566	0.002418844910842941	0.0066199965980964694	0.006577560722467646	8.483051439798288E-4	0.0018017710179054683	5.443056878788294E-4	0.007439180658771851	0.0	0.007585444272021903	7.553548322339281E-4	0.0012083540526967084	2.706385035973902E-4	0.0011328320132282554	0.014469709748681133	0.010000170084381475	4.691059803649074E-4
84.0	1.0	0.40902619974819565	0.010297921050131323	0.03374303495871455	0.6130229530266892	6.769296754096553	0.019506479857549913	1.6746679144110446	0.0038309530517782794	4.961223168527341	0.33876892624215266	0.5152476654110938	1.5709965818759104	1.7776360901463948	0.21402527544481417	0.002331449338564715	0.006380808716071852	0.006339906096097032	8.17654931380427E-4	0.0017692377230797772	5.344775480968676E-4	0.007170394928726842	0.0	0.007311373899318846	7.280630182442845E-4	0.0011646948707698527	2.710151409937221E-4	0.0011335448639044063	0.014109096572774852	0.009747064953124359	4.52156668446775E-4
85.0	1.0	0.39424762562649895	0.009925845654689952	0.03252386206901729	0.5974465432748605	6.7717348426245545	0.019159996899572127	1.684820399094147	0.003692536522156513	4.978024431347682	0.339212561527131	0.5155285234569265	1.5806193631596452	1.7915678240252284	0.21446921366172517	0.002247211466071044	0.006150262959773383	0.006110838197210733	7.881121449823822E-4	0.001737811718791192	5.249839150482763E-4	0.006911320689666174	0.0	0.007047205952535706	7.017572877865796E-4	0.0011226131435454337	2.713700492217048E-4	0.0011341627516052383	0.0137555485505799	0.009499400038070281	4.3581975172483174E-4
86.0	1.0	0.3800030179187018	0.009567213756920274	0.0313487391165245	0.582209315458682	6.773931481698323	0.018825299633287915	1.694718588297253	0.003559121118514842	4.994321363494335	0.3396300248430039	0.5157678371351194	1.58999718018464	1.8051495475095196	0.21489711190276717	0.0021660172021366	0.005928047079531747	0.005890046777739877	7.596367722994698E-4	0.0017074546767392139	5.158132099520889E-4	0.0066616070622614555	0.0	0.006792582654685577	6.764020126142634E-4	0.001082051875907683	2.717040198744032E-4	0.0011346892416972628	0.013409076437140226	0.009257128115793045	4.200731041614283E-4
87.0	1.0	0.3662730838209906	0.009221539628805966	0.030216074556654603	0.5673080028448948	6.77590096570618	0.018501978807900717	1.7043681667047705	0.0034305261482302047	5.010128703528434	0.3400222699232306	0.5159671683844204	1.5991354003441947	1.8183883362873579	0.21530954970849459	0.0020877565777796467	0.005713860107607454	0.005677232799225354	7.321902465271937E-4	0.001678129477876595	5.069542193364796E-4	0.006420915843289103	0.0	0.006547159153897346	6.519628517565818E-4	0.0010429561320179548	2.720178159385845E-4	0.001135127770445725	0.013069677670720526	0.009020197245233829	4.0489539905917167E-4
88.0	1.0	0.3530392276001342	0.00888835509209024	0.029124334343263537	0.5527390714164706	6.777656825657952	0.01818963823872495	1.7137747538638008	0.0033065774465675093	5.025460797323106	0.3403902160353641	0.5161280225817002	1.6080393369281416	1.831291257306549	0.2157070856803602	0.002012323597320765	0.005507411950562093	0.00547210802780208	7.057353943119651E-4	0.001649800188252353	4.983960877410637E-4	0.006188921047943502	0.0	0.006310603056774092	6.2840670501078E-4	0.0010052729609154063	2.723121728282913E-4	0.0011354816496797406	0.012737337516658512	0.008788551235521884	3.902660801997314E-4
89.0	1.0	0.3402835254075434	0.008567208884215107	0.028072039852344518	0.5384987473145435	6.77921186871342	0.01788789452648135	1.7229439005092235	0.00318710714096909	5.040331606266543	0.34073474922634006	0.5162518505858585	1.6167142450937355	1.8438653571424655	0.21609025823719819	0.0019396160948229975	0.005308422996357677	0.005274394643816923	6.802363854066795E-4	0.0016224320335518584	4.90128310025589E-4	0.00596530846862321	0.0	0.006082593978539508	6.057016681140081E-4	9.689513248047287E-4	2.7258779938107205E-4	0.001135754071288889	0.01241203013687901	0.008562130082301242	3.7616533402141657E-4
90.0	1.0	0.3279887010033279	0.008257666047162632	0.027057765880507706	0.5245830424157115	6.780578215669097	0.017596376765417653	1.7318810853022806	0.003071953423830466	5.054754715444708	0.34105672352277255	0.5163400507078822	1.625165318257894	1.8561176513998943	0.21645958634438892	0.001869535595718969	0.005116623735651915	0.0050838248655515825	6.556586841447129E-4	0.001595991372623381	4.821407233724437E-4	0.005749775249607888	0.0	0.0058628231093804445	5.83816989534398E-4	9.339420299340937E-4	2.728453788182181E-4	0.001135948111557341	0.012093719589025529	0.008340870374409814	3.6257406279880327E-4
91.0	1.0	0.3161381023574692	0.007959307338372383	0.026080138715586274	0.5109877781548973	6.7817673365081355	0.017314726243032486	1.7405917119536356	0.0029609603334618535	5.068743341790841	0.34135696208788535	0.5163939706097255	1.633397684882032	1.8680551150804263	0.21681557021668915	0.0018019871834375745	0.00493175439677652	0.004900140586540772	6.319690026667672E-4	0.0015704456702430466	4.7442349905909014E-4	0.005542029477062083	0.0	0.005650992796411947	5.627230288229274E-4	9.001976599699165E-4	2.7308556967030827E-4	0.001136066735341396	0.011782360759035541	0.008124705672662868	3.494738587888561E-4
92.0	1.0	0.3047156790964199	0.007671728662938782	0.025137834276801416	0.497708607698222	6.782790084113141	0.017042596133815514	1.7490811067036465	0.002853977542944563	5.082310342190036	0.3416362583366413	0.5164149091345829	1.641416405622425	1.8796846738506892	0.21715869199567744	0.0017368793708495934	0.00475356459390415	0.004723093025994508	6.091352558373393E-4	0.0015457634693370672	4.6696713406654513E-4	0.005341789783820301	0.0	0.005446816140709699	5.423912164697719E-4	8.676725117783763E-4	2.7330900666931306E-4	0.0011361128000960824	0.011477900230849075	0.00791356686240173	3.36846979309139E-4
93.0	1.0	0.2937059607645822	0.007394540526320458	0.024229576322003853	0.48474103656483586	6.783656726236745	0.016779651189094885	1.7573545161342818	0.0027508601566009288	5.095468221528252	0.34189537701058254	0.516404118071033	1.649226470820664	1.8910131961503374	0.21748941640273003	0.0016741239763581187	0.004581812987927482	0.004552442391851024	5.871265177898444E-4	0.001521914362850906	4.597624425811999E-4	0.005148784968425819	0.0	0.005250016608872873	5.227940152108564E-4	8.363225335268439E-4	2.7351630160846603E-4	0.0011360890597562727	0.011180277096798471	0.0077073824813808905	3.246763227148516E-4
94.0	1.0	0.28309403587122417	0.007127367506821252	0.023354134719592835	0.4720804417913529	6.784376975820152	0.016525567424798687	1.7654171052886862	0.0026514685138057563	5.108229140676111	0.34213505521383647	0.5163628038534429	1.6568327983102908	1.9020474860821994	0.2178081913684094	0.0016136360044659778	0.004416266959591097	0.004387957556003974	5.659129800416075E-4	0.0014988689654292409	4.5280054743948405E-4	0.004962753627913478	0.0	0.005060327658598286	5.039048827322625E-4	8.061052650214837E-4	2.737080441710692E-4	0.0011359981684775744	0.010889423712082484	0.007506079024482511	3.12945405242544E-4
95.0	1.0	0.2728655316944533	0.006869847747129117	0.022510323782795365	0.45972208972746165	6.784960019745308	0.016280031808686212	1.7732739560758994	0.002555667999876535	5.120604924398796	0.3423560034116896	0.5162921292009341	1.6642402315171518	1.9127942770303032	0.21811544863911714	0.001555333530658384	0.004256702294433472	0.004229415741264026	5.454659111220519E-4	0.0014765988850478395	4.4607287155800225E-4	0.004783443803844015	0.0	0.004877492377764367	4.856982357220286E-4	7.769797802003033E-4	2.738848027293517E-4	0.0011358426842420551	0.010605266396581615	0.00730958122666664	3.016383386894579E-4
96.0	1.0	0.263006594814896	0.006621632464224772	0.021697000664068097	0.44766115254643213	6.785414546102108	0.016042741948383867	1.780930065939639	0.0024633288637886026	5.132607069184195	0.3425589063930825	0.5161932146971322	1.6714535378323776	1.9232602259546934	0.2184116043618313	0.0014991375904449074	0.004102902879112378	0.0040766022196308885	5.257576176594469E-4	0.0014550766947184167	4.39571129385718E-4	0.004610612641114471	0.0	0.004701263136540549	4.681494152206914E-4	7.489066317038218E-4	2.74047125114466E-4	0.0011356250723336908	0.010327726087125542	0.007117812325488271	2.907398088985125E-4
97.0	1.0	0.2535038723527168	0.006382385476996734	0.020913063807462124	0.43589272354960085	6.785748770047834	0.015813405781365725	1.7883903467713866	0.0023743260424702556	5.144246750982317	0.34274442419832896	0.5160671403128372	1.6784774072381918	1.9334519083149797	0.2186970596477196	0.001444972072410486	0.003954660408702382	0.00392931002146711	5.067614068735406E-4	0.0014342759043698714	4.332873184094209E-4	0.004444026059085701	0.0	0.004531401252054483	4.5123465322366907E-4	7.218477974483306E-4	2.741955393586632E-4	0.0011353477086882419	0.010056718943178316	0.006930694304438654	2.8023505501999246E-4
98.0	1.0	0.24434449388256468	0.006151782750923272	0.020157451456866315	0.4244118313394946	6.785970458332169	0.01559174126784731	1.7956596240492708	0.0022885389914413224	5.1555348328497	0.34291319301331613	0.5159149468736787	1.6853164511679695	1.9433758135774661	0.21897220111539076	0.0013927636151306187	0.0038117741045680087	0.0037873396551797527	4.884515504233078E-4	0.001414170932993751	4.2721371073901627E-4	0.004283458434584092	0.0	0.004367676665165764	4.349310404902753E-4	6.957666291294221E-4	2.743305544106529E-4	0.0011350128831220932	0.009792156908763984	0.006748148118297965	2.7010984952200866E-4
