time	compartment_0	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47	reaction_48	reaction_49	reaction_50	reaction_51	reaction_52	reaction_53	reaction_54	reaction_55	reaction_56
29.0	1.0	4.860313082081138	1.622057198863023	0.10361118508143148	0.6248673244119753	116.87153035055375	3.412995210994891	0.7417599756052655	2.7496743388664715	0.04578528199651926	0.02836218104031065	3.1347400657360107	4.4530976978240275	1.4192670178824807	0.048042701335528785	1.0400621460542712	0.5827470029430399	1.7601211208760867	0.8413065620927432	1.0448159910721673	0.8605685530345069	1.5553001862659641	0.09720626164162276	0.8640908117946151	1.0476988293256282	10.921584675183652	0.06825990421989782	1.189758862470142	0.9968361140425088	1.248704858372889	3.2996092066397655	0.2936739402556777	0.4178977541235831	3.026900753277486	1.8169158262362832	1.3116365733041262	1.9400852454358164	0.020801242921085424	0.0020722237016286295	9.608540267105757E-4	1.1446461201751486	1.4044807511100237	0.05499348677732943	0.7703041835017809	1.2011465682962215	1.7901911867884925	1.9835834496855445	9.157056399303852E-4	2.337430607011075	5.67243620806213E-4	0.01483519951210531	0.08906195395648055	0.06269480131472022	1.0865816997841005	0.03244114397726046	0.7701311726075717	0.5364104369999491	0.41411040499780627	0.011654940058860799	1.0562428437596492	0.012497346488239507	0.10177356910917601	0.12980768630165224	0.17624025781741517	0.13257260422244072	0.18245709668615914	0.028385340357649613	0.1956073861517274	0.8324699055819262	0.035202422417521737	1.3037203174327405	2.9922059054893473	0.25511885324532774	3.2434308153108335	0.016826131241854864	0.6215369228256591	0.020896319821443347
30.0	1.0	4.646798359064162	1.3925876147105716	0.09483449000381813	0.5263633598512822	120.60703704415548	2.6255865833980496	0.7434055717384532	1.8897853080958749	0.03152634086051118	0.019155175814687734	2.388579509816468	4.6142719835116415	1.2218077046265556	0.04170520897807499	1.1093578133861148	0.306484671344731	1.2256819662724157	0.35855711020892655	0.585206718035461	1.340815178534644	1.486975474900532	0.09293596718128325	0.8128211154921909	0.9035247478279445	8.401877066873759	0.05251173166796099	1.1900734326734912	0.9974719597287335	1.04376638282807	2.26774236971505	0.20406248341011887	0.291706205752705	2.0864070440976885	1.688748431722391	1.31453464492621	1.4221405260025524	0.0221871562677223	0.0018966898000763628	8.341041795614998E-4	0.956785850925731	1.3162439850683958	0.0377957061619175	0.5818178742304706	1.19696437959205	1.7355884626175475	1.8986005899482896	6.305268172102237E-4	2.4121407408831095	3.831035162937547E-4	0.014868111434769064	0.09228543967023282	0.047771590196329365	1.1019919313528261	0.027851752294211433	0.7205638747737139	0.48089684411621075	0.36615077454746325	0.006129693426894621	0.8085537810284344	0.010527267197025646	0.09734877023258016	0.11772385582389631	0.17628661622572	0.09645494130013221	0.18346229727990804	0.024436154092531113	0.195757563401104	0.6958442552187134	0.024513639325448314	1.206319062843836	2.0836593426631067	0.05276300095295683	2.3956180268386578	0.007171142204178531	0.5288768881774508	0.01170413436070922
31.0	1.0	4.930277652699989	1.31821477213021	0.09089663322445872	0.5297873125978612	122.63912535394142	1.829665894255033	0.7446599610175717	1.0681200831835174	0.018008210505226715	0.010743667401715628	1.4610046558715286	4.581637006520355	0.8131298722147804	0.04120690612076251	1.018767700077452	0.13931921260010238	0.759097313279145	0.1349416380212877	0.18339094427844638	1.7414317520812013	1.5776888488639966	0.09860555305399979	0.7940319040700525	0.8426568926650236	5.854930861616106	0.03659331788510066	1.1902365742560062	0.9979553006024172	1.0514214788613345	1.2817440998202208	0.11755177336763149	0.16882561983060784	1.1824070860919198	1.421323290066084	1.3139632874302185	0.8435517758113107	0.02037535400154904	0.0018179326644891744	8.241381224152502E-4	0.9638030222895567	1.0727720560926848	0.021362401663670347	0.40292204727369024	1.202444106314687	1.6412018490926001	1.7175862059825722	3.601642101045343E-4	2.4527825070788287	2.1487334803431255E-4	0.014893199220351434	0.09163274013040709	0.02922009311743057	1.0815208622600225	0.0263642954426042	0.6976010446137394	0.48294593369337	0.3623042680107265	0.0027863842520020475	0.5074003908021023	0.010595746251957224	0.09523125860222091	0.11672773592396868	0.17632183254441736	0.058208298427089224	0.1821231878623101	0.016262597444295607	0.19572799002311694	0.7009476525742231	0.0151819462655829	1.0478461880052095	1.2904654325745464	0.034596932705651604	1.3651100639497886	0.002698832760425754	0.30350745532015294	0.0036678188855689274
32.0	1.0	5.402243107096632	1.3939075274666932	0.0930841336471255	0.6529746545560318	123.15772424666673	1.2813884693848308	0.7455500106489131	0.6199540799595941	0.009844287978269898	0.005695331543703136	0.7063655966939822	4.199240001139366	0.38871757970993326	0.047698761011946755	0.6637066815327536	0.06593810279400408	0.5455673778249843	0.0770424442051168	0.04020550537529205	1.7970950270459465	1.7287177942709224	0.10804486214193265	0.813144054976699	0.8539361601509419	4.100443102031458	0.025627769387696616	1.1902773534917352	0.9982975508370662	1.3012888104054052	0.7439448959515128	0.0633445304866303	0.09303115222459428	0.6873738447084394	0.9900207264958973	1.3066509010647038	0.4096054454712126	0.013274133630655072	0.0018616826729425102	9.539752202389351E-4	1.192848076204955	0.6688968468425446	0.012399081599191881	0.24063510677214958	1.210379487656421	1.5242027558969191	1.4825728866499641	1.9688575956539796E-4	2.4631544849333347	1.1390663087406272E-4	0.014911000212978262	0.08398480002278731	0.014127311933879646	0.9641827455922588	0.027878150549333864	0.7104138199382615	0.55104188232646	0.41155246748470165	0.0013187620558800816	0.2883027584853489	0.013059493091120635	0.09641821095175344	0.1291785000365402	0.1763467568468823	0.03233065147072206	0.17381193528402797	0.007774351594198666	0.19534801499923254	0.8675258736036036	0.010911347556499687	0.9231576987436447	0.9274645423024733	0.045551753213976615	0.8990678893384746	0.001540848884102336	0.0945440440910914	8.041101075058411E-4
33.0	1.0	5.874206727464264	1.5601996156620201	0.09879849493932498	0.8666012028913325	122.76417790297818	1.1121375296695104	0.7461256375908969	0.6147809979886669	0.008636415301756623	0.0048036032282003874	0.4149845717443717	3.4461114017773453	0.17603133923602524	0.05831971042708503	0.19777485177308862	0.03390373708509168	0.5852576614032967	0.07939065361791892	0.02219098834193345	1.7991140443455051	1.8797461527885646	0.11748413454928529	0.8511728583371853	0.9015192113730831	3.5588400949424335	0.022242750593390207	1.1902464388396832	0.9985185861927539	1.6223205836637493	0.7377371975864003	0.053582867141021576	0.08171359281660116	0.6822001109413338	0.7008964009819391	1.287883739976144	0.2615751217010873	0.003955497035461773	0.0019759698987865	0.0011663942085417007	1.4871272016917707	0.35741456266254007	0.012295619959773338	0.14576822291149333	1.2171209967112193	1.4709475928589335	1.478515839910159	1.7272830603513246E-4	2.4552835580595636	9.607206456400776E-5	0.014922512751817938	0.06892222803554691	0.008299691434887435	0.5562450402949292	0.031203992313240402	0.743221172043465	0.6478911164718878	0.4882766037980983	6.780747417018336E-4	0.16245993473958245	0.01733202405782665	0.09939561662122154	0.1473466829108293	0.17636284836263283	0.02750059967541941	0.13283516092473632	0.003520626784720505	0.19436001926223304	1.081547055775833	0.011705153228065935	0.9504237266336485	0.9949380243856044	0.05463612755756175	0.9207366406834031	0.0015878130723583784	0.05510020862131053	4.43819766838669E-4
34.0	1.0	6.331094185247119	1.7733836115981025	0.10566780951263603	1.1145070934131303	122.1876598431201	1.210798003400375	0.7464645396786662	0.8102001119622826	0.010940479154908233	0.006048858677079773	0.42390538916849396	2.6083568141479874	0.11704821764150176	0.06901119048165595	0.05274492621431537	0.025533284365473172	0.743975187013088	0.10657915350560981	0.026810714292583564	1.7987070634598232	2.025950139279078	0.12662188370494237	0.8932689413138649	0.9729040519132302	3.8745536108812	0.024215960068007497	1.19020079441152	0.9986486076929393	1.8607165934769891	0.9722401343547391	0.06719881129754869	0.103279004071506	0.8998710807331411	0.7114966778298523	1.2555885584750575	0.2923050242781945	0.0010548985242863074	0.0021133561902527205	0.001380223809633119	1.705656877353907	0.25013683110557045	0.016204002239245653	0.12534441195972296	1.222746586856605	1.5033517558929115	1.6055125802199322	2.1880958309816468E-4	2.443753196862402	1.2097717354159547E-4	0.014929290793573325	0.05216713628295975	0.00847810778336988	0.20933794141996298	0.03546767223196205	0.7814359954238218	0.7358192460780384	0.561049574607033	5.106656873094635E-4	0.12549639912977842	0.022290141868262607	0.10275580778832957	0.1633292808245055	0.17637231205504206	0.034223048239483446	0.06906275386235654	0.0023409643528300352	0.19261544863825789	1.2404777289846594	0.014879503740261759	1.0405473062129644	1.2647578179222494	0.07453903708745444	1.153399704292052	0.0021315830701121963	0.0656299518224014	5.362142858516714E-4
35.0	1.0	6.773003410885963	2.0078544901410336	0.11246891298829416	1.3630803164035816	121.90132102005298	1.431507209767085	0.7466558387951563	1.0687787020074329	0.014396560323813312	0.008024465279369446	0.5407297448799491	1.909439447466004	0.12337031670155647	0.07818065929089407	0.04729340833676461	0.03114445698611585	0.9387785561409391	0.14676970209015716	0.03750495766020753	1.7974716371220973	2.167361091483508	0.13546006821771925	0.9326914406096314	1.0610514655513943	4.580823071254672	0.028630144195341697	1.1901779650717224	0.998721963388197	2.010457757264894	1.2825344424089193	0.08857472384575375	0.13544437964858397	1.1876758793422	0.8390291788256804	1.209906535125144	0.3832356692233367	9.458681667352922E-4	0.002249378259765883	0.0015636131858178814	1.842919610826153	0.26217154435977524	0.021375574040148657	0.1619347589271445	1.2275059594686888	1.563201282673773	1.717818330288123	2.8793120647626627E-4	2.4380264204010595	1.604893055873889E-4	0.014933116775903126	0.03818878894932008	0.010814594897598982	0.19064793653459433	0.04015708980282067	0.8180173786198963	0.8055077026100815	0.6201850150466687	6.22889139722317E-4	0.15048155005014827	0.027261606328071633	0.10586858228477929	0.1755087439950661	0.17637765065382266	0.044570266144526575	0.0642165985169346	0.0024674063340311297	0.19004697552582592	1.3403051715099292	0.01877557112281878	1.1219523071501718	1.5959235454395964	0.10241377860804272	1.4454576623604016	0.0029353940418031434	0.08889933450510483	7.500991532041507E-4
36.0	1.0	7.200061917792856	2.248278130950099	0.11868893082942425	1.5960659951600136	122.10731247619128	1.6970747074314543	0.7467780563563983	1.344308946433928	0.018176387746701484	0.010237432572812582	0.7030964000164694	1.4182244168825506	0.15004186092419752	0.0855915157430873	0.057394599460406544	0.04569580861533764	1.1371460284289014	0.19617070115996774	0.052157358157592475	1.7951165827814528	2.304019813693714	0.14400123835585713	0.9672158483919099	1.160196106696074	5.430639063780654	0.033941494148629084	1.1901943991618822	0.9987688149845951	2.1028299934036077	1.6131707357207135	0.11219558664763489	0.17037428753091874	1.4943373266133264	0.9873236875481487	1.1555616158906503	0.5024603756434967	0.0011478919892081308	0.002373778616588485	0.0017118303148617462	1.927594160619974	0.31149431382198545	0.02688617892867856	0.23033755034857215	1.231579504795533	1.618516213482991	1.798615575600093	3.6352775493402967E-4	2.4421462495238258	2.0474865145625164E-4	0.014935561127127966	0.02836448833765101	0.014061928000329389	0.22482835321486408	0.04496556261900198	0.8504327825980572	0.8587377865820076	0.6659237476592876	9.139161723067528E-4	0.21149603773731254	0.031921319903200275	0.10854589702301919	0.18447290631878	0.17638106012565088	0.05572027033222505	0.07293083708992755	0.0030008372184839507	0.1868267169348606	1.4018866622690718	0.022742920568578028	1.1836439816624733	1.9331482483291325	0.1360736176649372	1.7396252601895856	0.003923414023199355	0.11848648213507271	0.0010431471631518496
37.0	1.0	7.611793687737472	2.486254149498594	0.12418762367293053	1.8096850898683041	122.87109974647569	1.9753678828375065	0.7468898992050469	1.6202756092313	0.021959088671376154	0.01249447482357988	0.891946556212571	1.136282585011954	0.18263329766554096	0.0915521174819694	0.0713447648557898	0.06681521028045569	1.3278478499122335	0.25370448437344323	0.07071274916945432	1.7910442541412044	2.435773980075991	0.15223587375474945	0.9967074732512772	1.2651292836515537	6.321177225080021	0.03950735765675013	1.1902548574153686	0.9988116798921015	2.1623082591254477	1.94433073107756	0.13594228961697497	0.2050735808150466	1.8017312771008627	1.1278883106076323	1.1075784358991554	0.6405039259038405	0.0014268952971157962	0.0024837524734586105	0.001831042349639388	1.9821159041983272	0.3687595789703624	0.032405512184626	0.3171457136427181	1.2350956826564456	1.6632100628369377	1.8562993370185008	4.391817734275231E-4	2.457421994929514	2.498894964715976E-4	0.014937797984100939	0.02272565170023908	0.01783893112425142	0.26897557270504335	0.049725082989971886	0.8782973623625943	0.8998020179643477	0.7014554134254065	0.0013363042056091137	0.2914392136765357	0.036193701797366085	0.11078900934701823	0.19117954671649529	0.17638417931448533	0.06664047195121936	0.08327627040818696	0.003652665953310819	0.1838224688736462	1.4415388394169653	0.02655695699824467	1.2295970157137914	2.257341344850797	0.17467848783097287	2.016056872839534	0.005074089687468864	0.15259847270508894	0.0014142549833890863
38.0	1.0	8.00687322683838	2.716970354240714	0.12898109730362367	2.0014907721514605	124.20109623982582	2.2530742528236827	0.7470306193170061	1.8901397260559132	0.025592938911466412	0.01470025419485816	1.1002006738691916	1.0306163227667267	0.21809652590581913	0.0963414977457776	0.08735183523284792	0.09473600591523569	1.5073418581989655	0.31928497176560855	0.09375297678885706	1.7843165345298766	2.5621994325882818	0.1601374645367676	1.0216999153926278	1.372979974531987	7.209837609035785	0.04506148505647366	1.190358373955996	0.9988655992945341	2.202105619615967	2.2681676712670957	0.15882053985113806	0.2381677930146858	2.102856585494742	1.253670483560984	1.0843567955586915	0.7929219287330256	0.0017470367046569584	0.0025796219460724737	0.0019268299549155521	2.0185968179813036	0.4276065253813474	0.03780279452111827	0.4175709828557418	1.2381458497149767	1.6984630192130676	1.8986493637150024	5.118587782293282E-4	2.4840219247965165	2.940050838971632E-4	0.014940612386340122	0.020612326455334534	0.022004013477383833	0.31571444408537175	0.05433940708481428	0.9020054597813685	0.9317026362835763	0.729230965925046	0.0018947201183047138	0.38399742408329074	0.040029815443029214	0.11265654573451336	0.19627332754794466	0.17638810269205288	0.07689741037479139	0.09324897738448494	0.004361930518116382	0.18231053311608125	1.4680704130773115	0.030146837163979312	1.2644544881931503	2.5624811589382412	0.217926786696944	2.2685095550815286	0.006385699435312171	0.19048079850150398	0.0018750595357771413
39.0	1.0	8.38276848978687	2.93677039567704	0.13312526702224783	2.1685756784216905	126.0813885155162	2.5241755200862026	0.747223531790585	2.1508970853467684	0.02899099498928323	0.01679594843815014	1.3239122031308574	1.0526926208949963	0.2558476387948451	0.10014868910238504	0.10513830539668755	0.13069792799027954	1.6746822866109694	0.3930995771010936	0.12222134172410974	1.7735072487406687	2.6824859167317983	0.1676553697957374	1.0427892424209617	1.481986045172956	8.077361664275848	0.05048351040172405	1.1905010244202743	0.9989394935751041	2.2293407655823354	2.581076502416122	0.18026185300428377	0.26890432210958587	2.394615040903819	1.3637377765756107	1.0895081753886473	0.956790706986748	0.0021027661079337507	0.002662505340444957	0.002002973782047701	2.0435623684504742	0.48661527289782386	0.04301794170693537	0.528685381274063	1.2407931564398302	1.7264186111590127	1.9307108470829086	5.798198997856647E-4	2.521627770310324	3.359189687630028E-4	0.0149444706358117	0.021053852417899924	0.02647824406261715	0.36331698482877156	0.0587354079135408	0.9220792031193813	0.9563501574168751	0.750836065416375	0.0026139585598055908	0.485529813807618	0.043371513568433814	0.11420921354658935	0.20014857864226032	0.1763934791120231	0.08628355005162451	0.10250480054748982	0.005116952775896902	0.18264932069707254	1.4862271770548903	0.03349364573221939	1.2915190320319112	2.846959887238648	0.26559112499123105	2.4955117509652323	0.007861991542021872	0.2315777619862187	0.0024444268344821947
40.0	1.0	8.735214536651457	3.1421451360765302	0.13667602084933522	2.3080266285223248	128.4850093024162	2.7857036410496057	0.7474798757813103	2.4009820745054293	0.032097603848054254	0.018740348449358537	1.559485303408919	1.159879514171755	0.29589248612322466	0.10310542097078622	0.12479493433612088	0.17650277649260612	1.829833374910638	0.475314659327747	0.15734798177211895	1.7565116052609844	2.7952686517284664	0.17470429073302915	1.0604747534624315	1.5905054574522945	8.914251651358738	0.05571407282099211	1.1906773450411472	0.9990376429077228	2.2480742065239894	2.881178489406515	0.19990310306742484	0.2968285407837457	2.675454621838449	1.4588915100032585	1.1123050252278648	1.1292312482778455	0.0024958986867224175	0.0027335204169867044	0.0020621084194157244	2.060734689313657	0.5454689801693224	0.04801964149010859	0.6476271818535537	1.2430774178412884	1.748878084674436	1.9556444353223446	6.419520769610851E-4	2.569700186048324	3.7480696898717076E-4	0.014949597515626205	0.023197590283435102	0.031189706068178384	0.41128764481058255	0.0628429027215306	0.9389754485499359	0.9750185023021419	0.7673334240145963	0.0035300555298521225	0.5926606440089691	0.04616053257044649	0.11549629773126982	0.2030579400155281	0.17640061956449227	0.09469577288979115	0.11103002361211871	0.005917849722464494	0.18412546614574649	1.4987161376826594	0.03659666749821276	1.3129830384632895	3.1107167373480844	0.3173125347533501	2.697465443069871	0.00950629318655494	0.27523546715991876	0.0031469596354423792
41.0	1.0	9.057500378770438	3.3293267159405913	0.1396780105957687	2.4173361223068937	131.37976131109065	3.03606887977828	0.7478022034714626	2.6394724925979953	0.03487756083590408	0.02050390059392475	1.803223065436661	1.3241852231029412	0.33843896793396083	0.10530743405358843	0.14654640590009668	0.23439145842561232	1.9730647441475162	0.5659328545171315	0.20061888150427812	1.7303567143673806	2.8984001212065404	0.18115000757540878	1.0751340574122257	1.6965269238297158	9.715420415290497	0.060721377595565604	1.1908811945631883	0.9991609880104256	2.260724097664863	3.167366991117594	0.21751143087543937	0.32167528307151655	2.9444752680126323	1.5405452882308905	1.141408803610707	1.3072028651757446	0.002930928118001934	0.002793560211915374	0.002106148681071769	2.072330422859458	0.6041579740058561	0.05278944985195991	0.7712424506979055	1.2450171843326316	1.7671757965307082	1.9754699179318835	6.975512167180816E-4	2.627595226221813	4.1007801187849507E-4	0.014956044069429254	0.026483704462058826	0.03606446130873322	0.4594482578951397	0.06658653431881183	0.9530475067868649	0.9885884559150688	0.7794633791962352	0.004687829168512247	0.7017820505325006	0.04834672244613787	0.11655471459277424	0.2051702307595965	0.1764095918622212	0.10209080615416259	0.1188793690705667	0.0067687793586792165	0.1859568828017854	1.507149398443242	0.039461294882950325	1.3303065575524744	3.3542100650507773	0.372498731011994	2.875632385219904	0.01131865709034263	0.3205933917657298	0.004012377630085563
42.0	1.0	9.339625182641198	3.493992799860076	0.1421606407696943	2.4944111860601836	134.73094135718662	3.2743041831785713	0.7481871437412915	2.865708974973582	0.03731167489425787	0.022067109634328366	2.0515976159654676	1.5291639298028845	0.38389056764002827	0.10682177705450993	0.170736968384104	0.30697292512877344	2.1046942874025163	0.664709422895404	0.2537286426552779	1.6911281715818414	2.9886800584451834	0.18679250365282396	1.0870217214472448	1.7974297654639875	10.477773386171428	0.06548608366357142	1.1911063267823068	0.9993081936676925	2.2687346462721387	3.4388507699682984	0.23295819570617643	0.34332221866603685	3.2009906193071487	1.6103604518158194	1.1703869001805318	1.487721865716363	0.0034147393676820796	0.0028432128153938864	0.0021364355410901986	2.0796734257494607	0.6628848225802821	0.057314179499471644	0.8961863411185254	1.246609855076683	1.782271700948849	1.991515895738487	7.462334978851575E-4	2.6946188271437324	4.4134219268656734E-4	0.01496374287482583	0.03058327859605769	0.04103195231930935	0.5077819924750514	0.06987985599720152	0.9645406736490192	0.9976472690954927	0.7877290480459966	0.006139458502575469	0.8091904265776522	0.049888223721203676	0.11741019541230524	0.2065967686301351	0.17642029810569698	0.10846710322100983	0.1261275616722379	0.007677811352800565	0.1877237645431913	1.512489764181426	0.04209388574805033	1.3444797941134328	3.5779802885842775	0.43027608125421213	3.0317123387908302	0.013294188457908081	0.36657470552880306	0.005074572853105558
43.0	1.0	9.567546791530877	3.6309063345393486	0.14413430635525032	2.5372460986981817	138.50257908137294	3.499651126821771	0.7486275698349367	3.07904827910195	0.03939300591561008	0.023418663283086127	2.3014095565192383	1.7649379750352094	0.43291045595310335	0.10768534363226522	0.19787546866525765	0.39703255549180977	2.2249416173172984	0.7710859330203221	0.31847728814596454	1.6342424148693264	3.0616149732898807	0.19135093583061755	1.0962630041695856	1.8898266281522063	11.198883605829668	0.06999302253643543	1.1913467687224033	0.9994764851870985	2.272896648528405	3.6948579349223394	0.24619313664282563	0.3617518527959092	3.4442625110561265	1.6700027139847333	1.1966040602295387	1.6679634628341493	0.003957509373305153	0.0028826861271050064	0.0021537068726453046	2.0834885944843715	0.7220637601102471	0.061580965582038995	1.0189938543543007	1.2478306938632253	1.7948534435561156	2.004678730374516	7.878601183122017E-4	2.770051581627459	4.6837326566172256E-4	0.014972551396698735	0.03529875950070419	0.04602819113038477	0.5564155568339852	0.07261812669078697	0.9735859465895081	1.0025113805903976	0.7924151209816221	0.007940651109836196	0.9113664545247485	0.05074492197396364	0.11807787975976985	0.20740094943422985	0.1764325356482466	0.11384986351393515	0.13285784798050854	0.008658209119062068	0.18927578275110066	1.5152644323522702	0.04449883234634597	1.3561850534968918	3.7824007494394074	0.4894778311578719	3.167605885479447	0.015421718660406442	0.41195018054833005	0.006369545762919291
44.0	1.0	9.723018553920088	3.7335481605569667	0.14558599168069578	2.543476725935521	142.65781090305003	3.7112657410939622	0.7491142423878685	3.2786431052953504	0.041122530480497174	0.024553286494244514	2.549746424821695	2.0250106727318804	0.4865011096882433	0.10789926873733403	0.22870033454959843	0.5070589632106036	2.333804623535832	0.8841061660944416	0.3965769618407434	1.5553802379648471	3.1113659372544284	0.19446037107840178	1.1028408716845925	1.9694478380713651	11.87605037150068	0.07422531482187925	1.191597048745876	0.9996622836383897	2.273485817336216	3.9343717263544202	0.2572186989143669	0.3770105991622779	3.673261571784664	1.7209864507925163	1.21935566794345	1.8451966959820587	0.004574006690991969	0.0029117198336139154	0.0021579853747466806	2.084028665891532	0.7823127605551161	0.06557286210590701	1.1359924569917301	1.248631922659212	1.805412724357942	2.01557255625089	8.224506096099435E-4	2.8531562180610006	4.910657298848903E-4	0.01498228484775737	0.040500213454637606	0.0509949284964339	0.6055991408482851	0.07467096321113934	0.9801878497003232	1.0032091182035308	0.7935729015009505	0.010141179264212073	1.005247916347417	0.05086953451871042	0.11856213026187806	0.20759913085342707	0.17644604341607056	0.11827846788472705	0.1391543059199955	0.009730022193764867	0.19058828256411142	1.5156572115574778	0.04667609247071664	1.3658940238486246	3.9674678600109146	0.548654148139256	3.285235093105056	0.017682123321888833	0.4554580281182619	0.00793153923681487
45.0	1.0	9.78477073990445	3.793972789501939	0.14647505064342048	2.510059740553713	147.15860295391747	3.9079350214034725	0.7496370040219367	3.463185123693184	0.042504450119389754	0.02546892892648718	2.793816375831208	2.304633796062224	0.5461116052766692	0.10742119983761271	0.26426753928022073	0.6383720333029119	2.4309127963601047	1.0022676323762472	0.48933917670717497	1.4522537337727113	3.1311266367694244	0.19569541479808902	1.1065816699877293	2.031154335380066	12.505392068491112	0.07815870042806945	1.1918523049639902	0.99986166799506	2.2702780594524055	4.15582214843182	0.2660602922548569	0.3891664180344481	3.8863898487826107	1.7646008750957471	1.2387489248450316	2.0166084585542987	0.005285350785604415	0.0029295010128684096	0.002148423996752254	2.081088221164705	0.8444417580592569	0.06926370247386368	1.2430983475935458	1.2489433770008573	1.8142961776291209	2.0246166536308277	8.500890023877951E-4	2.9431720590783494	5.093785785297436E-4	0.014992740080438733	0.04609267592124448	0.055876327516624164	0.65567222857485	0.07587945579003878	0.9842098708472078	0.9994379777579651	0.7909838752654105	0.01276744066605824	1.0884758038765492	0.05020119481107426	0.11885588440781242	0.20715568113907612	0.176460535610707	0.12179395717043	0.14509529990094847	0.010922232105533385	0.1916827252312799	1.5135187063016036	0.04861825592720209	1.3739245091466996	4.132551753812178	0.6060784352181278	3.3863834689714305	0.020045352647524942	0.49594819681801516	0.009786783534143499
46.0	1.0	9.73168868134977	3.8032216404491344	0.14673071056146234	2.4333730288279796	151.96481571271647	4.087721260915678	0.7501855978109041	3.630545650284991	0.04354094344665952	0.026163438279730052	3.030672465950623	2.6000030771672784	0.6137682025892189	0.10615737366990347	0.30606623280841794	0.7898242080956304	2.515314074651467	1.1232459304226787	0.5972194535313122	1.3267770149096614	3.1141403780319266	0.1946337736269954	1.107145957226361	2.069228100828116	13.080708034930169	0.08175442521831355	1.192108298603394	1.0000706914325586	2.2624489502357243	4.356654780341989	0.27273348177912704	0.39826274496281705	4.0810841710832895	1.8018836008208514	1.2551725674683574	2.1790306917248112	0.006121324656168359	0.0029346142112292467	0.002123147473398069	2.0739115377160813	0.9094163497341455	0.07261091300569981	1.3355621485137066	1.2486758805610356	1.8217358090023692	2.0320843824947956	8.708188689331905E-4	3.0392963142543294	5.232687655946011E-4	0.015003711956218082	0.05200006154334557	0.06061344931901246	0.7070064338450529	0.07606443280898269	0.9853634891837691	0.9905067614954418	0.7841101544755961	0.015796484161912608	1.159561995013162	0.048667460576559594	0.1189399651365335	0.20597346925825957	0.1764757247693952	0.12442640420937344	0.15074695115208953	0.01227536405178438	0.19259260103474285	1.5082993001571499	0.05030628149302934	1.3804696222733692	4.276033926907494	0.6597089629256182	3.4725425790552005	0.022464918608453576	0.5325069144952237	0.011944389070626244
47.0	1.0	9.547769798605847	3.7525760918020308	0.14625271820374613	2.3100736519079117	157.0324167037767	4.2474377762342	0.7507501740297964	3.7772207361633487	0.04422575884271677	0.02663031978198591	3.2567709509156098	2.9078299299890897	0.6921801503207389	0.10395816749640574	0.3561478691506088	0.9561929060632613	2.585136169102426	1.2434074747812736	0.7191923818208699	1.186366527322996	3.055286335553871	0.19095539597211694	1.1040291102150577	2.0780314126784605	13.59180088394944	0.084948755524684	1.1923613509602367	1.0002855765521956	2.2483263304888452	4.532664883396018	0.2772035594221209	0.4042628752106857	4.253193852937946	1.8336078509023792	1.269070365584678	2.3285447006041924	0.007122957383012177	0.002925054364074923	0.002079163349928115	2.060965802948109	0.9782427149769787	0.07554441472326698	1.4077485464169444	1.2477269769478505	1.827862138554927	2.0381250261615573	8.845151768543354E-4	3.140648334075534	5.326063956397182E-4	0.015015003480595928	0.0581565985997818	0.0651354190183122	0.759900382601722	0.07505152183604062	0.9832055620351742	0.9752808448058221	0.7720465324964426	0.019123858121265228	1.2178930818004259	0.04620147303815823	0.11878262239748244	0.2038813522841398	0.17649133598731476	0.1261798272064741	0.156154568830406	0.013843603006414778	0.19335068788278445	1.4988842203258972	0.051702723382048524	1.3856044201184845	4.394731487474124	0.707049027096671	3.5447495094015498	0.02486814949562547	0.5645194329541392	0.014383847636417398
