time	compartment_0	compartment_1	species_0	species_1	species_2	species_3	species_4	species_5	species_6	parameter_0	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	parameter_10	parameter_11	parameter_12	parameter_13	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13
55.0	1.0	1.0	0.6158621790379186	1.0151405343276665	1.374019259648374	0.6571483315544233	3.3174241373044486	3.3958232181124504	2.282503091167129	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.1955043276339805	2.985681723574004	2.537851335819166	2.061028889472561	2.03749393086747	2.5089625659764674	2.0	1.9499260275667807	0.9620529998182901	0.6670979084266918	1.990454482382669	1.9091727550175477	20.323451908251315	20.996669268214326
56.0	1.0	1.0	0.6239493277468401	1.1583466649236673	1.7736314209027937	0.8247699798428417	3.115315561106053	2.66295026599648	1.611842603771044	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.2565796452794613	2.803784004995448	2.8958666623091682	2.6604471313541906	1.597770159597888	2.2870517500784766	2.0	1.728219209368701	0.9034415127207553	0.955369555480116	1.8691893366636316	1.9342429160152044	20.590327815645722	21.25391518832764
57.0	1.0	1.0	0.5172960941556923	0.9283260776448219	1.7413773066101865	1.1442824112001642	2.4636715814540047	2.2068221976934086	1.1284338511242706	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5798073915739788	2.217304423308604	2.320815194112055	2.61206595991528	1.324093318616045	1.5720232802868341	2.0	1.6786211104576778	0.7144647586216613	1.0622672025074076	1.4782029488724027	1.6036178918826463	17.070771107137848	17.293095426541143
58.0	1.0	1.0	0.4107834071438204	0.606271943120037	1.3194683578894681	1.357972236636238	1.9967806933684142	2.2356483454111737	1.1013636706434955	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5419091389008936	1.7971026240315728	1.5156798578000923	1.9792025368342023	1.3413890072467043	1.1625716111544722	2.0	1.9443076733257378	0.57906640107684	0.8233004666085146	1.1980684160210484	1.2734285621458432	13.555852435746074	13.274402630120946
59.0	1.0	1.0	0.380314141101561	0.480827975345672	0.9536475791997939	1.2154810446144488	1.994226614773248	2.7553662016220906	1.4653921170422932	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.0515489638592106	1.7948039532959232	1.20206993836418	1.4304713687996908	1.6532197209732542	1.1179741159966752	2.0	2.3155032435500487	0.5783257182842418	0.5844372897530079	1.1965359688639488	1.178973837414839	12.550366656351512	11.824417385936272
60.0	1.0	1.0	0.44585083885580096	0.5881607319988253	0.8984606876898249	0.8580039827172136	2.4848619877595093	3.4949354139984066	2.0817630187205967	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.914468226208835	2.2363757889835583	1.4704018299970634	1.3476910315347372	2.096961248399044	1.4963057867255627	2.0	2.3220092494763858	0.7206099764502576	0.5046442505328638	1.4909171926557054	1.382137600452983	14.713077682241432	14.13027933971639
61.0	1.0	1.0	0.5713416459848788	0.8798509309161124	1.184477124752553	0.6624880761361646	3.151157762326089	3.609524035823637	2.3910480003067365	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.347467200429431	2.83604198609348	2.199627327290281	1.7767156871288294	2.165714421494182	2.265713328438932	2.0	2.0592530265741633	0.9138357510745657	0.5828907505092288	1.8906946573956533	1.7711591025531244	18.854274317501	19.239293932549256
62.0	1.0	1.0	0.6363914146853111	1.136917898097591	1.6331527376082933	0.7307377207623251	3.279786280168796	2.9592374160692803	1.9082439516320773	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.671541532284908	2.951807652151916	2.8422947452439775	2.44972910641244	1.7755424496415682	2.493163066905916	2.0	1.8127535866363518	0.9511380212489507	0.830788793549727	1.9678717681012774	1.9728133855244645	21.000916684615266	21.747990092788964
63.0	1.0	1.0	0.5671799870678254	1.0551126687876389	1.8118492624875093	1.0047622578874116	2.7384914791854604	2.3469968069623492	1.2784141384240837	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.789779793793717	2.4646423312669143	2.637781671969097	2.717773893731264	1.4081980841774095	1.8530349710858247	2.0	1.669852959109624	0.7941625289637835	1.0601373874166806	1.6430948875112763	1.7582579599102586	18.716939573238236	19.13581995189872
64.0	1.0	1.0	0.4489739895437506	0.726205422381112	1.510276294503831	1.2972139053439424	2.1473020548954787	2.169703202159008	1.067999121053626	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.4951987694750761	1.9325718494059307	1.81551355595278	2.2654144417557465	1.3018219212954047	1.290379004062575	2.0	1.8010503039436339	0.6227175959196888	0.9420437720489495	1.2883812329372872	1.391819367585627	14.81614165494377	14.745830905484112
65.0	1.0	1.0	0.3828228912889817	0.507106884011059	1.0781119969971844	1.3145419295426855	1.9397028979569437	2.4886662626541485	1.2750508189841074	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.7850711465777502	1.7457326081612494	1.2677672100276474	1.6171679954957767	1.4931997575924891	1.0997180677822813	2.0	2.178940093008055	0.5625138404075136	0.6666132617922762	1.1638217387741663	1.1867509629958435	12.633155412536397	12.073774294303126
66.0	1.0	1.0	0.4084492516488644	0.5195815992816014	0.8832869718773301	1.0040665935567519	2.233120075505284	3.2005298722322473	1.8154995239055574	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.54169933346778	2.0098080679547556	1.2989539982040035	1.324930457815995	1.9203179233393484	1.2828856615322193	2.0	2.3697471493432856	0.6476048218965322	0.5216945264654468	1.3398720453031703	1.2661926801114798	13.478825304412526	12.721438526611319
67.0	1.0	1.0	0.5176589742744895	0.7450919449867355	1.0321137539900413	0.7136590496608904	2.8913343323468066	3.6711639169180703	2.3414784660294683	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.2780698524412553	2.602200899112126	1.8627298624668387	1.548170630985062	2.202698350150842	1.9333377035684145	2.0	2.1723224859284387	0.8384869563805738	0.5317416093692181	1.734800599408084	1.6047428202509175	17.082746151058153	17.050764473113922
68.0	1.0	1.0	0.6231738359248039	1.0531710237023346	1.44916937923895	0.6755790686525575	3.314053874410731	3.2619898710419633	2.174832443058745	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.044765420282243	2.9826484869696577	2.6329275592558368	2.173754068858425	1.9571939226251778	2.5213604651649364	2.0	1.9100526592640912	0.9610756235791119	0.7115002993246837	1.9884323246464384	1.9318388913668922	20.564736585518528	21.27229126425731
69.0	1.0	1.0	0.6074003590970221	1.1318607606205677	1.7899859733052004	0.8743431037099659	3.0016966570413595	2.5615316183317502	1.5041744636846255	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.1058442491584755	2.7015269913372237	2.8296519015514194	2.6849789599578004	1.53691897099905	2.1539609531194817	2.0	1.7097139398290755	0.8704920305419942	0.98963465040851	1.8010179942248157	1.8829411132007685	20.044211850201727	20.632975501462212
70.0	1.0	1.0	0.4958909088830691	0.8660742623828658	1.6742402770869027	1.1892665512632274	2.362994386101689	2.1900546284365534	1.1059522164591555	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5483331030428176	2.12669494749152	2.1651856559571643	2.511360415630354	1.314032777061932	1.4813037962635607	2.0	1.709853571829393	0.6852683719694898	1.0299931511619143	1.4177966316610133	1.5372618175375141	16.36439999314128	16.50004950577081
71.0	1.0	1.0	0.4012312523106998	0.5733771434578874	1.2435213850956672	1.348712674826725	1.973303641004082	2.3019480430707717	1.1480882586000607	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.607323562040085	1.7759732769036738	1.4334428586447183	1.8652820776435008	1.381168825842463	1.1421378412371361	2.0	2.0129735420517383	0.5722580558911837	0.7733210208375941	1.1839821846024492	1.2438168821631694	13.240631326253093	12.881347285219322
72.0	1.0	1.0	0.38711095166507686	0.48960835391253094	0.9282068395676779	1.1520822810885223	2.05631864228011	2.87962316500986	1.5621055181167205	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.1869477253634084	1.850686778052099	1.2240208847813274	1.3923102593515169	1.727773899005916	1.159965620833881	2.0	2.339576315196743	0.5963324062612319	0.5640691092155452	1.233791185368066	1.2000439501617384	12.774661404947537	12.027986627128543
73.0	1.0	1.0	0.4657341615617166	0.6309780117195409	0.9326311161196797	0.8097565410503892	2.6001590302570596	3.5586383314026	2.1634362956479567	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.028810813907139	2.3401431272313538	1.5774450292988522	1.3989466741795196	2.13518299884156	1.6141504056511835	2.0	2.2774136990107836	0.7540461187745472	0.5109385722488674	1.5600954181542357	1.4437759008413216	15.369227331536647	14.935035774970268
74.0	1.0	1.0	0.5875681557992705	0.9310636294458867	1.2590745429797792	0.6625203387290173	3.207895821974636	3.5107002856883573	2.3386556090787853	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.274117852710299	2.8871062397771725	2.3276590736147167	1.8886118144696686	2.1064201714130144	2.355633393750375	2.0	2.014228978186611	0.9302897883726444	0.6168485911587571	1.9247374931847816	1.8214612829777386	19.389749141375926	19.89105010983922
75.0	1.0	1.0	0.6291748677352481	1.1408755910524524	1.6836607835792197	0.7692590795362315	3.2019234633980354	2.8332088503020487	1.7820698089187033	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.4948977324861845	2.881731117058232	2.852188977631131	2.5254911753688294	1.6999253101812293	2.4003208407015477	2.0	1.7821353951415426	0.9285578043854302	0.8776289070383636	1.9211540780388212	1.9504420899792692	20.762770635263188	21.465731848244076
76.0	1.0	1.0	0.5454042929180918	0.9999721830072277	1.7764071310611795	1.057710880782846	2.6211450172795967	2.2932053442206715	1.2196967383387256	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.7075754336742157	2.359030515551637	2.499930457518069	2.6646106965917693	1.3759232065324027	1.7333423869735791	2.0	1.677112464815083	0.7601320550110829	1.05768145844692	1.572687010367758	1.6907533080460846	17.99834166629703	18.331498469075434
77.0	1.0	1.0	0.43342669766590985	0.6767347884545686	1.4286071815763193	1.3159548308960867	2.0882791592057437	2.2010908056004967	1.087035686685563	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5218499613597882	1.8794512432851693	1.6918369711364214	2.1429107723644787	1.320654483360298	1.242357590902993	2.0	1.859636822225405	0.6056009561696656	0.8905524141022307	1.2529674955234462	1.3436227627643207	14.303081022975025	14.15022359482114
78.0	1.0	1.0	0.3825454216430796	0.49871307369778783	1.0283768226770116	1.2693232860192303	1.9657483470255466	2.59447831336538	1.3531000007251424	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.8943400010151992	1.769173512322992	1.2467826842444696	1.5425652340155174	1.556686988019228	1.1131973436079872	2.0	2.232777741002979	0.5700670206374084	0.6330281174868266	1.179449008215328	1.1858908070935468	12.623998914221627	12.006456139813956
79.0	1.0	1.0	0.4236960459654159	0.5488847729628	0.8923394567906519	0.941796594306066	2.333585922717568	3.3112672438791715	1.9172237989324896	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.6841133185054855	2.100227330445811	1.3722119324070001	1.3385091851859778	1.9867603463275028	1.3686515546284224	2.0	2.3473252976643035	0.6767399175880946	0.5169378098428233	1.4001515536305407	1.3134577424927893	13.981969516858724	13.296484861613184
80.0	1.0	1.0	0.5383395644417499	0.7980144559151732	1.0939242371084987	0.6935657228988523	2.989681071548612	3.6372660655504396	2.3551476624732914	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.297206727462608	2.6907129643937506	1.995036139787933	1.6408863556627482	2.182359639330264	2.0610824879591676	2.0	2.1234845983738797	0.8670075107490974	0.5534754730005415	1.793808642929167	1.6688526497694247	17.765205626577746	17.90502077663053
81.0	1.0	1.0	0.6269513767895356	1.0837037081774232	1.5198856772544693	0.6991515897346522	3.2914332969316145	3.130028196951408	2.0600255135498036	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.884035718969725	2.962289967238453	2.709259270443558	2.2798285158817038	1.8780169181708446	2.5048026182585033	2.0	1.8723511464999751	0.9545156561101681	0.7576731703735831	1.9748599781589686	1.9435492680475603	20.689395434054674	21.40778261677084
82.0	1.0	1.0	0.5893951546194505	1.0974018703037898	1.7935969203066573	0.9256118081514968	2.8867513456972933	2.473235708526243	1.4100808665538966	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.974113213175455	2.598076211127564	2.7435046757594743	2.690395380459986	1.4839414251157457	2.0232933597075293	2.0	1.6967437506900165	0.837157890252215	1.0157681294407253	1.732050807418376	1.8271249793202966	19.450040102441864	19.961945775023054
83.0	1.0	1.0	0.47607563695604865	0.8068327882723663	1.6026643596263568	1.2289109121549815	2.2735985087098873	2.1854451506206587	1.0943338180042133	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5320673452058984	2.0462386578388987	2.0170819706809158	2.403996539439535	1.311267090372395	1.403079846119351	2.0	1.7482904016312817	0.6593435675258673	0.9915256177923407	1.3641591052259323	1.4758344745637508	15.710496019549606	15.761407737680932
84.0	1.0	1.0	0.3940820041094285	0.5471120666328607	1.174500902960428	1.3304776526673099	1.9624409297664192	2.3784496252112852	1.2024093972604324	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.6833731561646053	1.7661968367897773	1.3677801665821518	1.761751354440642	1.4270697751267711	1.1297847382483857	2.0	2.0797124821358275	0.5691078696322616	0.7279203781596494	1.1774645578598515	1.2216542127392285	13.00470613561114	12.570710546054459
85.0	1.0	1.0	0.39610166532259017	0.5035013889223587	0.9116602976259901	1.0882307534646145	2.1287423420882887	3.004054180396494	1.661827528270809	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.3265585395791324	1.91586810787946	1.2587534723058968	1.3674904464389852	1.8024325082378965	1.2120177432211434	2.0	2.3509873701838946	0.6173352792056037	0.5479256958374583	1.2772454052529731	1.2279151625000295	13.071354955645475	12.324046176831905
86.0	1.0	1.0	0.4862610864772368	0.6769286036586067	0.9741177661640913	0.769360438361575	2.71413149969702	3.598766184088571	2.2307559325435506	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.1230583055609706	2.442718349727318	1.692321509146517	1.4611766492461369	2.1592597104531426	1.7384151886932944	2.0	2.2311319707812074	0.7870981349121356	0.5208020872502745	1.6284788998182118	1.5074093680794343	16.046615853748815	15.775299342860533
87.0	1.0	1.0	0.6010095485956086	0.9783921631789708	1.3342887064517657	0.6688159992197883	3.245365463838303	3.4010198415300157	2.2676148150564073	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.17466074107897	2.9208289174544726	2.445980407947427	2.0014330596776486	2.040611904918009	2.420522270649979	2.0	1.9716021888908104	0.9411559845131078	0.6543643322453535	1.9472192783029816	1.8631296006463869	19.833315103655085	20.42074064237343
88.0	1.0	1.0	0.6189749996446381	1.1348947962255136	1.723370100094486	0.8115520133746648	3.1130085273471746	2.7176153226147237	1.6635894925716816	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.329025289600354	2.8017076746124574	2.8372369905637838	2.585055150141729	1.6305691935688342	2.2935843122635156	2.0	1.7551162227631307	0.9027724729306805	0.9210261568452455	1.8678051164083047	1.9188224988983782	20.426174988273058	21.075556457487803
89.0	1.0	1.0	0.524071702848873	0.9427526090175147	1.7307236703773647	1.1085413300854738	2.5111836785262796	2.25249696928714	1.174143870919372	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.6438014192871206	2.2600653106736517	2.3568815225437865	2.5960855055660472	1.351498181572284	1.6256948718629296	2.0	1.6920631108948676	0.728243266772621	1.0450802311418264	1.5067102071157676	1.6246222788315061	17.294366194012806	17.54302419989338
90.0	1.0	1.0	0.42011420324022675	0.6335516276917214	1.349791640950962	1.3259238367789579	2.041969087059164	2.2439677714181494	1.1149527486499184	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5609338481098858	1.8377721783532475	1.5838790692293034	2.024687461426443	1.3463806628508896	1.2039631201463672	2.0	1.9218451542122883	0.5921710352471574	0.840041204986561	1.2251814522354982	1.302354030044703	13.863768706927482	13.630000231906097
91.0	1.0	1.0	0.38467711962803824	0.49616813967801726	0.987458474283961	1.2183399805553425	2.0039127790446143	2.707170401483451	1.4373964051166734	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.0123549671633425	1.8035215011401529	1.2404203491950432	1.4811877114259415	1.6243022408900705	1.1354954089102087	2.0	2.2766087607382177	0.5811347059229381	0.6045014816474961	1.2023476674267686	1.1924990708469185	12.694344947725263	12.029482594239962
92.0	1.0	1.0	0.4405798265170683	0.582675947227326	0.9098696067750996	0.885143177221479	2.4397257381053468	3.4077515068255986	2.013443031852833	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.818820244593966	2.1957531642948123	1.456689868068315	1.3648044101626495	2.044650904095359	1.4655764957248012	2.0	2.3168409710792632	0.7075204640505505	0.5157516392193301	1.463835442863208	1.3657974622029116	14.539134275063253	13.952742855761972
93.0	1.0	1.0	0.5577205081471588	0.8507781175205322	1.1603516946785288	0.6808455459043777	3.0749791671624487	3.58083268619702	2.346443613590223	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.285021059026312	2.767481250446204	2.1269452938013305	1.7405275420177932	2.148499611718212	2.178159858797621	2.0	2.076835387937279	0.8917439584771101	0.5792484918667656	1.8449875002974692	1.7289335752561923	18.40477676885624	18.697613741050414
94.0	1.0	1.0	0.6270479545218632	1.1055536200858174	1.5843959691582419	0.7278571403976177	3.250096373977767	3.0017209089568064	1.9413888712653171	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.717944419771444	2.9250867365799906	2.7638840502145436	2.3765939537373626	1.8010325453740839	2.46074296176115	2.0	1.8369698779106123	0.9425279484535524	0.8046850964718973	1.9500578243866602	1.9438486590177761	20.692582499221487	21.4016152891013
95.0	1.0	1.0	0.5702574319704429	1.0557782768104176	1.7840615894861969	0.9778705792734349	2.7721563348979847	2.3980055913819416	1.3296170026422973	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.8614638036992162	2.4949407014081864	2.639445692026044	2.676092384229295	1.438803354829165	1.8976948985135118	2.0	1.6902513531613208	0.8039253371204155	1.032414515128912	1.6632938009387908	1.767798039108373	18.818495255024615	19.251853501309444
96.0	1.0	1.0	0.45797287603239756	0.7514550928436033	1.5280034183170959	1.26200928728121	2.195777233729933	2.1932379407014095	1.0933330206594092	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.5306662289231727	1.9761995103569396	1.8786377321090084	2.292005127475644	1.3159427644208457	1.3364932743412268	2.0	1.7937353540124117	0.6367753977816805	0.9483433061433915	1.3174663402379596	1.4197159157004324	15.113104909069119	15.080737817585257
97.0	1.0	1.0	0.3893860257559037	0.527366202083959	1.112877261706556	1.3032272172013164	1.9644801331989543	2.465206753833067	1.2646196265792538	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	1.7704674772109552	1.768032119879059	1.3184155052098976	1.6693158925598341	1.4791240522998401	1.1258931417023101	2.0	2.1425127317945636	0.5696992386276967	0.687277987987905	1.1786880799193726	1.2070966798433016	12.849738849944822	12.345626437858131
98.0	1.0	1.0	0.40728786188968624	0.5226290573975761	0.9041479127734574	1.025269582970464	2.211179309680115	3.1254877198786617	1.7631108980005956	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	2.468355257200834	1.9900613787121035	1.3065726434939404	1.3562218691601862	1.875292631927197	1.2752904307322999	2.0	2.3499631676608765	0.6412419998072333	0.5358356757262597	1.3267075858080688	1.2625923718580274	13.440499442359647	12.71656439247314
99.0	1.0	1.0	0.5070412872460972	0.7255568094151127	1.02278084527189	0.7367884794687743	2.823972917761016	3.6133320272848475	2.2804909056181093	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.192687267865353	2.5415756259849145	1.8138920235377818	1.5341712679078352	2.1679992163709083	1.8659539328663584	2.0	2.1843112548305554	0.8189521461506946	0.5345818983771762	1.6943837506566095	1.5718279904629013	16.732362479121207	16.630410533014746
100.0	1.0	1.0	0.6112251475488925	1.0204285225926504	1.4086186686816546	0.6812682080929123	3.262194150578468	3.2837499310202882	2.1803899941189684	1.4	0.9	2.5	1.5	0.6	0.8	2.0	1.3	0.29	1.0	0.6	3.1	33.0	4.5	3.0525459917665554	2.935974735520621	2.551071306481626	2.112928003022482	1.970249958612173	2.45707044057813	2.0	1.931059499508289	0.9460363036677556	0.6951855110735928	1.9573164903470808	1.8947979574015668	20.170429869113452	20.814981552527733
