time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	a	b	c	d	e	f	h	i	j	k	ld	lmax	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
52.0	0.9999999999999996	0.9999999999999999	0.5762463651077464	1.5491274943162752	3.47714636954183	1.492655872809385	1.022147613088544	53.71812445727221	3.764349733609183	0.8423506936617788	3.5438760673874143	3.8855174988368076E-4	1.5154764136339154	4.319827302298916	8.51433654643718	1.442031493793806	1.4440706191156396	7.459541872290642	23.03582440481024	1.100747184258658	29.38434000490383	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	72.0	0.005219571076887437	5.042842349894425E-5	0.7237201235595538	1.0729257025634515	14.799043899424115	13.832435972674352	0.174129582033794	1.2952650323525265	9.31992454708653	9.200611235662691	2.334002691432103	77.58708821060871	75.90275601052352	0.4062139397038034	0.2870464077305959	0.5956256382688002	0.37253389432361506	9.981993747574943	42.483257229211155	33.59330086767367	0.8827958583952774	7.816405978060986	0.15452549982753253	0.5169787009713067	6.609106243725831	824.3185476666101	820.495987522929	3.4995826604582296	4.692623645791388	0.0	3.884259802217512E-4	3.885517498836807E-4	0.47139553433973325	0.18218078256907438	10.05956794897221	36.67291287346649	26.98798572733355	0.15668448072970273	4.635533671924339	0.42645685847535253	0.15214574518857688	1.2907339678979433	96.94781590931758	96.55325784357683	0.47448281818393884	0.002715454704164781
53.0	0.9999999999999994	0.9999999999999999	0.4929345658192315	0.9626562823239563	3.02874734872191	1.707274930187124	1.2438458826335015	59.889175783450284	4.2538823603343765	1.0192797033835614	4.0026219750283545	5.2579778927871394E-5	1.7560626579941223	4.434142677293093	9.895292649108159	1.6980942930663692	1.6868330482276253	8.813143013289194	21.92680186738901	0.7856710182481961	28.000972898775146	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	72.0	7.063252022496675E-4	3.835960492698707E-5	0.46854301989120684	0.6667357411375718	12.659446932456332	12.04865982795063	0.14935408053489846	1.142076803734715	9.357045573545156	9.258151213772415	2.3957672885414567	89.90426186999603	88.21356537900448	0.4675527357909993	0.3266914121107472	0.6888435294914209	0.4287959242231994	11.66006476256863	50.027046539740354	39.68910824604655	1.0208432141258652	8.71121161509632	0.1090310303091988	0.3784101172829466	4.717325927765816	784.6330633830213	781.8683661552084	3.4066627929077455	4.5958303563994765	0.0	5.257747516785396E-5	5.257977892787139E-5	0.37305155286100466	0.22075871373507544	12.24143363852586	41.94586703227441	30.088321913605412	0.1781029502481637	4.789916922683668	0.2619585082526673	0.1810938920986171	1.5618422894946302	109.55533708452354	109.05183597184501	0.5275032236701926	0.003012104400447918
54.0	0.9999999999999994	0.9999999999999999	0.39749987121483993	0.5877240278727806	2.4704397887642706	1.8967944543215438	1.3311681892086469	67.41477163739616	4.780045948334779	1.0235981002562302	4.500780889220661	7.112096535237109E-6	1.9886679392259459	4.476943853925542	11.23378354165569	2.0424875863037477	1.9598715812123515	10.705564945507074	20.221230416731817	0.5566154243802185	25.842537087652154	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	72.0	9.553963759645417E-5	2.9089140661350046E-5	0.29391532877065635	0.4070576617046876	10.20851219256527	9.827656523683144	0.12080959044820334	0.9460040303283062	9.236996306957876	9.279116240829769	2.4188927642759688	101.81283815058109	100.14581013879796	0.5260814678723961	0.3635804364202925	0.7741370075027321	0.4901400657800952	13.547416317972251	60.173114033818784	48.21144117559655	1.1988594397325052	9.80461942176601	0.08126907109923573	0.2731522430623317	3.342030331063706	723.6005534784142	721.5985788448022	3.2552367300792726	4.433586883712613	0.0	7.112054383889322E-6	7.112096535237108E-6	0.2632224714159183	0.23586447022553048	13.100824850915812	46.60215326878055	33.86918127062782	0.1967971250158724	4.950117263206444	0.1235029405310867	0.18178861980818561	1.5684593690226207	123.1062593626035	122.62422540490583	0.582608952452433	0.003322450445653878
55.0	0.9999999999999996	0.9999999999999999	0.3076306879826653	0.35482938138297304	1.9267012012657352	2.047203110990694	1.3109905407843974	75.11205395427592	5.2377953939819895	0.929592700319831	4.936845821338521	9.605357910358798E-7	2.2012307542849214	4.279567285401592	12.468922158951615	2.471031412142691	2.2505821937441857	13.127889997904147	18.170423550386108	0.3956362085780775	23.233346795496978	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	1.0	1.0	72.0	1.2903261495301387E-5	2.320458725181608E-5	0.18052766903057454	0.24575482954584701	7.90050980263321	7.66461004875522	0.09376839911520575	0.7491098737598628	8.78784691657146	9.179792354223594	2.3122502043024795	112.69531031174793	111.15670037040594	0.5789131028185702	0.39635556627927954	0.8483823450797768	0.5533091307789748	15.556924356037303	72.79831512371214	59.120139816561526	1.408957776364105	10.98998111836907	0.06374821862251602	0.19676595323690377	2.375478923544492	650.2140704117263	648.7424192359824	3.058005863162723	4.216713953444276	0.0	9.6053502217899E-7	9.605357910358796E-7	0.17132529712873473	0.23237842675704032	12.90224450618372	50.29752851361924	37.736295906628214	0.21148925993999185	5.088919431712634	0.047996670482447656	0.1665390426204031	1.4244148947000763	134.8952301356909	134.50485808695012	0.629038314227161	0.003584564860568058
56.0	0.9999999999999994	0.9999999999999999	0.23104934498810856	0.2127278910205715	1.45497936890169	2.1564271956220646	1.221705706814644	82.14405350439249	5.584163878353505	0.8029770240136158	5.268326006122473	1.2951413453692753E-7	2.366153023261712	3.6202951114228297	13.453091376356111	2.980613063704937	2.5444969380765583	16.07987472303175	15.968889041583559	0.28533214383187616	20.424858253836376	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	1.739815174888362E-6	1.9715489798222732E-5	0.10938903863482563	0.14733533732084775	5.933763068115603	5.788053427427813	0.07060090299377114	0.5733335251874849	7.840412121125002	8.79110759555516	1.9560454487017536	121.13875325541817	119.9302736928018	0.6194807994785251	0.42164560711852445	0.904525052538325	0.6150354787789784	17.588580634760394	87.81094728589198	72.41410782770117	1.6436735509496303	12.185242659377117	0.05336982880707638	0.14322772583066254	1.7131912579953499	571.433919241834	570.3212745360477	2.8253083368124954	3.953348831397932	0.0	1.295141205586698E-7	1.295141345369275E-7	0.10510388056187185	0.21692072933741105	12.023538884186992	52.98104412651891	41.26917248060678	0.22207949684422343	5.19820286868233	0.01625207408908096	0.1455723033748102	1.2304016938960627	143.81567335589176	143.5360688694074	0.6632751604250934	0.003778131778050489
57.0	0.9999999999999994	0.9999999999999999	0.16968146703355774	0.1269886205225157	1.0728151491202087	2.2280611275787714	1.097037978936303	88.03345803389655	5.815393505226117	0.6774814104056724	5.4907386059685725	0.34020109757999456	2.3407943051173103	2.403097277342601	13.410029133069003	3.5562906682630033	2.807660380366366	19.507571033886	13.753037480021373	0.206138518008939	17.594323311625082	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.7733271474393717E-5	0.06572473800698	0.08795231857389432	4.357725500062421	4.2677659447151015	0.05195247544942858	0.4274130556272958	6.307083071443395	7.716803942174971	1.2983934589482067	119.84047564193831	119.54638671257021	1.0752248555589088	0.6313850421785125	0.9021235196479853	0.6685660068073466	19.407671613244457	104.7708124904958	87.85039539400219	1.8909422435518708	13.316997272591918	0.043524330069263005	0.10417095899773764	1.2376968898292708	492.1414437925805	491.28453039817595	2.5656879035792803	3.649955030000311	0.49999999999999994	0.2650571524312203	0.0	0.061691964929539926	0.1952490678628656	10.796608973499513	54.74101103737004	44.22800931622962	0.22898931770823197	5.279215471604992	0.004844823176449293	0.12429130630477231	1.0381047651646114	149.7708074122944	149.59572239347435	0.685715805901944	0.003905357855044843
58.0	0.9999999999999996	0.9999999999999999	0.12250192455822022	0.07561172872250674	0.7768734068472983	2.2675601575140307	0.9608536290168028	92.58203443343395	5.944244235337661	0.5658459809833465	5.615819777110239	0.5201190511087701	2.2209750330793874	1.1024721148068228	12.784893389897489	4.158697553931416	3.005274834465239	23.19948509513097	11.634870105703296	0.16029712410310176	14.885096395741026	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.669996941705651E-5	0.039286978713307386	0.05236868331320814	3.1460699261192984	3.090480099779237	0.03756487524129929	0.3121800656006258	4.382231026707253	5.40091346334559	0.5956656836301262	113.70614828104881	113.97348910291912	1.0235423813726512	0.6073626928984028	0.8666953337571489	0.707729320658715	20.77366176575751	122.51814102710722	104.47656117741279	2.1314240864938623	14.309167079886205	0.04887812995838357	0.08132186110923982	0.9624559925398432	416.3445188365077	415.63505814863703	2.2896464980241147	3.3157537583010437	0.49999999999999994	0.36284864174267956	0.0	0.03502351080561666	0.17145715835680023	9.456337075331763	55.711458753946445	46.5132140993572	0.23278737373477215	5.33620371627584	0.0013827629884579859	0.10492786895257306	0.8670457966607814	153.0892548857331	153.00357140934616	0.6980795915782341	0.0039759956223069
59.0	0.9999999999999994	0.9999999999999999	0.08728265215544084	0.0449543863632455	0.5548288236733543	2.2804125780913886	0.8276804460396776	95.77380050826136	5.987631769333372	0.470350275932715	5.659526998651728	0.6297769389294245	2.041104145573509	0.4440990187822954	11.779648422044682	4.741642060103852	3.1230332427322183	26.870840929788773	9.704024020718434	0.1389847639764437	12.413149043501456	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.63218031612954E-5	0.02341242361173835	0.03113540799518382	2.2415756161255995	2.2071645434549705	0.02679573698144811	0.2244064160636638	2.5809527874815474	2.9642152359422957	0.23994669984807407	104.4973883888541	105.0120317880017	0.9453159905060511	0.5678148411711197	0.8074749414444066	0.7306586230742965	21.587654987062173	139.69209424010148	121.01014504321074	2.3481636301141897	15.122562888850851	0.05952422002801479	0.07063803753123851	0.8344923198673627	347.25073636219236	346.61111942678673	2.010230986636302	2.9646912224511928	0.49999999999999994	0.4130188279438461	0.0	0.019384634359056012	0.14807100004107987	8.145699877744086	56.02722858986949	48.116757375350495	0.23402136996807224	5.373618160290343	3.737010946000507E-4	0.08803005750192046	0.7207177278116987	154.20666611376544	154.1943790309662	0.7022203781141656	0.0040005260502339905
60.0	0.9999999999999998	0.9999999999999999	0.06155311857299541	0.02670703945404212	0.3920073011661255	2.2714536740891544	0.7051277737583285	97.69554407398068	5.961760413683206	0.3899555685557773	5.63723406693646	0.7008503475210569	1.849326891149083	0.19113597706063173	10.684227865811941	5.259782427463726	3.1613778857645958	30.22284602000335	8.019066610193864	0.1365869005849601	10.254229580411407	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.6450237248313423E-5	0.013928527583979706	0.01849729552586957	1.580794880567953	1.5594442447689636	0.018912657005187777	0.15931290754582145	1.322697658775165	1.482201977759245	0.1032707684058593	94.679064182714	95.24668615535369	0.861051817589472	0.5233770552481161	0.7397272466191165	0.738060402098625	21.852708497559185	154.95687216078056	136.10556476648307	2.5288839369288354	15.750028753578304	0.07521233242047692	0.06943356081635632	0.8200950684922171	286.9558833924992	286.3278271508696	1.7411960186996809	2.6138371079670955	0.49999999999999994	0.4424443082129334	0.0	0.01052099141392602	0.12644397329643753	6.939585498219964	55.80711817332901	49.08224134276788	0.23316129608127814	5.395202111914815	9.683696267498914E-5	0.07355894756930888	0.5975289176980174	153.54037004607997	153.58700587709055	0.699752641566644	0.003988024090938128
61.0	1.0	0.9999999999999999	0.04305823828491714	0.015862908588663144	0.2746357957081051	2.2447268625394834	0.5963573165312074	98.48229034886793	5.880816037985131	0.3227573378814539	5.562426126479203	0.7484747783716065	1.6641006739035131	0.08348923203272418	9.619001915697757	5.675872926167	3.130406735820054	32.996895072389414	6.613013619439834	0.1498470673189307	8.451016162212145	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.7015241460973817E-5	0.008279847165810745	0.010986650488508094	1.105813063985585	1.0925286589064127	0.013237960900355904	0.11200049536893489	0.6270858689462013	0.6953109465306316	0.045109232067280874	85.19613015150121	85.75051637787077	0.7788107353904048	0.4787575756633528	0.6706118795907638	0.7320843934228742	21.63862352068254	167.21518951592813	148.59821726899847	2.666562671764319	16.2031149885663	0.09665918523653683	0.0760881340868441	0.8997117615963236	236.6414019607589	235.97687919583348	1.4960261185361718	2.2824523344587764	0.49999999999999994	0.4609604106841725	0.0	0.0056238223327357865	0.10716348802556828	5.86911016637353	55.150469813046314	49.47750267127123	0.23059286274515117	5.403843724210592	2.4280439680042786E-5	0.0612869673435533	0.4945610688357518	151.45571240547667	151.54885605853852	0.6920058810286531	0.003945921788837412
62.0	0.9999999999999998	0.9999999999999999	0.029927158929432904	0.009424658751805466	0.19111903513286577	2.203551908791772	0.5019584186968635	98.28413984895562	5.756819288040806	0.26680449962607933	5.446538674887737	0.7810319418792661	1.491841333964376	0.03779090104327616	8.625447306133662	5.962463317707596	3.042737835383034	34.99548712226646	5.499181521863829	0.17770182557968642	7.020641174363915	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.799136748178182E-5	0.004921744129931974	0.006527518651500464	0.7685833101939097	0.7602906336620532	0.009204849440612617	0.078134266248051	0.2962513066649528	0.32492880002903207	0.020418423833682108	76.37705485430715	76.89327509998974	0.701561106250276	0.4358298110052932	0.6033166112741098	0.7150565438754047	21.03262101330168	175.65834306398813	157.59867670641475	2.757787847489839	16.49842303948682	0.12529006951338	0.09001802908051595	1.0669573011455529	196.78381141467958	196.0366614476461	1.2867343344231186	1.9901285238655844	0.49999999999999994	0.47310611729259994	0.0	0.002970172831199854	0.09036480648252618	4.940073973447051	54.13884649191415	49.37795186011529	0.226628324676491	5.401677679000676	5.931001169390368E-6	0.05094373694350744	0.4088245347770412	148.26227530806048	148.39149085118387	0.6800621575390869	0.003880240613255638
63.0	0.9999999999999998	0.9999999999999999	0.020693334108866247	0.005604839371144392	0.13228569274584903	2.150647196122237	0.4211824763528431	97.24812433222185	5.5998188187302445	0.2203314669002181	5.299134576820674	0.8035747760178767	1.3344667257343956	0.01868676068520866	7.716515048667395	6.101979012016103	2.9110369309843276	36.086080613433445	4.677661030964477	0.2209328780800809	5.963044054615369	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	1.9381388537285915E-5	0.002927814280245411	0.0038819117484546048	0.531442067917081	0.526245714312262	0.006366676270756896	0.054176283225949945	0.15096798176801157	0.1628769095676178	0.010096456798218238	68.32002572406097	68.79041670435521	0.6303319904868514	0.39539948085495336	0.5394658280020597	0.6891615423000298	20.12225168173606	179.76857307930274	162.51005543453616	2.801181636909307	16.64983451833397	0.16310267680297622	0.11150710633757785	1.3265251865684213	167.386357864239	166.50548283261946	1.1229268266194226	1.7546438153009758	0.49999999999999994	0.4812846232462492	0.0	0.0015536930548424176	0.07594166569760105	4.14510945927414	52.83903589680761	48.85745766450824	0.22152072711074747	5.39023782038273	1.4187596527963628E-6	0.0422651507442652	0.3376139067312041	144.21885382134244	144.37545145893694	0.664804832798995	0.0037958804478741
64.0	0.9999999999999997	0.9999999999999999	0.014248968170950662	0.003339971297541669	0.09116621932665042	2.0882479749315443	0.3526832933239719	95.50947974142257	5.418153540126068	0.18180421576092587	5.128151389861483	0.8193159371161274	1.1919758873022	0.010835586162534279	6.893014895903449	6.086511433363684	2.747065085082114	36.200922034957614	4.1421898013376435	0.28197190724767596	5.269822485280876	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	72.0	0.0	2.120756390221395E-5	0.0017450118552117325	0.0023132641206773594	0.3659391507727206	0.362668337103348	0.004384875151579482	0.037381898694169004	0.09022142091280948	0.09498090973213606	0.005854467203617268	61.02499351426706	61.449159892510465	0.5652930926032641	0.3577723028398547	0.4798790571110864	0.6563816083470803	18.988812694121595	179.31288738489744	163.0272322922281	2.796402791332891	16.66540350219407	0.21274029993748733	0.14158112653070612	1.6930157254964955	148.22494828902643	147.14872627424936	1.0114984192088807	1.5903206187067012	0.49999999999999994	0.4868872207998681	0.0	8.06486395032552E-4	0.06367525678202977	3.4709678995772006	51.30595567129561	47.98396262209068	0.21547666722766076	5.370595357608444	3.3369506417063126E-7	0.03500916882795659	0.2785785998104666	139.54020990311474	139.71699743191508	0.646960120141506	0.0036968621123065985
