time	compartment_0	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	parameter_0	parameter_1	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23
81.0	1.0	0.0	9.830060764794271E-18	0.0	4.679797256765218E-4	9.900959046627934E-7	9.588864401544173E-11	1.600894777304368E-14	0.0044000103868826355	1.4901027476027466E-4	4.367868687447095E-13	9.791552199982013E-9	0.0	0.0	1.1210635035601404E-10	0.0	0.0	0.0	0.9887440843997455	0.012853673097196691	0.0	1.6299955382592471E-15	-1.6284859024356401E-15	1.2465523721371355E-12	1.5096389798484504E-18	1.2853504706324462E-10	-1.2449218538088272E-12	0.0	0.0	1.2465508612682865E-12	1.272901785986711E-10	1.2853667566673418E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82.0	1.0	0.0	9.830063921036145E-18	0.0	4.679795971398451E-4	9.900959046622718E-7	9.588864349265243E-11	1.600894900291315E-14	0.004400010515419366	1.4901040329695148E-4	4.367869863318936E-13	9.791552146592763E-9	0.0	0.0	1.1210640414923351E-10	0.0	0.0	0.0	0.9887440790085416	0.01285367302711104	0.0	1.6299956555994207E-15	-1.6284860197608463E-15	1.2465523653408746E-12	1.5096389948174012E-18	1.2853504636224206E-10	-1.2449218468952517E-12	0.0	0.0	1.24655085447201E-12	1.2729017790461087E-10	1.2853667496584905E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83.0	1.0	0.0	9.83006707727978E-18	0.0	4.6797946860316906E-4	9.900959046617502E-7	9.588864296986285E-11	1.6008950232783276E-14	0.004400010643956096	1.4901053183362758E-4	4.367871039191404E-13	9.791552093203487E-9	0.0	0.0	1.1210645794248161E-10	0.0	0.0	0.0	0.988744073617335	0.012853672957025355	0.0	1.629995772939607E-15	-1.628486137086065E-15	1.2465523585446102E-12	1.509639009786351E-18	1.285350456612391E-10	-1.2449218399833305E-12	0.0	0.0	1.2465508476757302E-12	1.2729017721055027E-10	1.2853667426496346E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84.0	1.0	0.0	9.830070233525175E-18	0.0	4.679793400664937E-4	9.900959046612287E-7	9.588864244707298E-11	1.6008951462654052E-14	0.004400010772492825	1.4901066037030302E-4	4.3678722150644975E-13	9.791552039814179E-9	0.0	0.0	1.1210651173575837E-10	0.0	0.0	0.0	0.9887440682261252	0.012853672886939626	0.0	1.6299958902798054E-15	-1.6284862544112972E-15	1.2465523517483419E-12	1.5096390247552992E-18	1.2853504496023573E-10	-1.2449218330681005E-12	0.0	0.0	1.2465508408794458E-12	1.2729017651648925E-10	1.2853667356407748E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85.0	1.0	0.0	9.830073389772331E-18	0.0	4.6797921152981915E-4	9.900959046607071E-7	9.588864192428286E-11	1.6008952692525488E-14	0.004400010901029553	1.4901078890697776E-4	4.367873390938217E-13	9.791551986424843E-9	0.0	0.0	1.1210656552906382E-10	0.0	0.0	0.0	0.9887440628349127	0.012853672816853864	0.0	1.6299960076200173E-15	-1.6284863717365412E-15	1.2465523449520703E-12	1.509639039724247E-18	1.28535044259232E-10	-1.2449218261528706E-12	0.0	0.0	1.2465508340831583E-12	1.272901758224279E-10	1.2853667286319114E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86.0	1.0	0.0	9.830076546021251E-18	0.0	4.679790829931453E-4	9.900959046601855E-7	9.588864140149244E-11	1.600895392239758E-14	0.004400011029566281	1.490109174436518E-4	4.367874566812566E-13	9.79155193303548E-9	0.0	0.0	1.1210661932239798E-10	0.0	0.0	0.0	0.9887440574436972	0.012853672746768064	0.0	1.6299961249602424E-15	-1.6284864890617987E-15	1.2465523381557948E-12	1.509639054693194E-18	1.28535043558228E-10	-1.2449218192409494E-12	0.0	0.0	1.2465508272868673E-12	1.2729017512836616E-10	1.2853667216230451E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87.0	1.0	0.0	9.830079702271928E-18	0.0	4.6797895445647205E-4	9.90095904659664E-7	9.588864087870172E-11	1.6008955152270326E-14	0.004400011158103009	1.4901104598032512E-4	4.3678757426875387E-13	9.791551879646086E-9	0.0	0.0	1.1210667311576073E-10	0.0	0.0	0.0	0.9887440520524788	0.012853672676682224	0.0	1.6299962423004793E-15	-1.628486606387068E-15	1.2465523313595155E-12	1.5096390696621397E-18	1.285350428572235E-10	-1.2449218123273739E-12	0.0	0.0	1.2465508204905724E-12	1.2729017443430406E-10	1.285366714614174E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88.0	1.0	0.0	9.83008285852437E-18	0.0	4.679788259197996E-4	9.900959046591424E-7	9.588864035591073E-11	1.6008956382143728E-14	0.004400011286639734	1.4901117451699775E-4	4.36787691856314E-13	9.791551826256665E-9	0.0	0.0	1.121067269091522E-10	0.0	0.0	0.0	0.9887440466612576	0.012853672606596348	0.0	1.6299963596407302E-15	-1.6284867237123506E-15	1.2465523245632326E-12	1.5096390846310847E-18	1.2853504215621872E-10	-1.2449218054137983E-12	0.0	0.0	1.2465508136942742E-12	1.2729017374024158E-10	1.2853667076052997E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89.0	1.0	0.0	9.830086014778567E-18	0.0	4.6797869738312783E-4	9.900959046586209E-7	9.588863983311949E-11	1.6008957612017786E-14	0.004400011415176459	1.4901130305366967E-4	4.3678780944393665E-13	9.791551772867216E-9	0.0	0.0	1.1210678070257232E-10	0.0	0.0	0.0	0.9887440412700335	0.012853672536510435	0.0	1.6299964769809917E-15	-1.6284868410376482E-15	1.2465523177669464E-12	1.509639099600029E-18	1.2853504145521347E-10	-1.2449217985002227E-12	0.0	0.0	1.2465508068979723E-12	1.2729017304617875E-10	1.2853667005964216E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90.0	1.0	0.0	9.830089171034531E-18	0.0	4.679785688464568E-4	9.900959046580993E-7	9.588863931032795E-11	1.60089588418925E-14	0.0044000115437131835	1.4901143159034089E-4	4.3678792703162204E-13	9.791551719477738E-9	0.0	0.0	1.1210683449602111E-10	0.0	0.0	0.0	0.9887440358788065	0.012853672466424484	0.0	1.629996594321268E-15	-1.6284869583629538E-15	1.2465523109706564E-12	1.5096391145689722E-18	1.285350407542079E-10	-1.2449217915849928E-12	0.0	0.0	1.246550800101667E-12	1.2729017235211554E-10	1.2853666935875398E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91.0	1.0	0.0	9.830092327292253E-18	0.0	4.6797844030978643E-4	9.900959046575777E-7	9.588863878753611E-11	1.6008960071767865E-14	0.004400011672249907	1.490115601270114E-4	4.3678804461937014E-13	9.79155166608823E-9	0.0	0.0	1.121068882894986E-10	0.0	0.0	0.0	0.9887440304875768	0.012853672396338497	0.0	1.6299967116615567E-15	-1.6284870756882775E-15	1.2465523041743626E-12	1.509639129537914E-18	1.2853504005320197E-10	-1.2449217846714173E-12	0.0	0.0	1.2465507933053571E-12	1.2729017165805194E-10	1.2853666865786544E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92.0	1.0	0.0	9.830095483551738E-18	0.0	4.679783117731167E-4	9.900959046570562E-7	9.588863826474402E-11	1.600896130164389E-14	0.004400011800786631	1.4901168866368118E-4	4.367881622071809E-13	9.791551612698697E-9	0.0	0.0	1.1210694208300471E-10	0.0	0.0	0.0	0.9887440250963441	0.012853672326252475	0.0	1.629996829001857E-15	-1.6284871930136122E-15	1.2465522973780653E-12	1.5096391445068554E-18	1.2853503935219563E-10	-1.2449217777578417E-12	0.0	0.0	1.2465507865090445E-12	1.27290170963988E-10	1.285366679569765E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93.0	1.0	0.0	9.830098639812989E-18	0.0	4.6797818323644763E-4	9.900959046565346E-7	9.588863774195166E-11	1.6008962531520566E-14	0.004400011929323353	1.490118172003503E-4	4.3678827979505445E-13	9.791551559309133E-9	0.0	0.0	1.1210699587653956E-10	0.0	0.0	0.0	0.9887440197051085	0.012853672256166408	0.0	1.6299969463421721E-15	-1.6284873103389572E-15	1.2465522905817644E-12	1.5096391594757956E-18	1.28535038651189E-10	-1.2449217708426118E-12	0.0	0.0	1.2465507797127277E-12	1.2729017026992365E-10	1.2853666725608723E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94.0	1.0	0.0	9.830101796075993E-18	0.0	4.6797805469977934E-4	9.90095904656013E-7	9.588863721915901E-11	1.60089637613979E-14	0.004400012057860075	1.4901194573701873E-4	4.3678839738299036E-13	9.791551505919541E-9	0.0	0.0	1.1210704967010299E-10	0.0	0.0	0.0	0.98874401431387	0.01285367218608031	0.0	1.6299970636824976E-15	-1.6284874276643156E-15	1.24655228378546E-12	1.5096391744447348E-18	1.2853503795018185E-10	-1.2449217639290362E-12	0.0	0.0	1.2465507729164076E-12	1.2729016957585897E-10	1.2853666655519748E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95.0	1.0	0.0	9.830104952340756E-18	0.0	4.6797792616311176E-4	9.900959046554915E-7	9.588863669636606E-11	1.600896499127589E-14	0.0044000121863967965	1.4901207427368645E-4	4.3678851497098897E-13	9.79155145252992E-9	0.0	0.0	1.121071034636951E-10	0.0	0.0	0.0	0.9887440089226286	0.012853672115994173	0.0	1.629997181022836E-15	-1.6284875449896874E-15	1.2465522769891517E-12	1.5096391894136734E-18	1.2853503724917436E-10	-1.2449217570154607E-12	0.0	0.0	1.246550766120084E-12	1.272901688817939E-10	1.2853666585430736E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96.0	1.0	0.0	9.830108108607288E-18	0.0	4.6797779762644483E-4	9.9009590465497E-7	9.588863617357285E-11	1.6008966221154538E-14	0.004400012314933518	1.4901220281035346E-4	4.3678863255905044E-13	9.79155139914027E-9	0.0	0.0	1.1210715725731591E-10	0.0	0.0	0.0	0.9887440035313843	0.012853672045907993	0.0	1.6299972983631885E-15	-1.6284876623150727E-15	1.24655227019284E-12	1.5096392043826113E-18	1.2853503654816652E-10	-1.244921750101885E-12	0.0	0.0	1.2465507593237571E-12	1.2729016818772843E-10	1.2853666515341694E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97.0	1.0	0.0	9.83011126487558E-18	0.0	4.6797766908977865E-4	9.900959046544484E-7	9.588863565077936E-11	1.6008967451033835E-14	0.004400012443470237	1.4901233134701977E-4	4.367887501471747E-13	9.791551345750594E-9	0.0	0.0	1.1210721105096543E-10	0.0	0.0	0.0	0.9887439981401372	0.012853671975821783	0.0	1.629997415703554E-15	-1.6284877796404729E-15	1.2465522633965245E-12	1.5096392193515476E-18	1.285350358471584E-10	-1.2449217431883095E-12	0.0	0.0	1.2465507525274255E-12	1.2729016749366266E-10	1.2853666445252615E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98.0	1.0	0.0	9.830114421145635E-18	0.0	4.679775405531132E-4	9.900959046539268E-7	9.588863512798562E-11	1.6008968680913793E-14	0.004400012572006957	1.4901245988368538E-4	4.3678886773536155E-13	9.79155129236089E-9	0.0	0.0	1.1210726484464361E-10	0.0	0.0	0.0	0.9887439927488875	0.01285367190573554	0.0	1.6299975330439321E-15	-1.6284878969658833E-15	1.246552256600206E-12	1.5096392343204835E-18	1.2853503514614985E-10	-1.2449217362714253E-12	0.0	0.0	1.246550745731091E-12	1.272901667995965E-10	1.28536663751635E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99.0	1.0	0.0	9.830117577417445E-18	0.0	4.679774120164484E-4	9.900959046534053E-7	9.588863460519155E-11	1.6008969910794405E-14	0.004400012700543676	1.4901258842035028E-4	4.3678898532361084E-13	9.791551238971154E-9	0.0	0.0	1.121073186383504E-10	0.0	0.0	0.0	0.9887439873576345	0.012853671835649248	0.0	1.6299976503843219E-15	-1.6284880142913048E-15	1.2465522498038831E-12	1.5096392492894183E-18	1.2853503444514088E-10	-1.244921729359504E-12	0.0	0.0	1.2465507389347528E-12	1.2729016610552993E-10	1.2853666305074344E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100.0	1.0	0.0	9.830120733691019E-18	0.0	4.6797728347978425E-4	9.900959046528837E-7	9.588863408239722E-11	1.600897114067567E-14	0.004400012829080395	1.4901271695701447E-4	4.3678910291192293E-13	9.79155118558139E-9	0.0	0.0	1.1210737243208588E-10	0.0	0.0	0.0	0.9887439819663788	0.012853671765562921	0.0	1.6299977677247245E-15	-1.6284881316167413E-15	1.2465522430075568E-12	1.5096392642583519E-18	1.2853503374413155E-10	-1.2449217224459285E-12	0.0	0.0	1.2465507321384108E-12	1.27290165411463E-10	1.285366623498515E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
