time	compartment	aspp	asa	hs	hsp	phos	thr	asp	nadp	nadph	adp	atp	vak	vasd	vhdh	vtsy	vhk	vnadph_endo	vatpase
35.0	1.0	0.0035119609149727197	0.03403054139007064	0.16282184022474716	0.13274109321100605	1.183862980743417	2.2821997529587867	1.3846948113004156	1.2387015686583234	0.7612984313416817	1.3201160348693923	8.679883965130557	0.00869649283475885	0.008726453953595028	0.009473773286980935	0.01301203690756585	0.013021841246456195	8.304243289075064E-4	0.008282
36.0	1.0	0.0034821137626784996	0.03328271072257711	0.15922665930786484	0.13262101783467942	1.2137006785851183	2.2952091453599857	1.37617835301221	1.2573621900664473	0.7426378099335572	1.3498038101824714	8.650196189817475	0.008338592622011733	0.008367660313433226	0.009116245748236343	0.013003793182218205	0.012755537954477768	8.100693230755243E-4	0.008282
37.0	1.0	0.0034530938773017807	0.032534242867054544	0.15554922067289761	0.13224808781749045	1.2431686432810152	2.308201545961772	1.3680138088034774	1.275298008429607	0.7247019915703974	1.3788698249758025	8.621130175024135	0.007992672672710335	0.008021002064129314	0.008769561269568103	0.012978161284097452	0.012482349541375072	7.905049324049895E-4	0.008282
38.0	1.0	0.0034247872283941893	0.03178644248041304	0.15180664929209078	0.1316330705318574	1.2722619530341288	2.321159895364871	1.3601891551023693	1.2925327719570587	0.7074672280429439	1.4073198107943736	8.592680189205554	0.0076588121126631575	0.007686478486034361	0.008433697721685852	0.01293579589545369	0.01220345100288187	7.717052523492433E-4	0.008282
39.0	1.0	0.003397102004994761	0.031040654211623494	0.1480149005941252	0.13078722836852352	1.3009763455203858	2.334067781173045	1.3526923336476864	1.309090187921131	0.6909098120788715	1.4351606758938962	8.564839324106035	0.0073370202466356525	0.007364098584209555	0.008108622776496035	0.012877337059431131	0.011919951945402841	7.536444230156331E-4	0.008282
40.0	1.0	0.0033699583277300464	0.030298247940249746	0.14418881374527612	0.12972226737629827	1.3293081799382156	2.346909425438182	1.3455112871722605	1.3249938866891835	0.6750061133108193	1.4624004056422382	8.537599594357696	0.007027271151779868	0.007053841587863509	0.007794292049152904	0.01280341438636639	0.011632899441695892	7.362966683994417E-4	0.008282
41.0	1.0	0.003343287721134713	0.029560598932208113	0.1403421596465744	0.1284502843962086	1.3572543953295875	2.359669676177285	1.338633993126585	1.3402673752844505	0.6597326247155528	1.489047967446924	8.510952032553009	0.006729501304338331	0.006755653693391025	0.007490646512201568	0.01271465099052781	0.011343280319603905	7.19636347039725E-4	0.008282
42.0	1.0	0.0033170251643087336	0.028829072275922154	0.13648768520384233	0.12698371231695935	1.3848124756125095	2.37233400290788	1.3320485021310848	1.354933992105809	0.6450660078941928	1.5151132130937712	8.484886786906154	0.006443641153292461	0.006469420360484074	0.007197611211169322	0.01261166711531493	0.011052023029929648	7.036380014109855E-4	0.008282
43.0	1.0	0.0032911206024489764	0.028104997832906285	0.1326371529099348	0.12533526370404394	1.4119804051113478	2.3848884953322207	1.3257429696184437	1.3690168458855767	0.6309831541144247	1.540606789417835	8.45939321058209	0.006169561950570548	0.006195008032076736	0.006915092235993741	0.012495083440916707	0.010759999073029955	6.882764245080145E-4	0.008282
44.0	1.0	0.0032655329144270664	0.02738965505543507	0.1288013781101311	0.12351787251684852	1.4387566362367281	2.397319865277144	1.3197056961260103	1.3825387626304972	0.6174612373695045	1.565540041667997	8.434459958331932	0.005907098720180807	0.00593224575799959	0.0066429760893235495	0.012365524023517357	0.010468024172296442	6.735267177226555E-4	0.008282
45.0	1.0	0.00324022926059458	0.026684256983684176	0.1249902643073978	0.1215446341530624	1.4651400582082428	2.409615451382037	1.31392516391322	1.3955222300330052	0.6044777699669964	1.5899249216218903	8.410075078378032	0.005656051009552797	0.005680926815043366	0.006381128994837443	0.012223618844422782	0.010176859261783914	6.593643514799997E-4	0.008282
46.0	1.0	0.0032151843118617325	0.025989936345439973	0.12121283710080663	0.119428744072626	1.4911299697776095	2.4217632261293587	1.3083900720399049	1.4079893431556547	0.5920106568443493	1.613773898162086	8.386226101837845	0.005416184711313234	0.005440810888753873	0.00612939671160899	0.012070005942302207	0.009887211357380408	6.457652244858162E-4	0.008282
47.0	1.0	0.0031903794373201537	0.025307733972771727	0.11747727733130203	0.11718343535014211	1.5167260562295892	2.433751804787678	1.3030893691207859	1.4199617525870818	0.5800382474129226	1.6370998710170404	8.362900128982888	0.0051872345955165725	0.005211626895124257	0.005887604820289162	0.011905333103629378	0.009599734379495451	6.327057202780161E-4	0.008282
48.0	1.0	0.0031658018698906064	0.024638589685404905	0.11379095390917714	0.11482191559069263	1.5419283708134273	2.4455704558140696	1.2980122831307663	1.4314606161283272	0.5685393838716796	1.6599160882739994	8.340083911725932	0.004968907428097718	0.004993076304372022	0.005655559441959027	0.01173025908916936	0.009315029985633333	6.201627599272281E-4	0.008282
49.0	1.0	0.0031414438703319066	0.023983335697464338	0.11016045669851968	0.1123573037176093	1.5667373205986361	2.457209112242514	1.2931483477735608	1.4425065548827483	0.5574934451172587	1.6822360681865656	8.31776393181336	0.004760885535465576	0.004784836827928124	0.005433048341078853	0.01154545437813613	0.009033648461541746	6.081138499339059E-4	0.008282
50.0	1.0	0.003117301909473631	0.023342692515271626	0.10659162973671436	0.10980256720052403	1.5911536565904882	2.468658383568981	1.2884874250690346	1.4531196144261815	0.5468803855738249	1.7040735257004742	8.295926474299444	0.00456283066772422	0.004586566333880876	0.00521984235654177	0.011351601416545114	0.008756089709916624	5.965371245839282E-4	0.008282
51.0	1.0	0.0030933758865968565	0.022717267213811843	0.10308960497385639	0.10717046033673683	1.6151784677908756	2.479909567633227	1.2840197239557696	1.4633192315350312	0.5366807684649739	1.7254423040141966	8.274557695985727	0.004374388015376373	0.0043979068637233	0.005015697099811534	0.011149394362342833	0.008482804366057044	5.854113822415936E-4	0.008282
52.0	1.0	0.0030696685726537033	0.02210755384139761	0.099658836612228	0.10447346424109186	1.638813178648447	2.490954661976854	1.2797358147557718	1.4731242066453385	0.5268757933546663	1.7463563114621778	8.25364368853775	0.004195189325792633	0.0042184892113179655	0.004820354843345773	0.010939538328142408	0.008214195059348998	5.7471611539127E-4	0.008282
53.0	1.0	0.0030461849034422784	0.02151393587812618	0.09630313608856617	0.1017237291825128	1.6620595495405097	2.5017863741956416	1.275626639751708	1.4825526823598065	0.5174473176401996	1.766829463626451	8.233170536373478	0.0040248569861637455	0.004047936668262517	0.004633546566580898	0.010722748128427684	0.007950617833545622	5.644315340819297E-4	0.008282
54.0	1.0	0.0030229304254608905	0.020936690759568093	0.09302570773293148	0.09893301983646681	1.6849196801161008	2.5123981308935552	1.2716835203520114	1.491622128428726	0.508377871571281	1.7868756303780173	8.213124369621912	0.0038630129135227547	0.003885865544454414	0.004454994148839484	0.010499746541914656	0.007692383735236053	5.545385823099533E-4	0.008282
55.0	1.0	0.0029999121257565852	0.02037599487623091	0.08982918476894411	0.09611266427583805	1.7073960130076344	2.522784084543299	1.2678981594099248	1.5003493311929	0.4996506688071074	1.8065085894092154	8.19349141059071	0.003709274861074015	0.0037318930653414298	0.00428441240806833	0.01027126213118576	0.007439760550983495	5.450189495347928E-4	0.008282
56.0	1.0	0.0029771374307034546	0.019831930451550857	0.08671566567989468	0.09327350712492113	1.729491339264432	2.532939118004022	1.264262641308905	1.5087503892854797	0.4912496107145275	1.825741983820042	8.174258016179888	0.003563262453317569	0.00358563861468957	0.004121511259131589	0.010038026643708127	0.0071929746947996705	5.358550753674067E-4	0.008282
57.0	1.0	0.002954613838933618	0.019304493011961504	0.08368675070598655	0.09042586745659759	1.7512088036774929	2.5428588462514647	1.260769428735055	1.5168407141014766	0.4831592858985293	1.8445892849730101	8.155410715026925	0.003424599930342275	0.0034467264841458955	0.003965997755333485	0.009800772044382754	0.00695221322842264	5.270301490581158E-4	0.008282
58.0	1.0	0.0029323486164857665	0.01879359940244667	0.0807435782532098	0.08757950189685375	1.7725519095109592	2.5525396149792137	1.2574113568517877	1.5246350347899331	0.4753649652100712	1.8630637600242834	8.136936239975638	0.0032929185555780867	0.0033147882223743728	0.0038175780214349457	0.009560227235531762	0.006717625994556142	5.185281040511457E-4	0.008282
59.0	1.0	0.0029103485572431406	0.018299096092763242	0.07788686098770586	0.08474357331983304	1.7935245219803784	2.5619784957900267	1.2541816252524254	1.5321474072612264	0.4678525927387782	1.8811784438574406	8.118821556142494	0.003167858641521439	0.003189464609014951	0.0036759590488064714	0.00931711452867868	0.006489327840980422	5.103336081594593E-4	0.008282
60.0	1.0	0.0028886198024923072	0.01782076755238542	0.07511692138759472	0.08192662542550161	1.8141308698938023	2.5711732777641516	1.2510737880678757	1.5393912266854985	0.4606087733145067	1.898946115121782	8.10105388487816	0.0030490712036566883	0.0030704072637127364	0.0035408503316492115	0.00907214593957876	0.006267400911669199	5.024320499314639E-4	0.008282
61.0	1.0	0.0028671677128516305	0.017358344505032437	0.07243372653115736	0.07913656339335383	1.8343755449614814	2.580122455265957	1.2480817425916464	1.5463792429567935	0.45362075704321253	1.9163792760676719	8.08362072393228	0.0029362192621737093	0.002957279910110559	0.0034119653304419905	0.008826019383328438	0.0060518969802805375	4.948095217827363E-4	0.008282
62.0	1.0	0.002845996785520287	0.016911511907659552	0.06983692191441958	0.0763806407022528	1.8542634983821589	2.5888252119289024	1.2451997167612467	1.553123578611067	0.44687642138893807	1.9334901358699161	8.066509864130031	0.0028289788183259207	0.0028497593214814373	0.0032890227553457442	0.008579414849700682	0.005842839801513292	4.874528004510537E-4	0.008282
63.0	1.0	0.0028251106098282986	0.016479916532252753	0.06732586411098149	0.07366545210148837	1.8738000344239818	2.5972814008396194	1.2424222558058315	1.559635748711628	0.44036425128837736	1.9502905971352826	8.04970940286467	0.0027270395370200076	0.002747535979136579	0.003171747668050976	0.00833299063987365	0.005640227456702781	4.8034932530536205E-4	0.008282
64.0	1.0	0.0028045118543523783	0.016063174060321005	0.064899652110847	0.07099693261453184	1.8929908008312775	2.605491521022777	1.2397442083371724	1.5659266822495599	0.4340733177504451	1.9667922453001443	8.033207754699811	0.0026301051698068194	0.002650314477145266	0.0030598724053974803	0.008087379744309148	0.005444034671532783	4.7348717500218557E-4	0.008282
65.0	1.0	0.002784202279329905	0.015660875628659567	0.06255715720152183	0.06838036235775581	1.91184177600049	2.6134566904062635	1.2371607121264687	1.5720067446465877	0.42799325535341637	1.98300634063756	8.016993659362404	0.002537893753235276	0.002557813707564246	0.002953137331999958	0.007843186437674206	0.005254215085719795	4.668550429395066E-4	0.008282
66.0	1.0	0.0027641827686847352	0.01527259379014828	0.06029705128245069	0.06582037686439723	1.9303592529755822	2.6211786155192796	1.2346671797750395	1.577885760990985	0.42211423900901873	1.9989438126086474	8.001056187391317	0.0024501376169564545	0.002469766859629525	0.002851291432100008	0.007600983160488806	0.005070703456843465	4.6044221191103763E-4	0.008282
67.0	1.0	0.0027444533766064817	0.014897887874757595	0.05811783353178144	0.0633209825217973	1.9485498204115526	2.6286595582415924	1.2322592844534632	1.5835730396816254	0.4164269603183792	2.0146152563099395	7.985384743690025	0.002366583234469267	0.002385921264513546	0.0027540927529969383	0.007361307748850002	0.004893417783023769	4.542385283152881E-4	0.008282
68.0	1.0	0.0027250133842277656	0.014536308753541463	0.05601785537151268	0.06088557665954316	1.9664203407418983	2.635902299978637	1.2299329458525388	1.5890773961993616	0.41092260380064194	2.0300309307856508	7.969969069214316	0.0022869909474941942	0.0023060381145247016	0.002661308713780195	0.0071246610634573505	0.004722261331766271	4.482343762257403E-4	0.008282
69.0	1.0	0.002705861362425659	0.014187403022417293	0.05399534370255224	0.058516971769227606	1.9839779258594308	2.642910103682602	1.227684316460774	1.5944071767674226	0.40559282323258017	2.045200758991066	7.954799241008901	0.002211134593339561	0.00222989208209583	0.0025727162938104834	0.006891505057668952	0.004557124564913382	4.4242065158209845E-4	0.008282
70.0	1.0	0.0026869952369610733	0.013850716633421354	0.0520484224045257	0.05621742329418382	2.00122991067892	2.64968667417338	1.225509768257527	1.599570281702682	0.4004297182973208	2.0601343292100514	7.93986567078992	0.0021388010645213523	0.0021572708593041736	0.002488102115612513	0.0066622613119301215	0.00439788695217008	4.3678873671871757E-4	0.008282
71.0	1.0	0.0026684128660087758	0.013525797845530398	0.050175132086129934	0.05398866047463058	2.018183824711564	2.656236117152624	1.2234058795750784	1.604574188059496	0.39542581194050686	2.0748408980521926	7.925159101947782	0.0020697865117381064	0.0020879762012000515	0.0024072624102035173	0.006437310056702379	0.00424441866583309	4.313304756647049E-4	0.008282
72.0	1.0	0.0026501114359255376	0.01321220006303414	0.0483734481959596	0.051831919457826475	2.0348473629137995	2.662562897598476	1.2213694232487764	1.609425972148824	0.39057402785117906	2.0893293938075423	7.910670606192438	0.002003900041816333	0.0020218213110325097	0.0023300029649411876	0.006216989667026493	0.004096582159301701	4.2603814958006616E-4	0.008282
73.0	1.0	0.002632086253893026	0.012909484453267586	0.04664129755650758	0.0497479780270399	2.051228356185359	2.6686717980742536	1.2193973556350346	1.6141323317245833	0.38586766827541985	2.1036084204662804	7.896391579533703	0.0019409715483555787	0.001958626417432486	0.002256139039016271	0.00600159661275775	0.00395423362973705	4.2090445255482797E-4	0.008282
74.0	1.0	0.0026143333279591867	0.012617220935442937	0.04497657318025172	0.04773719191160858	2.067334739679185	2.6745678768259236	1.2174868038188107	1.6186996058216994	0.3813003941783028	2.1176862649187447	7.882313735081239	0.0018808348459797026	0.001898225865418324	0.002185495026490256	0.005791385899500551	0.0038172243505983803	4.159224699696927E-4	0.008282
75.0	1.0	0.002596848330247691	0.012334989983975107	0.04337714764171977	0.04579953155819239	2.083174522595517	2.680256426705798	1.2156350557800637	1.623133795073471	0.3768662049265316	2.1315709024839484	7.868429097516036	0.0018233341139715518	0.001840464176786281	0.002117904267567212	0.005586571912898805	0.003685401890395022	4.110856563338607E-4	0.008282
76.0	1.0	0.0025796266689897636	0.012062383747955277	0.041840885027345	0.043934619024369494	2.098755758071602	2.6857429351359476	1.2138395503953883	1.6274405808033883	0.37255941919661545	2.145270003764953	7.8547299962350285	0.001768323208341703	0.0017851955278469429	0.002053208765113005	0.005387329645553406	0.0035586112177471963	4.0638781445966814E-4	0.008282
77.0	1.0	0.002562663538877656	0.01179900690331695	0.04036565154007277	0.042141764521763395	2.11408651390858	2.6910330454716958	1.2120978680242702	1.6316253432380277	0.3683746567619766	2.158790941969214	7.841209058030767	0.0017156650977273604	0.0017322831861917637	0.001991258877281111	0.005193796261935574	0.0034366956963418046	4.018230755959641E-4	0.008282
78.0	1.0	0.0025459539671799647	0.01154447726736342	0.03894932484521731	0.04042000218731235	2.1291748444578533	2.696132520078962	1.21040772165396	1.6356931788294682	0.36430682117053637	2.1721408006123357	7.82785919938764	0.0016652313143762753	0.0016815989646293526	0.0019319129924394427	0.005006072952398581	0.0033194979749050406	3.9738588053282107E-4	0.008282
79.0	1.0	0.002529492855402975	0.011298426208538687	0.03758980224522016	0.038768124716961234	2.144028763948844	2.701047205389045	1.208766948584829	1.6396489166919836	0.3603510833080211	2.185326381521196	7.814673618478782	0.0016169014252102611	0.0016330226948996953	0.0018750371925770274	0.004824227024994216	0.003206860777849307	3.930709616723895E-4	0.008282
80.0	1.0	0.0025132750165770255	0.011060498881380464	0.036285007770805455	0.03718471655368202	2.1586562214909546	2.705782999142525	1.2071735026350248	1.6434971341662261	0.3565028658337789	2.1983542130612004	7.801645786938778	0.001570562525633187	0.0015864417233625633	0.0018205049104385704	0.004648294183134845	0.003098627602624569	3.88873326051486E-4	0.008282
81.0	1.0	0.0024972952082726175	0.010830354313710164	0.03503289827469639	0.0356681853795095	2.1730650779329044	2.710345819982477	1.2056254468413297	1.6472421715308525	0.3527578284691516	2.211230558520672	7.788769441479302	0.0015261087582040401	0.0015417504298982378	0.0017681965847987098	0.004478280938036465	0.0029946433300228436	3.847882392941506E-4	0.008282
82.0	1.0	0.0024815481614231007	0.010607665370327469	0.033831468611776126	0.034216791717626954	2.1872630847138113	2.714741579507024	1.2041209466318186	1.6508881458867848	0.3491118541132195	2.223961424592847	7.776038575407128	0.0014834408581545096	0.0014988497703606804	0.0017179993175410505	0.00431416710711549	0.0028947547537718594	3.8081121046669984E-4	0.008282
