time	cellMembrane	nucleus	Ctelo	Utelo	Cdc13	Rad17Utelo	Rad17	Rad24	RPA	Mec1	ssDNA	RPAssDNA	RPAssDNA1	RPAssDNA2	Mec1RPAssDNA	ExoXI	ExoXA	Exo1I	Exo1A	Rad9I	Rad9A	Rad53I	Rad53A	Chk1I	Chk1A	Dun1I	Dun1A	ATP	ADP	Rad9Kin	recovery	G1	S	G2	M	G1cyclin	Scyclin	G2cyclin	Mcyclin	G1CdkI	G1CdkA	SCdkI	SCdkA	G2CdkI	G2CdkA	MCdkI	MCdkA	G1Soff	G1Son	SG2off	SG2on	G2Moff	G2Mon	MG1off	MG1on	sink	budscar	kalive	Capping	Uncapping	Rad17binding	ExoXactivation	ExoXactivity	Exo1activation	Exo1Rad24dependentActivation	Exo1Rad17independentActivity	Exo1Rad17dependentActivity	RPAbinding1	RPAbinding2	RPAbinding	Mec1binding	Rad9activation	ExoXinhibition	ExoXinhibition2	Rad53activation	Chk1Activation	Exo1inhibition	Dun1activation	Chk1cellArrest	Dun1cellArrest	SDNArepair1	G2DNArepair1	SDNArepair2	G2DNArepair2	Recovery	G1cyclinSynthesis	ScyclinSynthesis	G2cyclinSynthesis	McyclinSynthesis	G1toSGenesOn	StoG2GenesOn	G2toMGenesOn	MtoG1GenesOn	G1cyclinDegradation	ScyclinDegradation	G2cyclinDegradation	McyclinDegradation	G1toSProgession	StoG2Progession	G2toMProgession	MtoG1Progession
42.0	1.0	1.0	63.83630660627232	0.163409676011939	300.16369339372795	2.8371771571469254E-4	69.99971628228434	70.0	3999.958617411219	3999.995503089386	3.2992127764836806E-4	2.2783149982936503E-5	0.025784696851184855	0.011078198164422393	0.004496910614397791	69.9998070012631	1.929987368946729E-4	153.72687629042662	516.2731237095727	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999716282284	1000.0002837177153	0.0	0.0	1.0	0.0	0.0	0.0	6.553465490821694	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024524825944008042	0.024576978043414844	8.00704159530636E-6	1.9860185342867706E-4	1.6427148230273263E-11	0.0076863438145213315	5.380440670164932	0.0025309207163715895	4.394274940313066E-6	0.0013196714575969093	8.50692012891876E-4	3.6549332924480416E-4	3.645299899118281E-4	0.0	0.0	1.9299873689467294E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007864158588986031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43.0	1.0	1.0	63.836257617633386	0.16345065658072147	300.1637423823669	2.917257858700927E-4	69.99970827421419	70.0	3999.9572988525	3999.995130876193	3.2935819046083176E-4	2.3741979385838046E-5	0.026245641701276915	0.011562640009961211	0.00486912380788323	69.99980139729924	1.9860270075502815E-4	148.43208151266495	521.5679184873344	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999708274212	1000.0002917257855	0.0	0.0	1.0	0.0	0.0	0.0	6.705510087230781	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0245309803870622	0.024576959182788852	8.009048716633952E-6	2.0420747073377532E-4	1.738125868610503E-11	0.007421604075633248	5.195122852943274	0.0025575185618458506	4.564644327160382E-6	0.001317418697870656	8.64421705821591E-4	3.8082501906308385E-4	3.7987120776286057E-4	0.0	0.0	1.9860270075502818E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008046612104676937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44.0	1.0	1.0	63.83621436002173	0.16348590425905363	300.1637856399785	2.997357191961512E-4	69.99970026428085	70.0	3999.9559826230347	3999.9947434003716	3.2875790540516734E-4	2.4690834219702566E-5	0.026690864268097025	0.012045222233149532	0.005256599628746581	69.99979579180057	2.042081994294858E-4	143.3196546618079	526.6803453381914	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999700264278	1000.0002997357187	0.0	0.0	1.0	0.0	0.0	0.0	6.8573723395525095	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024536273960586313	0.024576942528608363	8.010774926860885E-6	2.098143913523906E-4	1.8362547456524397E-11	0.007165982733090395	5.016187913163277	0.002583144375392546	4.735947362892602E-6	0.0013150171505600168	8.774832630233202E-4	3.9599620315099925E-4	3.9505282835592114E-4	0.0	0.0	2.042081994294858E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008228846807463011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45.0	1.0	1.0	63.83617603219489	0.16351622055017115	300.1638239678054	3.0774725490721733E-4	69.99969225274512	70.0	3999.95466885948	3999.9943408284985	3.281263572106334E-4	2.562886126175945E-5	0.0271208804997489	0.012525459656008427	0.005659171501440352	69.99979018498199	2.098150180029754E-4	138.38331446310184	531.6166855368974	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999692252743	1000.0003077472546	0.0	0.0	1.0	0.0	0.0	0.0	7.00905246646855	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024540827020551208	0.024576927772395032	8.012259499599084E-6	2.1542243273509382E-4	1.9370998748617216E-11	0.006919165723155092	4.843416006208565	0.002607838536012069	4.908107269105607E-6	0.0013124905545005266	8.899075722727509E-4	4.109933449314798E-4	4.100612000356661E-4	0.0	0.0	2.0981501800297544E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008410862959762259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46.0	1.0	1.0	63.836141944930155	0.1635422949011413	300.1638580550702	3.157601686775617E-4	69.99968423983135	70.0	3999.9533576762656	3999.993923339906	3.2746874295385846E-4	2.6555317571795472E-5	0.027536198231869858	0.013002910089442656	0.006076660094457321	69.99978457702838	2.154229716072874E-4	133.61699598692127	536.383004013078	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999684239829	1000.0003157601684	0.0	0.0	1.0	0.0	0.0	0.0	7.1605506863983095	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024544743096353305	0.024576914648798107	8.013536217710902E-6	2.2103143785435464E-4	2.0406598155521595E-11	0.006680849799346063	4.676594859542245	0.002631639222668006	5.081051634688403E-6	0.0013098596979123122	9.017244220718682E-4	4.25804662173183E-4	4.248844356781733E-4	0.0	0.0	2.154229716072874E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00859266082367797	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47.0	1.0	1.0	63.83611150536335	0.1635647203690813	300.1638884946371	3.237742675440004E-4	69.99967622573249	70.0	3999.9520491683475	3999.9934911249948	3.267896153941069E-4	2.746956065159787E-5	0.02793731554997703	0.013477171536221461	0.006508875005157941	69.99977896809875	2.2103190122029244E-4	129.0148431972219	540.9851568027773	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99967622573	1000.0003237742674	0.0	0.0	1.0	0.0	0.0	0.0	7.311867217499251	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024548111243260708	0.024576902929564888	8.014634140953966E-6	2.2664127163638098E-4	2.1469332576437405E-11	0.006450742159861095	4.515519511902767	0.002654582576888096	5.254712186879863E-6	0.001307142791742594	9.129624603720796E-4	4.404199702922216E-4	4.3951225524181903E-4	0.0	0.0	2.2103190122029246E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087742406609991	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.0	1.0	1.0	63.83608420351731	0.1635840070971515	300.16391579648314	3.317893855211669E-4	69.9996682106145	70.0	3999.9507434136217	3999.9930443837075	3.2609296416647484E-4	2.8371039345138076E-5	0.028324719530244413	0.013947879514786628	0.006955616293103919	69.99977335832992	2.2664167005245767E-4	124.5712017566462	545.428798243353	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999668210612	1000.0003317893853	0.0	0.0	1.0	0.0	0.0	0.0	7.463002277667208	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024551008065980345	0.024576892418354163	8.015578266304926E-6	2.3225181789181232E-4	2.2559190132058795E-11	0.00622856008783231	4.359992061482617	0.0026767028520849443	5.429024574441318E-6	0.0013043557944396426	9.236491750801441E-4	4.548305374813624E-4	4.539358401699552E-4	0.0	0.0	2.266416700524577E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008955602733200648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49.0	1.0	1.0	63.836059600713625	0.16360059390652448	300.1639403992869	3.398053798298025E-4	69.99966019462018	70.0	3999.9494404750344	3999.992583324127	3.2538228641706496E-4	2.9259285450822148E-5	0.028698885294125138	0.014414704511535472	0.007416675873532698	69.99976774783953	2.3225216043855517E-4	120.28061207944175	549.7193879205573	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999660194619	1000.0003398053797	0.0	0.0	1.0	0.0	0.0	0.0	7.6139560845366905	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02455349945932298	0.024576882946274744	8.016390095965913E-6	2.3786297667552567E-4	2.3676160078234638E-11	0.006014030603972088	4.209821422780461	0.002698032550372029	5.603928162364545E-6	0.0013015126944944265	9.338108914623519E-4	4.6902895119897936E-4	4.681476991866085E-4	0.0	0.0	2.3225216043855517E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009136747301444028	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50.0	1.0	1.0	63.83603731960461	0.16361485826772332	300.16396268039597	3.478221276523578E-4	69.99965217787236	70.0	3999.9481404024223	3999.992108161218	3.246606482662806E-4	3.013390600986296E-5	0.029060275322565925	0.014877349565355828	0.007891838782085879	69.99976213672879	2.3786327116393177E-4	116.13780262365717	553.8621973763419	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999652177872	1000.0003478221274	0.0	0.0	1.0	0.0	0.0	0.0	7.7647288554812075	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02455564210551559	0.02457687436804777	8.017088125960068E-6	2.4347466201555962E-4	2.4820232719976538E-11	0.005806890131182858	4.064823091828001	0.0027186025477073995	5.779365837529481E-6	0.001298625756294554	9.43472782502085E-4	4.830089954372491E-4	4.821415449100949E-4	0.0	0.0	2.378632711639318E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009317674626577448	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51.0	1.0	1.0	63.836017035598736	0.16362712487790174	300.1639829644019	3.5583952334218675E-4	69.99964416047669	70.0	3999.946843234132	3999.9916191156785	3.2393073830961586E-4	3.099457623065025E-5	0.029409338984291235	0.015335547985260337	0.008380884321292576	69.99975652508478	2.434749151645854E-4	112.13768341437384	557.8623165856253	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999644160476	1000.0003558395232	0.0	0.0	1.0	0.0	0.0	0.0	7.915320807613575	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02455748476218228	0.02457686655870551	8.017688266418154E-6	2.4908679995955295E-4	2.5991399327383626E-11	0.005606884170718692	3.9248189195030845	0.00273844220821895	5.9552838247319095E-6	0.0012957057341280497	9.526588890379227E-4	4.967655381247923E-4	4.95912180642572E-4	0.0	0.0	2.4347491516458542E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009498384969136289	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52.0	1.0	1.0	63.835998469485	0.163637673038962	300.1640015305156	3.638574760229159E-4	69.99963614252401	70.0	3999.9455489984275	3999.991116412901	3.231949142086671E-4	3.1841033007062634E-5	0.029746512239998545	0.015789061199782916	0.008883587098648758	69.99975091298238	2.490870175487899E-4	108.27533979001635	561.7246602099826	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999636142524	1000.0003638574759	0.0	0.0	1.0	0.0	0.0	0.0	8.065732157786229	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0245590693702585	0.024576859410751724	8.0182042031062E-6	2.5469932689430573E-4	2.7189652054613532E-11	0.005413766989500818	3.789636892650572	0.0027575794885608953	6.13163151251503E-6	0.0012927620585478866	9.613921471413395E-4	5.102944279899235E-4	5.09455396662642E-4	0.0	0.0	2.4908701754878994E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009678878589343473	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	1.0	1.0	63.835981381088295	0.16364674300416018	300.1640186189123	3.718759075234407E-4	69.99962812409251	70.0	3999.9442577147393	3999.9906002820344	3.2245524328710186E-4	3.26730689883387E-5	0.030072217490509767	0.01623767673520358	0.009399717965456314	69.99974530048603	2.546995138953112E-4	104.54602636405784	565.4539736359411	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999628124095	1000.0003718759074	0.0	0.0	1.0	0.0	0.0	0.0	8.215963122591544	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024560432007012547	0.024576852831718992	8.018647708409038E-6	2.6031218810027945E-4	2.841498386267941E-11	0.005227301318202892	3.659110922742024	0.002776041033128461	6.308361288258039E-6	0.0012898029987562524	9.696944207084967E-4	5.235924002067384E-4	5.22767875342885E-4	0.0	0.0	2.546995138953112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009859155747109853	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54.0	1.0	1.0	63.83596556381197	0.16365454143741037	300.1640344361887	3.798947506016259E-4	69.99962010524943	70.0	3999.942969394747	3999.990070955135	3.217135379253352E-4	3.3490527158908356E-5	0.030386863542144076	0.016681206318531497	0.00992904486491256	69.99973968765114	2.6031234878954603E-4	100.94516119470148	569.0548388052975	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999620105253	1000.0003798947505	0.0	0.0	1.0	0.0	0.0	0.0	8.366013918362132	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024561603705828754	0.024576846742067605	8.019028908836031E-6	2.6592533650818967E-4	2.9667388446578415E-11	0.005047258059735074	3.5330806418145517	0.0027938522609226137	6.4854283819976084E-6	0.0012868358041835549	9.775865376597554E-4	5.366569901597224E-4	5.358471044267468E-4	0.0	0.0	2.6031234878954603E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010039216702034557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55.0	1.0	1.0	63.83595083994322	0.1636612461093384	300.16404916005746	3.879139474163458E-4	69.99961208605264	70.0	3999.9416840433387	3999.9895286664023	3.209713864419876E-4	3.4293295888118116E-5	0.030690845666966764	0.01711948410039819	0.010471333597286716	69.99973407452536	2.659254745643208E-4	97.46832015537503	572.5316798446239	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999612086054	1000.0003879139473	0.0	0.0	1.0	0.0	0.0	0.0	8.515884761171163	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456261116137986	0.02457684107337814	8.019356515127564E-6	2.715387316294362E-4	3.094686016704322E-11	0.004873416007768751	3.411391205438126	0.0028110374448133183	6.662790718483188E-6	0.001283866828014489	9.85088328480339E-4	5.49486454687637E-4	5.486912978237241E-4	0.0	0.0	2.659254745643208E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010219061713405395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.0	1.0	1.0	63.835937056614966	0.16366700993679192	300.1640629433857	3.959334482131461E-4	69.99960406655184	70.0	3999.9404016594535	3999.98897365149	3.2023018005816983E-4	3.508130441178812E-5	0.030984545739257106	0.017552364992512236	0.011026348509394428	69.99972846114973	2.715388502167361E-4	94.11123149912149	575.8887685008775	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999604066552	1000.0003959334481	0.0	0.0	1.0	0.0	0.0	0.0	8.665575866832679	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024563477336211472	0.02457683576679676	8.019638020190852E-6	2.771523386360692E-4	3.2253393987043585E-11	0.0047055615749560745	3.293893102469252	0.0028276197839015994	6.8404087769932396E-6	0.001280901635045355	9.922186661102902E-4	5.620797001998911E-4	5.612993233138555E-4	0.0	0.0	2.715388502167361E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010398691040199214	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57.0	1.0	1.0	63.835924082332184	0.16367196445759638	300.1640759176685	4.0395321019366046E-4	69.99959604678986	70.0	3999.9391222368185	3999.9884061468847	3.194911364606664E-4	3.585451870981734E-5	0.03126833243263583	0.017979723114038327	0.011593853114990333	69.99972284755947	2.7715244047644554E-4	90.86977061020794	579.130229389791	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999596046791	1000.00040395321	0.0	0.0	1.0	0.0	0.0	0.0	8.815087450901897	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024564221982521953	0.02457683077169789	8.019879869362862E-6	2.8276612756938165E-4	3.3586985413040265E-11	0.004543488530510397	3.180441971357278	0.0028436214696301657	7.018245458465911E-6	0.0012779450959369218	9.989955064132736E-4	5.744362170952217E-4	5.736706365889836E-4	0.0	0.0	2.7715244047644554E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010578104941082276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58.0	1.0	1.0	63.83591180398392	0.16367622281951374	300.1640881960168	4.119731965430925E-4	69.99958802680352	70.0	3999.937845764603	3999.987826389348	3.187553204107331E-4	3.661293774646113E-5	0.03154256146489326	0.018401450341136397	0.012173610652145315	69.99971723378495	2.8276621500419695E-4	87.73995493650395	582.260045063495	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999588026805	1000.0004119731964	0.0	0.0	1.0	0.0	0.0	0.0	8.964419728675526	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024564862090993712	0.024576826044533807	8.020087606869106E-6	2.883800726591499E-4	3.494763044090111E-11	0.004386997746825197	3.0708984227776384	0.0028590637462413814	7.196265959523995E-6	0.0012750014696497136	0.0010054359286317293	5.865560199511126E-4	5.858052210967823E-4	0.0	0.0	2.8276621500419695E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01075730367441063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.0	1.0	1.0	63.83590012427307	0.16367988235132128	300.16409987572774	4.1999337559366236E-4	69.99958000662446	70.0	3999.936572227992	3999.987234615417	3.1802366178515035E-4	3.735659004234074E-5	0.031807575879741715	0.01881745495389017	0.012765384583160533	69.99971161985225	2.8838014770242416E-4	84.7179390964034	585.2820609035956	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999580006624	1000.0004199933753	0.0	0.0	1.0	0.0	0.0	0.0	9.113572915192071	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456541227687468	0.02457682154784513	8.020266001806376E-6	2.9399415173804656E-4	3.633532550632201E-11	0.00423589695482017	2.965127868374119	0.0028739669661311815	7.374437652999498E-6	0.0012720744756082886	0.0010115561753784486	5.984395929913269E-4	5.977035331924974E-4	0.0	0.0	2.8838014770242416E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010936287498230484	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60.0	1.0	1.0	63.83588895950545	0.16368302677443355	300.16411104049536	4.280137201050117E-4	69.99957198627997	70.0	3999.9353016086948	3999.9866310609577	3.1729697138419195E-4	3.808553054963672E-5	0.03206370635654648	0.01922766037493695	0.013368939042094555	69.99970600578384	2.9399421612222293E-4	81.80001015427796	588.1999898457209	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999571986282	1000.0004280137198	0.0	0.0	1.0	0.0	0.0	0.0	9.262547225232145	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024565885112082724	0.024576817249409598	8.020419156512087E-6	2.9960834573792666E-4	3.775006743954883E-11	0.004090000507713898	2.8630003553997287	0.00288835064059916	7.552729974587913E-6	0.0012691673569331533	0.0010173716918284261	6.10087840377133E-4	6.093664521416422E-4	0.0	0.0	2.9399421612222293E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011115056670278574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61.0	1.0	1.0	63.83587823768803	0.16368572810532217	300.1641217623128	4.360342066452128E-4	69.99956396579344	70.0	3999.9340338853917	3999.986015960765	3.165759547962326E-4	3.879983780422141E-5	0.03231127154062578	0.019632003994257418	0.013984039234541624	69.99970039159899	2.9960840095323826E-4	78.98258305865761	591.0174169413413	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999563965795	1000.0004360342062	0.0	0.0	1.0	0.0	0.0	0.0	9.41134287331878	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024566291410879373	0.02457681312150989	8.020550599782696E-6	3.052226382565346E-4	3.9191853424165816E-11	0.003949129152932881	2.7643904070530168	0.0029022334864491064	7.73111431528562E-6	0.0012662829358992143	0.0010228971638653944	6.215020409045495E-4	6.207952345537259E-4	0.0	0.0	2.9960840095323826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011293611447982535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62.0	1.0	1.0	63.83586789689297	0.16368804829196207	300.1641321031078	4.440548150583184E-4	69.99955594518502	70.0	3999.9327690341306	3999.985389548206	3.1586122456988386E-4	3.949961133066983E-5	0.03255057838799754	0.02003043607477584	0.01461045179389688	69.99969477731435	3.0522268558486716E-4	76.26219623753313	593.7378037624657	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999555945187	1000.0004440548146	0.0	0.0	1.0	0.0	0.0	0.0	9.559960073717736	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0245666404756042	0.02457680914030379	8.020663367059464E-6	3.108370151847906E-4	4.066068095969743E-11	0.003813109811876657	2.66917686831366	0.0029156334688510196	7.909563919286216E-6	0.001263423662624327	0.0010281465550090899	6.326838067247475E-4	6.319914728620484E-4	0.0	0.0	3.0522268558486716E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011471952088461282	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63.0	1.0	1.0	63.835857883850494	0.1636900406214897	300.16414211615034	4.520755280063524E-4	69.99954792447208	70.0	3999.9315070286784	3999.984752054902	3.151533109109984E-4	4.018496927813644E-5	0.03278192251953018	0.02042291873364298	0.015247945097975932	69.9996891629442	3.108370557288113E-4	73.63550734536915	596.3644926546297	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999547924477	1000.0004520755276	0.0	0.0	1.0	0.0	0.0	0.0	9.708399040437808	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024566940308053627	0.02457680528528244	8.020760069403608E-6	3.164514643861854E-4	4.21565478277627E-11	0.003681775367268458	2.5772427570879204	0.002928567840835513	8.088053787032465E-6	0.0012605916578573076	0.0010331331420057757	6.436350457373841E-4	6.429570574973618E-4	0.0	0.0	3.108370557288113E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011650078848525368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
