time	Cell	UbE	UbE2	Wee1	Cdc25	G2K	R	G1K	IE	PG2	G1R	G2R	PG2R	SPF	MPF	IEB	UbEB	UbE2B	Wee1B	Cdc25B	Rum1Total	Cdc13Total	Cig2Total	mu	Mass	k1	k2prime	k3	k4	k5	k6prime	k7	k7r	k8	k8r	kc	kcr	ki	kir	kp	ku	kur	ku2	kur2	kw	kwr	V2	V2prime	V6	V6prime	V25	V25prime	Vw	Vwprime	Kmc	Kmcr	Kmi	Kmir	Kmp	Kmu	Kmur	Kmu2	Kmur2	Kmw	Kmwr	alpha	beta	Cig1	k2	k6	kwee	k25	G2K_Creation	G1K_Creation	Cdc2Phos	G2R_Creation	PG2R_Creation	Rum1DegInG2R	Rum1Deg	Rum1DegInPG2R	RumDegInG1R	G2K_dissoc	PG2_dissoc	G1K_Dissociation	PG2R_Dissociation	G2R_Dissociation	G1R_Dissociation	G1R_Binding	G2R_Dissociation_UbE	PG2R_Dissociation_UbE	Rum1_Production	Rum1_Deg_SPF	IE_Reaction	UbE_Reaction	UbE2_Reaction	Wee1_Reaction	Cdc25_Reaction
48.0	1.0	5.351359075131889E-6	0.001078113642039082	0.9975492447495912	0.0024507467744115424	0.006660084670280305	0.11231764942925755	0.01501973059010449	2.7129823702109747E-4	7.977054707272596E-4	0.057448181025723535	0.21723151999130713	0.023403617259277594	0.010454902591342791	0.006699969943816668	0.9997287017629789	0.9999946486409249	0.9989218863579609	0.0024507552504088315	0.9975492532255884	0.4104009677055658	0.2480929273915923	0.07246791161582802	0.00495	0.31070944360458913	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.0075012977045757195	0.045545423053716644	0.3492280120961212	0.026164104717845485	0.015	0.00175	0.002305016880323736	0.05308135351744085	0.0066192786149667626	0.04073090999837009	0.021059559267985792	0.004388178236114549	0.010771533942323164	4.995927784945359E-5	5.983826216493886E-6	6.840799838791581E-4	0.0011701808629638797	0.010861575999565358	0.0	0.011124990246840166	0.0016295183022722868	1.755575004257877E-4	0.09375	0.020928507085671497	1.212259042446262E-5	2.3745130218188212E-7	4.8449446463753876E-5	-1.0919671611974487E-4	1.0921690917007048E-4
49.0	1.0	5.60608239784602E-6	0.0011292068910372212	0.9974343404846653	0.0025656510333704778	0.006970214263547097	0.10703419779334768	0.015757795729414104	2.8428083293188344E-4	8.70377551483765E-4	0.05775652223974785	0.21702728256338355	0.024310256927280387	0.010953182073474812	0.007013733141121285	0.9997157191670681	0.9999943939176021	0.9988707931089628	0.0025656595153347173	0.9974343489666295	0.40612825952375947	0.2491781313056948	0.07351431796916195	0.00495	0.31225126821813876	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501359474981478	0.04592670642436526	0.34919181725266957	0.026218684240850977	0.015	0.00175	0.0024111216311358107	0.05290240095831297	0.006884990607312256	0.040692615480634416	0.02006891208625269	0.004558173173865072	0.010829347919952721	5.228608280851006E-5	6.529014892633919E-6	7.237036583599183E-4	0.0012155128463640194	0.010851364128169179	0.0	0.011090578024917998	0.0016279996623863196	1.8235997614068884E-4	0.09375	0.022025165556222512	1.3481611473274875E-5	2.638176916984979E-7	5.377857173936504E-5	-1.2093024702736384E-4	1.2095040927474071E-4
50.0	1.0	5.890544313248343E-6	0.0011862503810847992	0.9973063660132994	0.002693625416007757	0.007316318407813172	0.10161752087617976	0.01655303567898742	2.9879532297290995E-4	9.54109317471696E-4	0.05796615574375761	0.2166881761472121	0.025263786542738403	0.011502282793433611	0.0073640238736867565	0.999701204677027	0.9999941094556868	0.9988137496189152	0.0026936339867006387	0.9973063745839923	0.4015356393098879	0.25022239041523536	0.07451919142274503	0.00495	0.31380074378400996	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501428456995963	0.046352393468845315	0.3491515052941893	0.026279472072603685	0.015	0.00175	0.0025294300961368472	0.05267779623955211	0.007169043694359929	0.04062903302760227	0.019053285164283704	0.00473695997676345	0.010868654201954552	5.488283910481312E-5	7.157182785167176E-6	7.6727282289626E-4	0.0012631893271369203	0.010834408807360606	0.0	0.011024168912360764	0.0016254708508452508	1.895144873031695E-4	0.09375	0.023232633595992876	1.51716734182873E-5	2.966221894544431E-7	6.040653524336508E-5	-1.354725643864952E-4	1.35492887065769E-4
51.0	1.0	6.212326846793325E-6	0.0012507669307808022	0.997162039953344	0.0028379515583912317	0.007707646314628212	0.09603258174216009	0.01741633636540461	3.152360786064367E-4	0.0010519485186307339	0.05806182867278705	0.21619912488160553	0.026271841974377697	0.0121143278319109	0.007760243740559748	0.9996847639213936	0.9999937876731532	0.9987492330692191	0.0028379600466560406	0.9971620484416087	0.39656537727093033	0.2512305616892422	0.07547816503819166	0.00495	0.31535790826830545	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501506489260347	0.04683384822095173	0.34910604258530337	0.026348026990235838	0.015	0.00175	0.0026630691345858317	0.052398604986758704	0.007474949012957246	0.04053733591530104	0.018006109076655015	0.0049259703701958184	0.010886592876147572	5.781895884610713E-5	7.89119863887626E-6	8.156740539024017E-4	0.001313592098718885	0.010809956244080278	0.0	0.01091917458931803	0.0016218191382717721	1.9707839305561667E-4	0.09375	0.024576352240700212	1.7330374800679938E-5	3.3828259967953376E-7	6.881464659075787E-5	-1.5383598662301306E-4	1.5385605769082517E-4
52.0	1.0	6.5820416276856725E-6	0.001324871998731168	0.9969968330895745	0.0030031583874569486	0.008157053645717595	0.09023578637227893	0.018361971065994926	3.3415584755891334E-4	0.0011682282087081338	0.05802386380270664	0.21553871002776004	0.027343947323690363	0.012805957822651735	0.008215465056153002	0.9996658441524411	0.9999934179583723	0.9986751280012688	0.003003166910425459	0.9969968416125431	0.391142307526436	0.25220793920587614	0.07638583486870157	0.00495	0.3169227998255265	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501596145094713	0.04738685729053134	0.34905400242321594	0.02642650023404205	0.015	0.00175	0.0028163800399877716	0.05205194401744319	0.007807204375136687	0.04041350813020501	0.0169192099448023	0.005126990123191943	0.010879474463007495	6.119092218404588E-5	8.76357622703584E-6	8.701161024771671E-4	0.0013671973661845182	0.010776935501388002	0.0	0.010766682604580184	0.001616884356262932	2.0512324983506852E-4	0.09375	0.026091106380046886	2.0129873641582495E-5	3.9234895026320823E-7	7.972329275995633E-5	-1.7754401134839962E-4	1.7756410022171099E-4
53.0	1.0	7.014788732624923E-6	0.001411595744552664	0.9968042991506728	0.003195692417477651	0.00868299857176736	0.08417167767176706	0.01940906429368326	3.563446751582809E-4	0.0013093307777074254	0.057826297553119535	0.21467606661615202	0.0284921329020044	0.013600731184073546	0.00874846511065273	0.9996436553248417	0.9999929852112673	0.9985884042554474	0.0031957008493271877	0.9968043075825224	0.38516617474304304	0.2531605288676312	0.0772353618468028	0.00495	0.3184954567995059	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501701086267661	0.04803403324372425	0.3489933542324619	0.026517953898301885	0.015	0.00175	0.002995588023155894	0.05161864903910639	0.00817164352849091	0.0402517624905285	0.015782189563456325	0.005342274919125825	0.010842430791209914	6.513725981788775E-5	9.822208117411474E-6	9.322956395123631E-4	0.0014246066451002201	0.010733803330807602	0.0	0.01055430528107315	0.0016104356821300563	2.13739464341049E-4	0.09375	0.027825926705504912	2.389198098912181E-5	4.6458255170549764E-7	9.428331072301559E-5	-2.0898694468204047E-4	2.090067450927378E-4
54.0	1.0	7.533197700219555E-6	0.0015154544414598182	0.9965749124940808	0.0034250790374297487	0.009313034822806593	0.07776799062478405	0.02058388804041039	3.8299014860698294E-4	0.0014850679138844567	0.057433967241901335	0.2135656050694046	0.029731780111977107	0.014533260228603413	0.009387288218500815	0.999617009851393	0.9999924668022998	0.9984845455585402	0.0034250875059191888	0.9965749209625703	0.37849934304806715	0.2540954879180728	0.07801785528231173	0.00495	0.32007591772435057	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501826800442302	0.04880907876939389	0.34892109743563543	0.026626912542779133	0.015	0.00175	0.0032099715573668764	0.05106903997189059	0.008575896749215692	0.04004355095051337	0.014581498242147009	0.005574708770995708	0.0107688688578565	6.986477422718293E-5	1.1140722276855358E-5	0.0010046806127447755	0.0014865890055988555	0.010678280253470231	0.0	0.010264279397292266	0.001602132179762336	2.230426648688873E-4	0.09375	0.02985248694083177	2.9093236286668184E-5	5.643570782763475E-7	1.1438677422222904E-4	-2.5208225568083484E-4	2.521020544977784E-4
55.0	1.0	8.172438365613768E-6	0.0016434959876417386	0.9962939501346926	0.003706041486783061	0.010090287481257669	0.07092808104738643	0.02192358756335224	4.159482373031713E-4	0.001711336238103308	0.05679778585068125	0.21213751753442062	0.03108272708060667	0.015656751184000894	0.010175854293162834	0.9995840517626968	0.9999918275616344	0.9983565040123583	0.003706049865307426	0.9962939585132169	0.370946111513095	0.2550218683343883	0.07872137341403349	0.00495	0.3216642213253827	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007501981816303661	0.04976458880777647	0.34883259429242813	0.02676036970622195	0.015	0.00175	0.0034740251688202234	0.0503547210727652	0.009029906831491416	0.03977578453770386	0.013299015196384956	0.005828011327613751	0.010649584847002735	7.56971532056715E-5	1.283841333983253E-5	0.0010910183202815064	0.0015541363540303337	0.01060687587672103	0.0	0.009870201370361086	0.0015914517990990226	2.3318205335984065E-4	0.09375	0.03228029535671071	3.664620216215289E-5	7.083314746492229E-7	1.433686633547631E-4	-3.1362414819144195E-4	3.136436312687393E-4
56.0	1.0	8.990887647479517E-6	0.0018073838587719304	0.9959373464506304	0.0040626451478132505	0.011086324854788663	0.06351912742462058	0.023482451515225045	4.5831653986366637E-4	0.0020156393231146705	0.05584675906545305	0.21027949977439206	0.0325704948344369	0.01705771969975066	0.011187106820944396	0.9995416834601364	0.9999910091123525	0.9981926161412281	0.0040626535493696325	0.9959373548521867	0.36221588109890257	0.25595195878673227	0.0793292105806781	0.00495	0.32326040652009114	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007502180290254514	0.05098760204608553	0.34872026413194857	0.026929756445211294	0.015	0.00175	0.0038117454555616206	0.04939141813476673	0.009546115617255983	0.03942740620769851	0.01190983639211636	0.006106967781456919	0.010471267324772446	8.317160781695425E-5	1.512168960213283E-5	0.0011973138929247927	0.001628524741721845	0.010513974988719603	0.0	0.009331172393835237	0.0015775547186520225	2.44349724390749E-4	0.09375	0.03528603684216623	4.820065944666479E-5	9.276293614093282E-7	1.8748668145301267E-4	-4.062127965364301E-4	4.0623220026457345E-4
57.0	1.0	1.0092303422198026E-5	0.002027879761631084	0.9954629048969608	0.004537086743315756	0.012429013868940736	0.0553538286856867	0.025342852061500214	5.15644557195092E-4	0.0024497271234517194	0.054473897993696306	0.20779848893751732	0.03422667553016688	0.018887213240488376	0.012551500225113322	0.9994843554428049	0.9999899076965778	0.9979721202383689	0.004537095103039235	0.9954629132566842	0.35185289114706725	0.25690390546007663	0.07981675005519652	0.00495	0.3248645124190828	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007502447383579883	0.05263305272117196	0.3485708150425426	0.027155116203074987	0.015	0.00175	0.004265868869768583	0.04801950154958523	0.010137509998805966	0.0389622166757845	0.010378842878566257	0.00641750166190629	0.010213855873818057	9.32480225815125E-5	1.8378948847825024E-5	0.0013338716686578022	0.0017113337765083442	0.010389924446875866	0.0	0.00858084911482022	0.00155899722964113	2.567838322799381E-4	0.09375	0.03917488683672173	6.727139109389754E-5	1.2865405801181184E-6	2.596160725921032E-4	-5.552860184381246E-4	5.553051517262694E-4
58.0	1.0	1.168006772008682E-5	0.002345604925353034	0.994789653236425	0.0052103383000773615	0.014369397785962043	0.04616440539272146	0.02763482212428278	5.989147488089329E-4	0.003122234118254899	0.05251032465076511	0.20433187364506084	0.03608384975508654	0.021434215022945482	0.014525509491874788	0.9994010852511911	0.9999883199322799	0.9976543950746469	0.005210346763575013	0.9947896616999227	0.339090453443634	0.2579073553043643	0.08014514677504789	0.00495	0.32647657832704374	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007502832416422121	0.055004076755447016	0.3483587407694739	0.02747491069253675	0.015	0.00175	0.004919922214773159	0.045902283099536506	0.010805223181101884	0.03831222630844891	0.008655826011135273	0.006765721829078726	0.009845685872018459	1.0781118351298027E-4	2.3425599354101994E-5	0.0015200278772471753	0.0018041924877543272	0.010216593682253042	0.0	0.00750641884993487	0.0015330678052924312	2.707310776517687E-4	0.09375	0.04452109654976424	1.0192522119368413E-4	1.9325538697900465E-6	3.8927927878560503E-4	-8.179389980052243E-4	8.179581232056685E-4
59.0	1.0	1.4204556312127325E-5	0.002850363412596046	0.9937429716389925	0.0062570196670834015	0.01746325619555165	0.035583253265677434	0.030570179087062742	7.327555062607204E-4	0.004296697798914929	0.04967693295428107	0.19911439607478967	0.03814283918213772	0.02532063585726308	0.017678091085497397	0.9992672444937393	0.9999857954436878	0.997149636587404	0.0062570283610074995	0.9937429803329166	0.3225174214768859	0.25901718925139394	0.08024711204134381	0.00495	0.3280966437436991	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.00750344460490569	0.058770836966497986	0.3480290360662826	0.02797208434186462	0.015	0.00175	0.005957532627093627	0.04222850719749352	0.011474764680273097	0.037333949264023066	0.006671859987314519	0.007151782346650822	0.0093144249289277	1.3103457548459792E-4	3.224003391817838E-5	0.0017966350111624106	0.0019071419591068861	0.009955719803739485	0.0	0.005910170952892585	0.0014940438409864352	2.8620268087699665E-4	0.09375	0.05252343006097183	1.7389116136757102E-4	3.2559999433765224E-6	6.541722824532012E-4	-0.001340352225866837	0.0013403714891497883
60.0	1.0	1.8832825416894142E-5	0.003773246525365409	0.9918872523152708	0.008112738398330726	0.023126282495403865	0.023258804144647777	0.03448572154319373	9.8191541121442E-4	0.006742353281288369	0.04550425159022433	0.1902856274132077	0.04019796862543936	0.032084830545266715	0.023463400159468285	0.9990180845887856	0.9999811671745831	0.9962267534746346	0.008112747684729249	0.9918872616016693	0.29924665177351917	0.2603522318153393	0.07998997313341806	0.00495	0.3297247483647829	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007504566960163596	0.06565785219553937	0.3474444844793103	0.028853550739207097	0.015	0.00175	0.00784055846703518	0.03476040477411871	0.01166211058180701	0.03567855513997645	0.0043610257771214585	0.00753711911726988	0.008532047173167061	1.7355273552641757E-4	5.05984416685073E-5	0.0022642584079395414	0.002009898431271968	0.009514281370660385	0.0	0.003470541272577601	0.0014280112324791588	3.0166834721216505E-4	0.09375	0.0659299346853925	3.511417228077556E-4	6.4644134795631945E-6	0.0012911895589098818	-0.0025545913529550733	0.0025546112337148062
61.0	1.0	2.906554336674395E-5	0.005789410256397627	0.9879860997444866	0.01201388911956286	0.035211618310156956	0.009975756954053923	0.03974049199188767	0.0015415755647701216	0.013120510248575475	0.03932468528534302	0.17292324212737276	0.040962782354199825	0.045802766820557644	0.035867643822585726	0.9984584244352299	0.9999709344566332	0.9942105897436023	0.01201390025551341	0.9879861108804371	0.26318646672096957	0.262218153040305	0.0790651772772307	0.00495	0.33136093208301043	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007507048394266434	0.08070347403836729	0.3462156214195133	0.03070659733179236	0.015	0.00175	0.01178792608944704	0.017833930409366795	0.008992423899876274	0.03242310789888239	0.0018704544288851107	0.007680521691412467	0.0073733784910018155	2.6433532269478635E-4	9.849630539352481E-5	0.00320719576373925	0.0020481391177099915	0.008646162106368638	0.0	3.1946364921675054E-5	0.0012981431471436394	3.075095894967812E-4	0.09375	0.08966392608549577	8.480734901122437E-4	1.544932400909479E-5	0.003018421431966241	-0.005757529420044729	0.005757551642061019
62.0	1.0	5.253197950396589E-5	0.010180869493942785	0.9794779891776816	0.02052200609110475	0.057523006006940054	0.002296277819609599	0.04537358241225717	0.002791780979031476	0.02978772127755802	0.031351878849492865	0.14104093181843017	0.03701731280724769	0.07035578767388224	0.05901239207081795	0.9972082190209686	0.999947468020496	0.9898191305060572	0.020522010822318415	0.9794779939088952	0.2117064012947803	0.26536897191017594	0.07672546126175003	0.00495	0.3330052349890561	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007512739005029712	0.11347473859854804	0.3435355665909697	0.03474795289327476	0.015	0.00175	0.01872613612485932	-8.952129007423985E-4	0.0031383570859121706	0.026445174715955658	4.3055209117679984E-4	0.006940746151358942	0.005878477284279912	4.32155330914897E-4	2.2378737551286362E-4	0.005148755403510559	0.0018508656403623846	0.007052046590921509	0.0	-0.0020932843760543434	0.0010596037097780565	2.781014097883956E-4	0.09375	0.10608765990962496	0.0015457937350930283	3.025302190458399E-5	0.005423406407075337	-0.01097662919555379	0.01097663736242789
63.0	1.0	8.238405096103807E-5	0.015335739375351811	0.9680977055084433	0.031902293295438824	0.07600143762440291	0.001103046111080822	0.0480627988435895	0.004262420215523302	0.054599969545785575	0.024133364373158658	0.1084017120349695	0.031438925242352166	0.09074713581258956	0.07873143610169218	0.9957375797844767	0.9999176159490389	0.9846642606246482	0.03190229449155668	0.9680977067045612	0.16507704776156115	0.27044204444751013	0.07219616321674815	0.00495	0.3346576973725366	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007519978132358052	0.15194295508856287	0.3399507772351596	0.04015358931533344	0.015	0.00175	0.023644363037634085	-0.002456862182682023	0.0028787358830257926	0.02032532100655678	2.0682114582765411E-4	0.005894798482941031	0.004525005819967248	5.715291489632844E-4	4.105905770117231E-4	0.007302803686122151	0.0015719462621176083	0.0054200856017484755	0.0	-0.0018831816037950537	8.151785040131453E-4	2.3642003032732785E-4	0.09375	0.10353614114408977	0.0012937726641107233	2.693408249385544E-5	0.004510132723767352	-0.010894484490049101	0.010894486217040228
64.0	1.0	1.0450569918687383E-4	0.018963442373537497	0.958600507632935	0.04139949192768075	0.0855500712982928	8.090347659089726E-4	0.047465573844841055	0.005309653290174635	0.08092992524396755	0.01848842830255323	0.0831201015601663	0.02755822862095382	0.10146296102170144	0.08959656756049117	0.9946903467098254	0.9998954943008131	0.9810365576264625	0.04139949236706497	0.9586005080723192	0.12997579324958233	0.2771583267233805	0.06595400214739429	0.00495	0.3363183597229897	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007525342632052816	0.17901468871252357	0.33695915990437453	0.044664758665648355	0.015	0.00175	0.025212164574581312	-0.0013907119653856076	0.0037916894503830117	0.015585019042531182	1.5169401860793235E-4	0.005167167866428841	0.0034665803067287304	6.437935987162008E-4	6.090254166472765E-4	0.008497034926395522	0.0013779114310476911	0.004156005078008315	0.0	-0.0014648298360123628	6.255072438512793E-4	2.0738511270512188E-4	0.09375	0.09919544648390678	8.001794720565794E-4	1.7166899532053545E-5	0.0027581360701335184	-0.007936916154126172	0.007936916707039263
65.0	1.0	1.1715648853675783E-4	0.02097119875852501	0.9522616409773056	0.04773835877302177	0.08928165216587972	6.956327216196545E-4	0.044867673748763735	0.005891007892663646	0.10599595834906789	0.014167013965489002	0.06437221899613539	0.025412121149137556	0.10579836852052404	0.09458145008333312	0.9941089921073364	0.9998828435114633	0.979028801241475	0.04773835902269441	0.9522616412269782	0.1046469868323816	0.28506195066022055	0.059034687714252736	0.00495	0.33798726273088026	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007528410448470163	0.1939975707354929	0.3349624169078512	0.04767572041718535	0.015	0.00175	0.024852564319407376	-2.2649803092851615E-4	0.0048322135837908075	0.012069791061775387	1.3043113530368522E-4	0.0047647727154632915	0.002656315118529188	6.721489230222876E-4	7.979810803307309E-4	0.008704219711812811	0.0012706060574568779	0.00321861094980677	0.0	-0.001104587176522948	4.846204860817152E-4	1.9131287837695677E-4	0.09375	0.09535443009163377	3.8447293506334995E-4	8.536677814680645E-6	0.0013391256382774136	-0.004811123577248291	0.004811123865353567
66.0	1.0	1.225318077996675E-4	0.021809443253492312	0.9487564536628736	0.051243546129259014	0.08977247989200407	6.450676435939423E-4	0.041376846934118465	0.006126510295550214	0.1287228457397876	0.010876619712809132	0.05063966360689167	0.024644505130410464	0.10655283391252307	0.09620862217899345	0.9938734897044498	0.9998774681922004	0.9781905567465077	0.051243546337126356	0.948756453870741	0.08680585609370521	0.2937794943690938	0.05225346664692759	0.00495	0.33966444728858397	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007529713963391419	0.20025297027918637	0.3338582829038052	0.049340684411398036	0.015	0.00175	0.023620012680576927	7.269658456627963E-4	0.005839043764766084	0.009494936926292188	1.2095018317386418E-4	0.004620844711951962	0.002039366196151712	6.759610953710985E-4	9.692462089743583E-4	0.008285836499344468	0.0012322252565205233	0.0025319831803445837	0.0	-8.20753319769523E-4	3.813021821622565E-4	1.8556607440132315E-4	0.09375	0.09224651142567282	1.0979522354227084E-4	2.683106634118705E-6	4.16257703448053E-4	-0.002331340901212911	0.0023313411302124665
67.0	1.0	1.233848558983404E-4	0.021941021633443004	0.9473298364534665	0.052670163346725474	0.08862932646845216	6.223784499640577E-4	0.037680892550525494	0.00615190993331979	0.1488645682225087	0.008375500576934767	0.040630210009942776	0.024905067282342108	0.10549277801720897	0.0960725548795776	0.9938480900666802	0.9998766151441016	0.978058978366557	0.05267016354653353	0.9473298366532745	0.07453315631918371	0.30302917198324575	0.04605639312746026	0.00495	0.3413499544913935	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007529920827555347	0.2012348739395684	0.33340889848284194	0.0500183275896946	0.015	0.00175	0.022103849371270943	0.0014530772818850913	0.006774503194255158	0.007618164376864271	1.1669595936826082E-4	0.004669700115439145	0.0015704063581752688	6.673718113070004E-4	0.0011209384127437022	0.00758270966233542	0.0012452533641171054	0.002031510500497139	0.0	-6.03032302704894E-4	3.0594226458181584E-4	1.8753318484097508E-4	0.09375	0.08979213804807805	-4.161237532867429E-5	-6.117874130897802E-7	-9.583844818744636E-5	-6.511681796409763E-4	6.511683957021036E-4
