time	compartment	R	Rin	x1	x1p	x2	x2p	x3	x3p	v1	v2	v3	v4	v5	v6	v7	v8
87.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444933077	0.002551655506695229	0.9922130552879179	0.007786944712082182	0.9758883950674356	0.02411160493256406	0.008330996454366104	0.008330996454366104	7.635483394915188E-4	7.635483396829885E-4	0.0023180330010548265	0.0023180330186675095	0.00706317589481614	0.007063176947638953
88.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444934807	0.0025516555065222307	0.9922130553039205	0.007786944696079604	0.9758883960286835	0.024111603971316262	0.008330996454366104	0.008330996454366104	7.635483394915309E-4	7.63548339631353E-4	0.0023180330009010906	0.0023180330139406383	0.007063175880947592	0.00706317667268369
89.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448344493607	0.0025516555063958978	0.9922130553157672	0.007786944684232878	0.9758883967514705	0.02411160324852916	0.008330996454366104	0.008330996454366104	7.635483394915398E-4	7.635483395936458E-4	0.0023180330007888583	0.0023180330104413307	0.0070631758706882096	0.00706317646593771
90.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444936992	0.002551655506303642	0.9922130553245362	0.007786944675463949	0.9758883972948208	0.024111602705178797	0.008330996454366104	0.008330996454366104	7.635483394915461E-4	7.635483395661097E-4	0.002318033000706925	0.0023180330078511487	0.007063175863099842	0.0070631763105178024
91.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444937665	0.0025516555062362724	0.9922130553310261	0.007786944668974082	0.9758883977031837	0.024111602296815797	0.008330996454366104	0.008330996454366104	7.635483394915507E-4	7.635483395460015E-4	0.0023180330006471114	0.00231803300593416	0.007063175857487899	0.007063176193709674
92.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444938158	0.0025516555061870744	0.9922130553358286	0.007786944664171581	0.9758883980100238	0.02411160198997584	0.008330996454366104	0.008330996454366104	7.635483394915542E-4	7.635483395313172E-4	0.002318033000603445	0.002318033004515588	0.00706317585333819	0.00706317610594119
93.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444938518	0.002551655506151147	0.992213055339382	0.007786944660618191	0.975888398240528	0.02411160175947174	0.008330996454366104	0.008330996454366104	7.635483394915568E-4	7.635483395205938E-4	0.002318033000571567	0.002318033003465981	0.007063175850270137	0.00706317604000781
94.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444938781	0.002551655506124911	0.9922130553420109	0.007786944657989353	0.9758883984136485	0.024111601586351113	0.008330996454366104	0.008330996454366104	7.635483394915586E-4	7.63548339512763E-4	0.0023180330005482955	0.0023180330026894695	0.007063175848002102	0.007063175990488397
95.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444938974	0.0025516555061057523	0.9922130553439555	0.007786944656044757	0.9758883985436428	0.0241116014563568	0.008330996454366104	0.008330996454366104	7.6354833949156E-4	7.635483395070446E-4	0.002318033000531307	0.0023180330021150717	0.007063175846325698	0.0070631759533048314
96.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444939114	0.0025516555060917617	0.9922130553453937	0.007786944654606474	0.9758883986412332	0.024111601358766353	0.008330996454366104	0.008330996454366104	7.63548339491561E-4	7.635483395028688E-4	0.002318033000518905	0.0023180330016902293	0.007063175845086749	0.0070631759253900655
97.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444939216	0.0025516555060815446	0.9922130553464574	0.007786944653542804	0.9758883987144819	0.024111601285517717	0.008330996454366104	0.008330996454366104	7.635483394915617E-4	7.635483394998192E-4	0.0023180330005098506	0.00231803300137604	0.00706317584417122	0.0070631759044380285
98.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448344493929	0.002551655506074084	0.9922130553472439	0.007786944652756266	0.975888398769449	0.024111601230550603	0.008330996454366104	0.008330996454366104	7.635483394915622E-4	7.635483394975924E-4	0.0023180330005032413	0.0023180330011437107	0.007063175843494765	0.007063175888715238
99.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444939344	0.0025516555060686357	0.9922130553478254	0.007786944652174724	0.975888398810689	0.024111601189310536	0.008330996454366104	0.008330996454366104	7.635483394915625E-4	7.635483394959662E-4	0.002318033000498416	0.002318033000971934	0.007063175842995018	0.007063175876918932
100.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444939385	0.0025516555060646567	0.9922130553482553	0.007786944651744792	0.9758883988416241	0.0241116011583755	0.008330996454366104	0.008330996454366104	7.635483394915629E-4	7.635483394947786E-4	0.0023180330004948938	0.0023180330008449397	0.0070631758426258585	0.007063175868070276
