model	status	load_time	simulate_time	repeat
BIOMD0000000051	success	0.19869065284729004	0.004311561584472656	1
BIOMD0000000051	success	0.2073230743408203	0.004326581954956055	2
BIOMD0000000051	success	0.19930219650268555	0.004285335540771484	3
BIOMD0000000051	success	0.2036733627319336	0.004305124282836914	4
BIOMD0000000051	success	0.20663905143737793	0.0043239593505859375	5
BIOMD0000000052	success	0.06221890449523926	0.0005064010620117188	1
BIOMD0000000052	success	0.06427121162414551	0.0005552768707275391	2
BIOMD0000000052	success	0.06320428848266602	0.0005466938018798828	3
BIOMD0000000052	success	0.06454753875732422	0.0005593299865722656	4
BIOMD0000000052	success	0.06451725959777832	0.000560760498046875	5
BIOMD0000000053	success	0.05816984176635742	0.0003840923309326172	1
BIOMD0000000053	success	0.0591886043548584	0.00043392181396484375	2
BIOMD0000000053	success	0.058165550231933594	0.0004305839538574219	3
BIOMD0000000053	success	0.059400081634521484	0.00038886070251464844	4
BIOMD0000000053	success	0.0594334602355957	0.0004534721374511719	5
BIOMD0000000054	success	0.06108975410461426	0.0005233287811279297	1
BIOMD0000000054	success	0.06252813339233398	0.0005362033843994141	2
BIOMD0000000054	success	0.061868906021118164	0.0005421638488769531	3
BIOMD0000000054	success	0.060317039489746094	0.0005562305450439453	4
BIOMD0000000054	success	0.06261587142944336	0.0005433559417724609	5
BIOMD0000000055	success	0.16823482513427734	0.0037140846252441406	1
BIOMD0000000055	success	0.17436742782592773	0.004446983337402344	2
BIOMD0000000055	success	0.16921210289001465	0.004454851150512695	3
BIOMD0000000055	success	0.1783156394958496	0.004427671432495117	4
BIOMD0000000055	success	0.17392253875732422	0.004439115524291992	5
BIOMD0000000056	success	0.5203843116760254	0.0036950111389160156	1
BIOMD0000000056	success	0.5351393222808838	0.0037000179290771484	2
BIOMD0000000056	success	0.5230605602264404	0.0037376880645751953	3
BIOMD0000000056	success	0.5205292701721191	0.003520488739013672	4
BIOMD0000000056	success	0.5373837947845459	0.0037102699279785156	5
BIOMD0000000057	success	0.08345961570739746	0.0005934238433837891	1
BIOMD0000000057	success	0.08586716651916504	0.0007295608520507812	2
BIOMD0000000057	success	0.08299088478088379	0.0007119178771972656	3
BIOMD0000000057	success	0.08486390113830566	0.0007607936859130859	4
BIOMD0000000057	success	0.08602476119995117	0.0007197856903076172	5
BIOMD0000000058	success	0.07122993469238281	0.002064943313598633	1
BIOMD0000000058	success	0.07279586791992188	0.002074718475341797	2
BIOMD0000000058	success	0.07107973098754883	0.0017690658569335938	3
BIOMD0000000058	success	0.07135891914367676	0.002067089080810547	4
BIOMD0000000058	success	0.07260560989379883	0.0020864009857177734	5
BIOMD0000000059	success	0.3082287311553955	0.00047469139099121094	1
BIOMD0000000059	success	0.31915855407714844	0.0005733966827392578	2
BIOMD0000000059	success	0.30991148948669434	0.0005688667297363281	3
BIOMD0000000059	success	0.31327176094055176	0.0005872249603271484	4
BIOMD0000000059	success	0.3184027671813965	0.0005583763122558594	5
BIOMD0000000060	success	0.043668508529663086	0.0004749298095703125	1
BIOMD0000000060	success	0.044235944747924805	0.0005590915679931641	2
BIOMD0000000060	success	0.04172945022583008	0.0005047321319580078	3
BIOMD0000000060	success	0.04210543632507324	0.0005784034729003906	4
BIOMD0000000060	success	0.044325828552246094	0.0005953311920166016	5
BIOMD0000000061	success	0.13660955429077148	0.02842116355895996	1
BIOMD0000000061	success	0.14062094688415527	0.030251026153564453	2
BIOMD0000000061	success	0.13316702842712402	0.029901981353759766	3
BIOMD0000000061	success	0.1421825885772705	0.028899192810058594	4
BIOMD0000000061	success	0.14085912704467773	0.030176162719726562	5
BIOMD0000000062	success	0.05513167381286621	0.0005185604095458984	1
BIOMD0000000062	success	0.05590057373046875	0.0004489421844482422	2
BIOMD0000000062	success	0.0553591251373291	0.000507354736328125	3
BIOMD0000000062	success	0.05665302276611328	0.0005230903625488281	4
BIOMD0000000062	success	0.056845664978027344	0.0005254745483398438	5
BIOMD0000000063	success	0.12067198753356934	0.0006899833679199219	1
BIOMD0000000063	success	0.12351584434509277	0.0007936954498291016	2
BIOMD0000000063	success	0.12039351463317871	0.0007965564727783203	3
BIOMD0000000063	success	0.12220621109008789	0.0007998943328857422	4
BIOMD0000000063	success	0.12403273582458496	0.0007917881011962891	5
BIOMD0000000064	success	0.20852446556091309	0.004294633865356445	1
BIOMD0000000064	success	0.21529841423034668	0.004344463348388672	2
BIOMD0000000064	success	0.2098546028137207	0.004314899444580078	3
BIOMD0000000064	success	0.20897817611694336	0.0036895275115966797	4
BIOMD0000000064	success	0.2151942253112793	0.00432896614074707	5
BIOMD0000000065	success	0.09165740013122559	0.0006861686706542969	1
BIOMD0000000065	success	0.09238553047180176	0.0006747245788574219	2
BIOMD0000000065	success	0.09204912185668945	0.0006902217864990234	3
BIOMD0000000065	success	0.09224843978881836	0.0006413459777832031	4
BIOMD0000000065	success	0.09425210952758789	0.0007143020629882812	5
BIOMD0000000066	success	0.07929849624633789	0.0007059574127197266	1
BIOMD0000000066	success	0.08095717430114746	0.0007333755493164062	2
BIOMD0000000066	success	0.07741665840148926	0.0006358623504638672	3
BIOMD0000000066	success	0.08159708976745605	0.0007333755493164062	4
BIOMD0000000066	success	0.08108925819396973	0.0007240772247314453	5
BIOMD0000000067	success	0.08271646499633789	0.0010194778442382812	1
BIOMD0000000067	success	0.08432149887084961	0.0011985301971435547	2
BIOMD0000000067	success	0.08300447463989258	0.0012056827545166016	3
BIOMD0000000067	success	0.08258914947509766	0.00119781494140625	4
BIOMD0000000067	success	0.08459615707397461	0.0011959075927734375	5
BIOMD0000000068	success	0.05174756050109863	0.0003654956817626953	1
BIOMD0000000068	success	0.05012035369873047	0.0003905296325683594	2
BIOMD0000000068	success	0.05152535438537598	0.0003719329833984375	3
BIOMD0000000068	success	0.05062150955200195	0.0003657341003417969	4
BIOMD0000000068	success	0.05228829383850098	0.0003981590270996094	5
BIOMD0000000069	success	0.08303236961364746	0.0006353855133056641	1
BIOMD0000000069	success	0.08510971069335938	0.0006444454193115234	2
BIOMD0000000069	success	0.0822150707244873	0.000644683837890625	3
BIOMD0000000069	success	0.08400630950927734	0.0005848407745361328	4
BIOMD0000000069	success	0.08502721786499023	0.0006494522094726562	5
BIOMD0000000070	success	0.23730158805847168	0.003766775131225586	1
BIOMD0000000070	success	0.2401740550994873	0.004269123077392578	2
BIOMD0000000070	success	0.2360825538635254	0.0043201446533203125	3
BIOMD0000000070	success	0.23914504051208496	0.00429081916809082	4
BIOMD0000000070	success	0.24357008934020996	0.004271507263183594	5
BIOMD0000000071	success	0.2658705711364746	0.0012235641479492188	1
BIOMD0000000071	success	0.2680013179779053	0.001062154769897461	2
BIOMD0000000071	success	0.2669677734375	0.0010662078857421875	3
BIOMD0000000071	success	0.2651326656341553	0.0012311935424804688	4
BIOMD0000000071	success	0.26865196228027344	0.0012354850769042969	5
BIOMD0000000072	success	0.05665135383605957	0.001016855239868164	1
BIOMD0000000072	success	0.057047367095947266	0.0010154247283935547	2
BIOMD0000000072	success	0.054347991943359375	0.0010404586791992188	3
BIOMD0000000072	success	0.05715298652648926	0.0010235309600830078	4
BIOMD0000000072	success	0.05739426612854004	0.0010416507720947266	5
BIOMD0000000073	success	0.1246638298034668	0.0022096633911132812	1
BIOMD0000000073	success	0.12590599060058594	0.0022115707397460938	2
BIOMD0000000073	success	0.1257483959197998	0.002223491668701172	3
BIOMD0000000073	success	0.12469840049743652	0.0022127628326416016	4
BIOMD0000000073	success	0.127669095993042	0.002227306365966797	5
BIOMD0000000074	success	0.14264416694641113	0.001996755599975586	1
BIOMD0000000074	success	0.14615488052368164	0.0023169517517089844	2
BIOMD0000000074	success	0.1406111717224121	0.0023250579833984375	3
BIOMD0000000074	success	0.14622735977172852	0.0023336410522460938	4
BIOMD0000000074	success	0.1426534652709961	0.002331972122192383	5
BIOMD0000000075	success	0.1238548755645752	0.0006361007690429688	1
BIOMD0000000075	success	0.12376689910888672	0.0006427764892578125	2
BIOMD0000000075	success	0.12300872802734375	0.0006597042083740234	3
BIOMD0000000075	success	0.12353348731994629	0.0006480216979980469	4
BIOMD0000000075	success	0.12563514709472656	0.0006461143493652344	5
BIOMD0000000076	success	0.03903031349182129	0.0003573894500732422	1
BIOMD0000000076	success	0.038423776626586914	0.0004031658172607422	2
BIOMD0000000076	success	0.03866910934448242	0.0003724098205566406	3
BIOMD0000000076	success	0.03912353515625	0.0004100799560546875	4
BIOMD0000000076	success	0.03940701484680176	0.00042176246643066406	5
BIOMD0000000077	success	0.061962127685546875	0.0007307529449462891	1
BIOMD0000000077	success	0.06398391723632812	0.0007345676422119141	2
BIOMD0000000077	success	0.0626516342163086	0.0007531642913818359	3
BIOMD0000000077	success	0.06393814086914062	0.0007343292236328125	4
BIOMD0000000077	success	0.06262612342834473	0.0007314682006835938	5
BIOMD0000000078	success	0.12866425514221191	0.0028107166290283203	1
BIOMD0000000078	success	0.1286773681640625	0.002454996109008789	2
BIOMD0000000078	success	0.12740421295166016	0.0024509429931640625	3
BIOMD0000000078	success	0.1311948299407959	0.002845287322998047	4
BIOMD0000000078	success	0.13128900527954102	0.002818584442138672	5
BIOMD0000000079	success	0.040535926818847656	0.0017852783203125	1
BIOMD0000000079	success	0.041788339614868164	0.0019049644470214844	2
BIOMD0000000079	success	0.04182124137878418	0.001913309097290039	3
BIOMD0000000079	success	0.042836904525756836	0.0019016265869140625	4
BIOMD0000000079	success	0.04304075241088867	0.0019073486328125	5
BIOMD0000000080	success	0.06078338623046875	0.0003592967987060547	1
BIOMD0000000080	success	0.06010866165161133	0.00033855438232421875	2
BIOMD0000000080	success	0.06004071235656738	0.0003311634063720703	3
BIOMD0000000080	success	0.0609126091003418	0.0003509521484375	4
BIOMD0000000080	success	0.05924701690673828	0.00036215782165527344	5
BIOMD0000000081	success	0.14400839805603027	0.0015745162963867188	1
BIOMD0000000081	success	0.14648890495300293	0.0015635490417480469	2
BIOMD0000000081	success	0.1450181007385254	0.0015647411346435547	3
BIOMD0000000081	success	0.1444530487060547	0.0015482902526855469	4
BIOMD0000000081	success	0.14845728874206543	0.0015583038330078125	5
BIOMD0000000082	success	0.061686038970947266	0.0003199577331542969	1
BIOMD0000000082	success	0.06247401237487793	0.00036716461181640625	2
BIOMD0000000082	success	0.06139230728149414	0.00036907196044921875	3
BIOMD0000000082	success	0.06270837783813477	0.0003666877746582031	4
BIOMD0000000082	success	0.06252789497375488	0.00036644935607910156	5
BIOMD0000000083	success	0.2355666160583496	0.004247188568115234	1
BIOMD0000000083	success	0.23919129371643066	0.0042459964752197266	2
BIOMD0000000083	success	0.2322394847869873	0.004243373870849609	3
BIOMD0000000083	success	0.23944664001464844	0.0042400360107421875	4
BIOMD0000000083	success	0.236572265625	0.004246234893798828	5
BIOMD0000000084	success	0.05630636215209961	0.0005359649658203125	1
BIOMD0000000084	success	0.05740618705749512	0.0005984306335449219	2
BIOMD0000000084	success	0.05637025833129883	0.0006215572357177734	3
BIOMD0000000084	success	0.05686640739440918	0.0006322860717773438	4
BIOMD0000000084	success	0.05737638473510742	0.0006279945373535156	5
BIOMD0000000085	success	0.09686875343322754	0.0004208087921142578	1
BIOMD0000000085	success	0.09978318214416504	0.000461578369140625	2
BIOMD0000000085	success	0.09775495529174805	0.0004680156707763672	3
BIOMD0000000085	success	0.09942913055419922	0.0004706382751464844	4
BIOMD0000000085	success	0.09999799728393555	0.0004684925079345703	5
BIOMD0000000086	success	0.10833740234375	0.0004572868347167969	1
BIOMD0000000086	success	0.11186718940734863	0.0005080699920654297	2
BIOMD0000000086	success	0.10927486419677734	0.0005116462707519531	3
BIOMD0000000086	success	0.11225438117980957	0.0005121231079101562	4
BIOMD0000000086	success	0.11180663108825684	0.0005161762237548828	5
BIOMD0000000087	success	0.19968652725219727	0.0017442703247070312	1
