model	objective_value	load_time	simulate_time	repeat
iCN718	1.3135912923645445	1.8025600910186768	0.06766867637634277	2
iCN718	1.3135912923645445	1.8202826976776123	0.07366681098937988	3
iCN718	1.3135912923645445	1.8450164794921875	0.06836462020874023	4
iCN718	1.3135912923645445	1.7983622550964355	0.09784412384033203	5
iCN900	0.0	1.902726173400879	0.07322478294372559	1
iCN900	0.0	1.88779616355896	0.1291654109954834	2
iCN900	0.0	1.8888089656829834	0.12814640998840332	3
iCN900	0.0	1.8692424297332764	0.13822102546691895	4
iCN900	0.0	1.9149181842803955	0.1448380947113037	5
iE2348C_1286	0.9824784386660057	3.6132662296295166	0.23606491088867188	1
iE2348C_1286	0.9824784386660057	3.638974666595459	0.32329463958740234	2
iE2348C_1286	0.9824784386660057	3.6910769939422607	0.329087495803833	3
iE2348C_1286	0.9824784386660057	3.5851891040802	0.3215487003326416	4
iE2348C_1286	0.9824784386660057	3.569017171859741	0.33708906173706055	5
iEC042_1314	0.9824784386660057	3.7761199474334717	0.3486611843109131	1
iEC042_1314	0.9824784386660057	3.7267508506774902	0.3596808910369873	2
iEC042_1314	0.9824784386660057	3.622958183288574	0.35889291763305664	3
iEC042_1314	0.9824784386660057	3.843012571334839	0.3732483386993408	4
iEC042_1314	0.9824784386660057	3.732877254486084	0.35402441024780273	5
iEC1344_C	0.9823963461342967	3.6291069984436035	0.24449920654296875	1
iEC1344_C	0.9823963461342967	3.6454708576202393	0.28009891510009766	2
iEC1344_C	0.9823963461342967	3.6646668910980225	0.31699633598327637	3
iEC1344_C	0.9823963461342967	3.5564727783203125	0.36226344108581543	4
iEC1344_C	0.9823963461342967	3.7093334197998047	0.2645695209503174	5
iEC1349_Crooks	0.9865789307459482	3.7214298248291016	0.27321481704711914	1
iEC1349_Crooks	0.9865789307459482	3.696593761444092	0.3350381851196289	2
iEC1349_Crooks	0.9865789307459482	3.6646368503570557	0.3358485698699951	3
iEC1349_Crooks	0.9865789307459482	3.5851588249206543	0.3224940299987793	4
iEC1349_Crooks	0.9865789307459482	3.6690962314605713	0.34241199493408203	5
iEC1356_Bl21DE3	0.9767013604875463	3.634141445159912	0.24864482879638672	1
iEC1356_Bl21DE3	0.9767013604875463	3.575582504272461	0.3419606685638428	2
iEC1356_Bl21DE3	0.9767013604875463	3.5953640937805176	0.3503587245941162	3
iEC1356_Bl21DE3	0.9767013604875463	3.578335762023926	0.3509073257446289	4
iEC1356_Bl21DE3	0.9767013604875463	3.6236469745635986	0.3585801124572754	5
iEC1364_W	0.9853648657315356	3.750316858291626	0.3320488929748535	1
iEC1364_W	0.9853648657315356	3.712717294692993	0.3572225570678711	2
iEC1364_W	0.9853648657315356	3.7055230140686035	0.35625529289245605	3
iEC1364_W	0.9853648657315356	3.699856996536255	0.3695719242095947	4
iEC1364_W	0.9853648657315356	3.8180606365203857	0.3695220947265625	5
iEC1368_DH5a	0.982396346134302	3.6818854808807373	0.2466275691986084	1
iEC1368_DH5a	0.982396346134302	3.6489417552948	0.3532891273498535	2
iEC1368_DH5a	0.982396346134302	3.602491855621338	0.3441147804260254	3
iEC1368_DH5a	0.982396346134302	3.671717405319214	0.3557889461517334	4
iEC1368_DH5a	0.982396346134302	3.6776785850524902	0.3624911308288574	5
iEC1372_W3110	0.9823963461342998	3.713714361190796	0.24303317070007324	1
iEC1372_W3110	0.9823963461342998	3.763794183731079	0.29010987281799316	2
iEC1372_W3110	0.9823963461342998	3.7432427406311035	0.3497776985168457	3
iEC1372_W3110	0.9823963461342998	3.753979444503784	0.2976400852203369	4
iEC1372_W3110	0.9823963461342998	3.7155661582946777	0.24547266960144043	5
iEC55989_1330	0.9824784386660169	3.817445755004883	0.3571038246154785	1
iEC55989_1330	0.9824784386660169	3.7391397953033447	0.3524651527404785	2
iEC55989_1330	0.9824784386660169	3.886752128601074	0.39252328872680664	3
iEC55989_1330	0.9824784386660169	3.7532081604003906	0.3574349880218506	4
iEC55989_1330	0.9824784386660169	3.8274712562561035	0.3815586566925049	5
iECABU_c1320	0.982478438666008	3.6138529777526855	0.32505178451538086	1
iECABU_c1320	0.982478438666008	3.6261489391326904	0.33458399772644043	2
iECABU_c1320	0.982478438666008	3.635568141937256	0.3420689105987549	3
iECABU_c1320	0.982478438666008	3.631213665008545	0.3463118076324463	4
iECABU_c1320	0.982478438666008	3.703096866607666	0.3515360355377197	5
iECBD_1354	0.9756145115851256	3.609804630279541	0.33867406845092773	1
iECBD_1354	0.9756145115851256	3.636974573135376	0.3631856441497803	2
iECBD_1354	0.9756145115851256	3.779017925262451	0.3540642261505127	3
iECBD_1354	0.9756145115851256	3.6606266498565674	0.3829972743988037	4
iECBD_1354	0.9756145115851256	3.587857246398926	0.3813965320587158	5
iECB_1328	0.9824784386660156	3.692390203475952	0.27509212493896484	1
iECB_1328	0.9824784386660156	3.682553768157959	0.33541369438171387	2
iECB_1328	0.9824784386660156	3.765136480331421	0.3432025909423828	3
iECB_1328	0.9824784386660156	3.721318006515503	0.34372639656066895	4
iECB_1328	0.9824784386660156	3.737705945968628	0.34612298011779785	5
iECDH10B_1368	1.0374775435499868	3.6110289096832275	0.3048107624053955	1
iECDH10B_1368	1.0374775435499868	3.6446657180786133	0.36776208877563477	2
iECDH10B_1368	1.0374775435499868	3.7099685668945312	0.35587072372436523	3
iECDH10B_1368	1.0374775435499868	3.7525620460510254	0.31760239601135254	4
iECDH10B_1368	1.0374775435499868	3.495731830596924	0.3967776298522949	5
iECDH1ME8569_1439	0.9824784386660047	3.7087996006011963	0.32311511039733887	1
iECDH1ME8569_1439	0.9824784386660047	3.7358016967773438	0.33185434341430664	2
iECDH1ME8569_1439	0.9824784386660047	3.7570197582244873	0.3412048816680908	3
iECDH1ME8569_1439	0.9824784386660047	3.7682931423187256	0.35306239128112793	4
iECDH1ME8569_1439	0.9824784386660047	3.773815155029297	0.35192346572875977	5
iECD_1391	0.9756145115851269	3.6720407009124756	0.2592320442199707	1
iECD_1391	0.9756145115851269	3.7335662841796875	0.3432650566101074	2
iECD_1391	0.9756145115851269	3.7400598526000977	0.27770566940307617	3
iECD_1391	0.9756145115851269	3.746279001235962	0.34624338150024414	4
iECD_1391	0.9756145115851269	3.595139503479004	0.3557100296020508	5
iECED1_1282	0.9824634433767987	3.7678298950195312	0.25719523429870605	1
iECED1_1282	0.9824634433767987	3.7837915420532227	0.3557393550872803	2
iECED1_1282	0.9824634433767987	3.7021710872650146	0.3480958938598633	3
iECED1_1282	0.9824634433767987	3.717174530029297	0.35994982719421387	4
iECED1_1282	0.9824634433767987	3.7404866218566895	0.36477136611938477	5
iECH74115_1262	0.9824784386660085	3.5427322387695312	0.26374030113220215	1
iECH74115_1262	0.9824784386660085	3.4380059242248535	0.33333325386047363	2
iECH74115_1262	0.9824784386660085	3.4964072704315186	0.31770801544189453	3
iECH74115_1262	0.9824784386660085	3.410680055618286	0.34424614906311035	4
iECH74115_1262	0.9824784386660085	3.495558023452759	0.3351118564605713	5
iECIAI1_1343	20.52222562979408	3.755075454711914	0.2903280258178711	1
iECIAI1_1343	20.52222562979408	3.7183642387390137	0.3552572727203369	2
iECIAI1_1343	20.52222562979408	3.748562812805176	0.35605311393737793	3
iECIAI1_1343	20.52222562979408	3.8381361961364746	0.37014055252075195	4
iECIAI1_1343	20.52222562979408	3.7949445247650146	0.37929558753967285	5
iECIAI39_1322	0.9828409640719176	3.872978687286377	0.22539281845092773	1
iECIAI39_1322	0.9828409640719176	3.8829002380371094	0.23052167892456055	2
iECIAI39_1322	0.9828409640719176	3.9013755321502686	0.22884178161621094	3
iECIAI39_1322	0.9828409640719176	3.8516108989715576	0.2643704414367676	4
iECIAI39_1322	0.9828409640719176	3.92946457862854	0.34032535552978516	5
iECNA114_1301	0.9824784386660028	3.398087739944458	0.33739209175109863	1
iECNA114_1301	0.9824784386660028	3.5342636108398438	0.33768272399902344	2
iECNA114_1301	0.9824784386660028	3.4886603355407715	0.3638176918029785	3
iECNA114_1301	0.9824784386660028	3.542699098587036	0.35656213760375977	4
iECNA114_1301	0.9824784386660028	3.364609956741333	0.3350074291229248	5
iECO103_1326	0.9824784386660116	3.7066946029663086	0.2581784725189209	1
iECO103_1326	0.9824784386660116	3.4750142097473145	0.3296623229980469	2
iECO103_1326	0.9824784386660116	3.504976749420166	0.3335134983062744	3
iECO103_1326	0.9824784386660116	3.675740957260132	0.36075258255004883	4
iECO103_1326	0.9824784386660116	3.7046685218811035	0.35218214988708496	5
iECO111_1330	0.9824784386660066	3.669071674346924	0.27034497261047363	1
iECO111_1330	0.9824784386660066	3.7296409606933594	0.34055304527282715	2
iECO111_1330	0.9824784386660066	3.7849371433258057	0.34089088439941406	3
iECO111_1330	0.9824784386660066	3.694357395172119	0.3495011329650879	4
iECO111_1330	0.9824784386660066	3.720018148422241	0.34850287437438965	5
iECO26_1355	0.9824784386660026	3.6555044651031494	0.2805287837982178	1
iECO26_1355	0.9824784386660026	3.657474994659424	0.34808349609375	2
iECO26_1355	0.9824784386660026	3.6713249683380127	0.35184645652770996	3
iECO26_1355	0.9824784386660026	3.733757495880127	0.3015146255493164	4
iECO26_1355	0.9824784386660026	3.6876747608184814	0.3580474853515625	5
iECOK1_1307	0.9824784386660044	3.5810232162475586	0.23860836029052734	1
iECOK1_1307	0.9824784386660044	3.60463809967041	0.3186378479003906	2
iECOK1_1307	0.9824784386660044	3.50589919090271	0.3120410442352295	3
iECOK1_1307	0.9824784386660044	3.5881855487823486	0.30376148223876953	4
iECOK1_1307	0.9824784386660044	3.6694319248199463	0.32462167739868164	5
iECP_1309	0.9824784386660069	3.628533124923706	0.3152196407318115	1
iECP_1309	0.9824784386660069	3.6375274658203125	0.30916810035705566	2
iECP_1309	0.9824784386660069	3.5802862644195557	0.3072631359100342	3
iECP_1309	0.9824784386660069	3.5943498611450195	0.3207058906555176	4
iECP_1309	0.9824784386660069	3.651313543319702	0.3297150135040283	5
iECS88_1305	0.9824784386660042	4.061621427536011	0.24457001686096191	1
iECS88_1305	0.9824784386660042	4.025651693344116	0.28702807426452637	2
iECS88_1305	0.9824784386660042	4.117499351501465	0.2864198684692383	3
iECS88_1305	0.9824784386660042	4.092611312866211	0.2778041362762451	4
iECS88_1305	0.9824784386660042	4.023709297180176	0.25277161598205566	5
iECSE_1348	0.9824784386660079	3.686814785003662	0.3425419330596924	1
iECSE_1348	0.9824784386660079	3.671682357788086	0.3445467948913574	2
iECSE_1348	0.9824784386660079	3.6161744594573975	0.35898900032043457	3
iECSE_1348	0.9824784386660079	3.669271230697632	0.36460161209106445	4
iECSE_1348	0.9824784386660079	3.6960153579711914	0.3747267723083496	5
iECSF_1327	0.9824784386660061	3.665421485900879	0.2537670135498047	1
iECSF_1327	0.9824784386660061	3.649251699447632	0.33263587951660156	2
iECSF_1327	0.9824784386660061	3.5826313495635986	0.3345050811767578	3
iECSF_1327	0.9824784386660061	3.7132809162139893	0.3473665714263916	4
iECSF_1327	0.9824784386660061	3.5151515007019043	0.3399698734283447	5
iECSP_1301	0.9824784386660048	3.4928834438323975	0.31142640113830566	1
iECSP_1301	0.9824784386660048	3.637627601623535	0.3210325241088867	2
iECSP_1301	0.9824784386660048	3.2850189208984375	0.31592535972595215	3
iECSP_1301	0.9824784386660048	3.667200803756714	0.34245729446411133	4
iECSP_1301	0.9824784386660048	3.4506208896636963	0.34334611892700195	5
iECUMN_1333	0.9826920127837668	3.7625255584716797	0.320465087890625	1
iECUMN_1333	0.9826920127837668	3.796117067337036	0.33372998237609863	2
iECUMN_1333	0.9826920127837668	3.8293120861053467	0.3465573787689209	3
iECUMN_1333	0.9826920127837668	3.9098098278045654	0.3536646366119385	4
iECUMN_1333	0.9826920127837668	3.7563300132751465	0.3449835777282715	5
iECW_1372	0.9824784386660042	3.7516815662384033	0.28798437118530273	1
iECW_1372	0.9824784386660042	3.765674114227295	0.3406484127044678	2
iECW_1372	0.9824784386660042	3.6813950538635254	0.36076855659484863	3
iECW_1372	0.9824784386660042	3.7869932651519775	0.37136125564575195	4
iECW_1372	0.9824784386660042	3.6129915714263916	0.3703885078430176	5
iECs_1301	0.9824784386660019	3.587836503982544	0.3115711212158203	1
iECs_1301	0.9824784386660019	3.6083343029022217	0.3272428512573242	2
iECs_1301	0.9824784386660019	3.60459566116333	0.3289034366607666	3
iECs_1301	0.9824784386660019	3.6012730598449707	0.3386363983154297	4
iECs_1301	0.9824784386660019	3.6044232845306396	0.3412907123565674	5
iEK1008	0.058173872989698415	1.983562707901001	0.13422060012817383	1
iEK1008	0.058173872989698415	1.9339168071746826	0.13394927978515625	2
iEK1008	0.058173872989698415	2.0048537254333496	0.14266586303710938	3
iEK1008	0.058173872989698415	1.9140124320983887	0.14349579811096191	4
iEK1008	0.058173872989698415	1.9971363544464111	0.1521129608154297	5
iEKO11_1354	0.9824784386660077	3.7178494930267334	0.32700443267822266	1
iEKO11_1354	0.9824784386660077	3.5898001194000244	0.339402437210083	2
iEKO11_1354	0.9824784386660077	3.7479357719421387	0.3422691822052002	3
iEKO11_1354	0.9824784386660077	3.6949119567871094	0.3457794189453125	4
iEKO11_1354	0.9824784386660077	3.7822580337524414	0.3629305362701416	5
iETEC_1333	0.9824784386660037	3.7876577377319336	0.3290848731994629	1
iETEC_1333	0.9824784386660037	3.821359872817993	0.34726881980895996	2
iETEC_1333	0.9824784386660037	3.773949146270752	0.3504061698913574	3
iETEC_1333	0.9824784386660037	3.9355950355529785	0.31907057762145996	4
iETEC_1333	0.9824784386660037	3.8584115505218506	0.372255802154541	5
iEcDH1_1363	0.9824784386659973	3.70359468460083	0.3146517276763916	1
iEcDH1_1363	0.9824784386659973	3.5099847316741943	0.3177986145019531	2
iEcDH1_1363	0.9824784386659973	3.6882615089416504	0.3239920139312744	3
iEcDH1_1363	0.9824784386659973	3.706674098968506	0.3471956253051758	4
iEcDH1_1363	0.9824784386659973	3.7303900718688965	0.3580927848815918	5
iEcE24377_1341	0.9824784386694726	3.542236804962158	0.33402347564697266	1
iEcE24377_1341	0.9824784386694726	3.658795118331909	0.3437209129333496	2
iEcE24377_1341	0.9824784386694726	3.5890541076660156	0.35964131355285645	3
iEcE24377_1341	0.9824784386694726	3.639408826828003	0.35172533988952637	4
iEcE24377_1341	0.9824784386694726	3.6356759071350098	0.35601162910461426	5
iEcHS_1320	0.9824784386660025	3.625300168991089	0.32572078704833984	1
iEcHS_1320	0.9824784386660025	3.567413806915283	0.3114466667175293	2
iEcHS_1320	0.9824784386660025	3.6391172409057617	0.28902244567871094	3
iEcHS_1320	0.9824784386660025	3.5998218059539795	0.32671260833740234	4
iEcHS_1320	0.9824784386660025	3.5595614910125732	0.3562464714050293	5
iEcSMS35_1347	0.9824784386660084	3.576502561569214	0.36395931243896484	1
iEcSMS35_1347	0.9824784386660084	3.7287230491638184	0.29227375984191895	2
iEcSMS35_1347	0.9824784386660084	3.6518144607543945	0.3520965576171875	3
iEcSMS35_1347	0.9824784386660084	3.650397539138794	0.35268259048461914	4
iEcSMS35_1347	0.9824784386660084	3.6782329082489014	0.3709380626678467	5
iEcolC_1368	0.9824784386660097	3.7713966369628906	0.32819175720214844	1
iEcolC_1368	0.9824784386660097	3.7643797397613525	0.33991384506225586	2
iEcolC_1368	0.9824784386660097	3.728900909423828	0.3684682846069336	3
iEcolC_1368	0.9824784386660097	3.731632947921753	0.3476886749267578	4
iEcolC_1368	0.9824784386660097	3.706463575363159	0.3580162525177002	5
iG2583_1286	0.9824784386660096	3.6967623233795166	0.24419331550598145	1
iG2583_1286	0.9824784386660096	3.610961437225342	0.3175520896911621	2
iG2583_1286	0.9824784386660096	3.6291942596435547	0.3305220603942871	3
iG2583_1286	0.9824784386660096	3.7648916244506836	0.3038334846496582	4
iG2583_1286	0.9824784386660096	3.4874908924102783	0.3265860080718994	5
iHN637	0.22445454211988486	1.0955398082733154	0.07288694381713867	1
iHN637	0.22445454211988486	1.2441446781158447	0.0777273178100586	2
iHN637	0.22445454211988486	1.1479270458221436	0.08584427833557129	3
iHN637	0.22445454211988486	1.2629592418670654	0.09155893325805664	4
iHN637	0.22445454211988486	1.130324363708496	0.09239554405212402	5
iIS312	50.67807261154245	0.7223975658416748	0.04760265350341797	1
iIS312	50.67807261154245	0.9296073913574219	0.05112743377685547	2
iIS312	50.67807261154245	0.7680642604827881	0.05837702751159668	3
iIS312	50.67807261154245	0.9159159660339355	0.06062507629394531	4
iIS312	50.67807261154245	0.7869236469268799	0.05966377258300781	5
iIS312_Amastigote	25.339036305771277	0.7807016372680664	0.024669170379638672	1
iIS312_Amastigote	25.339036305771277	0.7679619789123535	0.05428814888000488	2
iIS312_Amastigote	25.339036305771277	0.79952073097229	0.056716203689575195	3
iIS312_Amastigote	25.339036305771277	0.7878549098968506	0.05949592590332031	4
iIS312_Amastigote	25.339036305771277	0.7614707946777344	0.06139636039733887	5
iIS312_Epimastigote	50.67807261154241	0.7691738605499268	0.030399084091186523	1
iIS312_Epimastigote	50.67807261154241	1.006784439086914	0.055487632751464844	2
iIS312_Epimastigote	50.67807261154241	0.7910125255584717	0.0576784610748291	3
iIS312_Epimastigote	50.67807261154241	0.9997069835662842	0.06055879592895508	4
iIS312_Epimastigote	50.67807261154241	0.7895715236663818	0.05914115905761719	5
iIS312_Trypomastigote	53.036329885971874	0.9710650444030762	0.020818471908569336	1
iIS312_Trypomastigote	53.036329885971874	0.7312769889831543	0.049933433532714844	2
iIS312_Trypomastigote	53.036329885971874	1.00691819190979	0.054233551025390625	3
iIS312_Trypomastigote	53.036329885971874	0.7616937160491943	0.056572914123535156	4
iIS312_Trypomastigote	53.036329885971874	0.9777202606201172	0.06040549278259277	5
iIT341	0.6928126934734464	0.7648088932037354	0.06910181045532227	1
iIT341	0.6928126934734464	0.9783117771148682	0.07605481147766113	2
iIT341	0.6928126934734464	0.793414831161499	0.08041095733642578	3
iIT341	0.6928126934734464	1.0182697772979736	0.08309435844421387	4
iIT341	0.6928126934734464	0.7910761833190918	0.08641552925109863	5
iJB785	0.05390186774578612	1.3474757671356201	0.059356689453125	1
iJB785	0.05390186774578612	1.366020679473877	0.11114668846130371	2
iJB785	0.05390186774578612	1.3879585266113281	0.11945676803588867	3
iJB785	0.05390186774578612	1.3888094425201416	0.11610674858093262	4
iJB785	0.05390186774578612	1.4146933555603027	0.11795210838317871	5
iJN1463	0.58611754484798	3.9324185848236084	0.2622237205505371	1
iJN1463	0.58611754484798	3.9145874977111816	0.36564207077026367	2
iJN1463	0.58611754484798	3.926201581954956	0.27175378799438477	3
iJN1463	0.58611754484798	3.9063379764556885	0.3636136054992676	4
iJN1463	0.58611754484798	3.860649585723877	0.374114990234375	5
iJN678	0.06314983713171121	1.3121085166931152	0.09561371803283691	1
iJN678	0.06314983713171121	1.420964002609253	0.10057973861694336	2
iJN678	0.06314983713171121	1.2278709411621094	0.10187935829162598	3
iJN678	0.06314983713171121	1.4349000453948975	0.10472416877746582	4
iJN678	0.06314983713171121	1.303626298904419	0.11345577239990234	5
iJN746	1.4	1.6896791458129883	0.06960916519165039	1
iJN746	1.4	1.7036778926849365	0.10317301750183105	2
iJN746	1.4	1.6466946601867676	0.10899758338928223	3
iJN746	1.4	1.6542587280273438	0.11146140098571777	4
iJN746	1.4	1.7008380889892578	0.11304211616516113	5
iJO1366	0.9823718127269835	3.728980541229248	0.22664880752563477	1
iJO1366	0.9823718127269835	3.7408885955810547	0.2521076202392578	2
iJO1366	0.9823718127269835	3.758554458618164	0.3270564079284668	3
iJO1366	0.9823718127269835	3.7847628593444824	0.283250093460083	4
iJO1366	0.9823718127269835	3.7945802211761475	0.3366518020629883	5
iJR904	0.9219480950504655	1.7287986278533936	0.10736322402954102	1
iJR904	0.9219480950504655	1.7869038581848145	0.11254191398620605	2
iJR904	0.9219480950504655	1.7641091346740723	0.11705946922302246	3
iJR904	0.9219480950504655	1.7926535606384277	0.12392973899841309	4
iJR904	0.9219480950504655	1.7268524169921875	0.12036585807800293	5
iLB1027_lipid	0.35960670777573844	4.834074020385742	0.7074429988861084	1
iLB1027_lipid	0.35960670777573844	4.942602872848511	0.7571027278900146	2
iLB1027_lipid	0.35960670777573844	4.979573011398315	0.7501709461212158	3
iLB1027_lipid	0.35960670777573844	4.894486427307129	0.7414510250091553	4
iLB1027_lipid	0.35960670777573844	5.008318901062012	0.7115414142608643	5
iLF82_1304	0.9824784386660054	3.7961339950561523	0.32846951484680176	1
iLF82_1304	0.9824784386660054	3.7419567108154297	0.29038310050964355	2
iLF82_1304	0.9824784386660054	3.796802520751953	0.3223757743835449	3
