Glucose_1	ATP_1	Glucose_2	ATP_2	Values[Tsum]	Values[Tdiff]
12.860037968934684	2.153315250248557	8.76641601467898	1.0394735439983316	3.1927887942468884	-1.1138417062502257
12.638810403365994	2.4082269089314834	8.947991198295954	0.9775312018146096	3.3857581107460932	-1.4306957071168738
12.362658227846696	2.68274131152089	9.135874159958883	0.9283275862260356	3.611068897746925	-1.754413725294854
12.033105853477121	2.971352354582913	9.328104995412128	0.8910356850315972	3.8623880396145096	-2.080316669551315
11.654362313206484	3.2657250285146926	9.522781662268429	0.8648843963795477	4.1306094248942395	-2.4008406321351448
11.233600787470909	3.554676407236153	9.71805015455425	0.8491551925038376	4.40383159973999	-2.7055212147323155
10.780900806020643	3.8246513494789887	9.912100189366882	0.8431690923282975	4.667820441807286	-2.9814822571506907
10.308771641322558	4.060775000565787	10.103166992154014	0.8462711904773181	4.907046191043104	-3.214503810088468
9.831268975299373	4.2484128951344475	10.289538589116113	0.8578194407420968	5.106232335876545	-3.390593454392351
9.362831321272544	4.374990499815565	10.469566818688214	0.8771826179022317	5.252173117717797	-3.4978078819133334
8.917051616813243	4.431695015565707	10.641679385284322	0.9037494589159178	5.335444474481625	-3.5279455566497893
8.505620544380482	4.41467335638675	10.804390004118506	0.9369475800528391	5.351620936439588	-3.47772577633391
8.13762036260607	4.325466646199834	10.95630416378762	0.976267896567424	5.301734542767257	-3.349198749632409
7.819239492185703	4.170629768194517	11.096119154880647	1.0212887830175568	5.191918551212074	-3.14934098517696
7.5538677256698135	3.960685816401132	11.222618469443104	1.0716943571927806	5.032380173593912	-2.8889914592083508
7.3424599026841815	3.7086890531056973	11.334662096139084	1.1272826629336121	4.835971716039309	-2.581406390172085
7.184035586849992	3.4286948323138313	11.431175324680781	1.1879614531061449	4.6166562854199755	-2.2407333792076862
7.0762024275097914	3.134383324246314	11.511139283302269	1.2537310840751759	4.388114408321489	-1.8806522401711376
7.0156296839887275	2.83799565847037	11.573586553194806	1.3246553635191536	4.162651021989523	-1.513340294951216
6.998436940864862	2.54965018763636	11.617604904355519	1.4008219830005715	3.950472170636931	-1.148828204635788
7.020491224462142	2.2770321821866526	11.642351570082496	1.4822945404683816	3.759326722655034	-0.7947376417182712
7.077621556322536	2.025399191238446	11.647079601151425	1.5690583184969626	3.5944575097354083	-0.45634087274148305
7.1657660621933035	1.7978166629110535	11.631176765103975	1.6609621385739222	3.4587788014849754	-0.13685452433713152
7.2810670267357365	1.5955313282808794	11.594216206265983	1.7576589393001893	3.3531902675810685	0.16212761101930973
7.419927018959293	1.4183987546275665	11.536016675157565	1.8585483479801643	3.2769471026077306	0.44014959335259807
7.579036446598517	1.2653004903466047	11.456708607491581	1.962725458283876	3.2280259486304805	0.697424967937271
7.75538050735033	1.1345091207399935	11.356800773076994	2.0689411796790083	3.2034503004190014	0.9344320589390143
7.946231689737451	1.0239810143299095	11.237240797917915	2.1755806129038167	3.199561627233726	1.1515995985739074
8.149132620716209	0.9315732189473754	11.099461859553928	2.2806665023904054	3.2122397213377805	1.3490932834430294
8.361872992691612	0.8551917250527383	10.945407606471239	2.381894410418479	3.2370861354712175	1.5267026853657408
8.582463409293199	0.7928836771600216	10.777528191326333	2.476704387062247	3.2695880642222686	1.6838207099022253
8.809108210062652	0.7428874796257521	10.598742445449757	2.5623903433926696	3.3052778230184217	1.8195028637669175
9.04017865492086	0.7036536586459569	10.412364617176591	2.636243257051453	3.3398969156974094	1.9325895984054955
9.274187273658882	0.6738470834892024	10.221998368891114	2.6957184564077625	3.369565539896965	2.02187137291856
9.509763720066276	0.6523385862427022	10.031405173039682	2.7386117161310963	3.390950302373798	2.0862731298883936
9.745632116978612	0.6381916427087402	9.844357976095477	2.7632251411828492	3.4014167838915887	2.125033498474109
9.980589634165435	0.630647807478033	9.6644931813869	2.768503006231631	3.3991508137096638	2.1378551987535976
10.213485897239398	0.6291130891157197	9.495174128559052	2.7541204186294133	3.3832335077451328	2.1250073295136938
10.443202770217248	0.6331463755877577	9.339377303665378	2.720513576341666	3.3536599519294237	2.087367200753908
10.668634071759255	0.6424503067340873	9.199608985011896	2.6688483498844033	3.3112986566184905	2.026398043150316
10.888664859240956	0.6568645590595924	9.077855735728233	2.600932279063006	3.257796838122598	1.9440677200034135
11.102150030897134	0.6763612771227863	8.975567985677564	2.5190821766163354	3.195443453739121	1.8427208994935487
11.307892143815732	0.7010422789715363	8.893672617263991	2.425964139724391	3.1270064186959274	1.724921860752855
11.504618520956013	0.7311376116085628	8.832608368464193	2.3244243475706394	3.0555619591792023	1.5932867359620766
11.690957928900326	0.7670049758941282	8.792377033572285	2.2173277376741227	2.9843327135682505	1.450322761779994
11.865417365033982	0.809129427609028	8.772603657742506	2.107418200634934	2.916547628243962	1.298288773025906
12.026359821912747	0.8581225492811693	8.772599847778787	1.9972092563913793	2.8553318056725483	1.1390867071102098
12.171984330559978	0.9147199385606601	8.7914255883301	1.8889092605979256	2.8036291991585855	0.9741893220372655
12.30031015649941	0.9797753450652817	8.827946290089399	1.784380790911388	2.7641561359766698	0.8046054458461064
12.409167762873583	1.0542490893277163	8.88088300964414	1.6851304917000642	2.73937958102778	0.6308814023723479
12.49620007538046	1.1391875157077285	8.948854777815919	1.5923235265091888	2.7315110422169173	0.45313601080146015
12.55887865695761	1.2356892073597643	9.030412736458729	1.50681585101439	2.742505058374154	0.2711266436546258
12.59454053011816	1.344852638900599	9.124066329679849	1.4291975694608627	2.7740502083614618	0.08434493056026371
