MPFc	Stgc	StgPn	MPFn	preMPFc	StgPc	Stgn	preMPFn	Wee1n	Wee1c	Wee1Pn	FZYa	IEa_1	Stgm	Xp	N	Xm	Wee1Pc	Values[CycBT]	Values[StgPT]
0.9774959018923948	0.02026223706205934	0.9328839312463757	0.7296820897465623	0.013812767402263991	0.7784356436705084	0.18959684528539208	0.04258302713978123	0.03585286021720864	0.019978569869720318	0.613384885691514	0.17076513905273863	0.4715226568159859	0.8232324819356874	0.011462770801674472	54.980371265624996	0.6562148740706981	0.7806038993657114	0.9904656525862262	0.7790300573639668
0.98051208005992	0.020211361795686857	0.5502371232127936	0.2903700666505021	0.01381368175833694	0.7812305902085865	0.05160618831897774	0.0064145115780815205	0.042306481715965294	0.019929917637274683	0.3062569952462851	0.5797381253960818	0.6849260464605957	0.8194096969702895	0.01213308719254104	107.21172396796872	0.6880197446171485	0.7834836507340119	0.9890908403200654	0.7794970256610494
0.9794831140894567	0.02020837864732497	0.4783359178760829	0.16375565600708614	0.013777531329551847	0.7808438076043869	0.17505301307727728	0.009725935727819695	0.14745614298749257	0.019927232040960016	0.22961116001922857	0.9548797656629616	0.5112389144967522	0.8154836684647885	0.012847909868150275	107.21172396796872	0.7416256066011389	0.7832708026858812	0.9871083506257272	0.7785735401383689
0.9784297763119434	0.02024038248417796	0.36966819888469804	0.10497938034318997	0.013777546186941523	0.7804299869345893	0.3342151252531466	0.011665416935063825	0.2705172537944223	0.019957309821647524	0.134761723177601	0.980560187428408	0.2475657572130441	0.8114474576988951	0.013616338405743446	107.21172396796872	0.795231468585125	0.7830274003888232	0.9856363827549391	0.7773472933739997
0.977381353456108	0.02027254815748758	0.2541264068692272	0.09315565632250272	0.013784309018725314	0.7800237912369342	0.4992215230232999	0.015594794575901669	0.3700398095924222	0.019987247278007412	0.0631616837001443	0.8695291269545683	0.005151635979006447	0.8072939064854912	0.014438372805320716	107.21172396796872	0.8488373305691185	0.7827863249015458	0.9845432945486263	0.7760770256723526
0.9763435518719489	0.02030421764515105	0.16020352250938094	0.10058531429116771	0.013791984337732472	0.7796257197286132	0.6416002272902364	0.022967656634745193	0.42000715058841853	0.02001661394204053	0.04083066512264802	0.6751520962064789	0.0032910699222386914	0.8030160650892518	0.01531401306688174	107.21172396796872	0.9024431925530984	0.7825479842815027	0.9836319894547552	0.77497706721466
0.9753172318878615	0.020335067992519263	0.10545336513319595	0.11761199862509106	0.013799584108261972	0.7792359397980465	0.743817991999914	0.03494748223856232	0.44528203235474245	0.020045538006685723	0.042908845238417405	0.4821307953689146	0.004055955778884766	0.7986072039985219	0.01624325919042685	107.21172396796872	0.9560490545370836	0.7823122281549096	0.9828386032092913	0.7741793223993888
0.974302356074291	0.02036504210014473	0.09143018198287384	0.14493947573522573	0.013807019466599511	0.7788543561510863	0.8043407236108058	0.054322521358783106	0.4615078457752517	0.02007415143485137	0.053755736463469365	0.29188704704588914	0.005476395030419152	0.7940608262109252	0.017226111175955953	107.21172396796872	1.0096549165210684	0.7820789026053556	0.9821892174235272	0.7736953609943981
0.9732987959686414	0.02039426970611257	0.10941008375680493	0.19037691702636514	0.013814293980453758	0.7784806897639805	0.8319120541087247	0.08631396425184465	0.4664229999403142	0.02010244744827947	0.0756358032497262	0.10882104564843494	0.008505306885703692	0.7893706799821094	0.018262569023469045	107.21172396796872	1.0632607785050527	0.7818479926826106	0.9817814986675234	0.7734594348451378
0.9723064549290213	0.02042269304401848	0.16525340033782845	0.26903753288398474	0.013821380779722225	0.778114852162012	0.820690993660866	0.1352291507927767	0.4457346821247654	0.02013032814344841	0.12284470241205703	0.000935900530591781	0.017053736174243137	0.7845307719838248	0.01935263273296615	107.21172396796872	1.1168666404890395	0.7816195747844163	0.9817610721033898	0.7735154368657613
0.9713252856688301	0.020449981974441644	0.280919803523058	0.3761207825685506	0.013828205006597085	0.7777570302259372	0.7487368160973406	0.1701346762264786	0.3773419495275189	0.020157625697644288	0.2174861916905454	0.002508429344213304	0.043732365079044044	0.7795353808142611	0.02049630230444727	107.21172396796872	1.1704725024730283	0.7813937954481311	0.9818596396503438	0.7740283559334975
0.9703552639050699	0.02047565830717664	0.4886896704552032	0.5299792401902254	0.01383467015210835	0.7774075618089259	0.5837877035237486	0.15229893850354198	0.2366985334075989	0.020184153323702454	0.38410932591323665	0.012246546201555677	0.13511986127986714	0.7743790708002777	0.02169357773791236	107.21172396796872	1.2240783644570166	0.7811708203937308	0.9819241404726686	0.7752407858078557
0.9693963218231008	0.020499205481373985	0.8174032355712962	0.706400356932078	0.013840724576394826	0.7770668259968392	0.29702160225230223	0.06986466266843837	0.05846582127461811	0.020210059211487733	0.5880554751013822	0.095825972279807	0.3669001643456343	0.7690567060279	0.02294445903336137	107.21172396796872	1.2776842264410018	0.7809504805800905	0.981683758453057	0.77736954351748
0.9684478373346207	0.020522817441659867	1.0924540040763644	0.6435329047431646	0.013846872235915483	0.7767324941737414	0.06306281704730188	0.015448506206759662	0.034052531763531575	0.020236824501416836	0.637918649887373	0.42183849396422923	0.6674934741823557	0.7635634645342404	0.024248946190794252	107.21172396796872	1.3312900884249819	0.7807312742292505	0.9798683012416541	0.7791019274896714
0.9736211552324189	0.02037920547901796	0.5078302566070959	0.20146056438211551	0.01378338832560484	0.7819499886188997	0.13151350279629836	0.00894583768562434	0.11167613869541186	0.020097369302389242	0.2590259935337228	0.858535060813361	0.5806792993813522	0.7578941002246816	0.025624839867904387	209.062861737539	1.4274754905248468	0.7862784539009281	0.976033641706294	0.7779384107245817
0.9715728256950433	0.02044206123825145	0.40976622116133826	0.11560609341506285	0.013770597224942862	0.7811317914901472	0.2804362946776645	0.010851908481838925	0.23126542055025331	0.02015670417942305	0.16783403606968075	0.9881828143947315	0.3373720538358079	0.7520388082013032	0.02710458107386354	209.062861737539	1.5320069213936112	0.7857973691542686	0.9727741498383244	0.7756970790682857
0.9695254251296901	0.02050622686951394	0.2920461145707727	0.09353287205374901	0.013781926583539572	0.7803281204085774	0.44794889125707277	0.013977987415093086	0.3451176650213398	0.02021658414504365	0.08207986071523424	0.9252117871915109	0.06101271764514065	0.7459863327890385	0.028688853710691714	209.062861737539	1.6365383522623933	0.7853201837825613	0.9704905952454478	0.7731824060652995
0.9674990246051719	0.02056985764710997	0.18768039209507079	0.09604461141010345	0.013797000899161214	0.779540488095912	0.6010631918154481	0.02010968713050686	0.41115895435120403	0.02027556238674125	0.04384053882492391	0.7375196440985984	0.00310213839624144	0.7397260302027782	0.030377657778388942	209.062861737539	1.7410697831311903	0.7848482977618911	0.9686351951370016	0.7708789705166386
0.9654969094071199	0.02063213153587503	0.11813937396973372	0.10997228596754521	0.013812234152627207	0.7787693915438858	0.7183307619893847	0.030373872807774736	0.441821475324435	0.020333610135794086	0.04068700397814747	0.5438904808103793	0.0037014621317878835	0.7332479096938656	0.032170993276954746	209.062861737539	1.8456012139999742	0.7843816935181238	0.967031423385384	0.7691014674022215
0.9635192330053692	0.020692732889506314	0.0909986268098556	0.13300691124394629	0.013827175795462093	0.7780148281699882	0.7921974621931593	0.04689822681776033	0.46099117811974594	0.020391087935585108	0.04873639347732106	0.3524543651417524	0.00482425233279636	0.7265426698823054	0.034068860206389114	209.062861737539	1.950132644868744	0.7839199646533893	0.9656763340118474	0.7679607580518398
0.9615656997231444	0.020751856716513976	0.09834379999212213	0.1704778777184655	0.013841828036287243	0.7772762914086416	0.8305986208564701	0.07405270131423622	0.47099927750345716	0.02044805360151642	0.06566054750091417	0.1659460270176011	0.007058429177315868	0.7196017356920594	0.03607125856669207	209.062861737539	2.054664075737505	0.7834630079810185	0.9647115819059148	0.7673405215378921
0.9596360443905971	0.020809601366695994	0.1382996504866183	0.2359699455529021	0.01385616614340555	0.776553377884852	0.8354300190107063	0.11845653585259495	0.46218680180854355	0.020504376134870647	0.10112146046727657	0.008013141211041241	0.01274467391052361	0.7124172955862318	0.03817818835786387	209.062861737539	2.1591955066062716	0.7830109096065924	0.9644325548285357	0.767212917331335
0.9577300978961463	0.02086544446304624	0.22875844520920827	0.3311112687607695	0.013870072850115833	0.7758463113453576	0.7888194971571726	0.16396736172752385	0.41412822300910496	0.020559748056345428	0.17554765129942104	0.001607144390780453	0.0297135412872305	0.7049823387840168	0.0403896495799044	209.062861737539	2.263726937475039	0.7825639325893664	0.9646265637642483	0.767840008501216
0.9558477516046961	0.020918597678855722	0.39548338435780955	0.4629986476236338	0.013883373893673688	0.775155587747459	0.6650235409581337	0.16923843016669027	0.3043714864341417	0.020613821712386734	0.3113941340469375	0.006121289308937504	0.08687114295409334	0.6972906921273183	0.04270564223281375	209.062861737539	2.3682583683438034	0.7821223806309534	0.9647921024980436	0.7695993127320603
