sumrc1	c2	m3PI	mRas	x1	x2	y	ypp	z	zpp	fGEF	w	eph	r	c1	ePI3K	eGEF	yp	zp
0.21566526707849612	0.011029510282403107	0.7698239130366735	0.26115758393173616	0.27017674642215916	1.032138249690473	0.60620175154419	0.1300748350779732	0.1443101398568309	0.6884370341938878	0.2690592468570197	0.6645485083972978	4.459881555740955	0.1293991602470977	0.08626610683139843	0.7685492977832186	0.2431333503731965	0.26372341337783684	0.16725282594928137
0.21528479015036528	0.010980138886202938	0.7685735534659454	0.26109822366046415	0.27011214598988575	1.0318666843970525	0.6062843586927606	0.1300271005985347	0.1445220821467668	0.6881429226240272	0.2690843644103225	0.6653260201442027	4.462128030161175	0.12917087409021916	0.08611391606014612	0.7673471831486424	0.24307886023195285	0.2636885407087047	0.16733499522920606
0.2149208812229327	0.010933057298414404	0.7673706443104138	0.2610411115476251	0.27004997732941455	1.0316046915450472	0.6063640107917702	0.12998107188403818	0.14472526311591213	0.6878610955468231	0.2691084541823367	0.6660686376388691	4.464268487123865	0.12895252873375962	0.08596835248917307	0.7661909337484837	0.24302644277208774	0.26365491732419166	0.16741364133726488
0.21457279600483947	0.010888150595613625	0.766213614341996	0.2609861708979248	0.26999015867416504	1.031352010136539	0.6064407934121088	0.12993669971916558	0.14492003133793152	0.6875910538279926	0.2691315562669511	0.6667778985044612	4.466308080054868	0.12874367760290367	0.08582911840193577	0.7650790082096469	0.2429760265319623	0.26362250686872585	0.16748891483407605
0.21423982594211397	0.010845310415795673	0.765100924520693	0.2609333269835727	0.2699326102607797	1.0311083799474965	0.6065147912751049	0.12989393533859622	0.14510672191005428	0.6873323186768175	0.26915370926435817	0.6674552730697525	4.468251692344406	0.12854389556526838	0.08569593037684559	0.7640098997523642	0.2429275419815943	0.263591273386299	0.16756095941312824
0.21392129588445238	0.010804434455267967	0.7640310684941646	0.260882507007642	0.26987725428524667	1.0308735419379198	0.6065860881626924	0.12985273047581686	0.14528565712785732	0.6870844299652207	0.2691749503549037	0.6681021682364652	4.470103956265187	0.12835277753067145	0.08556851835378095	0.7629821355113083	0.2428809214373712	0.2635611813614907	0.16762991290692209
0.21361656227127004	0.010765426060082864	0.7630025736014201	0.26083364010114773	0.26982401491696134	1.0306472389774437	0.6066547667965658	0.12981303748529102	0.1454571471399169	0.686846945959151	0.26919531536592506	0.6687199303604269	4.471869268060778	0.12816993736276205	0.08544662490850803	0.7619942770894526	0.2428360990529217	0.2635321957181433	0.1676959069009323
0.21332501178927266	0.010728193903302253	0.7620140022536539	0.2607866573416668	0.2697728183352289	1.0304292163522517	0.6067209086592733	0.12977480938071648	0.1456214901931973	0.6866194424215378	0.2692148387981175	0.6693098472401514	4.473551799428264	0.1279950070735636	0.08533000471570908	0.7610449223051486	0.2427930108501539	0.2635042819600102	0.16775906738526494
0.21304605964892973	0.010692651619220684	0.7610639523701128	0.260741491733712	0.2697235927079953	1.0302192222533388	0.6067845939209783	0.12973799990353158	0.14577897319756686	0.6864015118514564	0.2692335538847504	0.6698731510009024	4.475155511461053	0.12782763578935782	0.08521842385957187	0.7601327049700725	0.2427515946788597	0.2634774061754903	0.1678195149509768
0.2127791482712821	0.010658717510510608	0.7601510582394814	0.2606980782134243	0.2696762682024721	1.0300170082569626	0.6068459013732008	0.12970256369658525	0.14592987209363026	0.6861927627609771	0.2692514926276546	0.6704110201937794	4.47668416554186	0.1276674889627693	0.08511165930851286	0.7592562957006064	0.2427117902224908	0.263451534930214	0.16787736514539275
0.21252374572537933	0.010626314229336504	0.7592739902345131	0.26065635360278944	0.2696307769515854	1.0298223295698805	0.6069049082785833	0.12966845609832692	0.1460744523584028	0.6859928193537902	0.26926868585613667	0.6709245824885491	4.478141335692757	0.12751424743522763	0.08500949829015172	0.7584144013136256	0.2426735389469946	0.2634266356230898	0.16793272828780714
0.2122793446635657	0.010595368541380937	0.7584314554765212	0.26061625661403137	0.2695870530659076	1.0296349454666132	0.606961690382801	0.12963563346349374	0.14621296924957722	0.6858013203791098	0.26928516324668106	0.6714149163865795	4.4795304173870845	0.12736760679813944	0.08491173786542629	0.7576057656771478	0.24263678410734932	0.26340267615370533	0.16798571037131305
0.21204546118652262	0.010565811087764575	0.7576221982657823	0.2605777278438322	0.26954503262378043	1.029454619618014	0.6070163217705394	0.1296040530146968	0.14634566818132685	0.6856179192287116	0.26930095336564164	0.671883053136474	4.480854636737641	0.1272272767119136	0.08481818447460907	0.7568291699028182	0.24260147074552305	0.26337962521476393	0.16803641258996152
0.21182163320152556	0.01053757608269647	0.756844998618107	0.2605407096841481	0.26950465358580766	1.029281120090583	0.6070688749362615	0.12957367293674538	0.14647278529882043	0.6854422826333411	0.2693160837309844	0.6723299797892098	4.482117062854738	0.12709297992091534	0.08472865328061022	0.756083430266936	0.24256754557329613	0.26335745212699313	0.1680849320678387
0.21160741987800935	0.0105106011739256	0.7560986733273447	0.2605051463530353	0.26946585584626687	1.0291142198425605	0.6071194206228955	0.12954445234462844	0.14659454756657975	0.6852740908838683	0.2693305808206453	0.6727566399519356	4.483320612769594	0.12696445192680558	0.08464296795120373	0.7553673998784711	0.24253495703298553	0.2633361270324762	0.168131361549552
0.21140240041575617	0.010484827215835229	0.7553820753850071	0.2604709838494569	0.26942858116055574	1.028953696669271	0.6071680278920363	0.12951635141678652	0.14671117317585253	0.6851130366690616	0.2693444701150678	0.6731639360825579	4.484468060783197	0.1268414402494537	0.08456096016630246	0.7546799675892883	0.24250365523442105	0.26331562069117725	0.1681757901550859
0.21120617303620115	0.010460198074892938	0.75469409320223	0.26043816990490376	0.2693927731264793	1.0287993334581247	0.6072147640505815	0.12948933128480247	0.1468228719112035	0.6849588250184621	0.2693577761384022	0.6735527313153054	4.485562046260968	0.12672370382172066	0.08448246921448047	0.7540200573106071	0.24247359191269682	0.26329590466461616	0.1682183030703346
0.21101835419757103	0.01043666047482253	0.7540336507590778	0.2604066539763189	0.2693583771614496	1.0286509183099937	0.607259694644849	0.12946335410765633	0.14692984536713585	0.6848111727285521	0.2693705224805784	0.6739238508647509	4.486605079848326	0.12661101251854265	0.08440734167902841	0.7533866279915435	0.24244472041799162	0.26327695124749484	0.1682589819043122
0.21083857756638139	0.010414163812096464	0.7533997064460268	0.26037638718152445	0.2693253404486875	1.028508244519684	0.6073028834709056	0.12943838304850486	0.1470322873320212	0.6846698078463206	0.269382731839676	0.6742780839804426	4.487599551141523	0.1265031465398288	0.08433543102655254	0.7527786724380396	0.24241699565192468	0.2632587334805896	0.1682979048216584
