Osteoclasts	Osteoblasts	BoneMass	Values[y1]	Values[y2]	Values[x1_bar]	Values[x2_bar]	Values[gamma]
1.0606602650259818	212.13201274255013	99.99999980785907	9.324616034867006e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602662283173	212.13201354302242	99.9999997852877	9.444849613515771e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602669505791	212.13201433070475	99.99999976252394	9.517075771903194e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602672327001	212.1320151047261	99.99999973964185	9.545287871226549e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602671159382	212.1320158641408	99.99999971671929	9.533611700085487e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602666522105	212.1320166074046	99.99999969386491	9.487238927796682e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602658642537	212.13201733446928	99.99999967110742	9.408443246705644e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602648545203	212.13201804119907	99.99999964869384	9.307469905905918e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602635916045	212.13201873032216	99.99999962650465	9.181178306505444e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602621206662	212.1320194006406	99.99999960462996	9.034084502701489e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602604822004	212.13202005118987	99.99999958314733	8.870237899749611e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602587011305	212.1320206817252	99.99999956209398	8.692130903931172e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602568002443	212.13202129212246	99.999999541501	8.502042314617597e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602547995851	212.13202188240524	99.99999952139173	8.301976395230781e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660252714019	212.13202245285333	99.9999995017756	8.093419778809618e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602505532394	212.13202300400258	99.9999994826482	7.87734182328137e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660248335793	212.13202353586468	99.9999994640314	7.655597178413132e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660246084334	212.1320240481912	99.99999944595986	7.430451254286652e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660243809531	212.1320245413685	99.99999942843478	7.202970975228595e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660241519286	212.13202501590536	99.99999941145036	6.973946486965588e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660239218733	212.13202547243262	99.99999939499389	6.743891178828676e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602369142852	212.13202591146478	99.99999937905758	6.513446404454726e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.06066023462317	212.132026332838	99.99999936366706	6.284334874706587e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602323539684	212.13202673685706	99.99999934882344	6.057414703164454e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660230113356	212.13202712389827	99.99999933452347	5.833353489137494e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602279069208	212.1320274943611	99.99999932076186	5.612709963465079e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602257392348	212.1320278486702	99.99999930753135	5.395941338193211e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602236149105	212.13202818730292	99.9999992948232	5.183508933193082e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660221537349	212.13202851075664	99.99999928262649	4.975752765368213e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660219508745	212.13202881954894	99.9999992709284	4.772892348015034e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602175303372	212.132029114224	99.99999925971406	4.5750516042275535e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602156024123	212.13202939535287	99.99999924896669	4.3822590889419644e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.06066021373448	212.13202966335086	99.99999923868523	4.195465885814542e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602119086208	212.13202991876088	99.9999992288319	4.012879961656779e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660210140999	212.13203016196528	99.99999921941462	3.8361177789880685e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660208430012	212.13203039347184	99.99999921041623	3.665019066012576e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602067740574	212.13203061378826	99.99999920181959	3.499423617547848e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602051721663	212.13203082337665	99.99999919360968	3.339234511123834e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602036254442	212.13203102254997	99.99999918577842	3.1845623027493275e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602021335445	212.13203121172552	99.99999917831286	3.035372331261499e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606602006959522	212.13203139133282	99.99999917119953	2.891613104516466e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660199312153	212.13203156180128	99.99999916442493	2.7532331525748077e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660197981508	212.13203172354443	99.99999915797585	2.620168659817068e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660196702569	212.13203187687037	99.99999915184135	2.4922747865474548e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601954743122	212.13203202214248	99.99999914600927	2.3694491035897158e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601942958378	212.13203215974016	99.99999914046717	2.251601660674396e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601931662452	212.1320322900428	99.99999913520259	2.1386423743052774e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601920845768	212.13203241342228	99.99999913020321	2.0304755654620976e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660191049017	212.13203253013717	99.99999912545908	1.9269195794535676e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601900580293	212.13203264048295	99.99999912095952	1.8278208058220002e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660189110301	212.13203274478465	99.9999991166932	1.7330479717969638e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601882045192	212.13203284336728	99.9999991126488	1.642469782403566e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601873114263	212.13203294206534	99.99999910861614	1.5531605113139335e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601864991791	212.13203302737705	99.9999991050821	1.4719357732673188e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601857194842	212.13203310877364	99.99999910170457	1.3939662979467471e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601849723416	212.13203318625511	99.99999909848354	1.3192520187388368e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601842577512	212.13203325982147	99.99999909541904	1.247792980052509e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660183575713	212.13203332947268	99.99999909251108	1.1795891818877635e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601829250435	212.13203339535218	99.99999908975389	1.1145222300612545e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601823045427	212.13203345760527	99.99999908714169	1.0524721538729409e-08	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601817142107	212.13203351623199	99.99999908467449	9.934389533228227e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660181154048	212.13203357123226	99.99999908235229	9.374226506153605e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601806218707	212.1320336229469	99.99999908016224	8.842049536994523e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601801153277	212.13203367174285	99.9999990780905	8.335506507251011e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660179634418	212.1320337176203	99.99999907613709	7.854596750789256e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660179179142	212.1320337605792	99.999999074302	7.399320711698465e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601787524395	212.13203380019982	99.99999907260133	6.972618038503242e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601783389793	212.13203383867068	99.99999907095105	6.559158105545748e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601779491283	212.13203387451193	99.99999906940799	6.169307065206908e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601775818572	212.13203390787058	99.9999990679665	5.802035740742895e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660177235942	212.13203393890154	99.99999906662049	5.4561206663805706e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601769100712	212.13203396776345	99.99999906536358	5.130249780549434e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660176603138	212.13203399460645	99.99999906418996	4.8233168570277485e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601763140364	212.13203401958074	99.99999906309381	4.5342152255045676e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601760416603	212.13203404283638	99.99999906206929	4.26183888180276e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601757849032	212.13203406452348	99.99999906111057	4.005081821745193e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601755426595	212.13203408479228	99.99999906021182	3.762838041154737e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.060660175313823	212.1320341037928	99.9999990593672	3.5340015358542587e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601750972873	212.13203412167522	99.99999905857088	3.3174658575774174e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601748919466	212.1320341385897	99.99999905781704	3.1121254462362913e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
1.0606601746968778	212.1320341546571	99.99999905710092	2.9170563742297873e-09	0.0	1.0606601717798212	212.13203435596427	-1.0
