R	IR	I2R	Rp	IRp	I2Rp	Ren	IRen	I2Ren	RPen	IRPen	I2RPen	Values[mliver]	Values[vp]	Values[vhep]	Values[vd]	Values[mkidney]	Values[Kkidney]	Values[r1]	Values[r2]	Values[r3]	Values[r4]	Values[r5]	Values[r6]	Values[r7]	Values[i1]	Values[i2]	Values[i3]	Values[i4]	Values[i5]	Values[i6]	Values[i7]	Values[f1]	Values[f2]	Values[f3]	Values[f4]	Values[f5]	Values[f6]	Values[rliv]	Values[rkid]	Values[Ratetotal]	Values[Fracliver]	Values[Frackidney]	Values[Cliver]	Values[Ckidney]	Values[Ctotal]	Values[ReceptorIns]	Values[ReceptorIns2]	Values[ReceptorInsPM]	Values[ReceptorIns2PM]	Values[ReceptorInsEN]	Values[ReceptorIns2EN]
13.06050573324498	12.490175226444833	7.103344773448673	0.001976804742441353	1.5339641909487283	1.1900752654264493	4.590572881705615	0.01648109942527799	0.005601956418874549	3.0468798335765815e-05	0.005015942671064101	0.002255656724730795	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	1.3010545032339198	-0.00041590520213535587	0.9648837317065364	0.10579340847781485	7.61069825839921e-06	0.282617285595723	0.15950547449477248	3.1726116393660126e-05	9.655689641798392e-06	2.1567532212667012e-05	8.68427839021356e-06	2.1998472398422915e-07	0.0003444982906388386	0.00011311935172344574	-0.004425247081005711	0.0024980350452889666	0.0014206689546897345	1.0405339404940154e-06	0.0008436803050218004	0.000654541395984547	2.6072189108201513	0.49275362318840576	3.099972534008557	84.1045809992636	15.895419000736396	1.0559236588821614	0.19956521739130434	1.2554888762734657	0.5586728527877157	0.20753194130046815	0.557938986406717	0.20733550097187803	0.0007338663809987045	0.0001964403285901195
11.826729427267471	12.493464706071604	7.883801809408483	0.0023970131269472512	1.7061330855374783	1.4664418207666063	4.586059665202786	0.0186066695751309	0.006951823161093463	4.219657776132505e-05	0.006271368961056595	0.0031004143435861783	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	1.1776755568443185	-0.00044275192152026614	0.9339943982308211	0.11195563572308356	9.228500538746915e-06	0.2820304223309347	0.17647002078738452	3.581783893212698e-05	1.2072385250033945e-05	2.6764519170209834e-05	1.1936595222806785e-05	3.046592914367668e-07	0.00038453478328669507	0.00013820212346056678	-0.004665083581302376	0.0024986929412143207	0.0015767603618816967	1.2536698661128768e-06	0.0009383731970456131	0.0008065430014216334	2.4443494581158376	0.49275362318840576	2.9371030813042434	83.2231416621035	16.776858337896495	0.9899615305369142	0.19956521739130434	1.1895267479282186	0.5896192924456258	0.23400739669199427	0.5887460355446043	0.23375609075437725	0.0008732569010215796	0.000251305937617019
10.710565362615469	12.415075755289704	8.613619405024119	0.0028396256265736343	1.8712582884113624	1.7643686815604744	4.5813228890351	0.020686726814697614	0.008421520304508188	5.659317475007093e-05	0.007659668306324463	0.004125483836920876	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	1.066090505959431	-0.0004645407527071815	0.8969627993280057	0.11655108157871727	1.093255866230849e-05	0.27958390553680834	0.19218178883204926	3.982194911829291e-05	1.4744861489674592e-05	3.242285317235652e-05	1.588311277214537e-05	4.0860272169551206e-07	0.00042256058424785224	0.0001647511257315704	-0.004881054916367714	0.0024830151510579408	0.0017227238810048236	1.4750367577236398e-06	0.0010291920586262492	0.0009704027748582609	2.2859767839708054	0.49275362318840576	2.778730407159211	82.26695105365891	17.733048946341082	0.9258205975081762	0.19956521739130434	1.1253858148994806	0.6176303882387026	0.2597633772681506	0.6166080532571414	0.2594497021646148	0.0010223349815612348	0.0003136751035357488
9.70077224388665	12.273015591373353	9.288974032978974	0.0032997172995042783	2.0292226311985426	2.081030696630136	4.57638517826042	0.022709466338251955	0.009998783888128986	7.389556756780369e-05	0.009175252523202195	0.005342510055275875	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.9651680181521155	-0.0004817173225289892	0.8557425978181761	0.11968103525464878	1.270391160309147e-05	0.27569415303061	0.20656333197978827	4.371572270113502e-05	1.7662361107164222e-05	3.84953179692966e-05	2.0568663712812117e-05	5.335259978395426e-07	0.00045834334919610026	0.00019239898521668776	-0.005075444029495895	0.0024546031182746705	0.0018577948065957948	1.70156260964591e-06	0.0011160724471591982	0.0011445668831465746	2.133115901531354	0.49275362318840576	2.62586952471976	81.2346493780572	18.765350621942794	0.8639119401201983	0.19956521739130434	1.0634771575115027	0.6429867241246465	0.28463365058881285	0.6418060738045251	0.2842501182402277	0.0011806503201213792	0.00038353234858512497
8.787186789529668	12.082083712413995	9.907849442172425	0.0037728612092874135	2.1801718945692894	2.4136627050111388	4.571266968675149	0.02466651673807816	0.011671183786129784	9.432524027949517e-05	0.010812407126308937	0.006761193528257229	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.8738858454680011	-0.0004947826368989743	0.8118943935545027	0.12147068125648336	1.452551565575654e-05	0.2707024719626715	0.2195787206998901	4.7483044720800453e-05	2.08138837181447e-05	4.493405757659967e-05	2.603059508379033e-05	6.810282348179551e-07	0.0004917309571976549	0.0002207885281855808	-0.005250314905073069	0.002416416742482799	0.0019815698884344847	1.9304730717596113e-06	0.001199094542013109	0.0013275144877561264	1.9864958062668059	0.49275362318840576	2.4792494294552117	80.12488709953305	19.87511290046694	0.8045308015380563	0.19956521739130434	1.0040960189293606	0.6659419763836405	0.30849861311244875	0.6645941938541711	0.30803780367958905	0.0013477825294694323	0.000460809432859699
7.960619833722879	11.85440242322966	10.469642024292389	0.004255161359301165	2.324427836010725	2.759614369990636	4.565986720878202	0.026552275472785217	0.01342643073616692	0.00011808854599814807	0.01256547525208353	0.008389360509176954	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.791320222402996	-0.0005042549984741734	0.7666545613512705	0.12205820880144704	1.6382371233309484e-05	0.26488764880796384	0.23122421543669017	5.1113130285111547e-05	2.4188539860260797e-05	5.169175833424264e-05	3.2299037960331266e-05	8.52599302106629e-07	0.0005226348321012954	0.00024957936712919823	-0.005407533676361708	0.002370880484645932	0.0020939284048584776	2.15930900660048e-06	0.0012784353098058987	0.0015177879034948495	1.8466115731679131	0.49275362318840576	2.3393651963563187	78.93643865626903	21.063561343730974	0.7478776871330048	0.19956521739130434	0.9474429045243091	0.6867255048873404	0.3312768046382092	0.6852021663380852	0.3307314098570756	0.0015233385492552376	0.0005453947811335791
7.212762519710596	11.599862642450466	10.9748377004308	0.004743253547036246	2.4624222583595334	3.116387122806413	4.560561113108527	0.028363359021527267	0.015252605247494057	0.0001453773712230773	0.014428984690828695	0.010233063255559314	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.7166363069140794	-0.0005106435486401887	0.7209927562278144	0.12158674092369681	1.8261526156089547e-05	0.2584765013459215	0.24152066045714676	5.459946611643999e-05	2.7775795529845237e-05	5.872253020285212e-05	3.9397293533903356e-05	1.049624620230618e-06	0.0005510163239294967	0.0002784524645119745	-0.005548787682453251	0.002319972528490093	0.00219496754008616	2.3859259407849577e-06	0.0013543322420977433	0.001714012917543527	1.7137682280765711	0.49275362318840576	2.206521851264977	77.66830983767892	22.331690162321074	0.6940761323710113	0.19956521739130434	0.8936413497623157	0.7055446934065656	0.3529177622935066	0.7038377431011802	0.3522806205809303	0.0017069503053853685	0.0006371417125762835
6.536101592684749	11.326498272033028	11.42474834007124	0.005234284433286339	2.5946477192678192	3.4816573027966027	4.555005215008297	0.030098148885069953	0.01713832353391302	0.00017636998820931706	0.016397731326728907	0.012296699971056084	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.6490795599596617	-0.000514430644378494	0.6756598936004532	0.1201984798149178	2.0151995068152402e-05	0.25165271636478176	0.2505073060398787	5.793893660375966e-05	3.1565632803953145e-05	6.598254560556511e-05	4.7342294888565926e-05	1.2733913148712689e-06	0.000576875619066133	0.00030711309984236574	-0.00567560267607077	0.0022652996544066054	0.002284949668014248	2.6084812463826027e-06	0.0014270562455973006	0.0019149115165381315	1.5881176052858446	0.49275362318840576	2.0808712284742503	76.31984062994105	23.680159370058938	0.6431876301407671	0.19956521739130434	0.8427528475320714	0.7225870634471364	0.3733960166593203	0.7206887908542172	0.37266014107169604	0.0018982725929191924	0.0007358755876242795
5.923842899598235	11.04080034771024	11.821297658683777	0.005725876594478533	2.721621327923916	3.853288766815972	4.549332644238442	0.0317564176132187	0.019072852976594078	0.00021123201103934319	0.01846682955847421	0.014583146275616682	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.5879679698207393	-0.0005160608717217132	0.6312281284236729	0.11803058211975273	2.204462488874235e-05	0.2445642459195994	0.2582368141633537	6.113110390544598e-05	3.5548646900062854e-05	7.343048395988719e-05	5.614511316112422e-05	1.5250951197040576e-06	0.0006002427374531679	0.0003352925876493707	-0.005789358363697886	0.0022081600695420477	0.0023642595317367554	2.8254134540398796e-06	0.001496891730358154	0.0021193088217487843	1.4696892317075176	0.49275362318840576	1.9624428548959234	74.89080398142148	25.109196018578515	0.5952241388415447	0.19956521739130434	0.794789356232849	0.7380221836889452	0.392706060618799	0.7359252025283476	0.3918646606374937	0.002096981160597644	0.0008413999813052797
5.369842292317488	10.747980447484375	12.166848165955205	0.0062160853468324374	2.843858766020695	4.229337578721304	4.543555707672487	0.03333902157589382	0.021046187422293854	0.0002501173935344492	0.020631738068383882	0.017093892021512572	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.5326850370527549	-0.0005159349717250342	0.5881241181102291	0.11521237345321733	2.3931928585304886e-05	0.23732949208770932	0.2647712429554882	6.417761653359561e-05	3.9716095781638965e-05	8.102782157583134e-05	6.58114842828234e-05	1.8058475813187233e-06	0.0006211702495494156	0.0003627490290596672	-0.005891302441398424	0.002149596089496875	0.002433369633191041	3.0354169764695298e-06	0.0015641223213113823	0.0023261356682967175	1.3584161300245854	0.49275362318840576	1.8511697532129912	73.38149986876375	26.618500131236246	0.5501585326599571	0.19956521739130434	0.7497237500512615	0.7520033949317415	0.41085814560300793	0.7497006239545394	0.4099046436169127	0.0023027709772021066	0.0009535019860952287
4.868543210510919	10.45219136036546	12.464062107629774	0.006703351580377658	2.961856235180998	4.608050850116565	4.5376855287157465	0.03484764933545896	0.02304909078518402	0.00029316942469723097	0.022888267521729025	0.019829178833092855	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.4826734445069457	-0.0005144073360346333	0.5466566517313547	0.11186358951343717	2.580790358445398e-05	0.23004247391899524	0.27017883891329897	6.70817249707585e-05	4.4059914979328373e-05	8.873899952295846e-05	7.63423385074075e-05	2.116683246314007e-06	0.0006397274081422185	0.0003892673259628203	-0.005982563273419055	0.0020904382720730915	0.002492812421525955	3.2374146411468566e-06	0.0016290209293495486	0.0025344279675641106	1.2541563056901692	0.49275362318840576	1.746909928878575	71.79284317739679	28.207156822603206	0.5079333038045185	0.19956521739130434	0.7074985211958229	0.7646693684942064	0.42787478068411533	0.7621540138323197	0.4268028239436584	0.0025153546618866818	0.001071956740456903
4.414920292411367	10.156711773508874	12.715790494670934	0.007186453642638215	3.0760784922950752	4.987861367148818	4.531732162137375	0.0362846162749566	0.025073115894400165	0.00034052169089235124	0.025232575343132262	0.02278813498153896	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.43742934453173304	-0.0005117860326542086	0.50703955756405	0.1080933945435548	2.7667846524157126e-05	0.2227771397727189	0.27453149416337563	6.984788632929145e-05	4.85727075355296e-05	9.653149619344063e-05	8.773431967892498e-05	2.4585666082427754e-06	0.0006559954419740825	0.00041465864259393253	-0.006064161346074322	0.0020313423547017747	0.002543158098934187	3.430529751313044e-06	0.0016918431707622912	0.0027433237519318495	1.156710573031981	0.49275362318840576	1.6494641962203869	70.1264432221378	29.87355677786221	0.46846778207795237	0.19956521739130434	0.6680329994692566	0.7761455142529432	0.44378782781739223	0.7734110531905924	0.4425912965454938	0.002734461062350757	0.0011965312718984489
4.004428426208412	9.864100679655747	12.92498528559901	0.007664460382542462	3.1869515098056747	5.367379283051561	4.525704697660162	0.03765269765568948	0.027110604254002697	0.00039229898440536985	0.027661151557423908	0.025968905185365633	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.39649720234897884	-0.0005083345656680239	0.4694106565416144	0.10399997965850499	2.9508172472788475e-05	0.21559096238729591	0.27790274985758856	7.248144298720226e-05	5.3247716748041026e-05	0.00010437582637791037	9.99802849636577e-05	2.8323986674067703e-06	0.0006700638016018264	0.0004387594628291223	-0.006137019616271346	0.0019728201359311497	0.002584997057119802	3.6140588673049215e-06	0.0017528233303931212	0.002952058605678359	1.0658372810474335	0.49275362318840576	1.5585909042358392	68.3846722158309	31.615327784169107	0.4316640988242106	0.19956521739130434	0.6312293162155149	0.7865452529191119	0.4586361019522484	0.7835854189527998	0.45730911421626425	0.0029598339663121642	0.0013269877359841642
3.6329567127164677	9.576326319663954	13.094630599571781	0.008136686765780887	3.2948586000036886	5.745381872380056	4.519611353425841	0.03895499354647655	0.029154671330561672	0.00044861814581659184	0.030170798763373263	0.029368773686201173	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.35946514074378116	-0.0005042747634233868	0.4338474079835243	0.0996705851051666	3.132624404825641e-05	0.20852793237422312	0.2803662466414449	7.498836257696735e-05	5.8078787619493526e-05	0.00011224548462266243	0.00011306977869187452	3.239023012795793e-06	0.0006820271838520532	0.0004614303617216021	-0.00620197286225852	0.001915265263932791	0.002618926119914356	3.787446103642652e-06	0.0018121722300020286	0.0031599600298090305	0.9812644184710969	0.49275362318840576	1.4740180416595026	66.57071967493383	33.429280325066166	0.39741208948079426	0.19956521739130434	0.5969773068720986	0.7959711657236522	0.47246339792421493	0.7927799347904869	0.47100031179879587	0.003191230933165312	0.0014630861254190664
3.2967868622148275	9.294873719428871	13.227689525164372	0.008602652936630161	3.400139089490941	6.120802112230759	4.513459560339692	0.04019482014224644	0.03119918110399777	0.0005095888335542462	0.032758608567410495	0.03298427954669614	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.3259607367337112	-0.0004997903421333603	0.40037979093631226	0.09518182445986367	3.3120213806026114e-05	0.20162104742426679	0.2819945398992086	7.73750287738244e-05	6.306032149226519e-05	0.00012011684725039141	0.00012698947625478015	3.6792313782616565e-06	0.0006919831914291889	0.0004825545851752023	-0.006259776133557781	0.0018589747438857744	0.0026455379050328745	3.9502594333079285e-06	0.0018700764992200176	0.003366441161726918	0.9026995076215921	0.49275362318840576	1.3954531308099978	64.68862964230233	35.31137035769768	0.36559330058674483	0.19956521739130434	0.5651585179780492	0.8045160333918824	0.4853168774511456	0.8010876111578735	0.4837122909348783	0.0034284222340088544	0.0016045865162673256
2.9925555951937155	9.020834246892793	13.327063662320317	0.009062047210601058	3.5030888270596146	6.492716673332511	4.50725603819658	0.04137562288611813	0.03323871289584183	0.0005753142182521409	0.03542193622409295	0.03681132356956516	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.2956472258206144	-0.0004950308097637401	0.36900087819646665	0.09060021577266103	3.4888881760814065e-05	0.194894379119044	0.2828582114072691	7.96480740557774e-05	6.818722723137891e-05	0.00012796904464899101	0.00014172359574282585	4.1537686557804564e-06	0.0007000305091313777	0.0005020365117216856	-0.006311112387516615	0.0018041668493785586	0.002665412732464063	4.10216926925005e-06	0.0019266988548827882	0.0035709941703328807	0.8298376366837694	0.49275362318840576	1.3225912598721752	62.74331774761394	37.25668225238606	0.3360842428569266	0.19956521739130434	0.5356494602482309	0.8122637751295214	0.49724575930295584	0.8085925852401308	0.49549450839132064	0.003671189889390636	0.0017512509116351938
2.7172206590057977	8.754980076063598	13.39556301857205	0.009514693191612548	3.603961968392473	6.860333756965178	4.501006864399302	0.04250090756727377	0.03526852288849719	0.0006458916026536296	0.038158374766821344	0.040845266584749254	10.0	0.00675	0.007421503330161751	0.002121600000000001	1.4782608695652173	3.326086956521739e-05	0.2682200738701543	-0.0004901154681957342	0.3396754868634778	0.0859828465606402	3.663156878770831e-05	0.1883647861787581	0.28302522076469844	8.181424706700199e-05	7.345487142613108e-05	0.00013578381312071415	0.00015725427635128464	4.663337371159206e-06	0.0007062674989875738	0.0005198000539823953	-0.00635659939132297	0.0017509960152127196	0.00267911260371441	4.2429294285188865e-06	0.00198217908261586	0.003773183566330848	0.7623679284270215	0.49275362318840576	1.2551215516154273	60.74056552098893	39.25943447901107	0.30875901101294373	0.19956521739130434	0.5083242284042481	0.819290297295016	0.5083002641252619	0.8153709704998324	0.5063974193884306	0.003919326795183586	0.0019028447368312218
