Rb	E2F	CycD	phosphorylated Rb	Myc	CycE	Rb-E2F complex
0.01776300046755025	1.1322486660296094	0.21727861771058318	2.486740164167552	0.9523809523809527	0.20603747287719307	0.8219992075532616
0.017763075944134923	1.132252505763959	0.21727861771058318	2.4916491836463717	0.9523809523809526	0.20603756174138566	0.8220110237248491
0.017763149436501462	1.1322559317332213	0.21727861771058318	2.496272689135042	0.9523809523809526	0.2060376407370216	0.822022117631448
0.017763220584338203	1.1322590031306814	0.21727861771058318	2.500627284373694	0.9523809523809526	0.2060377113101879	0.8220325347888083
0.017763289143366102	1.1322617689833079	0.21727861771058316	2.504728607602365	0.9523809523809526	0.20603777465528808	0.8220423177655356
0.017763354959344838	1.1322642700691166	0.21727861771058316	2.5085913877982775	0.9523809523809526	0.20603783176280327	0.822051506368082
0.017763417947637868	1.1322665404480075	0.21727861771058316	2.512229497523696	0.9523809523809526	0.20603788345740376	0.8220601378172435
0.017763478077069423	1.1322686086925924	0.21727861771058318	2.515656002673164	0.9523809523809524	0.20603793042858007	0.8220682469162198
0.01776353535700726	1.132270498891955	0.21727861771058318	2.5188832094654936	0.9523809523809524	0.20603797325558607	0.8220758662100343
0.017763589827348148	1.1322722314495481	0.21727861771058318	2.5219227085285225	0.9523809523809524	0.2060380124272454	0.8220830261351308
0.017763641550523925	1.1322738237360128	0.21727861771058318	2.5247854164941885	0.9523809523809524	0.20603804835814535	0.8220897551600509
0.01776369060515535	1.1322752906230422	0.21727861771058318	2.5274816152974506	0.9523809523809524	0.2060380814018577	0.822096079917549
0.017763737081229684	1.1322766449066302	0.21727861771058318	2.5300209889997056	0.9523809523809526	0.20603811186141607	0.822102025328127
0.017763781076308854	1.1322778976535026	0.21727861771058316	2.532412658488945	0.9523809523809526	0.2060381399978548	0.8221076147141924
0.017763822692441218	1.1322790584880016	0.21727861771058316	2.534665214279639	0.9523809523809524	0.20603816603729747	0.8221128699079742
0.017763862034111965	1.1322801358252002	0.21727861771058318	2.536786747359833	0.9523809523809524	0.20603819017669012	0.8221178113513821
0.0177638992061195	1.1322811370599537	0.21727861771058318	2.5387848782104108	0.9523809523809524	0.20603821258844623	0.822122458189189
0.01776393431206691	1.132282068722358	0.21727861771058318	2.540666784140579	0.9523809523809524	0.20603823342426603	0.8221268283556945
0.01776396745633533	1.132282936610125	0.21727861771058318	2.542439225075621	0.9523809523809526	0.2060382528183018	0.8221309386524293
0.01776399873390959	1.1322837458860644	0.21727861771058318	2.5441085678364064	0.9523809523809526	0.20603827088976356	0.8221348048323438
0.01776402824564275	1.132284501181353	0.21727861771058318	2.545680808974312	0.9523809523809526	0.20603828774505464	0.8221384416540187
0.017764056101084075	1.1322852066721412	0.21727861771058318	2.547161596293852	0.9523809523809526	0.20603830347955343	0.8221418629432865
0.017764082334764897	1.1322858660598323	0.2172786177105832	2.548556249140473	0.9523809523809526	0.20603831817911825	0.8221450817348572
0.01776410709962792	1.1322864828114807	0.2172786177105832	2.549869777509147	0.9523809523809526	0.2060383319213063	0.8221481101399193
0.01776413044784579	1.13228705998949	0.21727861771058318	2.551106900017404	0.9523809523809526	0.20603834477644772	0.8221509596116807
0.017764152441271212	1.132287600396096	0.21727861771058318	2.5522720608472516	0.9523809523809526	0.20603835680851168	0.8221536408865254
0.017764173183208574	1.1322881066357435	0.21727861771058318	2.553369445693336	0.9523809523809526	0.20603836807585008	0.8221561639982248
0.017764192732351785	1.1322885810580012	0.21727861771058318	2.5544029968019766	0.9523809523809526	0.20603837863184996	0.8221585384039013
0.01776421114627106	1.132289025822898	0.21727861771058318	2.5553764271715638	0.9523809523809526	0.20603838852547804	0.8221607729814
0.017764228516547576	1.1322894429548378	0.21727861771058318	2.55629323385362	0.9523809523809526	0.20603839780173838	0.8221628760316112
0.017764244841325903	1.1322898342352155	0.21727861771058316	2.5571567104900637	0.9523809523809526	0.2060384065020957	0.8221648554370243
0.017764260277819015	1.132290201463918	0.21727861771058318	2.557969959195715	0.9523809523809526	0.2060384146647918	0.8221667184476721
0.017764274799338994	1.1322905461374149	0.21727861771058318	2.5587359014609046	0.9523809523809526	0.20603842232519948	0.822168472044445
0.017764288480695323	1.1322908697389265	0.21727861771058318	2.559457289313162	0.9523809523809526	0.20603842951606008	0.822170122691002
0.017764301370204516	1.1322911736231178	0.21727861771058318	2.5601367140399134	0.9523809523809526	0.20603843626772358	0.8221716764815695
0.01776431351330642	1.1322914590488238	0.21727861771058318	2.5607766167462276	0.9523809523809526	0.2060384426083723	0.8221731391453091
0.017764324952910845	1.1322917271868835	0.21727861771058318	2.5613792964600317	0.9523809523809526	0.2060384485641986	0.8221745160671966
0.017764335729509976	1.1322919791271153	0.21727861771058318	2.5619469182072856	0.9523809523809526	0.206038454159565	0.8221758123087677
0.017764345881311767	1.1322922158846815	0.21727861771058318	2.562481520813565	0.9523809523809526	0.2060384594171528	0.8221770326281848
0.017764355444367493	1.1322924384070492	0.21727861771058318	2.5629850253516615	0.9523809523809526	0.20603846435811743	0.822178181501568
0.01776436445265031	1.1322926475790671	0.21727861771058318	2.5634592412118757	0.9523809523809526	0.20603846900219736	0.8221792631374989
0.017764372938240312	1.13229284422568	0.21727861771058318	2.5639058717848924	0.9523809523809526	0.20603847336780287	0.8221802814926451
