Xa	VII	IXa	IIa	Pg	VIIa_TF	VK	FDP	ATIII_Heparin	XF	XII	XI	X	Va	VIIIa	VIIa	Fg	II	IX	XIII	APC	Pk	TFPI	VII_TF	V	Tmod	VIII	PC	PS	Va_Xa	Xa_TFPI	P	XIa	XIIa	F	TF	VKH2	TAT	K	XIIIa	Xa_ATIII_Heparin	IXa_ATIII_Heparin	IXa_VIIIa	IIa_ATIII_Heparin	IIa_Tmod	APC_PS	VIIa_TF_Xa_TFPI	D	CA	VKO	VK_p	C_warf	A_warf	DP
0.0	4.265624546062281	0.0	0.0	2154.3	0.0	1.0012428317661566	81.78742857143095	0.0	0.0	375.0	30.6	124.19300923741318	0.0	0.0	0.0	8945.5	1136.8511674468243	55.098153964461304	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	30.716170009810575	218.81861892488755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043006955361740276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10107999225767443	115.48743966487159	0.41710672684190236	4.1117993764248145e-10	81.78742857143095
0.0	4.272179675578973	0.0	0.0	2154.3	0.0	1.001022447256316	81.78742857127074	0.0	0.0	375.0	30.6	123.32176403042115	0.0	0.0	0.0	8945.5	1131.5375119289627	54.63047549393925	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	30.483232800903586	217.36016373052306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04345726608782707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10055745767212824	115.48749998325434	0.40884746030343855	1.5129575454922557e-10	81.78742857127074
0.0	4.276370427719335	0.0	0.0	2154.3	0.0	1.00085124958745	81.78742857142382	0.0	0.0	375.0	30.6	122.4620180626985	0.0	0.0	0.0	8945.5	1126.2588347326987	54.172797642642124	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	30.25772736288598	215.91920196279042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04239392509464051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10155359825077252	115.48754822213172	0.6506779553743107	1.4715177648153868	81.78742857142382
0.0	4.2609564686800985	0.0	0.0	2154.3	0.0	1.0008163022778487	81.78742857142846	0.0	0.0	375.0	30.6	121.56522696136005	0.0	0.0	0.0	8945.5	1120.7990188545662	53.68503614687788	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	29.99385680839294	214.41911899497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04042830156326579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1033432014644206	115.48759034198864	0.7297363857173034	0.5413411331467318	81.78742857142846
0.0	4.225436697979237	0.0	0.0	2154.3	0.0	1.0008901244895412	81.78742857142844	0.0	0.0	375.0	30.6	120.62431857243749	0.0	0.0	0.0	8945.5	1115.125269265775	53.16170451149502	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	29.686291335292644	212.8486664934523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03859435306921522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10488624894407508	115.48763380446772	0.7491104725571897	0.1991482734652652	81.78742857142844
0.0	4.175080918586836	0.0	0.0	2154.3	0.0	1.001027537396541	81.78742857142777	0.0	0.0	375.0	30.6	119.6482664593309	0.0	0.0	0.0	8945.5	1109.2762265041738	52.610567181821985	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	29.34488188884908	211.22192073033926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0370978965909287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1059994236889649	115.48768365247213	0.7467201850284618	0.07326255549845002	81.78742857142777
0.0	4.115530996620581	0.0	0.0	2154.3	0.0	1.0011906066955463	81.78742857143665	0.0	0.0	375.0	30.6	118.64859570213184	0.0	0.0	0.0	8945.5	1103.3022638933435	52.041395696880706	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	28.981536114771465	209.55701018083084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035949438546531806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10669860160538684	115.48774245243553	0.7365116930397119	0.026951787936943947	81.78742857143665
0.0	4.051542059371747	0.0	0.0	2154.3	0.0	1.001351794286104	81.7874285713358	0.0	0.0	375.0	30.6	117.6359551732564	0.0	0.0	0.0	8945.5	1097.2502658193139	51.46312873006042	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	28.606945831161656	207.87070812355728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03510725455263143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10705014036049587	115.48781084676568	0.7236117739961592	0.009915008662568489	81.7874285713358
0.0	3.9867840014087195	0.0	0.0	2154.3	0.0	1.0014931404483367	81.78742857147299	0.0	0.0	375.0	30.6	116.61930064501654	0.0	0.0	0.0	8945.5	1091.1599436854858	50.88321114541144	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	28.229866082397567	206.17714007440014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034520111883712665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10712629444917894	115.48788815067091	0.7099028060131715	0.0036475278375861127	81.78742857147299
0.0	3.92394776116728	0.0	0.0	2154.3	0.0	1.0016043116711388	81.78742857143646	0.0	0.0	375.0	30.6	115.6058763740098	0.0	0.0	0.0	8945.5	1085.0636891407885	50.30759695347231	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	27.85716484967659	204.48775027159706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03414049714487777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10699165901553008	115.48797285987791	0.6960736918388132	0.0013418505092433874	81.78742857143646
0.0	3.86492280252185	0.0	0.0	2154.3	0.0	1.001680549539064	81.78742857143189	0.0	0.0	375.0	30.6	114.60142838752502	0.0	0.0	0.0	8945.5	1078.9874620968	49.740942533795206	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	27.4940873356438	202.811634088562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03392803157439934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10670006733757298	115.48806303753578	0.6823743501710617	0.0004936392011038449	81.78742857143189
0.0	3.8109707504584396	0.0	0.0	2154.3	0.0	1.0017209178460003	81.78742857142957	0.0	0.0	375.0	30.6	113.6104594266657	0.0	0.0	0.0	8945.5	1072.9518730668483	49.186831704300445	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	27.144549892341118	201.15593680682224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03384959291124323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10629499010736765	115.48815658830844	0.6688932760866099	0.00018159965633045088	81.78742857142957
0.0	3.762873805575409	0.0	0.0	2154.3	0.0	1.0017269438085925	81.7874285714389	0.0	0.0	375.0	30.6	112.63646423748902	0.0	0.0	0.0	8945.5	1066.9731874282963	48.64798189359609	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	26.81140532343554	199.5262220210685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033878439062425415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10581094974409057	115.48825144097273	0.6556596484320915	6.680678597087139e-05	81.7874285714389
0.0	3.7210549501458714	0.0	0.0	2154.3	0.0	1.001701623420573	81.78742857144523	0.0	0.0	375.0	30.6	111.68212929552278	0.0	0.0	0.0	8945.5	1061.064179732682	48.12641857773552	70.3	0.0	450.0	2.5	0.0	26.7	50.0	0.7	26.496665711224356	197.92678448695165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03399314068849778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10527507094940905	115.48834566215992	0.6426808917254281	2.4576846094067428e-05	81.78742857144523
4.079724429871244e-28	3.6856728013959055	3.1312436346957924e-27	6.682299520953764e-29	2154.3	2.566196439849699e-29	1.001648722182841	81.78742857156007	0.0	4.712957748410099e-48	375.0	30.6	110.74949661052385	3.16630500770431e-25	8.301174258193401e-20	2.3882706414392422e-29	8945.5	1055.2348351246872	47.62361808118519	70.3	1.031846098509289e-28	450.0	2.5	0.0	26.7	50.0	0.7	26.201683930863744	196.36090675984306	-3.647569137094777e-46	2.4473024132512373e-29	1.0244528996607256e-22	7.257597995187408e-29	0.0	2.742120267132674e-21	0.0	0.03417658935248605	5.08269199608321e-28	0.0	3.526632013925691e-27	0.0	0.0	4.8698701155582816e-45	0.0	2.3717640507148364e-28	1.4202940975666737e-27	-2.4409281683584756e-58	2.0447532800583706e-50	0.0	0.10470848226360412	115.48843752069573	0.6299564930253703	9.041346199897484e-06	81.78742857156007
1.7083871689094275e-27	3.656695346891377	1.8660349401801786e-26	-2.316156067244518e-28	2154.3	-1.318335098327362e-28	1.00157230052173	81.78742857145834	0.0	2.0982546481898514e-45	375.0	30.6	109.84009599563653	2.426244736774696e-24	6.360940904133592e-19	2.807218770233691e-28	8945.5	1049.4929160886409	47.14062273122799	70.3	8.703188526023216e-28	450.0	2.5	0.0	26.7	50.0	0.7	25.927299395007662	194.83106645448214	-1.9674030107019948e-44	1.090328377614834e-27	4.222427809621254e-21	5.5612800708094255e-28	0.0	8.457345045352469e-20	0.0	0.03441515247907693	1.5376941320193298e-26	0.0	1.0075051733143793e-25	0.0	0.0	1.611871583727678e-42	0.0	1.817411787846226e-27	3.0383080709841657e-26	2.964353295045502e-55	2.0895274478022874e-47	0.0	0.10412749957694765	115.48852551778931	0.617483083610562	3.3262356032979143e-06	81.78742857145834
1.1421100141647899e-26	3.633956664347734	6.323914038207959e-26	1.9911031780849444e-27	2154.3	1.9050789189346616e-27	1.0014764038414365	81.78742857142683	0.0	6.339966521068392e-44	375.0	30.6	108.95505107567564	-6.310394151227918e-24	-1.6544099233145847e-18	-1.851670433031333e-28	8945.5	1043.8444168887506	46.6781330374695	70.3	-2.3900148700398105e-27	450.0	2.5	0.0	26.7	50.0	0.7	25.673954208495605	193.33910237367434	4.737976330295176e-44	-2.201394934074133e-27	2.2808941426971884e-20	-1.4464274234275238e-27	0.0	4.054312481523016e-19	0.0	0.034697978478550454	6.998051795929596e-26	0.0	3.9150281026909604e-25	0.0	0.0	2.302612051657954e-41	0.0	-4.7268870046652695e-27	-4.081908025539345e-26	-4.2649755416275997e-54	1.0123791048133712e-45	0.0	0.10354459718960597	115.4886083944493	0.6052563071683065	1.2236978171254257e-06	81.78742857142683
3.717068395969251e-26	3.617200152868273	2.9210757194310994e-25	3.554978400309168e-27	2154.3	3.021989949149112e-27	1.0013648701575861	81.78742857143156	0.0	4.898084115991758e-43	375.0	30.6	108.09516391791662	1.706961558066303e-23	4.475181311211716e-18	1.999863701234259e-27	8945.5	1038.293926523202	46.23658118900084	70.3	5.204801795254752e-27	450.0	2.5	0.0	26.7	50.0	0.7	25.441785329052205	191.88634715008797	7.687424622418714e-44	7.109921271049464e-27	5.609216202362491e-20	3.9125860432081665e-27	0.0	1.0840472085797386e-18	0.0	0.03501643443466158	1.8126400763679914e-25	0.0	9.527076414841544e-25	0.0	0.0	2.573694785124231e-40	0.0	1.2786228899372674e-26	1.2155214378384423e-25	3.470340269504414e-53	1.1306048653624856e-44	0.0	0.10296919411622542	115.48868512435561	0.5932715057504941	4.502219769132101e-07	81.78742857143156
-3.015682660134821e-26	3.6061111778333115	-1.2860547601336172e-25	-6.839843996211973e-27	2154.3	2.831679640750726e-28	1.0012412198597223	81.78742857142875	0.0	2.3219111574145235e-42	375.0	30.6	107.26098245464975	2.8606809152544776e-23	7.49990981004788e-18	1.1936764080646894e-27	8945.5	1032.8449180058453	45.81618952300787	70.3	9.765319749282811e-27	450.0	2.5	0.0	26.7	50.0	0.6999999999999997	25.230697468371382	190.4737329300107	1.1542578760879822e-43	1.1301358388427205e-26	9.309080419860462e-20	6.55706636754951e-27	0.0	1.8012423416777516e-18	0.0	0.03536365449121967	2.804531442815065e-25	0.0	1.1978893715672679e-24	0.0	0.0	5.158105813828637e-40	0.0	2.142832146258109e-26	1.3932069548163254e-25	-1.0085793495799875e-52	8.110820285776685e-44	0.0	0.10240828681016098	115.48875489800564	0.5815239709754095	1.6565189263898785e-07	81.78742857142875
-7.45963984686805e-28	3.600341454854237	-8.360929089153023e-27	-2.8414536537243485e-28	2154.3	4.631079614594201e-29	1.0011086016205486	81.7874285714287	0.0	3.0854016307692465e-42	375.0	30.6	106.45285411615528	-8.123216132747905e-24	-2.1296827981552026e-18	-2.9567688584701944e-28	8945.5	1027.4999785964048	45.41701695666458	70.3	-2.7524510145488177e-27	450.0	2.5	0.0	26.7	50.0	0.6999999999999997	25.040420598766	189.10187545350982	5.900098536081502e-44	-1.520247971236595e-27	9.058685926451681e-20	-1.861950664135484e-27	0.0	1.6555600604645478e-18	0.0	0.03573417857197339	2.2032207012941077e-25	0.0	5.61121960084957e-25	0.0	0.0	4.470406825765479e-41	0.0	-6.084806091945814e-27	6.163586007993935e-26	2.504222358339518e-54	2.050370885754529e-43	0.0	0.10186695660345524	115.48881710215342	0.5700090351955064	6.09483241964129e-08	81.7874285714287
4.088828378250477e-27	3.599527026407736	1.4696472407000238e-26	1.6737594903706776e-27	2154.3	-9.091722948319607e-29	1.000969775646096	81.78742857142873	0.0	3.49015192410702e-42	375.0	30.6	105.67096845106907	-1.8393719562438678e-23	-4.8223260334979096e-18	-3.4218341691579627e-28	8945.5	1022.2609928616827	45.038995810786794	70.3	-6.4219176465227945e-27	450.0	2.5	0.0	26.7	50.0	0.6999999999999997	24.870555197213555	187.77114088081714	-1.3149968652108511e-43	-1.1109057865960556e-27	8.453309449236095e-20	-4.216088528918496e-27	0.0	1.515991877468509e-18	0.0	0.036123663962125734	1.695614246967471e-25	0.0	2.07751651632458e-25	0.0	0.0	-3.309480821715753e-39	0.0	-1.3778067087968334e-26	6.480398766610977e-26	3.2596602393527735e-53	3.4244228918597623e-43	0.0	0.10134877593051057	115.4888712972585	0.558722103879051	2.2427502784590854e-08	81.78742857142875
4.2591000522251406e-26	3.6033012946911667	1.906987340179183e-25	4.356435072517039e-26	2154.3	1.116051359674522e-27	1.0008271208903676	81.78742857142859	0.0	4.285246540597884e-42	375.0	30.6	104.91539096573976	-9.342188073663759e-23	-2.4492659137661986e-17	-2.8323129584085705e-27	8945.5	1017.1292881194197	44.68196097593002	70.3	-3.237268319437568e-26	450.0	2.5	0.0	26.7	50.0	0.6999999999999997	24.720607739305667	186.48169886069354	-7.49158481521704e-44	-2.0017433733754427e-26	7.919291430167219e-20	-2.1413554685701506e-26	0.0	1.2158038235637329e-18	0.0	0.03652865534418517	9.874233443625742e-26	0.0	-1.4115768901794498e-25	0.0	0.0	-3.047664943524257e-38	0.0	-6.997893688136899e-26	4.182708872743484e-25	5.948373816832674e-52	4.846776404564509e-43	0.0	0.10085613313447936	115.48891719472097	0.5476586663704741	8.252979601337225e-09	81.78742857142859
2.722654610991754e-26	3.6113042586119994	-1.217117942991697e-25	4.49779223231754e-25	2154.3	-1.0898791985928663e-29	1.0006826568575768	81.78742857142858	0.0	6.119215381919651e-41	375.0	30.6	104.18608996378167	-5.613171127435818e-22	-1.471620955112658e-16	-8.693676162937395e-27	8945.5	1012.1057498900949	44.345672977438724	70.3	-1.6727799270656216e-25	450.0	2.5	0.0	26.7	50.0	0.7	24.590018445871433	185.23356463109198	-1.1780626157102461e-41	-5.929646062489819e-26	8.656399337872427e-20	-1.2866145056145054e-25	0.0	1.0321317333572255e-19	0.0	0.03694640163649564	-1.2009792161728295e-25	0.0	-1.5785041302711353e-24	0.0	0.0	-1.6545328952016441e-37	0.0	-4.204622567366798e-25	1.1462037147999648e-24	-3.625655338874218e-51	1.2168000811063466e-42	0.0	0.1003904918726852	115.48895463501752	0.5368142987168596	3.036982864584887e-09	81.78742857142858
1.3460442143912961e-25	3.623188859157794	2.0843477347884744e-25	-9.37385868358743e-25	2154.3	1.9735010795179243e-27	1.0005380734946094	81.78742857142856	0.0	3.312432449263936e-40	375.0	30.6	103.48295781735749	6.082844567595347e-22	1.594747072114772e-16	-1.642055278084202e-26	8945.5	1007.1909134859553	44.02983619005667	70.3	9.247363554880288e-26	450.0	2.5	0.0	26.7	50.0	0.7	24.478182889701586	184.02663239473566	-1.0983330304235049e-41	-1.0188018712662855e-25	2.41928709796939e-20	1.3942699907746067e-25	0.0	2.079934046279781e-18	0.0	0.03737471019809158	2.602884573667807e-25	0.0	1.5979943863473132e-24	0.0	0.0	-2.6128516672427695e-37	0.0	4.556437878350212e-25	-2.1903254384061755e-24	6.048436038196399e-51	1.4371231033604072e-41	0.0	0.09995259811564174	115.4889835673916	0.5261846636040636	1.1178634008085688e-09	81.78742857142856
3.991620451399739e-26	3.638625137557763	1.7914662378127273e-25	-7.955620358542218e-27	2154.3	5.042469052602323e-28	1.0003947647925535	81.78742857142856	0.0	3.339061133473919e-40	375.0	30.6	102.80582780969895	1.4478537170342856e-23	3.795778036497638e-18	-1.9664683248339982e-27	8945.5	1002.3850366168475	43.73411319734467	70.3	1.1045339900747288e-26	450.0	2.5	0.0	26.7	50.0	0.7	24.384468740174903	182.86070175479097	-2.151847134239567e-42	-4.2043181187110235e-27	1.5313197889691744e-20	3.318675935674112e-27	0.0	3.243505284204716e-19	0.0	0.037811830851072564	-5.736201318784289e-26	0.0	-4.617938948316884e-25	0.0	0.0	-5.221495051311173e-38	0.0	1.0845346195038924e-26	-1.3830342977495373e-24	2.9082975331971724e-51	2.747256963333687e-41	0.0	0.09954264515840398	115.48900403143342	0.5157655092488828	4.11451298523993e-10	81.78742857142856
-1.1243956784846958e-26	3.6573027525803563	-8.80382536874803e-26	1.726870094514259e-26	2154.3	9.002330919229306e-28	1.0002538632078748	81.78742857142859	0.0	5.539176361188199e-40	375.0	30.6	102.15448745280824	-8.787352137925533e-23	-2.3037857447028894e-17	-1.286299000994421e-27	8945.5	997.688156884151	43.458136085231594	70.3	-3.5834658697947833e-26	450.0	2.5	0.0	26.7	50.0	0.7	24.308228658124612	181.73549862680665	2.0231081641963324e-42	-1.5527132166798472e-26	4.0433672429709127e-20	-2.0141795911649462e-26	0.0	5.112807493714645e-19	0.0	0.038256363710614354	-1.2892219377834043e-26	0.0	-5.914415680599603e-26	0.0	0.0	-4.00993554716069e-38	0.0	-6.582286245640796e-26	1.7361570311686617e-24	5.840390161137994e-51	4.777781773638677e-41	0.0	0.09916040496158317	115.48901614067817	0.5055526679288616	1.514781234905191e-10	81.78742857142859
2.1427127080478e-27	3.6735322339454535	-3.11152826178679e-26	-2.9888433356536804e-27	2154.300000000006	5.425360595026199e-29	1.000160566397075	81.78742857131134	0.0	8.872264600229387e-36	375.0	30.6	101.51417898278135	-8.729502598629829e-23	-2.288633384621941e-17	-2.2488090932531787e-28	8945.500000000426	993.0355085913202	43.1895337256605	70.3	-4.788918764529201e-15	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	24.235054788931027	180.6277894416223	-4.831940469378165e-29	4.441344713571508e-28	-5.41145240140486e-14	-2.0009196967672125e-26	0.0	-4.731873887693021e-18	0.0	0.03748666595853872	-9.677443957242776e-25	0.0	-6.4230447685384776e-24	0.0	0.0	-1.935860410427252e-40	0.0	-6.53895325740927e-26	4.783860050093594e-15	-9.341432097103914e-57	3.5030386260668912e-37	0.0	0.09997796072436041	115.48902086856486	0.7454682716084771	1.4715177646404347	81.78742857131134
1.485400073386621e-27	3.6733510125503286	1.1893355521922149e-26	2.508986249908945e-29	2154.3000000000034	1.0139474571117084e-28	1.000172888889491	81.78742857157768	0.0	8.439579353227008e-36	375.0	30.6	100.84540089097803	9.046817194896462e-25	2.3718251889598417e-19	7.084904768415646e-29	8945.49999999939	988.2512132639253	42.89573422693721	70.3	-1.8345264355545066e-15	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	24.127851640532533	179.4752254594519	3.1331755321063558e-31	3.5328244755101964e-28	-2.0973362204186685e-14	2.0736524806279454e-28	0.0	-5.814126516808316e-18	0.0	0.03596409854225715	-1.0193368790488208e-24	0.0	-4.475783365963718e-24	0.0	0.0	-2.2453163567632894e-44	0.0	6.776642093555246e-28	1.832576708363135e-15	6.824348499923935e-58	7.285706847436922e-37	0.0	0.10145322393906414	115.48902326925032	0.822649727818759	0.5413411340885649	81.78742857157766
-3.1729157906267576e-28	3.65618948590989	-2.5319036760127783e-27	6.3769217655072245e-28	2154.300000000003	-2.1907420039210316e-29	1.0002624275381442	81.78742857171477	0.0	8.027988799398554e-36	375.0	30.6	100.14177917953694	2.7243275544552016e-24	7.142430926799633e-19	-2.608124551125129e-29	8945.499999998992	983.3057976559569	42.571808348573754	70.3	-1.8843486762333818e-14	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	23.98186524062249	178.26766983577397	9.553010000085114e-30	-1.234734517997563e-28	-2.781385191258703e-13	6.244526079868754e-28	0.0	-5.5555901619581e-18	0.0	0.03453480567439431	-8.389724115412394e-25	0.0	-2.2708023813434524e-24	0.0	0.0	1.8103561038034588e-46	0.0	2.040694797342755e-27	1.8817522662669698e-14	3.356448009288535e-58	1.0507673804868915e-36	0.0	0.10274375782255928	115.48902883564719	0.8401840071955944	0.19914827460343903	81.78742857171477
-1.2583333032946955e-29	3.6263065197703344	-7.666170007414565e-29	1.0699631999562086e-30	2154.3000000000043	-2.697756901776538e-30	1.0003946175041825	81.78742857142643	0.0	7.636465202907154e-36	375.0	30.6	99.4103214201075	4.693839164645932e-27	1.230594199953166e-21	3.001867912405153e-31	8945.499999999005	978.2293449106979	42.22388119780338	70.3	1.7464719544438003e-17	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	23.80501027564098	177.01610442270308	9.719341481310713e-34	1.9934046989961976e-30	-2.3055700740522013e-16	1.0758912242311177e-30	0.0	-5.279063935422636e-18	0.0	0.03337516962674584	-6.860027515519241e-25	0.0	-1.135279441174869e-24	0.0	0.0	-5.390660653001872e-47	0.0	3.5159843929122515e-30	-1.748755784249613e-17	-7.5350023868701e-60	1.3232083170253787e-36	0.0	0.10369203203085149	115.48904106081254	0.8359903428686287	0.0732625564744743	81.78742857142643
3.228595171817731e-29	3.588335491734238	3.781540699985629e-28	7.655501204620314e-30	2154.3000000000043	-1.0175581996402454e-30	1.0005416297787013	81.78742857141994	0.0	7.264033289538193e-36	375.0	30.6	98.66030621367509	9.893168799126223e-26	2.593714287953322e-20	5.5815084650708126e-30	8945.499999999047	973.0623452208894	41.85987262387163	70.3	1.094117081798502e-19	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	23.607057942367753	175.73511548741266	5.003919763293523e-36	3.124727480353237e-29	-9.948906784944593e-20	2.2676476797997298e-29	0.0	-5.02255102591174e-18	0.0	0.032497545894272534	-5.617894554734949e-25	0.0	-5.697024849440369e-25	0.0	0.0	1.0845125643970472e-45	0.0	7.410613332678962e-29	-1.093921373578079e-19	-5.7164644978250675e-58	1.551559419225595e-36	0.0	0.10430611620830989	115.48906158859874	0.824014183333842	0.026951788763157666	81.78742857141994
-8.915460364162124e-29	3.5462109122005954	-8.636796601001591e-28	2.144304276545847e-29	2154.3000000000043	-2.9922802313862366e-30	1.0006836154078114	81.78742857142014	0.0	6.909763581266327e-36	375.0	30.6	97.90037716212625	-1.760738049608259e-25	-4.6161680050073285e-20	-9.983464381509387e-30	8945.499999999085	967.8427950220723	41.487088374973155	70.3	1.7675915826956558e-19	450.0	2.5	0.0	26.7	50.0	0.7000000000000004	23.396857652123558	174.43830959759103	2.647457002842528e-35	-4.9788746187840056e-29	-3.206031216325726e-18	-4.03584901258521e-29	0.0	-4.7790087210917466e-18	0.0	0.03186943302015322	-4.6022406592311e-25	0.0	-2.8777996578926883e-25	0.0	0.0	2.8147263597965736e-45	0.0	-1.3189049060735727e-28	-1.7703870001824962e-19	3.048556934738812e-59	1.7409021357952265e-36	0.0	0.10463724235058232	115.48909066440933	0.8093815989086508	0.009915009323960946	81.78742857142014
-4.2180516696147987e-29	3.502987069078552	-7.416709876469555e-27	-1.7293642620713693e-25	2154.300000000007	1.4816603558892262e-30	1.000807793089428	81.78742857088113	0.0	6.573059638062048e-36	375.0	30.6	97.13782889239634	1.5571674041759007e-22	4.0824497675902664e-17	2.5643717714290627e-29	8945.499999999789	962.6029820706277	41.11164106630806	70.3	-2.54031310466477e-14	450.0	2.5	0.0	26.7	50.0	0.7000000000000005	23.181702153468027	173.13718424043395	-4.26725295618205e-30	-2.487106004177789e-30	-3.26549302636598e-13	3.569237639799677e-26	0.0	-4.18602835497082e-18	0.0	0.03144966437060521	-3.0885615756808044e-25	0.0	3.54928573112324e-25	0.0	0.0	-2.721549782363305e-38	0.0	1.1664175293464573e-25	2.5373762704986034e-14	-3.780928453824083e-58	1.8957919491315853e-36	0.0	0.10474251513376923	115.4891275828179	0.7939742746121795	0.0036475283875715293	81.78742857088113
1.066942139561835e-27	3.4609175397246825	6.029010568444899e-25	1.4664987890068278e-23	2154.3000000000015	-7.058052179844177e-32	1.0009069282105616	81.78742857504079	0.0	6.280464193007458e-36	375.0	30.6	96.37857313678842	-1.32837932845954e-20	-3.4826422680057242e-15	-3.044478137488298e-27	8945.499999995469	957.3692824822357	40.738436784444744	70.3	-4.2114818012667044e-13	450.0	2.5	0.0	26.7	50.0	0.7000000000000035	22.96734974742459	171.8410707167463	-2.273404539679234e-30	2.8464740440255626e-28	-5.7901177230448684e-12	-3.044824528116481e-24	0.0	-3.570481754903024e-17	0.0	0.03119975152880877	-6.224234339539601e-24	0.0	-4.338285562706721e-23	0.0	0.0	1.1259392433154144e-37	0.0	-9.950406954629084e-24	4.2060260470742487e-13	1.4262810396571001e-58	2.0205766435386705e-36	0.0	0.1046734199627074	115.48917105922376	0.7784804338354379	0.0013418509216654411	81.78742857504079
1.1721776659847978e-27	3.4215976206790146	-3.3302666203636595e-25	-1.5715902775246633e-23	2154.300000000006	-3.3171865618385724e-29	1.0009778140008336	81.78742857085514	0.0	6.054482384140771e-36	375.0	30.6	95.627305303148	1.4231513523555398e-20	3.731110855728774e-15	1.9531565690428402e-27	8945.500000009157	952.1628524756991	40.37132652300291	70.3	8.320673548522233e-13	450.0	2.5	0.0	26.7	50.0	0.6999999999999971	22.758232895515555	170.55739362179582	-1.096223000400998e-29	-4.4882335931605155e-29	2.0604068533213904e-11	3.2620547852642716e-24	0.0	2.946360751727811e-17	0.0	0.031086885581573756	6.078455533812745e-24	0.0	4.633215043911403e-23	0.0	0.0	-6.338446281214962e-37	0.0	1.0660309755764985e-23	-8.301583351700504e-13	1.2151349017152936e-57	2.122420796933116e-36	0.0	0.10447308068102375	115.48921951025383	0.7631493293546588	0.0004936395370237587	81.78742857085514
