A_b	O_b	P_b	L_b	S_b	A_r	O_r	P_r	L_r	S_r	FAAH_b	PFM_p	FAAH_r	FAAH_m	A_m	O_m	P_m	L_m	S_m	NAPE_r	NOPE_r	NPPE_r	NLPE_r	NSPE_r	NOPE_b	NLPE_b	NAPE_b	NSPE_b	NPPE_b	FAAHinh_r	FAAHinh_b	FAAHinh_m	A_p	O_p	P_p	L_p	S_p	PFM_gut	PFM_r	Values[F_PFM]	Values[MD]	Values[PF_p]	Values[PF_b]	Values[PF_r]	Values[PF_m]	Values[FAAH_D_b]	Values[slag1_b]	Values[slag2_b]	Values[den_b]	Values[FAAH_D_r]	Values[c_NAT_ROB]	Values[slag1_r]	Values[slag2_r]	Values[den_r]	Values[c_FAAH_ROB]	Values[c_NAAA_ROB]	Values[FAAH_D_m]	Values[F_r]	Values[PFG_p]	Values[AG_p]	Values[OG_p]	Values[PG_p]	Values[LG_p]	Values[SG_p]	Values[CB1_b]	Values[tid]
71.71574658970046	1280.8553650832637	249.35814966296525	254.60017234918746	364.6100471522167	5.265177883259233	92.0543301267143	17.879922568047313	19.44170184078235	28.112038908648167	0.0008235047463304968	1766417.3056436665	0.00010060742830446795	0.0005726911180064878	31.73745065526465	789.3664105580796	152.52666585458164	0.0	227.95044095121878	5.811997642862774e-06	0.00013206513553739834	2.5955127907597885e-05	1.1312719672434178e-05	1.906789907154127e-05	0.005924259090577471	0.0005074729430996114	0.0002607181643277491	0.0008553595477720997	0.0011643110958153486	2.1657673720057145	15.365176495253676	10.68542730888198	8.485567412443096	32.87661097648046	21.03520373269442	21.842506211812594	3.05896137059696	-7340930.672215545	3009908.819130918	0.7340930674264008	0.0020484644919633865	66.50023796053547	86.45030934869612	99.75035694080321	86.45030934869612	1.0937775997153256	3.247832417251257e-06	6.374582334952217	7.3745855827846345	1.0070498772810272	12.240089000000003	7.240153091006794e-08	0.4620288466012889	1.46202891900282	1.81322	20.315184	1.0420683230487011	0.06967698118707022	30.284208367227855	2.948734675823976	10.70133687284439	6.30004351794198	7.066050759521375	0.9834560806469227	0.23065974424363925	0.0
72.39215387667166	1284.2483224071877	249.91348834698346	259.684283918021	372.4435387319779	5.277276783654815	92.07292667534603	17.88304843217502	19.58009882661443	28.31214342098431	0.0008720282870723884	1668220.5018847277	0.00010653473524384647	0.0006064359153752148	31.940306555781806	791.1375696894443	152.81683579656047	0.0	232.2472403646232	5.814013806506596e-06	0.00013211094851238678	2.5964131658587103e-05	1.1316644018181516e-05	1.9074513664803953e-05	0.005949621110666663	0.0005096454560308516	0.0002618343109309854	0.0008590213800505489	0.0011692955635249234	2.1657614426992784	15.365127971712933	10.685393564084613	8.507755037991712	32.88327252405335	21.038916986941903	21.998663891760312	3.080744601820106	-7340930.674037039	2968833.8735278794	0.7340930674264008	0.00022696983069181442	62.80342702233313	81.64445512903308	94.2051405334997	81.64445512903308	1.0951802105436486	3.2617365323921924e-06	6.406153141536519	7.406156403273052	1.0070845397560206	12.240089000000003	7.242664676983907e-08	0.462536019325611	1.4625360917522576	1.81322	20.315184	1.042557206149004	0.07378201466141804	28.600680665970508	2.95644487570212	10.703505206579367	6.3011556375891	7.11656776898446	0.9904593894851639	0.23232983557514258	0.0
72.8658750117668	1286.2362540222953	250.2351400120696	263.6344034625804	378.5940185985736	5.284537619889123	92.0808709818595	17.884406082146462	19.675330387869426	28.449872564475868	0.0009162990506776491	1587693.5400218838	0.00011194256126306582	0.0006372231976793804	32.07740325257873	792.170442805945	152.98417925729532	0.0	235.58863810427735	5.815302072306863e-06	0.00013214022157721734	2.5969884775183025e-05	1.1319151552962708e-05	1.907874018398845e-05	0.005967023680132303	0.0005111361617250665	0.0002626001733740743	0.0008615340068278577	0.001172715738477559	2.1657560328839334	15.365083700949333	10.685362776802313	8.521087006957943	32.88611899415555	21.040530624055684	22.106117288728313	3.095737727691814	-7340930.674238852	2917225.971528761	0.7340930674264008	2.5156885385513306e-05	59.771831878304155	77.7033814417954	89.65774781745623	77.7033814417954	1.0962574565515963	3.2712770709381372e-06	6.427815974138862	7.427819245415932	1.0071081705654128	12.240089000000003	7.244269502237856e-08	0.46286008691758357	1.4628601593602786	1.81322	20.315184	1.0429281600568159	0.07752727488391062	27.22009223737971	2.961077734917885	10.704431732597634	6.301638921904678	7.15132894290361	0.9952796794529183	0.233495171521139	0.0
73.1963658720365	1287.3733509550382	250.41798257105742	266.7003784673827	383.4190445363301	5.288879998429472	92.08392323766563	17.88495556741913	19.740819635799994	28.544613739999548	0.0009571950765033447	1519912.6926632558	0.00011693820687436619	0.000665663581121615	32.17005164818565	792.758861240752	153.0789596909565	0.0	238.18782097373935	5.816136710365464e-06	0.00013215918692896682	2.5973612088349546e-05	1.132077612762291e-05	1.9081478449473642e-05	0.0059790835162464645	0.0005121692084056006	0.00026313090968319063	0.000863275236321941	0.0011750858913206713	2.1657510352591163	15.365042804923506	10.685334336418872	8.529071487800119	32.887213326412954	21.041184565745958	22.18001189645121	3.106051231118149	-7340930.674261219	2858799.0958422036	0.7340930674264008	2.789311110973358e-06	57.22008917055649	74.38611592172344	85.83013375583474	74.38611592172344	1.0970862696761108	3.277888584933862e-06	6.442828138245381	7.442831416133966	1.0071242975448533	12.240089000000003	7.245309231956488e-08	0.4630700429311827	1.4630701153842751	1.81322	20.315184	1.0432108238620024	0.08098707421710885	26.058028608271428	2.9638523420105414	10.704787937747415	6.301834777440915	7.175233848501964	0.998595470804485	0.23430607352845814	0.0
73.42568461995991	1287.9963576717391	250.51852158348032	269.0770932260933	387.20031961543333	5.291462470410834	92.08474646516481	17.885137797240453	19.785816995953883	28.60973034938483	0.0009955436694441028	1461402.034431116	0.00012162275254496148	0.0006923323995626507	32.23254046765067	793.0799555497603	153.13089824632777	0.0	240.2095689321774	5.816682131742663e-06	0.0001321715804547292	2.597604782233325e-05	1.1321837758760337e-05	1.908326785809083e-05	0.005987507424823887	0.0005128908012035304	0.0002635016339684881	0.0008644915014485198	0.0011767414653025133	2.1657463487443085	15.36500445633057	10.68530766760043	8.533829135311684	32.88750926853383	21.0414023484903	22.23078512090113	3.1131398329202544	-7340930.674263701	2796153.2862763773	0.7340930674264008	3.073364496231079e-07	55.017340882689695	71.5225431474966	82.52601132403454	71.5225431474966	1.0977245492156413	3.2825067894460716e-06	6.453314276132191	7.453317558638981	1.007135306669876	12.240089000000003	7.245988677148384e-08	0.4632072455165245	1.4632073179764111	1.81322	20.315184	1.0434268661286739	0.08423141725086787	25.054897037976883	2.96550562452081	10.704884266907762	6.301900003372846	7.191658986611514	1.0008744562838616	0.23486772914777956	0.0
73.58355684448604	1288.3094166088795	250.57034958004644	270.9164841636607	390.1596824141042	5.292984044343246	92.08456616804732	17.885154584572643	19.816696520090723	28.654432451853946	0.0010320693568370135	1409705.5957613224	0.00012608470922247957	0.0007177335121150802	32.274483970205544	793.2404516725989	153.15756570522424	0.0	241.7814589905991	5.817039762090484e-06	0.00013217970683391948	2.5977644922168944e-05	1.1322533865530143e-05	1.9084441165285976e-05	0.0059934207850567715	0.0005133973401972376	0.0002637618725764196	0.0008653452872857651	0.0011779036342960461	2.1657418848285097	15.364967930643175	10.68528226648788	8.536640737819713	32.887445742897214	21.04142362048593	22.265628918732002	3.1180061279727895	-7340930.674263975	2731104.4079680904	0.7340930674264008	3.3527612686157227e-08	53.07112723188944	68.99246540145627	79.60669084783416	68.99246540145627	1.098216144926671	3.2857486464390564e-06	6.460675266756718	7.460678552505365	1.0071428182300657	12.240089000000003	7.246434186309736e-08	0.463297208635734	1.463297281100076	1.81322	20.315184	1.0435922939455142	0.08732160339121935	24.16859134140245	2.96648265639235	10.704863589313042	6.301906374335536	7.202930955209802	1.002438970143252	0.23525391675583288	0.0
73.69097481803648	1288.4359325753383	250.593392545468	272.3369592615102	392.47176846474554	5.2938662818806925	92.08394176988129	17.88509775846777	19.837849737792414	28.685066879066376	0.0010673782086005263	1363086.006481462	0.00013039810940529363	0.0007422883988744777	32.30237564378855	793.3045608894522	153.1693390472489	0.0	243.00241871583384	5.817273702305366e-06	0.00013218502262130608	2.5978689648603718e-05	1.1322989216614802e-05	1.9085208672122673e-05	0.005997574508092891	0.0005137531485013401	0.000263944672044194	0.0008659450122741214	0.001178719976938216	2.1657375694791723	15.36493262179142	10.68525771160112	8.53827924739325	32.88722312153181	21.0413574381546	22.289498338225357	3.1213410247481477	-7340930.674264004	2664916.4099248205	0.7340930674264008	4.6566128730773926e-09	51.316041516397405	66.71085397131662	76.97406227459611	66.71085397131662	1.0985944448705491	3.2880258248163722e-06	6.465845849024614	7.465849137050439	1.007147935827696	12.240089000000003	7.246725611546508e-08	0.4633560570844879	1.463356129551744	1.81322	20.315184	1.0437190411695916	0.09030890480628576	23.369325306567376	2.9670520384691548	10.704791126058605	6.301886552727302	7.210652712415903	1.0035111394565293	0.23551646020116718	0.0
73.76275206884452	1288.4502432240688	250.59943642933212	273.43077080366186	394.2740199545275	5.2943632763450355	92.08312502196871	17.885008670036722	19.85230190966555	28.706006851117458	0.0011019624881293281	1320312.2336394638	0.00013462307970849068	0.0007663393952980608	32.32061780455205	793.3108204374912	153.17233504285903	0.0	243.9492715183887	5.8174252611733085e-06	0.0001321884664700554	2.597936647774702e-05	1.1323284217174608e-05	1.9085705903720718e-05	0.006000476126588298	0.0005140017014084782	0.0002640723681657094	0.0008663639552554526	0.0011792902400206938	2.16573334256963	15.364898037511889	10.685233660604696	8.539210788432214	32.88693158368408	21.041252919068665	22.305806844510723	3.1236205873273444	-7340930.674264008	2598464.9026128785	0.7340930674264008	9.313225746154785e-10	49.7057390904787	64.61746081762232	74.55860863571806	64.61746081762232	1.098884987470192	3.2896165671016705e-06	6.469457802833378	7.469461092449945	1.007151412787466	12.240089000000003	7.246914412257155e-08	0.4633941822269311	1.463394254696075	1.81322	20.315184	1.0438160765357996	0.09323496296423359	22.635993581804	2.9673757489801944	10.70469623048917	6.301855249261064	7.215928514199219	1.0042440188257413	0.23569179265339038	0.0
73.80933440025323	1288.3969327449677	250.59542721390352	274.2697782392567	395.6745881774275	5.294628069919447	92.0822263413382	17.8849055971298	19.862136836593812	28.720265342638704	0.0011362147034610084	1280510.0714256712	0.0001388075599753105	0.000790159463828214	32.33220584294799	793.2822753807776	153.1701487143006	0.0	244.68175598843285	5.817521466259756e-06	0.00013219065252336547	2.597979610886455e-05	1.1323471474801273e-05	1.9086021531629446e-05	0.006002473350555537	0.0005141727837900793	0.0002641602631663418	0.0008666523194764403	0.0011796827599507838	2.1657291561599883	15.364863785296558	10.685209840536167	8.53971622663847	32.886610687694485	21.041131780896333	22.316905637237458	3.1251728053806658	-7340930.674264008	2532352.3616924216	0.7340930674264008	9.313225746154785e-10	48.20730876481081	62.669501394254056	72.31096314721621	62.669501394254056	1.0991073822812711	3.290711496914197e-06	6.4719439598805435	7.471947250592041	1.0071537641639743	12.240089000000003	7.24703425736295e-08	0.46341838293829485	1.4634184554086374	1.81322	20.315184	1.0438901872916635	0.09613297922619186	21.95360841149484	2.9675513887568683	10.704591778844556	6.301818968378451	7.219518973646316	1.0047430569298839	0.23580553769003995	0.0
73.83808241006668	1288.3025910830177	250.5854391792671	274.90994767834695	396.75856547696566	5.294752755942465	92.08129184200577	17.884796345341528	19.868789658036324	28.729917925526607	0.0011704445577734519	1243056.8303462872	0.00014298937532207295	0.0008139639818018421	32.339184662850826	793.2326370200502	153.1648840923821	0.0	245.24638291600124	5.8175802055016545e-06	0.00013219198724606762	2.5980058425616726e-05	1.1323585807328876e-05	1.908621424227001e-05	0.006003807718427745	0.0005142870858508939	0.00026421898681044546	0.0008668449788640844	0.0011799450069427764	2.1657249724250813	15.364829555442245	10.685186036018194	8.539964639255341	32.88627695936085	21.041003303733135	22.32441401910461	3.1262236241320034	-7340930.674264008	2466989.2601748654	0.7340930674264008	9.313225746154785e-10	46.797308174228526	60.836500626497084	70.19596226134279	60.836500626497084	1.0992767351084418	3.2914430318687634e-06	6.473604988823206	7.473608280266238	1.0071553425263748	12.240089000000003	7.247107430319049e-08	0.4634331589895301	1.4634332314606042	1.81322	20.315184	1.0439465404381312	0.09902914986785114	21.31149414254367	2.9676377121412307	10.704483150271953	6.301780489468073	7.22194793518034	1.005080895158439	0.23587571787301556	0.0
73.85417887617837	1288.182960071377	250.57184715791414	275.3948620003705	397.5928957260499	5.294792685885921	92.08033886782971	17.88468402533296	19.873248636765407	28.736394233212508	0.001204895396080732	1207507.157655292	0.00014719824586260366	0.0008379221790003058	32.34295444410796	793.1700063960625	153.1577652925046	0.0	245.67940502858798	5.817613419093361e-06	0.0001321927419533562	2.598020675033109e-05	1.132365045565483e-05	1.908632320881692e-05	0.006004649342708167	0.0005143591794442084	0.00026425602550827153	0.0008669664946899405	0.001180110413676135	2.1657207616447454	15.36479510460394	10.685162077820994	8.540057690597994	32.88593661826883	21.040871190451618	22.329447072799763	3.1269286727034302	-7340930.674264008	2402651.2030213703	0.7340930674264008	9.313225746154785e-10	45.45897114264645	59.09666248544038	68.18845671396967	59.09666248544038	1.099404713778105	3.2919044320388705e-06	6.474652646868618	7.47465593877305	1.0071563894319882	12.240089000000003	7.24714880532736e-08	0.46344151397689726	1.4634415864483854	1.81322	20.315184	1.0439890894482997	0.10194405794019748	20.702015458361195	2.967670047482802	10.704372369246501	6.301740921540259	7.223576128050722	1.0053075682741528	0.23591500724029546	0.0
73.86127019694452	1288.0472665175216	250.5560234851289	275.75845743145953	398.2302412440756	5.294781076297677	92.07937226899216	17.884569687958383	19.876194204474366	28.74067884367981	0.001239758648371838	1173540.784777984	0.00015145755124292324	0.0008621671818626487	32.344476367699365	793.0991231920768	153.14949851948046	0.0	246.00910795021844	5.817629126541604e-06	0.00013219309887124546	2.5980276896391573e-05	1.1323681029284971e-05	1.908637474152336e-05	0.0060051196343696555	0.0005143994646458069	0.0002642767223846558	0.000867034396576047	0.0011802028413843068	2.1657165004392858	15.364760241351654	10.685137832818132	8.540056420201976	32.88559140762329	21.040736696118746	22.332772548580458	3.127395131943909	-7340930.674264008	2339519.159670124	0.7340930674264008	9.313225746154785e-10	44.18024053251229	57.43431269226598	66.27036079876844	57.43431269226598	1.0995003507341714	3.2921622580598667e-06	6.475238067243504	7.4752413594057625	1.007157070487197	12.240089000000003	7.247168372490127e-08	0.4634454652344461	1.46344553770613	1.81322	20.315184	1.044020872200856	0.10489389532091611	20.1196815385061	2.967669606020187	10.70426000318138	6.301700640487565	7.224651919465778	1.0054575349199666	0.23593231494422462	0.0
73.86191949280753	1287.90084263805	250.53875147505718	276.02715610736095	398.7120266505636	5.294737818941599	92.07839176730401	17.88445351535093	19.878094763606217	28.743449716101967	0.0012751858205192485	1140925.719272732	0.00015578579539005536	0.0008868043523407973	32.34441163266548	793.0227216015016	153.14048622688622	0.0	246.25758077205998	5.81763273763525e-06	0.00013219318092553146	2.5980293022745376e-05	1.1323688058060167e-05	1.9086386588726712e-05	0.006005306330412791	0.0005144154570158868	0.0002642849386205963	0.000867061352211558	0.001180239533262112	2.165712170304724	15.364724814179505	10.685113195647652	8.539997405104922	32.88524123253587	21.04060004273326	22.334918959277978	3.1276968044508995	-7340930.674264008	2277707.791746943	0.7340930674264008	9.313225746154785e-10	42.952382534140064	55.83809729438209	64.42857380121009	55.83809729438209	1.0995706511006182	3.292264609624776e-06	6.475470465590492	7.475473757855101	1.0071574992793462	12.240089000000003	7.247172870917959e-08	0.4634463736128664	1.463446446084595	1.81322	20.315184	1.0440442313592966	0.10789147714519379	19.560515006047382	2.9676490982739607	10.704146021190425	6.301659712798612	7.225346283326426	1.0055545226309641	0.2359338996338853	0.0
