(DIN) intramitochondrial diphospyridine nucleotide	(XI) low energy intermediate in oxidative phosphorylation	(TP1) adenosine triphosphate in store 1 (cytoplasm)	(DPN) extramitochondrial diphospyridine nucleotide	(ADP) adenosine diphosphate	(PID) inorganic phosphate	(DHA) dihydroxacetone phosphate	(PGA) 3 phosphoglycerate	(ETZ) phosphofructokinase	(ENG) hexokinase-glucose intermediate	(DPH) extramitochondrial reduced diphospyridine nucleotide	(MOB) acyl enzyme intermediate of glyceraldehyde 3-phoshphate dehydrogenase	(GLP) glucose 6-phosphate	(PYR) pyruvate	(TP2) adenosine triphosphate in store 2 (mitochondria)	(XSI) high energy intermediate in oxidative phosphorylation	(GPP) hexose diphosphate	(OXY) oxygen	(LAC) lactate	(AGP) alpha-glycerophosphate	(GLU) glucose	(DGA) 1,3 diphosphoglycerate	(ENZ) hexokinase	(XSP) phosphorylated intermediate in oxidative phosphorylation	(ETG) phosphofructokinase intermediate	(PUE) enzyme concerned in ATP utilization	(PPP) enzyme intermediate concerned in ATP utilization	(DIH) intramitochondrial reduced diphospyridine nucleotide	(MOD) glyceraldehyde 3-phoshphate dehydrogenase-DPN complex	(GAP) glyceraldehyde 3-phosphate	(MOX) glyceraldehyde 3-phoshphate dehydrogenase	Values[relative GLU]	Values[relative ENZ]	Values[relative ENG]	Values[relative TP1]	Values[relative ADP]	Values[relative GLP]	Values[relative ETZ]	Values[relative ETG]	Values[relative GPP]	Values[relative GAP]	Values[relative DHA]	Values[relative DPN]	Values[relative DPH]	Values[relative PID]	Values[relative DGA]	Values[relative PGA]	Values[relative PYR]	Values[relative LAC]	Values[relative DIN]	Values[relative DIH]	Values[relative XI]	Values[relative XSI]	Values[relative OXY]	Values[relative XSP]	Values[relative TP2]	Values[relative DBP]	Values[relative PUE]	Values[relative PPP]	Values[relative AGP]	Values[relative MOD]	Values[relative MOB]	Values[relative MOX]
1.4209731944155626e-05	5.160863229467412e-06	0.000385418545654934	0.00019515681086844283	2.764418793514298e-06	0.003869388107746135	0.0	0.0	1e-05	0.0	4.843189131557507e-06	0.0	0.0	0.0008820159635674435	0.0007117167658313164	1.4628257231515918e-06	0.0	0.0004244813657993823	0.001095156810868443	0.0	0.0	0.0	1e-05	5.3376311047380966e-05	0.0	1.8997302797660202e-06	1.1002697202339794e-06	4.5790268055844245e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.25694569710328935	0.002764418793514298	0.0	1.0	0.0	0.0	0.0	0.0	0.7806272434737713	0.024215945657787535	0.7738776215492269	0.0	0.0	0.4410079817837217	0.9126306757237025	0.20299617063079461	0.6541466865120604	0.08601438715779018	0.024380428719193194	0.8489627315987645	0.8896051841230158	0.4744778438875442	0.0	0.6208268888124249	3.595652680503201e-07	0.0	1.0	0.0	0.0
1.3966440861448994e-05	5.1184367004045825e-06	0.0003832259392683426	0.00019515543577652383	2.751734385404991e-06	0.00386932602362255	0.0	0.0	1e-05	0.0	4.844564223476493e-06	0.0	0.0	0.0008817688755523872	0.0007139260233378367	1.455852536738862e-06	0.0	0.00042373080445418803	0.001095155435776524	0.0	0.0	0.0	1e-05	5.342571076285653e-05	0.0	1.9036969915854803e-06	1.0963030084145194e-06	4.6033559138550874e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.25548395951222835	0.002751734385404991	0.0	1.0	0.0	0.0	0.0	0.0	0.7806217431060952	0.02422282111738246	0.7738652047245099	0.0	0.0	0.44088443777619357	0.9126295298137699	0.19952058373498557	0.6576222734078696	0.08530727834007636	0.024264208945647694	0.847461608908376	0.8904285127142754	0.47595068222522435	0.0	0.622123199864536	3.5826895699820897e-07	0.0	1.0	0.0	0.0
1.3736602355531373e-05	5.078412013778838e-06	0.0003810412706718936	0.0001951540856110247	2.7392235878525913e-06	0.0038692666919510335	0.0	0.0	1e-05	0.0	4.845914388975617e-06	0.0	0.0	0.0008815260016773485	0.0007161271716199126	1.4490563494003882e-06	0.0	0.0004229837467979541	0.0010951540856110247	0.0	0.0	0.0	1e-05	5.347253163682074e-05	0.0	1.90766587966013e-06	1.0923341203398696e-06	4.6263397644468494e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2540275137812623	0.002739223587852591	0.0	1.0	0.0	0.0	0.0	0.0	0.7806163424440988	0.024229571944878087	0.7738533383902066	0.0	0.0	0.44076300083867415	0.9126284046758538	0.196237176507591	0.660905680635264	0.08464020022964727	0.02415093915667313	0.8459674935959081	0.8912088606136788	0.477418114413275	0.0	0.6234202221111537	3.569719347515913e-07	0.0	1.0	0.0	0.0
1.3519363893816557e-05	5.040564202104272e-06	0.0003788645440501254	0.0001951527589789962	2.726868796924306e-06	0.0038692098492681183	0.0	0.0	1e-05	0.0	4.847241021004099e-06	0.0	0.0	0.0008812871103435611	0.0007183202240128819	1.442416269088736e-06	0.0	0.00042224011339640603	0.001095152758978996	0.0	0.0	0.0	1e-05	5.351701952880696e-05	0.0	1.911636859933141e-06	1.0883631400668586e-06	4.6480636106183314e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2525763627000836	0.0027268687969243055	0.0	1.0	0.0	0.0	0.0	0.0	0.7806110359159848	0.02423620510502049	0.7738419698536235	0.0	0.0	0.4406435551717805	0.9126272991491634	0.1931337699116651	0.66400908723119	0.08400940336840453	0.02404027115147893	0.844480226792812	0.8919503254801158	0.47888014934192125	0.0	0.6247179280827259	3.5567422878001913e-07	0.0	1.0	0.0	0.0
1.3313923495301704e-05	5.0046932364676775e-06	0.0003766957634178406	0.00019515145457331317	2.7146546370303633e-06	0.003869155262350825	0.0	0.0	1e-05	0.0	4.848545426687125e-06	0.0	0.0	0.0008810519847541606	0.0007205051917927038	1.4359144773258743e-06	0.0	0.00042149983381458653	0.0010951514545733134	0.0	0.0	0.0	1e-05	5.355939228620641e-05	0.0	1.915609847576207e-06	1.0843901524237928e-06	4.668607650469817e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.25113050894522704	0.002714654637030363	0.0	1.0	0.0	0.0	0.0	0.0	0.7806058182932526	0.02424272713343562	0.7738310524701649	0.0	0.0	0.44052599237708023	0.9126262121444279	0.19019890707573858	0.6669439500671166	0.08341155394112795	0.023931907955431233	0.842999667629173	0.8926565381034399	0.4803367945284691	0.0	0.6260162900575839	3.54375866805161e-07	0.0	1.0	0.0	0.0
1.311952735082831e-05	4.970620563271231e-06	0.00037453493261927764	0.00019515017116801675	2.7025676131551416e-06	0.0038691027238531685	0.0	0.0	1e-05	0.0	4.849828831983534e-06	0.0	0.0	0.0008808204220062225	0.0007226820845249018	1.4295356767408896e-06	0.0	0.00042076284534612175	0.0010951501711680166	0.0	0.0	0.0	1e-05	5.3599843759987836e-05	0.0	1.9195847573360555e-06	1.0804152426639447e-06	4.688047264917156e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2496899550795184	0.002702567613155141	0.0	1.0	0.0	0.0	0.0	0.0	0.7806006846720669	0.024249144159917663	0.7738205447706336	0.0	0.0	0.44041021100311123	0.9126251426400138	0.18742181929754725	0.669721037845308	0.0828436760545205	0.023825594612348157	0.8415256906922434	0.8933307293331305	0.4817880563499345	0.0	0.6273152801751815	3.530768766875636e-07	0.0	1.0	0.0	0.0
1.2935467470127887e-05	4.938186261285918e-06	0.0003723820553268352	0.00019514890761385573	2.690595830766362e-06	0.0038690520487481717	0.0	0.0	1e-05	0.0	4.851092386144558e-06	0.0	0.0	0.0008805922322466535	0.0007248509103455758	1.4232666561176308e-06	0.0	0.00042002909197190203	0.0010951489076138556	0.0	0.0	0.0	1e-05	5.3638547082596405e-05	0.0	1.923561503178679e-06	1.0764384968213213e-06	4.706453252987198e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.24825470355122345	0.002690595830766362	0.0	1.0	0.0	0.0	0.0	0.0	0.7805956304554229	0.02425546193072279	0.7738104097496342	0.0	0.0	0.4402961161233267	0.9126240896782131	0.18479239243039833	0.6723504647124569	0.08230310435476529	0.02372111093529384	0.8400581839438039	0.8939757847099399	0.4832339402303838	0.0	0.6286148703198297	3.517772865429154e-07	0.0	1.0	0.0	0.0
1.2761079317122398e-05	4.907246650742424e-06	0.00037023713504020204	0.0001951476628339284	2.6787287660903914e-06	0.003869003071363166	0.0	0.0	1e-05	0.0	4.852337166071873e-06	0.0	0.0	0.0008803672378668659	0.0007270116761925935	1.41709594633181e-06	0.0	0.0004192985234860483	0.0010951476628339285	0.0	0.0	0.0	1e-05	5.367565740292572e-05	0.0	1.9275399988873913e-06	1.0724600011126088e-06	4.7238920682877475e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.246824756693468	0.0026787287660903912	0.0	1.0	0.0	0.0	0.0	0.0	0.7805906513357136	0.024261685830359363	0.7738006142726331	0.0	0.0	0.4401836189334329	0.9126230523616069	0.18230113310174853	0.6748417240411068	0.08178744417904038	0.023618265772196827	0.8385970469720965	0.8945942900487619	0.48467445079506233	0.0	0.6299150323161409	3.504771245466042e-07	0.0	1.0	0.0	0.0
1.259573945473559e-05	4.877672274595524e-06	0.00036810017508515677	0.0001951464358194412	2.6669570751569195e-06	0.003868955642887758	0.0	0.0	1e-05	0.0	4.853564180559055e-06	0.0	0.0	0.000880145272734036	0.0007291643879970906	1.411013538004568e-06	0.0	0.0004185710947591669	0.001095146435819441	0.0	0.0	0.0	1e-05	5.3711314187399867e-05	0.0	1.9315201574059416e-06	1.0684798425940585e-06	4.740426054526429e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2454001167234378	0.002666957075156919	0.0	1.0	0.0	0.0	0.0	0.0	0.7805857432777648	0.024267820902795268	0.7737911285775515	0.0	0.0	0.44007263636701793	0.9126220298495343	0.17993913506765125	0.677203722075204	0.08129453790992539	0.023516892300076125	0.8371421895183336	0.8951885697899976	0.48610959199806036	0.0	0.63121573771436	3.49176419148385e-07	0.0	1.0	0.0	0.0
1.243886331120569e-05	4.849346206372357e-06	0.0003659711786125094	0.000195145225625748	2.655272437676314e-06	0.003868909629300493	0.0	0.0	1e-05	0.0	4.854774374252278e-06	0.0	0.0	0.0008799261814824929	0.0007313090508411143	1.4050106564428614e-06	0.0	0.00041784676512175126	0.0010951452256257475	0.0	0.0	0.0	1e-05	5.374564313718474e-05	0.0	1.9355018913016247e-06	1.0644981086983755e-06	4.756113668879419e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2439807857416729	0.0026552724376763138	0.0	1.0	0.0	0.0	0.0	0.0	0.7805809025029918	0.02427387187126139	0.7737819258600985	0.0	0.0	0.4399630907412464	0.9126210213547897	0.17769804730293837	0.6794448098399168	0.08082243677287261	0.023416844274047686	0.8356935302435023	0.8957607189530788	0.4875393672274095	0.0	0.6325169579417075	3.4787519892103775e-07	0.0	1.0	0.0	0.0
1.2289902943800693e-05	4.8221625837269225e-06	0.0003638501485971583	0.0001951440313684495	2.643667423987835e-06	0.0038688649095828006	0.0	0.0	1e-05	0.0	4.855968631550782e-06	0.0	0.0	0.0008797098188251922	0.0007334456690914447	1.3990795750843831e-06	0.0	0.0004171254978307593	0.0010951440313684492	0.0	0.0	0.0	1e-05	5.377875784118866e-05	0.0	1.939485112592434e-06	1.060514887407566e-06	4.771009705619918e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.24256676573143887	0.0026436674239878346	0.0	1.0	0.0	0.0	0.0	0.0	0.7805761254737978	0.024279843157753906	0.7737729819165601	0.0	0.0	0.43985490941259603	0.9126200261403744	0.17557004205429558	0.6815728150885595	0.0803693763954487	0.023317992918073047	0.8342509956615185	0.8963126306864775	0.4889637793942964	0.0	0.6338186642458935	3.465734926168516e-07	0.0	1.0	0.0	0.0
1.2148344939116053e-05	4.796025366431149e-06	0.00036173708783702655	0.0001951428522197699	2.6321353843697098e-06	0.0038688213742186055	0.0	0.0	1e-05	0.0	4.857147780230357e-06	0.0	0.0	0.0008794960489195947	0.0007355742465114187	1.3932134678032664e-06	0.0	0.000416407259618336	0.0010951428522197697	0.0	0.0	0.0	1e-05	5.3810761165765544e-05	0.0	1.9434697328166105e-06	1.0565302671833894e-06	4.785165506088382e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2411580585580177	0.0026321353843697095	0.0	1.0	0.0	0.0	0.0	0.0	0.7805714088790795	0.024285738901151783	0.7737642748437211	0.0	0.0	0.4397480244597973	0.9126190435164748	0.17354778484451502	0.68359507229834	0.07993375610718581	0.023220224463387767	0.8328145192366718	0.8968460194294257	0.4903828310076125	0.0	0.6351208277178466	3.4527132914489846e-07	0.0	1.0	0.0	0.0
1.2013708377358918e-05	4.770847257467982e-06	0.00035963199895202436	0.0001951416874050803	2.6206703545998374e-06	0.0038687789238899457	0.0	0.0	1e-05	0.0	4.858312594919942e-06	0.0	0.0	0.0008792847447643581	0.0007376947863563	1.3874062778767285e-06	0.0	0.0004156920203003879	0.0010951416874050801	0.0	0.0	0.0	1e-05	5.3841746464655254e-05	0.0	1.947455662925597e-06	1.0525443370744028e-06	4.798629162264096e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2397546659680162	0.0026206703545998368	0.0	1.0	0.0	0.0	0.0	0.0	0.7805667496203212	0.024291562974599702	0.773755784777989	0.0	0.0	0.43964237238217896	0.9126180728375668	0.17162440539084164	0.6855184517520136	0.07951412095779968	0.023123437964612133	0.8313840406007756	0.8973624410775873	0.49179652423753323	0.0	0.636423419256731	3.439687376060139e-07	0.0	1.0	0.0	0.0
1.1885542898779398e-05	4.74654877098308e-06	0.0003575348843831572	0.0001951405361996234	2.6092669757793837e-06	0.003868737468364196	0.0	0.0	1e-05	0.0	4.85946380037687e-06	0.0	0.0	0.0008790757876347683	0.0007398072914546363	1.3816526174325444e-06	0.0	0.00041497975243878077	0.0010951405361996234	0.0	0.0	0.0	1e-05	5.387179861158435e-05	0.0	1.9514428135744982e-06	1.0485571864255018e-06	4.8114457101220475e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.23835658958877143	0.0026092669757793834	0.0	1.0	0.0	0.0	0.0	0.0	0.7805621447984934	0.024297319001884345	0.7737474936728391	0.0	0.0	0.4395378938173841	0.9126171134996862	0.1697934699825628	0.6873493871602925	0.07910914618305132	0.023027543623875737	0.8299595048775614	0.8978633101930723	0.49320486096975746	0.0	0.6377264096648686	3.426657471978764e-07	0.0	1.0	0.0	0.0
1.1763426868091953e-05	4.723057421775167e-06	0.00035544574639141636	0.00019513939792542573	2.59792042520047e-06	0.0038686969255267594	0.0	0.0	1e-05	0.0	4.8606020745745105e-06	0.0	0.0	0.0008788690665535692	0.0007419117642781279	1.375947679782761e-06	0.0	0.00041427043104788093	0.0010951393979254259	0.0	0.0	0.0	1e-05	5.390099489844204e-05	0.0	1.955431094746135e-06	1.0445689052538648e-06	4.823657313190792e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.23696383092761086	0.0025979204252004695	0.0	1.0	0.0	0.0	0.0	0.0	0.7805575917017028	0.024303010372872552	0.7737393851053518	0.0	0.0	0.43943453327678456	0.9126161649378548	0.16804895525845642	0.6890939018843988	0.07871762369625276	0.02293246132971268	0.8285408620957617	0.8983499149740338	0.4946078428520852	0.0	0.6390297695248808	3.413623873378643e-07	0.0	1.0	0.0	0.0
1.1646965607942565e-05	4.70030700491631e-06	0.0003533645870567352	0.00019513827194834378	2.586626355953736e-06	0.003868657220526669	0.0	0.0	1e-05	0.0	4.861728051656408e-06	0.0	0.0	0.0008786644777871472	0.0007440082070028671	1.3702871657981765e-06	0.0	0.00041356403333401475	0.001095138271948344	0.0	0.0	0.0	1e-05	5.3929405829285485e-05	0.0	1.9594204155575724e-06	1.0405795844424272e-06	4.835303439205732e-05	5.000000000000001e-05	0.0	0.0	0.0	0.9803921568627452	0.0	0.2355763913711568	0.0025866263559537355	0.0	1.0	0.0	0.0	0.0	0.0	0.7805530877933751	0.024308640258282034	0.7737314441053337	0.0	0.0	0.43933223889357353	0.9126152266236198	0.16638522297060804	0.6907576341722472	0.07833845008193847	0.022838119429969602	0.8271280666680295	0.8988234304880912	0.49600547133524464	0.0	0.6403334691364616	3.400586877262834e-07	0.0	1.0	0.0	0.0
1.153578976065372e-05	4.678236982079135e-06	0.00035129140827757586	0.00019513715767533968	2.575380847576787e-06	0.0038686182850459013	0.0	0.0	1e-05	0.0	4.86284232466053e-06	0.0	0.0	0.00087846192438328	0.0007460966215606202	1.3646672162443952e-06	0.0	0.0004128605384738181	0.0010951371576753395	0.0	0.0030000000000000005	0.0	1e-05	5.395709580167644e-05	0.0	1.9634106857742138e-06	1.0365893142257867e-06	4.846421023934616e-05	5.000000000000001e-05	0.0	0.0	1.0	0.9803921568627452	0.0	0.23419427218505057	0.0025753808475767865	0.0	1.0	0.0	0.0	0.0	0.0	0.7805486307013586	0.024314211623302648	0.7737236570091801	0.0	0.0	0.43923096219164	0.912614298062783	0.1647969965807674	0.6923458605620878	0.07797061636798557	0.022744453604073248	0.8257210769476362	0.8992849300279404	0.49739774770708	0.0	0.641637479011181	3.387546778515642e-07	0.0	1.0	0.0	0.0
1.1729756271132687e-05	1.0634325703065469e-05	0.0003236527055114832	0.00019513966095499808	2.127645411944284e-05	0.003868267178900719	9.196035010994036e-08	7.151907546166588e-10	9.486165979855941e-06	7.321047811344893e-06	4.9391500597910435e-06	6.086676808414742e-08	1.8896963129621964e-05	0.0008782526403814921	0.0007550709304088636	2.007868184166999e-06	3.0175821728879707e-06	0.0004118544650980655	0.0010951434242930276	2.0439354968176426e-10	0.002970158408122342	2.118745531106108e-08	2.678952188655107e-06	4.735780611276752e-05	5.138340201440528e-07	2.000090039790867e-06	9.999099602091323e-07	4.82702437288672e-05	4.992118898521121e-05	9.385997292657071e-09	1.7944246704656123e-08	0.9900528027074473	0.26264237143677516	0.7177497854259698	0.21576847034098875	0.021276454119442834	0.01889696312962196	0.9486165979855941	0.05138340201440528	0.003017582172887971	4.692998646328535e-05	7.073873085380028e-05	0.7805586438199922	0.024695750298955214	0.7736534357801438	0.00010593727655530538	3.5759537730832935e-06	0.439126320190746	0.9126195202441898	0.16756794673046693	0.6895749104123885	0.1772387617177578	0.033464469736116643	0.8237089301961309	0.7892967685461253	0.5033806202725757	0.0	0.6536241960100874	3.2676796085265753e-07	1.5722580744751098e-07	0.9984237797042239	0.000608667680841474	0.00035888493409312236
1.3212049107995473e-05	2.1363016374835226e-05	0.0002899185749982872	0.00019515654630604303	3.7297119055250934e-05	0.003865122184744445	7.821980293843195e-07	3.93659893887047e-08	9.035312248850932e-06	7.51314704828547e-06	5.474269516798319e-06	4.052556916889755e-07	3.2051908639189384e-05	0.0008779107383493439	0.000772850113118707	4.2984914612187436e-06	1.1473686803406703e-05	0.0004095043010853742	0.0010952703494707785	4.026442664159606e-09	0.0029472103452859214	3.0202347738494393e-07	2.486852951714528e-06	3.433849216394607e-05	9.64687751149064e-07	2.0658071722464145e-06	9.341928277535872e-07	4.6787950892004444e-05	4.936918417715885e-05	3.7579041809045424e-08	2.2556013115219426e-07	0.9824034484286404	0.243809112913189	0.7365830439495559	0.19327904999885814	0.037297119055250925	0.032051908639189386	0.9035312248850931	0.0964687751149064	0.011473686803406703	0.0001878952090452271	0.000601690791834092	0.780626185224172	0.02737134758399159	0.773024436948889	0.0015101173869247195	0.00019682994694352347	0.43895536917467187	0.9127252912256486	0.1887435586856496	0.6683992984572061	0.35605027291392033	0.07164152435364571	0.8190086021707483	0.5723082027324343	0.5152334087458046	0.0	0.6751003830870635	3.0529177377568204e-07	3.0972635878150817e-06	0.9873836835431768	0.004052556916889754	0.004511202623043885
1.579171609928898e-05	2.975222853946671e-05	0.00025527019434497196	0.00019512867795777605	5.285139474737079e-05	0.003857364274033922	2.4419394136705566e-06	3.0494807122769207e-07	8.674728864717806e-06	7.72773520828884e-06	6.604361684021364e-06	9.9019112737976e-07	3.995076438412338e-05	0.0008771991147373002	0.0007920195149690758	6.581811294448013e-06	2.2296834544768992e-05	0.00040591090452346166	0.0010957620000544837	2.242461445573324e-08	0.002926235030699413	1.0581875182582217e-06	2.2722647917111567e-06	2.3665960166085316e-05	1.3252711352821834e-06	2.141104061419404e-06	8.588959385805982e-07	4.4208283900710965e-05	4.826696035820282e-05	7.557767516723915e-08	7.428485144174391e-07	0.9754116768998042	0.2227710580108977	0.757621098851847	0.17018012956331463	0.05285139474737078	0.03995076438412338	0.8674728864717803	0.13252711352821833	0.022296834544768992	0.00037788837583619577	0.0018784149335927356	0.7805147118311042	0.03302180842010682	0.7714728548067843	0.005290937591291108	0.00152474035613846	0.4385995573686501	0.9131350000454032	0.22559594427555682	0.6315469128672994	0.4958704756577784	0.10969685490746685	0.8118218090469232	0.39443266943475513	0.5280130099793837	0.0	0.6997072096141842	2.806849472485615e-07	1.7249703427487107e-05	0.9653392071640564	0.009901911273797599	0.014856970288348781
1.8799788515010086e-05	3.51320992950939e-05	0.00022208504032723703	0.00019498165942829953	6.807543969645802e-05	0.003845638642085858	5.183735398372644e-06	1.0795378477282207e-06	8.366576979115424e-06	7.950235591935195e-06	8.209372084130299e-06	1.6885624763902663e-06	4.421966922206664e-05	0.0008760007448323304	0.0008100599524177929	7.933827233755219e-06	3.3610641231456623e-05	0.0004016907156257648	0.0010968562424630215	7.736231137128552e-08	0.002907324933223916	2.140515274247687e-06	2.049764408064808e-06	1.693407347115091e-05	1.6334230208845643e-06	2.220432441489775e-06	7.795675585102259e-07	4.120021148498987e-05	4.680896848757033e-05	1.1812085122351768e-07	1.5024690360394263e-06	0.9691083110746385	0.20095729490831452	0.7794348619544309	0.14805669355149134	0.068075439696458	0.04421966922206664	0.8366576979115422	0.1633423020884564	0.033610641231456614	0.0005906042561175884	0.0039874887679789564	0.779926637713198	0.04104686042065148	0.7691277284171716	0.010702576371238432	0.005397689238641103	0.43800037241616513	0.9140468687191844	0.26856840735728693	0.5885744497855695	0.5855349882515649	0.1322304538959203	0.8033814312515295	0.28223455785251506	0.5400399682785285	0.0	0.7256315168267239	2.5476064003602154e-07	5.950947028560424e-05	0.9361793697514066	0.016885624763902658	0.030049380720788527
2.177164561299799e-05	3.8538022277835754e-05	0.00019209194292719455	0.0001947018727453394	8.156149229188773e-05	0.0038313110011076357	8.962032262489941e-06	2.464043777318595e-06	8.09537041382866e-06	8.166729739950407e-06	1.0085839862656129e-05	2.405245921482602e-06	4.5980393039812356e-05	0.0008744422906310158	0.0008266456696708173	8.45073840043568e-06	4.433272422326597e-05	0.000397297450869004	0.001098714368141395	2.041890878632964e-07	0.0028904493020604485	3.2457227412040197e-06	1.8332702600495955e-06	1.3011239321728604e-05	1.9046295861713274e-06	2.2991048899010863e-06	7.008951100989154e-07	3.822835438700194e-05	4.5212287392004644e-05	1.6182425844107604e-07	2.3824666865127757e-06	0.9634831006868162	0.17973237843623482	0.8006597784265105	0.12806129528479634	0.08156149229188772	0.045980393039812356	0.8095370413828659	0.1904629586171327	0.044332724223265965	0.00080912129220538	0.006893870971146108	0.7788074909813576	0.05042919931328064	0.766262200221527	0.016228613706020096	0.012320218886592972	0.4372211453155079	0.9155953067844959	0.3110235087571141	0.5461193483857419	0.6423003712972625	0.1408456400072613	0.7945949017380078	0.21685398869547667	0.5510971131138782	0.0	0.7513414672879366	2.2905068957480893e-07	0.0001570685291256126	0.9042457478400928	0.024052459214826013	0.04764933373025551
2.4492413271208015e-05	4.084169197134521e-05	0.0001663071103758156	0.0001943318610855476	9.209887589110663e-05	0.0038154456699221757	1.3639013885321825e-05	4.261122001749873e-06	7.857501101629729e-06	8.36553686884457e-06	1.2029284262862624e-05	3.081742649279901e-06	4.604927514886954e-05	0.0008728098204613128	0.0008419669377981258	8.479306495083688e-06	5.38849863272241e-05	0.00039295825139107116	0.0011014055005341154	4.4927315892917446e-07	0.0028754694157124418	4.188538475020086e-06	1.6344631311554322e-06	1.067900153357113e-05	2.142498898370263e-06	2.3729240650493495e-06	6.270759349506524e-07	3.55075867287919e-05	4.363885465158994e-05	2.0422908834667944e-07	3.2794026991301666e-06	0.9584898052374806	0.16024148344661096	0.8201506734161343	0.1108714069172104	0.09209887589110662	0.046049275148869535	0.7857501101629728	0.21424988983702623	0.05388498632722409	0.001021145441733397	0.01049154914255525	0.7773274443421903	0.06014642131431311	0.763089133984435	0.02094269237510043	0.02130561000874936	0.4364049102306564	0.9178379171117628	0.34989161816011444	0.5072512389827414	0.6806948661890867	0.14132177491806144	0.7859165027821422	0.17798335889285213	0.5613112918654172	0.0	0.7754653807350815	2.049267761276642e-07	0.00034559473763782654	0.8727770930317986	0.030817426492799	0.06558805398260333
2.6889103481189403e-05	4.2499686192330544e-05	0.00014502426639472594	0.0001939382518368694	9.921682959597923e-05	0.0037986926874390803	1.90325270825883e-05	6.156424662135358e-06	7.6548612525563e-06	8.539155192964225e-06	1.3872069404346215e-05	3.6864687739493116e-06	4.503034479418045e-05	0.0008713558405713343	0.0008561977272757884	8.275805119604249e-06	6.202031222878926e-05	0.00038876731963884543	0.001104916925287808	8.632300688811511e-07	0.002862169291885155	4.950671245818835e-06	1.4608448070357705e-06	9.224508688065224e-06	2.345138747443683e-06	2.438823266494627e-06	5.611767335053777e-07	3.3110896518810524e-05	4.218967875878451e-05	2.435323904361903e-07	4.123852467266197e-06	0.954056430628385	0.14322007912115395	0.8371720777415906	0.09668284426315063	0.09921682959597922	0.04503034479418045	0.76548612525563	0.23451387474436827	0.06202031222878924	0.0012176619521809516	0.014640405448144843	0.7757530073474775	0.06936034702173106	0.759738537487816	0.024753356229094168	0.03078212331067679	0.4356779202856671	0.9207641044065068	0.3841300497312771	0.47301280741157886	0.708328103205509	0.13793008532673745	0.7775346392776907	0.1537418114677537	0.5707984848505255	0.0	0.7970010674819044	1.8339108938084238e-07	0.0006640231299085777	0.8437935751756901	0.03686468773949311	0.08247704934532393
2.8952900555670505e-05	4.373017144604618e-05	0.00012799205370587325	0.0001935842552592096	0.00010304299582386745	0.003781435297857461	2.4951110522805323e-05	7.928957012541294e-06	7.490452905219005e-06	8.684677600248525e-06	1.5497786236110337e-05	4.206054040668121e-06	4.336407764956951e-05	0.0008701920953315619	0.0008694601668028831	7.979504707117156e-06	6.87024851862791e-05	0.00038475666821438567	0.001109174811638129	1.4926668967884844e-06	0.0028502954350495303	5.590738940643128e-06	1.315322399751468e-06	8.290323846836695e-06	2.509547094780978e-06	2.4952163326250178e-06	5.047836673749853e-07	3.1047099444329415e-05	4.091795850468011e-05	2.7851264856868786e-07	4.87598745465177e-06	0.9500984783498433	0.1289531764462223	0.851438980416522	0.0853280358039155	0.10304299582386743	0.043364077649569496	0.7490452905219004	0.2509547094780978	0.06870248518627908	0.0013925632428434392	0.01919316194061948	0.7743370210368383	0.07748893118055168	0.7562870595714921	0.02795369470321564	0.03964478506270646	0.4350960476657809	0.924312343031774	0.41361286508100714	0.44352999206184873	0.7288361907674362	0.13299174511861922	0.7695133364287713	0.1381720641139449	0.579640111201922	0.0	0.8154301740604634	1.6496198280228272e-07	0.001148205305221911	0.8183591700936019	0.04206054040668121	0.09751974909303537
