enzyme E (catalase)	substrate S (hydrogen peroxide)	product 2	product 1	enzyme-substrate complex ES (catalase - hydrogen peroxide)
0.8394239985801383	-1.0542823657694532e-18	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-9.93283292533393e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-9.322842192973331e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-8.71285146061273e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-8.102860728252127e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-7.492869995891525e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-6.882879263530922e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-6.272888531170322e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-5.662897798809719e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-5.052907066449118e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-4.442916334088516e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.8329256017279137e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.2229348693673117e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.61294413700671e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.0029534046461087e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-1.3929626722855067e-19	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-7.82971939924905e-20	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-1.7298120756430318e-20	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.3973112653844155e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.3776557088424427e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.3580001523004704e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.3383445957584973e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.318689039216524e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.299033482674552e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.2793779261325787e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.2597223695906056e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.240066813048633e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.22041125650666e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.2007556999646867e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.1811001434227143e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.1614445868807416e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.141789030338769e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.1221334737967958e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.1024779172548227e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.08282236071285e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.0631668041708772e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.0435112476289045e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.023855691086931e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-3.0042001345449583e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.9845445780029856e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.964889021461013e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.9452334649190393e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.9255779083770666e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.905922351835094e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.886266795293121e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.8666112387511484e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.846955682209175e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.8273001256672026e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.80764456912523e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.787989012583257e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.7683334560412837e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.748677899499311e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.7290223429573382e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.7093667864153655e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.689711229873392e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.6700556733314193e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.6504001167894466e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.630744560247474e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.6110890037055007e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.5914334471635276e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.571777890621555e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.552122334079582e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.532466777537609e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.512811220995636e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.4931556644536632e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.473500107911691e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.453844551369718e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.4341889948277447e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.414533438285772e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.3948778817437992e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.3752223252018265e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.3555667686598534e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.3359112121178803e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.3162556555759076e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.296600099033935e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.2769445424919617e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.2572889859499886e-21	0.0	0.7397119992900719	0.5205760014198616
0.8394239985801383	-2.237633429408016e-21	0.0	0.7397119992900719	0.5205760014198616
