Hsp90	CaM-Ca2	CaM-Ca4	eNOS-Cav-1	Hsp90-eNOS-CaM-Ca2	Hsp90-eNOS-CaM-Ca4	eNOS-CaM-Ca2	Hsp90-p-eNOS	Hsp90-p-eNOS-CaM-Ca2	s117	s118	L-Arg	eNOS-CaM-Ca4	sa49_degraded	Hsp90-eNOS	Hsp90-p-eNOS-CaM-Ca4	Calmodulin	NO
199987.1044028023	347.5255040855232	2.8271946152747955	34.687644144257156	10.884269767846089	1.0284233238482388	2.103057387620031	0.6433790886651952	0.10549199575489651	0.017907280427837454	0.006051095776246814	498049.8257604048	0.04113035280339924	0.2896694794420149	0.08310731215558152	0.00882570980630769	7635.476502761534	1950.1742395941674
199987.10559325173	347.525563584734	2.8271952202802604	34.684356403751785	10.883213911666592	1.0283236168529035	2.1028539579370253	0.6433522264936187	0.10548770259977458	0.018109896369393697	0.006119747313053079	498027.7499177305	0.04112638023243906	0.29294730646545264	0.08310395050779806	0.008825340514357053	7635.477810285193	1972.2500822684628
199987.10678358993	347.5256230782468	2.8271958252279554	34.681068974895155	10.882158156969613	1.0282239194373264	2.102650547768218	0.6433253644598449	0.10548340945770314	0.01831249271237694	0.006188395993715768	498005.6759995784	0.041122408042165326	0.29622482281213813	0.08310058886844808	0.008824971224757219	7635.479117683636	1994.3240004206139
199987.10797381695	347.5256825660619	2.827196430117886	34.67778185765682	10.881102503743286	1.0281242316003893	2.1024471571113517	0.6432985025671776	0.10547911632879207	0.018515069458667318	0.006257041818247214	497983.60400577827	0.04111843623253451	0.29950202851152125	0.08309722723800517	0.008824601937517088	7635.480424956877	2016.395994220678
199987.10916393274	347.52574204818	2.827197034950059	34.6744950520073	10.880046951978214	1.0280245533412051	2.102243785964621	0.6432716408154064	0.10547482321303889	0.01871762661014459	0.006325684786661734	497961.53393616015	0.04111446480351134	0.3027789235930483	0.08309386561643868	0.008824232652636424	7635.481732104927	2038.4660638387722
199987.11035393734	347.5258015246019	2.8271976397244787	34.67120855791918	10.878991501669994	1.0279248846593605	2.102040434327143	0.643244779197168	0.10547053011021236	0.018920164168687865	0.006394324898977673	497939.46579055383	0.04111049375507747	0.3060555080861622	0.08309050400269155	0.00882386337009639	7635.483039127793	2060.534209445148
199987.11154383078	347.525860995328	2.8271982444411523	34.66792237536094	10.877936152804162	1.0278252255534912	2.1018371021961837	0.6432179177194861	0.10546623702054132	0.019122682136177	0.006462962155205283	497917.39956878923	0.041106523087180616	0.3093317820203048	0.08308714239777115	0.00882349408991555	7635.48434602549	2082.6004312097375
199987.11273361303	347.5259204603589	2.827198849100084	34.66463650430257	10.876880905369898	1.0277255760225779	2.1016337895696813	0.6431910563841707	0.10546194394408785	0.01932518051449133	0.006531596555357752	497895.3352706964	0.041102552799780784	0.3126077454249145	0.08308378080193676	0.008823124812098907	7635.485652798034	2104.664729302568
199987.1139232841	347.5259799196952	2.8271994537012817	34.661350944713945	10.875825759356069	1.027625936065572	2.1014304964455186	0.6431641951934699	0.10545765088092808	0.01952765930551005	0.006600228099448025	497873.2728961053	0.04109858289283701	0.3158833983294269	0.08308041921551047	0.008822755536652602	7635.486959445436	2126.7271038936406
199987.11511284404	347.5260393733373	2.8272000582447476	34.658065696566545	10.874770714755687	1.0275263056818098	2.1012272228223146	0.6431373341437772	0.10545335783095092	0.01973011851111181	0.006668856787492346	497851.2124448459	0.041094613366321836	0.31915874076327416	0.08307705763797434	0.008822386263567615	7635.488265967709	2148.7875551530647
199987.11630229282	347.52609882128576	2.827200662730489	34.65478075983128	10.873715771560283	1.0274266848704898	2.1010239686984256	0.6431104732335777	0.10544906479411208	0.019932558133175206	0.0067374826195057864	497829.153916748	0.04109064422020298	0.3224337727558859	0.08307369606911053	0.00882201699284035	7635.489572364859	2170.84608325089
199987.1174916305	347.52615826354116	2.8272012671585105	34.65149613447799	10.872660929758565	1.0273270736305489	2.100820734071706	0.6430836124653472	0.10544477177049501	0.020134978173578916	0.006806105595501175	497807.0973116419	0.041086675454438934	0.3257084943366894	0.08307033450927377	0.00882164772447753	7635.490878636901	2192.9026883570664
199987.11868085703	347.5262177001041	2.827201871528818	34.648211820477144	10.871606189340973	1.0272274719610848	2.10061751894032	0.643056751839109	0.10544047876010462	0.020337378634201285	0.00687472571549272	497785.0426293573	0.04108270706899387	0.3289829055351089	0.08306697295846702	0.008821278458479536	7635.492184783849	2214.957370641579
