P1_prime	P2_prime	R1	R2	P2	P1	P3_prime	P4_prime	Values[i1]	Values[i2]
0.7767261420832964	1.3435068868881417	2.5921523804908717	3.0470402735705204e-07	1.6484073702168348e-05	2.103018649059446	1.2642606577127173	0.010206260419311584	1.0	0.0
1.1849643681287254	1.2288001226064509	2.9399477731753945	2.408395401786433e-07	1.3294907425322285e-05	2.859629568546681	1.2535156631231268	0.20137453275847503	1.0	0.0
1.715136296673518	1.0281935145307382	3.2148469373805364	1.9036073995008652e-07	1.072089988648392e-05	3.5953940156653315	1.1674378114303567	0.5355153069836005	1.0	0.0
2.4074889391998058	0.8710074721988862	3.4321285692543277	1.504620515695458e-07	8.64379423834456e-06	4.287076214916492	0.9610040842086321	0.7866462930730531	1.0	0.0
3.203733793618322	0.7253836793750751	3.603869024290813	1.1892593487739442e-07	6.967979711383527e-06	4.921843138803089	0.7133383239935003	0.9608864096980193	1.0	0.0
3.9576986078804386	0.5742917829867141	3.7396135124087584	9.399963538264565e-08	5.6161740036090975e-06	5.493975284347097	0.5016546507573888	1.0812264632605801	1.0	0.0
4.615924724696531	0.43910992923281733	3.8469066137953094	7.429776743970646e-08	4.525924660319509e-06	6.002489093372964	0.34735546280983054	1.1643134235877208	1.0	0.0
5.185200393692149	0.3310338674474264	3.9317116012003415	5.872531551908384e-08	3.6467750157714442e-06	6.449435399176194	0.23990106747515166	1.2216775207699264	1.0	0.0
5.678011388388338	0.24915680910187793	3.998741874310418	4.6416774038527855e-08	2.93796918312842e-06	6.83869659346412	0.16563505973593262	1.2612820140905734	1.0	0.0
6.1047481322117045	0.1887411184389182	4.051722927084502	3.6688043190565685e-08	2.3665941252435517e-06	7.175149507805209	0.11435544373474409	1.2886251221191918	1.0	0.0
6.473873233614247	0.14478991421777498	4.093599408005904	2.8998407171414458e-08	1.9060760031837563e-06	7.4640945884587895	0.07895136979610422	1.3075029036365673	1.0	0.0
6.792515974373595	0.11308267722068573	4.126698781509082	2.2920481588815996e-08	1.5349635894350692e-06	7.71087734505864	0.054508255658614745	1.3205361881773203	1.0	0.0
7.066858974473009	0.09032956620613887	4.152860686764686	1.8116459747518215e-08	1.2359442089279508e-06	7.920647216568093	0.03763265597708696	1.3295344104789322	1.0	0.0
7.30236402845973	0.07406031537694549	4.173539183490264	1.4319337598182207e-08	9.950479732116075e-07	8.098213413110464	0.025981693300616126	1.3357468119821925	1.0	0.0
7.50390281063567	0.06245687011591384	4.18988356753457	1.131807384601014e-08	8.010044421773672e-07	8.247968101380764	0.017937835314904508	1.3400358736467757	1.0	0.0
7.6758349106138795	0.05419688074062458	4.202802247907487	8.94586042860457e-09	6.447226435220654e-07	8.373855377368589	0.01238433276273891	1.3429970553196806	1.0	0.0
7.822058381246377	0.048325675619544754	4.21301323549342	7.0708514449395595e-09	5.188708961761028e-07	8.479370479632312	0.008550178728839194	1.345041464450223	1.0	0.0
7.946047069205846	0.0441574399091578	4.221084049575805	5.5888352557504265e-09	4.1753735941512383e-07	8.567578147370313	0.00590306782707135	1.3464529309468756	1.0	0.0
8.050882359376876	0.04120120667669623	4.227463260147291	4.417442476201667e-09	3.359558592961556e-07	8.641142306667172	0.004075494894972289	1.3474274118771923	1.0	0.0
8.139283048494987	0.03910638898993062	4.232505419104203	3.4915679452895505e-09	2.702844870678513e-07	8.702361669007477	0.0028137333201388843	1.3481001966122275	1.0	0.0
8.213634848077442	0.03762312494042805	4.236490765983923	2.759752228189604e-09	2.1742684947197326e-07	8.753207570888346	0.001942609524008917	1.3485646893539367	1.0	0.0
8.276019840434488	0.03657361104794887	4.239640803475339	2.181321538153131e-09	1.748877834492883e-07	8.795361640249634	0.0013411831659220096	1.348885376652948	1.0	0.0
8.328245652670867	0.03583147964846405	4.242130608377372	1.7241271169870402e-09	1.406569130777109e-07	8.830251771192346	0.0009259566896107346	1.3491067802226329	1.0	0.0
8.371873906994882	0.035307014517721835	4.244098562240448	1.3627584303979733e-09	1.1311469400620099e-07	8.85908551834732	0.0006392831440190897	1.349259637991212	1.0	0.0
8.408247488047142	0.034936579249302824	4.245654042512808	1.0771308689064306e-09	9.095661660295029e-08	8.882880457679665	0.0004413629091712117	1.3493651715196133	1.0	0.0
8.438516241320984	0.03467507301760214	4.246883501659772	8.513694598159967e-10	7.313206926973443e-08	8.902491354733753	0.00030471821348838945	1.3494380322395825	1.0	0.0
8.46366082432194	0.03449055534540919	4.247855272128912	6.729265477702422e-10	5.879503503714188e-08	8.918634173945087	0.00021037832524649906	1.3494883355452467	1.0	0.0
8.484514542859904	0.03436042131554036	4.248623364218067	5.318844051443385e-10	4.7264337787181636e-08	8.931907082967538	0.0001452457968230018	1.3495230651367072	1.0	0.0
8.501783103353842	0.03426868306476592	4.2492304679283945	4.2040401195974296e-10	3.799159370619706e-08	8.94280867554386	0.00010027811314372334	1.3495470425826328	1.0	0.0
8.516062291980822	0.034204039468279206	4.249710325643854	3.322893688075149e-10	3.0535378643674475e-08	8.951753671025791	6.923229558784144e-05	1.3495635967097626	1.0	0.0
8.527853651805009	0.034158506690347534	4.250089607507516	2.6264312786152457e-10	2.4540409037070008e-08	8.959086359666285	4.77981753918417e-05	1.3495750257501498	1.0	0.0
8.537578271193262	0.03412644739788777	4.250389393730905	2.0759440144754713e-10	1.9720765888275934e-08	8.965092058459298	3.299999751534756e-05	1.3495829164120308	1.0	0.0
8.54558882361115	0.034103883094465486	4.250626346215143	1.6408362123092846e-10	1.5846378674258217e-08	8.970006828434737	2.2783292965174667e-05	1.3495883641637434	1.0	0.0
8.55218001327349	0.034088007325886814	4.250813634606346	1.2969248980629208e-10	1.2732137257464866e-08	8.974025685007069	1.572965166983215e-05	1.34959212531981	1.0	0.0
8.55759758607364	0.03407684129491224	4.250961668258973	1.0250957275510782e-10	1.0229122005166937e-08	8.977309511068995	1.0859797044093856e-05	1.3495947220436741	1.0	0.0
8.562046063228516	0.034068990383157194	4.251078674775839	8.102406330495666e-11	8.217541099453032e-09	8.979990859804175	7.497635194140963e-06	1.3495965148381377	1.0	0.0
8.5656953483298	0.03406347209571858	4.251171157294054	6.404181246740619e-11	6.601043360381372e-09	8.982178812075798	5.176388978356607e-06	1.3495977525957195	1.0	0.0
8.568686348656675	0.03405959454883919	4.251244255924819	5.061895907310443e-11	5.302139331797998e-09	8.98396303225979	3.5737939311405076e-06	1.349598607152923	1.0	0.0
8.571135739998553	0.03405687069569734	4.251302033436971	4.0009470673656457e-11	4.258515120531222e-09	8.985417147128787	2.46735767613903e-06	1.3495991971464365	1.0	0.0
8.57313999183832	0.03405495780819366	4.251347701062695	3.162367960539651e-11	3.4200652911575955e-09	8.986601554972804	1.7034708889310505e-06	1.3495996044835397	1.0	0.0
8.574778757254336	0.03405361479775522	4.251383796975481	2.4995509687798188e-11	2.7465048376883524e-09	8.987565756630914	1.176081253284625e-06	1.349599885713411	1.0	0.0
8.576117719790409	0.034052672130440394	4.251412327359476	1.9756572136647533e-11	2.2054474466793547e-09	8.988350286451736	8.119701090756071e-07	1.3496000798778094	1.0	0.0
8.57721097817156	0.03405201062694511	4.251434877914409	1.5615690294091297e-11	1.7708591408961812e-09	8.98898830932397	5.605864912450857e-07	1.3496002139316992	1.0	0.0
8.57810303912485	0.034051546533056434	4.251452701985839	1.2342716571110705e-11	1.4218141879218952e-09	8.989506939532932	3.8702991588557395e-07	1.349600306484927	1.0	0.0
8.5788304790329	0.03405122101005909	4.251466790217251	9.755742467006123e-12	1.1414943447007339e-09	8.989928328366297	2.672063829655862e-07	1.3496003703851125	1.0	0.0
8.579423326983937	0.034050992730371404	4.251477925622878	7.710985737090264e-12	9.163836327037793e-10	8.99027056011571	1.8447998064394613e-07	1.3496004145030647	1.0	0.0
8.579906213442452	0.034050832675984924	4.251486726956398	6.094800159159716e-12	7.356208841493994e-10	8.990548389071792	1.2736544419603376e-07	1.3496004449631473	1.0	0.0
