LIPID	Xa_l	IIa_f	TF_VIIa_l	mIIa_l	VIIIa_l	Va_l	AT_f	APC_PS_l	XIa_l	Xa_f	VIII_l	V_l	IXa_l	Xa_Va_l	IIa_TM_l	VII_l	X_l	VIIa_l	IX_l	APC_l	IXa_VIIIa_l	Xa_Va_mIIa_l	TF_VIIa_Xa_l	VIIIai_l	Vai_l	alpha2M_l	II_l	PC_l	PS_l	TF_VII_Xa_l	TFPI_Xa_l	IXa_f	mIIa_f	V_IIa_l	VIII_Xa_l	TF_l	VIII_IIa_l	V_Xa_l	V_mIIa_l	XI_IIa_l	TF_VIIa_IX_l	APC_PS_VIIIa_l	VII_Xa_l	VIIIa_f	Va_f	TF_VIIa_X_l	IIa_AT_f	IX_f	VIII_mIIa_l	APC_f	Xa_AT_f	XI_f	VIIa_f	VIII_f	II_f	PC_f	V_f	X_f	mIIa_AT_l	TF_VII_l	IXa_VIIIa_X_l	VII_f	Xa_Va_II_l	Vai_f	TFPI_Xa_TF_VIIa_l	IIa_TM_PC_l	PS_f	AT_XIa_l	APC_PS_Va_l	TFPI_f	XIa_IX_l	VIIIai_f	TM_l	alpha2M_IIa_l	alpha2M_Xa_l	IXa_AT_f
32525.89333699158	0.0005726948299445187	3.826880729920356e-08	0.0007329292503762758	3.293866350270827e-07	1.3154250153789004e-06	0.00012663762209480346	3399.9999946250664	3.58754997444584e-08	1.3099127652712359e-08	0.00019565284873004538	0.6957035328777557	19.82221909660448	0.000508291030760377	3.633789646480332e-08	2.6597110600988367e-08	9.60831268569933	107.31159512924366	0.09733500587445444	89.36728308120435	1.6152332181827651e-09	6.218915272385644e-11	4.164992994318456e-09	0.00032490166094107514	4.515039125064824e-16	4.3288460308641385e-14	2599.9999975081846	816.3294723866821	35.14673038518611	296.3554519541433	7.141628385315774e-10	2.7355382896431434e-05	3.5554339688046024e-06	9.230699395542415e-09	9.715817379521154e-09	1.7277756759636788e-05	0.0019459144188809655	1.7363956361724767e-10	0.0009184777754092097	7.554159418729772e-08	9.516353580806016e-09	0.0002630979136403164	1.486244867596097e-15	4.572290993727901e-06	2.6606918174323763e-08	1.142023754328049e-06	0.0002309480126001781	1.1961829152448345e-09	0.631941948635523	1.4914972186007933e-09	3.319877253693083e-10	5.352580345056051e-06	29.99999997234082	0.001358632023116016	0.004277845572117101	583.6705270725727	24.853269568265056	0.1767344940883313	62.68610507831745	2.7549296027825006e-10	0.0015022075881022396	3.410592798773021e-11	0.3899350185309873	2.6125452959720866e-08	3.706770053850203e-16	4.412961232183463e-10	8.725886820378136e-09	3.644548009980842	1.2018319697868068e-10	1.4250554406669819e-13	2.4999726441758083	4.923539852205133e-09	8.611859071955593e-18	0.9999999646770029	3.3481995317330737e-10	2.491482412028972e-06	2.076205460231471e-08
32525.888982717606	0.0006746738094137434	6.926784028008138e-08	0.0007719230923424711	6.142718552239279e-07	1.7432059245566307e-06	0.00016970294389313738	3399.9999929501796	7.89180502136012e-08	2.6350617497514386e-08	0.00023094045520068024	0.695699861446888	19.82199450825387	0.0005996752090744582	6.065070241707718e-08	5.174416166740637e-08	9.608160680575844	107.31135619027684	0.09732405509620265	89.36717677146027	3.3166429566029985e-09	1.0607056849924953e-10	6.960368349635319e-09	0.00034540810398636407	1.53172362485741e-15	1.4870185969281191e-13	2599.99999673201	816.3294270937548	35.146728406415995	296.3554514304664	8.874696854542421e-10	3.5870288052201795e-05	4.199367268249433e-06	1.7285874244864145e-08	1.7741461988881096e-08	2.053308164717877e-05	0.0017774964914986668	3.1568475011208396e-10	0.0011014589652385948	1.4204218374400759e-07	1.732241363384775e-08	0.0002780334002003449	4.511152533752319e-15	5.388035323627578e-06	3.532463671225124e-08	1.5330421514302035e-06	0.0002432898702795109	2.416115935714203e-09	0.6319412829185351	2.7942528594575274e-09	6.849184322547034e-10	7.019343589325063e-06	29.999999945794073	0.0013584617345189735	0.004277823666542273	583.6705719021031	24.85327149356384	0.17673252577139262	62.685975847591436	5.753947675244816e-10	0.0015838474761801875	5.834666028162889e-11	0.38992891104960775	4.362816172172467e-08	1.2823385685639585e-15	6.780427812707021e-10	1.7100025835008698e-08	3.6445484906148717	2.6938933330534187e-10	4.3763899516744897e-13	2.499964129033906	1.0263531942105157e-08	2.9446241607438954e-17	0.9999999311558128	6.762877267849976e-10	3.267315943167646e-06	2.7216825726964977e-08
32525.884514670273	0.000781666329653692	1.1802274203343472e-07	0.0008073372844346938	1.0757162019796886e-06	2.247957293934445e-06	0.00022086746779252734	3399.9999909899134	1.6017668637748179e-07	4.9434397696605834e-08	0.0002679936785443927	0.6956959386098099	19.821751175713477	0.0006958657954329949	9.596140334746753e-08	9.395057160982608e-08	9.608004189349955	107.31110679891115	0.09733351458971753	89.36706701260063	6.337549061910151e-09	1.716037955975453e-10	1.1023999473973472e-08	0.0003640199235784325	4.592875234504927e-15	4.505716411979816e-13	2599.9999958238577	816.3293803452603	35.14672634930952	296.3554508563048	1.0762416630166937e-09	4.58294898126476e-05	4.877487504136328e-06	3.0374894162633904e-08	3.044920898003604e-08	2.396186834298821e-05	0.0016251507330897394	5.398392398464252e-10	0.0012951112147121372	2.5044462960220027e-07	2.9652393860178124e-08	0.0002915943297937711	1.2219718261670071e-14	6.24396880946853e-06	4.5621917801865246e-08	1.998081107600874e-06	0.00025449841066291706	4.5503513663815565e-09	0.6319405949036605	4.911825084420694e-09	1.3138737505125808e-09	8.969089640665626e-06	29.999999900511874	0.0013585765160556505	0.004277800224720567	583.6706179024193	24.853273451626077	0.17673039058427448	62.685840554031586	1.1171587038915859e-09	0.0016573972430708871	9.462948401511754e-11	0.38992262630855196	6.905775479099567e-08	3.908302486036129e-15	9.99127907898538e-10	3.123501760183302e-08	3.644548983517042	5.578094274687364e-10	1.1970306963661532e-12	2.4999541695110605	1.984354642988588e-08	8.887136448935202e-17	0.9999998748144112	1.2736751315021553e-09	4.174870372001547e-06	3.4773325107377186e-08
32525.879949520855	0.0008931325827523214	1.9129363627243303e-07	0.0008395199152981718	1.788084048126007e-06	2.834315279234656e-06	0.0002806087917699953	3399.999988730435	3.0415249097320847e-07	8.753377730763385e-08	0.0003066226418722495	0.6956917777587949	19.821489724977692	0.000796422641992175	1.4526839662076438e-07	1.6111347416997047e-07	9.607841919068097	107.3108479151306	0.09736318777336309	89.36695410976883	1.1409681311916899e-08	2.657040904350496e-10	1.6702536390170095e-08	0.0003809218867848239	1.243476181907337e-14	1.230659309409613e-12	2599.9999947775173	816.3293322523092	35.14672420491564	296.3554502093143	1.2793397521699995e-09	5.729922666654714e-05	5.586662638826509e-06	5.0634899863249976e-08	4.9653480876025074e-08	2.7545523401035178e-05	0.0014873274953962849	8.776387768004112e-10	0.001498295740502792	4.186815162037078e-07	4.824816536830742e-08	0.0003039145386917443	3.013222683599984e-14	7.135757594439104e-06	5.7594382628552547e-08	2.5415352507533963e-06	0.0002646838672593662	8.086953226967147e-09	0.6319398864349578	8.190429201925121e-09	2.3731355675359045e-09	1.1214870528404478e-05	29.9999998270819	0.0013589736096711106	0.0042777753275015295	583.6706648434065	24.85327542331191	0.17672809406646153	62.685699743153954	2.0414940332612776e-09	0.0017236295954462721	1.4682552433952634e-10	0.3899161112866708	1.045781844099608e-07	1.0727172016992278e-14	1.421783597083769e-09	5.3834059841507764e-08	3.644549486529937	1.0815277652784926e-09	2.9755973858615564e-12	2.499942699351551	3.605465297509242e-08	2.4192635354633917e-16	0.9999997850524664	2.2635946957510324e-09	5.220221067778186e-06	4.34858541322495e-08
32525.8753016586	0.0010085852365680388	2.9732358174124773e-07	0.000868784416419783	2.8446291513302427e-06	3.506890667132738e-06	0.00034937895639745257	3399.999986159053	5.461080951731149e-07	1.4764967888392038e-07	0.0003466559322020803	0.6956873904159706	19.821210692033922	0.0009009490025125336	2.119127150895611e-07	2.6335561778794746e-07	9.607672708021774	107.31058040507068	0.09741289269560446	89.36683833704224	1.9537836472766294e-08	3.964692464359837e-10	2.438264547527021e-08	0.00039628031774357797	3.08998092101232e-14	3.080867901478076e-12	2599.999993587384	816.329282883238	35.14672195602519	296.3554494562562	1.495099385589384e-09	7.033849232702785e-05	6.324069416909794e-06	8.075030780910496e-08	7.757394255299072e-08	3.126726321662425e-05	0.001362629021136415	1.3675982870907478e-09	0.0017099846871154033	6.693152334208342e-07	7.523810620010837e-08	0.0003151144981506475	6.867648873351163e-14	8.059489122327432e-06	7.133697180792647e-08	3.1675601204657467e-06	0.0002739454634737701	1.3687959306493583e-08	0.6319391591817197	1.3065009004360396e-08	4.074999839140995e-09	1.376832690532554e-05	29.999999712941786	0.0013596504633742157	0.004277749044524279	583.6707125077224	24.853277385873987	0.17672564096693913	62.685553908358884	3.5449778473013597e-09	0.0017832428236048946	2.1947250192268834e-10	0.38990931835125914	1.5260104367040924e-07	2.696635436510987e-14	1.9643715389705313e-09	8.837291760871333e-08	3.644549997628582	1.984039672133878e-09	6.8272263629846964e-12	2.4999296595433016	6.218641078716036e-08	6.039657350629525e-16	0.999999648271465	3.831355421364071e-09	6.408786441885309e-06	5.3403757735774605e-08
32525.870583240572	0.0011275842066070564	4.4595227224927087e-07	0.0008954131102779883	4.35947952388911e-06	4.270396342157222e-06	0.00042761406184251715	3399.9999832640133	9.349469297895766e-07	2.3896515651195013e-07	0.0003879387599348989	0.6956827862737154	19.82091452371636	0.0010090874401647728	2.9956182359979685e-07	4.1329170559609584e-07	9.607495512961817	107.31030505010709	0.09748246013746001	89.36671993995357	3.205968314884725e-08	5.732276658638849e-10	3.4488736782102817e-08	0.000410244978762637	7.138743360685944e-14	7.162074152079789e-12	2599.9999922483894	816.3292322629183	35.1467195757374	296.355448550169	1.7221486176755341e-09	8.499973898719033e-05	7.087164203278051e-06	1.240108719978556e-07	1.1686719415883465e-07	3.5111933262816294e-05	0.001249794167063246	2.055751995794695e-09	0.0019292500627362107	1.0300338651216498e-06	1.1316711644001921e-07	0.00032530270489797676	1.4641198640559607e-13	9.011629280205852e-06	8.694656505082453e-08	3.880160326559426e-06	0.0002823725873761692	2.2225154101449032e-08	0.6319384146532244	2.0068657202597346e-08	6.702580862978487e-09	1.6639825106364154e-05	29.99999954177471	0.0013606047045227902	0.004277721434456627	583.6707606883589	24.85327931134451	0.17672303525162902	62.68540349626877	5.893443808766017e-09	0.0018368680832288548	3.178016188182896e-10	0.38990220473398024	2.1577363372220427e-07	6.291206450521783e-14	2.6462445232425985e-09	1.3919403894913967e-07	3.6445505148691506	3.471874261996445e-09	1.463461143304691e-11	2.4999149976147685	1.0262115649367382e-07	1.4008896893693073e-15	0.9999994475142557	6.220975878948765e-09	7.745391744993842e-06	6.457191403250088e-08
32525.865804269175	0.0012497319665645127	6.48722897505222e-07	0.0009196604149692962	6.469529222970084e-06	5.1297794567090915e-06	0.0005157439358899472	3399.999980034301	1.536416070009003e-06	3.732342104062341e-07	0.0004303313083570646	0.6956779732120921	19.820601577413903	0.0011205162139608358	4.12195454591911e-07	6.26280294043692e-07	9.607309397588738	107.31002255504289	0.09757173196562938	89.3665991376731	5.0710420978019886e-08	8.065884569168158e-10	4.748146940360604e-08	0.00042295076989134177	1.549148613222483e-13	1.5622748417147706e-11	2599.99999075593	816.3291803718153	35.14671702541544	296.3554474272089	1.9591682474082767e-09	0.00010132951063429909	7.873657237615664e-06	1.843670159219718e-07	1.7065648811483375e-07	3.906584608975995e-05	0.0011476847162516142	2.9961606846584234e-09	0.00215525379962688	1.5341235004488309e-06	1.6502480098844322e-07	0.00033457691425405777	2.947649765798127e-13	9.988985099323272e-06	1.045246978030938e-07	4.683278171864507e-06	0.00029004579118020713	3.481839694879736e-08	0.6319376542135154	2.984159173481593e-08	1.0623664279499927e-08	1.9838580572506607e-05	29.999999292865255	0.0013618341166263743	0.004277692545103845	583.6708091865956	24.853281165208855	0.17672028010113983	62.68524891153213	9.436686690558673e-09	0.001885075946668492	4.4776578300530005e-10	0.38989473206015623	2.9696900959841866e-07	1.3765495702304171e-13	3.4876167558439212e-09	2.115955874774002e-07	3.6445510363450055	5.833163966383691e-09	2.959253297008774e-11	2.4998986670017485	1.6304257638878538e-07	3.0504937345420088e-15	0.9999991621241188	9.74591252018178e-09	9.23432651756996e-06	7.703117826714255e-08
32525.86097263584	0.001374669337771918	9.18985233657979e-07	0.0009417556905514661	9.336258622774841e-06	6.090358313608539e-06	0.0006142018730094658	3399.9999764594536	2.436614979339076e-06	5.651935775237933e-07	0.00047370725178345115	0.695672957295347	19.820272119713316	0.001234946097390732	5.540960549506409e-07	9.206625309182479e-07	9.607113522188904	107.30973355543239	0.09768055970269436	89.36647612487829	7.769203904745744e-08	1.1084995143733268e-09	6.385662521240592e-08	0.00043451925168420876	3.184064691490182e-13	3.2246984335521694e-11	2599.9999891058055	816.3291271448929	35.14671425256608	296.3554460031888	2.2049565591988733e-09	0.00011936901363667836	8.681489959742307e-06	2.6648302996311804e-07	2.4256026923139785e-07	4.31166359308819e-05	0.001055273106591246	4.2513999323581256e-09	0.002387238828583544	2.2209218603617084e-06	2.342725843976283e-07	0.0003430252398772585	5.647560729908869e-13	1.0988670937996744e-05	1.2418037488580111e-07	5.580882914485899e-06	0.00029703769782151893	5.2876380793294185e-08	0.6319368790937202	4.313978415392359e-08	1.6305552678967946e-08	2.3372769046556583e-05	29.999998940416905	0.0013633366192132709	0.00427766241338814	583.670857810219	24.85328290484805	0.17671737789895434	62.68509052115195	1.462442492246736e-08	0.0019283822990733696	6.160720710170925e-10	0.3898868659248398	3.9927899806598506e-07	2.849006342231126e-13	4.509444384615838e-09	3.119157810486025e-07	3.6445515601386305	9.45934325975753e-09	5.68910703995439e-11	2.499880626476918	2.5065759223513634e-07	6.2887498983655144e-15	0.9999987674216881	1.4800468341671886e-08	1.0879396348519567e-05	9.081878649290354e-08
32525.856094151826	0.0015020717058422854	1.2719982091675715e-06	0.0009619058044074958	1.3147513130256443e-05	7.1579640534554164e-06	0.0007234344670751954	3399.9999725293724	3.745795378077177e-06	8.329969950074816e-07	0.0005179524242164245	0.6956677427490046	19.819926324048367	0.001352117589987063	7.298450160646571e-07	1.3179905219267838e-06	9.606907134299739	107.30943862416437	0.0978088032851765	89.3663510733346	1.1574703265425526e-07	1.4923192427544209e-09	8.414465581377644e-08	0.0004450600079005423	6.241086189964696e-13	6.34222191749628e-11	2599.9999872941617	816.3290724703294	35.14671118848382	296.3554441698262	2.4581924869117955e-09	0.00013915463089984195	9.508815127785858e-06	3.7578899713910575e-07	3.367204313836739e-07	4.725312810868521e-05	0.0009716314249451245	5.89304475172713e-09	0.002624521062428172	3.1362604463183724e-06	3.2487061081534853e-07	0.000350727135522302	1.036313122287402e-12	1.2008078440388475e-05	1.460329829351724e-07	6.5770608752220045e-06	0.0003034137891170442	7.81397746351964e-08	0.6319360904026684	6.084337973545462e-08	2.4330872016570823e-08	2.72496267684516e-05	29.99999845283122	0.0013651102503506364	0.004277631065211649	583.6709063719873	24.85328447792368	0.17671433021083793	62.68492865838978	2.2023483059465786e-08	0.001967253646598149	8.302217829136805e-10	0.3898785755112358	5.260112419072838e-07	5.616621223603107e-13	5.7333168673391135e-09	4.4761346702962296e-07	3.6445520842725365	1.4870158647813903e-08	1.0465405953869384e-10	2.499860839635782	3.744310159855103e-07	1.2359205781376201e-14	0.9999982343960115	2.187186875767405e-08	1.2683969513418666e-05	1.0596872380035442e-07
32525.85117254938	0.0016316456178491702	1.7250354704067881e-06	0.0009802973771901704	1.8119277950736206e-05	8.339087338287318e-06	0.0008439115648510929	3399.999968234143	5.602440507895318e-06	1.198672187060839e-06	0.0005629636219665088	0.6956623319187923	19.819564267413725	0.0014717984860332556	9.443253977569779e-07	1.8432493882867857e-06	9.606689560298028	107.30913827731021	0.097956329983974	89.36622413320784	1.6823654398147432e-07	1.9729077657774983e-09	1.0891096364730333e-07	0.0004546718626082392	1.1732757336885103e-12	1.19539841634056e-10	2599.999985317431	816.3290161880492	35.146707745821864	296.3554417907131	2.7179054277713615e-09	0.00016071838539792583	1.0353979484626998e-05	5.185325293628035e-07	4.5783125336405355e-07	5.146522160618361e-05	0.0008959215291329681	8.002167098586164e-09	0.0028664821895472547	4.3329043328689615e-06	4.413053455458552e-07	0.00035775427401921764	1.8308890580229503e-12	1.3044848719865393e-05	1.7021530550580264e-07	7.676106643372363e-06	0.0003092331602607055	1.1272677374457994e-07	0.6319352891364619	8.396508476690618e-08	3.541432969367927e-08	3.1475540802142725e-05	29.999997791947482	0.0013671531514284822	0.004277598515208848	583.6709546882826	24.853285820553342	0.17671113775602273	62.68476362629637	3.233617467563893e-08	0.0020021118975239753	1.0985612182316122e-09	0.38986983324697816	6.806914781910225e-07	1.0608598423460834e-12	7.181359307766746e-09	6.273463229581633e-07	3.644552606659261	2.2742160664014172e-08	1.8519727007897823e-10	2.499839274433242	5.453328265131987e-07	2.3288750857738388e-14	0.999997529404289	3.155301142356596e-08	1.4651019019251483e-05	1.2251206160418552e-07
32525.846209478714	0.0017631257192970175	2.2974976035001665e-06	0.0009970988503181907	2.4497491982404956e-05	9.641030383796954e-06	0.0009761363743572461	3399.999963563851	8.177618346680093e-06	1.6886017575854871e-06	0.0006086475259853774	0.6956567252121982	19.819185926181724	0.001593781770076826	1.202732661926095e-06	2.525078016339885e-06	9.60646019781728	107.30883297941999	0.09812301346479463	89.3660954341301	2.392230387778602e-07	2.566743182276464e-09	1.3875714277716537e-07	0.0004634439709653618	2.125594663193645e-12	2.1697046541769788e-10	2599.999983172286	816.3289580880057	35.14670381587476	296.3554386970126	2.983066942824948e-09	0.00018408835810435797	1.1215508736200058e-05	7.018315671706839e-07	6.11170023783301e-07	5.57437834011396e-05	0.000827386178878348	1.0669863752928606e-08	0.003112563191389142	5.87100014887908e-06	5.886188425850305e-07	0.0003641713325546637	3.1282747446524618e-12	1.4096848290811974e-05	1.9687664773087936e-07	8.882615677263009e-06	0.0003145491372375263	1.5918117197832656e-07	0.6319344761859367	1.1365872380601146e-07	5.042044666535108e-08	3.60561304735147e-05	29.999996912240114	0.0013694635539478746	0.004277564766395109	583.6710025779437	24.85328685549512	0.1767078003704055	62.6845957009041	4.641989676050523e-08	0.0020333386708334864	1.4303465597302189e-09	0.38986061449455844	8.670709005908397e-07	1.9291140903111604e-12	8.876145491686872e-09	8.610484083905574e-07	3.6445531250491587	3.3940862754553124e-08	3.1668276464130357e-10	2.4998159027657496	7.76598428184951e-07	4.227953166431239e-14	0.9999966138735756	4.45559220135626e-08	1.6783160511576644e-05	1.4047726799985154e-07
32525.84120447999	0.001896271994785327	3.0110348357808415e-06	0.0010124623011185984	3.255994865671319e-05	1.107206485951063e-05	0.001120655770520862	3399.999958508401	1.16796095072922e-05	2.334030039040404e-06	0.0006549197311145981	0.6956509210231385	19.81879117104234	0.0017178838120987321	1.5105934813024007e-06	3.3959942690835e-06	9.60621850891161	107.30852314823007	0.09830873296985936	89.36596508603252	3.3355776884791633e-07	3.292068681861423e-09	1.7432313154412662e-07	0.00047145679425000445	3.72619931164472e-12	3.807882712078086e-10	2599.9999808555904	816.3288979081946	35.146699265764056	296.3554346828827	3.2527603965932872e-09	0.00020928906487341999	1.209209466738399e-05	9.337296244027902e-07	8.026303991670355e-07	6.0080553300424745e-05	0.0007653410686287599	1.3997832367815288e-08	0.003362258506127679	7.818543962842997e-06	7.724406705021528e-07	0.0003700366965450151	5.188712277810027e-12	1.5162146758915218e-05	2.261860811591626e-07	1.0201578695482795e-05	0.0003194098665614638	2.205231542901682e-07	0.631933652343262	1.512281909745034e-07	7.038231533409517e-08	4.099632080672013e-05	29.99999575996981	0.001372039767997239	0.004277529809712872	583.6710498612275	24.853287490146776	0.17670431696205602	62.684425134119216	6.530797579982601e-08	0.002061279179514632	1.8358259311180125e-09	0.3898508972723979	1.0891398564369892e-06	3.3913117061534945e-12	1.084062114116119e-08	1.1600090719540135e-06	3.6445536369772342	4.9556760462581476e-08	5.252603928351011e-10	2.4997907000945045	1.084002724534231e-06	7.425462488372678e-14	0.9999954439966591	6.172597139956783e-08	1.9082686457170114e-05	1.5989049490090774e-07
32525.836154941004	0.0020308672799307912	3.889684125295769e-06	0.0010265250805963108	4.2618335221243014e-05	1.2641596374066697e-05	0.001278070850448995	3399.9999530573355	1.6358818089451368e-05	3.1715988804920978e-06	0.0007017038708596315	0.6956449156398486	19.818379761067565	0.001843942838776213	1.873793560098878e-06	4.492631034732185e-06	9.605964013890668	107.30820915888683	0.09851337260396004	89.36583317975943	4.569734233377218e-07	4.169076132971085e-09	2.162904171244595e-07	0.00047878297339927977	6.34261513987789e-12	6.48458563168699e-10	2599.9999783643484	816.3288353323463	35.146693935420735	296.35542950061733	3.5261568873929105e-09	0.00023634179632524337	1.2982584217368901e-05	1.2232549767425901e-06	1.0387595730934628e-06	6.446805815523632e-05	0.0007091676673031848	1.8099014264142304e-08	0.0036151107694666453	1.0251881748215765e-05	9.990235246284363e-07	0.00037540308995608925	8.381680663102855e-12	1.623899691130486e-05	2.5833582320491904e-07	1.1638478327711256e-05	0.00032385883228432403	3.003030985236435e-07	0.6319328183071801	1.9813703807833747e-07	9.65214679522769e-08	4.630040874896368e-05	29.999994272282816	0.0013748801722060907	0.004277493623477094	583.6710963588615	24.85328761445461	0.17670068545900083	62.68425215634775	9.023183977855771e-08	0.002086245732267194	2.3263419089681096e-09	0.38984066200354994	1.3511478541821744e-06	5.78388947141092e-12	1.3098036740540831e-08	1.5369554342870304e-06	3.6445541397082684	7.094542575840451e-08	8.478045856928272e-10	2.499763645105637	1.4861493525540978e-06	1.26604989217663e-13	0.9999939704135313	8.405693514945064e-08	2.1551596969885364e-05	1.807758453622917e-07
32525.831056037783	0.002166715015631957	4.960024640159119e-06	0.001039411280823303	5.502046489444228e-05	1.436033646654356e-05	0.001449047801218315	3399.999947199647	2.2512981547883347e-05	4.243916262548616e-06	0.0007489308274939159	0.6956387031357748	19.81795133688289	0.001971817660173881	2.298614836485517e-06	5.855989939367167e-06	9.605696285758556	107.30789134772286	0.09873682071035621	89.36569978747507	6.161825229213e-07	5.2201318661346314e-09	2.6538632563567745e-07	0.0004854881117115845	1.0514560554961284e-11	1.0747483329433624e-09	2599.999975695668	816.3287699872458	35.14668763437781	296.3554228554896	3.802510125598129e-09	0.00026526492438289935	1.3885970369306753e-05	1.58048537562855e-06	1.3268003548669615e-06	6.889953445371637e-05	0.0006583067798802822	2.30983228219374e-08	0.0038707060707046928	1.3256255829469156e-05	1.2752835721934005e-06	0.00038031814033618515	1.322306406641748e-11	1.732581672633592e-05	2.935447699238414e-07	1.3199388597585973e-05	0.0003279353205615724	4.026587640185223e-07	0.6319319746870886	2.5601895581866196e-07	1.302689726778417e-07	5.197212289500699e-05	29.99999237625132	0.0013779832049655447	0.004277456172718488	583.6711418911641	24.853287098699653	0.17669690274915137	62.684076978884534	1.2264462468610316e-07	0.0021085208922877663	2.914457690096967e-09	0.3898298912892695	1.6576303767436362e-06	9.599191256274396e-12	1.567188919201355e-08	2.006140830614093e-06	3.64455463018014	9.977191379718071e-08	1.335376150470686e-09	2.499734719403727	2.0047769229057524e-06	2.1019715221821991e-13	0.9999921378692305	1.1270700101820705e-07	2.419162761080835e-05	2.031556242436684e-07
32525.825900657557	0.0023036372193512575	6.251355788840657e-06	0.0010512330511695562	7.01527596566895e-05	1.6240483270613174e-05	0.0016343291557957857	3399.9999409235907	3.0492705001591525e-05	5.6001626694760556e-06	0.0007965380185783025	0.6956322752428459	19.81750541290727	0.0021013866346886226	2.7917825633571104e-06	7.531719996307436e-06	9.605414945197678	107.30757001562961	0.0989789693239631	89.3655649628698	8.189822878685316e-07	6.470050628858228e-09	3.2238945646808327e-07	0.0004916314764347977	1.7020321455332532e-11	1.7381797305574746e-09	2599.999972846712	816.3287014396207	35.14668013835537	296.3554144002717	4.081148849038558e-09	0.0002960741786518992	1.4801384731993095e-05	2.0166199671996757e-06	1.6747392995606873e-06	7.336885841398924e-05	0.0006122527565675909	2.9133477088948415e-08	0.004128669669995302	1.692641153511823e-05	1.6088466194632978e-06	0.00038482488547183683	2.042287193614034e-11	1.8421173125086077e-05	3.320622058559668e-07	1.4891077925040959e-05	0.000331674836154731	5.323763475338804e-07	0.6319311220060694	3.2668942018337055e-07	1.7328791240534707e-07	5.8014677333287965e-05	29.99998998784626	0.0013813473567382678	0.004277417408421057	583.6711862771907	24.853285791149617	0.17669296461204856	62.68389979609188	1.6424636544500949e-07	0.002128360327181118	3.614110282346542e-09	0.3898185697050545	2.0134428281645006e-06	1.5543801397959442e-11	1.8585871531245294e-08	2.5834417547766786e-06	3.644555104945212	1.3805976425311075e-07	2.057568245506193e-09	2.499703907235476	2.6650846826549515e-06	3.4071712252736357e-13	0.9999898848382494	1.4901585892823136e-07	2.700427445218203e-05	2.270505751058203e-07
32525.82067930343	0.002441472650171749	7.795902044065008e-06	0.0010620917792136101	8.844304361409669e-05	1.8295912237714706e-05	0.0018347455246075241	3399.999934216489	4.0707353661926576e-05	7.296741041225895e-06	0.0008444687517091557	0.6956256212062055	19.817041368606013	0.0022325468570867624	3.360522720052394e-06	9.570428762472963e-06	9.605119656043312	107.3072454310634	0.0992397136906441	89.36542874117266	1.0743668629731427e-06	7.946423839077084e-09	3.8813631340419e-07	0.0004972666280457003	2.696432590267686e-11	2.7494119269683864e-09	2599.999969814662	816.3286291925349	35.14667118561336	296.3554037293979	4.361474441199431e-09	0.0003287828955817401	1.5728091704659944e-05	2.5440601597450874e-06	2.091362052594807e-06	7.787048277272894e-05	0.0005705482814796867	3.635596061032314e-08	0.004388662127207808	2.1367278819925837e-05	2.00810121114921e-06	0.0003889622280037113	3.094620228730608e-11	1.9523767269423607e-05	3.74171719175476e-07	1.672111644380688e-05	0.0003351094765806297	6.949559747616941e-07	0.6319302607028828	4.121587863754113e-07	2.2749743415877109e-07	6.443082018665695e-05	29.999987010832317	0.0013849711633017274	0.0042773772666483915	583.6712293338792	24.8532835155638	0.17668886564193992	62.68372078739328	2.1701095682240066e-07	0.0021459953813723195	4.440794172340459e-09	0.38980668361694276	2.4238019406000032e-06	2.461435189188367e-11	2.1863829912209897e-08	3.2864659528098647e-06	3.6445555601093886	1.882449091410148e-07	3.107927623316847e-09	2.4996711952405883	3.496080510657659e-06	5.404445189279207e-13	0.999987143105285	1.9452303250255146e-07	2.9990816671817787e-05	2.5248010608605856e-07
