Values[Vp]	Values[Cac]	G3P	PYR	ATP	NADHm	NADHc	Vm	Cam	Values[ACa]	Values[AD]	Values[ADP]	Values[AT]	Values[DelJNCa]	Values[FDe]	Values[FLNADc]	Values[FNADc]	Values[FPCa]	Values[FPNAD]	Values[FPYR]	Values[FTe]	Values[hCa]	Values[IKCa]	Values[IVCa]	Values[JGlu]	Values[Jgpd]	Values[Jhl]	Values[Jhres]	Values[JLDH]	Values[JNCa]	Values[JO2]	Values[Jph]	Values[JPYR]	Values[Jtnadh]	Values[Juni]	Values[MgADP]	Values[NADc]	Values[NADm]	Values[nKCa]	Values[PVCa]
-69.94902691811549	0.09996477542294424	26.345031235331007	13.68168637648698	3698.113997876826	81.70273751897935	12.573961885457765	103.14353070306018	0.20019959696629283	0.7027943307270244	0.4080071652505235	301.8860021231744	0.12597817302899272	3.286713709120471	0.026512205906257094	0.006286980942728881	0.7598104561794277	0.4617029544650549	0.24247300372310523	0.2236238846424647	0.9069365956595732	0.9998946556977171	7.587906818169926	-15.85356493782643	0.005392503917751773	0.05816350054867435	0.05577615363295163	0.5289875748970216	0.0016871029213034127	0.0007968372368428495	0.052898757489702165	0.28898901339531896	0.007510441856688628	0.023063631923685518	0.0010522056629955058	16.603730116774592	1987.4260381145423	2118.297262481021	0.06009065338624924	0.004664703141888267
-69.94768463152938	0.09996385159876182	26.2555398348759	13.771440938823826	3698.0795429228115	82.01739020023365	12.635572046019892	103.24308240614123	0.20020491904403373	0.702803916946221	0.4080622976976254	301.920457077189	0.12683040544409852	3.2867155300446753	0.026611592284008858	0.006317786023009946	0.7607069926441465	0.46170355203308927	0.2417404448196995	0.22476117303286297	0.9067710646674025	0.9998946321305235	7.589725509537353	-15.855669042326236	0.00539249793389499	0.05798868971157181	0.05594576563950284	0.530873681093042	0.00170399159700281	0.0007976611251003054	0.0530873681093042	0.29098728450774797	0.007525841671048287	0.023054609238134762	0.0010532120820320513	16.605625139245394	1987.36442795398	2117.9826097997666	0.0600890875253089	0.004665359204753993
-69.94634229856672	0.0999629279357933	26.166378656984755	13.860815340463496	3698.045962099825	82.32346362542799	12.696831272091588	103.34246080818873	0.2002102449192473	0.7028135096959621	0.4081160275927282	301.95403790017554	0.12768523813018046	3.2867173523957525	0.026708249344018928	0.006348415636045794	0.7615918656481289	0.4617041499908841	0.24103188727470792	0.22589033837891626	0.9066055532543444	0.9998946085572438	7.591544202999284	-15.857773496254447	0.005392492101755673	0.05781438776860647	0.05611559681624475	0.5327046378057637	0.0017208549074356645	0.0007984837402355134	0.05327046378057637	0.2929911008893551	0.007541490532689285	0.023046236167383386	0.0010542167119579455	16.607472084509656	1987.3031687279083	2117.676536374572	0.06008752196134081	0.004666015382130522
-69.9449999191711	0.09996200443405916	26.07754673925571	13.949810134891765	3698.013257628178	82.62144815251082	12.757739433272176	103.44163353782625	0.20021557458046257	0.702823108954935	0.4081683516781573	301.9867423718224	0.1285423736045113	3.286719176169471	0.02680233351455718	0.006378869716636088	0.7624652567426958	0.46170474833707587	0.2403458394538934	0.22701144404302945	0.9064401162165601	0.999894584977875	7.593362898667714	-15.859878299764013	0.005392486421726727	0.057640594188818325	0.0562855904581222	0.5344836267278247	0.00173769171088309	0.0007993048203591068	0.05344836267278247	0.29499975987897537	0.0075573573027878935	0.023038458803454315	0.0010552192224440374	16.60927083045023	1987.2422605667277	2117.3785518474892	0.06008595669436727	0.004666671674067684
-69.94365749328611	0.09996108109357987	25.989043120305777	14.038425931450325	3697.9814314282344	82.9117996688597	12.818296497856155	103.54057031836743	0.20022090801483133	0.7028327146993494	0.4082192671694363	302.0185685717661	0.12940152715231476	3.2867210013610926	0.026893990180895017	0.006409148248928078	0.7633273448327292	0.4617053470701472	0.23968092707036084	0.22812455338211263	0.9062748052000574	0.9998945613924143	7.595181596654634	-15.861983453007923	0.005392480894148795	0.05746730843482292	0.05645569278792291	0.5362136056693435	0.00175450089821576	0.0008001241203785678	0.053621360566934353	0.2970125878996285	0.007573413444974234	0.02303122756315803	0.0010562193045576243	16.611021271447136	1987.1817035021438	2117.0882003311403	0.06008439172441056	0.004667328080615335
-69.94231502085532	0.09996015791437597	25.900866839782722	14.126663390698129	3697.950485132725	83.1949421716536	12.878502524937861	103.63924283242231	0.20022624520822044	0.7028423269031029	0.4082687717353576	302.0495148672753	0.13026242608974414	3.2867228279654017	0.026983354517653393	0.0064392512624689285	0.7641783061246544	0.4617059461884367	0.23903588279420182	0.22922972968921748	0.9061096688993063	0.9998945378008591	7.5970002970721024	-15.864088956139303	0.0053924755193123924	0.05729452996287998	0.05662585277550016	0.5378973254112374	0.0017712813915560458	0.0008009414109147149	0.053789732541123736	0.2990289388063541	0.007589632801829038	0.023024496830461948	0.0010572166693791055	16.612723317700144	1987.1214974750621	2116.8050578283464	0.06008282705149304	0.004667984601823365
-69.94097250182233	0.09995923489646795	25.813016938376776	14.214523220161452	3697.920420098388	83.47127014536947	12.938357657159223	103.73762459632498	0.2002315861452989	0.7028519455379392	0.40831686347915996	302.0795799016123	0.1311248090828137	3.2867246559767436	0.027070552255035032	0.006469178828579611	0.7650183140870306	0.46170654569014874	0.2384095368875693	0.23032703614110922	0.905944753241321	0.9998945142032069	7.598819000032089	-15.866194809311285	0.0053924702974599255	0.05712225822295976	0.056796021970383886	0.5395373452214679	0.0017880321430242656	0.0008017564772967744	0.053953734522146794	0.30104819236006014	0.00760599139266331	0.02301822463056463	0.0010582110467189855	16.614376894588677	1987.0616423428407	2116.5287298546305	0.06008126267563705	0.0046686412377416695
-69.93962993613069	0.09995831203987635	25.725492457832264	14.302006170439961	3697.891237416961	83.741150752751	12.997862114047393	103.83569084362048	0.2002369308096186	0.7028615705735932	0.4083635409207567	302.1087625830396	0.13198842551764634	3.286726485389049	0.02715570038435603	0.006498931057023694	0.7658475394223146	0.4617071455733629	0.23780080875274864	0.23141653575123977	0.9057801015563482	0.9998944905994546	7.600637705646666	-15.86830101267711	0.005392465228787592	0.05695049265880774	0.05696615434671002	0.5411360471434669	0.0018047521335630792	0.000802569118629972	0.05411360471434669	0.3030697528169358	0.007622467230308279	0.023012372332640425	0.0010592021839274492	16.61598194206718	1987.0021378859526	2116.258849247249	0.060079698596864954	0.004669297988420183
-69.93828732372394	0.09995738934462167	25.638292440959106	14.389113031638386	3697.862937925577	84.00492585373124	13.057016185894879	103.93341841695987	0.2002422791836903	0.7028712019779286	0.4084088029799353	302.1370620744233	0.13285303491825382	3.286728316195865	0.02723890780767042	0.006528508092947438	0.7666661500485367	0.46170774583604207	0.23720869929571173	0.2324982913276284	0.9056157547361372	0.9998944669895997	7.602456414027885	-15.870407566390098	0.005392460313447186	0.05677923270800739	0.057136206159577436	0.5426956491534931	0.0018214403718346474	0.0008033791469304251	0.054269564915349316	0.3050930476249059	0.007639040154955303	0.023006904378599192	0.0010601898447898412	16.617538414093282	1986.9429838141052	2115.995074146269	0.060078134815199115	0.0046699548539088625
-69.93694466454565	0.0999564668107245	25.551415931644193	14.475844630087995	3697.835522216625	84.26291386890013	13.11582022812789	104.03078566767138	0.20024763124905479	0.7028808397170658	0.4084526489604382	302.1644777833749	0.13371840640722654	3.2867301483903812	0.02732027593691768	0.006557910114063944	0.7674743110895949	0.461708346476041	0.23663228401204012	0.23357236543510165	0.9054517513808861	0.9998944433736395	7.604275125287797	-15.872514470603596	0.005392455551547803	0.056608477802041424	0.05730613581178336	0.5442182172964062	0.0018380958931832312	0.0008041863863214598	0.05442182172964062	0.3071175262166417	0.0076556916830790925	0.02300178803510241	0.0010611738085005856	16.61904627808562	1986.8841797718721	2115.7370861311	0.06007657133066196	0.004670611834257681
-69.93560195853938	0.09995554443820535	25.464861974862703	14.562201825337429	3697.8089906470923	84.51541149850931	13.174274656127718	104.12777236246777	0.20025298698634936	0.7028904837555026	0.4084950785348821	302.19100935290817	0.13458431820626815	3.2867319819654535	0.027399899246232103	0.006587137328063858	0.7682721848732242	0.46170894749111324	0.23607070672253472	0.23463882036154707	0.9052881279356787	0.999894419751571	7.6060938395384285	-15.874621725471023	0.0053924509431574645	0.05643822736635149	0.05747590373020645	0.5457056768734488	0.0018547177586597	0.0008049906722870407	0.05457056768734489	0.30914265889224435	0.00767240487001078	0.0229969931668436	0.0010621538687100149	16.62050551440995	1986.8257253438724	2115.4845885014906	0.06007500814327587	0.00467126892951663
-69.93425920564864	0.09995462222708482	25.37862961668926	14.648185507384959	3697.7833433474416	84.76269531013104	13.232379940462257	104.2243595967058	0.20025834637537035	0.7029001340562262	0.408536091730433	302.2166566525584	0.13545055717301466	3.2867338169136264	0.027477865781701333	0.006616189970231128	0.7690599309356341	0.4617095488789188	0.235523173887642	0.23569771808775236	0.9051249188172723	0.9998943961233918	7.607912556891891	-15.876729331145944	0.0053924464883046575	0.05626848082039674	0.057645472251017134	0.5471598227685551	0.0018713050541022613	0.0008057918509776346	0.054715982276855514	0.3111679357835285	0.007689164184674284	0.02299249202895701	0.0010631298326381543	16.621916115890713	1986.7676200595376	2115.237304689869	0.06007344525306331	0.004671926139735747
-69.932916405817	0.09995370017738345	25.292717904309015	14.733796594131944	3697.75858023006	85.0050232053791	13.290136602494233	104.32052971370241	0.20026370939513177	0.7029097905808199	0.4085756889151974	302.24141976993997	0.1363169183712368	3.2867356532271566	0.02755425763198831	0.006645068301247115	0.7698377060319992	0.4617101506370302	0.2349889494415813	0.2367491202605049	0.9049621565319855	0.9998943724890991	7.609731277460225	-15.878837287781886	0.00539244218697979	0.05609923757771104	0.05781480551303164	0.5485823289822054	0.0018878568892694667	0.0008065897785645334	0.05485823289822054	0.3131928658933673	0.007705955395283931	0.02298825907681825	0.001064101520250383	16.623278087346698	1986.7098633975058	2114.994976794621	0.060071882660046684	0.004672583464965063
-69.93157355898795	0.09995277828912184	25.207125886028624	14.81903602904355	3697.734700997287	85.24263577349359	13.347545210341403	104.41626622971498	0.2002690760239202	0.7029194532895617	0.40861387078528183	302.26529900271316	0.1371832046723554	3.286737490898032	0.027629151362392808	0.0066737726051707014	0.7706056641521529	0.46171075276293877	0.2344673500976125	0.2377930881687129	0.9047998717852488	0.9998943488486901	7.6115500013555435	-15.880945595532538	0.005392438039136593	0.05593049704595905	0.05798386935869828	0.5499747574250214	0.0019043723970231566	0.0008073843206395198	0.05499747574250215	0.3152169762054469	0.007722765465064075	0.022984270791874064	0.0010650687634909737	16.624591445149225	1986.6524547896586	2114.7573642265065	0.0600703203642485	0.00467324090525466
-69.93023066510503	0.0999518565623206	25.121852611287125	14.90390477898344	3697.71170514909	85.47575754660826	13.40460637513999	104.51155376395315	0.20027444623934654	0.7029291221415178	0.40865063835244053	302.28829485091046	0.13804922638392364	3.2867393299179906	0.027702618417126578	0.006702303187569994	0.7713639565405453	0.461711355254061	0.23395774106460884	0.2388296827220789	0.9046380935838009	0.9998943252021619	7.613368728689929	-15.883054254551586	0.005392434044693451	0.055762258626991364	0.05815263124176571	0.5513385660672754	0.0019208507325534235	0.0008081753516547735	0.05513385660672754	0.31723981085451725	0.007739582456597869	0.022980505521397347	0.0010660314055680432	16.625856216800077	1986.59539362486	2114.5242424533917	0.060068758365691234	0.004673898460654623
-69.92888772411173	0.0999509349970003	25.0368971306667	14.988403832230789	3697.6895919903704	85.70459815588933	13.461320747615805	104.60637797355015	0.20027982001839462	0.7029387970946304	0.40868599293232344	302.31040800963	0.13891480090568886	3.2867411702785407	0.027774725489636626	0.0067306603738079025	0.7721127317202899	0.4617119581077433	0.23345953215308035	0.23985896443237276	0.9044768493305747	0.999894301549512	7.615187459575508	-15.885163264992867	0.005392430203534661	0.05559452171689875	0.058321060141659505	0.5526751164415391	0.0019372910726490845	0.0008089627544024651	0.055267511644153916	0.3192609303586718	0.00775639544460718	0.02297694333191171	0.0010669893002891763	16.627072440529652	1986.538679252384	2114.2954018441105	0.06006719666439737	0.00467455613121508
-69.9275447359516	0.09995001359318158	24.952258495903358	15.072534196641866	3697.668360637963	85.92935340483903	13.517689014909156	104.70072549281628	0.20028519733746672	0.7029484781057993	0.4087199361332289	302.3316393620371	0.13977975240829346	3.286743011970974	0.027845534866191755	0.0067588445074545775	0.7728521355203606	0.4617125613212675	0.23297217421422906	0.2408809933967925	0.904316164913337	0.9998942778907375	7.617006194124339	-15.887272627010182	0.005392426515511658	0.05542728570606542	0.0584891264835154	0.553985680603413	0.001953692615004136	0.0008097464195286277	0.055398568060341304	0.3212799109023427	0.007773194435755932	0.02297356587411492	0.0010679423114408	16.62824016491204	1986.4823109850909	2114.070646595161	0.06006563526038942	0.004675213916986156
-69.92620170056809	0.09994909235088503	24.867935759897545	15.15629689796246	3697.6480100273207	86.15020625924227	13.573711897656858	104.79458387671266	0.2002905781724266	0.7029581651309605	0.4087524698453699	302.3519899726798	0.14064391153516126	3.2867448549863827	0.027915104742638537	0.006786855948828429	0.7735823111058068	0.4617131648918559	0.2324951558951587	0.24189582928344638	0.9041560647871218	0.999894254225836	7.618824932448604	-15.889382340757527	0.0053924229804441694	0.055260549979221564	0.05865680206389369	0.5552714475489364	0.001970054577562973	0.0008105262450807761	0.05552714475489365	0.32329634367137466	0.007789970295335362	0.022970356259098566	0.0010688903122106814	16.62935944849739	1986.426288102343	2113.849793740758	0.060064074153689896	0.0046758718180180325
-69.92485861790472	0.09994817127013131	24.783927976724602	15.239692978262353	3697.6285389189256	86.36732776668731	13.629390147288806	104.88794154799021	0.2002959624986399	0.7029678581251586	0.4087835962305832	302.3714610810748	0.14150711512354228	3.286746699315678	0.0279834895184635	0.006814695073644401	0.7743033990102635	0.46171376881667486	0.2320280006662797	0.24290353131856257	0.9039965720513308	0.9998942305548044	7.620643674660389	-15.89149240638885	0.005392419598121327	0.05509431391549525	0.05882405998131512	0.5565335291719576	0.001986376197896924	0.0008113021360848596	0.05565335291719577	0.32530983423095894	0.007806714679735058	0.022967298944156504	0.001069833184647875	16.630430359459115	1986.3706098527111	2113.632672233313	0.06006251334432139	0.004676529834360882
-69.92351548790496	0.09994725035094107	24.700234201645166	15.322723494497673	3697.60994590444	86.5808779048351	13.684724543543226	104.98078774796137	0.20030135029101223	0.702977557042615	0.4088133177124765	302.3900540955601	0.14236920594539887	3.2867485449496	0.02805074006795701	0.006842362271771612	0.7750155371706721	0.46171437309284075	0.23157026410882744	0.24390415827546402	0.9038377085214894	0.99989420687764	7.622462420871859	-15.893602824058263	0.005392416368302734	0.05492857688846354	0.058990874571679	0.5577729657577922	0.0020026567326146957	0.0008120740041512875	0.05577729657577923	0.32732000194808064	0.007823419974635447	0.02296437962807694	0.0010707708191597858	16.631452975255808	1986.3152754564567	2113.4191220951648	0.06006095283230649	0.004677187966064927
-69.92217231051232	0.09994632959333495	24.616853491115492	15.405389517176731	3697.5922294126076	86.79100636964336	13.739715892163897	105.07311249041425	0.20030674152402517	0.7029872618367938	0.40884163696697634	302.40777058739286	0.14323003246453347	3.286750391878731	0.028116903992058	0.006869857946081949	0.7757188609636176	0.4617149777174225	0.23112153142607672	0.24489776846497685	0.9036794947964436	0.9998941831943402	7.624281171195125	-15.895713593919863	0.0053924132907195	0.05476333826620301	0.05915722134779869	0.5589907310852279	0.00201889545680023	0.0008128417671060711	0.055899073108522795	0.3293264794502545	0.007840079237997783	0.022961585154465784	0.0010717031140413393	16.632427382306606	1986.260284107836	2113.2089936303564	0.06005939261766773	0.00467784621318039
-69.92082908567023	0.0999454089973336	24.533784902797652	15.487692129132792	3697.575387714932	86.99785330327123	13.794365022781369	105.16490651863377	0.20031213617176982	0.7029969724604619	0.4088685569132403	302.4246122850682	0.14408944861049108	3.28675224009351	0.028182025850837036	0.006897182511390684	0.7764135032432073	0.46171558268744584	0.23068141516810867	0.24588441972728656	0.903521950320993	0.9998941595049025	7.626099925742387	-15.897824716127923	0.005392410365075213	0.054598597411339767	0.05932307694309431	0.5601877371363883	0.0020350916634797847	0.000813605348646851	0.05601877371363883	0.33132891212181803	0.007856686147785563	0.022958903422980636	0.0010726299750358989	16.63335367567875	1986.2056349772186	2113.0021466967287	0.06005783270042771	0.004678504575757546
-69.91948581332218	0.09994448856295772	24.45102749556966	15.569632424385627	3697.559418931138	87.20154997028756	13.84867278695003	105.2561612651432	0.200317534207979	0.7030066888657467	0.4088940807049343	302.44058106886223	0.1449473135664504	3.2867540895842455	0.028246147379372373	0.006924336393475013	0.7770995943800391	0.4617161879998972	0.23024955314215614	0.24686416942499398	0.9033650934445792	0.9998941358093233	7.627918684625786	-15.89993619083668	0.005392407591046895	0.05443435368109899	0.059488419058846324	0.5613648384699538	0.0020512446631133605	0.0008143646780206734	0.05613648384699538	0.33332695763144693	0.007873234953714973	0.022956323307360707	0.0010735513149239763	16.634231958787424	1986.15132721305	2112.7984500297125	0.06005627308060906	0.004679163053846665
-69.91814249341162	0.09994356829022799	24.368580329535515	15.65121150709308	3697.5443210344365	87.40221938270236	13.902640056340463	105.34686881410056	0.20032293560605713	0.7030164110041907	0.4089182117218232	302.45567896556395	0.1458034915712491	3.2867559403411213	0.02830930768721725	0.006951320028170231	0.7777772623011852	0.46171679365172696	0.22982560649904785	0.24783707443736297	0.9032089414760829	0.9998941121076008	7.6297374479575035	-15.902048018200537	0.0053924049682859175	0.054270606427353776	0.05965322641498226	0.562522836262029	0.002067353783111469	0.0008151196897230026	0.05625228362620291	0.33532028549124715	0.007889720432937503	0.02295383458007744	0.0010744670531390682	16.635062343106018	1986.0973599436595	2112.5977806172978	0.060054713758234464	0.0046798216474980645
-69.91679912588201	0.0999426481791651	24.28644246603512	15.732430490577785	3697.5300918566027	87.59997688102949	13.956267721063723	105.43702186602171	0.20032834033910893	0.7030261388268029	0.408940953561672	302.4699081433978	0.14665785173317322	3.286757792354214	0.02837154344375903	0.006978133860531861	0.7784466325308271	0.46171739963985253	0.22940925797300613	0.2488031911555584	0.9030535107352569	0.9998940883997318	7.6315562158497094	-15.904160198373864	0.005392402496418886	0.05410735499667373	0.059817478703889086	0.5636624820610179	0.00208341836737318	0.0008158703232153497	0.05636624820610179	0.3373085766420311	0.007906137849078546	0.02295142784268481	0.0010753771154072662	16.635844947886877	1986.0437322789362	2112.4000231189707	0.060053154733326515	0.004680480356762059
-69.91545571067678	0.09994172822978974	24.204612967654175	15.813290496430744	3697.5167290928794	87.79493067131948	14.009556688128384	105.52661370480763	0.20033374837996606	0.7030358722841066	0.4089623100324364	302.4832709071211	0.14751026785596033	3.2867596456134973	0.0284328890494784	0.007004778344064191	0.7791078282315079	0.46171800596116125	0.2290002102683631	0.24976257547887531	0.9028988166007849	0.9998940646857134	7.6333749884146	-15.906272731511194	0.005392400175048491	0.0539445987303732	0.059981156547289825	0.5647844812569401	0.002099437775846549	0.0008166165226613406	0.05647844812569402	0.33929152306584737	0.007922482914596757	0.022949094461786987	0.0010762814334104086	16.63657989989166	1985.9904433118716	2112.2050693286806	0.06005159600590789	0.004681139181689014
-69.91411224773938	0.09994080844212264	24.123090898233922	15.893792653679334	3697.5042303067125	87.98718232438353	14.062507880010449	105.61563816678422	0.2003391597012127	0.703045611326186	0.4089822851447243	302.4957696932879	0.1483606182748854	3.2867615001088537	0.028493376795092135	0.007031253940005223	0.779760970245706	0.46171861261251373	0.22859818457421294	0.2507152828117923	0.9027448735554312	0.9998940409655432	7.635193765764374	-15.90838561776708	0.0053923980037543185	0.05378233696455884	0.0601442414557296	0.5658894963051595	0.0021154113841079262	0.0008173582366788684	0.05658894963051595	0.34126882742090076	0.00793875175597626	0.02294682650983886	0.0010771799444697925	16.637267333130836	1985.9374921199897	2112.0128176756166	0.06005003757600131	0.004681798122329299
-69.91276873701324	0.09993988881618451	24.04187532288083	15.973938098019888	3697.492592934338	88.17682723777256	14.115122233334988	105.70408961170516	0.20034457427520927	0.7030553559027288	0.4090008831045053	302.50740706566194	0.14920878570303928	3.2867633558300846	0.028553037008778585	0.007057561116667493	0.7804061771376875	0.461719219590746	0.22820291920064031	0.2516613680618346	0.9025916952283303	0.9998940172392181	7.637012548011244	-15.910498857296165	0.005392395982093675	0.053620569030177166	0.06030671579065041	0.5669781497087557	0.0021313385829606606	0.0008180954181079601	0.056697814970875574	0.34324020269914113	0.007954940881684115	0.02294461671064674	0.0010780725912499453	16.637907388611406	1985.884877766665	2111.8231727622274	0.06004847944362947	0.004682457178733321
-69.91142517844177	0.0999389693519961	23.960965307976203	16.053727971105427	3697.48181428922	88.36395506529173	14.167400697654198	105.79196289549371	0.20034999207411555	0.7030651059630679	0.40901810830606533	302.51818571078	0.15005465708620813	3.286765212766915	0.028611898193010615	0.0070837003488271	0.7810435652354164	0.4617198268926725	0.22781416832188642	0.25260088563812055	0.902439294434762	0.9998939935067358	7.638831335267419	-15.912612450253166	0.005392394109602334	0.053459294253061514	0.060468562728710436	0.5680510267902743	0.0021472187780505465	0.0008188280237925396	0.056805102679027435	0.34520537190290357	0.007971047152521754	0.02294245838896723	0.001078959321480164	16.6385002140929	1985.832599302346	2111.6360449347085	0.06004692160881504	0.0046831163509515016
-69.91008157196839	0.09993805004957813	23.88035992118568	16.13316341988863	3697.471891566352	88.54865011448275	14.219344234320992	105.879253344687	0.20035541306991192	0.7030748614562193	0.40903396532518144	302.5281084336484	0.15089812346651538	3.2867670709090056	0.028669987151149625	0.007109672117160495	0.7816732486724993	0.4617204345150884	0.22743170082143963	0.2535338894505783	0.9022876832134531	0.9998939697680933	7.640650127645156	-15.914726396792886	0.005392392385795299	0.053298511953978854	0.06062976622834194	0.5691086782561458	0.0021630513894984335	0.0008195560143758319	0.05691086782561458	0.34716406774098957	0.007987067754321711	0.022940345424101474	0.001079840087693446	16.639045963850663	1985.780655765679	2111.451349885517	0.0600453640715808	0.0046837756390343
-69.90873791753653	0.0999371309089514	23.800058231468654	16.212245596011897	3697.462821846429	88.73099171630567	14.270953815444734	105.96595673237903	0.20036083723441975	0.7030846223309195	0.40904845891251246	302.5371781535714	0.15173907985334686	3.2867689302459584	0.028727329105148382	0.007135476907722366	0.7822953394299796	0.4617210424547713	0.22705529922656503	0.2544604329097248	0.9021368728617201	0.9998939460232876	7.642468925256647	-15.916840697070121	0.005392390810167525	0.05313822144867615	0.06079031099823061	0.5701516225809368	0.002178835851547653	0.0008202793541077134	0.05701516225809368	0.3491160323408234	0.008003000172666242	0.022938272206959563	0.001080714846980734	16.639544798446426	1985.7290461845553	2111.2690082836943	0.060043806831949535	0.00468443504303217
-69.90739421508957	0.09993621193013662	23.720059309087638	16.29097565524439	3697.454602099902	88.91105456745618	14.32223042292814	106.05206925563006	0.2003662645393208	0.70309438853566	0.40906159398718667	302.5453979000986	0.15257742510169667	3.2867707907673216	0.02878394780451407	0.00716111521146407	0.782909947377966	0.4617216507084846	0.22668475872809413	0.2553805689269948	0.9019868739684822	0.9998939222723163	7.644287728214158	-15.918955351239836	0.0053923893821946215	0.05297842204792677	0.06095018246771047	0.5711803482146433	0.002194571612226541	0.0008209980106638355	0.057118034821464325	0.3510610169770178	0.00801884216958547	0.022936233600503893	0.0010815835607601433	16.639996884505422	1985.6777695770718	2111.088945432544	0.060042249889943944	0.00468509456299562
-69.90605046457091	0.09993529311315459	23.640362225617498	16.369354756959552	3697.4472291909083	89.08890904869959	14.373175047574675	106.13758751417863	0.2003716949561754	0.7031041600187204	0.4090733756305855	302.5527708090922	0.15341306179676537	3.2867726524626018	0.02883986562760829	0.007186587523787335	0.7835171803169597	0.46172225927297833	0.2263198862755425	0.25629434991553374	0.9018376964454038	0.9998938985151765	7.646106536629945	-15.921070359457007	0.005392388101333548	0.05281911305757617	0.06110936675882116	0.5721953156347392	0.0022102581330241925	0.0008217119549751261	0.057219531563473924	0.3529987818136959	0.00803459176197912	0.02293422490315316	0.0010824461945594982	16.64040239450007	1985.6268249524253	2110.9110909513006	0.06004069324558689	0.004685754198975166
-69.90470666592395	0.0999343744580261	23.56096605395463	16.44738406365262	3697.4406998811014	89.26462151983092	14.423788688264878	106.22250849041721	0.2003771284564399	0.7031139367281994	0.4090838090802989	302.5593001188986	0.1542458961448269	3.2867745153212646	0.028895103675487414	0.007211894344132438	0.7841171440188595	0.4617228681449919	0.22596049974367544	0.2572018277914394	0.9016893495562105	0.9998938747518655	7.647925350616253	-15.923185721876708	0.005392386967023268	0.05266029377858779	0.06126785066000286	0.5731969592472093	0.0022258948885795285	0.0008224211610674232	0.05731969592472093	0.3549290956606167	0.008050247201711226	0.022932241815045495	0.0010833027178117794	16.640761506539423	1985.576211311735	2110.735378480169	0.06003913689890113	0.004686413951021353
-69.90336281909207	0.09993345596477193	23.481869868326054	16.525064740492756	3697.4350108333724	89.43825459406997	14.474072351192843	106.30682953049356	0.20038256501148297	0.7031237186120449	0.4090928997242594	302.56498916662804	0.15507583786938658	3.286776379332745	0.028949681859177186	0.007237036175596421	0.7847099422675459	0.4617234773212556	0.22560642716239054	0.25810305397538236	0.9015418419443917	0.9998938509823803	7.649744170285374	-15.925301438654065	0.005392385978685402	0.0525019635070885	0.061425621601215855	0.5741856891545882	0.002241481366382109	0.0008231256059100956	0.05741856891545882	0.3568517357408918	0.008065806957167436	0.022930280406815592	0.001084153103662071	16.64107440416454	1985.525927648807	2110.56174540593	0.06003758084990952	0.004687073819184748
-69.90201892401862	0.09993253763341291	23.40307274429842	16.602397954909396	3697.4301586154697	89.60986739236363	14.52402704916157	106.39054832650947	0.20038800459260128	0.703133505618081	0.40910065309503263	302.56984138453026	0.15590280011269844	3.2867782444864497	0.02900361898053961	0.0072620135245807845	0.7852956768990321	0.4617240867984923	0.2252575060068389	0.25899807939459263	0.9013951816593196	0.9998938272067184	7.651562995749595	-15.927417509944316	0.0053923851357248675	0.05234412153441377	0.06158266763047334	0.5751618927943063	0.0022570170664847756	0.0008238252692734363	0.057516189279430634	0.3587664874704584	0.008081269696237294	0.02292833709080694	0.0010849973287857216	16.641341276149166	1985.4759729508385	2110.3901326076366	0.06003602509863488	0.004687733803515949
-69.90067498064701	0.09993161946396982	23.32457375878692	16.679384876208616	3697.4261397035343	89.77951577986227	14.573653800930218	106.4736628997035	0.20039344717103436	0.7031432976940362	0.4091070748642663	302.57386029646614	0.15672669934185154	3.286780110771766	0.029056932807453695	0.0072868269004651084	0.7858744478411055	0.46172469657341964	0.22491358254124863	0.2598869544851572	0.9012493761809653	0.9998938034248771	7.6533818271211596	-15.929533935902684	0.005392384437530478	0.05218676714715295	0.06173897739161373	0.576125936461897	0.002272501501226874	0.0008245201335939399	0.0576125936461897	0.360673144247521	0.008096634270553288	0.022926408594441283	0.0010858353732165597	16.641562316305638	1985.4263461990697	2110.2204842201377	0.060034469645100084	0.004688393904065553
-69.89933098892057	0.09993070145646352	23.246371990064134	16.756026675218923	3697.4229504855316	89.94725258505252	14.622953630611985	106.55617158458872	0.2003988927179785	0.7031530947875675	0.4091121708372859	302.57704951446885	0.15754745525944847	3.2867819781780643	0.029109640143469305	0.007311476815305993	0.7864463531524628	0.4617253066427507	0.22457451121375713	0.260769729194617	0.9011044324432371	0.9998937796368531	7.655200664512422	-15.931650716684569	0.005392383883475555	0.052029899627193926	0.06189454010329515	0.5770781667223711	0.0022879341949680774	0.0008252101838471888	0.057707816672237115	0.36257150725202714	0.008111899700950333	0.022924491935671226	0.0010866672201848618	16.641737723295787	1985.377046369388	2110.0527474149476	0.06003291448932802	0.00468905412088422
