beta-catenin	Axin2 mRNA	Axin2 protein	Notch protein	cytosolic NicD	phosph. beta-catenin	Lunatic fringe mRNA	Lunatic Fringe protein	active Ras	active ERK	active TF X	Dusp6 mRNA	Dusp6 protein	nuclear NicD	nuclear beta-catenin	Gsk3	inactive Ras	inactive ERK	inactive TF X	Axin2/Gsk3 destruction complex	Values[vsFK]
0.4007411465145808	0.11869379883245826	0.04401339802786147	0.11751471620861806	0.6782843878412527	0.009341456681072287	0.5711342394338937	2.9043088606591816	1.988781270855381	0.01518486907548818	0.0012113395351260189	3.4546536958801357	10.177032833091927	0.0026563711373842717	0.18259558508441204	1.4785799441085106	0.011218729144619077	1.984815130924512	1.998788660464874	1.5214200558914894	1.885094708504228
0.42298723848167047	0.12851952354448543	0.0414682266455505	0.1174438323839328	0.6588709436049028	0.009203164208786639	0.35762922747328907	2.8419790643607965	1.988781270855381	0.015308411445008963	0.0012203211180469903	3.3239410637072724	10.113596544879487	0.0019877029167587033	0.19276887962208267	1.5294750898990896	0.011218729144619077	1.984691588554991	1.9987796788819532	1.4705249101009104	1.8612846171454613
0.44621739735203975	0.1395597303565534	0.03920966376803846	0.11726427721776549	0.6401924933830324	0.00906753681099448	0.20648584977270745	2.7635471345610405	1.988781270855381	0.015472952097025034	0.0012326151481400302	3.193897526749478	10.03079795601075	0.001804433486938121	0.2034056563757231	1.5773292534101406	0.011218729144619077	1.984527047902975	1.9987673848518597	1.4226707465898596	1.839439381484155
0.47041530579428625	0.15194227907706512	0.03719544530986199	0.11698340864697271	0.6222785559361218	0.008934079767888925	0.11102448678892658	2.674477697084105	1.988781270855381	0.01568075552845449	0.0012483922154517665	3.0645672519345997	9.928795989441271	0.0016658296193341165	0.21449743417894912	1.62237634996708	0.011218729144619077	1.9843192444715454	1.9987516077845484	1.3776236500329204	1.8193389839479095
0.4955664964184312	0.16581263699358062	0.035392287077475396	0.11660908289884464	0.605148994120959	0.008802607199108043	0.056728051869936756	2.5792237121043207	1.988781270855381	0.015934830028329267	0.0012678831066419065	2.935998611196379	9.80775892220141	0.001546512755989354	0.22603709228388344	1.6648134592522377	0.011218729144619077	1.9840651699716707	1.9987321168933583	1.3351865407477623	1.800800941837758
0.5216565761835247	0.1813351000956262	0.033773705233119095	0.11614819965943485	0.5888200013231494	0.008673161360692206	0.028168311895759444	2.4808289314828365	1.988781270855381	0.016239042564579507	0.0012913877090337807	2.8082446934492085	9.667865750577857	0.0014426630179200394	0.23801790980940016	1.704806494031266	0.011218729144619077	1.9837609574354202	1.9987086122909663	1.2951935059687343	1.7836730443235072
0.5486698895781545	0.198694648427315	0.03231846946048037	0.11560528621895139	0.5733066717479222	0.008545957439256624	0.013855222799101364	2.381101328737358	1.988781270855381	0.016598275021832837	0.0013192872443259318	2.681363890106585	9.509307718790398	0.0013517833797507303	0.2504328518132894	1.7424945691902929	0.011218729144619077	1.983401724978167	1.998680712755674	1.2575054308097071	1.7678278375336667
0.5765884831653172	0.2180991922273449	0.03100948530769165	0.114981704697467	0.558625281708527	0.008421345624997759	0.006861994233643742	2.2810248023602573	1.988781270855381	0.017018634134181213	0.0013520608065276378	2.5554205656688613	9.332290048107064	0.0012719444373110443	0.2632740242434445	1.7779933726004145	0.011218729144619077	1.9829813658658189	1.9986479391934726	1.2220066273995855	1.75315839618542
0.6053912768220331	0.23978214472528658	0.029832975020886138	0.11427550459079688	0.5447950914974015	0.008299785162085597	0.0034809452030606677	2.18111729029205	1.988781270855381	0.01750773290955133	0.0013903076161602898	2.4304858266209943	9.137033910736488	0.001201635597470735	0.276532244812728	1.8113977582554197	0.011218729144619077	1.9824922670904488	1.9986096923838397	1.1886022417445803	1.7395750567525528
0.6350533747428297	0.26400528286832514	0.0287778705241773	0.11348162812378082	0.5318397215759649	0.008181826925866638	0.0018474380938103237	2.0816572528632773	1.988781270855381	0.018075069332474946	0.0014347770430660994	2.306638403732822	8.923778702497764	0.0011396675205764186	0.29019669286397026	1.8427837237823816	0.011218729144619077	1.981924930667525	1.9985652229569342	1.1572162762176184	1.7270028804169453
0.6655454674809713	0.29106184648357925	0.027835360172020374	0.11259219994649237	0.5197882773665566	0.008068102256451383	0.0010523583534789028	1.9828072290270469	1.988781270855381	0.01873254012313754	0.0014864094104269862	2.1839656647511636	8.69278468086267	0.0010851025878850582	0.30425461174678714	1.8722098932060354	0.011218729144619077	1.9812674598768627	1.9985135905895728	1.1277901067939646	1.7153796782844826
0.6968332883995868	0.3212798011459271	0.02699854898583838	0.11159675973153918	0.5086763703383711	0.00795931653367363	0.0006589396821784719	1.8846767442833723	1.988781270855381	0.01949514572794106	0.0015463920669278137	2.062564776269278	8.444336051484829	0.0010372049699519327	0.31869104412708954	1.8997185970374988	0.011218729144619077	1.980504854272059	1.9984536079330721	1.1002814029625012	1.7046544760953668
0.7288770960963478	0.35502515517953925	0.026262204022668285	0.11048239569194516	0.49854712543460805	0.007856246461329567	0.00045868225672549543	1.7873534918825942	1.988781270855381	0.020381971606963305	0.0016162375310271556	1.9425440349809564	8.178744608147527	0.0009954048261759385	0.33348858527461084	1.925336622035308	0.011218729144619077	1.9796180283930367	1.9983837624689729	1.074663377964692	1.6947863271360784
0.7616311600779252	0.3927051803025963	0.025622564538779546	0.10923379167105852	0.48945221489061114	0.0077597403335307345	0.00035224176599523316	1.6909188260849006	1.988781270855381	0.021417577359748998	0.0016978942437720788	1.8240243891206651	7.896354060159065	0.0009592729387414835	0.34862714254778654	1.9490756901004669	0.011218729144619077	1.978582422640251	1.998302105756228	1.0509243098995331	1.6857434043408324
0.795043231139026	0.43477134534967443	0.02507720209554628	0.10783322772090857	0.4814529171904407	0.007670720742751704	0.0002922364729198517	1.5954557365728648	1.988781270855381	0.022634001998889687	0.0017939066420244489	1.7071411699187768	7.59754522048864	0.0009285032651931034	0.364083691559237	1.970932718134036	0.011218729144619077	1.9773659980011105	1.9982060933579755	1.029067281865964	1.6775023183820488
0.8290539811759657	0.48172174764613107	0.02462491962359786	0.1062605913939723	0.47462115894212376	0.007590189297343548	0.00025599126352785314	1.5010533142883973	1.988781270855381	0.02407372421613285	0.001907651786486715	1.592046049191379	7.282742281641349	0.0009029016942975565	0.3798320212181649	1.9908899070177764	0.011218729144619077	1.975926275783867	1.9980923482135133	1.0091100929822236	1.6700476198002492
0.8635963999418438	0.5341028451890898	0.024265681384545906	0.10449347549485391	0.4690404475448538	0.007519232975246612	0.00023259251326084685	1.4078096491933156	1.988781270855381	0.02579414567383131	0.002043698303256865	1.4789092309300658	6.952420480888575	0.0008823798253746395	0.39584246124412065	2.0089147067976403	0.011218729144619077	1.9742058543261687	1.9979563016967432	0.9910852932023597	1.6633714513811937
0.8985951387365132	0.592510409204203	0.02400056835016217	0.10250746418025053	0.4648065348208209	0.007459031779280638	0.0002167484022236282	1.3158340970955016	1.988781270855381	0.027874582495738664	0.002208367226940366	1.3679218692367587	6.607115561934645	0.0008669529277009426	0.41208158696879615	2.024959704680026	0.011218729144619077	1.9721254175042613	1.9977916327730596	0.9750402953199742	1.6574733234072743
0.9339657931826936	0.6575899382373488	0.023831756481930196	0.10027674625671033	0.4620275581131673	0.007410867413086929	0.0002058786402676321	1.2252493704793472	1.988781270855381	0.030427540231947436	0.0024106387162473246	1.2592986782307114	6.247435592262065	0.0008567414019701449	0.42851189732295386	2.038962479159014	0.011218729144619077	1.9695724597680524	1.997589361283753	0.961037520840986	1.6523599907328625
0.9696141186474097	0.7300375267829975	0.023762519937477584	0.09777524199260362	0.46082327998283046	0.007376132832888969	0.000198736203887565	1.136193673975596	1.988781270855381	0.033617612658762404	0.002663676940447287	1.1532806562194957	5.8740759193730865	0.0008519750585039938	0.4450914627342822	2.050845450933891	0.011218729144619077	1.9663823873412378	1.9973363230595524	0.949154549066109	1.6480454194419865
1.0054351713281897	0.8106038783424132	0.023797269812494668	0.0949784813678555	0.4613228917243949	0.007356342872709146	0.00019475704566269725	1.0488229843305146	1.988781270855381	0.03769460373306507	0.0029875152403848813	1.0501377798587959	5.4878383875535075	0.0008529993154959392	0.46177353984703	2.0605157257536564	0.011218729144619077	1.962305396266935	1.9970124847596151	0.9394842742463436	1.6445508470997705
1.0413123626979908	0.9001080913880795	0.0239416575530592	0.09186650898553686	0.46366067797017807	0.007353146982139642	0.00019375729403948582	0.9633135002610719	1.988781270855381	0.043054634545559904	0.0034140451927521854	0.9501714281647134	5.089656460150923	0.0008602819569813732	0.47850614856466256	2.0678648358025296	0.011218729144619077	1.9569453654544402	1.9965859548072478	0.9321351641974704	1.641904975211974
1.0771163979870413	0.9994776455217032	0.024202816608188748	0.08842807513358919	0.4679687110219798	0.007368347170346068	0.00019579817304067268	0.8798642232001408	1.988781270855381	0.05035966241971139	0.00399688681223693	0.8537161724795752	4.6806287270321185	0.0008744183280184797	0.4952316015999111	2.072768070372159	0.011218729144619077	1.9496403375802889	1.9960031131877634	0.9272319296278408	1.6401444124389202
1.1127040229969642	1.1098578470731209	0.024589934224989115	0.08466623450676068	0.4743657630895983	0.0074039294966320975	0.00020113377101025292	0.798699552335712	1.988781270855381	0.06078667777834173	0.004832382707344321	0.7611404496950445	4.262064645296907	0.0008961318042916055	0.5118859617160971	2.075082539412132	0.011218729144619077	1.9392133222216583	1.9951676172926553	0.9249174605878681	1.6393146867605366
1.1479163776806234	1.2329162480640783	0.025115698394833345	0.08060511566303502	0.48294197388367105	0.007462131975032347	0.00021020153148661609	0.720071667613811	1.988781270855381	0.0765806859619276	0.006107993681471517	0.6728456740354178	3.8355486801818195	0.0009262652522472026	0.5283983612662881	2.0746416088676334	0.011218729144619077	1.9234193140380724	1.9938920063185286	0.9253583911323666	1.639472693437177
1.1825763908876605	1.3717513154768122	0.025800352832279397	0.07629695033890252	0.4937397261558809	0.007545616571186976	0.00022363614920749172	0.6442623143408036	1.988781270855381	0.10232970095728798	0.008223148547494008	0.5892641721078978	3.4030330823330592	0.0009657585463343384	0.5446900038705409	2.0712387286107283	0.011218729144619077	1.8976702990427121	1.9917768514525063	0.9287612713892717	1.6406931348954878
1.2164834845458152	1.5338884535917454	0.026684522664374936	0.07182747142924278	0.5067328346217959	0.007657968187294013	0.00024229714959001978	0.5715833765597593	1.988781270855381	0.14777018852880783	0.012108604808149615	0.5108607980159242	2.966977000397081	0.0010156080813376064	0.5606723118538821	2.064577753421324	0.011218729144619077	1.8522298114711921	1.9878913951918502	0.9354222465786761	1.6430873577251406
1.2493997395620078	1.7417165371354637	0.027873402976466052	0.06731679477561184	0.5218083795656682	0.007805319831339943	0.00026730608928955213	0.5023753268754422	1.988781270855381	0.23241641381406544	0.020066479869940052	0.43816540448833136	2.5305642877157792	0.00107680799813186	0.5762424566679607	2.0541083185820415	0.011218729144619077	1.7675835861859346	1.9799335201300599	0.9458916814179587	1.6468646495292814
