G_p	G_t	I_l	I_p	Q_sto1	Q_gut	I_1	I_d	X	I_po	Y	Q_sto2	Values[aa]	Values[cc]	Values[EGP]	Values[V_mmax]	Values[E]	Values[S]	Values[I]	Values[G]	Values[HE]	Values[m_3]	Values[Q_sto]	Values[Ra]	Values[k_empt]	Values[U_idm]	Values[U_id]	Values[U]	Values[S_po]
305.01054997914434	201.9657481852418	41.51339215140663	11.506288869851815	3241.7354746145043	7032.566430354463	76.86975463650124	32.95102074360745	139.80306632900658	15.96829177015161	5.602334144998011	42197.51213177213	0.00017806267806267802	0.003205128205128205	0.7760782269559603	7.256595293970647	0.0	7.984145885075805	230.12577739703625	162.2396542442257	0.4043819650936955	0.1289963850404371	45439.247606386634	4.625264844579281	0.008065216081796653	3.4278189547092954	3.4278189547092954	4.427818954709295	8.051902383246636
305.5177963444328	202.38705132849148	41.82344144910461	11.592750404708928	3065.800858276219	6972.93649916402	78.08251616149452	33.30138700100014	141.95814550716437	16.03469468320059	5.690570913625645	42033.928242105365	0.00017806267806267802	0.003205128205128205	0.767756013245894	7.337626271069381	0.0	8.017347341600294	231.85500809417854	162.50946614065572	0.40337264081535107	0.12845673362960433	45099.72910038158	4.586046697527105	0.008057797778319923	3.4699069497826214	3.4699069497826214	4.469906949782621	8.082359694302292
305.9783471591947	202.76637158132448	42.13146888431525	11.679282951436104	2899.4145192591213	6915.012814651843	79.29935298406272	33.65855540960755	144.09940653668778	16.098246896957985	5.775884370370182	41862.439527335875	0.00017806267806267802	0.003205128205128205	0.7596468140472198	7.41813768577946	0.0	8.049123448478992	233.58565902872206	162.75443997829507	0.40240664716623864	0.1279419568491322	44761.854046595	4.54795073579025	0.008051252354255072	3.5114427197229587	3.5114427197229587	4.511442719722959	8.111182870717645
306.39322141286	203.10454146291048	42.43604594628929	11.765462203304681	2742.0582559369172	6858.676676536912	80.52021056632995	34.02250434096756	146.22720576035454	16.158752349036128	5.858285318777665	41683.589046912835	0.00017806267806267802	0.003205128205128205	0.7517608007938537	7.498142936589331	0.0	8.079376174518064	235.3092440660936	162.9751177727979	0.40148696429465086	0.12745340312610653	44425.64730284974	4.510898891106969	0.008045474458023581	3.552428910716827	3.552428910716827	4.552428910716827	8.138299081522428
306.76337322815397	203.40239164074995	42.735812682734874	11.85088088542993	2593.241990411458	6803.815825385051	81.74496934574263	34.393211649393784	148.34161712103196	16.216039444332555	5.937786848323691	41497.891877927235	0.00017806267806267802	0.003205128205128205	0.744106773716581	7.5776448037508	0.0	8.108019722166278	237.01761770859855	163.1720070362521	0.4006162004461452	0.12699221791016801	44091.13386833869	4.474817331310937	0.00804037169572307	3.5928634309620815	3.5928634309620815	4.5928634309620815	8.163646265918665
307.0896986260227	203.66075162029702	43.02948069943031	11.935150067244642	2452.50224216498	6750.3243865653385	82.97344803509033	34.770654177242626	150.44245289519594	16.269959601246352	6.01440404762733	41305.83633171434	0.00017806267806267802	0.003205128205128205	0.7366922419331448	7.656636228859367	0.0	8.134979800623174	238.70300134489278	163.34558437554398	0.3997966140610555	0.12655936046206792	43758.338573879315	4.439636423471819	0.008035863013326247	3.6327397992119472	3.6327397992119472	4.632739799211947	8.187172428078924
307.37304194345955	203.88045045272213	43.315835344063906	12.017900181753388	2319.4006845848626	6698.102765200698	84.20540707866705	35.15480729071157	152.52928450407134	16.320385824476883	6.088153750473864	41107.88514123217	0.00017806267806267802	0.003205128205128205	0.72952350234966	7.735101097353084	0.0	8.16019291223844	240.35800363506772	163.49629890609552	0.3990301354679514	0.12615561979625295	43427.28582581702	4.405290664805074	0.008031877284124527	3.672047504929093	3.672047504929093	4.672047504929093	8.208834953222954
307.61420189671594	204.06231742887488	43.59373719956921	12.098781786416582	2193.522779836573	6647.057501808307	85.44055222161356	35.545644446955194	154.6014632277362	16.36721131057221	6.159054312030953	40904.47661655544	0.00017806267806267802	0.003205128205128205	0.7226057170009377	7.813015017362881	0.0	8.183605655286105	241.9756357283316	163.62457547697653	0.3983183880793024	0.1257816297451388	43097.99939639201	4.371718587727772	0.008028352074679126	3.7107723754186424	3.7107723754186424	4.710772375418642	8.228599947213702
307.81393728702017	204.20718273352995	43.86212297387404	12.177466111726693	2074.4764876874715	6597.101096968764	86.67853815289499	35.94313679295029	156.65814066638913	16.41034809325979	6.2271254127168065	40696.02576651642	0.00017806267806267802	0.003205128205128205	0.7159429883972508	7.89034608905623	0.0	8.205174046629892	243.54932223453383	163.7308177058618	0.39766270898245126	0.12543788311533324	42770.50225420388	4.338862644544841	0.008025232566214674	3.748896945743052	3.748896945743052	4.748896945743052	8.246441601035784
307.97297234630616	204.3158780395159	44.120005872770435	12.253645419260014	1961.891044593781	6548.151811969032	87.91897219135501	36.34725279644648	158.69828883067615	16.4497257326466	6.292387887471084	40482.92538483733	0.00017806267806267802	0.003205128205128205	0.7095384326271792	7.967055660033423	0.0	8.2248628663233	245.07290838520026	163.81541082250328	0.3970641688637717	0.12512474493669806	42444.8164294311	4.3066690763334785	0.008022470611509286	3.7864008279965886	3.7864008279965886	4.786400827996589	8.262341581416177
308.0920017254177	204.3892370257989	44.36647552093506	12.327033200562193	1855.4158090799267	6500.13345159514	89.16141798582855	36.75795790892956	160.72071975545404	16.485290052130647	6.354863578097052	40265.54709973869	0.00017806267806267802	0.003205128205128205	0.7033942499745831	8.043099062805071	0.0	8.242645026065324	246.54066401124382	163.87872432203068	0.39652359120761416	0.12484246481185274	42120.962908818605	4.275087770087573	0.008020023909988318	3.8232610768389517	3.8232610768389517	4.823261076838952	8.276288448193153
308.1716951300444	204.42809580836	44.60069749220097	12.397364236694774	1754.7191696107661	6452.975134223611	90.40539920617923	37.17521426024876	162.72410455908746	16.517001925203118	6.4145752064694435	40044.24238649185	0.00017806267806267802	0.003205128205128205	0.6975117929071155	8.118426331421688	0.0	8.258500962601559	247.94728473389543	163.9211144308747	0.3960415707369126	0.12459118838994633	41798.961556102615	4.244072107508606	0.00801785528600654	3.859452548789042	3.859452548789042	4.859452548789042	8.288277098700048
308.21270160985944	204.43329327576788	44.82191249660423	12.464394536764827	1659.4875116734609	6406.611053474699	91.65040320514292	37.59898038454247	164.70699188205853	16.54483611383143	6.4715462666414005	39819.34354253855	0.00017806267806267802	0.003205128205128205	0.6918916313236314	8.192982894765402	0.0	8.272418056915713	249.2878907352965	163.94292638822307	0.3956184910697623	0.12437096799387894	41478.831054212	4.2135788082468215	0.008015932057260203	3.8949482530817776	3.8949482530817776	4.894948253081777	8.298308239271766
308.21565350600457	204.40567132356088	45.02943526433904	12.527901170496454	1569.424241230972	6360.980235046611	92.89588463304885	38.02921097712532	166.66782564670504	16.568780159792297	6.525800934064131	39591.16462486603	0.00017806267806267802	0.003205128205128205	0.6865336149680987	8.26671024431611	0.0	8.284390079896149	250.55802340992904	163.94449654574709	0.3952545415711571	0.12418177243303143	41160.588866097	4.183567769972964	0.008014225481957422	3.929719692120549	3.929719692120549	4.929719692120549	8.306387883908688
308.18117006855056	204.3460749855128	45.22265316819676	12.587682009176294	1484.248860981079	6316.026291845702	94.14126899005781	38.465856681414444	168.60496209924827	16.588833329069505	6.577363989943548	39360.00235017634	0.00017806267806267802	0.003205128205128205	0.6814369329868191	8.339546574931735	0.0	8.29441666453475	251.75364018352585	163.9261542917822	0.3949497333981436	0.12402349604289396	40844.25121115742	4.154001907329289	0.008012710274832028	3.9637371900080725	3.9637371900080725	4.9637371900080725	8.312526879489507
308.10986075390394	204.25535246170855	45.4010246142531	12.643555385675661	1403.6960965999658	6271.6971798704335	95.38595610378185	38.90886390509024	170.51668610521077	16.605005608872695	6.6262607591179385	39126.136958205956	0.00017806267806267802	0.003205128205128205	0.6766001706426572	8.411427397555924	0.0	8.302502804436347	252.87110771351317	163.88822380526804	0.39470391474513505	0.12389596699605104	40529.833054805924	4.124846991376324	0.00801136418335242	3.996970207900309	3.996970207900309	4.9969702079003095	8.316740457111267
308.0023282098871	204.13435504379427	45.56407722717783	12.695359684102822	1327.5150706936695	6227.944956894324	96.62932351983675	39.358174664902734	172.40122666465473	16.61731675744872	6.672517060002311	38889.83303846529	0.00017806267806267802	0.003205128205128205	0.6720213631647822	8.482286122591018	0.0	8.308658378724358	253.9071936820564	163.83102564355696	0.3945167852867795	0.12379895492229477	40217.34810915895	4.096071490880497	0.00801016761657537	4.029387644913866	4.029387644913866	5.029387644913866	8.31904780914244
307.85917096285203	203.98393694125826	45.71140585981414	12.742952866673358	1255.468521419674	6184.725545639252	97.87072979637226	39.81372645891779	174.25677163662675	16.625795405545343	6.716159165012555	38651.340321408905	0.00017806267806267802	0.003205128205128205	0.6676980467850488	8.552054613537164	0.0	8.312897702772672	254.85905733346712	163.75487817172979	0.3943879098357108	0.12373217788379555	39906.80884282858	4.067646416555046	0.008009103320048847	4.060958123827026	4.060958123827026	5.060958123827026	8.31947169105642
307.6809858175637	203.8049550126779	45.84267044657305	12.786211947634232	1187.3320635467094	6141.998502750374	99.10951769373372	40.27545216530095	176.08148165723415	16.630478208319875	6.757213770182205	38410.89443471258	0.00017806267806267802	0.003205128205128205	0.6636273070212397	8.620663710312003	0.0	8.315239104159938	255.72423895268463	163.66009883912963	0.3943167312335379	0.12369530874933203	39598.22649825928	4.039545169116592	0.008008156091001377	4.091650260790068	4.091650260790068	5.091650260790068	8.318038047413495
307.46836998243543	203.5982684072803	45.95759372407451	12.825032418701287	1122.893489620602	6099.726794613862	100.34501725253396	40.7432799665621	177.87350324662853	16.631409046658316	6.795707972711993	38168.71762558048	0.00017806267806267802	0.003205128205128205	0.6598058242543432	8.688043722073234	0.0	8.315704523329158	256.5006483740257	163.54700530980605	0.3943025824907936	0.1236879810076325	39291.611115201085	4.011743391842193	0.008007312528780643	4.121432918530463	4.121432918530463	5.121432918530463	8.31477566114325
307.22192293285565	203.3647381229521	46.055958836578505	12.859327634357276	1061.9521090551007	6057.876580811378	101.57654875371915	41.21713329815563	179.63098110116297	16.628638276416346	6.831669255298019	37925.01945005373	0.00017806267806267802	0.003205128205128205	0.6562299166750722	8.754124889403727	0.0	8.314319138208173	257.1865526871455	163.41591645364662	0.39434469819847157	0.1237097940608179	38986.971559108824	3.984218828149022	0.008006560816137686	4.15027544262472	4.15027544262472	5.15027544262472	8.309715825284133
306.9422480254552	203.10522648749216	46.13760684540967	12.889028161735395	1004.318123093577	6016.417005793817	102.80342555574211	41.69693082029828	181.35206957315805	16.62222202391232	6.865125476180554	37679.99743034132	0.00017806267806267802	0.003205128205128205	0.6528955806860786	8.818837815950742	0.0	8.31111101195616	257.78056323470787	163.26715320502936	0.3944422252365327	0.12376031803772082	38684.315553434884	3.95695118457978	0.00800589052750601	4.178147880583866	4.178147880583866	5.178147880583866	8.302892036331215
306.62995387644787	202.82059657043186	46.202434158693606	12.914081100540837	949.8120336849457	5975.319999179508	104.02495680471664	42.18258641182999	183.03494334378712	16.612221526281697	6.896104863939145	37433.837681239915	0.00017806267806267802	0.003205128205128205	0.6497985288287811	8.882113869726396	0.0	8.306110763140849	258.2816220108167	163.10103929598293	0.3945942328005182	0.12383909816206758	38383.64971492485	3.929921999460369	0.008005292460908277	4.205021183616421	4.205021183616421	5.205021183616421	8.2943397082921
306.2856555169932	202.5117115329749	46.250389897304494	12.934449378212523	898.2640844452394	5934.560084931914	105.24045001420191	42.67400918494054	184.6778072971751	16.59870251481356	6.9246360161549845	37186.71550672023	0.00017806267806267802	0.003205128205128205	0.646934225334372	8.943885554373784	0.0	8.29935125740678	258.68898756425045	162.91790187074105	0.3947997217748339	0.12394565871185882	38084.97959116547	3.903114517397528	0.008004758490545516	4.230867391035349	4.230867391035349	5.230867391035349	8.28409590659883
305.9099753386035	202.17943392391936	46.28147321205713	12.950111024758243	849.5137319686054	5894.114199557847	106.44921351203308	43.17110351956435	186.27890560682118	16.58173463971453	6.950747901129183	36938.79596776757	0.00017806267806267802	0.003205128205128205	0.6442979193784957	9.004086850816476	0.0	8.290867319857265	259.0022204951648	162.71807198861887	0.39505763347633915	0.12407950660134269	37788.30969973617	3.8765135697092	0.00800428143749303	4.255659797384341	4.255659797384341	5.255659797384341	8.272199100999726
305.50354384160215	201.82462492950307	46.29573056639512	12.961058431639138	803.409145835662	5853.961519352666	107.65055875243205	43.67376911623102	187.83653004839653	16.561390934528298	6.9744698619282195	36690.23442258428	0.00017806267806267802	0.003205128205128205	0.6418846761327082	9.062653529819709	0.0	8.280695467264147	259.22116863278274	162.5018850221288	0.39536685779516995	0.12424013461642858	37493.643568419946	3.850105460805023	0.008003854956250065	4.279373102461299	4.279373102461299	5.279373102461299	8.25868893657076
305.06700019978535	201.4481435851517	46.293252998083645	12.96729759887393	759.8067357147086	5814.083296619761	108.84380249250796	44.181901066131736	189.34902755637592	16.537747318446986	6.995831622096678	36441.17704030048	0.00017806267806267802	0.003205128205128205	0.6396894057052418	9.119523436119735	0.0	8.268873659223491	259.3459519774786	162.26968095733264	0.3957262407596059	0.12442702433221758	37200.983776015186	3.8238778604691515	0.00800347343517242	4.301983544524479	4.301983544524479	5.301983544524479	8.243606021966492
304.6009926541713	201.05084595691758	46.27417337205911	12.96884737421613	718.570704038464	5774.462704725408	110.02826883309454	44.695389937173125	190.81480704460276	16.510882134733976	7.014863292458592	36191.761289324146	0.00017806267806267802	0.003205128205128205	0.637706890065123	9.174636744877064	0.0	8.255441067366986	259.3769474843226	162.0218046032826	0.3961345915520436	0.12463964873950051	36910.33199336261	3.7978197019540185	0.008003131909064194	4.323469017055202	4.323469017055202	5.323469017055202	8.226991734063562
304.10617874423656	200.63358429968034	46.23866363725288	12.965738688149028	679.572623484424	5735.084692021251	111.20329112039843	45.21412187519645	192.23234549200436	16.480875724466475	7.031595378488597	35942.11640079059	0.00017806267806267802	0.003205128205128205	0.6359318079883072	9.227936190499364	0.0	8.240437862233238	259.3147737629805	161.75860571501946	0.39659068898810956	0.12487747459743122	36621.689024275016	3.771921085906284	0.008002825982420646	4.343809169149286	4.343809169149286	5.343809169149286	8.208888038566313
303.5832253982514	200.1972062011069	46.186932100214435	12.958013787570234	642.6910365311213	5695.935843926017	112.36821371676072	45.73797871830683	193.60019335618492	16.4478100321333	7.046058787734054	35692.36380955594	0.00017806267806267802	0.003205128205128205	0.634358758213073	9.279367270192553	0.0	8.22390501606665	259.16027575140464	161.48043904162304	0.39709328751157386	0.12513996454907172	36335.054846087056	3.7461731896590345	0.00800255176200277	4.362985490759707	4.362985490759707	5.362985490759707	8.189337324866177
303.0328088841656	199.74255371665163	46.11922072105653	12.945725473430894	607.8110773804613	5657.004253441572	113.52239363391229	46.26683812408934	194.91697929518418	16.411768243129554	7.058284836976894	35442.617572243966	0.00017806267806267802	0.003205128205128205	0.6329822808010421	9.328878421498924	0.0	8.205884121564775	258.91450946861784	161.1876643000881	0.39764112270443086	0.12542657900726786	36050.42864962442	3.720568182071187	0.008002305797589508	4.380981382543563	4.380981382543563	5.380981382543563	8.168382255455068
302.4556146386345	199.27046250335073	46.035802448515746	12.92893634271217	574.824114211162	5618.279399512326	114.66520203442629	46.80057370804627	196.18141424463988	16.37283445108855	7.068305258701658	35192.98476420255	0.00017806267806267802	0.003205128205128205	0.6317968768091791	9.376421175598459	0.0	8.186417225544275	258.57872685424337	160.88064608438006	0.39823291634345404	0.12573677783353313	35767.80887841371	3.695099143525414	0.008002085029897604	4.397782211313627	4.397782211313627	5.397782211313627	8.146065628463646
301.8523369840515	198.78176095870091	45.936978600063554	12.90771803807551	543.6274108328267	5579.752033000269	115.796025603277	47.33905519222416	197.39229487384077	16.33109335329042	7.076152206603938	34943.56585615484	0.00017806267806267802	0.003205128205128205	0.6307970263701268	9.421950287256413	0.0	8.16554667664521	258.15436076151013	160.55975371492102	0.39886738102998565	0.1260700218290393	35487.19326698766	3.669759990934792	0.00800188674478538	4.413375351684713	4.413375351684713	5.413375351684713	8.122430252817539
301.2236787439361	198.27726937013733	45.82307629266225	12.88215051300097	514.123806751364	5541.414069974588	116.91426779049773	47.88214856301311	198.54850643980637	16.286629972612815	7.081858259881587	34694.45507143308	0.00017806267806267802	0.003205128205128205	0.6299772052631447	9.465423842136719	0.0	8.143314986306407	257.64301026001937	160.22536103400853	0.3995432244162852	0.12642577405392352	35208.578878184446	3.6445454075602104	0.008001708532967163	4.427750214445048	4.427750214445048	5.427750214445048	8.097518835322663
300.5703507685524	197.75779908147396	45.69444593975658	12.852321305991532	486.2214145215522	5503.2584919571	118.01934993010843	48.42971623690657	199.6490250782334	16.239529405129304	7.085456426066485	34445.74072482085	0.00017806267806267802	0.003205128205128205	0.6293319000168904	9.506803342941575	0.0	8.119764702564652	257.04642611983064	159.8778461534853	0.40025915304203463	0.12680350098501247	34931.962139342395	3.6194507774025544	0.00800154825456132	4.44089826256238	4.44089826256238	5.44089826256238	8.071373878869657
299.8930713792549	197.22415168050446	45.55145881874345	12.818324828768924	459.8333335959196	5465.27925284043	119.11071223780449	48.98161723334335	200.6929195537393	16.189876591347083	7.086980142266312	34197.50554374954	0.00017806267806267802	0.003205128205128205	0.6288556216582253	9.546053775220598	0.0	8.09493829567354	256.36649657537845	159.5175911591781	0.40101387581152437	0.12720267353007167	34657.33887734546	3.5944721239835133	0.008001404007879504	4.4528130154380765	4.4528130154380765	5.4528130154380765	8.044037591269005
299.1925657424318	196.67711821261892	45.394504704018566	12.780261685101726	434.87737966868394	5427.471192120865	120.18781468846424	49.53770735355746	201.67935248850944	16.137756109652017	7.08646327464583	33949.82697279526	0.00017806267806267802	0.003205128205128205	0.628542918182382	9.583143653567955	0.0	8.068878054826008	255.6052337020345	159.14498177788923	0.40180610713328935	0.12762276791136637	34384.70435246394	3.569606053279493	0.008001274101938259	4.463490041988709	4.463490041988709	5.463490041988709	8.015551803955207
298.4695651819903	196.11747842473903	45.223989589590666	12.73823799882335	411.2758287122696	5389.829954133159	121.25013778192732	50.09783936447557	202.60758111730112	16.08325199169136	7.083940116060128	33702.77746225612	0.00017806267806267802	0.003205128205128205	0.6283883857510144	9.618045050010522	0.0	8.04162599584568	254.76475997646693	158.76040701169697	0.40263456972629136	0.1280632664212647	34114.05329096839	3.544849700602962	0.00800115703223867	4.472926943647368	4.472926943647368	5.472926943647368	7.985957899933358
297.7248064390422	195.54600004341802	45.04033350993777	12.692364752232882	388.9551749463712	5352.351912986116	122.29718320086472	50.661863186743204	203.476957596847	16.026447557002072	7.079445381757653	33456.42474154942	0.00017806267806267802	0.003205128205128205	0.6283866787745951	9.650733605641447	0.0	8.013223778501036	253.84729504465759	158.36425874417137	0.4034979971335685	0.12852365807151317	33845.37991649578	3.520200681233176	0.008001051459416245	4.481123328029939	4.481123328029939	5.481123328029939	7.955296750518356
296.95903088786184	194.9634380888512	44.84396841610256	12.642757186329511	367.8459018448434	5315.034102829135	123.32847435683838	51.22962608606109	204.28692886277864	15.967425266144447	7.073014203129126	33210.832078333704	0.00017806267806267802	0.003205128205128205	0.6285325189132138	9.681188525240477	0.0	7.983712633072223	252.85514372659023	157.95693132333074	0.4043951359546044	0.12900343914169016	33578.67798017854	3.4956570445530075	0.008000956190412441	4.4880807733842545	4.4880807733842545	5.4880807733842545	7.923608660034033
296.17298371566324	194.37053422988745	44.6353361847216	12.589534182183273	347.8822656688922	5277.874153229381	124.34355684323239	51.80097286686009	205.03703612535767	15.906266592151223	7.064682119451557	32966.058523850596	0.00017806267806267802	0.003205128205128205	0.6288207030004213	9.70939255831345	0.0	7.953133296075611	251.79068364366546	157.5388211253528	0.4053247477993014	0.12950211362734895	33313.94078951949	3.471217231547016	0.008000870161862246	4.493802785701787	4.493802785701787	5.493802785701787	7.890933318141981
295.3674130734498	193.76801617991168	44.414886702078924	12.532817693174987	329.0020907124819	5240.870229308925	125.34199878770633	52.37574606770459	205.72691397916236	15.84305190738801	7.054485067665293	32722.159145335067	0.00017806267806267802	0.003205128205128205	0.6292461100598358	9.735331965616504	0.0	7.921525953694004	250.6563538634997	157.11032610289882	0.40628561100770233	0.1300191936100523	33051.16123604755	3.4468800354301012	0.008000792425430368	4.49829474827803	4.49829474827803	5.49829474827803	7.857309759173834
294.54306920587885	193.1565971368383	44.18307605251133	12.472732197577988	311.1465756526235	5204.020976370882	126.3233911148851	52.953786157521044	206.3562891826852	15.777860385978416	7.042459370188262	32479.185246107885	0.00017806267806267802	0.003205128205128205	0.6298037073964993	9.758996473268963	0.0	7.888930192989207	249.45464395155975	156.67184532227597	0.40727652213312815	0.13055419954644482	32790.33182176051	3.422644565228541	0.008000722134861072	4.501563864962113	4.501563864962113	5.501563864962113	7.822776327912846
293.7007035662439	192.53697526809248	43.94036480782732	12.409404177936295	294.26011041667743	5167.325468748575	127.28734772300605	53.53493173202115	206.92497913005246	15.71076992024642	7.028641720819954	32237.184573966395	0.00017806267806267802	0.003205128205128205	0.630488555851469	9.780379215289974	0.0	7.855384960123209	248.1880835587259	156.2237784926829	0.40829629721225447	0.13110666048705855	32531.44468438307	3.3985102121384863	0.008000658534535958	4.503619097714194	4.503619097714194	5.503619097714194	7.787370651370938
