PEP	ACoA	PYR	OAA	AKG	G6P	MAL	Icd	PG3	EIIA	cAMP	Cra	Crp	PdhR	ICT	GLX	FBP	AceK	Acoa2act	Acs	Akg2mal	CAMPdegr	Cya	Emp	Eno	Fdp	GltA	AceB	Mdh	Me	PckA	Pdh	PfkA	Ppc	PpsA	PykF	ACT	IclR	AceA	EIICB	Icd_P	EIIA_P	CraFBP	PdhRPYR	CrpcAMP	GLC	BM	Values[alphaGLC]	Values[alphaACT]	Values[mu]	Values[k_bm_ACoA]	Values[k_bm_AKG]	Values[k_bm_G6P]	Values[k_bm_OAA]	Values[k_bm_PEP]	Values[k_bm_PG3]	Values[k_bm_PYR]	Values[SS_Me]	Values[SS_Ppc]
0.21045319038218677	0.3531844533687503	0.8632076861183317	0.050479322980412404	0.19134774910560948	1.9081207893231984	3.2795201960199942	0.0042907297406115	5.720875263408621	0.09647746399860603	0.20278179473992464	0.00029910653555392336	0.0059433942439769925	0.0011638931293594648	0.0014088105460704284	5.704838918879201e-09	6.574947579175454	0.0001416970023630477	0.001	0.0010962218262041085	0.0010268479534646083	0.001	0.001	0.011515592987995196	0.011552813113668493	0.00015749200032517596	0.0010296119275018426	0.0014169690257078685	0.0034572697734267395	0.0009997134991724713	0.0022908920069487243	0.004647400984447238	0.0001438160005962987	0.0009997134824269462	0.0009874930049134957	0.005977168061979419	2.095670653556884e-05	0.0072900000000000005	0.004723230085692895	0.003	0.00022053629312757234	0.0035225260013940505	0.006990893464446079	0.006126106870640545	0.0013466057560230097	4.799886196308022	0.03005403515154967	0.9997500565599254	5.130473496674816e-06	0.0001799552974873024	1.8795306604237974	0.9777558426221229	0.15396189862621426	6.398407698560623	0.4228945150571028	0.04898809138268713	0.5528883827827191	0.0009994815682983086	0.000999465564027368
0.21045312431315946	0.3533043125760052	0.8632050965848628	0.05047512192889133	0.19136671278274334	1.9081203513869842	3.2796613653425255	0.004290727527635514	5.720869803015642	0.09647746461907895	0.2027817610890189	0.000299107094239413	0.005943394426163112	0.0011638960663912898	0.0014088876203022618	5.704620975111259e-09	6.5749411808463	0.00014169700296405037	0.001	0.001096221804517474	0.0010268479475205507	0.001	0.001	0.011515592985630927	0.011552813124672354	0.00015749200073514628	0.001029611918337405	0.001416969031925397	0.0034572697447418266	0.0009997134511234886	0.0022908920141508225	0.004647400977413458	0.00014381600057153913	0.000999713430890897	0.0009874930083142981	0.005977168066282175	2.3051820811883956e-05	0.0072900000000000005	0.004723230106417989	0.003	0.00022053851575902576	0.0035225253809211274	0.006990892905760588	0.0061261039336087215	0.0013466055738368908	4.799874804677468	0.03005944402146949	0.9997500559668784	5.631840877763881e-06	0.0001799553254571273	1.8795307134565462	0.9777558701186962	0.15396193663880597	6.398408411720477	0.4228945383705108	0.04898812444387498	0.5528909820446349	0.0009994832720266324	0.0009994657037637107
0.21045306049350962	0.35342358262798945	0.8632027465811586	0.05047105189242114	0.19138577262517903	1.9081199228287264	3.27980883527292	0.0042907255452255795	5.7208647375837645	0.09647746526686196	0.2027817257896292	0.00029910761327394216	0.005943394617274143	0.0011638987316480972	0.001408964994980001	5.704386155745934e-09	6.574935236316913	0.00014169700360807443	0.001	0.0010962217827709478	0.0010268479415612057	0.001	0.001	0.011515592983282622	0.011552813135644747	0.00015749200119274064	0.001029611909148398	0.0014169690385730962	0.003457269715980388	0.0009997134034380206	0.0022908920221733995	0.004647400969811761	0.00014381600053635826	0.0009997133793945524	0.000987493012081887	0.00597716807035411	2.5146841439372646e-05	0.0072900000000000005	0.004723230128576987	0.003	0.0002205405086192373	0.003522524733138101	0.0069908923867260594	0.006126101268351915	0.0013466053827258604	4.799863410998203	0.030064853865670937	0.9997500553737219	6.1311391027793705e-06	0.0001799553533110597	1.87953076626562	0.9777558974992897	0.15396197449412496	6.3984091219207375	0.42289456158662214	0.04898815736849315	0.5528935705779161	0.0009994849687210696	0.0009994658429208021
0.2104529986669939	0.3535422818007314	0.8632006045636198	0.05046709756034629	0.19140490484807793	1.9081195027347908	3.2799616776198866	0.004290723762937127	5.720860013499288	0.09647746593747925	0.20278168900682875	0.00029910809803485554	0.005943394816416377	0.001163901160919209	0.001409042585353939	5.704135085992985e-09	6.574929684046687	0.00014169700429185616	0.001	0.0010962217609613736	0.0010268479355856025	0.001	0.001	0.011515592980950005	0.011552813146590908	0.00015749200169472383	0.0010296118999333997	0.001416969045618329	0.003457269687137939	0.0009997133561145343	0.002290892030960599	0.004647400961695585	0.000143816000491513	0.0009997133279377847	0.00098749301619128	0.005977168074212704	2.724177008718201e-05	0.0072900000000000005	0.0047232301520610965	0.003	0.00022054230209926783	0.003522524062520824	0.006990891901965147	0.006126098839080803	0.0013466051835836264	4.799852015269914	0.03007026468432618	0.9997500547804558	6.628381364045083e-06	0.00017995538104983842	1.879530818852444	0.9777559247646421	0.15396201219317385	6.398409829180268	0.4228945847060569	0.04898819015741236	0.5528961484509647	0.000999486658426465	0.0009994659815023338
0.21045293860928538	0.3536604263288913	0.8631986432021327	0.0504632456111419	0.19142408883979994	1.9081190902959173	3.2801190852847624	0.004290722154401115	5.720855584696407	0.09647746662710362	0.20278165094235412	0.0002991085531433694	0.005943395022497614	0.0011639033852134048	0.0014091203180009752	5.703868364223525e-09	6.574924471148773	0.00014169700501256695	0.001	0.001096221739086001	0.0010268479295928931	0.001	0.001	0.011515592978632814	0.01155281315751534	0.0001574920022382969	0.001029611890691169	0.001416969053032809	0.0034572696582105644	0.0009997133091515058	0.0022908920404640983	0.004647400953111338	0.00014381600043765773	0.0009997132765204658	0.0009874930206208632	0.005977168077873057	2.933660843117241e-05	0.0072900000000000005	0.004723230176776031	0.003	0.00022054392252186664	0.00352252337289645	0.006990891446856632	0.006126096614786608	0.0013466049775023895	4.799840617492281	0.030075676477607425	0.9997500541870803	7.123580743729822e-06	0.0001799554086741961	1.879530871218431	0.9777559519154861	0.15396204973694688	6.398410533517778	0.42289460772942994	0.04898822281149602	0.5528987157316118	0.0009994883411872896	0.0009994661195119679
0.21045288012392402	0.353778030671436	0.8631968388123752	0.050459484452964144	0.19144330674967838	1.9081186847953622	3.2802803566083663	0.004290720696771975	5.720851411586178	0.09647746733246375	0.2027816118095765	0.0002991089825714372	0.0059433952343626644	0.0011639054314030054	0.0014091981293553203	5.703586563902359e-09	6.574919552166951	0.00014169700576775372	0.001	0.0010962217171424599	0.0010268479235823462	0.001	0.001	0.011515592976330789	0.011552813168421914	0.0001574920028210361	0.001029611881420636	0.001416969060792006	0.00345726962919489	0.0009997132625474213	0.002290892050642051	0.0046474009440993285	0.00014381600037535863	0.0009997132251424689	0.0009874930253519207	0.005977168081348229	3.143135815181737e-05	0.0072900000000000005	0.00472323020264002	0.003	0.00022054539269250432	0.0035225226675363215	0.006990891017428566	0.006126094568597007	0.0013466047656373386	4.799829217664975	0.030081089245686962	0.9997500535935951	7.61675021452503e-06	0.00017995543618485915	1.879530923364982	0.9777559789525481	0.15396208712642995	6.398411234951816	0.4228946306573508	0.048988255331600325	0.5529012724871204	0.0009994900170476422	0.0009994662569533352
0.2104528230385776	0.3538951077445773	0.8631951708513435	0.05045580399818471	0.19146254313022867	1.9081182855960594	3.280444881761501	0.004290719370233933	5.720847460136512	0.09647746805076463	0.20278157179379733	0.00029910938973287736	0.005943395451008303	0.0011639073227964467	0.0014092759644348442	5.7032902353128165e-09	6.574914888032462	0.0001416970065552875	0.001	0.0010962216951287786	0.0010268479175533508	0.001	0.001	0.011515592974043708	0.011552813179313955	0.00015749200344084019	0.001029611872120908	0.00141696906887463	0.003457269600088098	0.0009997132163007752	0.002290892061458182	0.004647400934694579	0.00014381600030510623	0.0009997131738036687	0.0009874930303682282	0.005977168084649529	3.352602093239032e-05	0.0072900000000000005	0.004723230229582101	0.003	0.00022054673239219185	0.003522521949235447	0.006990890610267125	0.0061260926772035654	0.0013466045489916993	4.7998178157876605	0.030086502988737118	0.9997500530000006	8.107902640329311e-06	0.00017995546358254798	1.8795309752934861	0.9777560058765485	0.15396212436260076	6.39841193350078	0.4228946534904243	0.048988287718574296	0.5529038187841905	0.0009994916860512513	0.0009994663938300364
0.21045276720203246	0.3540116691202151	0.8631936215011453	0.05045219546743242	0.19148178462348434	1.9081178921313797	3.2806121308762304	0.004290718157599935	5.720843701085734	0.09647746877962034	0.2027815310475975	0.00029910977756204084	0.005943395671608458	0.0011639090796104065	0.0014093537757248107	5.702979907103309e-09	6.574910445163831	0.00014169700737331914	0.001	0.001096221673043339	0.0010268479115054028	0.001	0.001	0.011515592971771387	0.011552813190194324	0.00015749200409588557	0.0010296118627912511	0.0014169690772621898	0.003457269570887874	0.0009997131704100725	0.0022908920728810095	0.004647400924927521	0.0001438160002273257	0.0009997131225039394	0.0009874930356557048	0.005977168087786754	3.562059845735738e-05	0.0072900000000000005	0.004723230257540634	0.003	0.00022054795877780766	0.003522521220379745	0.006990890222437962	0.006126090920389605	0.0013466043283915457	4.799806411859994	0.030091917706930264	0.9997500524062964	8.597050777050358e-06	0.0001799554908679769	1.8795310270053212	0.9777560326882014	0.1539621614464287	6.398412629182909	0.4228946762292499	0.048988319973259815	0.552906354688961	0.000999493348241479	0.0009994665301456414
0.2104527124816439	0.35412772520144276	0.8631921753036037	0.05044865121582073	0.19150101968367417	1.908117503898013	3.2807816435058204	0.00429071704396007	5.720840109256946	0.09647746951699294	0.20278148970112775	0.0002991101485830226	0.005943395895458507	0.001163910719384259	0.0014094315221875495	5.702656087696734e-09	6.574906194674658	0.00014169700822024042	0.001	0.001096221650884817	0.0010268479054380878	0.001	0.001	0.011515592969513653	0.011552813201065482	0.00015749200478458653	0.0010296118534310632	0.0014169690859386027	0.0034572695415923146	0.0009997131248738274	0.002290892084883159	0.0046474009148246165	0.00014381600014238646	0.0009997130712431572	0.0009874930412021074	0.005977168090768407	3.77150924109466e-05	0.0072900000000000005	0.0047232302864620105	0.003	0.00022054908673301935	0.003522520483007115	0.00699088985141698	0.0061260892806157515	0.0013466041045414963	4.79979500588163	0.030097333400438814	0.9997500518124827	9.084207273369566e-06	0.0001799555180418542	1.8795310785018529	0.9777560593882153	0.15396219837887512	6.398413322016291	0.422894698874422	0.048988352096491695	0.5529088802670155	0.0009994950036613223	0.0009994666659036908
0.21045265876112879	0.35424328537190874	0.8631908188505784	0.050445164585597474	0.1915202383413508	1.9081171204498628	3.2809530196598677	0.0042907160163831465	5.720836662985899	0.09647747026114198	0.20278144787128796	0.000299110504967479	0.0059433961219255045	0.0011639122573314721	0.0014095091684173697	5.7023192665358975e-09	6.574902111712047	0.00014169700909465117	0.001	0.0010962216286521259	0.001026847899351064	0.001	0.001	0.011515592967270363	0.011552813211929542	0.00015749200550556211	0.001029611844039848	0.0014169690948898671	0.003457269512199855	0.0009997130796905625	0.002290892097440794	0.004647400904408879	0.00014381600005060972	0.0009997130200211984	0.0009874930469967746	0.0059771680936018794	3.980950447593331e-05	0.0072900000000000005	0.004723230316299558	0.003	0.00022055012916616195	0.003522519738858085	0.006990889495032522	0.0061260877426685375	0.001346603878074499	4.7997835978522145	0.03010275006943527	0.9997500512185593	9.569384671601182e-06	0.0001799555451048823	1.879531129784436	0.9777560859772926	0.1539622351608932	6.39841401201886	0.4228947214265301	0.04898838408909773	0.5529113955833855	0.0009994966523534168	0.0009994668011076948
0.21045260593856505	0.3543583581252935	0.8631895405113825	0.050441729778274595	0.19153943200020362	1.9081167413912492	3.281125912044615	0.004290715063652811	5.720833343631547	0.09647747101058066	0.202781405659461	0.0002991108485836497	0.0059433963504607	0.0011639137066486195	0.0014095866839232587	5.701969915201434e-09	6.574898174895183	0.0001416970099953312	0.001	0.0010962216063443917	0.0010268478932440534	0.001	0.001	0.011515592965041383	0.011552813222788325	0.000157492006257608	0.001029611834617205	0.0014169691041037815	0.0034572694827092274	0.00099971303485881	0.0022908921105331257	0.004647400893700328	0.00014381599995227524	0.0009997129688379398	0.0009874930530304092	0.005977168096293598	4.190383633259998e-05	0.0072900000000000005	0.0047232303470126046	0.003	0.0002205510972736472	0.0035225189894194176	0.006990889151416352	0.00612608629335139	0.001346603649539302	4.799772187771395	0.03010816771409214	0.9997500506245264	1.0052595408563995e-05	0.00017995557205775764	1.8795311808544135	0.9777561124561297	0.1539622717934281	6.398414699208404	0.42289474388615883	0.04898841595189876	0.5529139007025566	0.0009994982943600395	0.0009994669357611344
0.21045255392452114	0.35447295118017413	0.8631883301959181	0.0504383417430989	0.1915585932565015	1.9081163663714302	3.2813000192227118	0.00429071417603842	5.720830135149414	0.09647747176404174	0.20278136314997042	0.0002991111810392012	0.005943396580607232	0.0011639150787848378	0.0014096640424621412	5.7016084884307125e-09	6.574894365826018	0.00014169701092121587	0.001	0.0010962215839609292	0.0010268478871168353	0.001	0.001	0.011515592962826596	0.011552813233643393	0.00015749200703967187	0.0010296118251628178	0.0014169691135696991	0.0034572694531194315	0.000999712990377111	0.0022908921241419885	0.004647400882716383	0.00014381599984762705	0.0009997129176932593	0.0009874930592948868	0.00597716809884917	4.399808965782015e-05	0.0072900000000000005	0.004723230378565663	0.003	0.00022055200076869104	0.0035225182359583302	0.006990888818960801	0.006126084921215172	0.0013466034193927705	4.79976077563881	0.030113586334582006	0.9997500500303838	1.0533851816481348e-05	0.00017995559890117082	1.8795312317131174	0.977756138825417	0.15396230827741714	6.398415383602554	0.4228947662538877	0.048988447685708696	0.5529163956884707	0.0009994999297231121	0.0009994670698674616
0.21045250264071477	0.3545870715769678	0.8631871791495003	0.05043499607729894	0.1915777157438655	1.9081159950788313	3.2814750796352294	0.004290713345097906	5.720827023724406	0.09647747252043964	0.20278132041271207	0.00029911150371782214	0.005943396811987856	0.0011639163836725148	0.0014097412215599541	5.701235425043199e-09	6.574890668667659	0.00014169701187137463	0.001	0.0010962215615012128	0.0010268478809692385	0.001	0.001	0.011515592960625903	0.011552813244496094	0.000157492007850832	0.0010296118156764417	0.0014169691232783146	0.003457269423429693	0.0009997129462440166	0.0022908921382514768	0.004647400871472214	0.00014381599973687861	0.000999712866587036	0.0009874930657830933	0.005977168101273487	4.609226612426416e-05	0.0072900000000000005	0.004723230410927716	0.003	0.00022055284807809665	0.003522517479560433	0.006990888496282181	0.006126083616327496	0.0013466031880121458	4.7997493614541	0.03011900593107749	0.9997500494361314	1.1013166123886715e-05	0.0001799556256358066	1.8795312823618684	0.9777561650858394	0.15396234461378966	6.3984160652187985	0.4228947885302914	0.04898847929133462	0.5529188806045331	0.0009995015584842032	0.0009994672034300987
0.2104524520181519	0.35470072576892653	0.863186079775811	0.050431688944431445	0.19159679399336502	1.9081156272382997	3.281650866369453	0.004290712563506308	5.720823997454702	0.09647747327885904	0.20278127750823735	0.00029911181781189423	0.005943397044271902	0.0011639176299337345	0.0014098182017863855	5.700851148783915e-09	6.574887069777962	0.00014169701284499277	0.001	0.001096221538964848	0.001026847874801131	0.001	0.001	0.01151559295843921	0.011552813255347584	0.00015749200869027912	0.0010296118061578906	0.0014169691332214806	0.003457269393639422	0.0009997129024580846	0.0022908921528476222	0.004647400859981035	0.0001438159996202169	0.0009997128155191483	0.0009874930724887816	0.005977168103570832	4.8186367399702996e-05	0.0072900000000000005	0.0047232304440716025	0.003	0.00022055364651341327	0.003522516721141033	0.006990888182188108	0.006126082370066276	0.0013466029557281005	4.799737945216901	0.03012442650375128	0.9997500488417694	1.1490550456554958e-05	0.00017995565226234408	1.8795313328019756	0.977756191238076	0.1539623808034672	6.398416744074478	0.42289481071593993	0.04898851076957683	0.5529213555136158	0.000999503180684533	0.0009994673364524397
0.2104524019968742	0.3548139196899949	0.8631850254829837	0.05042841699482101	0.19161582331985155	1.9081152626052196	3.2818271826675773	0.004290711824908484	5.720821046084396	0.09647747403850264	0.20278123448990407	0.00029911212434799954	0.005943397277174254	0.001163918825044482	0.0014098949667968495	5.7004560690853716e-09	6.574883557403612	0.00014169701384135556	0.001	0.0010962215163515512	0.001026847868612414	0.001	0.001	0.011515592956266436	0.011552813266198853	0.00015749200955730069	0.0010296117966070283	0.0014169691433920505	0.0034572693637481837	0.0009997128590178842	0.0022908921679181287	0.00464740084825437	0.00014381599949780613	0.0009997127644894772	0.0009874930794064526	0.005977168105744962	5.0280395146427474e-05	0.0072900000000000005	0.004723230477973503	0.003	0.00022055440241797183	0.003522515961497426	0.006990887875652003	0.0061260811749555295	0.0013466027228257484	4.799726526926847	0.0301298480527761	0.9997500482472979	1.1966016838440568e-05	0.00017995567878145656	1.8795313830347384	0.9777562172828003	0.1539624168473636	6.398417420186785	0.4228948328113984	0.04898854212122894	0.5529238204780631	0.0009995047963649748	0.0009994674689378501
