Gd	Gt	R	Rl	Rg	Rlg	Rlgp	IP3	Pc	Pcg	P	Pg	Ca	Values[L]	Values[J1]	Values[kr1]	Values[J2]	Values[kr2]	Values[J3]	Values[J4]	Values[kr4]	Values[J5]	Values[J6]	Values[J7]	Values[J8]	Values[J9]	Values[J10]	Values[J11]	Values[kr11]	Values[J12]	Values[J13]	Values[J14]	Values[J15]	Values[J16]	Values[Cpc]	Values[Cc]	Values[Cp]
9999.851694971312	0.053275300305959096	13.809392429939658	1.4413925182193356e-05	5.006971505158275	0.14359431852740603	2.733244947877848e-05	0.015022590391337156	9.087791772541724	0.002218093619977884	90.89777165523702	0.002218478601298661	0.09999992447192721	0.1	0.00041428177276846436	9e-09	0.11004397393096355	7.562500000000001	0.14399351984581849	0.1502078528058815	9e-06	5.7437727410962417e-05	0.14359431852740603	0.007991295045893864	3.3041411729356485e-05	0.01812046694341738	0.018116409483629872	1.2802411937910761e-09	0.00334	0.013308561719867305	0.013310871607791964	2.4504709871581984	0.007245641515038474	0.018778237989171442	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9999.60244754579	0.1795937792413589	13.699382465468291	2.9421197444720795e-05	4.9669625579689844	0.293510759741592	0.00011479562368690431	0.015091215290161877	9.081404964043049	0.00868198977687418	90.89122447434778	0.008688571832350554	0.0999993343455499	0.1	0.0004109814736992579	9e-09	0.10914972403926981	7.562500000000001	0.2939067672182164	0.14900623514223185	9e-06	0.0001174043038966368	0.29351075974159196	0.026939066886203827	0.00012787158676946797	0.05987012188118522	0.05981849143230239	2.1790893501811377e-08	0.00334	0.05209193866124508	0.05213143099410332	2.4487488208368022	0.02836065393898315	0.018864019112702347	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9999.317709260746	0.33830951289546435	13.590265375362655	4.430325909363217e-05	4.927261040551689	0.44216730775612884	0.0002619730704342877	0.01521304843239315	9.073142127611279	0.01713216048688044	90.88256696742792	0.017158744473945272	0.09999790025218777	0.1	0.0004077079608621503	9e-09	0.10826822221750376	7.562500000000001	0.4425601959251671	0.14781385171078085	9e-06	0.00017686692310245152	0.4421673077561288	0.050746426934319654	0.0002492264356279139	0.11197629076410254	0.11178811184530607	8.758714698847345e-08	0.00334	0.10279296292128262	0.10295246684367163	2.4465207943310814	0.05596404594828614	0.019016310540491438	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9999.018210937718	0.5109532233844594	13.482026520542414	5.9061113724297885e-05	4.887872242386854	0.5895738131598213	0.00046836279718660384	0.015366363766188842	9.064159839978746	0.026428622675347554	90.87291873948614	0.026492797859772967	0.09999549516301001	0.1	0.00040446079508472233	9e-09	0.10739905924285154	7.562500000000001	0.5899635778743582	0.14663086110728718	9e-06	0.00023582952526392847	0.5895738131598212	0.07664298350766889	0.0003794685269451481	0.1685208072830638	0.16808856820003487	2.1035896840625558e-07	0.00334	0.15857173605208533	0.1589567871586378	2.4440987719308405	0.08633194014763665	0.01920795470773605	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9998.713334459184	0.6891620559454779	13.374655230559828	7.369574461806468e-05	4.848797389062664	0.7357402178586497	0.0007334667742403864	0.0155354519339293	9.054977775679614	0.03605618043436599	90.86278981316308	0.03617623072295028	0.09999208479295009	0.1	0.0004012396562535331	9e-09	0.10653923455161873	7.562500000000001	0.7361268841876831	0.1454573000099192	9e-06	0.0002942960871434599	0.7357402178586497	0.10337430839182167	0.0005107195309645429	0.22682435483069108	0.2260383977836089	3.914041291658315e-07	0.00334	0.21633708260619594	0.21705738433770166	2.4416228808969778	0.11778139365982443	0.019419314917411622	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9998.407323833753	0.8691487384852837	13.268142917792424	8.820812169105673e-05	4.810035622372976	0.88067646076279	0.0010567909501158258	0.015711526909349904	9.04582740174269	0.04578246236063611	90.85241404460189	0.045976091294819624	0.09998767606523352	0.1	0.0003980442867398996	9e-09	0.105687369609754	7.562500000000001	0.8810600534767175	0.14429314258304238	9e-06	0.000352270584305116	0.88067646076279	0.13037231077279254	0.0006395155363403404	0.2856738051370556	0.28442865558013525	6.277959880850756e-07	0.00334	0.2746947741638166	0.2758565477689177	2.439155534987729	0.14955334028877412	0.01963940863668738	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9998.102096147446	1.0491985117905585	13.162481961022744	0.00010259920945684183	4.771585159523159	1.0243924350039837	0.0014378452406546437	0.015890138039376726	9.036809968097158	0.05550297378975617	90.84190013092801	0.05578692718512006	0.09998229381916521	0.1	0.00039487445790728937	9e-09	0.1048428144823248	7.562500000000001	1.0247729786985171	0.14313833525377972	9e-06	0.0004097569740015934	1.0243924350039835	0.15737977676858375	0.0007643854174720077	0.344520055802384	0.3427161441444319	9.154127082553886e-07	0.00334	0.333017842738537	0.3347215631107203	2.4367240356664346	0.18130643696777746	0.019862672549220906	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9997.798513943248	1.2285360318028786	13.057665203863865	0.00011686996732488603	4.733443813583637	1.1668979690787467	0.0018761435064224724	0.016069140187070723	9.02796793956747	0.06517103798121174	90.83129996167303	0.06556106077835076	0.09997597029807459	0.1	0.00039172995506408625	9e-09	0.10400524673234912	7.562500000000001	1.1672754876762623	0.1419928123257874	9e-06	0.0004667591876314986	1.1668979690787464	0.18428040477043178	0.0008847561058554498	0.40311494345897425	0.4006586861430212	1.2500573566471857e-06	0.00334	0.3910262278872704	0.3933663646701045	2.434339833329725	0.21288820910071643	0.020086425233838398	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9997.496961473124	1.406812134997274	12.953685729169448	0.000131021349164078	4.69560922722438	1.3082028187320027	0.002371203525000429	0.016247529729812613	9.019317284411297	0.07476612600152713	90.8206395732142	0.07527701637305202	0.09996874041513919	0.1	0.0003886105706958912	9e-09	0.10317449135919077	7.562500000000001	1.3085773373372471	0.14085650299136276	9e-06	0.000523281127492801	1.3082028187320025	0.21102182024959107	0.0010004578789185314	0.4613468106381557	0.45815024421269257	1.6277793562949165e-06	0.00334	0.44859675600916277	0.45166209823831205	2.432007233726798	0.24423159671712316	0.020309412162265766	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9997.197605863452	1.5838711997012673	12.850536757366113	0.00014505430216399588	4.658078977705693	1.448316663664902	0.002922546961122126	0.01642484773007931	9.010862073283858	0.08427953494762035	90.80993317822623	0.08492521354236586	0.0999606396314394	0.1	0.00038551610141549463	9e-09	0.10235043992090453	7.562500000000001	1.448688205650428	0.13972933448119781	9e-06	0.0005793266654659608	1.4483166636649019	0.23758067995519008	0.0011115007660684184	0.5191659852503484	0.5151463517912794	2.044920737099122e-06	0.00334	0.505677209685722	0.5095512812541951	2.4297273344865133	0.2753081708474967	0.020531059662599136	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9996.900515573694	1.7596456099536288	12.74821160046466	0.00015896978734086193	4.620850624024607	1.5872491063874006	0.003529699335984218	0.016600889812553345	9.002601082685375	0.09370790737638529	90.79918953073752	0.09450147920077512	0.09995170301530258	0.1	0.00038244634658321166	9e-09	0.10153301417902583	7.562500000000001	1.5876178999221153	0.13861123347878068	9e-06	0.0006348996425549602	1.5872491063874004	0.2639468414930443	0.0012179734734618919	0.5765509808286857	0.5716303665026813	2.4980877345342394e-06	0.00334	0.5622474442583116	0.5670088752046506	2.427499805699165	0.306106964042612	0.02075111226569168	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9996.605714171192	1.9341078387512274	12.646703641108545	0.0001727686756290446	4.583921728052152	1.7250096721673438	0.004192189996326298	0.016775569115346597	8.994530782448043	0.10305029690682535	90.78841481773851	0.10400410290665087	0.09994196483589173	0.1	0.00037940110767833816	9e-09	0.10072214974279348	7.562500000000001	1.7253753203509286	0.13750212675451506	9e-06	0.0006900038688669375	1.7250096721673436	0.29011617581268406	0.0013199977055045609	0.6334931531138509	0.6275981877664973	2.984113140401057e-06	0.00334	0.6183017814409522	0.6240246174399052	2.4253236954752277	0.33662488484709646	0.020969461394183247	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9996.313204763937	2.1072486730059863	12.546006322890879	0.00018645195815132306	4.547289863967031	1.861607809100389	0.004909552083547629	0.016948852597021637	8.986646686768934	0.11230683873310611	90.77761397535407	0.11343249914389235	0.09993145839826562	0.1	0.0003763801880086587	9e-09	0.09991778870494983	7.562500000000001	1.861970563513063	0.13640194144872902	9e-06	0.0007446431236401555	1.8616078091003887	0.31608730095089793	0.0014177075506396908	0.6899897285266088	0.683051332096528	3.5000259430120924e-06	0.00334	0.6738410323986366	0.6805949948633541	2.4231977942436425	0.3668623748872412	0.021186065746277048	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9996.022981113525	2.2790673068648113	12.446113145747725	0.0002000205298984688	4.510952622419684	1.997052888799709	0.005681322502979825	0.01712073171170677	8.978943964206104	0.12147814695017124	90.76679128993253	0.12278659891120361	0.09992021598732903	0.1	0.0003733833925722469	9e-09	0.09911987632031583	7.562500000000001	1.997412760670799	0.13531060519659133	9e-06	0.0007988211555198836	1.9970528887997088	0.34186009602972167	0.0015112402135448455	0.7460406327160055	0.7379937938875456	4.043029537231888e-06	0.00334	0.7288688817010274	0.7367195934672216	2.421120799233768	0.39682144017026705	0.021400914639633464	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9995.735032695453	2.449566829400368	12.347017663641775	0.00021347530385884607	4.474907612321443	2.1313542068395486	0.006507041893368065	0.01729120898481648	8.97141771178274	0.13056504139084202	90.75595067415163	0.13206657267480246	0.09990826886062731	0.1	0.0003704105279879755	9e-09	0.09832835950683716	7.562500000000001	2.1317112191903345	0.13422804618178172	9e-06	0.0008525416827358194	2.1313542068395486	0.3674350244100551	0.0016007318881663124	0.8016470459620082	0.7924306226672315	4.6104862744651915e-06	0.00334	0.7833902483450521	0.7923994360488146	2.4190913883859966	0.426504758768313	0.0216140112310206	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9995.449347006435	2.6187521660503914	12.24871348328135	0.0002268171846326697	4.439152461562909	2.264520983374517	0.007386254596583503	0.01746029189000048	8.964063076771573	0.13956842395845284	90.74509579527412	0.14127270399587843	0.0998956472627608	0.1	0.00036746140245708575	9e-09	0.0975431861672007	7.562500000000001	2.264875159043082	0.13315419315803687	9e-06	0.0009058083933498069	2.264520983374517	0.3928128249075587	0.0016863159604300904	0.8568107439278839	0.8463672791956788	5.199906066805787e-06	0.00334	0.8374105437507169	0.8476362239752706	2.4171082531902224	0.45591527684568117	0.021825364862500595	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9995.165910620288	2.7866291356792168	12.15119426330823	0.00024004706967375753	4.4036848172501815	2.3965623637443305	0.00831850862757574	0.01762799005966263	8.956875309487765	0.14848922274080617	90.73423013613086	0.15040533164060266	0.09988238044906386	0.1	0.00036453582573882327	9e-09	0.09676430487989052	7.562500000000001	2.3969137253836896	0.13208897545623174	9e-06	0.0009586249454977322	2.3965623637443305	0.4179943703518824	0.0017681222648602835	0.9115337954226119	0.8998093447458988	5.808937432616825e-06	0.00334	0.8909353364448369	0.9024319898436157	2.4151701129211376	0.4850560261010567	0.02203498757457828	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9994.884709671709	2.9532040177940235	12.054453713700115	0.0002531658493408898	4.3685023457230825	2.527487419082886	0.009303355644569149	0.017794314021181205	8.949849784700517	0.15732836702275205	90.72335702528031	0.15946482299645853	0.09986849671297858	0.1	0.0003616336091325107	9e-09	0.0959916647585004	7.562500000000001	2.527835989169227	0.13103232298492073	9e-06	0.0010109949676331545	2.527487419082886	0.4429806026691035	0.001846276819423509	0.9658184233977832	0.9527623913761306	6.435359996009621e-06	0.00334	0.9439702021365122	0.9567889379787511	2.413275720411757	0.5139300421434096	0.022242892526476505	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
9994.605730081827	3.1184833500243703	11.958485595271013	0.0002661744069495469	4.333602732476568	2.6573051469259585	0.010340350919501258	0.017959274620638076	8.942982009007332	0.16608677618617335	90.71247965319164	0.1684515616148881	0.09985402341457636	0.1	0.00035875456546256065	9e-09	0.09522521538502815	7.562500000000001	2.6576509477521473	0.1299841662279747	9e-06	0.0010629220587703835	2.6573051469259585	0.46777250250365543	0.0019209017732216283	1.0196669396243023	1.0052319245894148	7.077077873861629e-06	0.00334	0.9965206571170401	1.0107093696893286	2.411423864041841	0.5425403282326017	0.02244909327579759	0.007655264031883095	6.512070121971074e-07	8.506656458678916e-05
