SMAC	C3	Casp9(p35-p12)	BIR12	BIR3R	XIAP-p2 fragment	BIR12-Casp3	XIAP-Casp9-Casp3	BIR3R-Casp9	XIAP	Casp9(p35-p10)	BIR12-SMAC	BIR3R-p2frag	XIAP-Casp3	XIAP-Casp9	BIR3R-SMAC	ProCasp3	XIAP-p2frag-Casp3	XIAP-2*SMAC	XIAP-p2frag-2*SMAC	Casp3 Substrate	cytosolic Cytochrome C	SMAC in mitochondrium	ProCasp9	APAF1	Clevage Products	Cytochrome C in mitochondrium	Values[limiting factor for apoptosome formation]	Values[free SMAC per XIAP]	Values[XIAP2*SMAC per XIAP]	Values[normalised Casp-9]	Values[normalised Casp9-P]	Values[normalised Casp-3]	Values[normalised Procasp-3]	Values[percent SMAC release]	Values[percent Apoptosome formation]	Values[XIAP_norm]	Values[XIAP_C3_norm]	Values[XIAP_C9_norm]	Values[XIAP_p2frag_norm]	Values[BIR12_norm]	Values[BIR3R_norm]	Values[BIR12_C3_norm]	Values[BIR3R_C9_norm]	Values[BIR3R_p2frag_norm]
0.09689269696744639	0.057986889257609996	3.052128373049024e-07	0.002544502903906574	0.028617427226140916	3.239671964308139e-10	0.0485029010488232	3.963491268100764e-12	2.3784285818928513e-06	4.422182121861361e-09	0.02082335307971785	0.0005375194208980998	0.016042471849964646	2.843121141809117e-07	4.936230204805987e-13	6.444671238316542e-05	1.019151109074709e-09	2.0278265716063204e-08	1.2396615586555546e-07	8.566627371934094e-12	3.4097344044128168e-06	9.999990463261726	0.006460140924583205	3.5533910355032997e-06	3.3420035533910317	0.999996590265596	9.536738281291306e-06	3.5533910355032997e-06	1.5379793169435934	1.9677167597707214e-06	1.0173761243496745e-05	0.6941117693239284	0.4832240771467499	8.49292590895591e-09	0.9487290402810857	0.9998815536321499	7.01933670136724e-08	4.512953613844124e-06	7.074784585049779e-11	3.270195700395875e-07	0.04038893498264403	0.45424487660541135	0.7698873182352889	3.775283463321986e-05	0.2546424103168991
0.09693878468723272	0.057668542985109275	2.2713612310222536e-07	0.002545951575666689	0.028451289300610545	1.575051196976413e-10	0.048205546598517064	1.4631894068972254e-12	1.7595527402406253e-06	2.204208494649957e-09	0.020704530402897988	0.000535314066862839	0.01595112532175155	1.4095102600129362e-07	1.8388229513895025e-13	6.410133228128467e-05	3.277754145215849e-10	9.793915751689269e-09	6.18614366746602e-08	3.988173947202034e-12	1.7035988321714213e-06	9.99999399221562	0.00585110251101909	2.628817721379098e-06	3.3420026288177174	0.9999982964011682	6.007784388711678e-06	2.628817721379098e-06	1.5387108680513129	9.819275662644476e-07	7.571204103407512e-06	0.690151013429933	0.48057119154257727	2.7314617876798745e-09	0.9535626784839755	0.9999123727426207	3.498743642301519e-08	2.237341098265088e-06	2.6143995270415484e-11	1.5795906145058587e-07	0.04041192977248713	0.45160776667635777	0.7651674063256676	2.792940857524802e-05	0.2531924654246277
0.09692764797477693	0.057350817943621034	1.691918053111114e-07	0.002546457432900564	0.028286256346407027	7.687774918669515e-11	0.04791105425984713	5.435615121102924e-13	1.305861002045233e-06	1.103317747035982e-09	0.020585973777207774	0.0005328044902910169	0.015859928144804282	7.017086936611487e-08	6.883203886954374e-14	6.372214383837095e-05	1.061352092102654e-10	4.748257728672282e-09	3.0963029191811746e-08	1.8689028942255813e-12	8.544346244803897e-07	9.999996215317973	0.00529948200783376	1.9448136186471222e-06	3.342001944813614	0.9999991455653756	3.7846820350416834e-06	1.9448136186471222e-06	1.538534094837729	4.914766538382817e-07	5.639726843703712e-06	0.6861991259069257	0.47792348286350855	8.844600767522117e-10	0.9579406189854464	0.9999351728793784	1.7512980111682257e-08	1.113831951232174e-06	9.720532555235495e-12	7.658945202950757e-08	0.040419959252389906	0.44898819597471473	0.7604929247594782	2.0727952413416396e-05	0.25174489118736953
0.09686500911351255	0.057033817596893265	1.2610913182367237e-07	0.0025461151349786106	0.028122316095443273	3.7862235235897135e-11	0.0476193398991013	2.0329824294849596e-13	9.712266292013944e-07	5.546542225533397e-10	0.020467794394907014	0.0005300261329268091	0.015768982526662388	3.5083944672452343e-08	2.591815056049593e-14	6.331262827348886e-05	3.478967069719316e-11	2.311276286858156e-09	1.5547737492201446e-08	6.777632991863319e-13	4.3024040255796405e-07	9.999997615768953	0.0047998662668314	1.438784453175467e-06	3.3420014387844486	0.9999995697595976	2.384231055257682e-06	1.438784453175467e-06	1.5375398271986116	2.4678948400319753e-07	4.203637727455745e-06	0.6822598131635672	0.4752818133074439	2.899139224766097e-10	0.9619058232791159	0.9999520405182275	8.804035278624439e-09	5.56891237630084e-07	3.63835545252368e-12	3.7287913049111954e-08	0.04041452595204144	0.44638596976894085	0.7558625380809729	1.5416295701609435e-05	0.25030130994702204
0.09675603632074549	0.05671763931409895	9.403686151670493e-08	0.002545008908727081	0.027959443991273474	7.789370651493759e-12	0.04733030515021636	7.645615590486877e-14	7.233852813197676e-07	2.7997925318466487e-10	0.02035007158428076	0.0005270106790590864	0.01567836071174225	1.7611527335742887e-08	9.623636046386936e-15	6.287622586820084e-05	1.1444067870699355e-11	1.1293701825554715e-09	7.831893439709086e-09	1.1003226557768947e-11	2.1745718063889816e-07	9.999998498011522	0.0043473524664165855	1.0644210389108126e-06	3.3420010644210345	0.9999997825428195	1.5019884870239823e-06	1.0644210389108126e-06	1.5358101003292934	1.243157688842712e-07	3.134562050556831e-06	0.6783357194760253	0.4726469942841579	9.536723225582796e-11	0.9654972026474874	0.999964519298703	4.444115129915315e-09	2.79549266538076e-07	1.3663459039881857e-12	1.8050151638205796e-08	0.04039696680519175	0.44380069827418206	0.7512746849240692	1.1482306052694724e-05	0.24886286844035319
0.09660540264712793	0.05640237250937846	7.014154568991544e-08	0.0025432142327575344	0.027797613289803944	9.126422581516272e-12	0.04704384977257124	2.8746509134655844e-14	5.393164592339284e-07	1.418786157937935e-10	0.020232862148230522	0.0005237865365825711	0.01558811416954118	8.875748116149995e-09	3.697562630351775e-15	6.24161888369184e-05	3.7774516515390975e-12	5.534915141267511e-10	3.956723208967126e-09	2.2507668244269098e-13	1.1031185198405525e-07	9.999999053804679	0.003937500010198399	7.874643809666685e-07	3.342000787464376	0.9999998896881483	9.461953259855193e-07	7.874643809666683e-07	1.5334190896369513	6.280513030106548e-08	2.3380515229971808e-06	0.6744287382743508	0.4700197709114872	3.147876376282581e-11	0.9687499999190603	0.9999737511873011	2.252041520536405e-09	1.408853470263354e-07	5.14985266111232e-13	8.930443439813767e-09	0.04036847988504023	0.44123195698101497	0.7467277741677975	8.560578717998864e-06	0.24743038364351078
0.09641733571023649	0.05608809819345115	5.2328678712758136e-08	0.002540799024568725	0.027636799056275186	4.380721525626859e-12	0.04675987720823892	1.0897370513323599e-14	4.0235562800525206e-07	7.218569313595342e-11	0.020116206728091578	0.000520379215895446	0.01549827966759523	4.490811480295796e-09	1.4050023269378941e-15	6.193552255525248e-05	1.2529602896614465e-12	2.7243405945815534e-10	2.005471056948853e-09	2.124249034678231e-13	5.6168470260979164e-08	9.99999940393538	0.003566286935151279	5.825701452983869e-07	3.34200058257014	0.9999999438315302	5.960646202109939e-07	5.825701452983869e-07	1.5304339001624838	3.183287391982307e-08	1.7442892904252712e-06	0.6705402242697193	0.46740081827875957	1.0441335747178722e-11	0.9716961354353073	0.9999805809951567	1.1458046529516413e-09	7.128289488359219e-08	1.9527575936923e-13	4.393885412440987e-09	0.04033014324712262	0.4386793500996061	0.7422202731466495	6.386597269924635e-06	0.2460044391681782
0.09619566148869713	0.05577488918408501	3.904503151136412e-08	0.002537824543683697	0.027476979388528062	2.241734462782239e-12	0.04647829683888611	4.149368410651075e-15	3.003172229876876e-07	3.687101799812834e-11	0.020000134244600568	0.0005168116430089544	0.01540888341223059	2.2810479378953746e-09	5.361889685284603e-16	6.143697173284088e-05	4.1777711964178705e-13	1.3456018751920704e-10	1.0197244890729624e-09	4.9489828407236964e-14	2.8705276451281754e-08	9.999999624507636	0.003230070454384296	4.309878214545762e-07	3.3420004309878157	0.9999999712947238	3.754923670241693e-07	4.3098782145457617e-07	1.5269152617253512	1.618610300115813e-08	1.3015010503788039e-06	0.6666711414866855	0.4647907432007084	3.4814759970148917e-12	0.9743645202032992	0.9999856337392848	5.85254253938545e-10	3.6207175988314047e-08	7.43739266536434e-14	2.1714590790791944e-09	0.040282929264820584	0.4361425299766359	0.7377507434743825	4.766940047423612e-06	0.2445854509877871
0.0959438428211618	0.05546281060983499	2.913656221392659e-08	0.002534346121073866	0.02731813548115183	1.1165268347028167e-12	0.046199024681308834	1.5894766878313803e-15	2.242317237140467e-07	1.8913413435854524e-11	0.019884665049694914	0.0005131044282179232	0.015319943935646545	1.16355404715983e-09	2.0553236660907889e-16	6.092302577840683e-05	1.4100271497489673e-13	6.673977667241409e-11	5.203755387653562e-10	2.6992932686538208e-14	1.4729338993484419e-08	9.999999763450743	0.0029255512548712614	3.1884744748777417e-07	3.342000318847442	0.9999999852706613	2.36549258954117e-07	3.188474474877741e-07	1.5229181400184413	8.259929186751686e-09	9.712187404642195e-07	0.6628221683231639	0.4621900884152916	1.175022624790806e-12	0.9767813392470535	0.9999893717517504	3.002129116802305e-10	1.8469137089468535e-08	2.849220721334062e-14	1.0770841826526493e-09	0.040227716207521684	0.43362119811352107	0.7333178520842673	3.5592337097467726e-06	0.24317371326423087
0.09566501417546455	0.05515192051682698	2.1744279636785072e-08	0.002530413778460401	0.027160251264269283	5.597262385255186e-13	0.04592198337347057	6.104985221605271e-16	1.6746333528168196e-07	9.738884773775602e-12	0.019769813212340673	0.000509276102400366	0.015231474166443335	5.957772648323146e-10	7.906780044659062e-17	6.039593348856985e-05	4.771521136234649e-14	3.3219863720532347e-11	2.664084565587349e-10	1.3943983179476336e-14	7.585375977973534e-09	9.999999850982311	0.0026497410039948376	2.3588512306232124e-07	3.3420002358851173	0.9999999924146243	1.4901768947669927e-07	2.3588512306232124e-07	1.5184922884994372	4.228705659662459e-09	7.248093212261691e-07	0.6589937737446891	0.4595993376402248	3.9762676135288744e-13	0.9789703094921045	0.9999921371625646	1.5458547259961273e-10	9.456791671918043e-09	1.0945497184239963e-14	5.361839676040931e-10	0.04016529807080002	0.4311150994328457	0.7289203710074693	2.658148179074317e-06	0.24176943121338623
0.09536201268649652	0.05484227048745814	1.622854626199897e-08	0.002526072761244216	0.027003312935323646	2.78715249431164e-13	0.04564710184301834	2.3744962664479797e-16	1.250901263168393e-07	5.036516951061356e-12	0.019655588165850935	0.0005053433252781165	0.015143482909461964	3.0638543548904996e-10	3.0626225161606094e-17	5.985772103316887e-05	1.6565262639704628e-14	1.6608630705379368e-11	1.3691169110741276e-10	8.729792908756323e-15	3.9226262692568695e-09	9.999999906121271	0.0023999331371730623	1.7450944222347266e-07	3.3420001745094368	0.9999999960773739	9.387872981475359e-08	1.7450944222347263e-07	1.5136827410555003	2.1732014461494084e-09	5.409515420666323e-07	0.6551862721950312	0.45701892072881783	1.380438553308719e-13	0.9809529116097376	0.9999941830185926	7.994471350891041e-11	4.863264649820263e-09	4.2551722508953016e-15	2.6805311039381797e-10	0.04009639303562247	0.4286240148464071	0.7245571721114021	1.9855575605847508e-06	0.24037274459463434
0.09503740634613754	0.054533906237489355	1.2112584209337864e-08	0.002521364011480112	0.02684730851056689	1.109320226092437e-13	0.04537431485598168	9.174977722991456e-17	9.345192701617855e-08	2.61477744770025e-12	0.01954199592830903	0.0005013210724859105	0.01505597593640408	1.5813839526855612e-10	1.1179780160797503e-17	5.931021073395469e-05	5.703088050892508e-15	8.337125357627872e-12	7.059044314533928e-11	2.910125369321108e-14	2.035707581758815e-09	9.999999940858338	0.002173676238799372	1.2910323905975424e-07	3.3420001291032335	0.9999999979642923	5.914166117869568e-08	1.2910323905975424e-07	1.5085302594625003	1.1204832245291949e-09	4.037528069779288e-07	0.6513998642769676	0.45444921864574456	4.7525733757437564e-14	0.98274860127937	0.999995696558698	4.150440393175e-11	2.5101347145767196e-09	1.6338024982652708e-15	1.3409614889265264e-10	0.04002165097587478	0.4261477541359823	0.7202272199362171	1.4833639208917229e-06	0.23898374502228695
0.09469351939635415	0.05422686817148081	9.040960435686838e-09	0.0025163245871414473	0.026692227441331512	1.7680335176734494e-14	0.0451035625309019	3.611356110646675e-17	6.982399763618084e-08	1.3631740128828766e-12	0.019429039992235515	0.0004972228023727895	0.014968956777854241	8.199024204755764e-11	4.5889781284341635e-18	5.875503934003039e-05	2.055343983180751e-15	4.201026044388374e-12	3.653936985408114e-11	5.239338664589583e-14	1.0610018802283147e-09	9.999999962740368	0.0019687500168022016	9.551168327929615e-08	3.3420000955116778	0.9999999989389979	3.725963081961825e-08	9.551168327929615e-08	1.5030717364500656	5.799899976838277e-10	3.01365347856228e-07	0.6476346664078504	0.45189056809567346	1.712786652650626e-14	0.9843749998666492	0.999996816277224	2.1637682744172646e-11	1.3014329866844246e-09	6.460720513476335e-16	6.696359332643028e-11	0.0399416601133563	0.42368614986240494	0.7159295639825698	1.1083174227965213e-06	0.2376024885373689
0.09433245535794713	0.05392119189356722	6.748565061679307e-09	0.002510988038294758	0.026538060302676345	3.523915805989529e-14	0.044834789863953235	1.3683027862910108e-17	5.217522887199168e-08	7.13915053498224e-13	0.019316721986464447	0.0004930606067773912	0.014882427311235668	4.269934996072524e-11	1.921365165062101e-18	5.8193675339378444e-05	7.551950040118824e-16	2.1252978346168723e-12	1.8991300001941708e-11	2.2690879196098676e-15	5.55376652131981e-10	9.999999976524947	0.0017831434926624567	7.066058679010461e-08	3.3420000706605815	0.9999999994446229	2.3475052169183697e-08	7.066058679010461e-08	1.497340561237256	3.0144920638002704e-10	2.2495216872264358e-07	0.6438907328821483	0.4493432657797268	6.293291700099021e-15	0.9858480675185519	0.9999976446471069	1.1331984976162283e-11	6.777676768849699e-10	2.4768877822178107e-16	3.429423797899631e-11	0.039856952988805684	0.421239052423434	0.7116633311738608	8.2817823606336e-07	0.23622900494024865
0.09395611785397273	0.05361690867174006	5.037603171576131e-09	0.002505384743923231	0.026384798548109493	1.9645353827550248e-14	0.044567946281585634	5.6771670558109284e-18	3.899058204753288e-08	3.749842952692875e-13	0.019205042163126268	0.0004888453465154731	0.014796388192690656	2.2295884245789732e-11	6.286198547215903e-19	5.762743491112387e-05	2.4764372128081556e-16	1.0782723891566384e-12	9.894662184913532e-12	-5.61143948497083e-16	2.9148153112982827e-10	9.999999985210435	0.001615035268022178	5.22753756835899e-08	3.342000052275371	0.9999999997085178	1.4789563259771962e-08	5.22753756835899e-08	1.4913669500630593	1.5705812991926238e-10	1.6792010571920437e-07	0.640168072104209	0.4468075722645005	2.06369767734013e-15	0.9871822597776018	0.9999982574874772	5.952131670941071e-12	3.5390301465010775e-10	1.0009185572273839e-16	1.7427265761653787e-11	0.03976801180830525	0.4188063261604681	0.7074277187553275	6.188981277386172e-07	0.2348633046458834
0.0935662294464844	0.05331404585878287	3.760562757482405e-09	0.0024995422162206187	0.02623243432017621	9.496737277089158e-15	0.04430298522782382	2.0615595541245837e-18	2.9139899687562206e-08	1.9786271757524645e-13	0.01909399975703089	0.00048458677222116143	0.01471083917547905	1.1700417209126989e-11	3.193942233238785e-19	5.705749660476049e-05	1.0668472686293636e-16	5.499340174130286e-13	5.178347853615583e-12	3.2269959132137177e-16	1.5370700417861392e-10	9.999999990682053	0.0014627756708060352	3.867386786606729e-08	3.342000038673863	0.9999999998462925	9.317950097656179e-09	3.867386786606729e-08	1.4851782451822921	8.219599767643781e-11	1.2535209191608017e-07	0.6364666585676962	0.44428371548985723	8.890393905244697e-16	0.9883906692793172	0.9999987108710712	3.1406780567499436e-12	1.857209408045483e-10	3.7792917102356546e-17	8.879853249049487e-12	0.03967527327334315	0.4163878463520033	0.7032219877432351	4.625380902787652e-07	0.23350538373776267
0.09316434872968739	0.05301262727355315	2.8073532831223884e-09	0.002493485373870019	0.02608096030381331	4.907100769059579e-15	0.04403986378716608	9.179579057690558e-19	2.1779412762347958e-08	1.0473843710810571e-13	0.018983593254885578	0.000480293634808297	0.014625779348380625	6.1566904325813845e-12	8.737087637511314e-20	5.648491475670558e-05	2.997718249271535e-17	2.8122237894332154e-13	2.71722836862456e-12	1.105249136579538e-16	8.127909302714753e-11	9.999999994129448	0.001324870549501171	2.861132354450236e-08	3.342000028611319	0.9999999999187202	5.870551546141874e-09	2.861132354450236e-08	1.4787991861855139	4.313060902578666e-11	9.357844277074627e-08	0.6327864418295192	0.44177189394627625	2.4980985410596124e-16	0.9894851543690383	0.9999990462892152	1.6625148747318367e-12	9.772525953236969e-11	1.595759971657411e-17	4.541737773212398e-12	0.03957913291857173	0.4139834968859255	0.6990454569391441	3.457049644817136e-07	0.2321552277520734
0.09275188578890284	0.05271267354524826	2.0958321916763665e-09	0.0024872367890724084	0.025930369614589718	2.5465388416654747e-15	0.04377854234177045	3.06766949701483e-19	1.6279164652899556e-08	5.562377000071132e-14	0.018873820592949113	0.00047597378397175137	0.01454120731063299	3.2518882402746255e-12	5.579095658755146e-20	5.5910631645139776e-05	1.3225891248512789e-17	1.4423922486817001e-13	1.4304772952915656e-12	5.954101761836549e-17	4.313513474711117e-11	9.999999996301433	0.0011999666166692877	2.1166942212579804e-08	3.3420000211669376	0.9999999999568641	3.6985665985979906e-09	2.1166942212579804e-08	1.4722521553794101	2.2705988814151835e-11	6.986107305587888e-08	0.6291273530983038	0.4392722795437355	1.1021576040427324e-16	0.9904764554232596	0.9999992944352596	8.82916984138275e-13	5.1617278524469445e-11	5.7548874014132455e-18	2.3299327572989754e-12	0.03947994903289537	0.41159316848555105	0.6948974974884198	2.583994389349135e-07	0.2308128144544919
0.09233011620738428	0.052414202424467954	1.5647019418452066e-09	0.00248081691039638	0.025780655713157335	1.3093058334480052e-15	0.04351898426100982	1.605091910973964e-19	1.2168724074878628e-08	2.969173692676191e-14	0.01876467930428643	0.00047163425727499137	0.01445712130224932	1.7253161971872642e-12	8.488745768827111e-21	5.5335488542211e-05	5.370100982562267e-18	7.440610743302585e-14	7.5649713711706e-13	3.2052243691771996e-17	2.299358714987113e-11	9.999999997669763	0.001086838168696503	1.565952800792319e-08	3.3420000156595226	0.9999999999770056	2.330238081826338e-09	1.565952800792319e-08	1.4655574001172107	1.2007891065350158e-11	5.2156731394840225e-08	0.625489310142881	0.43678502020389964	4.475084152135223e-17	0.9913743002484404	0.9999994780157331	4.712974115359033e-13	2.7385973931689762e-11	2.6825069343845e-18	1.2018319566106962e-12	0.039378046196767935	0.4092167573517037	0.6907775279525369	1.9315435039489884e-07	0.22947811590871936
0.09190019375488512	0.052117229064215044	1.1682129556155124e-09	0.002474244264110396	0.025631812339610233	6.859759749730658e-16	0.043261155620418004	4.028398761389157e-20	9.096693045942521e-09	1.587015177124442e-14	0.018656166628069515	0.00046728136040787835	0.014373519300737492	9.172803355040137e-13	1.1248462480089453e-20	5.476023570462482e-05	6.519308551501223e-19	3.8393350760154444e-14	4.0065998979895073e-13	1.5239097681052685e-17	1.2282121580858036e-11	9.999999998531901	0.0009843750553623263	1.1585078361389091e-08	3.3420000115850725	0.9999999999877168	1.4680976508065615e-09	1.1585078361389091e-08	1.4587332342045256	6.359682377761123e-12	3.8940431853850416e-08	0.6218722209356505	0.43431024220179204	5.43275712625102e-18	0.9921874995606165	0.9999996138307213	2.519071709721336e-13	1.456000596488891e-11	8.179753983171591e-19	6.203067735734525e-13	0.03927371847794278	0.40685416412079733	0.6866850098479048	1.4439195311019875e-07	0.2281511000117062
0.09146316187519454	0.051821766273616995	8.722241993590687e-10	0.002467535636051099	0.025483833463162457	3.561426777788411e-16	0.0430050249476289	2.946737883548573e-20	6.800599556314134e-09	8.53409864438459e-15	0.018548279590427392	0.00046292073949239426	0.01429039909264227	4.902521972908754e-13	1.2722847907573918e-21	5.418554141498635e-05	1.4091008395319673e-18	1.9946541610030632e-14	2.1336299892452632e-13	8.018201122972755e-18	6.59432771341668e-12	9.999999999075051	0.0008915717882330729	8.570760370750552e-09	3.3420000085707544	0.9999999999934046	9.249486025783054e-10	8.570760370750552e-09	1.4517962202411832	3.3867142686432748e-12	2.9074139978635623e-08	0.6182759863475797	0.43184805228014156	1.1742506996099725e-17	0.9929240334267216	0.9999997143079876	1.3546188324419984e-13	7.781781377115146e-12	4.879311686705257e-19	3.222648299652297e-13	0.039167232318271406	0.40450529306607075	0.6826194436131572	1.0794602470339895e-07	0.22683173162924233
0.09101996409448497	0.05152782474716531	6.512535841164178e-10	0.002460706236062332	0.02533671324322873	1.8685658960014442e-16	0.042750562992684836	5.227381211746845e-21	5.084351000027522e-09	4.59678171993204e-15	0.018441015064664553	0.00045855744628576627	0.014207758326837419	2.626211684346815e-13	1.315388759838172e-21	5.3612000146332234e-05	-1.826052853485329e-19	1.0375737767106325e-14	1.1382259389039235e-13	4.208430146478871e-18	3.548665176936746e-12	9.999999999417255	0.0008075176724608187	6.3407363495907655e-09	3.3420000063407307	0.9999999999964505	5.827424301189466e-10	6.340736349590765e-09	1.4447613348330948	1.8067078395300368e-12	2.1708452803880596e-08	0.6147005021554851	0.4293985395597109	-1.5217107112377742e-18	0.9935911295836443	0.9999997886421217	7.296478920527047e-14	4.168590058127979e-12	1.038534916124606e-19	1.6766022788422965e-13	0.039058829143846535	0.4021700514798211	0.6785803649632512	8.0703984127421e-08	0.22551997344186378
0.0905714534472462	0.0512354132718121	4.862820366846775e-10	0.0024537698466796354	0.025190445999221937	9.811765759625101e-17	0.042497742520386086	5.2841256700867934e-21	3.801440430247387e-09	2.48637220574827e-15	0.01833436981584617	0.00045419599694473197	0.014125594553986452	1.4121721960516916e-13	6.43488719513841e-22	5.304013993626008e-05	2.250964261176394e-19	5.416653218813175e-15	6.09545372526618e-14	2.1727581232799122e-18	1.9168659132826802e-12	9.999999999632854	0.0007313878701730324	4.690941143766531e-09	3.3420000046909357	0.9999999999980822	3.671416284705264e-10	4.690941143766531e-09	1.437642118210257	9.675323373438381e-13	1.6209401222822583e-08	0.6111456605282056	0.4269617772651009	1.8758035509803285e-18	0.9941953343637061	0.9999998436352953	3.9466225488067774e-14	2.241543252211029e-12	9.408911729524817e-20	8.753604565729247e-14	0.03894872772507358	0.3998483491939989	0.6745673415934299	6.034032428964106e-08	0.2242157865712135
0.09011840101395734	0.050944538914082606	3.631138597808653e-10	0.002446738957607282	0.025045026186947	5.1679540536642185e-17	0.042246538122605176	7.550033371823011e-22	2.8423992941400708e-09	1.350725036992745e-15	0.018228340533906023	0.00044984042500237397	0.014043905255851492	7.627348684711283e-14	-8.414235839812136e-24	5.247042903951035e-05	4.0338846605295814e-20	2.844096535014224e-15	3.278042275281371e-14	1.1333816301117366e-18	1.0398682953568744e-12	9.999999999768685	0.0006624353062107381	3.4704061928180555e-09	3.3420000034704005	0.9999999999989592	2.3131050538722729e-10	3.4704061928180555e-09	1.4304508097453543	5.203241706795826e-13	1.2103795326028844e-08	0.6076113511302007	0.42453782428402165	3.3615705504413177e-19	0.9947425769348354	0.9999998843197936	2.1440079952265793e-14	1.2106902793986693e-12	1.1850620656229982e-20	4.59646996119185e-14	0.03883712631122669	0.3975400982055079	0.6705799702000821	4.511744911333445e-08	0.22291913104526173
0.0896615036537284	0.050655207189169806	2.711529478823928e-10	0.0024396248873833105	0.024900448379993622	2.7391719258657057e-17	0.0419969260485963	9.711528688575215e-22	2.1254273993450406e-09	7.348876117842711e-16	0.018122923858206998	0.000445494329124981	0.013962687867040718	4.1264196793031443e-14	2.172122527275394e-22	5.190328192886761e-05	-3.444248756617704e-20	1.492331801554307e-15	1.7655055188537496e-14	5.957230077971565e-19	5.651491214936042e-13	9.999999999854264	0.0005999833372524088	2.567443264628756e-09	3.3420000025674375	0.9999999999994338	1.4573220050978872e-10	2.5674432646287555e-09	1.4231984706941012	2.802389712466269e-13	9.038431596079761e-09	0.6040974619402332	0.42212672657641503	-2.87020729718142e-19	0.9952382274821238	0.9999999144185578	1.1664882726734462e-14	6.549872660981637e-13	1.8862938437858107e-20	2.4122595568459746e-14	0.03872420456163985	0.3952452123808511	0.6666178737872428	3.373694284674668e-08	0.22162996614350347
0.08920139100744887	0.05036742221374665	2.0249036306700972e-10	0.002432437893465762	0.024756707254956854	1.4967310304432825e-17	0.04174888405158059	9.91303881654669e-22	1.589399446169915e-09	4.021347878904183e-16	0.018018116395741777	0.00044116091615913175	0.01388193979112948	2.2465311254575685e-14	3.682940715772779e-22	5.1339064705087016e-05	1.24667546473712e-19	7.892190235227064e-16	9.56714891466893e-15	3.2776074068848073e-19	3.089655475546998e-13	9.999999999908173	0.0005434191126880555	1.899430137085837e-09	3.3420000018994243	0.9999999999996901	9.182328824283551e-11	1.899430137085837e-09	1.415895095356331	1.518595065820465e-13	6.7496787689003245e-09	0.6006038798580593	0.41972851844788867	1.0388962206142667e-18	0.9956871498993012	0.9999999366856621	6.383091871276481e-15	3.5659225787110415e-13	2.1580919892570584e-20	1.2764862441700622e-14	0.03861012529310733	0.39296360722153734	0.6626806992314378	2.52285626376177e-08	0.2203482506528489
0.08873863184616151	0.05008118684422079	1.5122127250707982e-10	0.0024251872719449736	0.02461379757955555	7.584604782034368e-18	0.04150239124988835	-3.419148186397569e-22	1.1886249613233212e-09	2.2116027204675889e-16	0.017913914734667177	0.0004368430399917707	0.01380165841265308	1.2273134927715085e-14	-1.497905881374505e-22	5.0778099979594245e-05	5.254721402978038e-21	4.1995616534000864e-16	5.2050659153018915e-15	1.6340874883571822e-19	1.6953357014067082e-13	9.999999999942137	0.0004921875563535082	1.4052288532456894e-09	3.342000001405223	0.9999999999998296	5.785998796409791e-11	1.4052288532456894e-09	1.4085497118438335	8.26200938936808e-14	5.040709083569326e-09	0.5971304911555726	0.41734322370183996	4.378934502481699e-20	0.99609374955275	0.9999999531590382	3.5104805086787125e-15	1.948116600920677e-13	-7.804847726622339e-21	6.786361430508618e-15	0.03849503606261863	0.3906951996754849	0.6587681150775928	1.8867062878147954e-08	0.21907394305798536
0.0882737398140927	0.049796502801557674	1.1293767269427631e-10	0.002417881447714719	0.0244717142030462	4.0668788373545904e-18	0.0412574280015324	4.225991557465388e-22	8.889559728145054e-10	1.2174799468910102e-16	0.0178103154542715	0.00043254323651581255	0.013721841105943286	6.709745008809196e-15	-2.2867231209334467e-22	5.0220671265553495e-05	-8.633824026957806e-21	2.2249267569539657e-16	2.831106679328829e-15	5.874192890988198e-20	9.3100180113411e-14	9.999999999963542	0.0004457859222803738	1.039608787799043e-09	3.342000001039603	0.9999999999999061	3.6456892892889215e-11	1.039608787799043e-09	1.4011704732395667	4.4938201259187765e-14	3.764589089809211e-09	0.5936771818090499	0.4149708566796472	-7.194853355798171e-20	0.9964620164898383	0.9999999653463737	1.9325078522079526e-15	1.0650389573664048e-13	3.0782038675110182e-21	3.596183405281764e-15	0.03837907059864633	0.3884399079848603	0.6548798095481333	1.4110412266896911e-08	0.21780700168163944
0.0878071786303238	0.04951337078414636	8.43495403088871e-11	0.0024105280561116547	0.02433045204837614	2.279864594231122e-18	0.04101397579074099	3.4005546028260365e-22	6.648752932380694e-10	6.741662617985985e-17	0.01770731513235669	0.0004282637551682631	0.013642485241677467	3.6923049960992615e-15	-2.99323992720612e-22	4.966702693658967e-05	2.0727692990651652e-20	1.1916189642378305e-16	1.5515328267293632e-15	-9.998164090958994e-20	5.145054571801273e-14	9.999999999977028	0.0004037588637317779	7.691181622787942e-10	3.342000000769113	0.9999999999999476	2.297173952651532e-11	7.691181622787941e-10	1.3937647401638698	2.4627505186180368e-14	2.8116513436295698e-09	0.590243837745223	0.4126114232012197	1.727307749220971e-19	0.9967955645735573	0.9999999743627279	1.0701051774580928e-15	5.860802120880511e-14	6.465312311427249e-22	1.927647000285939e-15	0.038262350097010386	0.386197651561526	0.6510154887419203	1.0553576083143959e-08	0.21654738478853122
