PIP2_M	G_M	GGDP_M	PIP_M	GGTP_M	GGTPgS_M	GGDPAIF4_M	GGTPMg_M	KCNQsites_M	GGDPbS_M	PI_M	GGTPgSMg_M	ATP_C	GDP_C	GGDPAIF4Mg_M	PIP2xKCNQ_M	GDPbS_C	GTPgS_C	IP3_C	AIF4_C	GTP_C	Values[MgSat20]	Values[ATPSat300]	Values[MgSat10]	Values[OxoSat]	Values[Gactive]	Values[ATPSat1000]	Values[I_KCNQ]	Values[fGactive]
869.1350581435554	0.004670086779094646	200.0649151890629	539.5931267330285	0.03177587662666128	0.0	0.0	0.11163884753127094	21.961250266958775	0.0	199583.61757765815	0.0	2998.374473545787	0.23984906193605682	0.0	18.038749733041275	0.0	0.0	0.022074369020127264	0.0	96.46743934697852	0.9905660377358491	0.9090598922736378	0.9962085308056874	1.2499984375019533e-06	0.11163884753127094	0.7499296347971374	0.3171868956583639	0.0005581942376563547
887.9554871628001	0.004668667702582957	200.06491661751772	529.855677060173	0.03177587455812856	0.0	0.0	0.11163884022145018	21.70745928553392	0.0	199568.76375183254	0.0	2998.3308213899595	0.2400485879153796	0.0	18.29254071446613	0.0	0.0	0.021087727298394383	0.0	96.49675503407336	0.9905660377358491	0.90905868889827	0.9962085308056874	1.2499984375019533e-06	0.11163884022145018	0.7499269049715865	0.3252646835325942	0.0005581942011072509
906.0735585513812	0.004667261256394316	200.06491803327143	520.7192417768015	0.03177587250063605	0.0	0.0	0.11163883297142434	21.469438252092527	0.0	199553.9110852341	0.0	2998.2876794188533	0.24024811389434936	0.0	18.530561747907523	0.0	0.0	0.020457241768247394	0.0	96.52582743885992	0.9905660377358491	0.909057499556064	0.9962085308056874	1.2499984375019533e-06	0.11163883297142434	0.7499242069923225	0.33292247117618634	0.0005581941648571217
923.5272109688092	0.004665867321859815	200.06491943644676	512.1488577770857	0.03177587045598904	0.0	0.0	0.11163882577528061	21.245871955347397	0.0	199539.05957715752	0.0	2998.2450161559545	0.24044763987294615	0.0	18.754128044652653	0.0	0.0	0.020086656294762764	0.0	96.55465858026687	0.9905660377358491	0.9090563233803407	0.9962085308056874	1.2499984375019533e-06	0.11163882577528061	0.7499215388928916	0.34018725187909193	0.0005581941288764031
940.3522293291326	0.0046644858057829286	200.06492082716125	504.11158194553684	0.03177586839310626	0.0	0.0	0.11163881863975712	21.03554285213927	0.0	199524.20922693552	0.0	2998.2028019562454	0.24064716585115023	0.0	18.96445714786078	0.0	0.0	0.019904915492013897	0.0	96.58325046046839	0.9905660377358491	0.9090551595548136	0.9962085308056874	1.2499984375019533e-06	0.11163881863975712	0.7499188988211928	0.3470854472527945	0.0005581940931987856
956.5823794820384	0.004663116710977591	200.06492220553218	496.57637475391806	0.03177586617251841	0.0	0.0	0.11163881158421253	20.837336265538887	0.0	199509.36003393657	0.0	2998.1610089004635	0.24084669182894192	0.0	19.162663734461162	0.0	0.0	0.01985963946815681	0.0	96.61160506502323	0.9905660377358491	0.909054007310682	0.9962085308056874	1.2499984375019533e-06	0.11163881158421253	0.74991628503288	0.3536423258656628	0.0005581940579210626
972.2495289414085	0.004661760613284817	200.06492357167207	489.5139904438203	0.031775862994329634	0.0	0.0	0.11163880472017527	20.65023899060539	0.0	199494.5119975629	0.0	2998.119610695315	0.24104621780630187	0.0	19.34976100939466	0.0	0.0	0.019912233630007124	0.0	96.6397243630125	0.9905660377358491	0.9090528659238878	0.9962085308056874	1.2499984375019533e-06	0.11163880472017527	0.7499136958851378	0.3598816858606246	0.0005581940236008764
987.3837561723055	0.004660413917783518	200.0649249257233	482.89687365710114	0.031775862882802326	0.0	0.0	0.11163879747602293	20.473333646797812	0.0	199479.6651172484	0.0	2998.078582579533	0.24124574378321084	0.0	19.526666353202238	0.0	0.0	0.02003430099796697	0.0	96.66761030717659	0.9905660377358491	0.9090517347125331	0.9962085308056874	1.2499984375019533e-06	0.11163879747602293	0.7499111298308191	0.365825729036256	0.0005581939873801146
1002.013447273285	0.004659081129582047	200.06492626775955	476.6990659669743	0.031775860508572146	0.0	0.0	0.11163879060224335	20.30579142692045	0.0	199464.8193924569	0.0	2998.0379012389317	0.24144526975964978	0.0	19.6942085730796	0.0	0.0	0.020204999334539384	0.0	96.69526483405055	0.9905660377358491	0.9090506130345448	0.9962085308056874	1.2499984375019533e-06	0.11163879060224335	0.7499085854131448	0.37149503689823643	0.0005581939530112167
1016.1653973535389	0.004657759800745553	200.06492759791468	470.8961071180237	0.031775858551116434	0.0	0.0	0.1116387837334037	20.14686362796283	0.0	199449.9748226803	0.0	2997.997544716694	0.2416447957355998	0.0	19.85313637203722	0.0	0.0	0.020409038196324027	0.0	96.72268986409878	0.9905660377358491	0.9090495002852074	0.9962085308056874	1.2499984375019533e-06	0.1116387837334037	0.7499060612601043	0.37690863127596974	0.0005581939186670186
1029.86491891592	0.004656450172798735	200.06492891630091	465.46492980695564	0.031775856616176	0.0	0.0	0.11163877691005578	19.9958729162139	0.0	199435.13140743665	0.0	2997.957492317841	0.24184432171104223	0.0	20.00412708378615	0.0	0.0	0.020635187407406885	0.0	96.74988730184828	0.9905660377358491	0.9090483958945341	0.9962085308056874	1.2499984375019533e-06	0.11163877691005578	0.7499035560784926	0.3820840824189543	0.0005581938845502788
1043.1358624141453	0.0046551521386672765	200.06493022302604	460.38383690925775	0.031775854695297756	0.0	0.0	0.11163877013995	19.852208718306407	0.0	199420.2891462696	0.0	2997.9177245884166	0.24204384768595846	0.0	20.147791281693642	0.0	0.0	0.020875374570316005	0.0	96.77685903602091	0.9905660377358491	0.9090472993266993	0.9962085308056874	1.2499984375019533e-06	0.11163877013995	0.7499010686526165	0.3870375076176046	0.00055819385069975
1056.0007493599812	0.004653865590212844	200.0649315182008	455.63237298410814	0.031775852790403146	0.0	0.0	0.11163876341851853	19.71531719402728	0.0	199405.448038746	0.0	2997.878223198915	0.2422433736603301	0.0	20.28468280597277	0.0	0.0	0.021123704291737336	0.0	96.80360693966462	0.9905660377358491	0.9090462100768278	0.9962085308056874	1.2499984375019533e-06	0.11163876341851853	0.7498985978370133	0.3917837820445262	0.0005581938170925926
1068.480840533531	0.004652590420054409	200.06493280193283	451.19125803063974	0.031775850899369344	0.0	0.0	0.11163875674766915	19.584695714789973	0.0	199390.6080844547	0.0	2997.8389708841414	0.24244289963413904	0.0	20.415304285210077	0.0	0.0	0.021375910633623905	0.0	96.83013287028346	0.9905660377358491	0.9090451276693422	0.9962085308056874	1.2499984375019533e-06	0.11163875674766915	0.7498961425526979	0.3963366186112974	0.0005581937837383457
1080.5961913421504	0.004651326521714475	200.06493407432967	447.042333365073	0.03177584902247951	0.0	0.0	0.11163875012605426	19.45988799074843	0.0	199375.76928300544	0.0	2997.7999513940663	0.24264242560736718	0.0	20.54011200925162	0.0	0.0	0.021628963979245776	0.0	96.85643866996664	0.9905660377358491	0.9090440516566114	0.9962085308056874	1.2499984375019533e-06	0.11163875012605426	0.7498937017840958	0.40070864321164285	0.0005581937506302713
1092.365724834791	0.004650073789701456	200.06493533549744	443.16849135036125	0.03177584715949413	0.0	0.0	0.11163874355325298	19.34047881495639	0.0	199360.93163402766	0.0	2997.7611494300745	0.2428419515799966	0.0	20.65952118504366	0.0	0.0	0.021880731889946495	0.0	96.88252616551632	0.9905660377358491	0.9090429816171959	0.9962085308056874	1.2499984375019533e-06	0.11163874355325298	0.7498912745750629	0.404911498610133	0.000558193717766265
1103.8072954800193	0.0046488321196898295	200.06493658554115	439.5536141434632	0.03177584530986116	0.0	0.0	0.11163873702920742	19.22608961409859	0.0	199346.09513716906	0.0	2997.72255058939	0.24304147755200967	0.0	20.77391038590146	0.0	0.0	0.022129733271078044	0.0	96.90839716857467	0.9905660377358491	0.9090419171543199	0.9962085308056874	1.2499984375019533e-06	0.11163873702920742	0.7498888600254162	0.40895593329040064	0.000558193685146037
1114.9377484837348	0.004647601407907045	200.0649378245649	436.1825170521536	0.03177584347441675	0.0	0.0	0.11163873055267355	19.116374662380725	0.0	199331.2597920949	0.0	2997.684141313701	0.24324100352338876	0.0	20.883625337619325	0.0	0.0	0.02237496440304204	0.0	96.9340534757495	0.9905660377358491	0.9090408578944573	0.9962085308056874	1.2499984375019533e-06	0.11163873055267355	0.7498864572877263	0.41285187779045646	0.0005581936527633678
1125.772976644865	0.004646381552689251	200.06493905267155	433.04089443092573	0.03177584165202421	0.0	0.0	0.11163872412363433	19.011017650905284	0.0	199316.42559848668	0.0	2997.645908840087	0.2434405294941165	0.0	20.988982349094766	0.0	0.0	0.022615769473539337	0.0	96.9594968687391	0.9905660377358491	0.9090398034859817	0.9962085308056874	1.2499984375019533e-06	0.11163872412363433	0.7498840655642524	0.41660851746983224	0.0005581936206181717
1136.3279772901371	0.004645172452420065	200.06494026996288	430.11526583791584	0.03177583984280727	0.0	0.0	0.11163871774178791	18.909728617739397	0.0	199301.59255604117	0.0	2997.6078411521967	0.2436400554641756	0.0	21.090271382260653	0.0	0.0	0.0228517390457999	0.0	96.98472911445602	0.9905660377358491	0.9090387535978222	0.9962085308056874	1.2499984375019533e-06	0.11163871774178791	0.7498816841038949	0.42023436006817455	0.0005581935887089396
1146.6168978847588	0.004643974007029929	200.06494147653987	427.39293307832963	0.031775838046862785	0.0	0.0	0.11163871140614082	18.812241677122323	0.0	199286.7606644698	0.0	2997.569926941305	0.24383958143354906	0.0	21.187758322877727	0.0	0.0	0.023082654739570847	0.0	97.00975196514966	0.9905660377358491	0.9090377079183928	0.9962085308056874	1.2499984375019533e-06	0.11163871140614082	0.7498793121997636	0.42373728101676617	0.0005581935570307041
1156.653083862959	0.004642786117347015	200.06494267250224	424.8619351370788	0.03177583626399581	0.0	0.0	0.11163870511629656	18.71831261251326	0.0	199271.9299234976	0.0	2997.5321555654505	0.24403910740221985	0.0	21.28168738748679	0.0	0.0	0.023308434926782938	0.0	97.03456715852806	0.9905660377358491	0.9090366661544679	0.9962085308056874	1.2499984375019533e-06	0.11163870511629656	0.7498769491866261	0.4271245788179925	0.0005581935255814828
1166.4491265005518	0.004641608685170055	200.0649438579487	422.5110031895162	0.031775834493811175	0.0	0.0	0.1116386988722042	18.627716595256608	0.0	199257.1003328624	0.0	2997.4945170086585	0.24423863337017127	0.0	21.372283404743442	0.0	0.0	0.023529086114218355	0.0	97.0591764178785	0.9905660377358491	0.9090356280300593	0.9962085308056874	1.2499984375019533e-06	0.1116386988722042	0.7498745944383609	0.43040303053861717	0.000558193494361021
1176.016906041584	0.004640441613399684	200.06494503297708	420.3295203213006	0.03177583273634057	0.0	0.0	0.11163869267307981	18.540246398996498	0.0	199242.27189231417	0.0	2997.4570018444288	0.24443815933738666	0.0	21.459753601003552	0.0	0.0	0.023744675878308318	0.0	97.08358145218722	0.9905660377358491	0.9090345932854126	0.9962085308056874	1.2499984375019533e-06	0.11163869267307981	0.7498722473656777	0.43357893333055325	0.000558193463365399
1185.3676315294822	0.004639284805861833	200.06494619768415	418.30748443321653	0.031775830991544206	0.0	0.0	0.11163868651834276	18.455710864705516	0.0	199227.4446016141	0.0	2997.4196012021216	0.2446376853038495	0.0	21.544289135294534	0.0	0.0	0.023955316037161486	0.0	97.10778395625807	0.9905660377358491	0.90903356167608	0.9962085308056874	1.2499984375019533e-06	0.11163868651834276	0.7498699074140177	0.43665814008044135	0.0005581934325917138
1194.5118785530888	0.0046381381673664375	200.0649473521657	416.43547311241224	0.0317758292592325	0.0	0.0	0.11163868040761962	18.373933470296038	0.0	199212.61846053414	0.0	2997.3823067351236	0.24483721126954347	0.0	21.626066529704012	0.0	0.0	0.024161149305497242	0.0	97.13178561083024	0.9905660377358491	0.9090325329720461	0.9962085308056874	1.2499984375019533e-06	0.11163868040761962	0.7498675740615658	0.43964609398901267	0.0005581934020380981
1203.4596249979443	0.00463700160369568	200.06494849651648	414.7046104121789	0.03177582753924009	0.0	0.0	0.11163867434050079	18.294751030984106	0.0	199197.79346885634	0.0	2997.345110590747	0.2450367372344524	0.0	21.705248969015944	0.0	0.0	0.024362338528132087	0.0	97.15558808269492	0.9905660377358491	0.9090315069568988	0.9962085308056874	1.2499984375019533e-06	0.11163867434050079	0.7498652468173702	0.44254786075414176	0.000558193371702504
1212.2202854866111	0.004635875021586334	200.06494963083037	413.1065348860463	0.03177582583141318	0.0	0.0	0.11163866831656713	18.218012485771162	0.0	199182.96962637213	0.0	2997.3080053812664	0.24523626319856023	0.0	21.781987514228888	0.0	0.0	0.02455905726433198	0.0	97.17919302481113	0.9905660377358491	0.9090304834270312	0.9962085308056874	1.2499984375019533e-06	0.11163866831656713	0.7498629252195339	0.4453681596597347	0.0005581933415828356
1220.8027420243652	0.004634758328718357	200.06495075520021	411.63337125527335	0.03177582413564803	0.0	0.0	0.11163866233533967	18.14357793651211	0.0	199168.14693288197	0.0	2997.270984158253	0.2454357891618511	0.0	21.85642206348794	0.0	0.0	0.02475148443247133	0.0	97.20260207642043	0.9905660377358491	0.9090294621909367	0.9962085308056874	1.2499984375019533e-06	0.11163866233533967	0.7498606088336113	0.44811138715845655	0.0005581933116766984
1229.215377570544	0.004633651433705124	200.06495186971804	410.2776992781126	0.03177582245186385	0.0	0.0	0.11163865639631484	18.07131749582613	0.0	199153.32538819453	0.0	2997.2340403843705	0.2456353151243092	0.0	21.92868250417392	0.0	0.0	0.02493979629201131	0.0	97.22581686316084	0.9905660377358491	0.909028443068431	0.9962085308056874	1.2499984375019533e-06	0.11163865639631484	0.7498582972508465	0.4507816490168617	0.0005581932819815742
1237.4661026686802	0.0046325542460824	200.06495297447486	409.0325292595646	0.03177582077997315	0.0	0.0	0.11163865049900507	18.00111059164611	0.0	199138.5049921265	0.0	2997.19716791119	0.2458348410859189	0.0	21.99888940835394	0.0	0.0	0.02512416661637458	0.0	97.24883899717963	0.9905660377358491	0.9090274258900418	0.9962085308056874	1.2499984375019533e-06	0.11163865049900507	0.749855990086787	0.4533827769757236	0.0005581932524950253
1245.5623841154231	0.00463146667629673	200.06495406956077	407.8912756221214	0.03177581911976255	0.0	0.0	0.11163864464310763	17.932845149828836	0.0	199123.68574450182	0.0	2997.160360955252	0.2460343670466648	0.0	22.067154850171214	0.0	0.0	0.025304765042370368	0.0	97.27167007724537	0.9905660377358491	0.9090264104963505	0.9962085308056874	1.2499984375019533e-06	0.11163864464310763	0.7498536869797895	0.45591835101027883	0.0005581932232155382
1253.5112686931343	0.00463038863569664	200.06495515506495	406.84773505335806	0.031775817471142075	0.0	0.0	0.11163863882815307	17.866416942864998	0.0	199108.86764515148	0.0	2997.1236140782767	0.24623389300653145	0.0	22.133583057135052	0.0	0.0	0.025481754986844234	0.0	97.29431168885891	0.9905660377358491	0.9090253967374463	0.9962085308056874	1.2499984375019533e-06	0.11163863882815307	0.7498513875897825	0.4583917164314524	0.0005581931941407653
1261.319408402238	0.004629320036521452	200.06495623107568	405.89606337160666	0.031775815833966464	0.0	0.0	0.11163863305375524	17.80172900665355	0.0	199094.050693913	0.0	2997.086922166209	0.2464334189655037	0.0	22.1982709933465	0.0	0.0	0.025655296718507106	0.0	97.3167654043635	0.9905660377358491	0.9090243844723499	0.9962085308056874	1.2499984375019533e-06	0.11163863305375524	0.7498490915969575	0.460805999296411	0.0005581931652687762
