pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	Aktm-PDK1-Takt	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	pSOS	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	pPI3K-PIP2	Raf1active-pMEK	pEGF-EGFR2-Grb2-SHP2	pShc-SHP2	pEGF-EGFR2-Ras-GAP-SHP2	ppMEK-pERK	pAkt	STAT3n-pSTAT3n	Raf1-Ras-GTP	TP4-PI3K	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pSTAT3c-pSTAT3c-PP1	PDK1	ppERK-Pase3	pSTAT3n-pSTAT3n-PP2	Akt-Takt	pMEK-Pase2	Raf1active-Pase	pAkt_total
5.506435933523185e-07	0.4994532412231428	0.09989457222719583	3.831555046649295e-05	8.08027731090153e-06	0.7994268114477154	0.00140155110932226	0.7109024862615371	0.09949517025718721	2.2224152699099974e-10	4.860661460706731e-06	2.4734364819133095e-05	2.8301401351930733e-06	0.0008741038042288811	0.00014032699962170632	0.9999430144129599	5.065256293523087e-09	0.14454434850509648	2.218932640831945e-08	0.599999999003458	0.019971194864713174	0.0019992783769027926	0.4999802257099264	3.404836222355531e-08	0.010913744416751785	0.09995413222038295	4.94309881552053e-08	2.845514420039949e-06	5.452110077754112e-10	7.091931646034412e-06	0.19951663202336203	7.417421448750849e-09	2.077616461477143e-08	0.9970059290646175	0.28607603705988227	4.2625097565729913e-11	0.0032293325109263925	6.415878127144057e-05	8.084611207037846e-09	2.425568096411661e-07	5.718053433476728e-09	1.5647798280499367e-06	0.498859703514424	1.5357304325955963e-07	7.114612127804368e-08	0.5207517780110176	1.1503001224012616e-08	7.266822698984542e-06	7.284937767940915e-09	2.609610590777059e-06	4.9836592832735866e-05	1.8654462485211015e-10	2.9465285323711276e-05	1.9830370361847478e-05	2.7690295114149614e-05	3.6241021204182035e-07	0.49729315604588054	7.241859511306557e-08	3.245182171368285e-12	3.9512586677448733e-07	1.0483009661300312e-13	0.19999400484413038	1.996714669966946e-06	1.510757130034906e-06	7.215554514521704e-07	2.1561468544375157e-07	1.9755833682486235e-05	5.211490859808932e-10	0.49999951517900365	9.536519575922875e-12	4.288004419728387e-05	2.4179739288128956e-08	0.0002589729377290096	0.09949492215656053	4.7473930210323246e-11	6.312856246816397e-05	8.271389921125199e-09	0.676707006142264	0.3999347519599924	6.381471018357332e-08	2.4278201777895534e-06	0.0004718579455772652	4.5844707477971596e-05	1.1448217715434529e-06	5.2008270673319584e-06	2.589675028796084e-07	0.00225068379670459	2.1130098466383962e-13	9.148987317717475e-13	1.4954087938561905e-08	1.6769537510446542e-07	4.298382289300632e-07	0.00010260380760065945	2.2864378206328304e-09	1.5915103729999102e-10	1.6200134575712776e-07	1.0100790558144708e-11	0.0014985989341330121	5.983652868296203e-06	0.0004009024993741256	0.7710515858036922	1.8456391072000787e-08	0.09999959692256986	6.764575538534315e-11	4.753940332219632e-10	0.0005043145914683615	2.7294378156787666e-05	0.0011402964855762477	1.6941876720587858e-07
5.340444879321734e-07	0.49944298451971736	0.09989868191469993	3.8370381594649014e-05	8.087188095063846e-06	0.7994161498544591	0.0014029428322552824	0.7105682445514716	0.0994857727025595	2.3256959411327873e-10	5.1498622685715045e-06	2.4697179488701558e-05	2.8212050859567283e-06	0.0008593613483195589	0.00013512789261107048	0.9999429234958916	6.007850123170824e-09	0.14454422684771323	2.1344910684158942e-08	0.5999999989621402	0.019970207902091988	0.001999212314990587	0.49998019703692015	3.275478467407118e-08	0.010579225145896872	0.0999540860259374	4.8094780456897385e-08	2.761168180341858e-06	5.254853635020643e-10	6.881006987080011e-06	0.19951503941555618	7.1478959733087276e-09	2.0087183796658156e-08	0.9970100484514565	0.2864035086103631	4.515928355666622e-11	0.0033296220161848525	6.983610021603804e-05	8.189321086725632e-09	2.3524710762128404e-07	5.499124053382065e-09	1.5274224778144883e-06	0.4988577661280443	1.5343833906199247e-07	6.854399084759732e-08	0.524597412301861	1.104641925026426e-08	7.0866084537526965e-06	7.020262185721619e-09	2.6125605335757013e-06	5.086371279693902e-05	1.9145488242545048e-10	2.9505646766182528e-05	2.0185739619596346e-05	2.7751020792451666e-05	3.840115097026136e-07	0.4972890881506725	6.977603124923178e-08	3.2432578650653137e-12	3.825939380978022e-07	1.2446087960948008e-13	0.19999390696731348	1.9470181299251046e-06	1.6039564948809225e-06	7.876043935633751e-07	2.1592499095521725e-07	1.9784214659473684e-05	5.480045940847696e-10	0.4999995190445134	9.228855627389168e-12	4.156334664668177e-05	2.451354159551107e-08	0.0002582149603862185	0.09948552801194467	4.602125629325829e-11	6.326611126010811e-05	8.287916512980084e-09	0.6766053729580812	0.39992898601052806	6.227784249997878e-08	2.4675681102878472e-06	0.00047334267244708903	4.5891667584795514e-05	1.1461268460011078e-06	5.2137193220513464e-06	2.6219881277709204e-07	0.0022480949606707118	2.582811030234096e-13	1.0880524815903121e-12	1.4385432077078949e-08	1.732236070444041e-07	4.19545621796426e-07	9.856671754521567e-05	2.2100650252847032e-09	1.8367423239442072e-10	1.6174207825926142e-07	1.045805436203645e-11	0.0015006287221607608	6.081986267176907e-06	0.0004099209161103251	0.7672059499759811	1.874842032245865e-08	0.0999995989556799	8.061584959517928e-11	4.898564496366557e-10	0.0005137115824940754	2.8188141413129005e-05	0.001142233871955918	1.6888997423257016e-07
5.182750059226953e-07	0.4994327672186889	0.09990253234861089	3.8413937181737596e-05	8.093430374486715e-06	0.7994055294074405	0.0014039636349029098	0.7102577692019255	0.09947638658452378	2.431241965960005e-10	5.44648338309329e-06	2.4657636092996748e-05	2.8121175179238902e-06	0.0008451089381740354	0.0001302491703905869	0.9999428380611578	7.0925625632339424e-09	0.14454518298084798	2.055296612052441e-08	0.5999999989201564	0.019969217388294474	0.0019991423115152036	0.49998017061564604	3.1542137378237275e-08	0.010268484033079372	0.09995405201628965	4.6825700609411336e-08	2.6811379789785183e-06	5.069981516876387e-10	6.680045858070907e-06	0.19951349179872707	6.887920352186732e-09	1.943638406988355e-08	0.99701378481054	0.28670749784121213	4.7772319330145045e-11	0.00342997372093842	7.583900867544288e-05	8.291340542659723e-09	2.283033231868776e-07	5.29385269001793e-09	1.4915670041409528e-06	0.4988561849895139	1.5317586759375386e-07	6.603786048879918e-08	0.5284238664638727	1.0618992773356304e-08	6.914136066424673e-06	6.764670536544152e-09	2.6153820378622744e-06	5.18862003408881e-05	1.9634278126459048e-10	2.9537141546071734e-05	2.053975562978549e-05	2.7808888276763636e-05	4.0616793648946e-07	0.4972858290850905	6.723330561143551e-08	3.2378721323955345e-12	3.7072107926716263e-07	1.4704223056054448e-13	0.1999938093254486	1.8994610996463548e-06	1.699682049106053e-06	8.5759287997165e-07	2.1622493059419692e-07	1.981035080617281e-05	5.755489504124089e-10	0.49999952273681564	8.935817776679571e-12	4.031362919529919e-05	2.4833988937629916e-08	0.0002574407085206215	0.09947614530665419	4.464015939189667e-11	6.339716992454555e-05	8.303421105630925e-09	0.676503674945283	0.39992288982980934	6.080085131740863e-08	2.5071080972761176e-06	0.0004747829945679808	4.5926400437056723e-05	1.1473754492087168e-06	5.226087016231889e-06	2.652992528703146e-07	0.0022452601620080066	3.1398447650899074e-13	1.2875795180581294e-12	1.3852368752709053e-08	1.7871811040828402e-07	4.096672975063972e-07	9.478566395938958e-05	2.1379532909700595e-09	2.110967984649491e-10	1.613557928473437e-07	1.0816046398269485e-11	0.001502226104347464	6.1800555585296e-06	0.0004189144357519814	0.7633794943369779	1.903354780648054e-08	0.09999960092258302	9.560482508062391e-11	5.042958485482655e-10	0.0005230973038358445	2.908292965641883e-05	0.0011438150104862972	1.6824371319953044e-07
5.032786087398368e-07	0.4994225897486464	0.09990614285366978	3.844698345391361e-05	8.099034669995312e-06	0.7993949505424783	0.0014046386077028103	0.709969351732285	0.09946701188360771	2.53902805250885e-10	5.750348903569315e-06	2.4615876360765092e-05	2.8028899796915944e-06	0.0008313225384204633	0.0001256670142949303	0.9999427578414924	8.335763473374428e-09	0.1445471450676195	1.9809621695935804e-08	0.5999999988775209	0.019968223683743017	0.001999068270108208	0.49998014632889565	3.040439394640101e-08	0.009979811915157477	0.09995402936727443	4.561916210257229e-08	2.6051197920396022e-06	4.89657353943989e-10	6.488419178283429e-06	0.1995119869455087	6.6374330097242005e-09	1.8820840500648993e-08	0.9970171721662636	0.2869896981480003	5.0463822254758945e-11	0.0035303581685128564	8.217497376457295e-05	8.390702824086298e-09	2.2170047550784756e-07	5.1012296979503756e-09	1.4571326268949284e-06	0.4988549358342895	1.5279339493702963e-07	6.362655765096999e-08	0.5322312361554613	1.0218540843706322e-08	6.74895185204403e-06	6.518150032855364e-09	2.6180790078640436e-06	5.290400302866167e-05	2.0120597031289633e-10	2.9560376708100787e-05	2.089240587363438e-05	2.7864040184607404e-05	4.2886625455137855e-07	0.497283323841548	6.47888338987089e-08	3.229249924245233e-12	3.594597327647071e-07	1.7290652904319048e-13	0.19999371190400528	1.8539178380556819e-06	1.7978762235914448e-06	9.31617038248932e-07	2.1651481827649086e-07	1.983435927254782e-05	6.037766646935364e-10	0.4999995262609958	8.65648524768844e-12	3.912623802472614e-05	2.5141549835135906e-08	0.00025665152938923334	0.09946677401601416	4.3325778057700946e-11	6.352206182541671e-05	8.31795199181563e-09	0.6764019415054039	0.39991645585098273	5.9380554771211055e-08	2.5464400066123806e-06	0.0004761811115616943	4.594973345449658e-05	1.1485692957036756e-06	5.237956313322729e-06	2.6827372394346374e-07	0.002242194600133161	3.797122326714636e-13	1.516505725528127e-12	1.3352247211102174e-08	1.8417630630843058e-07	4.001809351105536e-07	9.124151805031483e-05	2.0697739722640662e-09	2.416535619648644e-10	1.6085043964759448e-07	1.1174510258462214e-11	0.00150342045304416	6.277877453800232e-06	0.00042788219000095993	0.7595721232250927	1.9311831868502023e-08	0.0999996028212273	1.1285354340040684e-10	5.187037024924595e-10	0.0005324717630159367	2.99784400333909e-05	0.0011450641657106426	1.674878726573187e-07
4.890037094330183e-07	0.4994124525116512	0.09990953125450006	3.847023254348908e-05	8.104029739527602e-06	0.7993844136682025	0.0014049910665929544	0.7097014090127595	0.09945764858065254	2.6490279175224834e-10	6.061280442856946e-06	2.4572032655715417e-05	2.793534080600434e-06	0.0008179796603324255	0.00012135950508943673	0.9999426825870162	9.755099931637821e-09	0.14455004638183044	1.911130830715411e-08	0.5999999988342476	0.01996722712874976	0.0019989900974054613	0.4999801240675866	2.9336002543213875e-08	0.009711625033568169	0.0999540173129303	4.4470980845343046e-08	2.5328371119495025e-06	4.733781506948632e-10	6.30554850381322e-06	0.19951052277876796	6.396330340117458e-09	1.8237914181136633e-08	0.9970202417162446	0.28725167867244517	5.3233351463596834e-11	0.0036307479501909014	8.885122253222444e-05	8.48744206063817e-09	2.1541577532646824e-07	4.9203241501502056e-09	1.4240445300277062e-06	0.49885399610810177	1.5229846729493997e-07	6.130856749052166e-08	0.5360196165581355	9.843051668766323e-09	6.590638217166151e-06	6.280641054851766e-09	2.6206552704742147e-06	5.3917073258574424e-05	2.0604220382987234e-10	2.9575916404528278e-05	2.124367854155512e-05	2.7916609476372737e-05	4.5209303399333397e-07	0.49728152129613157	6.244073167374065e-08	3.217609869341636e-12	3.487667476837743e-07	2.0241021562071874e-13	0.1999936146895316	1.8102726499350094e-06	1.8984803915879493e-06	1.0097699720739752e-06	2.1679496177048475e-07	1.9856349078084002e-05	6.326818641507825e-10	0.49999952962234867	8.390010756145384e-12	3.79969347125082e-05	2.543669040348482e-08	0.00025584866126616003	0.09945741411616565	4.20736796346233e-11	6.364108846884764e-05	8.331554240137685e-09	0.6763002000172137	0.39990967674917044	5.8013985427878665e-08	2.5855637498786713e-06	0.00047753907458936276	4.596243553466167e-05	1.1497100664946466e-06	5.249351603740155e-06	2.711270544658927e-07	0.002238912382455763	4.569111189768516e-13	1.7780830667532765e-12	1.288262539520727e-08	1.895958749643208e-07	3.910658682805676e-07	8.791663500329946e-05	2.00523074210628e-09	2.755885091096678e-10	1.6023372261854224e-07	1.1533198154939536e-11	0.0015042390639298465	6.375467416622463e-06	0.000436823365540666	0.7557837414558493	1.9583335389393753e-08	0.09999960465026836	1.326224646341607e-10	5.330718188039043e-10	0.0005418349679268121	3.087439085865189e-05	0.0011460038918984202	1.6663005295865967e-07
4.75403145264793e-07	0.499402355884325	0.09991271398053884	3.8484346234300304e-05	8.108442705001074e-06	0.7993739191671836	0.0014050426782626045	0.7094524737231913	0.09944829665679233	2.761214343273356e-10	6.379097661889967e-06	2.4526228730213235e-05	2.7840605716850684e-06	0.000805059239430281	0.0001173064777148278	0.9999426120637804	1.1369541599068439e-08	0.14455382492554678	1.8454736527062967e-08	0.5999999987903507	0.01996622804480654	0.0019989077030836615	0.4999801037300366	2.8331850524367833e-08	0.00946245548755375	0.09995401514140966	4.337733224785984e-08	2.4640379347251087e-06	4.58082392514356e-10	6.130901034516644e-06	0.1995090973585781	6.1644733038102e-09	1.76852191922578e-08	0.9970230220373562	0.2874948937439159	5.608041055145222e-11	0.0037311175598527383	9.587474011942547e-05	8.581593147807226e-09	2.09428391175315e-07	4.7502780651724666e-09	1.392233256739231e-06	0.4988533448499725	1.5169839590813347e-07	5.908209092042688e-08	0.5397891023788594	9.490670680033742e-09	6.438809900664982e-06	6.0520441587111526e-09	2.623114565973367e-06	5.492536790050303e-05	2.1084933901701698e-10	2.9584284855886935e-05	2.1593562508906433e-05	2.7966720297820934e-05	4.7583469321772227e-07	0.4972803739403395	6.018686852757813e-08	3.2031636228493295e-12	3.386028882468882e-07	2.3593434607147857e-13	0.19999351766956927	1.7684188353327411e-06	2.0014350690671884e-06	1.0921417239444853e-06	2.1706566193365954e-07	1.9876421838135543e-05	6.622583122205902e-10	0.49999953282631465	8.135613634699992e-12	3.6921851303232193e-05	2.5719872200154812e-08	0.0002550332438030994	0.09944806558400278	4.087981432139838e-11	6.37545314067909e-05	8.344269983775427e-09	0.6761984759798542	0.3999025454432633	5.669836619214982e-08	2.6244792808620774e-06	0.000478858799232471	4.5965221179581314e-05	1.1507994049003342e-06	5.260295659570383e-06	2.7386398503276196e-07	0.00223542662246613	5.471839970777972e-13	2.0757955317608573e-12	1.2441254405647202e-08	1.9497473386138367e-07	3.8230291673345003e-07	8.479475076500046e-05	1.9440558460992358e-09	3.131545356526517e-10	1.5951308733708907e-07	1.189187086233765e-11	0.001504707300606026	6.472839759977502e-06	0.00044573720040963564	0.7520142543195062	1.984812532420038e-08	0.09999960640897328	1.5519239401192364e-10	5.473923340297582e-10	0.000551186926819484	3.177052012439614e-05	0.0011466551500276432	1.656775606408993e-07
4.6243371452387184e-07	0.49939230021892467	0.09991570616687837	3.848993949362437e-05	8.112299168119287e-06	0.7993634673970456	0.0014048135777515462	0.7092211855810338	0.09943895609343494	2.8755592329093074e-10	6.70361875439973e-06	2.447858040865515e-05	2.7744794190957933e-06	0.000792541524442205	0.00011348938452651473	0.9999425460524584	1.3199424420965903e-08	0.144558423074555	1.7836875556173456e-08	0.5999999987458443	0.019965226735793498	0.0019988209998880514	0.49998008522131593	2.73872310233397e-08	0.00923094245722936	0.09995402219113553	4.233471353302934e-08	2.3984921229506628e-06	4.436980991557429e-10	5.963985197953866e-06	0.19950770887056288	5.941693303909453e-09	1.716059375456876e-08	0.9970255392831587	0.2877206915624282	5.900445021801225e-11	0.0038314432587039145	0.00010325226853325739	8.673191640887232e-09	2.0371924409477537e-07	4.590300937682436e-09	1.3616341775037745e-06	0.4988529625816025	1.5100024553947486e-07	5.694509605164844e-08	0.5435397878524263	9.159689114319496e-09	6.293110665574456e-06	5.832226339875859e-09	2.625460541127242e-06	5.5928847964273374e-05	2.1562533361952335e-10	2.958596914506704e-05	2.1942047311848047e-05	2.8014488733440965e-05	5.000775355285818e-07	0.4972798376279709	5.802491592521478e-08	3.186115371914927e-12	3.289324039792621e-07	2.738850847358891e-13	0.1999934208325744	1.7282577664196563e-06	2.1066800968258286e-06	1.1788192467455361e-06	2.1732721214311204e-07	1.9894672411896457e-05	6.924994268488531e-10	0.4999995358784243	7.892573481141808e-12	3.589745088635331e-05	2.5991550403528545e-08	0.00025420632727055857	0.09943872839711464	3.9740474751180756e-11	6.386265393951973e-05	8.35613867771029e-09	0.6760967931460236	0.39989505509709455	5.543111536779569e-08	2.663186594025535e-06	0.0004801420770181254	4.595875437120596e-05	1.1518389134429721e-06	5.270809772904605e-06	2.764891555437403e-07	0.0022317495273695047	6.523005794757834e-13	2.413364554732108e-12	1.2026063815267514e-08	2.0031101758519792e-07	3.7387423813380793e-07	8.186088270627233e-05	1.88600683195212e-09	3.546131717111915e-10	1.5869571208362803e-07	1.2250297643911713e-11	0.001504848730789449	6.570007736421902e-06	0.00045462298066454725	0.7482635675786884	2.0106272274863186e-08	0.09999960809713453	1.8086520335890405e-10	5.616577080844849e-10	0.0005605276482912244	3.2666584109676746e-05	0.0011470374183976872	1.646374053875375e-07
4.5005577034843024e-07	0.49938228584439504	0.09991852175037687	3.848758378878655e-05	8.115623316038987e-06	0.799353058691553	0.0014043224784576498	0.7090062832879778	0.09942962687224387	2.9920336642179444e-10	7.034660884916918e-06	2.4429196203726947e-05	2.7647998698585463e-06	0.0007804079767310024	0.00010989116727100822	0.9999424843471716	1.5266492513753194e-08	0.14456378725053187	1.7254933423891018e-08	0.5999999987007423	0.01996422348910832	0.001998729903651901	0.4999800684526703	2.6497811567122558e-08	0.009015824145898944	0.09995403784720332	4.133991069618853e-08	2.335989098761664e-06	4.3015898776955575e-10	5.804346737922314e-06	0.19950635561547808	5.727797387800088e-09	1.666207511821925e-08	0.9970278173715038	0.2879303221726148	6.200487085379321e-11	0.003931702949724377	0.00011099030599176394	8.762273656979004e-09	1.982708277355206e-07	4.439664588131526e-09	1.3321870237112118e-06	0.4988528312032383	1.5021082617729625e-07	5.489536347637649e-08	0.5472717667437692	8.848533168240414e-09	6.153210397086327e-06	5.621026595604359e-09	2.627696744351556e-06	5.692747829689029e-05	2.203682435103034e-10	2.958142184312549e-05	2.2289123123450745e-05	2.806002347929804e-05	5.248077822271101e-07	0.4972798713372992	5.595238917864418e-08	3.166661480145658e-12	3.19722654827017e-07	3.166941342107129e-13	0.19999332416784518	1.6896980762092056e-06	2.2141548053141228e-06	1.2698863835745956e-06	2.175798978952837e-07	1.991118947969491e-05	7.233982983476567e-10	0.4999995387842516	7.660224620946035e-12	3.4920493108044405e-05	2.6252172295460958e-08	0.00025336888078971055	0.09942940253373188	3.8652260523103393e-11	6.396570263645678e-05	8.367197327585391e-09	0.6759951736455799	0.3998871991200398	5.420980195818044e-08	2.701685722979456e-06	0.0004813905857196992	4.5943652197535965e-05	1.1528301516650585e-06	5.2809138793929875e-06	2.7900709486916544e-07	0.0022278924762812544	7.74208388116149e-13	2.7947538709225156e-12	1.1635147873202017e-08	2.0560305923038854e-07	3.657631980705261e-07	7.910123483033717e-05	1.8308637034162882e-09	4.002342858253967e-10	1.5778850189052857e-07	1.2608256163863333e-11	0.0015046852540815713	6.6669836215595115e-06	0.0004634800373122876	0.7445315874660322	2.035785009599975e-08	0.09999960971499362	2.0996452475739047e-10	5.758607181762767e-10	0.0005698571412727603	3.356235608636946e-05	0.001147168796761872	1.6351629927832867e-07
4.3823286085571315e-07	0.4993723130673964	0.09992117356065128	3.8477810199731873e-05	8.11843801827964e-06	0.7993426933616702	0.0014035867750416045	0.7088065971046766	0.09942030897512179	3.110607941859424e-10	7.372040585087398e-06	2.437817787838111e-05	2.755030511878679e-06	0.0007686411786204548	0.00010649613752079555	0.9999424267544315	1.7593938161245465e-08	0.14456986761726895	1.6706338420948312e-08	0.5999999986550593	0.019963218576722442	0.0019986343333088658	0.49998005334100304	2.5659604678813007e-08	0.008815930351002794	0.09995406153801287	4.038996922727606e-08	2.276335809315652e-06	4.1740403006038283e-10	5.651565209158479e-06	0.19950503599982777	5.522572860105117e-09	1.618787750789e-08	0.9970298781617168	0.28812494481761747	6.50810250679915e-11	0.004031876060915851	0.00011909510676097517	8.848875784119097e-09	1.930670488543368e-07	4.297698328792958e-09	1.3038354793711455e-06	0.4988529338957657	1.4933668739999623e-07	5.293052622218266e-08	0.5509851323503165	8.555753752422333e-09	6.01880255776327e-06	5.418260874032633e-09	2.6298266223207854e-06	5.792122730458642e-05	2.2507622026441102e-10	2.957106347488531e-05	2.2634780730015922e-05	2.810342644876491e-05	5.500116025824564e-07	0.4972804369478039	5.3966684351441674e-08	3.1449902412624807e-12	3.109437809765868e-07	3.6481910260648366e-13	0.19999322766545485	1.6526549474722804e-06	2.323798164174479e-06	1.3654238547199774e-06	2.1782399652365307e-07	1.992605606153042e-05	7.549477068191691e-10	0.49999954154937404	7.437951043824945e-12	3.3988003680579245e-05	2.6502176000562282e-08	0.00025252179971377455	0.09942008797267723	3.7612046844911615e-11	6.406390870549682e-05	8.377480695002397e-09	0.6758936381004751	0.3998789711671225	5.303215750086635e-08	2.7399767389204124e-06	0.00048260589863463745	4.5920488245137524e-05	1.1537746345934903e-06	5.290626669474209e-06	2.814222125964258e-07	0.0022238660905230076	9.15043898211281e-13	3.2241738167464227e-12	1.1266752580744304e-08	2.1084937298970496e-07	3.5795425628216137e-07	7.65031079375788e-05	1.778426421652224e-09	4.5029576906450387e-10	1.5679808502810184e-07	1.2965532387881894e-11	0.0015042372217693866	6.763778791328802e-06	0.0004723077434746821	0.7408182206818402	2.06029355299043e-08	0.09999961126317294	2.4283641480661744e-10	5.89994452551132e-10	0.0005791754150151531	3.4457625113383887e-05	0.001147066104234541	1.6232065788820697e-07
4.2693141178148065e-07	0.4993623821733026	0.09992367340593214	3.846111233479429e-05	8.12076491562111e-06	0.7993323716965882	0.0014026226395559436	0.7086210420046893	0.09941100238419506	3.231251648089931e-10	7.715574111571114e-06	2.432562095663222e-05	2.7451793282053064e-06	0.0007572247498284311	0.00010328986530182942	0.9999423730921801	2.0206439851643096e-08	0.1445766177994118	1.618872173056624e-08	0.599999998608809	0.01996221225616822	0.0019985342108988055	0.4999800398084095	2.4868940410122312e-08	0.008630175614703894	0.0999540927321204	3.948216830158402e-08	2.2193549343122956e-06	4.053770377684298e-10	5.505250883354818e-06	0.19950374852741176	5.325791355983366e-09	1.57363727887516e-08	0.9970317416213238	0.28830563472101645	6.823222015763194e-11	0.004131943436821953	0.00012757268144100308	8.933034997160416e-09	1.8809308678017625e-07	4.163784438944674e-09	1.276526817701925e-06	0.49885325502882044	1.483841151057103e-07	5.1048104828781976e-08	0.5546799775043012	8.280016843025564e-09	5.8896019247595955e-06	5.2237264584251785e-09	2.631853517959631e-06	5.891006669765812e-05	2.297475087285079e-10	2.9555284829744843e-05	2.2979011508010234e-05	2.814479331769554e-05	5.756751409120516e-07	0.4972814990309285	5.2065110542209135e-08	3.1212817352395052e-12	3.0256841248281005e-07	4.187438062924177e-13	0.19999313131618965	1.6170494831447418e-06	2.43554891753128e-06	1.4655092512070117e-06	2.1805977702911717e-07	1.9939349982716805e-05	7.871401391483912e-10	0.4999995441793382	7.225181798256581e-12	3.309724748074577e-05	2.6741989456806247e-08	0.00025166591224988044	0.09941078469332011	3.6616956797604304e-11	6.415748922563996e-05	8.387021481623411e-09	0.6757922057315423	0.3998703651386692	5.189605161320436e-08	2.778059749138965e-06	0.00048378949294006245	4.5889795768798384e-05	1.1546738318086517e-06	5.299965688485897e-06	2.837387926388884e-07	0.002219680296820295	1.0771438431403081e-12	3.70608505470345e-12	1.0919263614207146e-08	2.1604863848170482e-07	3.5043286586702595e-07	7.405481479364539e-05	1.7285127148468641e-09	5.050831998901589e-10	1.55730811644766e-07	1.332192047308621e-11	0.001503523548967931	6.860403793458031e-06	0.0004811055117673628	0.7371233743917496	2.0841607868758485e-08	0.0999996127426151	2.7984998825587544e-10	6.040523040799614e-10	0.0005884824790764593	3.535219491425909e-05	0.0011467449711797682	1.6105660300074939e-07
