Ions	Energy pool	Adenylate pool	Values[ATP]	Values[AMP]
17.310355688671763	2.6141008740455147	1.4709688295508274	1.189554104778742	0.04642206028405497
17.061262613652527	2.645836643113451	1.4855656505322232	1.2057853439281636	0.04551435134693612
16.82346097656436	2.677058970270545	1.4999675577019704	1.2217446213421175	0.04465320877354332
16.596280696354615	2.7077739711190065	1.514173955166504	1.2374355948247344	0.04383557887223229
16.37907603852404	2.73798798135646	1.5281843869295548	1.2528621424340978	0.04305854800719241
16.17123663234322	2.7677074572926696	1.54199851221321	1.2680282910625849	0.04231934598312511
15.97220277550455	2.7969389714929656	1.5556161199030158	1.2829381963373325	0.0416153447473826
15.781457729016608	2.8256884992640696	1.569037109504564	1.2975955902299372	0.040944200470431825
15.598518623783312	2.853961459030996	1.582261474964962	1.312003807756351	0.04030382369031704
15.422943795068745	2.8817632820711325	1.595289321299388	1.3261662103263696	0.03969224955462547
15.254320616951695	2.9090993731074533	1.6081208336127286	1.3400861663858112	0.039107626891086746
15.092281466386135	2.935974771501567	1.6207563280811699	1.3537667494835304	0.03854830606313331
14.936480443573702	2.9623940441579686	1.6331962049751498	1.3672106725682556	0.03801283338543667
14.786593023973778	2.988361788754097	1.6454409634221117	1.3804206673796193	0.037499842047634756
14.64231895575086	3.0138827957912566	1.6574911858274914	1.3933996175154826	0.0370080075517174
14.50337943431774	3.038961491658585	1.6693475335592909	1.4061501176854776	0.036536159586183135
14.369517378857388	3.0636022307078714	1.6810107500948595	1.4186746970185455	0.03608321640553366
14.240488297244818	3.0878096842930094	1.6924816993780938	1.430976101060888	0.0356481161459723
14.116070189974122	3.111588224725793	1.7037613140897534	1.4430568315039896	0.03522992086795007
13.996053022426338	3.1349413778310455	1.7148505765602835	1.4549187166066055	0.03482791533584343
13.880241384426768	3.157873727120089	1.7257505981368921	1.466564375125774	0.03444124614257693
13.768443428042893	3.18039145429029	1.736462622367379	1.4779976504166814	0.034068818493770525
13.660491780254091	3.2024970643129995	1.7469878115356152	1.4892195242521786	0.03371027147479492
13.556231033459062	3.2241913030511395	1.7573273257309878	1.5002295831868826	0.033365605866730874
13.455481093449647	3.2454844575190047	1.7674829356648203	1.5110347038956808	0.033033182041496856
13.358116512941024	3.2663821148121963	1.7774557830772941	1.5216384172806707	0.0327120855457684
13.2639950032346	3.28688393539138	1.7872473167030505	1.532039314775646	0.032402696087316496
13.172969014573855	3.3069926713668036	1.7968593794942846	1.5422382305555289	0.032104938683010044
13.084921620404137	3.326719696984757	1.80629370813257	1.5522430336597557	0.03181704480756905
12.9997462039116	3.346065285785355	1.815551711943986	1.562052866728851	0.03153929288748181
12.917327059927421	3.3650350524150365	1.8246352120745315	1.5716709336132322	0.031271093272727445
12.837562503081939	3.383633122300589	1.833545891268926	1.5810993348816476	0.03101210384998458
12.760344944346354	3.4018645921513877	1.8422856822118594	1.5903408108421992	0.030761900902670947
12.68557864153716	3.4197342215741973	1.850856475861034	1.5993978663654005	0.030520120652237786
12.613173454182272	3.4372466868373226	1.8592601753619653	1.60827294106816	0.03028642959280285
12.543042638957312	3.454406742017153	1.867498726060709	1.6169685203059705	0.030060504349525452
12.475103450212222	3.471219178660241	1.8755741115125997	1.6254871044102528	0.02984203726261181
12.409276320363286	3.4876888088104336	1.88348834282619	1.6338312011244727	0.02963073514022881
12.345489348672206	3.5038204807340105	1.8912434944771925	1.6420033148549134	0.029426328598095203
12.28366527148993	3.5196190237310008	1.8988415982150086	1.6500059693477684	0.029228543831776015
12.223733502058375	3.535089310964284	1.906284744081449	1.6578416936190272	0.02903712673619278
12.165628790465075	3.550236179655561	1.9135750117162917	1.665513000580918	0.0288518326416487
12.10928964249539	3.565064543293651	1.920714550799033	1.6730224263537423	0.02867243385912473
12.05465902144372	3.5795793418295023	1.927705545343864	1.6803725121866186	0.028498715700980986
12.001678601921968	3.593785418480485	1.9345501444705777	1.687565748110332	0.028330474100424514
11.950292690096532	3.607687606749685	1.9412505116581171	1.6946046118718752	0.028167516780307638
11.900448756625837	3.621290778143751	1.947808846507146	1.7014915935590313	0.028009661922426377
11.852089662847934	3.634599741589683	1.95422732212561	1.7082291536086303	0.0278567341445574
11.805165175514714	3.647619330314605	1.9605081453436703	1.7148197545393848	0.027708569568449654
11.759628168262191	3.6603545116994094	1.9666534932992779	1.7212659927425336	0.027564974342402387
11.715430915183703	3.6728101511962388	1.9726655698797406	1.7275703672071998	0.02742578589070181
11.672532863478876	3.684991163613625	1.9785465446147112	1.7337354438869845	0.02729082488807011
11.630895392970361	3.696902476882134	1.984298590837358	1.7397638007544727	0.027159914709696514
11.5904797325909	3.708548827130194	1.9899238795323257	1.745657862581733	0.027032914983864693
11.551247432194037	3.719934631319708	1.9954245629484788	1.7514198059834254	0.026909737612196283
11.51316393991979	3.7310645090506167	2.000802800515975	1.7570519725788307	0.026790264044188678
11.476186273378206	3.7419427228268276	2.006060773791613	1.7625563966756213	0.026674447640406607
11.440279008886913	3.7525735568476786	2.011200639085696	1.7679351490577335	0.026562231295751044
11.405406865725675	3.762962087580292	2.0162245543816555	1.7731909568956485	0.02645342369701213
11.371534421141103	3.7731130459261144	2.0211346778020336	1.7783262642185182	0.02634789609443766
11.338631480323778	3.7830313472219324	2.025933103460184	1.7833437128837035	0.026245469121955207
11.306673389836122	3.7927222088110577	2.03062185977031	1.7882462416505627	0.026145892609814664
11.275632669249738	3.802190441310485	2.035203003174778	1.7930364365487905	0.026048998413082797
11.24548337721187	3.8114391029795267	2.039678486778361	1.7977155013569026	0.02595488515573711
11.216203483890734	3.8204725343100097	2.044050271736205	1.802285698651538	0.025863436077733597
11.187756805232226	3.829292833964051	2.048320518310336	1.8067472979251555	0.025774982271440594
11.160111143737735	3.8379023970239525	2.052491323755337	1.8111008552682373	0.02568978199962202
11.133248304830136	3.8463131413124376	2.056564698498502	1.8153548975070881	0.02560645469315248
11.107145666239722	3.854525556180576	2.0605426076590354	1.8195084925767635	0.025525544055222893
11.081781352878934	3.8625435208919	2.0644268760800393	1.8235636184805133	0.025446973668652895
11.057134694526054	3.8703706945729595	2.0682192416158185	1.8275221298809943	0.02537067692385338
11.03318433134975	3.8780109626485473	2.071921542926522	1.8313860029706166	0.02529658324859237
11.00990749236822	3.8854685872253043	2.0755357985037337	1.8351574073898123	0.025224618668241883
10.987284179951542	3.892747472869362	2.0790638603881852	1.8388383284562335	0.02515471597505677
10.965295565978275	3.89985136760258	2.08250751556015	1.8424306660222678	0.025086813979837624
10.943923394520942	3.9067839481027975	2.085868517724535	1.8459362839050286	0.025020853526765974
10.923149131815643	3.9135489451708203	2.0891486432636523	1.849357076583116	0.024956774675948035
10.902955664912543	3.920149938095947	2.0923495979968574	1.8526948608090372	0.024894520709947132
