PKA	Ca	PP2A	PP2ACa	PP2B	PP2AP	PP2APCa	CK1	D75:137	D34:75:137	D75	D34:75	cAMP	CDK5	PP2C	D	D137	D34	D34:137	PDE	PDEP	cAMP_R2C2	cAMP3_R2C2	cAMP4_R2C	PP2BinactiveCa2	CK1P	D34:75_PP2ACa	D75_PP2A	D34:75:137_PP2APCa	D75:137_PP2AP	D75_PKA	D34:75:137_PP2B	D75:137_PP2ACa	D34:75:137_PP2A	D75_CK1	cAMP2_R2C2	D34:75_PP2AP	D75_PP2APCa	D137_PKA	D34:75:137_PP2C	D34:137_CDK5	D34_PP2B	D34_CK1	D34:75_PP2A	D75_PP2ACa	D137_PP2C	D75:137_PP2APCa	D_PKA	PP2A_PKA	D_CDK5	D34:75:137_PP2AP	PDE_PKA	D34:137_PP2B	D_CK1	D34:75_PP2APCa	AMP	D75:137_PP2C	D34:75:137_PP2ACa	D34_CDK5	D75:137_PKA	D75_PP2AP	cAMP_PDE	PP2ACa_PKA	PP2Binactive	CK1P_PP2B	D34:75_PP2B	D34:75_CK1	D34:137_PP2C	D75:137_PP2A	D137_CDK5	cAMP_PDEP	cAMP4_R2C2	cAMP4_R2	R2C2
0.0	1.4055236691968712e-08	1.674191048966445e-07	4.693478054226591e-10	2.892796649475251e-08	0.0	0.0	2.0083607107934017e-08	1.592162655104711e-07	0.0	1.5467556198876835e-06	0.0	0.0	9.294837387878273e-08	1.0870848057442076e-07	2.797098165140449e-06	2.878920457018219e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9158476645583375e-08	1.1695056216665038e-07	0.0	2.8942932285128156e-08	0.0	0.0	0.0	0.0	1.7736698507007366e-11	0.0	9.10963332445243e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7240542001415163e-10	1.5641266709662133e-08	0.0	0.0	0.0	9.706697020448622e-08	0.0	0.0	0.0	1.6473577590396976e-08	0.0	0.0	8.650252715917227e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.5053093704909807e-07	3.3826198105651445e-09	0.0	0.0	0.0	2.978472894283248e-09	9.98465591673021e-09	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4080364809379652e-08	1.674189301656956e-07	4.702405096267009e-10	2.911449823274127e-08	0.0	0.0	2.0184638661847245e-08	1.6047914824664538e-07	0.0	1.5454371459534845e-06	0.0	0.0	9.295167298992357e-08	1.0855117914654295e-07	2.7946189681074475e-06	2.901669855835252e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9283830118003375e-08	1.1672762133470185e-07	0.0	2.891820271659631e-08	0.0	0.0	0.0	0.0	1.7911903818704728e-11	0.0	9.147779494013975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.725866314783202e-10	1.5742386177232052e-08	0.0	0.0	0.0	9.698416017495213e-08	0.0	0.0	0.0	1.6541995426677255e-08	0.0	0.0	8.706434676225109e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.502037065664958e-07	3.397965082758641e-09	0.0	0.0	0.0	3.0021280727840713e-09	1.0064166835123489e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4104481646063046e-08	1.6741877547893326e-07	4.710971019115867e-10	2.929408487455361e-08	0.0	0.0	2.028153452560383e-08	1.616925075778293e-07	0.0	1.5441696287967991e-06	0.0	0.0	9.295481721375621e-08	1.08400468895391e-07	2.79223843588123e-06	2.923528584731817e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9403916580807094e-08	1.1651404602722597e-07	0.0	2.8894431181268213e-08	0.0	0.0	0.0	0.0	1.808070274252744e-11	0.0	9.184271822444992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.727597133740145e-10	1.583927140906946e-08	0.0	0.0	0.0	9.690461540910568e-08	0.0	0.0	0.0	1.6607456138511573e-08	0.0	0.0	8.76025969553963e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4988930705842584e-07	3.4126914862125893e-09	0.0	0.0	0.0	3.0248558217701465e-09	1.0140567377137298e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4127631256009894e-08	1.674186374971138e-07	4.719191688559293e-10	2.9466985877871647e-08	0.0	0.0	2.0374479167543512e-08	1.6285828267723104e-07	0.0	1.5429512209463139e-06	0.0	0.0	9.295781624596288e-08	1.0825605860071255e-07	2.7899525116507633e-06	2.944531200842948e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.951898102112021e-08	1.1630939883014842e-07	0.0	2.887158250321524e-08	0.0	0.0	0.0	0.0	1.824331284404865e-11	0.0	9.219192056535487e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.729251058204666e-10	1.5932108866870176e-08	0.0	0.0	0.0	9.682820565131197e-08	0.0	0.0	0.0	1.6670104097511303e-08	0.0	0.0	8.811832532417342e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.49587207252747e-07	3.426825848260241e-09	0.0	0.0	0.0	3.046692412150281e-09	1.0213978102724342e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4149855483206901e-08	1.67418513489639e-07	4.727082169271034e-10	2.9633450967558545e-08	0.0	0.0	2.0463647627113985e-08	1.6397834641584463e-07	0.0	1.5417801089199998e-06	0.0	0.0	9.296067884742325e-08	1.0811766982605355e-07	2.7877573084891005e-06	2.9647111419463554e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.962925517179449e-08	1.1611326632593316e-07	0.0	2.884962224629484e-08	0.0	0.0	0.0	0.0	1.8399946833044926e-11	0.0	9.252617037821274e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7308321745543032e-10	1.6021076945899013e-08	0.0	0.0	0.0	9.675480549082256e-08	0.0	0.0	0.0	1.6730075322645933e-08	0.0	0.0	8.861253228047524e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.492969001741615e-07	3.440393686484605e-09	0.0	0.0	0.0	3.0676728828503432e-09	1.028451566175336e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.417119414316148e-08	1.6741840122051414e-07	4.73465677423125e-10	2.9793720460842557e-08	0.0	0.0	2.054920606119697e-08	1.6505450547920473e-07	0.0	1.5406545198184505e-06	0.0	0.0	9.296341297295839e-08	1.0798503644806264e-07	2.785649102367624e-06	2.984100714891923e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.973495838145477e-08	1.1592525746323534e-07	0.0	2.8828516818974042e-08	0.0	0.0	0.0	0.0	1.8550812199716662e-11	0.0	9.284619074096413e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.732344284729326e-10	1.6106346247731948e-08	0.0	0.0	0.0	9.668429427140954e-08	0.0	0.0	0.0	1.678749809039452e-08	0.0	0.0	8.908617304205496e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.490179018466261e-07	3.45341931107572e-09	0.0	0.0	0.0	3.087831042415806e-09	1.0352292755631274e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4191685031716786e-08	1.674182988610769e-07	4.7419291089516e-10	2.9948025722317076e-08	0.0	0.0	2.0631312363910495e-08	1.6608850108982238e-07	0.0	1.5395727260205899e-06	0.0	0.0	9.296602588074108e-08	1.0785790449541806e-07	2.7836243256239198e-06	3.00273109750935e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.983629839714998e-08	1.1574500215146948e-07	0.0	2.8808233545519437e-08	0.0	0.0	0.0	0.0	1.8696111212235864e-11	0.0	9.31526627332993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7337909322903785e-10	1.6188079666109487e-08	0.0	0.0	0.0	9.661655596861427e-08	0.0	0.0	0.0	1.6842493389539154e-08	0.0	0.0	8.954015838472505e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4874975005878223e-07	3.465925821749864e-09	0.0	0.0	0.0	3.1071994780669856e-09	1.0417418150643858e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4211364185874057e-08	1.6741820491052217e-07	4.74891211377638e-10	3.009658935517125e-08	0.0	0.0	2.0710116536915318e-08	1.670820097179552e-07	0.0	1.5385330488205803e-06	0.0	0.0	9.296852421919743e-08	1.0773603141280577e-07	2.781679560663182e-06	3.0206323420055583e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9933472094014026e-08	1.1557214984332107e-07	0.0	2.8788740723190553e-08	0.0	0.0	0.0	0.0	1.8836040487447946e-11	0.0	9.344622845723003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7351754261895395e-10	1.6266432834458866e-08	0.0	0.0	0.0	9.655147909482655e-08	0.0	0.0	0.0	1.6895175505910892e-08	0.0	0.0	8.997535752735391e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.484920032826851e-07	3.477935268128647e-09	0.0	0.0	0.0	3.1258095718030216e-09	1.0479996685975228e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.423026588543025e-08	1.6741811813780707e-07	4.755618103445005e-10	3.023962564885168e-08	0.0	0.0	2.078576125792917e-08	1.680366445531871e-07	0.0	1.5375338605773939e-06	0.0	0.0	9.297091410694734e-08	1.0761918582573188e-07	2.7798115335722714e-06	3.037833393751568e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.002666617394731e-08	1.154063683005598e-07	0.0	2.8770007650729724e-08	0.0	0.0	0.0	0.0	1.897079110959525e-11	0.0	9.372749387811482e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.736500861648253e-10	1.6341554266043296e-08	0.0	0.0	0.0	9.648895654898458e-08	0.0	0.0	0.0	1.694565241501431e-08	0.0	0.0	9.039259908224853e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.48244239538516e-07	3.48946863868415e-09	0.0	0.0	0.0	3.143691523844049e-09	1.0540129344067291e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4248422805713635e-08	1.6741803752906874e-07	4.762058808575828e-10	3.0377340944611385e-08	0.0	0.0	2.085838233347877e-08	1.6895395752530301e-07	0.0	1.5365735855867933e-06	0.0	0.0	9.29732011984139e-08	1.0750714693434509e-07	2.7780171068896132e-06	3.0543621211393883e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.011605785782036e-08	1.1524734228784246e-07	0.0	2.8752004636619408e-08	0.0	0.0	0.0	0.0	1.9100548611481423e-11	0.0	9.39970315996521e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7377701398400842e-10	1.6413585728729272e-08	0.0	0.0	0.0	9.642888544690464e-08	0.0	0.0	0.0	1.6994026267075697e-08	0.0	0.0	9.079267336925669e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4800605524593056e-07	3.500545951636762e-09	0.0	0.0	0.0	3.1608743908584985e-09	1.0597913354680674e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.426586606777807e-08	1.67417962254024e-07	4.76824539297172e-10	3.050993368679872e-08	0.0	0.0	2.0928108890931805e-08	1.6983543913410042e-07	0.0	1.5356507022507606e-06	0.0	0.0	9.297539072628392e-08	1.0739970427131547e-07	2.776293277742729e-06	3.0702453080685884e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.020181523057879e-08	1.1509477296039231e-07	0.0	2.873470303385487e-08	0.0	0.0	0.0	0.0	1.9225492696609174e-11	0.0	9.425538233481496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7389859800890568e-10	1.648266239185293e-08	0.0	0.0	0.0	9.637116710484724e-08	0.0	0.0	0.0	1.704039362299457e-08	0.0	0.0	9.11763333683161e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4777706479042283e-07	3.511186292198698e-09	0.0	0.0	0.0	3.177386082118147e-09	1.0653442168868095e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4282625354270323e-08	1.6741789162558092e-07	4.774188502290395e-10	3.063759496090456e-08	0.0	0.0	2.099506399406084e-08	1.7068252188694006e-07	0.0	1.534763741836396e-06	0.0	0.0	9.297748756024102e-08	1.0729665709416259e-07	2.7746371685689506e-06	3.085508710814683e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.028409806776055e-08	1.1494837638953517e-07	0.0	2.8718075209937712e-08	0.0	0.0	0.0	0.0	1.934579755922606e-11	0.0	9.450305792649963e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740150939052236e-10	1.6548913206802598e-08	0.0	0.0	0.0	9.63157067827605e-08	0.0	0.0	0.0	1.7084845963812808e-08	0.0	0.0	9.154429699034828e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4755689911139394e-07	3.5214078599400577e-09	0.0	0.0	0.0	3.193253422787658e-09	1.0706805656997726e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4298728988494865e-08	1.674178250765488e-07	4.77989828519306e-10	3.076050868735758e-08	0.0	0.0	2.105936483706111e-08	1.7149658146635194e-07	0.0	1.5339112885769765e-06	0.0	0.0	9.297949624004623e-08	1.0719781392112566e-07	2.7730460231861073e-06	3.10017707588808e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0363058147676394e-08	1.1480788286922996e-07	0.0	2.8702094544841927e-08	0.0	0.0	0.0	0.0	1.9461631757068824e-11	0.0	9.474054291654469e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7412674221643487e-10	1.66124611990031e-08	0.0	0.0	0.0	9.626241358649682e-08	0.0	0.0	0.0	1.7127469956345705e-08	0.0	0.0	9.189724879871274e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.473452051192575e-07	3.531228045707624e-09	0.0	0.0	0.0	3.208502176116229e-09	1.0758090173456206e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4314203982793365e-08	1.6741776213705192e-07	4.785384421163054e-10	3.087885189966837e-08	0.0	0.0	2.112112315262398e-08	1.722789385091841e-07	0.0	1.5330919791723924e-06	0.0	0.0	9.298142100937067e-08	1.0710299229491072e-07	2.7715172019303654e-06	3.1142741692346224e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0438839800314704e-08	1.1467303608270106e-07	0.0	2.8686735417813056e-08	0.0	0.0	0.0	0.0	1.9573158422672937e-11	0.0	9.496829619086874e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7423376941944964e-10	1.6673423614143276e-08	0.0	0.0	0.0	9.621120033634855e-08	0.0	0.0	0.0	1.716834772896274e-08	0.0	0.0	9.223584090946025e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.471416448833919e-07	3.540663416624138e-09	0.0	0.0	0.0	3.223157075176376e-09	1.0807378654280027e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4329076146882825e-08	1.6741770241684196e-07	4.790656146590048e-10	3.0992794965383275e-08	0.0	0.0	2.1180445413783375e-08	1.7303086055034195e-07	0.0	1.5323045016724343e-06	0.0	0.0	9.298326584564601e-08	1.0701201807401897e-07	2.7700481763286717e-06	3.127822808864768e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0511580301014666e-08	1.1454359223432113e-07	0.0	2.8671973183533873e-08	0.0	0.0	0.0	0.0	1.9680535120578217e-11	0.0	9.518675296004157e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7433638925880436e-10	1.6731912368970072e-08	0.0	0.0	0.0	9.616198341820735e-08	0.0	0.0	0.0	1.720755721724146e-08	0.0	0.0	9.256069557010984e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.469458948949524e-07	3.5497298386487157e-09	0.0	0.0	0.0	3.2372418605855735e-09	1.0854750736145894e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.434337010702022e-08	1.674176455899273e-07	4.795722278323844e-10	3.11025019218103e-08	0.0	0.0	2.123743324243451e-08	1.737535639566201e-07	0.0	1.5315475944336679e-06	0.0	0.0	9.29850344834371e-08	1.0692472539302175e-07	2.7686365245910193e-06	3.1408448978320043e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.058141029259051e-08	1.1441931941010284e-07	0.0	2.8657784150010963e-08	0.0	0.0	0.0	0.0	1.9783914285151794e-11	0.0	9.539632585455455e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.744348033408632e-10	1.6788034073215462e-08	0.0	0.0	0.0	9.611468265132045e-08	0.0	0.0	0.0	1.7245172344259047e-08	0.0	0.0	9.28724053376282e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.467576453678513e-07	3.5584424177469887e-09	0.0	0.0	0.0	3.250779314603158e-09	1.090028286524169e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4357109407466064e-08	1.67417591384295e-07	4.800591235520463e-10	3.120813062499017e-08	0.0	0.0	2.1292183550077988e-08	1.7444821568472726e-07	0.0	1.5308200447823617e-06	0.0	0.0	9.298673043817866e-08	1.0684095591196698e-07	2.7672799269571963e-06	3.153361454368453e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.064845414888418e-08	1.1429999682847875e-07	0.0	2.8644145551595735e-08	0.0	0.0	0.0	0.0	1.9883442953330716e-11	0.0	9.559740666630868e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7452920237298883e-10	1.684189050900379e-08	0.0	0.0	0.0	9.606922115516347e-08	0.0	0.0	0.0	1.7281263330234263e-08	0.0	0.0	9.317153579029263e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.465765996015478e-07	3.566815624576962e-09	0.0	0.0	0.0	3.2637912952307127e-09	1.0944048406657132e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4370316543622857e-08	1.674175395697986e-07	4.805271060571903e-10	3.1309833032960934e-08	0.0	0.0	2.1344788848308925e-08	1.7511593521802008e-07	0.0	1.530120687650776e-06	0.0	0.0	9.298835702110327e-08	1.067605587288609e-07	2.7659761613774875e-06	3.165392645534237e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.071283033077404e-08	1.1418541424567069e-07	0.0	2.8631035521997584e-08	0.0	0.0	0.0	0.0	1.997926322444999e-11	0.0	9.579036746199754e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7461976662289988e-10	1.6893578684791565e-08	0.0	0.0	0.0	9.602552521855916e-08	0.0	0.0	0.0	1.7315896879916372e-08	0.0	0.0	9.34586258634756e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4640247335636106e-07	3.5748632799030866e-09	0.0	0.0	0.0	3.2762987722990766e-09	1.0986117760336846e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4383013017042164e-08	1.6741748995353611e-07	4.809769438664249e-10	3.140775543272168e-08	0.0	0.0	2.1395337491616955e-08	1.757577963358711e-07	0.0	1.529448404103149e-06	0.0	0.0	9.298991736173777e-08	1.0668338984620543e-07	2.7647230993016187e-06	3.1769578181001257e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0774651708992545e-08	1.1407537137031983e-07	0.0	2.8618433064848436e-08	0.0	0.0	0.0	0.0	2.0071512106861455e-11	0.0	9.59755617121234e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747066668817588e-10	1.69431911762236e-08	0.0	0.0	0.0	9.598352417310512e-08	0.0	0.0	0.0	1.734913638348604e-08	0.0	0.0	9.373418977571033e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4623499427492123e-07	3.5825985833636546e-09	0.0	0.0	0.0	3.288321858760215e-09	1.1026558465156375e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4395219397318844e-08	1.6741744236977968e-07	4.814093715654206e-10	3.150203861256358e-08	0.0	0.0	2.1443913829125773e-08	1.7637482891849942e-07	0.0	1.528802119810882e-06	0.0	0.0	9.299141441526764e-08	1.0660931193069978e-07	2.7635187016291984e-06	3.188075530261597e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.083402587160272e-08	1.1396967728710513e-07	0.0	2.860631802472674e-08	0.0	0.0	0.0	0.0	2.016032187463601e-11	0.0	9.615332559562888e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747900649183122e-10	1.6990816279200814e-08	0.0	0.0	0.0	9.594315026950643e-08	0.0	0.0	0.0	1.7381042143013753e-08	0.0	0.0	9.399871790099492e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.4607390133464154e-07	3.5900341811912644e-09	0.0	0.0	0.0	3.2998798471350086e-09	1.1065435315225197e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.440695535375948e-08	1.6741739667765974e-07	4.818250915598129e-10	3.159281811871963e-08	0.0	0.0	2.149059848203248e-08	1.7696802068569431e-07	0.0	1.5281808035267994e-06	0.0	0.0	9.299285098146744e-08	1.0653819394420904e-07	2.762361014857056e-06	3.198763582328397e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.089105540859e-08	1.1386814997587573e-07	0.0	2.8594671057149065e-08	0.0	0.0	0.0	0.0	2.0245820047604072e-11	0.0	9.63239787939453e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7487011419736006e-10	1.703653824575945e-08	0.0	0.0	0.0	9.590433855808018e-08	0.0	0.0	0.0	1.7411671513116166e-08	0.0	0.0	9.42526781003154e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.459189443231096e-07	3.597182149579896e-09	0.0	0.0	0.0	3.3109912393862337e-09	1.110281046045163e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4418239710760325e-08	1.6741735275526087e-07	4.822247756544768e-10	3.1680224416286976e-08	0.0	0.0	2.1535468480645842e-08	1.77538318882843e-07	0.0	1.5275834655318027e-06	0.0	0.0	9.299422971257804e-08	1.0646991084219982e-07	2.761248167355794e-06	3.2090390465904526e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.094583817971945e-08	1.1377061580852515e-07	0.0	2.858347359902761e-08	0.0	0.0	0.0	0.0	2.032812960284091e-11	0.0	9.648782560017773e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7494696036094008e-10	1.708043747702833e-08	0.0	0.0	0.0	9.586702677277712e-08	0.0	0.0	0.0	1.7441079096194904e-08	0.0	0.0	9.449651680771896e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.457698833493776e-07	3.604054054615163e-09	0.0	0.0	0.0	3.3216737800930405e-09	1.1138743514644092e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4429090482865412e-08	1.6741731049682912e-07	4.82609066554323e-10	3.176438309603814e-08	0.0	0.0	2.1578597466619973e-08	1.7808663190330866e-07	0.0	1.5270091561262644e-06	0.0	0.0	9.299555312487374e-08	1.0640434328671945e-07	2.760178365878311e-06	3.2189182961562667e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0998467559682146e-08	1.1367690912139984e-07	0.0	2.8572707839774728e-08	0.0	0.0	0.0	0.0	2.0407369080474515e-11	0.0	9.664515570336458e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7502074173655477e-10	1.7122590706953582e-08	0.0	0.0	0.0	9.583115522148399e-08	0.0	0.0	0.0	1.746931688113318e-08	0.0	0.0	9.473066006327001e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.456264883837695e-07	3.6106609605093718e-09	0.0	0.0	0.0	3.3319444860245823e-09	1.1173291653641532e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4439524915161001e-08	1.6741726981011305e-07	4.829785793278877e-10	3.1845415061747486e-08	0.0	0.0	2.162005586847065e-08	1.7861383091293183e-07	0.0	1.526456964078152e-06	0.0	0.0	9.299682360851841e-08	1.063413773500998e-07	2.759149892072502e-06	3.228417033895311e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1049032681041065e-08	1.1358687178306829e-07	0.0	2.856235669161563e-08	0.0	0.0	0.0	0.0	2.0483652720332938e-11	0.0	9.679624502843427e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7509158980829868e-10	1.7163071192168045e-08	0.0	0.0	0.0	9.579666667503747e-08	0.0	0.0	0.0	1.7496434392103184e-08	0.0	0.0	9.495551457732183e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.454885388036973e-07	3.6170134535132767e-09	0.0	0.0	0.0	3.3418196764145784e-09	1.1206509716443416e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4449559522930549e-08	1.6741723061281202e-07	4.833339026747708e-10	3.192343668119136e-08	0.0	0.0	2.1659911023856572e-08	1.7912075132620454e-07	0.0	1.525926015189427e-06	0.0	0.0	9.299804343296943e-08	1.0628090428643121e-07	2.758161099348258e-06	3.2375503188059526e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.109761864422389e-08	1.1350035280517751e-07	0.0	2.855240376268549e-08	0.0	0.0	0.0	0.0	2.0557090630777318e-11	0.0	9.69413565594154e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7515962958866877e-10	1.7201948858481677e-08	0.0	0.0	0.0	9.576350626963415e-08	0.0	0.0	0.0	1.75224788344651e-08	0.0	0.0	9.517146855087179e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.453558229940259e-07	3.6231216805580965e-09	0.0	0.0	0.0	3.351315001608025e-09	1.1238450297395695e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4459210120237276e-08	1.6741719283234717e-07	4.836756002023823e-10	3.199855997262645e-08	0.0	0.0	2.1698227367741015e-08	1.7960819423922984e-07	0.0	1.5254154708937015e-06	0.0	0.0	9.29992147581771e-08	1.0622282023789337e-07	2.7572104098382954e-06	3.246332591624669e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.114430672565988e-08	1.1341720798970184e-07	0.0	2.8542833330078604e-08	0.0	0.0	0.0	0.0	2.0627788849045268e-11	0.0	9.708074093615258e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.752249800618719e-10	1.7239290489247275e-08	0.0	0.0	0.0	9.573162140746048e-08	0.0	0.0	0.0	1.7547495201315896e-08	0.0	0.0	9.537889272859412e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.45228137954088e-07	3.6289953476248348e-09	0.0	0.0	0.0	3.3604454684606626e-09	1.1269163834361699e-08	0.0	0.0	0.0	6.640000000000001e-06
0.0	1.4468491861624875e-08	1.6741715640319836e-07	4.84004211813344e-10	3.207089279820103e-08	0.0	0.0	2.1735066574457107e-08	1.8007692818848075e-07	0.0	1.524924526491982e-06	0.0	0.0	9.30003396396894e-08	1.0616702599540715e-07	2.7562963107818768e-06	3.254777706390107e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1189174599433324e-08	1.1333729951996013e-07	0.0	2.8533630306681143e-08	0.0	0.0	0.0	0.0	2.069584958009273e-11	0.0	9.721463728247092e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7528775452868283e-10	1.7275159879040458e-08	0.0	0.0	0.0	9.570096164093392e-08	0.0	0.0	0.0	1.7571526420514795e-08	0.0	0.0	9.557814125552448e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.451052888455452e-07	3.634643756819706e-09	0.0	0.0	0.0	3.369225474198096e-09	1.1298698719375984e-08	0.0	0.0	0.0	6.640000000000001e-06
