Ca_Cyt	Oc	S2a	S4	IP3_Cyt	O_o	Ca_ER	Values[h]	S2	Orai1
0.052252304763733146	0.00022610838124161427	0.06399667312635864	0.10560955666051319	0.6860473204319195	1.740274088144772e-05	10.742950462968311	0.8846996516264466	0.09543472118839655	2.5955511507752097e-05
0.05271360916938185	0.00022653554558946576	0.061846291263917254	0.10062117466242419	0.6919280274678234	1.6977908729680148e-05	10.992505777726782	0.884558418449378	0.09225375123082534	2.5946182723416478e-05
0.05322546500657855	0.00022693663852328528	0.059865354170757515	0.09598718385282522	0.6973589116359447	1.6578968221671772e-05	11.232777819359791	0.8842529838291547	0.08932257032428485	2.593757302017186e-05
0.05379279137057936	0.00022731342768432346	0.05803755691652703	0.09168535134165344	0.7023892139766771	1.6204214809475477e-05	11.464048187879872	0.8837958012703442	0.08661731164136086	2.5929430024804233e-05
0.05442208808004252	0.00022766743199959829	0.056348808988030887	0.0876941178358176	0.7070650624861881	1.5852113261198346e-05	11.686539637148892	0.8831946831450914	0.08411735863093177	2.5921818956813536e-05
0.05512199461928451	0.00022800005783088506	0.0547869798998045	0.08399302164990201	0.7114303170000287	1.5521296474864586e-05	11.900409846098794	0.8824530311669322	0.08180497890534119	2.5914582777001498e-05
0.05590414753314161	0.00022831247108748618	0.053341706836515144	0.08056301753118623	0.715527511639823	1.5210568374417793e-05	12.10574109410945	0.8815697550487631	0.07966505151980821	2.5907842152384108e-05
0.05678454536758738	0.00022860571310707165	0.052004269429962474	0.07738673930167733	0.7193990073305296	1.4918910160949856e-05	12.302523348462152	0.8805387920799159	0.07768489720567144	2.5901506927913974e-05
0.05778582167304948	0.00022888060888411014	0.05076754702675337	0.07444876061764293	0.7230885480443296	1.4645496855702441e-05	12.490626208036764	0.8793480463270844	0.07585423837475397	2.5895577040749773e-05
0.058941249876816995	0.00022913776300270412	0.0496260954110826	0.07173592782339794	0.7266435875495761	1.4389729317711037e-05	12.669750725810124	0.8779773754651075	0.07416535150892949	2.5890030718339423e-05
0.0603023030771798	0.00022937748800384372	0.04857642546951719	0.06923788709314573	0.7301191297124644	1.4151296661198615e-05	12.839342241441877	0.8763948541877831	0.07261355329657167	2.588486133983073e-05
0.061954270010668805	0.00022959968264802628	0.04761768338421248	0.06694805642226122	0.7335847783150309	1.3930299852243757e-05	12.99841981888906	0.8745495606587328	0.07119836547284966	2.58800699989199e-05
0.06405256024891907	0.0002298035680567159	0.046753262047430355	0.06486564359561817	0.737139329200365	1.3727513940157863e-05	13.14520424268233	0.8723564865364414	0.06992629202395256	2.5875672012505073e-05
0.06692228420244502	0.0002299870584406437	0.04599500366263642	0.06300044189039088	0.7409460069662024	1.3545014152624077e-05	13.276169170115018	0.869660680629698	0.0688182163479496	2.5871709626929064e-05
0.07140940199365295	0.00023014494005278615	0.04537666609263712	0.06138672942155142	0.7453388328436054	1.338798774800751e-05	13.382960763255522	0.8661332708931808	0.06793403307176395	2.5868288796825396e-05
0.08082515606405218	0.00023026147234744742	0.0450180551954052	0.060140515352651615	0.7512944528517438	1.3272096413770454e-05	13.436950378622447	0.8608436747007725	0.06749909134938224	2.5865724955128508e-05
0.1447959878764983	0.0002302380288143003	0.046105195587359364	0.06008820278033576	0.7662515262893992	1.3295505626556197e-05	13.092038063476299	0.847694448474363	0.07050543343261728	2.586586223657405e-05
1.3239346119666837	0.00021856624731539438	0.193152108827864	0.14113337164329873	0.8489681596241638	2.49085833542911e-05	3.1631718446695762	0.5362381884130984	0.29055868128147555	2.6100677321258146e-05
0.3418225774365754	0.0002136156000428284	0.15493432744398813	0.1948314101267424	0.9032871713954628	2.982728904763926e-05	5.119290777190508	0.4474957723020778	0.2172869298134342	2.6228443638129376e-05
0.05566966086906322	0.00021667112727423698	0.11709015381583161	0.19640314042762277	0.893516261849321	2.6787856252251583e-05	6.705959380228846	0.5208206087965341	0.17254201694404167	2.6164065894045827e-05
0.048710120418468	0.0002186132288132285	0.10856747219719247	0.18868339022306163	0.8787236566248203	2.485689103797636e-05	7.159394370317817	0.5948903734151448	0.16111078111342253	2.6119520595180583e-05
0.04877609687538068	0.00021969274735734475	0.10212604726392209	0.1799048481862117	0.865845551541558	2.3783398583574097e-05	7.553604118005494	0.6545068499860719	0.1516855192358862	2.6095416236324667e-05
0.049462638304236244	0.00022055267062639228	0.09645740110477297	0.1709960042228896	0.8540386596265103	2.292820357308509e-05	7.9257210663416	0.7020010210571912	0.1433498886442458	2.607650320209066e-05
0.05033557677897444	0.00022132773941293402	0.09140329484108269	0.16229333213483912	0.8431745761151247	2.2157376568480972e-05	8.27970322395121	0.7396852823858553	0.1359106778778281	2.605953607434002e-05
0.05129907690759014	0.00022204522371195676	0.08687871879174867	0.15395261940931604	0.8332029630066635	2.144381136110183e-05	8.616952859973456	0.7694654693982473	0.12924724922902767	2.60438597077656e-05
0.0523089675947194	0.0002227125642330377	0.0828158555869958	0.14604918676173517	0.8240939085442326	2.0780111282100597e-05	8.938475507468562	0.7928889984700039	0.12326076456310747	2.6029297939446885e-05
0.05333589463976831	0.00022333371354258768	0.07915657047502227	0.1386157484274099	0.815823349028691	2.016234658430012e-05	9.245188278489577	0.8112094753354855	0.11786613979833452	2.601575949244886e-05
0.054358282717610576	0.00022391203652132597	0.0758505591942251	0.13166009461178965	0.8083665438697357	1.9587171520284372e-05	9.53796590712769	0.8254420972142341	0.11298974188891085	2.6003167833558823e-05
0.0553608414118633	0.00022445074879080668	0.0728543686755518	0.12517471797925553	0.8016946661640784	1.9051388624430706e-05	9.817639859318263	0.8364084784444393	0.10856799872603323	2.5991450339050616e-05
0.05633418726924638	0.0002249529275131895	0.07013058249440722	0.1191426974433631	0.7957733948337574	1.8551938036966796e-05	10.084988917215426	0.8447725274201441	0.10454619938097298	2.59805377993748e-05
0.05727461759796341	0.00022542146608239927	0.06764708047653858	0.1135415874557316	0.790562999031286	1.8085942585920175e-05	10.340728640936275	0.8510691909567243	0.10087740103623427	2.5970365326722267e-05
0.058183827411244594	0.0002258590359622836	0.0653763708840898	0.10834610166945643	0.7860194866800937	1.765074575333185e-05	10.585501201688377	0.8557275934377755	0.09752144609424314	2.5960873137538185e-05
0.05906857255606264	0.00022626806250045114	0.06329499993865699	0.10352999212937813	0.7820964134306746	1.7243935740459826e-05	10.819865733307946	0.8590897676055114	0.09444409617983933	2.5952007036356295e-05
0.05994037297070846	0.000226650711827187	0.06138304114559025	0.09906735999473851	0.7787470049566735	1.6863358507703922e-05	11.044288704118113	0.8614258803345258	0.0916162863141133	2.594371866043645e-05
0.060815413251641616	0.00022700888449360027	0.05962366681767337	0.0949335598901785	0.7759263425768032	1.650712411163794e-05	11.259133105500466	0.8629466067739684	0.08901350324788178	2.593596557904721e-05
0.06171487175052188	0.00022734421111453076	0.05800280763400806	0.09110582555168435	0.7735934894508979	1.617361104822762e-05	11.464644218389653	0.8638130916723572	0.08661529808119185	2.5928711348966642e-05
0.06266604072796844	0.00022765804442341058	0.05650891424299961	0.08756373021954691	0.7717135874098731	1.5861474165394976e-05	11.660927977035472	0.8641447354571659	0.08440495709463817	2.592192564477777e-05
0.06370488704406589	0.00022795143993869412	0.055132852087758255	0.08428959818510968	0.7702601497545867	1.5569663904451772e-05	11.84791459804278	0.8640248099563432	0.08236938364600015	2.5915584627416517e-05
0.06488139256285332	0.00022822511215358715	0.05386799851553672	0.08126901510932724	0.7692180857711737	1.529746989073876e-05	12.025292845391593	0.8635035524240502	0.08049930876774265	2.5909671822696394e-05
0.06627080260198247	0.00022847934026854613	0.0527107027118963	0.07849167943297133	0.7685886310965434	1.5044614720167192e-05	12.192382599770493	0.8625976678144553	0.07879010670374806	2.5904180045146856e-05
0.06799912200852021	0.00022871376340162955	0.05166151803208721	0.07595310451872422	0.7683989893963019	1.4811457699356132e-05	12.34786458884785	0.8612833851231445	0.07724393190464035	2.5899115596057375e-05
0.07030893751628393	0.00022892690259284772	0.05072840660529111	0.07365850301170733	0.7687245059008284	1.45994703979959e-05	12.489128473495429	0.8594749345354812	0.07587532624918746	2.589450803662551e-05
0.07376794512527277	0.00022911487252090512	0.04993624077734118	0.07163321072021624	0.7697504160026978	1.4412518401450605e-05	12.610360316076333	0.8569610307507843	0.07472831896282064	2.5890436310577173e-05
0.08020074031057756	0.00022926689036348316	0.04936443978515658	0.06995922268842168	0.7720033119787929	1.426133005412035e-05	12.694739414831227	0.8531752990215048	0.07394797253199317	2.5887118329586084e-05
0.1016625778270087	0.00022933842830982418	0.049436574588803045	0.06900253516482735	0.777967225605499	1.4190215274414663e-05	12.647939556264593	0.8457663867695425	0.07441237892214822	2.5885425663044756e-05
1.4861638927940692	0.00022527443253489055	0.15368665299186735	0.10535957017750873	0.8306666938451517	1.8237532264880135e-05	3.451270993586766	0.6906427128104029	0.3022879795381001	2.595214080091735e-05
0.645962829175878	0.00021358527411355477	0.18062623150346668	0.18591485314459266	0.8950707374884108	2.9858741041566924e-05	3.918455497887491	0.4683250819978394	0.2598074035242564	2.6223939379513327e-05
0.07463335772290675	0.00021488764101358307	0.12999484579613474	0.2030595245892812	0.9041130676060272	2.856141581151196e-05	6.112838984615604	0.5075288902036535	0.1884035860420776	2.6203772699620034e-05
0.049976356615120225	0.00021736051459391812	0.11711237865683691	0.19810704085408945	0.8868411829284156	2.610264302627964e-05	6.673472132143535	0.5830372995225664	0.1736125771318561	2.6147369519208982e-05
0.049356005353600275	0.0002186267756875994	0.10969805120065748	0.19024767102899906	0.8729899194960851	2.4843511604404568e-05	7.090523137864013	0.6448184115550182	0.16283579290633038	2.611885083198429e-05
0.049897268846155474	0.00021956795757156067	0.10326136416788315	0.1815393684500269	0.8603991286514294	2.390752437405889e-05	7.4810976424044435	0.6941123964033605	0.15337721796396314	2.609807221752179e-05
0.05067535792686984	0.00022040337572194245	0.09753754734168592	0.1726849772746612	0.8488536426813371	2.3076687266404754e-05	7.852275832365003	0.7332629012646504	0.14495519333041504	2.6079748046611232e-05
0.05155244980263524	0.0002211758373265843	0.09242383871882885	0.16400847545493505	0.8382806666436423	2.230845149893259e-05	8.205835220005069	0.7642403389567652	0.1374267989671251	2.606284469793257e-05
0.052476999352340785	0.00022189519049026224	0.08784187815303446	0.1556710925980392	0.8286365023985641	2.159302798159709e-05	8.54288804060209	0.7886477275102931	0.1306780028766994	2.6047126112562738e-05
0.05341776252055256	0.00022256559655244843	0.08372445979791035	0.14775322019929785	0.8198861180633473	2.0926279735474926e-05	8.864421605230453	0.8077834648213182	0.12461036314765297	2.603249484830659e-05
0.05435244885192128	0.00022319037880854544	0.08001313368253861	0.14029105034187603	0.8119954453769834	2.0304902523144653e-05	9.17137764877614	0.8226983567271152	0.11913825581971901	2.6018874673239704e-05
0.05526532958031055	0.0002237727672784693	0.07665722119769701	0.13329487780531482	0.8049275988002317	1.972568466544027e-05	9.46465521700999	0.8342422615154035	0.11418750141079295	2.600619222436194e-05
0.05614658673211744	0.0002243159288646025	0.07361298934160299	0.12675921932212106	0.7986412828258097	1.9185477145220538e-05	9.745100829594294	0.8431015247605852	0.10969413541866083	2.5994375960707877e-05
0.056991927486176396	0.00022482290009236312	0.07084284841084881	0.12066894649219546	0.7930907335586178	1.868126052341221e-05	10.013497739309749	0.8498290038255717	0.10560321166050782	2.598335753689878e-05
0.05780214960144229	0.00022529652820203535	0.06831459049080563	0.11500327313019983	0.7882267155394365	1.8210203537770805e-05	10.270556514577672	0.8548682640765494	0.1018676734878916	2.597307304077535e-05
0.05858263046548827	0.0002257394331328636	0.06600069157888754	0.10973845808505871	0.7839981465423199	1.7769700921870345e-05	10.516907221333692	0.8585731993189719	0.09844732483569878	2.5963463781064383e-05
0.059342806890932014	0.0002261539869789189	0.06387768994859949	0.10484966609769704	0.7803539893965757	1.735739384732352e-05	10.753092865280632	0.8612240301998042	0.09530791773600882	2.5954476695030365e-05
0.060095756131648734	0.0002265423055266977	0.0619256465060095	0.10031224558879101	0.7772451457004714	1.697117834980077e-05	10.979563301713021	0.8630403877333219	0.09242036378886144	2.5946064494006163e-05
0.060858019132538854	0.00022690624673552288	0.060127690387249015	0.09610259713195564	0.7746261999613938	1.660920684975617e-05	11.196668284914725	0.8641919867216374	0.08976007428747981	2.5938185658883756e-05
0.06164984833107383	0.0002272474112761359	0.05846965412918699	0.092198764457837	0.7724569807056074	1.626988762611471e-05	11.404647575192682	0.8648072271812791	0.08730643623757499	2.593080439099757e-05
0.06249615032463678	0.0002275671399661168	0.05693980797971644	0.08858085905485312	0.7707040256852812	1.5951887376783955e-05	11.603614761300877	0.8649799116013552	0.08504244059189171	2.5923890628397057e-05
0.0634286001038525	0.0002278665015770414	0.055528715134817025	0.08523142422801416	0.769342178681044	1.5654143356770817e-05	11.793529016912856	0.8647740937437627	0.08295449988514436	2.5917420264751256e-05
0.06448989501909122	0.00022814626083622903	0.05422925710862418	0.08213586179365277	0.7683567615925945	1.5375895218105494e-05	11.974143772023309	0.8642268150892264	0.08103253903961291	2.591137578266203e-05
0.06574235216319414	0.00022840680741669468	0.053036942698481915	0.07928310770228954	0.7677472067368392	1.5116755658832205e-05	12.144908907301083	0.8633479716195315	0.0792705540689411	2.5905747697892428e-05
0.06728646312084956	0.00022864800358185212	0.0519507806929426	0.07666692168746543	0.7675341273381918	1.487686199750598e-05	12.304770594164529	0.8621153346878742	0.07766812551276352	2.5900537682567665e-05
0.0693058606967218	0.0002288688422887656	0.0509754915539277	0.07428868076868686	0.767774982082904	1.4657216318776934e-05	12.451714653185958	0.8604593505819202	0.07623426161060866	2.5895765569829816e-05
0.07219725262566436	0.00022906658652520042	0.050127613720438814	0.07216434572848887	0.768604624706658	1.4460541755678796e-05	12.581537962612147	0.8582209621327634	0.07499823969181849	2.589148687648325e-05
0.07706639499301403	0.00022923410577571713	0.04945658684216009	0.0703460345555302	0.7703684281729007	1.4293932638496693e-05	12.683538646860232	0.8550161533354813	0.07404866805460511	2.58878463431447e-05
0.08894816384910542	0.0002293476979265594	0.04916040929668016	0.0690225087879697	0.7743033269593067	1.4180972997412246e-05	12.715343612724855	0.8495994020276408	0.07376790488003243	2.5885316304113452e-05
