SosInactive	Raf1Inactive	MekInactive	boundEGFReceptor	freeNGFReceptor	RasInactive	BRafInactive	ErkInactive	PI3KInactive	Rap1Inactive	P90RskInactive	AktInactive	C3GInactive	BRafActive	ErkActive	PI3KActive	Rap1Active	MekActive	SosActive	boundNGFReceptor	RasActive	Raf1Active	NGF	AktActive	EGF	C3GActive	P90RskActive	freeEGFReceptor
81307.82729440083	119754.7137134292	469572.7002306095	79995.53498411842	1197.215328576945	112460.38503431046	119315.89381544714	113533.42068326563	-4.288331990599795e-24	105544.624391529	58883.23523158348	70342.05905288074	-3.6094343046313273e-25	684.1061845526019	486466.5793167351	120000.0000000001	14455.37560847108	130427.29976938898	38692.17270559912	8802.784671423045	7539.614965689306	245.2862865711535	447197.2153285768	49657.94094711955	9922004.465015875	120000.00000000007	61116.76476841666	4.4650158815601575
81714.13086393393	119758.89068390128	469737.5899535344	79995.53498411842	1187.28257273673	112538.71785808387	119315.89381544714	113667.50518395222	-8.244001795905086e-24	105544.624391529	58143.37535288951	69684.89588637602	1.1277999126080933e-25	684.1061845526017	486332.4948160485	120000.0000000001	14455.37560847108	130262.41004646407	38285.86913606603	8812.717427263262	7461.282141915903	241.10931609907954	447187.2825727366	50315.10411362425	9922004.465015875	120000.00000000007	61856.62464711063	4.465015881560158
82108.5226599806	119762.9146141651	469896.26006739814	79995.53498411842	1178.0139766559848	112614.77221841479	119315.89381544714	113796.77412798088	2.1194138472697025e-24	105544.624391529	57412.35833376107	69033.2859738485	2.8257675851142155e-25	684.1061845526019	486203.2258720199	120000.0000000001	14455.375608471084	130103.73993260034	37891.477340019344	8821.986023344007	7385.2277815849875	237.0853858352607	447178.01397665584	50966.71402615176	9922004.465015875	120000.00000000007	62587.64166623907	4.465015881560159
82491.45819034989	119766.79316346254	470049.02769013797	79995.53498411842	1169.3651194119204	112688.63439715345	119315.89381544714	113921.45949103616	6.728292569043632e-24	105544.624391529	56690.084423122134	68387.19227611457	-1.4948338630173548e-25	684.1061845526019	486078.54050896456	120000.0000000001	14455.375608471084	129950.97230986058	37508.54180965006	8830.634880588072	7311.365602846308	233.20683653780634	447169.3651194118	51612.8077238857	9922004.465015875	120000.00000000007	63309.915576878004	4.465015881560159
82863.34513512831	119770.5334059298	470196.18963750574	79995.53498411842	1161.294552848977	112760.38217432001	119315.89381544714	114041.7786040079	-5.580043998960271e-24	105544.624391529	55976.45517616536	67746.5778426975	-1.3305600829598784e-25	684.1061845526017	485958.2213959928	120000.0000000001	14455.37560847108	129803.81036249282	37136.65486487163	8838.705447151015	7239.617825679751	229.46659407054017	447161.29455284885	52253.42215730277	9922004.465015875	120000.00000000007	64023.54482383478	4.4650158815601575
83224.59459945722	119774.14193142236	470338.0243434216	79995.53498411842	1153.7635987532074	112830.09314986436	119315.89381544714	114157.93571472353	-1.52820415069499e-23	105544.624391529	55271.37340899841	67111.40581417365	5.283118720788601e-25	684.1061845526015	485842.06428527716	120000.0000000001	14455.375608471077	129661.97565657689	36775.40540054272	8846.236401246784	7169.906850135403	225.8580685779708	447153.7635987531	52888.59418582662	9922004.465015875	120000.00000000007	64728.62659100173	4.4650158815601575
83575.62281557806	119777.62498539961	470474.79285601823	79995.53498411842	1146.7361593779385	112897.84528487366	119315.89381544714	114270.12331093953	-8.061425959799288e-26	105544.62439152898	54574.743157311656	66481.63942449352	5.533970877469906e-25	684.1061845526018	485729.8766890612	120000.0000000001	14455.375608471082	129525.20714398025	36424.37718442189	8853.263840622052	7102.154715126102	222.37501460071633	447146.73615937785	53518.360575506755	9922004.465015875	120000.00000000007	65425.25684268848	4.46501588156016
83916.79841105053	119780.98852072876	470606.73935216217	79995.53498411842	1140.1785418822428	112963.70893356836	119315.89381544714	114378.52310084907	1.8719518626824957e-23	105544.62439152898	53886.4696381996	65857.24200340937	-4.368713043726364e-25	684.1061845526024	485621.4768991517	120000.0000000001	14455.37560847109	129393.26064783635	36083.2015889494	8859.821458117749	7036.291066431407	219.01147927156504	447140.17854188214	54142.757996590895	9922004.465015875	120000.00000000007	66113.53036180054	4.465015881560161
84248.4411702103	119784.23815264358	470734.0935881085	79995.53498411842	1134.0593199248774	113027.74666245274	119315.89381544714	114483.30647593082	6.971780109914636e-24	105544.62439152898	53206.45922092244	65238.176978398624	1.0145978898005525e-26	684.1061845526021	485516.69352406997	120000.0000000001	14455.375608471086	129265.90641189006	35751.55882978965	8865.940680075115	6972.253337547018	215.76184735675125	447134.05931992474	54761.823021601645	9922004.465015875	120000.00000000007	66793.5407790777	4.465015881560158
84570.92721519852	119787.37893379391	470857.07131298125	79995.53498411842	1128.3491630097858	113090.02769235503	119315.89381544714	114584.63453648242	-2.856908701996064e-24	105544.62439152898	52534.61938999243	64624.407877215	1.349275087093262e-25	684.1061845526019	485415.36546351836	120000.0000000001	14455.375608471084	129142.92868701731	35429.07278480143	8871.650836990208	6909.972307644729	212.62106620641663	447128.34916300967	55375.59212278527	9922004.465015875	120000.00000000007	67465.3806100077	4.465015881560158
84884.5799382637	119790.41578717834	470975.8752832507	79995.53498411842	1123.0207423340096	113150.61370683022	119315.89381544714	114682.65928498612	-4.445443670979187e-24	105544.62439152898	51870.858724880934	64015.89832931257	-5.3222748152744734e-27	684.1061845526019	485317.34071501467	120000.0000000001	14455.375608471084	129024.12471674783	35115.42006173625	8876.979257665986	6849.386293169535	209.5842128219984	447123.0207423339	55984.1016706877	9922004.465015875	120000.00000000007	68129.14127511923	4.46501588156016
85189.70068049047	119793.3534204614	471090.6965160586	79995.53498411842	1118.0485455123442	113209.56291389157	119315.89381544714	114777.52435361363	8.46576127950015e-25	105544.624391529	51215.086860194606	63412.61206870163	-3.446416881187934e-26	684.1061845526019	485222.47564638715	120000.0000000001	14455.375608471082	128909.30348393998	34810.29931950948	8881.951454487651	6790.437086108207	206.64657953894022	447118.04854551225	56587.38793129864	9922004.465015875	120000.00000000007	68784.91313980558	4.465015881560158
85486.5941455677	119796.1961626406	471201.7149987672	79995.53498411842	1113.4087470560264	113266.93285601566	119315.89381544714	114869.36579592143	2.951603607850286e-24	105544.624391529	50567.214457807604	62814.51293619676	3.903792527138863e-26	684.1061845526019	485130.6342040793	120000.0000000001	14455.37560847108	128798.28500123136	34513.40585443226	8886.591252943968	6733.067143984113	203.8038373597417	447113.408747056	57185.487063803506	9922004.465015875	120000.00000000007	69432.78554219256	4.465015881560157
85775.54164677708	119798.9481064694	471309.10048301436	79995.53498411842	1109.0791104671155	113322.77669962238	119315.89381544714	114958.3123954988	5.011575943755503e-25	105544.624391529	49927.15318568321	62221.56488123744	5.141145893452717e-26	684.1061845526017	485041.68760450196	120000.0000000001	14455.37560847108	128690.8995169842	34224.45835322287	8890.92088953288	6677.223300377393	201.05189353094653	447109.07911046705	57778.43511876283	9922004.465015875	120000.00000000007	70072.84681431696	4.465015881560158
86056.82032513278	119801.61319900981	471413.0136795617	79995.53498411842	1105.0388103612652	113377.1475388278	119315.89381544714	115044.48631400894	-2.0394158245786064e-24	105544.62439152898	49294.81567987558	61633.731965359206	5.873995520994335e-26	684.1061845526017	484955.51368599175	120000.0000000001	14455.375608471082	128586.98632043682	33943.17967486717	8894.96118963873	6622.852461171973	198.38680099052107	447105.0388103612	58366.26803464106	9922004.465015875	120000.00000000007	70705.1843201246	4.465015881560158
86330.69279308415	119804.19511538035	471513.60499380954	79995.53498411842	1101.2686139076586	113430.09542260166	119315.89381544714	115128.0024604618	-9.755668452397226e-25	105544.62439152898	48670.115583368104	61050.97835868766	-3.882915825368508e-27	684.1061845526019	484871.9975395389	120000.0000000001	14455.375608471084	128486.39500618902	33669.30720691579	8898.731386092337	6569.904577398121	195.8048846199691	447101.26861390757	58949.02164131261	9922004.465015875	120000.00000000007	71329.88441663208	4.465015881560158
86597.40843723319	119806.69735521401	471611.01822066534	79995.53498411842	1097.7503270212896	113481.66785061425	119315.89381544714	115208.97068133536	-6.000610655040431e-25	105544.62439152898	48052.96742726553	60473.2683509294	-2.5461037017554227e-26	684.1061845526021	484791.0293186653	120000.0000000001	14455.375608471086	128388.9817793332	33402.59156276677	8902.249672978705	6518.332149385529	193.30264478630846	447097.7503270212	59526.73164907087	9922004.465015875	120000.00000000007	71947.03257273465	4.465015881560159
86857.20682547826	119809.1231985184	471705.38728958863	79995.53498411842	1094.4672855195322	113531.91052799256	119315.89381544714	115287.49384551274	8.22769996980467e-26	105544.62439152898	47443.286735920774	59900.56634170258	3.782446181907718e-27	684.1061845526023	484712.50615448796	120000.0000000001	14455.375608471086	128294.61271040996	33142.793174521685	8905.532714480463	6468.089472007219	190.87680148191728	447094.4672855194	60099.43365829769	9922004.465015875	120000.00000000007	72556.71326407939	4.465015881560158
87110.32114486849	119811.47580702699	471796.84104278666	79995.53498411842	1091.4036340012888	113580.86786006081	119315.89381544714	115363.67094271343	4.160548169581046e-25	105544.62439152898	46840.98987129427	59332.83685533351	8.420082253309561e-27	684.1061845526021	484636.32905728725	120000.0000000001	14455.375608471082	128203.15895721193	32889.67885513147	8908.596365998706	6419.132139938953	188.52419297332486	447091.40363400115	60667.16314466676	9922004.465015875	120000.00000000007	73159.0101287059	4.465015881560158
87356.97162618223	119813.75813251936	471885.4998303913	79995.53498411842	1088.5448263884552	113628.5818783014	119315.89381544714	115437.59486517693	1.3329588959653e-25	105544.62439152898	46245.99414071514	58770.044530808016	-1.2084371702006253e-27	684.1061845526019	484562.40513482376	120000.0000000001	14455.375608471077	128114.50016960736	32643.028373817717	8911.45517361154	6371.418121698365	186.24186748095548	447088.5448263883	61229.95546919225	9922004.465015875	120000.00000000007	73754.00585928503	4.465015881560159
87597.36988765432	119815.97299748268	471971.4789259816	79995.53498411842	1085.877099448986	113675.09302528972	119315.89381544714	115509.3547870198	-2.6717737289910173e-27	105544.62439152898	45658.217682232265	58212.154133122334	-8.020922436413809e-28	684.1061845526018	484490.64521298086	120000.0000000001	14455.375608471077	128028.52107401704	32402.63011234562	8914.12290055101	6324.906974710047	184.02700251763144	447085.8770994488	61787.845866877935	9922004.465015875	120000.00000000007	74341.78231776791	4.465015881560159
87831.72032056429	119818.12308025564	472054.88704267563	79995.53498411842	1083.3877051544548	113720.44031872528	119315.89381544714	115579.03503604326	-1.1099701268958354e-25	105544.62439152898	45077.57951432024	57659.13054881628	4.3980107140819005e-28	684.1061845526018	484420.96496395743	120000.0000000001	14455.37560847108	127945.11295732301	32168.27967943565	8916.612294845541	6279.559681274474	181.87691974467805	447083.38770515425	62340.869451183986	9922004.465015875	120000.00000000007	74922.42048567993	4.465015881560159
88060.21951591868	119820.21092952025	472135.8274085289	79995.53498411842	1081.0647377956225	113764.66130566767	119315.89381544714	115646.71590650936	-6.264552194898684e-26	105544.62439152898	44503.99949829354	57110.93878966486	-5.268851457759364e-29	684.1061845526018	484353.2840934913	120000.0000000001	14455.37560847108	127864.17259146976	31939.78048408126	8918.935262204373	6235.338694332082	179.78907048006548	447081.06473779544	62889.06121033541	9922004.465015875	120000.00000000007	75496.00050170664	4.465015881560158
88283.05436858351	119822.23895989763	472214.39832561085	79995.53498411842	1078.897027405749	113807.7917198374	119315.89381544714	115712.47399955364	2.3578026047095202e-26	105544.62439152898	43937.39831254184	56567.54399640242	-2.8172803743908848e-28	684.1061845526019	484287.5260004471	120000.0000000001	14455.37560847108	127785.6016743878	31716.945631416434	8921.102972594246	6192.208280162353	177.76104010268799	447078.89702740556	63432.45600359785	9922004.465015875	120000.00000000007	76062.60168745833	4.4650158815601575
88500.40392344786	119824.20945387341	472290.6924937217	79995.53498411842	1076.8742632321848	113849.86580397433	119315.89381544714	115776.38178310449	-4.36588202297803e-27	105544.62439152898	43377.69748164264	56028.911434820824	1.8625353677634085e-28	684.1061845526019	484223.61821689626	120000.0000000001	14455.37560847108	127709.3075062769	31499.596076552083	8923.125736767812	6150.134196025434	175.790546126902	447076.874263232	63971.088565179445	9922004.465015875	120000.00000000007	76622.30251835754	4.465015881560158
88712.44331390719	119826.12460696057	472364.7982944887	79995.53498411842	1074.9867850081985	113890.9170424602	119315.89381544714	115838.50847773613	4.877374419890243e-26	105544.62439152898	42824.81932568069	55495.00650265533	1.5416498957659383e-27	684.1061845526019	484161.49152226467	120000.0000000001	14455.375608471082	127635.20170551	31287.556686092754	8925.013214991799	6109.082957539554	173.8753930397332	447074.986785008	64504.99349734494	9922004.465015875	120000.00000000007	77175.18067431949	4.465015881560159
88919.34169337692	119827.98652384923	472436.80029534764	79995.53498411842	1073.2254928817622	113930.97777508626	119315.89381544714	115898.9203932317	1.2044289823953842e-25	105544.62439152898	42278.68694217221	54965.79473112724	8.269469354956924e-28	684.106184552602	484101.0796067691	120000.0000000001	14455.375608471086	127563.19970465104	31080.658306623027	8926.774507118234	6069.02222491351	172.0134761510713	447073.22549288155	65034.20526887303	9922004.465015875	120000.00000000007	77721.31305782797	4.465015881560159
89121.25605996123	119829.79716513722	472506.77832701156	79995.53498411842	1071.5819909135962	113970.07808477369	119315.89381544714	115957.6803423824	1.7068413426767606e-25	105544.62439152898	41739.22423471279	54441.241782594974	4.523652040694504e-28	684.106184552602	484042.31965761835	120000.0000000001	14455.37560847109	127493.22167298716	30878.7439400387	8928.418009086401	6029.921915226058	170.20283486307835	447071.5819909134	65558.75821740531	9922004.465015875	120000.00000000007	78260.77576528738	4.465015881560159
89318.33802311012	119831.55841731025	472574.80915323814	79995.53498411842	1070.0483205592584	114008.2470248707	119315.89381544714	116014.84876658725	9.431307294976071e-26	105544.62439152898	41206.355853764726	53921.31345718209	1.2371588329622923e-28	684.106184552602	483985.1512334135	120000.0000000001	14455.375608471088	127425.19084676054	30681.661976889816	8929.95167944074	5991.752975129057	168.4415826900529	447070.048320559	66078.68654281818	9922004.465015875	120000.00000000007	78793.64414623546	4.465015881560158
89510.73849059759	119833.27208714737	472640.9652860029	79995.53498411842	1068.6171383793053	114045.513465676	119315.89381544714	116070.4830114999	-1.5769868100678255e-26	105544.62439152898	40680.00723293045	53405.975689181105	-6.900594611493905e-29	684.106184552602	483929.51698850084	120000.0000000001	14455.375608471084	127359.03471399577	30489.26150940235	8931.38286162069	5954.486534323751	166.72791285292953	447068.6171383791	66594.02431081918	9922004.465015875	120000.00000000007	79319.99276706972	4.465015881560158
89698.60378890632	119834.93989916699	472705.3158390644	79995.53498411842	1067.2815791801338	114081.90539507713	119315.89381544714	116124.63789315998	-7.54933298774751e-27	105544.62439152898	40160.10455819332	52895.19455077941	4.040705325147946e-28	684.1061845526019	483875.36210684077	120000.0000000001	14455.375608471084	127294.68416093424	30301.396211093623	8932.718420819863	5918.094604922618	165.06010083331762	447067.28157917986	67104.80544922088	9922004.465015875	120000.00000000007	79839.89544180686	4.465015881560159
89882.06789733209	119836.56349191288	472767.92678120296	79995.53498411842	1066.0352374836195	114117.44852869511	119315.89381544714	116177.36565874107	5.0470543364266304e-26	105544.62439152897	39646.57476216924	52388.9362531125	8.95778687556489e-28	684.1061845526019	483822.6343412597	120000.0000000001	14455.375608471084	127232.07321879576	30117.93210266784	8933.964762516378	5882.551471304647	163.43650808743044	447066.03523748333	67611.06374688778	9922004.465015875	120000.00000000007	80353.42523783093	4.465015881560159
90061.25735329039	119838.144428577	472828.8608049541	79995.53498411842	1064.8721748902597	114152.16719412206	119315.89381544714	116228.71600052742	4.778931976232212e-26	105544.62439152897	39139.34552393252	51887.167146601394	4.494785410065253e-28	684.106184552602	483771.2839994733	120000.0000000001	14455.375608471086	127171.13919504461	29938.742646709554	8935.127825109737	5847.832805877709	161.85557142331623	447064.87217488996	68112.83285339888	9922004.465015875	120000.00000000007	80860.65447606765	4.465015881560159
90236.30178068794	119839.68420097069	472888.17780278664	79995.53498411842	1063.7868336248966	114186.08620785958	119315.89381544714	116278.73660168424	1.9447178049004028e-26	105544.62439152898	38638.34524684524	51389.853723733824	-4.356988401040212e-28	684.1061845526021	483721.26339831646	120000.0000000001	14455.375608471086	127111.82219721205	29763.698219312	8936.213166375099	5813.913792140174	160.31579902962585	447063.78683362465	68610.14627626646	9922004.465015875	120000.00000000007	81361.65475315494	4.465015881560158
90407.32918724265	119841.18422816634	472945.93496111943	79995.53498411842	1062.774031777222	114219.23003570395	119315.89381544714	116327.47307992078	4.871160463671564e-27	105544.62439152898	38143.503055953464	50896.96261974493	-4.167893620343093e-28	684.1061845526021	483672.52692007995	120000.0000000001	14455.375608471084	127054.06503887927	29592.670812757282	8937.225968222774	5780.769964295804	158.81577183398628	447062.77403177693	69103.03738025535	9922004.465015875	120000.00000000007	81856.49694404672	4.465015881560158
90574.45766643413	119842.64589209603	473002.187055147	79995.53498411842	1061.8289357853416	114251.62135965	119315.89381544714	116374.9690837154	-1.1310007543850561e-26	105544.62439152898	37654.7487902305	50408.46061387824	1.6700130243004742e-28	684.1061845526019	483625.03091628535	120000.0000000001	14455.37560847108	126997.8129448517	29425.542333565816	8938.171064214654	5748.3786403497525	157.35410790428196	447061.8289357851	69591.53938612205	9922004.465015875	120000.00000000007	82345.2512097697	4.465015881560158
90737.80045778627	119844.07054169399	473056.9867368597	79995.53498411842	1060.9470152328568	114283.28198512847	119315.89381544714	116421.26659004275	-1.4870398628588404e-26	105544.62439152898	37172.01298961675	49924.3146311967	2.3794028564908033e-28	684.106184552602	483578.73340995796	120000.0000000001	14455.375608471082	126943.013263139	29262.19954221366	8939.052984767139	5716.718014871291	155.92945830631817	447060.9470152326	70075.68536880358	9922004.465015875	120000.00000000007	82827.98701038345	4.465015881560158
90897.46658578378	119845.45941909276	473110.3841651524	79995.53498411842	1060.124045334246	114314.2328320566	119315.89381544714	116466.40578183012	-2.1561041384384928e-27	105544.62439152898	36695.22689362938	49444.491743049046	7.29806820884226e-30	684.106184552602	483533.59421817056	120000.0000000001	14455.37560847109	126889.6158348464	29102.533414216177	8939.87595466575	5685.767167943141	154.54058090756283	447060.124045334	70555.50825695125	9922004.465015875	120000.00000000007	83304.77310637082	4.465015881560158
91053.55608120044	119846.81366343508	473162.4271563574	79995.53498411842	1059.3560841726432	114344.49308257086	119315.89381544714	116510.42516586381	4.161557785110647e-27	105544.62439152898	36224.32243335247	48968.95916838177	-3.961174598256051e-29	684.106184552602	483489.57483413693	120000.0000000001	14455.37560847109	126837.57284364133	28946.443918799512	8940.643915827352	5655.506917428889	153.18633656524264	447059.3560841724	71031.04083161852	9922004.465015875	120000.00000000007	83775.67756664772	4.465015881560158
91206.1708779295	119848.13442183133	473213.16159691423	79995.53498411842	1058.6394402871356	114374.08231588485	119315.89381544714	116553.36167059871	5.050449088698374e-27	105544.624391529	35759.23222216588	48497.684275028354	-5.11347852461325e-29	684.106184552602	483446.638329402	120000.0000000001	14455.375608471084	126786.83840308449	28793.829122070445	8941.360559712859	5625.917684114907	151.86557816898664	447058.63944028685	71502.31572497194	9922004.465015875	120000.00000000007	84240.7677778343	4.465015881560158
91355.41713052304	119849.42282732144	473262.6310324576	79995.53498411842	1057.9706909316055	114403.0208921042	119315.89381544714	116595.25042008478	4.866369839767553e-27	105544.624391529	35299.88955617813	48030.63457998442	-5.155730649010324e-29	684.1061845526019	483404.7495799159	120000.0000000001	14455.37560847108	126737.36896754113	28644.582869476908	8942.029309068388	5596.979107895543	150.5771726788822	447057.9706909313	71969.36542001586	9922004.465015875	120000.00000000007	84700.11044382206	4.465015881560158
91501.38932560156	119850.67992756203	473310.87731817015	79995.53498411842	1057.3466260469404	114431.32696636554	119315.89381544714	116636.12520382825	-8.025383964599977e-28	105544.62439152898	34846.22840013322	47567.77775131858	2.3638956705885378e-29	684.1061845526018	483363.87479617243	120000.0000000001	14455.37560847108	126689.12268182856	28498.61067439838	8942.653373953055	5568.673033634208	149.32007243829796	447057.34662604664	72432.2222486817	9922004.465015875	120000.00000000007	85153.77159986696	4.46501588156016
