Hsp90	Proteasome	Hsp70	Hsf1	MisP	Hsp90_dam	Hsp70_dam	Hsf1_Hsf1_Hsf1	AggP	Hsf1_Hsf1_Hsf1_P	ROS	Mkp1	Akt_Hsp90	NatP	CellDeath	Hsf1_Hsf1	Akt	SeqAggP	Hsp90_MisP	Hsp70_Proteasome	HSEHsp70	Jnk	p38	Hsp90_Proteasome	Hsp70_MisP	Akt_Proteasome	Hsp90_Hsp90Client	Hsp70_Ppx	Hsp70Client	MisP_Proteasome	Hsf1_Hsp90	Mkp1_P	Akt_CHIP_Hsp90	HSEHsp90_Hsf1_Hsf1_Hsf1	HSEHsp70_Hsf1_Hsf1_Hsf1	p38Death	JNKDeath	Mkp1_Proteasome	AggP_Proteasome	HSEHsp90	HSEHsp70_Hsf1_Hsf1_Hsf1_P	CHIP	Ppx	PIDeath	Hsp70_Hsp70Client	HSEHsp90_Hsf1_Hsf1_Hsf1_P	p38_P	Hsp90Client	Jnk_P	Values[tot_Hsp90]	Values[tot_Hsp70]	Values[tot_MisP]
1817.712358415801	498.43199862075215	1389.5205255515987	1.3566964884377803	8.225691119020222	0.0049054846130791715	0.003748757190181421	5.48124699087758e-07	2.872260692463684e-06	1.4630472950546818e-06	10.01018211063433	0.036007805172805205	32.432316502411624	17600.28995198979	3.0957552090782184e-05	3.8230599942393336e-05	337.56359699332523	1.407423800767029e-12	465.53079726728504	0.20542112524815978	1.9999969561343094	96.14878379917056	96.14878379917059	0.22399992232977353	405.9078903003892	0.05919631956319396	40.6677566873783	98.23261619258766	473.6732402122107	1.0793796496084815	98.64320275365176	99.96425753867194	79.97989948599746	5.026958854741155e-07	5.026958854741157e-07	1.5478776039886693e-05	1.5478776039886696e-05	4.261357015041346e-06	1.0114034920067514e-07	1.9999969561343094	2.541169802804322e-06	255.02010051400268	1.7673838074120956	1.100878649102474e-14	26.326759787788983	2.5411698028043216e-06	3.851216200829618	559.3322433126231	3.851216200829616	2535.195236519468	1920.1969617148027	879.6643786866945
1817.817828891531	498.3794371744589	1389.6269297792699	1.356618770985065	8.434022798541669	0.005087424787972741	0.0038878358759030633	5.562865986824425e-07	3.1625202768800275e-06	1.4913608568797976e-06	10.010556869650324	0.03600639788560048	32.4340262930347	17600.299068310465	3.211293769222403e-05	3.8227923531021614e-05	337.5617337783716	1.659003680487356e-12	465.4208256040216	0.21233944563591337	1.9999968531064305	96.14864556097791	96.14864556097794	0.23154129418363115	405.79898583006957	0.06118676963930314	40.669968105558745	98.23274914056576	473.6713223604506	1.1154907951559887	98.64327974886365	99.9642687736762	79.97916117576345	5.1712255562912e-07	5.171225556291201e-07	1.6056468839522256e-05	1.6056468839522256e-05	4.404752399283238e-06	1.1617300897273657e-07	1.9999968531064305	2.6297710112395077e-06	255.0208388242367	1.7672508594339833	1.3179511337431608e-14	26.328677639549152	2.6297710112395072e-06	3.851354439022279	559.3300318944425	3.8513544390222783	2535.201718537745	1920.2035696709663	879.6538342326328
1817.9203570692646	498.3272412024994	1389.7310295546538	1.3565432298883542	8.63705893837794	0.00526938127997404	0.0040269294747004815	5.643082713962129e-07	3.4676117016523823e-06	1.5192000468637963e-06	10.010931267905258	0.0360050492545241	32.435688000527726	17600.308092004438	3.326836474567883e-05	3.82254050104408e-05	337.5599185557974	1.9422369039749577e-12	465.31390823510105	0.21921155491875643	1.9999967518264032	96.14850745451213	96.14850745451216	0.23903212591398895	405.6924305356015	0.06316372164963972	40.6721178448937	98.23287918982699	473.6694460876984	1.1513467151593995	98.64335457973465	99.96427995004902	79.97842322972318	5.312175917013223e-07	5.312175917013224e-07	1.6634182365006614e-05	1.6634182365006614e-05	4.547170378778814e-06	1.3268759338235023e-07	1.9999967518264032	2.7169560022409053e-06	255.02157677027697	1.767120810172758	1.566558594617027e-14	26.330553912301323	2.716956002240905e-06	3.8514925454880578	559.3278821551075	3.851492545488057	2535.2081504664384	1920.210131676777	879.6433977090805
1818.0200175342097	498.2754079914046	1389.8328828726128	1.356469809485808	8.834933788843037	0.0054513537925890915	0.0041660377546328085	5.72192457323251e-07	3.787453860070952e-06	1.546573155094633e-06	10.011305305746566	0.03600375775770066	32.43730284473443	17600.31702504236	3.442383321167104e-05	3.8223041542531876e-05	337.5581501081819	2.259455006949486e-12	465.2099677477202	0.22603775250626781	1.9999966522635577	96.14836947968925	96.14836947968926	0.24647274539664804	405.5881653090227	0.06512726703902194	40.67420746984958	98.23300641408353	473.6676103469504	1.186949404277164	98.64342730171516	99.96429106931186	79.97768564369083	5.449931484687294e-07	5.449931484687295e-07	1.721191659658682e-05	1.721191659658682e-05	4.688617850715244e-06	1.5075751747771152e-07	1.9999966522635577	2.8027432911525903e-06	255.0223143563093	1.7669935859162125	1.849738367188457e-14	26.332389653049294	2.80274329115259e-06	3.8516305203109362	559.3257925301516	3.8516305203109353	2535.214532641109	1920.2166480390295	879.633066845586
1818.1168829979704	498.2239348521585	1389.9325462726622	1.356398455539537	9.027778228824323	0.005633342036669087	0.004305160489470056	5.799417917018557e-07	4.121945855234676e-06	1.5734882206904245e-06	10.011678983521344	0.03600252191219795	32.4388720148092	17600.325869345415	3.557934305074961e-05	3.822082935287708e-05	337.5564272487322	2.613026731593492e-12	465.10892867380346	0.23281833612052977	1.9999965543877494	96.14823163643831	96.14823163643834	0.25386347865122116	405.48613252564604	0.06707749663156835	40.676238505474934	98.23313088516062	473.665814117549	1.2223008368799406	98.64349796883776	99.96430213294728	79.97694841355518	5.58460705177966e-07	5.58460705177966e-07	1.778967151452143e-05	1.778967151452143e-05	4.829101658258743e-06	1.7045572242883507e-07	1.9999965543877494	2.8871515428234683e-06	255.02305158644495	1.7668691148391125	2.1706741590524104e-14	26.334185882450655	2.8871515428234683e-06	3.8517683635618654	559.3237614945263	3.8517683635618636	2535.220865395139	1920.2231190625293	879.6228394282739
1818.211024344601	498.1728191198781	1390.030074874713	1.3563291151992776	9.215719848733677	0.005815345730226482	0.0044442974585502575	5.87558825331704e-07	4.47096863070905e-06	1.599953085476185e-06	10.012052301576349	0.03600134027303351	32.44039666997077	17600.33462678653	3.673489422348749e-05	3.8218764313261965e-05	337.55474882053096	3.005352638480607e-12	465.0107174421151	0.23955360179897645	1.9999964581693785	96.14809392468646	96.14809392468649	0.26120464984450414	405.38627600757724	0.06901450063493977	40.67821243845534	98.23325267304475	473.66405640448266	1.257402967359441	98.64356663375217	99.96431314239989	79.97621153527791	5.716311072516935e-07	5.716311072516935e-07	1.8367447099080268e-05	1.8367447099080268e-05	4.968628591109002e-06	1.9185458190260883e-07	1.9999964581693785	2.970199511746891e-06	255.0237884647222	1.7667473269549945	2.532694998262434e-14	26.335943595517037	2.970199511746891e-06	3.8519060753137233	559.3217875615459	3.851906075313721	2535.227149059747	1920.2295450501092	879.612713298426
1818.302510675811	498.12205815350006	1390.1255224141441	1.3562617369668244	9.398883031802415	0.005997364598254901	0.004583448446639572	5.950460364713951e-07	4.8343865188398106e-06	1.6259754236958728e-06	10.012425260257995	0.03600021143220192	32.4418779402448	17600.343299191623	3.7890486690481744e-05	3.8216842201674856e-05	337.55311369579596	3.438859853710759e-12	464.91526233132936	0.24624384389740617	1.999996363579392	96.14795634435461	96.14795634435463	0.2684965812940212	405.28854098796063	0.0709383686445557	40.680130718072085	98.23337184593075	473.66233623774275	1.292257730431895	98.64363334776029	99.96432409907729	79.975475004892	5.845146075014283e-07	5.845146075014283e-07	1.8945243330544505e-05	1.8945243330544505e-05	5.1072053860463275e-06	2.1502581511230058e-07	1.999996363579392	3.0519059980141204e-06	255.02452499510812	1.766628154069	2.939274030676601e-14	26.33766376225693	3.0519059980141204e-06	3.8520436556455735	559.3198692819291	3.8520436556455717	2535.233383964002	1920.2359263026367	879.6026863510924
1818.3914093549663	498.07164933547284	1390.2189412759449	1.3561962706613833	9.577389033159374	0.006179398372554163	0.004722613243796361	6.024058369552712e-07	5.212048680443316e-06	1.6515627559899048e-06	10.012797859912363	0.03599913401772733	32.44331692718794	17600.351888340767	3.9046120412354294e-05	3.821505876243834e-05	337.5515207751568	3.915997002272146e-12	464.822493424382	0.25288935509321164	1.999996270589277	96.14781889536414	96.14781889536415	0.2757395934718015	405.1928740762003	0.0728491896477771	40.68199475710124	98.23348847026786	473.6606526717248	1.3268670414343273	98.64369816085052	99.96433500435107	79.9747388185001	5.971209052122948e-07	5.971209052122948e-07	1.952306018920701e-05	1.952306018920701e-05	5.244838727469023e-06	2.4004040856626156e-07	1.999996270589277	3.1322898150695398e-06	255.02526118150004	1.7665115297318972	3.3940271240719795e-14	26.339347328274894	3.1322898150695394e-06	3.852181104636042	559.3180052428999	3.8521811046360415	2535.2395704348323	1920.242263119025	879.5927565337417
1818.4777860500258	498.02159007145525	1390.3103825280314	1.3561326673860477	9.751356057055396	0.006361446791559562	0.004861791645238565	6.096405766107161e-07	5.603790458080502e-06	1.6767224587173104e-06	10.013170100885192	0.03599810669274665	32.44471470459267	17600.36039596935	4.020179534975206e-05	3.821340969532027e-05	337.5499689869518	4.4392293216847294e-12	464.7323425638936	0.2594904263887888	1.999996179171052	96.14768157763396	96.14768157763399	0.282934005008346	405.0992232239958	0.0747470520280601	40.68380593272563	98.23360261080406	473.6590047846181	1.3612327966148305	98.64376112173132	99.96434585955777	79.97400297227301	6.094591828563306e-07	6.094591828563306e-07	2.010089765537247e-05	2.010089765537247e-05	5.3815352479226015e-06	2.6696854470794985e-07	1.999996179171052	3.211369762471388e-06	255.02599702772713	1.7663973891957085	3.900711324706235e-14	26.340995215381557	3.2113697624713875e-06	3.8523184223662224	559.3161940672754	3.852318422366222	2535.245708797042	1920.2485557962468	879.5829218449448
1818.5617047754984	497.97187779002	1390.3998959538087	1.3560708794946703	9.920899332285941	0.006543509600175275	0.0050009834512142835	6.16752547692058e-07	6.0094346483431906e-06	1.7014617733749123e-06	10.013541983521884	0.03599712815460368	32.44607231917728	17600.368823769197	4.135751146334767e-05	3.821189070626466e-05	337.5484572865395	5.0110339655798674e-12	464.64474330863413	0.2660473471151181	1.999996089297257	96.1475443910865	96.14754439108651	0.2900801326967768	405.0075376921704	0.07663204356908124	40.68556558739933	98.2337143306302	473.6573916778312	1.3953568734170152	98.64382227786403	99.96435666599966	79.97326746244819	6.215381400662255e-07	6.215381400662256e-07	2.0678755709357716e-05	2.067875570935772e-05	5.517301528621071e-06	2.958795369786926e-07	1.999996089297257	3.2891646002365413e-06	255.02673253755196	1.7662856693695488	4.46322318069335e-14	26.34260832216849	3.289164600236541e-06	3.852455608913687	559.3144344126017	3.8524556089136874	2535.251799373318	1920.254804629344	879.5731803330905
1818.6432279333821	497.92250994236286	1390.4875300839408	1.3560108605603383	10.086131185867822	0.006725586549611784	0.005140188466875471	6.237439890685644e-07	6.428792698038121e-06	1.7257878148032448e-06	10.013913508167507	0.03599619713398659	32.447390791256744	17600.377173389654	4.2513268713839263e-05	3.82104975832909e-05	337.5469846556288	5.633895497192309e-12	464.55963089099714	0.2725604049355098	1.9999960009409465	96.14740733563892	96.14740733563893	0.29717829149716063	404.91776801826694	0.07850425145883451	40.68727502974291	98.23382369122149	473.6558124753921	1.4292411307588189	98.6438816754943	99.96436742494572	79.97253228532826	6.333660252577864e-07	6.333660252577864e-07	2.1256634331491645e-05	2.125663433149165e-05	5.652144099960506e-06	3.2684177080409303e-07	1.9999960009409465	3.3656930253932632e-06	255.0274677146719	1.7661763087782747	5.085596947534495e-14	26.34418752460758	3.3656930253932624e-06	3.85259266436128	559.3127249702582	3.8525926643612807	2535.2578424842486	1920.2610099114393	879.5635300951319
1818.722416353159	497.8734840020171	1390.573332227389	1.3559525653436473	10.247161114944538	0.006907677397227314	0.005279406502154751	6.306170890146009e-07	6.861665825594187e-06	1.7497075759159029e-06	10.014284675166786	0.03599531239406128	32.44867111540008	17600.385446438675	4.366906706195098e-05	3.82092262333213e-05	337.5455501016236	6.310301585837585e-12	464.47694217549724	0.2790298858495145	1.9999959140756798	96.1472704112067	96.14727041120672	0.304228794541008	404.82986598492255	0.08036376229369975	40.688935535370064	98.23393075248	473.65426632339745	1.4628874093056028	98.64393935968351	99.96437813763242	79.97179743727953	6.449506652503281e-07	6.449506652503281e-07	2.183453350211548e-05	2.1834533502115482e-05	5.78606944202482e-06	3.5992265043101487e-07	1.9999959140756798	3.4409736523456948e-06	255.0282025627206	1.7660692475197672	5.772002679824999e-14	26.345733676602283	3.440973652345694e-06	3.8527295887934807	559.311064464631	3.8527295887934803	2535.2638384483275	1920.2671719337457	879.5539692753644
1818.7993293308207	497.82479746457346	1390.6573485016995	1.3558959497625807	10.404095856944544	0.007089781906373286	0.005418637371645341	6.37373986975576e-07	7.307846070649063e-06	1.7732279299883786e-06	10.014655484864116	0.03599447272964638	32.44991426107164	17600.393644483862	4.482490646843352e-05	3.820807266862119e-05	337.5441526569818	7.0427389060173295e-12	464.39661561827774	0.2854560741969941	1.9999958286755077	96.1471336177076	96.14713361770761	0.31123195313594193	404.74378458901185	0.08221066208248205	40.69054834769332	98.2340355727742	473.65275238947464	1.4962975317376126	98.64399537433891	99.9643888052646	79.9710629147307	6.562994929869322e-07	6.562994929869322e-07	2.241245320158304e-05	2.2412453201583044e-05	5.919083985083814e-06	3.951885512870066e-07	1.9999958286755077	3.515024996527525e-06	255.0289370852694	1.7659644272255577	6.526744219979946e-14	26.34724761052508	3.5150249965275243e-06	3.852866382292603	559.3094516523078	3.8528663822926017	2535.2697875819754	1920.2732909855795	879.5444960642342
1818.8740246669222	497.7764478474048	1390.7396238625386	1.3558409708629475	10.557039458049877	0.007271899846243601	0.005557880894483955	6.440167752401586e-07	7.767117276753825e-06	1.7963556327321237e-06	10.015025937603554	0.03599367696640602	32.451121173255	17600.401769053457	4.598078689406413e-05	3.82070329894131e-05	337.5427913785936	7.833689240326673e-12	464.31859122759465	0.2918392526623464	1.9999957447149643	96.14699695505699	96.14699695505699	0.31818807677053007	404.65947801153277	0.08404503625042294	40.692114678741554	98.23413820897845	473.65126986223555	1.5294733030119976	98.64404976224317	99.96439942901631	79.97032871417134	6.674195732879862e-07	6.674195732879863e-07	2.299039341026078e-05	2.299039341026078e-05	6.051194110083749e-06	4.327047774349183e-07	1.9999957447149643	3.5878654597572747e-06	255.02967128582875	1.7658617910213206	7.354257096401241e-14	26.34873013776421	3.587865459757274e-06	3.853003044943206	559.3078853212596	3.8530030449432053	2535.2756901995444	1920.279367354371	879.5351086971773
1818.9465587037403	497.72843268939647	1390.8202021325335	1.3557875867894111	10.706093340030836	0.007454030991727637	0.005697136894236592	6.505475007643581e-07	8.239256012009122e-06	1.819097324981552e-06	10.015396033728818	0.035992923960057106	32.4522927730629	17600.409821637382	4.713670829964691e-05	3.820610338988465e-05	337.54146534717256	8.685625787677634e-12	464.24281052524447	0.29817970227887575	1.9999956621690542	96.14686042316814	96.14686042316812	0.3250974731192708	404.5769015882107	0.08586696964318362	40.69363570994187	98.23423871651121	473.6498179507542	1.5624165106195718	98.64410256508319	99.96441001003144	79.96959483215066	6.783176266988146e-07	6.783176266988147e-07	2.3568354108527926e-05	2.3568354108527926e-05	6.182406149130687e-06	4.7253552373658237e-07	1.9999956621690542	3.6595133165745965e-06	255.0304051678494	1.765761283488551	8.259106342033371e-14	26.35018204924557	3.6595133165745957e-06	3.853139576832073	559.3063642900593	3.853139576832073	2535.2815466133343	1920.2854013256742	879.5258054534861
1819.0169863615517	497.68074955068056	1390.8991260294306	1.3557357567574257	10.851356365478196	0.007636175123266883	0.005836405198787137	6.569681669009074e-07	8.724032430835293e-06	1.8414595352979793e-06	10.015765773583293	0.0359922125956018	32.453429958332826	17600.41780368816	4.8292670646013195e-05	3.820528017161345e-05	337.5401736666608	9.60100967592673e-12	464.1692165089186	0.3044777024333045	1.9999955810132437	96.14672402195413	96.1467240219541	0.3319604480477294	404.4960117808079	0.08767654653080065	40.695112592874395	98.23433714937242	473.6483958840634	1.5951289248364227	98.6441538234781	99.96442054942474	79.96886126527619	6.89000051638225e-07	6.890000516382251e-07	2.414633527677668e-05	2.414633527677668e-05	6.312726385966728e-06	5.147438424372789e-07	1.9999955810132437	3.7299867018935997e-06	255.0311387347239	1.7656628506273409	9.245984242156377e-14	26.351604115936322	3.729986701893599e-06	3.853275978046092	559.3048874071268	3.8532759780460926	2535.287357133603	1920.2913931831795	879.5165846552047
1819.0853611740224	497.63339601237607	1390.976437193565	1.355685441025836	10.992924901460505	0.007818332026715143	0.005975685640228739	6.632807348471245e-07	9.221211079637713e-06	1.8634486819479918e-06	10.016135157510032	0.03599154178657865	32.454533604207654	17600.42571662188	4.94486738940218e-05	3.820455974496072e-05	337.53891546365	1.0582286676308095e-11	464.0977536154676	0.3107335308704221	1.9999955012234518	96.14658775132763	96.14658775132762	0.33877730561781905	404.41676614912507	0.08947385061161384	40.69654645001764	98.23443356017972	473.64700291065697	1.6276122989704593	98.64420357700666	99.96443104828232	79.96812801021242	6.99472945034443e-07	6.994729450344432e-07	2.4724336895412364e-05	2.4724336895412364e-05	6.442161056439255e-06	5.593916139128686e-07	1.9999955012234518	3.7993036002775584e-06	255.03187198978767	1.7655664398200352	1.0319708019390909e-13	26.352997089342846	3.7993036002775576e-06	3.85341224867259	559.3034535499835	3.853412248672591	2535.2931220685787	1920.2973432087233	879.5074446660532
1819.151735322739	497.58636967633294	1391.0521762146655	1.3556366008701783	11.130892881641987	0.008000501493202212	0.006114978054757886	6.694871248940282e-07	9.730551649406304e-06	1.8850710745209005e-06	10.016504185851751	0.03599091047433226	32.45560456370202	17600.433561819114	5.060471800455919e-05	3.8203938620646464e-05	337.537689886816	1.1631884116248654e-11	464.02836768505387	0.31694746369786553	1.999995422776039	96.14645161119988	96.14645161119986	0.34554834809322177	404.3391233236795	0.09125896501616684	40.69793837547846	98.23452800020392	473.6456382980014	1.6598683696030108	98.64425186423375	99.96444150766253	79.96739506367969	7.097421215397936e-07	7.097421215397937e-07	2.5302358944853508e-05	2.5302358944853508e-05	6.570716348963321e-06	6.065395213077651e-07	1.999995422776039	3.867481836602973e-06	255.03260493632038	1.7654719997958426	1.1485217463898747e-13	26.354361701998375	3.867481836602972e-06	3.853548388800348	559.3020616245226	3.8535483888003492	2535.2988417244733	1920.3032516822998	879.4983838903754
1819.216159670909	497.539668164881	1391.1263826580146	1.355589198556671	11.265351866896793	0.00818268331900095	0.006254282282571118	6.755892176430103e-07	1.0251809678327127e-05	1.9063329156414825e-06	10.016872858950835	0.03599031762730215	32.45664366825522	17600.441340625803	5.1760802938539766e-05	3.82034134041967e-05	337.53649610636694	1.2752207987623269e-11	463.96100592617495	0.32311977539102726	1.9999953456477981	96.14631560148108	96.14631560148106	0.35227387594494286	404.2630429790448	0.0930319723110806	40.69928943569884	98.2346205194034	473.64430133206486	1.6918988568256002	98.64429872273644	99.96445192859665	79.96666242245286	7.198131313760542e-07	7.198131313760543e-07	2.5880401405532023e-05	2.5880401405532023e-05	6.6983984049773335e-06	6.562470287991447e-07	1.9999953456477981	3.934539067710891e-06	255.03333757754723	1.7653794805963456	1.2747572516440993e-13	26.35569866793496	3.93453906771089e-06	3.85368439851915	559.3007105643022	3.853684398519152	2535.3045164054915	1920.3091188820713	879.4894007721166
1819.2786837962449	497.4932891205834	1391.199095089976	1.3555431973168706	11.396391104457097	0.008364877305397669	0.006393598167764303	6.815888552305712e-07	1.0784737207413896e-05	1.9272403028274396e-06	10.01724117714933	0.03598976224032981	32.457651728270584	17600.44905435415	5.291692865690614e-05	3.820298079652507e-05	337.53533331350513	1.3945640246498008e-11	463.8956168815319	0.3292507387980847	1.9999952698159453	96.14617972208092	96.1461797220809	0.35895418785699496	404.1884858078356	0.09479295450289958	40.700600670145455	98.23471116645786	473.6429913168559	1.7237054644720093	98.64434418912927	99.96446231208951	79.96593008336018	7.296912769025825e-07	7.296912769025826e-07	2.6458464257893322e-05	2.6458464257893322e-05	6.825213319392188e-06	7.08572363231856e-07	1.9999952698159453	4.0004927749035e-06	255.0340699166399	1.7652888335418953	1.4111950811522607e-13	26.357008683143935	4.000492774903498e-06	3.853820277919315	559.2993993298555	3.853820277919316	2535.310146413845	1920.3149450843791	879.4804937938246
1819.3393560230481	497.44723020599446	1391.2703511029015	1.3554985613229693	11.524097585627832	0.008547083258565725	0.006532925558234414	6.874878424942716e-07	1.132908339177945e-05	1.9477992302936987e-06	10.017609140788956	0.0359892433339832	32.458629533641655	17600.456704283453	5.407309512062932e-05	3.820263759480903e-05	337.5342007199018	1.5214536299738417e-11	463.832150394727	0.3353406251451471	1.9999951952581116	96.14604397290825	96.14604397290822	0.3655895807322058	404.11541349532155	0.09654199304191166	40.70187309198528	98.23479998880089	473.64170757397255	1.7552898803457444	98.64438829908883	99.9644726591203	79.96519804328213	7.39381628022355e-07	7.39381628022355e-07	2.7036547482396434e-05	2.7036547482396434e-05	6.951167141033985e-06	7.63572498897532e-07	1.9999951952581116	4.0653602573454635e-06	255.03480195671798	1.7652000111988644	1.5583645187076947e-13	26.358292426027266	4.065360257345463e-06	3.853956027091991	559.2981269080159	3.853956027091991	2535.315732049764	1920.3207305637545	879.4716614756765
1819.3982234535122	497.40148910342145	1391.3401873394341	1.3554552556637345	11.648556102099157	0.008729300989442287	0.006672264305583759	6.932879480377032e-07	1.1884595069958263e-05	1.968015590618676e-06	10.017976750211096	0.03598875995389885	32.45957785426549	17600.464291660955	5.52293022907089e-05	3.820238068987415e-05	337.5330975571848	1.6561222673341307e-11	463.770557577771	0.3413897040415155	1.999995121952334	96.14590835387094	96.1459083538709	0.372180349698145	404.04378869465893	0.09827916882594111	40.703107688743934	98.23488703265201	473.64044944216243	1.7866537764430017	98.6444310873778	99.96448297064308	79.96446629915025	7.488890365220277e-07	7.488890365220275e-07	2.7614651059514145e-05	2.7614651059514145e-05	7.076265873080439e-06	8.213031452479003e-07	1.999995121952334	4.129158626372951e-06	255.03553370084987	1.7651129673477426	1.7168061166638312e-13	26.359550557837377	4.12915862637295e-06	3.8540916461293	559.2968923112571	3.8540916461293007	2535.321273611508	1920.3264755929297	879.4629023745291
1819.455331998265	497.3560635146913	1391.4086395162187	1.3554132463210533	11.76984930088588	0.008911530313608163	0.006811614265026599	6.989909052250252e-07	1.2451017293567086e-05	1.98789517635051e-06	10.0183440057568	0.03598831117014061	32.4604974405434	17600.47181770264	5.6385550128173345e-05	3.8202207062130955e-05	337.5320230764392	1.7987994857406128e-11	463.7107907793833	0.34739824348505083	1.999995049877047	96.14577286487614	96.1457728648761	0.3787267881131658	403.9735750027255	0.10000456220411523	40.70430542294681	98.2349723430477	473.63921627689444	1.8177988091712278	98.64447258786839	99.96449324758748	79.96373484794607	7.582181494126302e-07	7.5821814941263e-07	2.81927749697331e-05	2.81927749697331e-05	7.200515473491124e-06	8.818187373439675e-07	1.999995049877047	4.191904800593468e-06	255.03626515205406	1.7650276569520462	1.8870714419614482e-13	26.360783723105314	4.191904800593467e-06	3.8542271351241015	559.2956945770543	3.8542271351241033	2535.3267713953796	1920.3321804428472	879.4542150829947
1819.510726406115	497.31095116092087	1391.4757424469972	1.3553725001471242	11.88805773783881	0.009093771051170842	0.006950975295298253	7.045984131449873e-07	1.3028093817169799e-05	2.0074436816334417e-06	10.01871090776679	0.03598789607657585	32.461389023868705	17600.479283594028	5.7541838594080126e-05	3.820211377905199e-05	337.53097654772006	1.9497115333234368e-11	463.6528035541171	0.35336650986765444	1.999994979011074	96.14563750583031	96.14563750583027	0.3852291875725637	403.90473693658345	0.10171825298060315	40.70546723274393	98.23505596387167	473.63800744994154	1.848726619563096	98.644512833565	99.96450349085941	79.96300368670009	7.673734212737827e-07	7.673734212737826e-07	2.8770919193553925e-05	2.8770919193553925e-05	7.323921855431248e-06	9.451724290053917e-07	1.999994979011074	4.253615501693288e-06	255.03699631330005	1.7649440361280742	2.0697228204108257e-13	26.36199255005823	4.253615501693287e-06	3.8543624941699375	559.2945327672572	3.8543624941699393	2535.3322256957335	1920.3378453826733	879.4455982285394
1819.5644502932407	497.2661497822908	1391.5415300652705	1.3553329848421096	12.003259930156503	0.00927602302664977	0.007090347258565934	7.101121375536911e-07	1.36155675617197e-05	2.026666703840292e-06	10.019077456581455	0.03598751379026454	32.46225331710515	17600.48669049094	5.869816764951599e-05	3.820209799359413e-05	337.52995725957527	2.109081172647564e-11	463.5965506320624	0.3592947679808233	1.9999949093336202	96.14550227663912	96.14550227663908	0.3916878379148164	403.83723991038187	0.10342032041833459	40.706594032523704	98.23513793788446	473.6368223489704	1.8794388334872774	98.64455185662662	99.96451370134152	79.96227281249057	7.763591259429191e-07	7.763591259429191e-07	2.934908371149134e-05	2.934908371149134e-05	7.446490887690922e-06	1.011416087737577e-06	1.9999949093336202	4.314307250706911e-06	255.03772718750952	1.7648620621152915	2.2653330801612563e-13	26.363177651029396	4.31430725070691e-06	3.854497723361117	559.2934059674774	3.8544977233611184	2535.3376368049903	1920.3434706798057	879.4370504726007
1819.6165461715127	497.2216571378242	1391.606035446292	1.3552946689324377	12.115532407338968	0.009458286068865103	0.007229730020342299	7.155337117681378e-07	1.4213181036717438e-05	2.0455697451860527e-06	10.01944365254085	0.03598716345086592	32.463091015051226	17600.494039520258	5.985453725559707e-05	3.820215694277516e-05	337.5289645185819	2.2771275154482314e-11	463.5419878894479	0.3651832810213243	1.9999948408242647	96.14536717720756	96.14536717720753	0.39810302722794605	403.7710502129442	0.10511084324268734	40.707686713507876	98.2352183067522	473.63566037714406	1.9099370618542089	98.64458968838841	99.96452387989387	79.96154222244269	7.851793672053246e-07	7.851793672053246e-07	2.992726850407427e-05	2.9927268504074274e-05	7.568228395097343e-06	1.0806002923831088e-06	1.9999948408242647	4.373996365016664e-06	255.0384577775574	1.7647816932475495	2.474485294082885e-13	26.364339622855724	4.373996365016663e-06	3.854632822792677	559.2923132864934	3.854632822792679	2535.3430050136476	1920.3490565998857	879.4285705097311
1819.6670554761074	497.1774710051687	1391.669290828504	1.3552575217497216	12.224949760861813	0.009640560010829325	0.007369123449401209	7.208647375095463e-07	1.4820676730410732e-05	2.0641582142943845e-06	10.019809495984706	0.03598684422006203	32.46390279489267	17600.501331780655	6.101094737346916e-05	3.82022879453464e-05	337.52799764889505	2.4540658729987148e-11	463.48907231998265	0.371032310596962	1.9999947734629524	96.14523220743993	96.14523220743989	0.4044750418559832	403.7061349859187	0.10678989964514855	40.708746144331435	98.23529711107459	473.6345209527346	1.940222900817754	98.64462635938277	99.96453402735456	79.9608119137274	7.938380887308704e-07	7.938380887308704e-07	3.0505473551845947e-05	3.0505473551845947e-05	7.689140158921148e-06	1.1527743328351752e-06	1.9999947734629524	4.432698955917928e-06	255.0391880862727	1.7647028889251548	2.6977725218942724e-13	26.365479047265154	4.4326989559179275e-06	3.854767792560313	559.2912538556699	3.8547677925603145	2535.348330610291	1920.3546034068088	879.4201570667632
1819.7160185924936	497.1335891803827	1391.731327634497	1.3552215134102192	12.331584692732028	0.009822844689641353	0.00750852741769543	7.261067857119737e-07	1.5437797473624498e-05	2.0824374277346182e-06	10.020174987252418	0.03598655528099635	32.46468931664462	17600.508568343306	6.216739796430775e-05	3.8202488399328864e-05	337.52705599180604	2.6401076200152642e-11	463.43776200684295	0.3768421167324277	1.999994707229987	96.14509736723971	96.14509736723969	0.410804166405513	403.6424622024203	0.10845756728695259	40.70977317161	98.23537439041208	473.63340350874387	1.970297931973273	98.6446618993598	99.96454414454018	79.96008188356053	8.023390833843513e-07	8.023390833843513e-07	3.1083698835363994e-05	3.1083698835363994e-05	7.809231917277664e-06	1.2279862114515878e-06	1.999994707229987	4.490430926636228e-06	255.03991811643954	1.7646256095876631	2.9357975524303575e-13	26.366596491255876	4.490430926636228e-06	3.854902632760522	559.2902268283913	3.8549026327605236	2535.353613881607	1920.3601113627353	879.4118089019953
