cLc	cP7c	cP9c	cTc	cXc	cYc	cLm	cPn	cP7m	cP9m	cTm	cXm	cYm	cP7n	cTn	cP9n	cXn	cLn	cYn
4.485775629841967	10.374325933757085	4.948505474028032	0.1654579596473921	8.044789090051072	8.64968776525915	0.7402375629590303	0.8570286738101524	2.644261547770367	0.5002585226951746	0.5680049107546878	6.602871999733353	0.261251389923149	1.0786349290989683	6.836422114760198	3.1013010890815154	19.634285312633573	4.44054798704563	1.3083259874534352
5.321325583337919	12.513146195725197	5.045470900870887	0.14037921567553205	8.671931537282598	7.463347546649033	0.8035247283875474	0.8570616086634872	3.213750057674338	0.6843161863756204	0.43258274379534306	6.623229012371147	0.2194921184010046	1.3008831039256143	6.076556578819741	3.1573688614329383	21.22018395620876	5.293916573284002	1.1286784024858316
6.058421478950767	15.208664365878109	5.26218422382036	0.11792486094218271	9.04428509512349	6.409327279149114	0.8357908300407196	0.8570850435537476	3.7439715450042597	0.8796993807839438	0.3271341179736946	6.438718610527455	0.18941263622200416	1.5822326654628756	5.308542968130907	3.288505170468803	22.195642965721213	6.055320331500634	0.9690626797082597
6.625009765783447	18.335726252434448	5.593594530259336	0.0983718304443499	9.07973259250546	5.496836389855362	0.8308291603007594	0.8571017188704616	4.211746437242367	1.069065462432467	0.24755472864005737	6.050707284596846	0.171969624777131	1.9096981842179663	4.571580810816278	3.4920023440647636	22.354505079855343	6.651807719234802	0.8308459968118315
6.947052099193592	21.76655649258806	6.022826729298899	0.08173449906629857	8.73402688640385	4.7360674258293525	0.7847785164118569	0.8571135844247992	4.598612001970419	1.2327496266726818	0.18929954144312203	5.502879487505162	0.17061862227295801	2.269974351114399	3.8918430169583247	3.7577742072153604	21.57722686230917	7.007532839445125	0.7155195451605353
6.96280014611637	25.36414863208233	6.520822135704588	0.06789614058428768	8.02940338596426	4.145606411675325	0.6995596947631765	0.857122027556924	4.887440032319347	1.3503192714580594	0.14840600428154907	4.8681368776994445	0.19321582845096458	2.6487380974663184	3.2845853404068324	4.068086248654508	19.904789907974813	7.057260613584331	0.6258040066060869
17.324786217805933	29.20294464893084	7.135366143083089	0.06764360627292924	7.058676138048222	10.169441949382405	4.8320786047805075	0.1482665092726863	5.476592062444189	1.8387939778615148	0.20685101996991984	4.22641677356544	4.271906141793311	3.0515816323040177	2.8879173781069	4.442749637678405	17.55366850460933	16.265446282292277	1.49933847735394
27.935246519206544	34.18769624957265	8.343531690381415	0.07967114106289948	5.962542175955684	17.975744712950796	3.994591563475795	0.021119430415931503	6.46745815578669	3.0830338780916935	0.3670647329078575	3.6350043299997705	4.14258556742983	3.5735260294082987	2.7158570377402937	5.170093717073756	14.865762584842273	27.606501810229254	2.6872252261887244
32.78959590459196	40.406290458961834	10.316734349966021	0.09239672665447561	4.883576731766656	23.759516571820022	2.5888667138185832	0.0028798985502580025	7.328526202325426	4.284876874023688	0.4934668553004555	3.122660654578492	3.6321520648805627	4.227562918087367	2.7573487838662527	6.379938909812658	12.195765066400348	33.206568561038544	3.573184366935016
32.62295795819004	47.5197702522553	12.881200871023314	0.106384934313413	3.9306695577480255	27.65333230905808	1.4401707498548613	0.0003901555676109904	7.990556811871983	5.190225485848733	0.6101565329904579	2.700436908832122	3.134272213887463	4.978490540908537	2.9407510663337315	7.97041948620134	9.82034802440748	33.49797575930935	4.171794266518738
29.23885347111291	55.19827627966358	15.801597836265982	0.12493457215146588	3.1642101073084143	30.009960643488295	0.7038594408871075	5.280915758035738e-05	8.464093171122393	5.7591675539464715	0.7543192357764891	2.3769221760481285	2.6868573157450517	5.791381738250019	3.2519119677455586	9.794635677468854	7.896899719765167	30.285352975383404	4.535761918552914
24.362594501053984	63.154808553216554	18.845717568883938	0.15086043601703547	2.60604150347693	31.131435394128935	0.3129857641804096	7.147087262720025e-06	8.76146984189617	5.986267568874484	0.9500131428893108	2.17204907462941	2.2911344956994966	6.6356922584185325	3.7191120315390123	11.706517485638003	6.484097335820928	25.37826155488706	4.710861002265428
19.203946558913234	71.12104891558373	21.790157712356816	0.18620375062164116	2.265221447308522	31.263825157859856	0.1317588799058069	9.67330149897462e-07	8.883003973151668	5.869685705681904	1.2093917204019486	2.1302708624977154	1.941781460291816	7.482823577557122	4.390499450276487	13.565314321574292	5.603557003327582	20.08279528299019	4.734584757353475
14.44737248340454	78.81573477313046	24.421872562331792	0.2316679580806685	2.1641882440367852	30.610108198089165	0.054048964933946946	1.3092169774631475e-07	8.812767732587384	5.419833572682151	1.5295895225125211	2.3213833893872904	1.6336489383791453	8.302820478279049	5.315716759053	15.23638561371681	5.305893488985971	15.152568749015398	4.637947226354225
10.419940933425675	85.91193486432441	26.55214759384479	0.28541611157559627	2.340585912505662	29.344357786650544	0.021971567687345463	1.7719822106750307e-08	8.517574085571749	4.683376035538132	1.883831304167392	2.7919184832749417	1.3638542983254027	9.060915313736727	6.523307730994176	16.599404542579716	5.682416722273739	10.953802724649682	4.44756095181633
7.2304069522865655	92.01057163055201	28.04673692671716	0.3419771055436127	2.810126629966901	27.621990131912938	0.008957303497099453	2.398334839102122e-09	7.953825692924614	3.763202075009883	2.21601796615498	3.488929077203597	1.1308562144562604	9.714678460614966	7.990683123327816	17.56684513987105	6.7800169575077005	7.614919480774787	4.187201135893489
4.848964555434594	96.64182832320242	28.858957741626885	0.39286065440638723	3.537188442584623	25.583357937243484	0.0037258761210309664	3.2476197143837264e-10	7.0914659287104405	2.8056291522804533	2.453380317256952	4.285831570343817	0.9327005218300367	10.214034378521143	9.619321543986096	18.105200014749318	8.521513456243271	5.114141883104017	3.8783467000895233
3.161391242402258	99.32863030065451	29.03940775032274	0.4294559944740921	4.457385003482229	23.35269262743519	0.0016461893296678362	4.397886169535337e-11	5.956095367742625	1.9491737375843723	2.537339244419272	5.078450732510946	0.7663261871516514	10.50779292628425	11.23879304026097	18.24250519802593	10.751888748429819	3.337763216335747	3.540018601215086
2.016931509803731	99.72355367302892	28.709260443615864	0.44636020864127185	5.511602808395884	21.036182165425906	0.0008470293205832391	5.955889178639131e-12	4.660915637883801	1.2743702752571415	2.4502649917791635	5.816062620138087	0.6279293135570528	10.558086656233948	12.647891693652813	18.052894009464435	13.32376326307643	2.130970793465357	3.1884772268595487
1.2670771543877504	97.75636996896098	28.014185987506284	0.4428749327756652	6.657625512621208	18.721140308288568	0.000583874442410878	8.065345738361907e-13	3.383064285816719	0.7938310260290444	2.219109404515969	6.482464196513916	0.5135546047172909	10.35628947146588	13.67217174833747	17.62783796029602	16.13034010082798	1.3393056733670974	2.8370875965483795
0.7880938099615596	93.68098671459956	27.086410143676602	0.42231697356954945	7.867402023747139	16.47637383730406	0.0005733687166635122	1.0928468020090344e-13	2.2861619372305033	0.4767823345750615	1.899049147401467	7.076512178279655	0.4194849101146935	9.928519307773502	14.208270372953827	17.051552878149998	19.1003854396183	0.8331812254817957	2.4963721602592903
0.4876774701443098	87.9793719817777	26.027337960397197	0.39014122229761955	9.121654947182833	14.353330126886647	0.0007286822819663101	1.482478434655682e-14	1.4537184606681024	0.27883987569656477	1.550788492732874	7.602139351947525	0.34241572111835966	9.325784887231482	14.239244902723607	16.389211252077736	22.185091604992635	0.5155283181928234	2.1741869283324227
0.30192563612837603	81.19750559578458	24.906595434991118	0.3519460420910286	10.405622922651883	12.387722708376142	0.0010612471346001834	2.019857956943891e-15	0.8822371319282466	0.1599916100916144	1.2222767218320865	8.06402761389696	0.2795052474087749	8.606488118431058	13.821841684650927	15.68583018466912	25.347389156013893	0.3189684448920647	1.8759731804176385
0.18882362997509924	73.81720542978404	23.76852362796585	0.31211802465492305	11.7060192449515	10.601487624312162	0.0016552756916647917	2.7538688811819715e-16	0.518460426427061	0.09057481377150102	0.9404278618335339	8.465578104650572	0.22836873886193043	7.822481784139132	13.056938615530889	14.97019515634214	28.554312182891614	0.19911193625716408	1.605060828625977
0.12184673118730675	66.20512161344891	22.639875389402647	0.2734228856602291	13.00846418948512	9.004984712264221	0.002679293864232185	3.7545984889811665e-17	0.2991230020395104	0.050831926630710664	0.7130496322560829	8.807490255977735	0.187055825968505	7.013361325254648	12.057967944439023	14.25972405082609	31.770661267603092	0.12786714173259753	1.3630091575422614
0.08500761520959674	58.618719202805934	21.536099784040328	0.2373024241418169	14.29456364691011	7.599361256377156	0.004419047447300027	5.11338115164162e-18	0.1720972868719085	0.02842891359183564	0.5362197436449643	9.086075456570931	0.15403433720426704	6.20696690173922	10.928423233031143	13.564499006025333	34.95193742040001	0.08822256383993375	1.1499714241764165
0.06946419479788639	51.23451357869124	20.465732156615662	0.20438274221797892	15.537755178677639	6.3789918519864	0.0073120738043116855	7.001441374678331e-19	0.10133443355571284	0.015985314382471968	0.4014251043213098	9.290762735178244	0.12820083768261817	5.422366310548687	9.75143053983217	12.890103889698517	38.03439664855947	0.07065779128290603	0.965069491854826
0.07129991950045667	44.17682577442302	19.433218868929973	0.1748656155866745	16.69705806567004	5.333933094095009	0.011937852370177835	9.581882823945197e-20	0.06449807305923053	0.009227622151184816	0.2998015412760602	9.400711948604563	0.10894488970503419	4.672937902280992	8.588158633533622	12.239457347184551	40.92006215893037	0.07080277372754494	0.806768651482276
0.08988715022692963	37.539532625321065	18.440658901350997	0.14874275308330975	17.708600415101646	4.452407879691685	0.01889262016561574	1.3097379015783348e-20	0.0491589133121228	0.005779884253950237	0.22379355199372422	9.38199000161015	0.09631299542453335	3.968710836384731	7.480490536823241	11.613944972603626	43.45609966705724	0.08775496345160258	0.6732544622699507
0.1262657763526188	31.400259742769215	17.48886417589376	0.12589636547642616	18.477742401432906	3.7234826333143944	0.0285373490538406	1.777291085043849e-21	0.049607007791927275	0.004428564206533998	0.16746594299501533	9.190409663568774	0.09135651862424198	3.3178958986407268	6.454900023111912	11.014108546128657	45.41471806664091	0.12246262872203571	0.5628355877830515
0.1814305246368053	25.82796439230588	16.578008886450277	0.1061504392574045	18.880798749794373	3.1403534847378465	0.04079200774797405	2.4044162711693413e-22	0.06433784688351851	0.004679653424241155	0.12635736172651163	8.788205912745838	0.09681783372693059	2.727704325386037	5.526202058309614	10.440067830874305	46.4944448229727	0.17599785913444024	0.4744347449173405
0.2551479617308742	20.88438154099438	15.70802180767542	0.08930756930826589	18.788768563542586	2.7050700650119195	0.05521859909913678	3.443279357351738e-23	0.09392288580549561	0.006467325481333197	0.09728599250383858	8.173344098693269	0.11842157381467348	2.2045193578322633	4.70081608662909	9.891775987355457	46.37389009453648	0.24827882280980434	0.40829061214302587
0.3459478020944045	16.619847521484697	14.878801062346694	0.07518849550714336	18.112122699392526	2.4361383264917245	0.07134376849678269	5.386591117426786e-24	0.1393519699191459	0.009941862523607967	0.07827596018840859	7.396016031105221	0.16716555127832172	1.7534780724453112	3.979570721376251	9.369160820598884	44.8199782334429	0.3379351215956928	0.36708587497684997
0.4519712674906074	13.065207839459983	14.090304125876544	0.06369183826812747	16.840780075191862	2.3810955895040733	0.08888841148537498	7.490365254425345e-25	0.2011434427617093	0.01532681492510256	0.06875783920801516	6.538815853914273	0.26293497071865873	1.3776507715010962	3.3602589871274824	8.872185482086065	41.790668869233805	0.44311003412060135	0.35781589818503096
0.5716452183935639	10.223210854557056	13.342565895649203	0.0549118949961799	15.054119442574125	2.6356832446131127	0.10769607915107206	1.1931417194632748e-25	0.2792021485977385	0.022849051019820536	0.0703817882978748	5.679934142888887	0.43862832832449905	1.077154819139868	2.8404077343444416	8.400861818620257	37.466287815111535	0.5621961357675405	0.3946554280149758
0.7033932693136358	8.063556301784121	12.635687571427631	0.04939457633047245	12.904018486598956	3.3654444814521005	0.1273940724317452	1.5435538562006146e-26	0.37294080642355987	0.032710803275234415	0.08913872599804158	4.872329641096441	0.739499288781883	0.8486723143594211	2.4212779608825623	7.955244169104748	32.21140780304344	0.6936601717445673	0.5022507250243211
0.8440992900885226	6.52469332574249	11.969802935950703	0.048629075516781396	10.587696932018837	4.805335528680126	0.14686203770157852	2.2102864858833923e-27	0.48104887450708617	0.045034579237989605	0.1394611769859745	4.143461869182506	1.2025098489648527	0.6856416326569835	2.114914341112368	7.535409540870929	26.50819939611133	0.83462712979367	0.7159052631720624
0.9862783933080316	5.521939462482462	11.34497560790907	0.05565089687580932	8.317777322977298	7.177053932031404	0.16356738804993814	3.3238532423488787e-28	0.6004638282458726	0.05969384149157839	0.24842847152512654	3.5034987656170213	1.7975072254041828	0.5791136869217066	1.9555811352960368	7.14139732973794	20.882519052981728	0.9781555068002379	1.06970160604652
1.1145094745244564	4.957499480226123	10.760928309401713	0.0748796937325615	6.287119870770602	10.470180472461784	0.17316296850403307	3.8290678404553167e-29	0.7244221867500968	0.07595716672044518	0.4510220674611215	2.9540607064468625	2.3589485425901717	0.5188015687601744	2.010742918083029	6.773048291836247	15.817603504326392	1.1096459750007974	1.5640060295785236
1.2042236261430679	4.726737997230807	10.21649881735417	0.10976080717293651	4.6301968408860725	14.204089215375966	0.17068562459308145	5.575566694097376e-30	0.8402566451891955	0.09200915870299976	0.7648266040245755	2.497930657413106	2.6364278782743926	0.49374126313705335	2.37347560119448	6.429674936175593	11.658144964465992	1.2051386145393592	2.1286214586513585
1.22943180253873	4.7190069449393155	9.708889437586297	0.15902456879633137	3.402455774302403	17.560710723766352	0.15454873925315257	8.231897522045564e-31	0.9293460293166279	0.10481415270951658	1.1589089249178581	2.160042008304245	2.5451180136111216	0.4923724739160308	3.1184108654895564	6.1095933940400675	8.553526308332172	1.2379344473740173	2.6400933382952267
1.1807402752673977	4.818771969291792	9.23322424314124	0.2162327982686011	2.61110486876247	19.956126730316168	0.13027652349437682	6.949010451408917e-32	0.9726215970464244	0.11111004996271216	1.5627122228970407	2.034119233463472	2.2490860105589947	0.5026233602237237	4.246129650595874	5.809819192720932	6.522957819346653	1.196067680781267	3.0076975587401016
1.0797448365588838	4.9164975767820085	8.78320145492053	0.27345595319670984	2.2793632783048654	21.28007929207031	0.10909869957578346	1.2085032832923151e-32	0.9612794716941001	0.10945045846348303	1.9082046317501957	2.275308138986617	1.9111918971652717	0.5129941083125538	5.671429118501156	5.526423348458174	5.615701663840832	1.097953410691478	3.2127212558783027
0.9768899061715782	4.93203242119256	8.352964084646153	0.32403942564303173	2.4209332093317157	21.673241259152395	0.10330007378387658	1.1709309071995207e-33	0.9063921722109863	0.10167944784331381	2.151526945913661	2.8912544367908337	1.5973491903476102	0.5149644273736631	7.255373421875479	5.255668979902851	5.874643886583972	0.9919782231222484	3.2757650990736193
0.9365481568227124	4.841516445386952	7.93921992728952	0.36319435557717134	2.9576179836312906	21.33461950570479	0.1223863894828382	1.2132599940744201e-34	0.8407472048321072	0.09256595443529561	2.2717581942630822	3.6950226058639095	1.3241647364313711	0.5058191654517318	8.841229644854426	4.995354277709	7.126268680441922	0.9423147684827227	3.2269299751070837
1.0184252549082218	4.692890592644289	7.542533419341741	0.38798633533192567	3.7645547517964633	20.453547419177635	0.17041889409784503	1.4827235425122626e-35	0.8112202819505713	0.08833182333929218	2.266237137865884	4.523530918795548	1.0923650237143971	0.49033002050091173	10.279004253075296	4.745665419332641	9.066286961990054	1.0103214102661953	3.095062848818545
1.2604719269598013	4.599489744713324	7.167696869234392	0.39733069264151477	4.742258645992093	19.19358673751825	0.2445124371264736	-7.803476056735741e-36	0.8654175660674335	0.09573334420133221	2.147430509778385	5.302866327523036	0.8981694084429128	0.48016126235645884	11.442287968949293	4.50943598716409	11.443658718744151	1.2370584702064906	2.905150534303141
1.670386560979466	4.71173573586383	6.823799696936035	0.3919302325021465	5.828551060983057	17.69090932619221	0.336648368319871	-1.7137118223040028e-36	1.0371707944035424	0.12195422214099767	1.9399054575064425	6.009350444512999	0.73674857104207	0.4909721955304557	12.240930849861664	4.292193372447543	14.099578442384969	1.6336163267112935	2.6780176046850603
2.2296654433570664	5.176139742770652	6.52410993638195	0.3740467590833168	6.986125933744376	16.05617121915714	0.43726074597085024	-1.859580848646594e-37	1.3351312935144826	0.1739661292518021	1.6762777332089076	6.639147385693338	0.6033275645701888	0.5381614912694246	12.629628002458231	4.10210001782114	16.93872996141401	2.1840083835419195	2.430590591983498
2.903497087975104	6.098478231510302	6.285138591023325	0.34702325779556203	8.190934613079676	14.37707468028208	0.5374905958309842	-1.0101129188960259e-37	1.7411403874100966	0.2568023430076842	1.391575437911453	7.19488263561699	0.4935566793037076	0.6329940622141889	12.610686564074658	3.949410212401052	19.90005122931032	2.8547797085576923	2.1762817668416456
3.648703053863559	7.527595338933611	6.1245258543273255	0.3145655593827834	9.424917049140028	12.72098258314105	0.6297348101510826	1.3276650554261663e-37	2.219804927749426	0.371750743601731	1.1165639383713672	7.680155124167399	0.40362885868969767	0.7808410541439521	12.228921586828555	3.845188965835568	22.938255734229635	3.6032386927489335	1.925385216592389
4.417570536771285	9.460977080202646	6.058152606832079	0.28000076863871975	10.671463490010769	11.137492337843394	0.7074414333459642	-2.092092734635135e-25	2.731404592758297	0.5154561616993507	0.8723996588182338	8.09689326770988	0.3303019684137064	0.9817004259839492	11.558739834611716	3.7995194680102955	26.01228009946196	4.381635105043131	1.6854724779894341
5.158837496036075	11.859785911753116	6.0972124841041175	0.24581051393158593	11.911779762612706	9.661005100946106	0.7647818779775296	-1.2682939557534615e-24	3.2405918966400034	0.6800671543789241	0.6690113713599724	8.443399598449174	0.27088899663313515	1.2317363621973343	10.68718714827971	3.819657379167966	29.076325905640797	5.138354375600041	1.4617869787891624
5.817661771635529	14.662056565279967	6.245808971286531	0.21355466063288345	13.120885024136399	8.313325795717812	0.7965052347188712	-1.444377916102643e-23	3.719392985990288	0.8540319901209561	0.5072487159826757	8.712104762106192	0.22325017394692306	1.5246475551153924	9.698601467184012	3.9084974371871457	32.0701524466597	5.817943205539573	1.2576438265826124
6.336582311138246	17.790141917896214	6.499311463947609	0.18405709212384644	14.262243083912226	7.106317644234525	0.7983375039766769	-3.7307817984339204e-24	4.146514429628377	1.0231252864615816	0.38266642287409675	8.886711113629879	0.18581625167600024	1.8524414117275863	8.664727347574585	4.063510770203995	34.90613469952396	6.361941457530651	1.0748375631072276
6.660029368979603	21.153133642925983	6.843499927698133	0.1576541694500048	15.28067816516958	6.044646293269332	0.7682662763787231	-6.349254474878185e-24	4.505207650569501	1.171576850085385	0.2888083841359669	8.939580144378636	0.1576823995877853	2.205683919732316	7.640735549207823	4.276175191060539	37.45201429539003	6.713064477795535	0.9140624726658365
6.744417992326874	24.646161034070335	7.254568090247656	0.1343923807837495	16.0952809954006	5.128721111023028	0.708442125205721	2.0672417513912074e-23	4.781144544468854	1.2835358821551432	0.21919142558090196	8.832855831109159	0.1388391734963188	2.573422747937872	6.665392787450331	4.531936529790227	39.51306850055364	6.824961076224136	0.7753576300591818
6.572356535287797	28.148418332106786	7.700277877375606	0.11415790617186634	16.598663783192585	4.358097464481878	0.6263709862728299	-1.2045001645661943e-22	4.96110633896421	1.3452409391305562	0.16821381340335725	8.52978037350483	0.13065812790751352	2.9429764534427876	5.763353449863779	4.81087557226495	40.8281891693797	6.676537358212929	0.6586206480848058
6.164056254981047	31.52177578507146	8.142706599077231	0.09676170629627726	16.672885283388457	3.735905589598291	0.5337903224344315	-1.37026976006959e-22	5.0329461196932455	1.3479254410127788	0.13148681950641095	8.018316669048218	0.13682983448723435	3.299783355916706	4.948203144525173	5.089357881585173	41.105247137567986	6.284293840798864	0.564270887459319
5.5771994037034665	34.612119063741574	8.542784117737957	0.08200535848629652	16.22558215827793	3.2753268163239966	0.44318788528358977	7.571933412178103e-23	4.987112859823582	1.2906988943739317	0.10596562412731965	7.3312507900469175	0.1650485059277407	3.627535224581055	4.225588833482343	5.342811221929233	40.10728219096051	5.7036061550919674	0.4942134999331246
