Values[Metabolic rate]	Values[Temperature]	Values[Bound Receptor]	Values[Slow Effect]	Values[Fast Effect]	Values[Priming]	Values[circadian rhythm]	Values[tprime]	Values[heat conductance]	Values[f2_drug]	Values[T_day]	Values[T_night]	Values[heat conductance baselinevalue]	Values[M_day]	Values[M_night]	Values[M_night_baseline]	Values[gNsTs1]	Values[gNsTs2]	Values[gNsTs3]	Values[gNfTf1]	Values[gNfTf2]	Values[gNfTf3]	Values[X1]	Values[X2]	Values[X3]	Values[Kf]	Values[Ks]
3.4973769262578185	38.87097650381218	0.22788309910434762	2.6500322919548998	3.552486672129778e-05	0.6032638487915263	3.498729016764704	82800.0	0.1667697930215344	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.1156164582648413	2.5330681932352963	0.3635160894313991	0.0	0.0	9.950943059187053e-06	0.0	0.0	1.9583333333333333	-0.041666666666666664	-2.0416666666666665	10.869565217391305	1.6326530612244896
3.498295510181624	39.012412224598435	0.24222540132916162	2.6371659645675414	2.4058649997852596e-05	0.6552053799279765	3.498729016764704	0.0	0.168394022811246	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.1657743599974446	2.5330681932352963	0.36175116112037603	0.0	0.0	6.73911764645731e-06	0.0	0.0	2.0	0.0	-2.0	10.869565217391305	1.6326530612244896
3.4985900260707896	39.14279123849685	0.2741404865464103	2.621529860632824	0.38199624168543467	0.703686808387851	3.498729016764704	3600.0	0.16725210623505815	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.212590976129889	2.5330681932352963	0.35952626200304766	8.002889308728297e-05	0.0	4.558019979699089e-06	0.10699719035129052	0.0	2.0416666666666665	0.041666666666666664	-1.9583333333333333	10.869565217391305	1.6326530612244896
3.498684453628032	39.29719824976948	0.3749744131097152	2.6059337106566183	1.9428608292847411	0.747973443291427	3.498729016764704	7200.0	0.1570003153751087	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.2553568444622223	2.5330681932352963	0.3568687749479634	0.0005981263766755787	0.0	3.078978497986215e-06	0.5442156407091047	0.0	2.0833333333333335	0.08333333333333333	-1.9166666666666667	10.869565217391305	1.6326530612244896
3.4987147289519034	39.50373484725337	0.48941803123301786	2.5929942595405144	4.168909271568129	0.7876385653861733	3.498729016764704	10800.0	0.14617208424822856	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.2936598989296293	2.5330681932352963	0.35380602395923605	0.0018859183645656057	0.0	2.0773794438748168e-06	1.1677596233399201	0.0	2.125	0.125	-1.875	10.869565217391305	1.6326530612244896
3.4987244358127603	39.74465207412726	0.5717813592783378	2.584607314355352	6.28270813505371	0.822542091087949	3.498729016764704	14400.0	0.14075989172012382	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.327364866302886	2.5330681932352963	0.3503651354135019	0.00417633431974252	0.0	1.3999869616740635e-06	1.7598608227171588	0.0	2.1666666666666665	0.16666666666666666	-1.8333333333333333	10.869565217391305	1.6326530612244896
3.4987275480196636	39.99086765536031	0.6208687309966973	2.5820697361509564	7.801631341589568	0.8527811642685714	3.498729016764704	18000.0	0.140182216386431	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.356565554613252	2.5330681932352963	0.3465729147769417	0.0076204646676338895	0.0	9.42432441509941e-07	2.185329965575841	0.0	2.2083333333333335	0.20833333333333334	-1.7916666666666667	10.869565217391305	1.6326530612244896
3.498728545856342	40.22155180529041	0.6458996338627172	2.5861850711597394	8.571123411586079	0.8786277885953665	3.498729016764704	21600.0	0.14260006466216943	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.38152462714612	2.5330681932352963	0.34245573788585404	0.012302159392573809	0.0	6.337420972272699e-07	2.4008742714640876	0.0	2.25	0.25	-1.75	10.869565217391305	1.6326530612244896
3.4726479905577277	40.42378559224645	0.6542945048886345	2.5973547307956792	8.653399166517929	0.9004662594910349	3.4026131829358546	25200.0	0.1466325286218871	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4026131829358546	2.5330681932352963	0.33803945587264167	0.01825063065625805	0.0	4.2572387282498277e-07	2.4239209094352105	0.0	2.2916666666666665	0.2916666666666667	-1.7083333333333333	10.869565217391305	1.6326530612244896
3.4323522617578077	40.58033673255624	0.6508260218491341	2.6156564268145965	8.212421184032827	0.9187387556448263	3.4202582166196627	28800.0	0.1511612201530368	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4202582166196627	2.5330681932352963	0.33334931282662944	0.025451294418171136	0.0	2.857016018660839e-07	2.300397805063896	0.0	2.3333333333333335	0.3333333333333333	-1.6666666666666667	10.869565217391305	1.6326530612244896
3.4301871769983867	40.699539554216145	0.6385879300189378	2.640911385159453	7.434254535953316	0.9339029993581918	3.4349017326921114	32400.0	0.15596439738502907	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4349017326921114	2.5330681932352963	0.32840987529426613	0.0338550609415984	0.0	1.9154985163683448e-07	2.082424048212982	0.0	2.375	0.375	-1.625	10.869565217391305	1.6326530612244896
3.4383822174813	40.78761992062845	0.6198106246230245	2.6727416974559537	6.483634842829519	0.9464025141495861	3.4469720244392876	36000.0	0.1608878057487287	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4469720244392876	2.5330681932352963	0.32324497274455405	0.04338626147436955	0.0	1.2830686454098713e-07	1.8161440853708721	0.0	2.4166666666666665	0.4166666666666667	-1.5833333333333333	10.869565217391305	1.6326530612244896
3.4483125458672528	40.847068977188144	0.5963579576088104	2.7106190211130374	5.486624710107364	0.9566479891575563	3.456865678272934	39600.0	0.16573258265063467	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.456865678272934	2.5330681932352963	0.3178776481517691	0.053949378064011	0.0	8.586785316400781e-08	1.5368695808288875	0.0	2.4583333333333335	0.4583333333333333	-1.5416666666666667	10.869565217391305	1.6326530612244896
3.4574660210734316	40.880079864424715	0.5699786593106191	2.753905705942123	4.528762979209564	0.9650073948963013	3.464938028902827	43200.0	0.17030842956476094	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.464938028902827	2.5330681932352963	0.3123301178776032	0.06543472518715988	0.0	5.7416534974187675e-08	1.2685610011855837	0.0	2.5	0.5	-1.5	10.869565217391305	1.6326530612244896
3.4652606592900783	40.889479591522175	0.5423786657189293	2.801889305705066	3.6607878859276006	0.9718023995705104	3.47149969871241	46800.0	0.17444744337916546	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.47149969871241	2.5330681932352963	0.3066237400678818	0.07772321544721633	0.0	3.8360246759499556e-08	1.0254307420116302	0.0	2.5416666666666665	0.5416666666666666	-1.4583333333333333	10.869565217391305	1.6326530612244896
3.471702998279006	40.87884092628678	0.5151681642685288	2.8538113257315927	2.9069480576797186	0.977308949033711	3.47681715780185	50400.0	0.17801447910565632	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.47681715780185	2.5330681932352963	0.30077899081415227	0.0906903268445024	0.0	2.5607997232980994e-08	0.8142711390081705	0.0	2.5833333333333335	0.5833333333333334	-1.4166666666666667	10.869565217391305	1.6326530612244896
3.47695937286232	40.852290342261604	0.4897418177316198	2.908890961530869	2.2731892752376095	0.9817603386839453	3.4811156903973446	54000.0	0.18091910461865582	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4811156903973446	2.5330681932352963	0.29481544736705795	0.10420937588820527	0.0	1.7081690654705654e-08	0.6367476790632981	0.0	2.625	0.625	-1.375	10.869565217391305	1.6326530612244896
3.4812210214872144	40.81418936880355	0.46715565019117455	2.9663444970860717	1.7540033810152416	0.9853515709979129	3.4845836027511363	57600.0	0.18312476042999612	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4845836027511363	2.5330681932352963	0.2887517777259278	0.11815418895254566	0.0	1.1385648833623814e-08	0.49131746228808837	0.0	2.6666666666666665	0.6666666666666666	-1.3333333333333333	10.869565217391305	1.6326530612244896
3.484663915573527	40.768783844308544	0.44805329300901586	3.02540095429188	1.3375988897837343	0.9882441873440497	3.4873768890341013	61200.0	0.18465012283934495	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4873768890341013	2.5330681932352963	0.28260573596688626	0.13240125364791203	0.0	7.583445872833381e-09	0.37467755258006513	0.0	2.7083333333333335	0.7083333333333334	-1.2916666666666667	10.869565217391305	1.6326530612244896
3.491593071030725	40.72021742051258	0.4326662179576842	3.0853145158905657	1.0094976407769898	0.9905710664073198	3.498729016764704	64800.0	0.18556941943217597	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4896238649865925	2.5330681932352963	0.2763941627096961	0.14683142246047748	0.0	5.047391436787855e-09	0.28277244334952445	0.0	2.75	0.75	-1.25	10.869565217391305	1.6326530612244896
3.4964410931079364	40.67250735376139	0.4208802433221243	3.14537418248206	0.7548440803604582	0.9924408990944892	3.498729016764704	68400.0	0.18600241532270445	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.491429489159146	2.5330681932352963	0.2701329901610538	0.16133123240164296	0.0	3.3571306772300402e-09	0.21144091551134503	0.0	2.7916666666666665	0.7916666666666666	-1.2083333333333333	10.869565217391305	1.6326530612244896
3.497995463577701	40.62687451453076	0.4123394995596166	3.204911069002273	0.5597512802370855	0.9939421966871368	3.498729016764704	72000.0	0.1860308497771601	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4928792334288254	2.5330681932352963	0.26383725120895196	0.17579389680233373	0.0	2.2314092814894933e-09	0.15679307346525334	0.0	2.8333333333333335	0.8333333333333334	-1.1666666666666667	10.869565217391305	1.6326530612244896
3.498493825675747	40.58461338595934	0.4065554739417625	3.2633036968248836	0.4119757477906746	0.9951467827350997	3.498729016764704	75600.0	0.1857570875150845	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.494042454983913	2.5330681932352963	0.25752109207873175	0.19012001859683525	0.0	1.4822055251532313e-09	0.11539936764683498	0.0	2.875	0.875	-1.125	10.869565217391305	1.6326530612244896
3.4986536100335957	40.54674314161065	0.4029980790422915	3.319981593750068	0.3011552697317921	0.996112775249236	3.498729016764704	79200.0	0.18528225968504786	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.494975276110637	2.5330681932352963	0.2511977880964077	0.20421806838508308	0.0	9.839293924254345e-10	0.0843572174283373	0.0	2.9166666666666665	0.9166666666666666	-1.0833333333333333	10.869565217391305	1.6326530612244896
3.49870483949875	40.51382588234058	0.4011589190762859	3.3744274750607923	0.2187835126099541	0.9968870964367659	3.498729016764704	82800.0	0.184692642585897	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.495723007746263	2.5330681932352963	0.24487976213860627	0.21800466516740083	0.0	6.527599776762451e-10	0.06128389643686302	0.0	2.9583333333333335	0.9583333333333334	-1.0416666666666667	10.869565217391305	1.6326530612244896
3.4987212649324895	40.486009768487875	0.4005873557205726	3.4261782440663495	0.15804234534985717	0.9975075615679768	3.498729016764704	6.9267116487026215e-09	0.1840556787913046	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.49632216661584	2.5330681932352963	0.2385786053808955	0.2314046928449411	0.0	4.327973775559915e-10	0.044269564090972144	0.0	3.00000000000008	1.00000000000008	-0.9999999999999201	10.869565217391305	1.6326530612244896
3.498726531334809	40.46313085777331	0.40090537740415283	3.4748250196723256	0.11357125505018065	0.9980046028954764	3.498729016764704	3600.0	0.1834205053568328	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4968021399534814	2.5330681932352963	0.23230509998743143	0.24435128131192727	0.0	2.867902418562969e-10	0.031812676197854196	0.0	3.0416666666666665	1.0416666666666667	-0.9583333333333334	10.869565217391305	1.6326530612244896
3.498728219874382	40.44481631455329	0.40180853338310296	3.520012371122424	0.08122263998107704	0.998402683111324	3.498729016764704	7200.0	0.18282048474822257	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4971865504225472	2.5330681932352963	0.22606924341412396	0.2567856771788011	0.0	1.8993264121423565e-10	0.022751439580677175	0.0	3.0833333333333335	1.0833333333333333	-0.9166666666666666	10.869565217391305	1.6326530612244896
3.4987287612619298	40.430570566278476	0.4030591488704092	3.5614369157792356	0.05783050811237958	0.9987214483660257	3.498729016764704	10800.0	0.18227638554971182	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.4974943695409153	2.5330681932352963	0.21988027402632587	0.26865702580621664	0.0	1.2571783609087944e-10	0.016199021754500536	0.0	3.125	1.125	-0.875	10.869565217391305	1.6326530612244896
3.4987289348441815	40.41984064421137	0.40447623625929385	3.5988454143435455	0.04100610014701802	0.9989766650915732	3.498729016764704	14400.0	0.1817994925638273	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.497740822334286	2.5330681932352963	0.2137466977578339	0.2799220833592505	0.0	8.316920350925732e-11	0.011486302479020718	0.0	3.1666666666666665	1.1666666666666667	-0.8333333333333334	10.869565217391305	1.6326530612244896
