glucose{cell}	G6P	G1P	UDPG	glycogen	T6P	trehalose	Values[glucose transport into cell]	Values[hexokinase/glucokinase]	Values[phosphofructokinase]	Values[G6P dehydrogenase]	Values[phoshpoglucomutase]	Values[phoshpoglucomutase_2]	Values[UDPG pyrophosphorylase]	Values[glycogen synthase]	Values[glycogen phosphorylase]	Values[glycogen phosphorylase_2]	Values[glycogen use]	Values[alpha,alpha-T6P synthase]	Values[alpha,alpha--T6P phosphatase]	Values[trehalase]	Values[flux_to_glucose]	Values[flux_from_glucose]	Values[flux_to_G6P]	Values[flux_from_G6P]	Values[flux_to_G1P]	Values[flux_from_G1P]	Values[flux_to_UDPG]	Values[flux_from_UDPG]	Values[flux_to_glycogen]	Values[flux_from_glucogen]	Values[flux_to_T6P]	Values[flux_from_T6P]	Values[flux_to_trehalose]	Values[flux_from_trehalose]
0.029927932532727648	0.9984995305879418	0.09984934816889117	0.6993830122486663	0.9970352549655991	0.019896861529527722	0.0498323211994975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861139	31.00790644861142	44.993405522059625	44.99340552206157	19.505944824276238	19.50594482427597	3.498003485764694	3.498003485772065	4.996592470167139	4.9965924703387925	0.4997289826511454	0.4997289826513743	0.4997289826513743	0.49972898265200233
0.029927932532713836	0.9984995305878306	0.09984934816886601	0.6993830122480988	0.9970352549522782	0.019896861529509882	0.049832321199448894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448611767	31.00790644861181	44.993405522058836	44.99340552206056	19.50594482427413	19.50594482427395	3.4980034857642535	3.498003485770955	4.996592470166065	4.996592470322287	0.49972898265107624	0.4997289826512846	0.4997289826512846	0.4997289826518561
0.02992793253267622	0.9984995305875274	0.09984934816879709	0.6993830122465546	0.9970352549160201	0.019896861529461306	0.04983232119931661	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448612793	31.007906448612854	44.99340552205669	44.99340552205785	19.505944824268425	19.505944824268408	3.4980034857630464	3.4980034857679354	4.996592470163135	4.996592470277363	0.4997289826508881	0.49972898265104065	0.49972898265104065	0.4997289826514581
0.029927932532615976	0.9984995305870413	0.0998493481686864	0.6993830122440822	0.9970352548579725	0.01989686152938354	0.04983232119910487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448614452	31.007906448614523	44.99340552205319	44.99340552205351	19.50594482425932	19.50594482425949	3.498003485761108	3.4980034857630997	4.996592470158439	4.996592470205441	0.4997289826505869	0.49972898265065	0.49972898265065	0.49972898265082116
0.029927932532580182	0.9984995305867512	0.09984934816861915	0.6993830122426176	0.9970352548235623	0.01989686152933743	0.04983232119897958	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615444	31.007906448615454	44.99340552205095	44.993405522051006	19.505944824254026	19.50594482425404	3.49800348575993	3.498003485760234	4.99659247015563	4.996592470162808	0.49972898265040877	0.4997289826504184	0.4997289826504184	0.4997289826504442
0.029927932532565992	0.9984995305866363	0.09984934816859233	0.6993830122420374	0.997035254809923	0.019896861529319153	0.04983232119893003	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615834	31.007906448615817	44.99340552205003	44.993405522050026	19.50594482425194	19.505944824251856	3.4980034857594595	3.4980034857590994	4.996592470154514	4.996592470145908	0.49972898265033816	0.4997289826503266	0.4997289826503266	0.4997289826502951
0.02992793253257164	0.9984995305866825	0.09984934816860326	0.6993830122422676	0.997035254815328	0.019896861529326397	0.04983232119894979	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861568	31.00790644861569	44.99340552205043	44.9934055220504	19.505944824252744	19.505944824252754	3.4980034857596514	3.4980034857595497	4.996592470154962	4.996592470152603	0.4997289826503661	0.499728982650363	0.499728982650363	0.4997289826503546
0.029927932532577094	0.9984995305867265	0.09984934816861336	0.6993830122424909	0.9970352548205677	0.019896861529333433	0.04983232119896886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615532	31.007906448615536	44.99340552205077	44.993405522050786	19.505944824253564	19.505944824253568	3.4980034857598286	3.4980034857599867	4.996592470155387	4.996592470159095	0.4997289826503933	0.49972898265039833	0.49972898265039833	0.49972898265041193
0.029927932532578812	0.9984995305867406	0.09984934816861661	0.6993830122425615	0.9970352548222281	0.019896861529335664	0.04983232119897486	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615476	31.007906448615486	44.99340552205086	44.993405522050914	19.505944824253817	19.50594482425383	3.498003485759885	3.4980034857601248	4.996592470155523	4.996592470161153	0.499728982650402	0.4997289826504095	0.4997289826504095	0.49972898265043003
0.029927932532576244	0.9984995305867197	0.09984934816861181	0.6993830122424566	0.9970352548197661	0.019896861529332358	0.04983232119896587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615547	31.007906448615554	44.9934055220507	44.993405522050736	19.505944824253437	19.505944824253444	3.4980034857598006	3.498003485759919	4.9965924701553215	4.996592470158103	0.49972898265038923	0.4997289826503929	0.4997289826503929	0.49972898265040294
0.029927932532569215	0.9984995305866631	0.0998493481685987	0.699383012242169	0.9970352548130158	0.019896861529323306	0.04983232119894125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615746	31.00790644861573	44.99340552205026	44.993405522050246	19.505944824252396	19.505944824252378	3.4980034857595714	3.498003485759357	4.996592470154773	4.996592470149739	0.4997289826503542	0.49972898265034743	0.49972898265034743	0.4997289826503289
0.02992793253256172	0.998499530586603	0.09984934816858478	0.6993830122418625	0.9970352548058206	0.019896861529313668	0.04983232119891501	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615948	31.007906448615916	44.993405522049784	44.993405522049734	19.505944824251284	19.505944824251248	3.4980034857593276	3.4980034857587574	4.996592470154187	4.996592470140825	0.49972898265031707	0.499728982650299	0.499728982650299	0.49972898265024995
0.029927932532564382	0.9984995305866241	0.09984934816858974	0.6993830122419705	0.9970352548083518	0.01989686152931706	0.04983232119892429	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615874	31.00790644861587	44.99340552204997	44.993405522049905	19.50594482425167	19.505944824251657	3.498003485759414	3.4980034857589684	4.996592470154393	4.996592470143961	0.4997289826503301	0.499728982650316	0.499728982650316	0.4997289826502778
0.02992793253256187	0.9984995305866037	0.09984934816858505	0.6993830122418678	0.9970352548059385	0.019896861529313827	0.049832321198915515	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615945	31.00790644861593	44.99340552204982	44.99340552204973	19.505944824251298	19.50594482425128	3.4980034857593325	3.4980034857587676	4.996592470154197	4.996592470140969	0.49972898265031745	0.4997289826502998	0.4997289826502998	0.49972898265025145
0.02992793253256348	0.9984995305866166	0.09984934816858804	0.699383012241934	0.9970352548074894	0.019896861529315905	0.04983232119892118	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615902	31.00790644861589	44.99340552204992	44.993405522049834	19.50594482425154	19.505944824251518	3.4980034857593845	3.498003485758897	4.996592470154323	4.9965924701428905	0.4997289826503257	0.49972898265031024	0.49972898265031024	0.4997289826502685
0.029927932532567845	0.9984995305866513	0.09984934816859611	0.6993830122421129	0.9970352548116878	0.019896861529321522	0.0498323211989365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615785	31.007906448615785	44.99340552205018	44.99340552205013	19.505944824252186	19.505944824252175	3.498003485759526	3.498003485759246	4.996592470154664	4.9965924701480935	0.4997289826503473	0.4997289826503385	0.4997289826503385	0.4997289826503146
0.029927932532570204	0.9984995305866703	0.0998493481686005	0.6993830122422094	0.9970352548139537	0.01989686152932456	0.04983232119894476	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615724	31.007906448615717	44.99340552205034	44.9934055220503	19.505944824252534	19.50594482425253	3.498003485759603	3.498003485759436	4.996592470154848	4.9965924701509	0.49972898265035914	0.49972898265035376	0.49972898265035376	0.49972898265033944
0.02992793253257223	0.9984995305866868	0.09984934816860427	0.699383012242292	0.9970352548158957	0.01989686152932717	0.049832321198951826	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615664	31.00790644861566	44.99340552205046	44.993405522050445	19.505944824252836	19.50594482425283	3.4980034857596687	3.4980034857595967	4.996592470155007	4.996592470153308	0.4997289826503691	0.49972898265036686	0.49972898265036686	0.4997289826503607
0.02992793253257354	0.9984995305866975	0.09984934816860672	0.6993830122423456	0.9970352548171534	0.019896861529328853	0.0498323211989564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861563	31.00790644861564	44.99340552205054	44.99340552205052	19.50594482425303	19.50594482425303	3.4980034857597118	3.4980034857597015	4.996592470155109	4.996592470154866	0.49972898265037563	0.4997289826503753	0.4997289826503753	0.4997289826503744
0.029927932532574614	0.9984995305867064	0.09984934816860871	0.6993830122423896	0.9970352548181911	0.01989686152933024	0.04983232119896017	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615596	31.007906448615604	44.99340552205061	44.993405522050615	19.505944824253195	19.50594482425319	3.498003485759747	3.4980034857597877	4.996592470155194	4.99659247015615	0.49972898265038096	0.4997289826503823	0.4997289826503823	0.49972898265038584
0.029927932532575398	0.9984995305867127	0.09984934816861017	0.6993830122424218	0.9970352548189478	0.01989686152933125	0.049832321198962914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861557	31.007906448615582	44.99340552205065	44.99340552205067	19.50594482425331	19.50594482425331	3.4980034857597726	3.498003485759851	4.996592470155255	4.99659247015709	0.499728982650385	0.49972898265038734	0.49972898265038734	0.49972898265039406
0.029927932532578066	0.9984995305867342	0.09984934816861514	0.6993830122425305	0.9970352548215022	0.01989686152933469	0.04983232119897221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615504	31.00790644861552	44.993405522050814	44.99340552205086	19.505944824253707	19.50594482425371	3.498003485759859	3.498003485760064	4.996592470155463	4.9965924701602535	0.4997289826503981	0.4997289826504046	0.4997289826504046	0.49972898265042204
0.029927932532580057	0.9984995305867503	0.09984934816861885	0.6993830122426117	0.9970352548234067	0.01989686152933725	0.04983232119897915	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615447	31.00790644861546	44.99340552205093	44.993405522051006	19.505944824254005	19.505944824254012	3.498003485759924	3.498003485760223	4.996592470155618	4.996592470162614	0.49972898265040805	0.4997289826504175	0.4997289826504175	0.4997289826504429
0.029927932532581365	0.998499530586761	0.09984934816862129	0.6993830122426651	0.9970352548246607	0.01989686152933894	0.04983232119898371	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615405	31.007906448615426	44.99340552205102	44.9934055220511	19.505944824254197	19.50594482425421	3.498003485759967	3.4980034857603273	4.99659247015572	4.996592470164168	0.4997289826504145	0.4997289826504259	0.4997289826504259	0.4997289826504566
0.029927932532581997	0.9984995305867662	0.09984934816862247	0.6993830122426907	0.9970352548252648	0.01989686152933975	0.04983232119898592	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615394	31.00790644861541	44.99340552205106	44.99340552205115	19.50594482425429	19.505944824254307	3.4980034857599875	3.4980034857603783	4.99659247015577	4.996592470164916	0.4997289826504177	0.49972898265043003	0.49972898265043003	0.4997289826504632
0.029927932532581945	0.9984995305867658	0.09984934816862237	0.6993830122426888	0.9970352548252186	0.01989686152933969	0.04983232119898575	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615394	31.007906448615415	44.993405522051056	44.99340552205114	19.505944824254286	19.505944824254296	3.4980034857599858	3.498003485760374	4.996592470155766	4.996592470164859	0.4997289826504174	0.4997289826504297	0.4997289826504297	0.4997289826504628
0.029927932532581216	0.9984995305867599	0.09984934816862102	0.6993830122426591	0.9970352548245222	0.019896861529338755	0.04983232119898322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615408	31.00790644861543	44.99340552205101	44.993405522051084	19.50594482425418	19.505944824254183	3.4980034857599622	3.4980034857603157	4.996592470155709	4.996592470163995	0.49972898265041366	0.49972898265042504	0.49972898265042504	0.4997289826504551
0.029927932532579807	0.9984995305867485	0.09984934816861843	0.6993830122426017	0.9970352548231758	0.01989686152933694	0.04983232119897831	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861545	31.007906448615465	44.993405522050914	44.99340552205099	19.505944824253962	19.50594482425398	3.498003485759917	3.498003485760203	4.9965924701555995	4.996592470162327	0.49972898265040666	0.49972898265041593	0.49972898265041593	0.4997289826504404
0.02992793253257772	0.9984995305867317	0.09984934816861456	0.6993830122425166	0.997035254821179	0.01989686152933426	0.04983232119897105	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861551	31.007906448615515	44.99340552205078	44.99340552205084	19.505944824253657	19.50594482425366	3.4980034857598485	3.4980034857600364	4.996592470155437	4.996592470159853	0.49972898265039645	0.49972898265040244	0.49972898265040244	0.4997289826504185
0.029927932532576158	0.9984995305867188	0.09984934816861166	0.699383012242453	0.9970352548196897	0.019896861529332253	0.049832321198965614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861555	31.00790644861555	44.99340552205069	44.993405522050715	19.505944824253422	19.505944824253433	3.4980034857597984	3.498003485759912	4.996592470155316	4.996592470158009	0.4997289826503888	0.49972898265039234	0.49972898265039234	0.49972898265040216
0.0299279325325761	0.9984995305867184	0.09984934816861155	0.6993830122424507	0.9970352548196311	0.019896861529332177	0.049832321198965406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615557	31.007906448615547	44.993405522050686	44.99340552205072	19.505944824253415	19.505944824253426	3.4980034857597966	3.4980034857599076	4.996592470155311	4.996592470157936	0.49972898265038845	0.499728982650392	0.499728982650392	0.49972898265040155
0.02992793253257599	0.9984995305867175	0.09984934816861134	0.6993830122424463	0.9970352548195266	0.01989686152933204	0.049832321198965024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615554	31.00790644861555	44.99340552205068	44.993405522050715	19.5059448242534	19.505944824253405	3.4980034857597926	3.498003485759899	4.996592470155303	4.996592470157806	0.49972898265038795	0.4997289826503913	0.4997289826503913	0.49972898265040044
0.029927932532575835	0.9984995305867161	0.09984934816861105	0.6993830122424398	0.997035254819376	0.019896861529331837	0.049832321198964476	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615557	31.007906448615557	44.99340552205067	44.99340552205069	19.505944824253376	19.505944824253383	3.4980034857597877	3.4980034857598867	4.9965924701552895	4.996592470157619	0.4997289826503871	0.4997289826503903	0.4997289826503903	0.4997289826503988
0.029927932532575634	0.9984995305867145	0.09984934816861064	0.6993830122424314	0.9970352548191794	0.01989686152933157	0.049832321198963754	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615568	31.00790644861556	44.993405522050644	44.99340552205068	19.505944824253348	19.50594482425335	3.4980034857597806	3.49800348575987	4.9965924701552735	4.996592470157376	0.499728982650386	0.49972898265038895	0.49972898265038895	0.4997289826503966
0.02992793253257538	0.9984995305867123	0.09984934816861017	0.6993830122424212	0.9970352548189367	0.019896861529331247	0.04983232119896287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861558	31.00790644861557	44.993405522050644	44.993405522050665	19.50594482425331	19.505944824253312	3.4980034857597726	3.49800348575985	4.996592470155254	4.996592470157076	0.4997289826503847	0.49972898265038734	0.49972898265038734	0.49972898265039395
0.029927932532575082	0.9984995305867097	0.09984934816860962	0.699383012242409	0.9970352548186482	0.019896861529330862	0.049832321198961825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615586	31.007906448615582	44.993405522050615	44.99340552205064	19.505944824253266	19.50594482425327	3.4980034857597624	3.4980034857598254	4.99659247015523	4.996592470156717	0.4997289826503833	0.4997289826503854	0.4997289826503854	0.4997289826503908
0.029927932532574735	0.9984995305867068	0.09984934816860895	0.6993830122423946	0.9970352548183135	0.01989686152933041	0.049832321198960604	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.0079064486156	31.007906448615593	44.993405522050615	44.99340552205061	19.505944824253213	19.505944824253213	3.498003485759751	3.498003485759798	4.9965924701552025	4.996592470156303	0.4997289826503815	0.4997289826503831	0.4997289826503831	0.4997289826503871
0.029927932532574343	0.9984995305867036	0.0998493481686082	0.6993830122423785	0.9970352548179325	0.0198968615293299	0.049832321198959216	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615607	31.007906448615607	44.99340552205059	44.993405522050594	19.505944824253156	19.50594482425315	3.498003485759738	3.498003485759766	4.996592470155172	4.99659247015583	0.49972898265037957	0.49972898265038057	0.49972898265038057	0.49972898265038296
0.029927932532573354	0.998499530586695	0.09984934816860629	0.6993830122423377	0.9970352548169694	0.01989686152932862	0.04983232119895572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861564	31.007906448615632	44.99340552205053	44.9934055220505	19.505944824253003	19.505944824253003	3.498003485759704	3.4980034857596856	4.996592470155093	4.9965924701546385	0.4997289826503744	0.49972898265037413	0.49972898265037413	0.4997289826503724
0.029927932532573396	0.9984995305866955	0.09984934816860637	0.6993830122423396	0.9970352548170119	0.01989686152932867	0.049832321198955865	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861564	31.007906448615632	44.99340552205053	44.99340552205051	19.505944824253007	19.505944824253003	3.4980034857597055	3.49800348575969	4.996592470155097	4.996592470154691	0.4997289826503747	0.4997289826503744	0.4997289826503744	0.49972898265037285
0.029927932532573434	0.9984995305866959	0.09984934816860647	0.6993830122423413	0.9970352548170546	0.019896861529328725	0.049832321198956024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615632	31.007906448615635	44.99340552205053	44.99340552205051	19.505944824253014	19.505944824253014	3.4980034857597073	3.4980034857596927	4.9965924701551	4.996592470154744	0.49972898265037496	0.49972898265037463	0.49972898265037463	0.49972898265037335
0.029927932532573476	0.9984995305866964	0.09984934816860656	0.699383012242343	0.9970352548170972	0.01989686152932878	0.04983232119895618	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.007906448615632	31.007906448615632	44.99340552205054	44.993405522050516	19.50594482425302	19.505944824253024	3.498003485759709	3.4980034857596967	4.996592470155104	4.996592470154796	0.49972898265037524	0.4997289826503749	0.4997289826503749	0.49972898265037374
0.029927932532573517	0.9984995305866968	0.09984934816860666	0.6993830122423448	0.9970352548171398	0.019896861529328833	0.04983232119895632	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861563	31.00790644861563	44.993405522050544	44.993405522050516	19.505944824253028	19.50594482425303	3.498003485759711	3.4980034857597	4.996592470155107	4.99659247015485	0.4997289826503754	0.4997289826503752	0.4997289826503752	0.49972898265037424
0.02992793253257356	0.9984995305866973	0.09984934816860676	0.6993830122423467	0.9970352548171825	0.019896861529328888	0.04983232119895648	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861563	31.007906448615625	44.99340552205054	44.99340552205052	19.50594482425304	19.50594482425304	3.498003485759712	3.498003485759703	4.99659247015511	4.996592470154902	0.49972898265037563	0.49972898265037546	0.49972898265037546	0.4997289826503747
0.029927932532573597	0.9984995305866977	0.09984934816860684	0.6993830122423484	0.9970352548172252	0.01989686152932894	0.04983232119895663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861563	31.00790644861562	44.993405522050544	44.99340552205053	19.505944824253042	19.505944824253042	3.498003485759714	3.498003485759707	4.996592470155114	4.996592470154955	0.499728982650376	0.49972898265037574	0.49972898265037574	0.49972898265037513
0.02992793253257364	0.9984995305866982	0.09984934816860694	0.6993830122423501	0.9970352548172678	0.019896861529328992	0.04983232119895678	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.00790644861562	31.00790644861562	44.99340552205055	44.99340552205054	19.50594482425305	19.50594482425305	3.4980034857597158	3.4980034857597104	4.996592470155118	4.996592470155007	0.4997289826503762	0.49972898265037596	0.49972898265037596	0.4997289826503756
