ssDNA	G2Moff	Utelo	ExoXI	Exo1I	RPAssDNA1	G1	G1cyclin	Scyclin	G2cyclin	Mcyclin	SG2off	RPAssDNA	Rad17Utelo	G1Soff	MG1off	G2	Rad9I	Rad53I	Chk1I	Dun1I	RPAssDNA2	M	Mec1	ATP	SCdkI	S	Exo1A	RPA	G1Son	MG1on	budscar	SG2on	G1CdkI	ADP	G2CdkI	Dun1A	Ctelo	Mec1RPAssDNA	MCdkI	SCdkA	G2CdkA	Rad9A	ExoXA	Rad17	MCdkA	Rad53A	G1CdkA	G2Mon	Cdc13	Chk1A
0.00032875789722679665	1.0	0.16348588772043915	69.9997957917962	143.3196875849364	0.02669085387763909	1.0	6.8573723395120805	0.0	0.0	0.0	1.0	2.46908484878811e-05	0.00029973572443622756	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.012045234881882878	0.0	3999.9947433821294	9999.999700264281	1.0	0.0	526.6803124150634	3999.9559826025206	0.0	0.0	0.0	0.0	1.0	1000.0002997357225	1.0	0.0	63.836214376555134	0.005256617870231365	1.0	0.0	0.0	0.0	0.00020420820376356672	69.9997002642757	0.0	0.0	0.0	0.0	300.1637856234448	0.0
0.0003281263874280421	1.0	0.16351620586263685	69.99979018497812	138.38334725048915	0.027120870348938862	1.0	7.009052466426903	0.0	0.0	0.0	1.0	2.5628865450990193e-05	0.00030774725954500656	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.012525471625454455	0.0	3999.9943408099493	9999.999692252744	1.0	0.0	531.6166527495106	3999.9546688391074	0.0	0.0	0.0	0.0	1.0	1000.0003077472576	1.0	0.0	63.83617604687783	0.005659190050708406	1.0	0.0	0.0	0.0	0.00020981502184070668	69.9996922527406	0.0	0.0	0.0	0.0	300.16382395312206	0.0
0.00032746873595827417	1.0	0.16354228185639477	69.99978457702494	133.61702861036883	0.027536188322177767	1.0	7.160550686355447	0.0	0.0	0.0	1.0	2.6555335936924897e-05	0.0003157601727808367	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.0130029214208603	0.0	3999.9939233210716	9999.999684239832	1.0	0.0	536.3829713896309	3999.953357655991	0.0	0.0	0.0	0.0	1.0	1000.0003157601708	1.0	0.0	63.83614195797083	0.006076678928228197	1.0	0.0	0.0	0.0	0.00021542297500452124	69.99968423982737	0.0	0.0	0.0	0.0	300.16385804202906	0.0
0.00032678965348212157	1.0	0.16356470879326743	69.99977896809573	129.0148756293788	0.02793730586379358	1.0	7.311867217455177	0.0	0.0	0.0	1.0	2.746956880339139e-05	0.00032377427116932856	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.013477182243129954	0.0	3999.993491105879	9999.999676225732	1.0	0.0	540.985124370621	3999.9520491482017	0.0	0.0	0.0	0.0	1.0	1000.0003237742692	1.0	0.0	63.836111516935574	0.00650889412045557	1.0	0.0	0.0	0.0	0.00022103190422364657	69.99967622572898	0.0	0.0	0.0	0.0	300.1638884830643	0.0
0.00032609299075596825	1.0	0.16358399683845362	69.99977335832725	124.57123397148692	0.02832471009859039	1.0	7.463002277621923	0.0	0.0	0.0	1.0	2.837104837443715e-05	0.00033178938871794523	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.013947889641481172	0.0	3999.993044364339	9999.999668210614	1.0	0.0	545.428766028513	3999.9507433935487	0.0	0.0	0.0	0.0	1.0	1000.0003317893867	1.0	0.0	63.83608421377284	0.006955635660761077	1.0	0.0	0.0	0.0	0.00022664167270264066	69.99966821061143	0.0	0.0	0.0	0.0	300.16391578622705	0.0
0.0003253823204155471	1.0	0.1636005848187764	69.99976774783717	120.28064405405382	0.028698876103725433	1.0	7.6139560844902	0.0	0.0	0.0	1.0	2.92592929884892e-05	0.00033980538264558914	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.014414714078482781	0.0	3999.9925833045163	9999.99966019462	1.0	0.0	549.7193559459461	3999.949440455039	0.0	0.0	0.0	0.0	1.0	1000.0003398053806	1.0	0.0	63.83605960979859	0.007416695483389342	1.0	0.0	0.0	0.0	0.00023225216277476032	69.99966019461752	0.0	0.0	0.0	0.0	300.1639403902013	0.0
0.0003246606857202581	1.0	0.16361485022607827	69.99976213672672	116.13783433599777	0.029060266377348525	1.0	7.764728855433513	0.0	0.0	0.0	1.0	3.0133912367933368e-05	0.0003478221301277744	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.014877358602776558	0.0	3999.9921081413836	9999.999652177872	1.0	0.0	553.8621656640021	3999.948140382489	0.0	0.0	0.0	0.0	1.0	1000.000347822128	1.0	0.0	63.83603732764381	0.007891858616275815	1.0	0.0	0.0	0.0	0.00023786327321963536	69.99965217787003	0.0	0.0	0.0	0.0	300.16396267235604	0.0
0.00032393077211469694	1.0	0.16362711776261432	69.99975652508297	112.13771484556814	0.029409330291188664	1.0	7.915320807564681	0.0	0.0	0.0	1.0	3.0994581622052605e-05	0.00035583952551619495	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.015335556523043045	0.0	3999.9916190956374	9999.999644160476	1.0	0.0	557.8622851544317	3999.9468432142394	0.0	0.0	0.0	0.0	1.0	1000.0003558395233	1.0	0.0	63.83601704271188	0.008380904362358978	1.0	0.0	0.0	0.0	0.0002434749169718962	69.99964416047465	0.0	0.0	0.0	0.0	300.163982957288	0.0
0.0003231949535956774	1.0	0.16363766674096655	69.9997509129808	108.27537092310331	0.029746503786234193	1.0	8.06573215773614	0.0	0.0	0.0	1.0	3.1841037541821305e-05	0.00036385747793100243	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.01578906925719047	0.0	3999.991116392662	9999.999636142526	1.0	0.0	561.7246290768966	3999.945548978579	0.0	0.0	0.0	0.0	1.0	1000.0003638574756	1.0	0.0	63.8359984757811	0.008883607337293762	1.0	0.0	0.0	0.0	0.0002490870191369529	69.99963614252223	0.0	0.0	0.0	0.0	300.1640015242187	0.0
0.0003224552841103642	1.0	0.1636467374317917	69.99974530048465	104.54605718275077	0.030072209273481074	1.0	8.21596312254026	0.0	0.0	0.0	1.0	3.267307324652541e-05	0.0003718759091954307	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.016237684337056257	0.0	3999.990600261611	9999.999628124095	1.0	0.0	565.4539428172491	3999.9442576949245	0.0	0.0	0.0	0.0	1.0	1000.0003718759069	1.0	0.0	63.835981386659014	0.009399738388877484	1.0	0.0	0.0	0.0	0.00025469951528890556	69.99962812409098	0.0	0.0	0.0	0.0	300.16401861334083	0.0
0.00032171356829805765	1.0	0.16365453651457632	69.99973968764995	100.94519168286239	0.030386855560847963	1.0	8.366013918309653	0.0	0.0	0.0	1.0	3.349053487727203e-05	0.0003798947520622776	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.016681213489228654	0.0	3999.9900709345407	9999.99962010525	1.0	0.0	569.0548083171375	3999.942969374953	0.0	0.0	0.0	0.0	1.0	1000.0003798947497	1.0	0.0	63.83596556873336	0.009929065459091623	1.0	0.0	0.0	0.0	0.00026031235000897516	69.9996201052481	0.0	0.0	0.0	0.0	300.1640344312665	0.0
0.00032097143968422737	1.0	0.16366124176068186	69.99973407452434	97.46835029996954	0.03069083792236496	1.0	8.515884761117496	0.0	0.0	0.0	1.0	3.429329343642466e-05	0.000387913948690178	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.017119490860912488	0.0	3999.9895286456476	9999.999612086052	1.0	0.0	572.5316497000302	3999.941684023568	0.0	0.0	0.0	0.0	1.0	1000.0003879139463	1.0	0.0	63.83595084429062	0.010471354352237788	1.0	0.0	0.0	0.0	0.00026592547562979084	69.99961208605147	0.0	0.0	0.0	0.0	300.1640491557092	0.0
0.00032023022052749586	1.0	0.16366700610612095	69.99972846114882	94.11126128491544	0.030984538221783604	1.0	8.665575866777825	0.0	0.0	0.0	1.0	3.5081304027640206e-05	0.00039593344931844183	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.017552371363401754	0.0	3999.988973630584	9999.999604066554	1.0	0.0	575.8887387150844	3999.940401639693	0.0	0.0	0.0	0.0	1.0	1000.000395933447	1.0	0.0	63.83593706044456	0.011026369415432362	1.0	0.0	0.0	0.0	0.0002715388511433143	69.99960406655084	0.0	0.0	0.0	0.0	300.16406293955527	0.0
0.00031949113005184764	1.0	0.16367196109031673	69.9997228475587	90.86980002433235	0.03126832512249081	1.0	8.815087450845862	0.0	0.0	0.0	1.0	3.585456407999995e-05	0.0004039532111481832	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.017979729108288062	0.0	3999.988406125861	9999.999596046791	1.0	0.0	579.1301999756676	3999.9391222170634	0.0	0.0	0.0	0.0	1.0	1000.0004039532087	1.0	0.0	63.83592408569853	0.011593874138973463	1.0	0.0	0.0	0.0	0.0002771524412787707	69.99959604678902	0.0	0.0	0.0	0.0	300.1640759143013	0.0
0.00031875543674393983	1.0	0.16367621986002914	69.99971723378428	87.73998396945039	0.03154255442212932	1.0	8.964419728618312	0.0	0.0	0.0	1.0	3.661287781175338e-05	0.0004119731973649316	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.01840145599747641	0.0	3999.9878263681553	9999.999588026805	1.0	0.0	582.2600160305495	3999.9378457448556	0.0	0.0	0.0	0.0	1.0	1000.0004119731949	1.0	0.0	63.8359118069426	0.012173631844171272	1.0	0.0	0.0	0.0	0.0002827662156971768	69.9995880268028	0.0	0.0	0.0	0.0	300.16408819305724	0.0
0.00031802372318551263	1.0	0.16367987975249962	69.99971161985168	84.71796773899827	0.031807569051528595	1.0	9.113572915133679	0.0	0.0	0.0	1.0	3.735657238039171e-05	0.0004199933762981531	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.01881746028105232	0.0	3999.987234594132	9999.999580006623	1.0	0.0	585.2820322610017	3999.936572208225	0.0	0.0	0.0	0.0	1.0	1000.000419993374	1.0	0.0	63.8359001268712	0.012765405867848913	1.0	0.0	0.0	0.0	0.0002883801482986966	69.99958000662387	0.0	0.0	0.0	0.0	300.16409987312863	0.0
0.00031729698109589865	1.0	0.1636830244933529	69.99970600578334	81.80003839877556	0.03206369973164647	1.0	9.262547225172577	0.0	0.0	0.0	1.0	3.808552888920511e-05	0.0004280137207061195	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.01922766538590218	0.0	3999.986631039559	9999.99957198628	1.0	0.0	588.1999616012246	3999.93530158891	0.0	0.0	0.0	0.0	1.0	1000.0004280137182	1.0	0.0	63.835888961785955	0.01336896044084282	1.0	0.0	0.0	0.0	0.00029399421663329713	69.99957198627946	0.0	0.0	0.0	0.0	300.1641110382139	0.0
0.0003165760038907107	1.0	0.16368572610587068	69.99970039159858	78.98261089271683	0.03231126511020091	1.0	9.41134287325804	0.0	0.0	0.0	1.0	3.879981820385145e-05	0.0004360342071546873	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.01963200869202728	0.0	3999.986015939247	9999.999563965792	1.0	0.0	591.0173891072833	3999.934033865624	0.0	0.0	0.0	0.0	1.0	1000.0004360342047	1.0	0.0	63.83587823968698	0.013984060752565993	1.0	0.0	0.0	0.0	0.0002996084013887969	69.999563965793	0.0	0.0	0.0	0.0	300.16412176031287	0.0
0.00031586126408308045	1.0	0.16368804653971653	69.99969477731399	76.26222365694007	0.032550572148723644	1.0	9.559960073655828	0.0	0.0	0.0	1.0	3.949962635337937e-05	0.00044405481548736	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.020030440480735972	0.0	3999.9853895266165	9999.999555945184	1.0	0.0	593.7377763430601	3999.932769014358	0.0	0.0	0.0	0.0	1.0	1000.0004440548131	1.0	0.0	63.8358678986448	0.014610473382819435	1.0	0.0	0.0	0.0	0.00030522268595414056	69.99955594518467	0.0	0.0	0.0	0.0	300.1641321013551	0.0
0.00031515335703025284	1.0	0.1636900390861155	69.99968916294391	73.63553434666476	0.03278191646356263	1.0	9.708399040374736	0.0	0.0	0.0	1.0	4.018490367079642e-05	0.00045207552836483113	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02042292285912486	0.0	3999.9847520331364	9999.99954792447	1.0	0.0	596.3644656533355	3999.931507008907	0.0	0.0	0.0	0.0	1.0	1000.000452075526	1.0	0.0	63.83585788538553	0.015247966863628573	1.0	0.0	0.0	0.0	0.00031083705603993355	69.99954792447178	0.0	0.0	0.0	0.0	300.1641421146143	0.0
0.000314452707043013	1.0	0.16369174958645222	69.9996835485006	71.09931573497546	0.03300558270514811	1.0	9.856659987166898	0.0	0.0	0.0	1.0	4.08560523893777e-05	0.0004600963308717432	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.020809428855900897	0.0	3999.984103688665	9999.999539903667	1.0	0.0	598.9006842650247	3999.930247821048	0.0	0.0	0.0	0.0	1.0	1000.0004600963285	1.0	0.0	63.83584815408269	0.015896311335640383	1.0	0.0	0.0	0.0	0.00031645149935436985	69.99953990366927	0.0	0.0	0.0	0.0	300.16415184591716	0.0
0.0003137597327189663	1.0	0.16369321747159257	69.99967793399462	68.65045175606035	0.03322184489908854	1.0	10.004743127528105	0.0	0.0	0.0	1.0	4.151302187744332e-05	0.00046811721017852404	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02118994151355519	0.0	3999.98344472033	9999.99953188279	1.0	0.0	601.3495482439398	3999.928991420891	0.0	0.0	0.0	0.0	1.0	1000.0004681172079	1.0	0.0	63.83583866531824	0.01655527967076234	1.0	0.0	0.0	0.0	0.00032206600532454926	69.99953188278998	0.0	0.0	0.0	0.0	300.16416133468164	0.0
0.0003130747598898421	1.0	0.1636944766615748	69.99967231943509	66.28593366250853	0.033430966824704485	1.0	10.152648674698108	0.0	0.0	0.0	1.0	4.215597349294143e-05	0.00047613815524865456	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.021564453085598578	0.0	3999.982775352965	9999.999523861845	1.0	0.0	603.7140663374917	3999.927737777077	0.0	0.0	0.0	0.0	1.0	1000.0004761381531	1.0	0.0	63.83582938518318	0.017224647036339732	1.0	0.0	0.0	0.0	0.0003276805648552355	69.9995238618449	0.0	0.0	0.0	0.0	300.16417061481667	0.0
0.0003123980731227917	1.0	0.16369555633360874	69.99966670482983	64.00285633862586	0.03363320236226603	1.0	10.300376841660913	0.0	0.0	0.0	1.0	4.2785125407363806e-05	0.00048415915658878497	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02193296426574147	0.0	3999.982095808767	9999.999515840844	1.0	0.0	605.9971436613743	3999.92648685701	0.0	0.0	0.0	0.0	1.0	1000.0004841591543	1.0	0.0	63.835820284509815	0.01790419123367095	1.0	0.0	0.0	0.0	0.00033329517012292497	69.99951584084357	0.0	0.0	0.0	0.0	300.16417971549015	0.0
0.0003117299126333781	1.0	0.1636964815853616	69.99966109018555	61.79841473136312	0.03382879584778835	1.0	10.44792784114511	0.0	0.0	0.0	1.0	4.3400757858882324e-05	0.0004921802060329225	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.022295483481804188	0.0	3999.981406307143	9999.999507819794	1.0	0.0	608.2015852686369	3999.9252386270523	0.0	0.0	0.0	0.0	1.0	1000.0004921802039	1.0	0.0	63.835811338208615	0.018593692857375037	1.0	0.0	0.0	0.0	0.00033890981439799525	69.99950781979413	0.0	0.0	0.0	0.0	300.1641886617913	0.0
0.0003110704754979181	1.0	0.16369727400472442	69.99965547550804	59.6699004080864	0.034017982418956115	1.0	10.595301885624163	0.0	0.0	0.0	1.0	4.400284748061359e-05	0.0005002012965570466	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02265202623830259	0.0	3999.9807070641964	9999.999499798703	1.0	0.0	610.3300995919138	3999.9239930526883	0.0	0.0	0.0	0.0	1.0	1000.0005002012945	1.0	0.0	63.835802524698735	0.019292935803644783	1.0	0.0	0.0	0.0	0.00034452449189192793	69.99949979870362	0.0	0.0	0.0	0.0	300.1641974753012	0.0
0.0003104199265597791	1.0	0.16369795216359526	69.99964986080231	57.61469820828264	0.03420098835576384	1.0	10.742499187316723	0.0	0.0	0.0	1.0	4.459176797938563e-05	0.0005082224221184473	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.023002614500123725	0.0	3999.97999829331	9999.999491777577	1.0	0.0	612.3853017917177	3999.9227500986826	0.0	0.0	0.0	0.0	1.0	1000.0005082224201	1.0	0.0	63.835793825414314	0.020001706690100755	1.0	0.0	0.0	0.0	0.00035013919762490664	69.99949177757807	0.0	0.0	0.0	0.0	300.16420617458556	0.0
0.0003097783967785959	1.0	0.16369853203593163	69.9996442460726	55.63028305538148	0.03437803140905307	1.0	10.889519958186932	0.0	0.0	0.0	1.0	4.5167652746602995e-05	0.0005162435775197025	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02334727612954279	0.0	3999.979280204404	9999.99948375642	1.0	0.0	614.3697169446189	3999.9215097292085	0.0	0.0	0.0	0.0	1.0	1000.0005162435755	1.0	0.0	63.83578522438657	0.02071979559632294	1.0	0.0	0.0	0.0	0.00035575392731372103	69.99948375642268	0.0	0.0	0.0	0.0	300.16421477561335	0.0
0.0003091459896792832	1.0	0.16369902736273698	69.99963863132265	53.71421684161025	0.03454932112353756	1.0	11.03636440994472	0.0	0.0	0.0	1.0	4.573073404210672e-05	0.0005242647582899248	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.023686044355780735	0.0	3999.97855300419	9999.99947573524	1.0	0.0	616.2857831583902	3999.920271907972	0.0	0.0	0.0	0.0	1.0	1000.0005242647562	1.0	0.0	63.83577670787899	0.02144699581039571	1.0	0.0	0.0	0.0	0.0003613686772738998	69.9994757352419	0.0	0.0	0.0	0.0	300.164223292121	0.0
0.000308522783283296	1.0	0.16369944996393296	69.99963301655558	51.86414543488111	0.034715059150304706	1.0	11.183032754046128	0.0	0.0	0.0	1.0	4.6281178483511865e-05	0.0005322859605832857	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.024018957285607326	0.0	3999.977816895937	9999.999467714038	1.0	0.0	618.1358545651194	3999.9190365983177	0.0	0.0	0.0	0.0	1.0	1000.0005322859583	1.0	0.0	63.8357682640755	0.02218310406426244	1.0	0.0	0.0	0.0	0.00036698344433608613	69.99946771403961	0.0	0.0	0.0	0.0	300.16423173592443	0.0
0.0003079088336318965	1.0	0.16369981000682296	69.99962740177415	50.07779578805178	0.03487543954974153	1.0	11.329525201693587	0.0	0.0	0.0	1.0	4.681934341526012e-05	0.0005403071810916679	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02434605744869391	0.0	3999.9770720796673	9999.999459692817	1.0	0.0	619.9222042119488	3999.917803763321	0.0	0.0	0.0	0.0	1.0	1000.0005403071789	1.0	0.0	63.835759882812106	0.02292792033393068	1.0	0.0	0.0	0.0	0.00037259822577405204	69.99945969281912	0.0	0.0	0.0	0.0	300.16424011718783	0.0
0.00030730417644660456	1.0	0.1637001162378074	69.99962178698068	48.35297313744959	0.035030649085828834	1.0	11.475841963836254	0.0	0.0	0.0	1.0	4.734521963435161e-05	0.0005483284169692711	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.024667391374238592	0.0	3999.976318751559	9999.999451671581	1.0	0.0	621.647026862551	3999.916573365875	0.0	0.0	0.0	0.0	1.0	1000.0005483284148	1.0	0.0	63.83575155534523	0.023681248441381926	1.0	0.0	0.0	0.0	0.00037821301924256725	69.99945167158324	0.0	0.0	0.0	0.0	300.1642484446547	0.0
0.00030670882995953425	1.0	0.16370037618016917	69.99961617217723	46.68755831667474	0.03518086750864914	1.0	11.621983251170299	0.0	0.0	0.0	1.0	4.7859212571182855e-05	0.0005563496657682586	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02498300920093198	0.0	3999.975557104695	9999.999443650333	1.0	0.0	623.3124416833258	3999.9153453687686	0.0	0.0	0.0	0.0	1.0	1000.0005563496636	1.0	0.0	63.835743274154076	0.024442895305882256	1.0	0.0	0.0	0.0	0.0003838278227243645	69.99944365033444	0.0	0.0	0.0	0.0	300.1642567258459	0.0
0.0003061227966159995	1.0	0.16370059630538777	69.99961055736546	45.07950514934076	0.03532626782848258	1.0	11.767949274139195	0.0	0.0	0.0	1.0	4.8361478353473355e-05	0.0005643709253830178	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.025292964313089805	0.0	3999.97478732837	9999.999435629074	1.0	0.0	624.9204948506599	3999.9141197347467	0.0	0.0	0.0	0.0	1.0	1000.0005643709231	1.0	0.0	63.83573503276925	0.02521267163074117	1.0	0.0	0.0	0.0	0.0003894426344842044	69.99943562907482	0.0	0.0	0.0	0.0	300.16426496723074	0.0
0.00030554606482389177	1.0	0.16370078218016423	69.99960494254691	43.52683793548745	0.03546701657979962	1.0	11.913740242934034	0.0	0.0	0.0	1.0	4.8852239618746183e-05	0.0005723921940023225	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.0255973130038719	0.0	3999.9740096084	9999.999427607805	1.0	0.0	626.4731620645132	3999.912896426573	0.0	0.0	0.0	0.0	1.0	1000.0005723921918	1.0	0.0	63.83572682562585	0.02599039160083418	1.0	0.0	0.0	0.0	0.00039505745302945215	69.99942760780621	0.0	0.0	0.0	0.0	300.16427317437416	0.0
0.0003049786105386466	1.0	0.16370093859292933	69.99959932772285	42.027649024063635	0.03560327407564393	1.0	12.05935636749384	0.0	0.0	0.0	1.0	4.933171668546441e-05	0.0005804134700681705	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.025896114162965327	0.0	3999.973224127045	9999.99941958653	1.0	0.0	627.9723509759369	3999.911675407085	0.0	0.0	0.0	0.0	1.0	1000.0005804134678	1.0	0.0	63.835718647937014	0.026775872956451927	1.0	0.0	0.0	0.0	0.00040067227707615637	69.99941958653014	0.0	0.0	0.0	0.0	300.164281352063	0.0
0.0003044203986454874	1.0	0.16370106966239706	69.99959371289441	40.58009647532038	0.035735194651897235	1.0	12.204797857505861	0.0	0.0	0.0	1.0	4.980013604235306e-05	0.0005884347522404651	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.026189428987920496	0.0	3999.9724310630195	9999.999411565246	1.0	0.0	629.4199035246802	3999.910456639239	0.0	0.0	0.0	0.0	1.0	1000.0005884347501	1.0	0.0	63.83571049558538	0.02756893698233304	1.0	0.0	0.0	0.0	0.00040628710551994117	69.99941156524795	0.0	0.0	0.0	0.0	300.1642895044146	0.0
0.0003038713842175522	1.0	0.16370117893188849	69.99958809806252	39.18240178206709	0.035862926904549654	1.0	12.350064922405865	0.0	0.0	0.0	1.0	5.0257717277797586e-05	0.0005964560393663237	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02647732071411336	0.0	3999.971630591491	9999.99940354396	1.0	0.0	630.8175982179336	3999.909240086149	0.0	0.0	0.0	0.0	1.0	1000.0005964560372	1.0	0.0	63.835702365028766	0.028369408511464616	1.0	0.0	0.0	0.0	0.00041190193741071535	69.99940354396082	0.0	0.0	0.0	0.0	300.1642976349712	0.0
0.0003033315136280194	1.0	0.1637012694493571	69.999582483228	37.83284769215973	0.035986613915489324	1.0	12.495157771378453	0.0	0.0	0.0	1.0	5.070468134390714e-05	0.0006044773304540412	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02675985436752864	0.0	3999.970822884101	9999.999395522667	1.0	0.0	632.1671523078409	3999.9080257111304	0.0	0.0	0.0	0.0	1.0	1000.0006044773282	1.0	0.0	63.83569425322021	0.029177115901447007	1.0	0.0	0.0	0.0	0.00041751677193121344	69.99939552266974	0.0	0.0	0.0	0.0	300.16430574677975	0.0
0.0003028007255430746	1.0	0.16370134383623253	69.99957686839156	36.52977611065714	0.036106393469004454	1.0	12.640076613357353	0.0	0.0	0.0	1.0	5.114124616100224e-05	0.000612498624650689	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.027037096536320835	0.0	3999.9700081089836	9999.999387501373	1.0	0.0	633.4702238893436	3999.9068134777267	0.0	0.0	0.0	0.0	1.0	1000.0006124986224	1.0	0.0	63.83568615753914	0.029991891018254307	1.0	0.0	0.0	0.0	0.00042313160837853715	69.99938750137555	0.0	0.0	0.0	0.0	300.1643138424608	0.0
0.0003022789518324224	1.0	0.16370140434782196	69.9995712535538	35.27158604414438	0.036222398262909315	1.0	12.784821657025718	0.0	0.0	0.0	1.0	5.156762854901204e-05	0.0006205199212224637	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.027309115155931554	0.0	3999.9691864307933	9999.999379480078	1.0	0.0	634.7284139558564	3999.9056033497404	0.0	0.0	0.0	0.0	1.0	1000.000620519919	1.0	0.0	63.835678075730975	0.030813569208723312	1.0	0.0	0.0	0.0	0.0004287464461479586	69.99937948007899	0.0	0.0	0.0	0.0	300.1643219242689	0.0
0.0003017661183661072	1.0	0.16370145292388208	69.99956563871523	34.05673164612219	0.036334756108124124	1.0	12.92939311081644	0.0	0.0	0.0	1.0	5.198404476746939e-05	0.0006285412195382318	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02757597931413207	0.0	3999.9683580107317	9999.999371458778	1.0	0.0	635.9432683538787	3999.904395291259	0.0	0.0	0.0	0.0	1.0	1000.0006285412173	1.0	0.0	63.8356700058566	0.031641989270110915	1.0	0.0	0.0	0.0	0.00043436128471936085	69.99937145878067	0.0	0.0	0.0	0.0	300.1643299941433	0.0
0.0003012621457412039	1.0	0.16370149123293015	69.9995600238763	32.88372031401063	0.03644359012191442	1.0	13.073791182912435	0.0	0.0	0.0	1.0	5.239070232021826e-05	0.0006365625190551125	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02783775906879818	0.0	3999.967523006577	9999.999363437479	1.0	0.0	637.1162796859902	3999.9031892666785	0.0	0.0	0.0	0.0	1.0	1000.0006365625169	1.0	0.0	63.83566194624803	0.032476993424672224	1.0	0.0	0.0	0.0	0.00043997612364535596	69.99936343748116	0.0	0.0	0.0	0.0	300.16433805375186	0.0
0.00030076694994068823	1.0	0.16370152071069918	69.9995544090374	31.751110848874085	0.03654901891372479	1.0	13.218016081246951	0.0	0.0	0.0	1.0	5.2787818835535165e-05	0.0006445838193059654	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.028094525278796363	0.0	3999.9666815727373	9999.999355416181	1.0	0.0	638.2488891511266	3999.901985240721	0.0	0.0	0.0	0.0	1.0	1000.0006445838172	1.0	0.0	63.83565389547001	0.03331842726405534	1.0	0.0	0.0	0.0	0.00044559096254097417	69.99935541618092	0.0	0.0	0.0	0.0	300.16434610452984	0.0
0.00030028044290542646	1.0	0.16370154259186423	69.99954879419887	30.65751169472705	0.036651156761618904	1.0	13.362068013503869	0.0	0.0	0.0	1.0	5.317559133541253e-05	0.0006526051198890681	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.028346349450989572	0.0	3999.9658338602617	9999.99934739488	1.0	0.0	639.3424883052736	3999.900783178453	0.0	0.0	0.0	0.0	1.0	1000.0006526051178	1.0	0.0	63.835645852288266	0.034166139739681654	1.0	0.0	0.0	0.0	0.00045120580107515655	69.99934739488033	0.0	0.0	0.0	0.0	300.16435414771155	0.0
0.00029980253307115157	1.0	0.16370155793830568	69.99954317936097	29.60157922665791	0.036750113782894694	1.0	13.505947187117995	0.0	0.0	0.0	1.0	5.3554245011467585e-05	0.00066062642045892	1.0	1.0	0.0	20.0	6900.0	60.0	3000.0	0.02859330359689017	0.0	3999.96498001693	9999.999339373582	1.0	0.0	640.3984207733428	3999.8995830453005	0.0	0.0	0.0	0.0	1.0	1000.0006606264183	1.0	0.0	63.835637815641256	0.03501998307154686	1.0	0.0	0.0	0.0	0.0004568206389631765	69.99933937357976	0.0	0.0	0.0	0.0	300.1643621843585	0.0
