cytosolic calcium concentration	ER calcium concentration	cAMP	Values[h]	Values[variable for direct inhibition of secretion]	Values[voltage]	Values[delayed rectifier activation]	Values[ninf]	Values[minf]	Values[hinf]	Values[ica]	Values[igirk]	Values[ik]	Values[ainf]	Values[hinfer]	Values[jerp]	Values[binf]	Values[o]	Values[jerleak]	Values[jerip3]	Values[jertot]	Values[jmemtot]	Values[perl_inf]
0.31710762712531554	259.97702970463814	1.0	0.3499635189604248	1.0	-65.8132983594898	0.012985496348677595	4.712500538084302e-05	0.02150406041690459	0.34198166057017293	-3905.7093091617025	3215.010433752455	417.5285821323245	0.4753470268235251	0.5577963263387512	0.1268430508501262	0.0	0.0	0.1298299610387564	0.0	0.002986910188630204	-0.029990452177569658	0.13925788282935073
0.3168386610700256	259.97672562796885	1.0	0.34957842831159497	1.0	-65.75960385150901	0.012201615399276514	4.76337790158071e-05	0.021598413965303206	0.34215429414532705	-3920.5269906236376	3230.2431625659947	394.61715979295053	0.47513541065783216	0.5580056178930413	0.12673546442801023	0.0	0.0	0.1298299434834494	0.0	0.0030944790554391644	-0.029883427702697463	0.13885153680619364
0.3165718618750542	259.976410837935	1.0	0.3492208653330993	1.0	-65.70184344805337	0.011465259597807573	4.818721225675646e-05	0.021700364228972098	0.3423400466854589	-3936.526078123929	3247.11027707343	373.12022527193227	0.4749253306080809	0.5582133785623673	0.12662874475002167	0.0	0.0	0.12982991948803	0.0	0.003201174738008322	-0.02977141192970044	0.13844910771435076
0.31630726876444	259.97608542265124	1.0	0.34889010046641705	1.0	-65.64035483096768	0.010773552188436186	4.878343493332005e-05	0.02180941208499411	0.342537841959224	-3953.625700077321	3265.487543353701	352.92818992835015	0.4747168214913535	0.5584195741723533	0.12652290750577597	0.0	0.0	0.12982988907694337	0.0	0.0033069815711674055	-0.029654774664318047	0.138050639569386
0.31604491727962697	259.97574947172365	1.0	0.3485853894403499	1.0	-65.57544821514756	0.010123790602983226	4.942080517439106e-05	0.02192510289047219	0.34274669154907894	-3971.7520429354918	3285.2610542235325	333.9426607888627	0.47450991529290687	0.558624173354468	0.12641796691185078	0.0	0.0	0.129829852277222	0.0	0.003411885365371209	-0.029533853398734333	0.13765617057511223
0.31578483959875153	259.9754030761089	1.0	0.34830597806279257	1.0	-65.50740892071342	0.009513435920331367	5.009787914138603e-05	0.02204702148934383	0.3429656865321607	-3990.8375788395965	3306.326220221053	316.0750493274573	0.47430464140497025	0.5588271473089994	0.1263139358395006	0.0	0.0	0.12982980911825506	0.0	0.0035158732787544666	-0.029408956835034535	0.1372657336538204
0.3155270648218653	259.9750463279854	1.0	0.34805110639736364	1.0	-65.43649965818904	0.008940102962727695	5.081338538209203e-05	0.022174787888898092	0.3431939901030932	-4010.820394669493	3328.5868749988717	299.24537208955036	0.4741010268400116	0.5590284695933653	0.1262108259287461	0.0	0.0	0.12982975963158178	0.0	0.0036189337028356694	-0.029280367947267072	0.1368793569201659
0.3152716192262236	259.97467932063495	1.0	0.34782001239541105	1.0	-65.36296256118267	0.008401550990720161	5.156620304750606e-05	0.022308053509217246	0.34343083102365385	-4031.643608132515	3351.954481424484	283.3812150459606	0.4738990964215722	0.5592281159326824	0.12610864769048943	0.0	0.0	0.12982970385070433	0.0	0.0037210561602148973	-0.02914834664733721	0.13649706410551535
0.3150185264959892	259.9743021483346	1.0	0.3476119350515516	1.0	-65.28702100015009	0.007895674960614786	5.235534331803941e-05	0.022446497917874918	0.3436754977880031	-4053.254857781996	3376.3474252529113	268.4168377873226	0.47369887295596885	0.5594260640493262	0.12600741059839568	0.0	0.0	0.12982964181091927	0.0	0.0038222312125235913	-0.029013132114379385	0.13611887493980812
0.3147678079290438	259.97391490625637	1.0	0.3474261171352302	1.0	-65.2088812020985	0.007420497310583883	5.317993354535908e-05	0.022589825983713223	0.3439273334209015	-4075.6058570817277	3401.690386364682	254.29239747602395	0.47350037738686884	0.559622293509487	0.12590712317161754	0.0	0.0	0.12982957354916363	0.0	0.0039224503775460995	-0.02887494483248879	0.13574480549542176
0.3145194826239528	259.97351769037624	1.0	0.34726180754932423	1.0	-65.12873370059825	0.006974160243561579	5.403920367722489e-05	0.022737765388993553	0.34418573082844023	-4098.652003382559	3427.9137779309813	240.95327542613927	0.4733036289350411	0.5598167855844423	0.12580779304958112	0.0	0.0	0.12982949910387612	0.0	0.004021706054294999	-0.028733988378371402	0.135374868498004
0.31427356764969167	259.9731105973889	1.0	0.3471182633613312	1.0	-65.04675463773319	0.006554918476861178	5.4932474601684716e-05	0.022890064447617584	0.3444501286300216	-4122.35203391304	3454.9532449592803	228.34949175449447	0.473108645225254	0.5600095231245853	0.12570942705987667	0.0	0.0	0.12982941851486957	0.0	0.004119991454992894	-0.028590450994845067	0.1350090736085216
0.3140300781993882	259.97269372462966	1.0	0.34699475153816733	1.0	-64.96310693141835	0.006161132430551995	5.585914816692396e-05	0.02304649019498901	0.34472000742708897	-4146.667723611362	3482.749216547643	216.4351958538732	0.47291544240123184	0.5602004904453096	0.12561203127975526	0.0	0.0	0.12982933182321515	0.0	0.004217300543459895	-0.028444506973657097	0.13464742767871135
0.31378902773108064	259.9722671700026	1.0	0.3468905504289793	1.0	-64.87794132971574	0.005791261827817235	5.681869856884323e-05	0.0232068267020329	0.3449948864379146	-4171.563617548387	3511.24650360933	205.168221986503	0.472724035230973	0.5603896732224632	0.12551561109243223	0.0	0.0	0.12982923907113575	0.0	0.0043136279787035214	-0.02829631788069435	0.13428993498468206
0.3135504280960475	259.971831031913	1.0	0.3468049510168773	1.0	-64.79139736016921	0.005443859682676021	5.7810664963348325e-05	0.023370873592702415	0.34527432047183554	-4197.006794833256	3540.39393845728	194.50970114602188	0.4725344372028071	0.5605770583969967	0.125420171238419	0.0	0.0	0.12982914030190845	0.0	0.0044089690634894485	-0.02814603363765747	0.13393659743973704
0.31331428965661307	259.97138540920554	1.0	0.3467372579708041	1.0	-64.70360418918067	0.005117566651482495	5.8834645098720596e-05	0.023538444732631995	0.34555789719391156	-4222.96665904985	3570.14405042557	184.42372141169582	0.47234666061364466	0.560762634087365	0.1253257158626452	0.0	0.0	0.12982903555977443	0.0	0.004503319697129221	-0.027993793482767624	0.13358741478946726
0.3130806213942804	259.97093040110735	1.0	0.3466867905177504	1.0	-64.61468139960859	0.0048111057263516615	5.989028984930679e-05	0.02370936707035841	0.345845234653176	-4249.41475239308	3600.4527740739954	174.87703025915346	0.4721607166500447	0.5609463895090621	0.12523224855771217	0.0	0.0	0.1298289248898565	0.0	0.004596676332144334	-0.027839726823373195	0.13324238479057565
0.3128494310095663	259.97046610717405	1.0	0.3466528831591431	1.0	-64.52473969728078	0.004523277249748561	6.0977298511094325e-05	0.02388347960856241	0.34613597903964494	-4276.324590043727	3631.2791857801362	165.83877314369428	0.47197661546314473	0.5611283149002501	0.12513977240382654	0.0	0.0	0.12982880833808225	0.0	0.004689035934255709	-0.02768395399623817	0.13290150337564047
0.31262072501421345	259.96999262724063	1.0	0.3466348862475404	1.0	-64.4338815532845	0.004252954230858301	6.209541476894969e-05	0.024060632490606776	0.3464298026476869	-4303.67151252407	3662.585265855268	157.28026353098028	0.47179436623795246	0.5613084014529915	0.12504829000568538	0.0	0.0	0.12982868595111322	0.0	0.00478039594542784	-0.02752658694577369	0.13256476480497648
0.31239450881655817	259.9695100613756	1.0	0.34663216644008177	1.0	-64.34220178874818	0.003999077945547989	6.324442325198695e-05	0.02424068618843511	0.3467264020239056	-4331.432553889781	3694.3356834474453	149.1747802115128	0.4716139772575801	0.5614866412495049	0.12495780352662325	0.0	0.0	0.1298285577762795	0.0	0.004870754249656245	-0.0273677298299797	0.13223216180688402
0.3121707868009299	259.9690185098382	1.0	0.34664410704457	1.0	-64.24978810915295	0.0037606538026406797	6.442414659172981e-05	0.024423510777559748	0.34702549627668144	-4359.586323557642	3726.4976014425956	141.49738829277462	0.47143545596308306	0.5616630272027857	0.12486831472037195	0.0	0.0	0.12982842386151858	0.0	0.004960109141146626	-0.027207479564130093	0.13190368570770544
0.31194956240152233	259.96851807303904	1.0	0.34667010826835715	1.0	-64.15672159236377	0.003536747460571928	6.563444293443673e-05	0.024608985290655607	0.3473268255337652	-4388.112900459114	3759.040499559192	134.22478080368654	0.4712588090092299	0.5618375530012752	0.12477982496060894	0.0	0.0	0.12982828425531873	0.0	0.0050484592947097895	-0.027045926308162334	0.13157932655245316
0.3117308381714121	259.9680088515033	1.0	0.34670958738456403	1.0	-64.0630771361371	0.0033264811790851313	6.68752038407006e-05	0.024796997138397447	0.34763014952927845	-4416.993737763325	3791.9360133867117	127.33513822311032	0.4710840423167079	0.5620102130570668	0.12469233526856482	0.0	0.0	0.12982813900666595	0.0	0.00513580373810113	-0.026883153905776846	0.1312590732171069
0.3115146158470742	259.96749094583697	1.0	0.34676197882376125	1.0	-63.968923868159926	0.0031290303919443195	6.814635254026817e-05	0.024987441591634248	0.34793524631023776	-4446.2115772524	3825.1577880324257	120.8080036533271	0.4709111611210245	0.5621810024574	0.12460584633882965	0.0	0.0	0.12982798816499494	0.0	0.0052221418261652885	-0.026719240279425318	0.13094291351318968
0.3113008964089541	259.966964456695	1.0	0.3468267342007305	1.0	-63.87432552331892	0.0029436204871204933	6.944784248912008e-05	0.02518022131582542	0.3482419110474146	-4475.7503719437655	3858.6813445277194	114.62417162907197	0.47074017001852503	0.5623499169190203	0.12452035856358164	0.0	0.0	0.129827831780143	0.0	0.005307473216561373	-0.026554257787596163	0.13063083428552832
0.31108968013836485	259.9664294847526	1.0	0.3469033222838104	1.0	-63.77934079060812	0.0027695237820407215	7.07796562056801e-05	0.025375245953291842	0.3485499549427727	-4505.595216265592	3892.4839579524773	108.7655888570477	0.47057107300972284	0.5625169527452114	0.12443587205534593	0.0	0.0	0.12982766990230712	0.0	0.005391797846961199	-0.026388273547559554	0.13032282150367178
0.31088096667111015	259.96588613067803	1.0	0.34699122891545164	1.0	-63.68402363301765	0.002606056681994046	7.214180435063476e-05	0.025572431747011237	0.3488592042227049	-4535.732282811351	3926.5445459574125	103.2152653856137	0.4704038735402426	0.5626821067852003	0.12435238666844406	0.0	0.0	0.12982750258200346	0.0	0.005475115913559397	-0.02622134972801544	0.1300188603476273
