C4b	C2a	C4BP	C4b/C2a	MASP	C1	PC/CRP	GlcNac/LF/CRP	C3b	PC/CRP/LF	GlcNac/LF	GlcNac/HF	dC4b/C2a	C4a	PC/CRP/LF/C1	CRP	PC/CRP/LF/MASP	LF	C3	C4b/C2a/C4BP	iC4b/C2a	C4BP/GlcNac/LF/CRP	dC3b	PC/CRP/C1	C4BP/C4b	GlcNac/HF/MASP	GlcNac	dC4b/C2a/C4BP	GlcNac/LF/MASP	C4BP/PC/CRP	GlcNac/LF/CRP/C1	C2b	GlcNac/LF/CRP/MASP	C4BP/PC/CRP/LF	HF	C3a	PC/CRP/LF/C1/MASP	PC	C4	C2	X	Values[mC3]
0.00021983201036615722	0.03231828010508594	254.4770189232464	1.659330873421499e-08	6.799999502278622	2469.9990836643087	8.779196018714142e-06	-1.777222998572502e-34	7.740444411429617e-08	6.1443374352511616e-09	-4.361604994814991e-29	-7.114743433514074e-29	1.3145552366954858e-09	0.033983152016708325	2.2815317888900372e-07	1.9683356177472917	1.0780920802363058e-09	19.999999267981114	4649.999999447643	2.464960036894459e-06	3.1483811982681655e-06	-5.522418886342679e-31	3.0041617999047216e-08	0.0009156108970519622	0.03375748680962291	-2.0780003445883712e-28	-1.23299233400832e-30	1.9248501733666836e-07	-9.58597389151153e-29	0.030739260140734505	-1.1867256560814515e-32	0.03232411330180521	-4.1070514770605e-34	0.0	-2.131921869026875e-28	5.523628493002463e-07	4.966432899915466e-07	0.0011152177472964395	769.9660168479843	309.96767588669803	0.0005	3.0041617999047216e-08
0.00022707252116016655	0.03338827110402781	254.38877318648633	1.7723270016596207e-08	6.799999493416897	2469.999068618528	8.781581410769792e-06	-1.7750632094043736e-34	8.28960244771978e-08	6.148168841120708e-09	-4.0366452784089415e-29	-6.866525952039509e-29	1.4252249043448136e-09	0.03510884323682541	2.3170266914873336e-07	1.9682767428664656	1.0836507465012135e-09	19.999999255566063	4649.999999400491	2.634649856637388e-06	3.4161554043221605e-06	-5.577911173800629e-31	3.220847824138025e-08	0.0009306442720463293	0.034875481616465726	-1.8477087230519907e-28	-1.173586266350291e-30	2.088750587027733e-07	-7.505822716024932e-29	0.03078308684612803	-1.2178822458507031e-32	0.033394560203227314	-4.139454365780664e-34	0.0	-2.167451775687969e-28	5.995157149104068e-07	5.054994561020281e-07	0.0010563428664700533	769.9648911567643	309.9666054397965	0.0005	3.220847824138025e-08
0.0002344326106181481	0.03447565736943788	254.30054255869317	1.8910390421160922e-08	6.799999484552244	2469.9990535850784	8.783788230043246e-06	-1.7795158773275735e-34	8.867760986962874e-08	6.151874930187035e-09	-3.848801774212177e-29	-6.691266023279895e-29	1.5432706869334065e-09	0.03625286624965859	2.3525260112901646e-07	1.9682209826486112	1.089194412952043e-09	19.999999243147776	4649.999999350153	2.812988181052584e-06	3.7019132734008294e-06	-5.629442966876007e-31	3.4491702320291844e-08	0.0009456653123135195	0.03601166078354502	-1.8526881807483221e-28	-1.1036682851148678e-30	2.263676632725863e-07	-7.94622096217889e-29	0.030823811398604378	-1.24899871976383e-32	0.03448243022493329	-4.168622100136697e-34	0.0	-2.2017520330030377e-28	6.498528132789182e-07	5.143585660669438e-07	0.0010005826486155437	769.9637471337514	309.9655175697749	0.0005	3.4491702320291844e-08
0.00024191229586553224	0.0355804230366301	254.2123268855466	2.0156582109988597e-08	6.79999947568487	2469.9990385642645	8.785825977917935e-06	-1.7848909781411352e-34	9.475935751753114e-08	6.155462384876574e-09	-3.6886066756106267e-29	-6.526133311794047e-29	1.66905832176637e-09	0.03741520591409248	2.388029304060658e-07	1.9681681721555484	1.0947238513755748e-09	19.999999230726488	4649.999999296473	3.0002640594093626e-06	4.006548812580976e-06	-5.678861636254815e-31	3.6895436582811e-08	0.0009606737139472772	0.037166007909595504	-1.853659257051624e-28	-1.0570832454083004e-30	2.450177846858834e-07	-8.43678577810369e-29	0.03086159903099451	-1.2801932320410394e-32	0.03558770874526154	-4.196496197725382e-34	0.0	-2.235281785513732e-28	7.03533887889268e-07	5.232204111333368e-07	0.000947772155552545	769.962584794087	309.9644122912545	0.0005	3.6895436582811e-08
0.00024951159186954004	0.03670255186036874	254.12412602193697	2.1463788846972617e-08	6.79999946681497	2469.9990235563732	8.78770369325003e-06	-1.795614848412895e-34	1.0115160104080826e-07	6.158937528478556e-09	-3.6330443770847274e-29	-6.42375667355741e-29	1.8029656232119276e-09	0.03859584672798356	2.423536149797843e-07	1.9681181552034643	1.100239790718546e-09	19.999999218302428	4649.999999239282	3.196771135039858e-06	4.330985149190033e-06	-5.726510791217108e-31	3.9423900738350015e-08	0.0009756691903326216	0.03833850619883431	-1.8914821207749943e-28	-1.0213305811961392e-30	2.6488217542950444e-07	-9.369985387332608e-29	0.030896606204919908	-1.311482270710891e-32	0.036710380797648434	-4.223386479790364e-34	0.0	-2.2680597146075995e-28	7.607239811187034e-07	5.320847936514344e-07	0.0008977552034682996	769.9614041532732	309.96328961920216	0.0005	3.9423900738350015e-08
0.000257230511317379	0.037842027234463525	254.03593983146146	2.2833985906879243e-08	6.799999457942735	2469.9990085616746	8.789429945592607e-06	-1.8112546435465376e-34	1.0786485028490102e-07	6.162306355247819e-09	-3.664968551683371e-29	-6.383479408152416e-29	1.9453826400503616e-09	0.03979477284927223	2.459046151328617e-07	1.9680707838838998	1.1057429215617417e-09	19.999999205875824	4649.999999178413	3.402807632214823e-06	4.67617499060994e-06	-5.774062249247162e-31	4.208138778026074e-08	0.000990651471221018	0.039529138481717824	-1.8563375343973725e-28	-1.021749588624632e-30	2.860194157095949e-07	-9.16600890889846e-29	0.03092898109073865	-1.3429828675426237e-32	0.037850431090700534	-4.250956967269271e-34	0.0	-2.300488007858105e-28	8.215935227991305e-07	5.40951526480265e-07	0.0008503838839038764	769.9602052271517	309.9621495689091	0.0005	4.208138778026074e-08
0.0002650690647311723	0.03899883220906377	253.94776818597953	2.4269180043561162e-08	6.799999449068338	2469.9989935804238	8.791012851799151e-06	-1.8239810401560944e-34	1.1490979120584745e-07	6.16557454646104e-09	-3.6433236878402685e-29	-6.312348005114594e-29	2.0967118542078525e-09	0.041011968114658647	2.494558933165824e-07	1.9680259181410136	1.1112338984442748e-09	19.99999919344688	4649.999999113688	3.618676344393688e-06	5.043101068088352e-06	-5.821920038975941e-31	4.48722639419391e-08	0.0010056203019122411	0.04073788723304097	-1.8525792092647358e-28	-1.0223629244482777e-30	3.0848994127687657e-07	-9.099784470181061e-29	0.030958863991084124	-1.3747275193009338e-32	0.03900784402595027	-4.279547667790635e-34	0.0	-2.332696260965618e-28	8.86318415768013e-07	5.498204324635953e-07	0.0008055181410176274	769.9589880318864	309.9609921559739	0.0005	4.48722639419391e-08
0.0002730272605972449	0.040172949508133306	253.8596109651641	2.5771409465686453e-08	6.799999440191947	2469.9989786128613	8.792460107594003e-06	-1.8370982092938641e-34	1.2229728564532494e-07	6.168747488278379e-09	-3.629840368849516e-29	-6.241376430820411e-29	2.2573683820793355e-09	0.04224741605846408	2.530074140328524e-07	1.967983425344847	1.1167133419266087e-09	19.999999181015795	4649.999999044927	3.844684619190198e-06	5.432776580831396e-06	-5.869502225571542e-31	4.78009686021199e-08	0.0010205754424258235	0.0419647345902107	-1.8471244742553716e-28	-1.0175299580735683e-30	3.323560712965783e-07	-9.547986548438884e-29	0.03098638776839699	-1.406672604018942e-32	0.04018260371578941	-4.308451424238608e-34	0.0	-2.3645588831172955e-28	9.550801218138112e-07	5.586913439001787e-07	0.0007630253448508499	769.9577525839426	309.95981739628405	0.0005	4.78009686021199e-08
0.0002811051054315596	0.041364361545717654	253.7714680560841	2.7342743801206396e-08	6.79999943131372	2469.9989636592118	8.793779005834195e-06	-1.8546956596219465e-34	1.3003837117672555e-07	6.171830286634338e-09	-3.694954301157528e-29	-6.226470318895926e-29	2.4277801685868817e-09	0.04350109993023203	2.5655914372664307e-07	1.9679431798938978	1.1221818404685578e-09	19.999999168582754	4649.999998971941	4.081144345562349e-06	5.846245646757574e-06	-5.917122309912935e-31	5.087201422034266e-08	0.0010355166667285049	0.0432096623703139	-1.8885251341360927e-28	-1.0216002803738681e-30	3.576820366493287e-07	-1.0133370233040212e-28	0.031011678243105842	-1.4388418123231085e-32	0.04137469400020419	-4.337953326029954e-34	0.0	-2.39608477244914e-28	1.0280657489590956e-06	5.675641020491839e-07	0.0007227798939019367	769.9564989000708	309.9586253059996	0.0005	5.087201422034266e-08
0.000289302604063278	0.04257305044105229	253.6833393528162	2.8985284095765173e-08	6.799999422433808	2469.9989487196904	8.794976471013437e-06	-1.8743108271497507e-34	1.3814426094184157e-07	6.174827781069092e-09	-3.7937418243671813e-29	-6.261647489984384e-29	2.6083882210700345e-09	0.044773002711102024	2.601110506857655e-07	1.9679050628460155	1.1276399520322147e-09	19.99999915614794	4649.999998894538	4.3283719405361585e-06	6.284583746469508e-06	-5.965813611682889e-31	5.408998627180412e-08	0.0010504437620148497	0.044472652085747216	-1.892456109193321e-28	-1.0432631106934528e-30	3.8453400777844704e-07	-1.0397519844970112e-28	0.03103485456341939	-1.4713105089114553e-32	0.042584098462343796	-4.3690429916253335e-34	0.0	-2.4276723746678966e-28	1.1054681376209581e-06	5.764385566699019e-07	0.0006846628460196792	769.95522699729	309.9574159015375	0.0005	5.408998627180412e-08
0.000297619758887946	0.043798998033070496	253.59522475607142	3.070116266879892e-08	6.79999941355235	2469.998933794496	8.796059017588581e-06	-1.8937229700144408e-34	1.4662634349044606e-07	6.177744559318985e-09	-3.866501790954602e-29	-6.235390879954868e-29	2.7996466513310268e-09	0.046063107129549793	2.6366310494364516e-07	1.9678689615639182	1.1330882056023794e-09	19.99999914371151	4649.99999881252	4.586688336656555e-06	6.748898165445596e-06	-6.015882814562924e-31	5.7459543173341914e-08	0.001065356528015821	0.045753684960245164	-1.8124582305689524e-28	-1.0697828574782794e-30	4.1298012263230777e-07	-1.036919228274633e-28	0.031056029560541	-1.5041094510685857e-32	0.04381080044348715	-4.401992571430173e-34	0.0	-2.4594074294393685e-28	1.1874859466216996e-06	5.853145655789603e-07	0.0006485615639223224	769.9539368928715	309.9561891995564	0.0005	5.7459543173341914e-08
0.00030605657253298345	0.045042185894195744	253.50712417284356	3.2492543343500165e-08	6.799999404669483	2469.9989188838185	8.797032960433293e-06	-1.909969042544994e-34	1.5549618252078138e-07	6.180584968985203e-09	-3.910347259399767e-29	-6.144150483345178e-29	3.0020233551006506e-09	0.04737139567636961	2.6721527818694224e-07	1.9678347693781986	1.1385271026874268e-09	19.999999131273633	4649.999998725682	4.856418963876991e-06	7.240328436365332e-06	-6.066813130441247e-31	6.098541620773573e-08	0.0010802547763375963	0.047052741940743076	-1.747185560180926e-28	-1.0844613803004612e-30	4.430905139899291e-07	-1.0281877490021322e-28	0.031075310086115165	-1.5372091172532607e-32	0.045054783057289265	-4.436192742127308e-34	0.0	-2.4908767540793936e-28	1.2743237393831618e-06	5.941919942285003e-07	0.0006143693782023457	769.9526286043247	309.9549452169426	0.0005	6.098541620773573e-08
0.00031461304291043144	0.04630259534330464	253.41903751607015	3.436162098903233e-08	6.799999395785332	2469.998903987834	8.79790405744549e-06	-1.927449302283811e-34	1.6476551681528525e-07	6.1833531325878174e-09	-3.9463589911566515e-29	-6.034816442602401e-29	3.215999274604584e-09	0.048697850618793975	2.707675436689182e-07	1.9678023852701474	1.143957118828746e-09	19.999999118834445	4649.999998633814	5.137893742392902e-06	7.760046780903407e-06	-6.118103281979026e-31	6.46724094462141e-08	0.0010951383298437947	0.04836980371598036	-1.7283836511118306e-28	-1.0943485260912164e-30	4.7493733818096745e-07	-1.0255248212086376e-28	0.031092797330378324	-1.5705753915315153e-32	0.04631602920320778	-4.471054191443948e-34	0.0	-2.5217294194097788e-28	1.366192070166344e-06	6.030707153081933e-07	0.0005819852701512304	769.9513021493822	309.9536839707967	0.0005	6.46724094462141e-08
0.0003232891692623377	0.04758020745793469	253.3309647043253	3.6310621947697944e-08	6.7999993869000175	2469.9988891067096	8.7986779732012e-06	-1.944391334782165e-34	1.7444626000045823e-07	6.186052956104457e-09	-3.9813058596033526e-29	-5.954859979060634e-29	3.4420697083290878e-09	0.05004245401380621	2.743198761278466e-07	1.9677717135730952	1.1493787048807989e-09	19.9999991063941	4649.9999985366985	5.431447065577379e-06	8.309258548738652e-06	-6.16974083549009e-31	6.852539968465903e-08	0.0011100070220655595	0.04970485072331608	-1.7241124600471318e-28	-1.1056478429504029e-30	5.085948015995135e-07	-1.0254108088646116e-28	0.03110858712094647	-1.6042070745668402e-32	0.04759452157916245	-4.506526648140596e-34	0.0	-2.552009545160071e-28	1.4633075699715162e-06	6.119506083699436e-07	0.0005513135730986302	769.9499575459871	309.9524054784207	0.0005	6.852539968465903e-08
0.00033208494789315374	0.048875003085884425	253.24290566151586	3.8341803677543944e-08	6.799999378013652	2469.9988742406017	8.799359970310667e-06	-1.961137385051068e-34	1.8455050036482615e-07	6.188688142142511e-09	-4.0084874164372954e-29	-5.896569993226458e-29	3.6807437014223836e-09	0.051405187720814934	2.7787225170880463e-07	1.9677426636883322	1.1547922882640186e-09	19.999999093952724	4649.999998434114	5.7374177861612194e-06	8.889202655467825e-06	-6.221837583841449e-31	7.254933636752859e-08	0.0011248606966454257	0.051057863165218015	-1.7036468162645977e-28	-1.1159766476135642e-30	5.441391890782435e-07	-1.0232948485913928e-28	0.03112277020775734	-1.638113306953747e-32	0.04889024269358816	-4.542701354327618e-34	0.0	-2.581957103985919e-28	1.5658930323862977e-06	6.208315594702961e-07	0.0005222636883353437	769.94859481228	309.95110975730626	0.0005	7.254933636752859e-08
0.0003410003741424203	0.05018696285620657	253.1548603166005	4.045745486028112e-08	6.799999369126345	2469.9988593896574	8.799955066273503e-06	-1.9773147058767117e-34	1.9509050067425577e-07	6.191262199851929e-09	-4.023709478663284e-29	-5.827506743052948e-29	3.932544598530267e-09	0.05278603341368913	2.8142464788949647e-07	1.967715149815616	1.1601982742020011e-09	19.999999081510445	4649.999998325829	6.056149202521507e-06	9.501152019301067e-06	-6.274293304020416e-31	7.674924150606768e-08	0.0011396992068056664	0.052428821018872834	-1.6728399855854148e-28	-1.1214307417972715e-30	5.81648891037356e-07	-1.0201482048594462e-28	0.03113543253293974	-1.672289451031879e-32	0.050203174876880405	-4.579447660352628e-34	0.0	-2.6116570725567134e-28	1.6741774993638894e-06	6.297134608305752e-07	0.0004947498156191519	769.9472139665874	309.949796825123	0.0005	7.674924150606768e-08
0.00035003544194212683	0.051516067189596546	253.06682860332097	4.265989532894244e-08	6.799999360238196	2469.998844554014	8.800468011423124e-06	-1.993148632573175e-34	2.0607869799574092e-07	6.193778455137997e-09	-4.031961495214369e-29	-5.74260974303578e-29	4.198010147660933e-09	0.05418497259215639	2.8497704341024905e-07	1.967689090698194	1.16559704689426e-09	19.999999069067385	4649.999998211611	6.3879890456792896e-06	1.0146413996607259e-05	-6.3268755563660265e-31	8.11302096004614e-08	0.0011545224148458658	0.05381770404757537	-1.6483980097753105e-28	-1.1237849250677e-30	6.2120443102193e-07	-1.0184925650247138e-28	0.03114665548631661	-1.7067202881843544e-32	0.0515333002922354	-4.6164981854785085e-34	0.0	-2.640984125883037e-28	1.788396346944328e-06	6.385962105147824e-07	0.00046869069819669427	769.9458150274089	309.94846669970764	0.0005	8.11302096004614e-08
0.0003591901439704377	0.05286229630819771	252.97881045994905	4.4951476042656926e-08	6.799999351349303	2469.9988297338014	8.800903308775868e-06	-2.008936177707732e-34	2.175277035097088e-07	6.196240060047422e-09	-4.0390097268035533e-29	-5.660821373029383e-29	4.477692715659905e-09	0.05560198659258498	2.8852941820780986e-07	1.9676644093818372	1.1709889705890625e-09	19.999999056623654	4649.999998091216	6.73328946555071e-06	1.0826330816019543e-05	-6.379479646816303e-31	8.569740756705601e-08	0.0011693301916670738	0.05522449181090759	-1.6305660778543078e-28	-1.1262701668407942e-30	6.628884930496324e-07	-1.0181940488436445e-28	0.031156516146824992	-1.7413981184499268e-32	0.052880600945904625	-4.653727684607771e-34	0.0	-2.6698405380793164e-28	1.9087913708664297e-06	6.474797121247522e-07	0.0004440093818398234	769.9443980134084	309.947119399054	0.0005	8.5697407567056e-08
0.00036846447168601044	0.054225630244865944	252.8908058290466	4.733457904883491e-08	6.799999342459755	2469.9988149291403	8.801265225453478e-06	-2.0247137852709137e-34	2.2945030231775773e-07	6.198650001836563e-09	-4.0456105373167446e-29	-5.590718498463022e-29	4.772159481933157e-09	0.05703705659819501	2.9208175335246794e-07	1.9676410329868406	1.1763743906028602e-09	19.999999044179358	4649.999997964397	7.092407016785754e-06	1.1542280011061576e-05	-6.4321407773034275e-31	9.045607466198123e-08	0.0011841224163209305	0.05664916367446808	-1.6114521816243874e-28	-1.1288393634431638e-30	7.067859488996244e-07	-1.0178915205287156e-28	0.031165087510958145	-1.7763250169738092e-32	0.054245058696906816	-4.691161072971373e-34	0.0	-2.6982775751030628e-28	2.035610872064785e-06	6.563638745112726e-07	0.00042063298684324026	769.9429629434029	309.945754941303	0.0005	9.045607466198123e-08
0.000377858415383444	0.055606048851937304	252.80281465723857	4.981161744828109e-08	6.799999333569638	2469.998800140144	8.801557805363175e-06	-2.040421444728513e-34	2.4185945325266585e-07	6.201011111582547e-09	-4.0500705671644346e-29	-5.523324002781721e-29	5.081992636601956e-09	0.05849016364874548	2.956340309884004e-07	1.967618892491884	1.1817536343171239e-09	19.999999031734603	4649.999997830898	7.4657026449030305e-06	1.2295674851431786e-05	-6.484882656280196e-31	9.541152240020208e-08	0.0011988989755817	0.05809169881905745	-1.5893024636010399e-28	-1.1302731150662521e-30	7.529838853247534e-07	-1.0172427586955282e-28	0.031172438709318837	-1.811503015909851e-32	0.055626655266241866	-4.728811733049738e-34	0.0	-2.7263825970987213e-28	2.1691097420737805e-06	6.652486114998183e-07	0.0003984924918868938	769.9415098363523	309.9443733447336	0.0005	9.541152240020208e-08
0.0003873719642463745	0.057003531809517206	252.7148368949978	5.238503536127926e-08	6.799999324679035	2469.9987853669186	8.801784880834989e-06	-2.056007210640845e-34	2.5476828868826645e-07	6.203326072281163e-09	-4.0522547359035065e-29	-5.451182685082707e-29	5.407789578732957e-09	0.05996128864971682	2.991862342772271e-07	1.967597922529309	1.1871270121197257e-09	19.999999019289483	4649.999997690458	7.853541672661136e-06	1.308796477298323e-05	-6.537660341011016e-31	1.0056913447555097e-07	0.0012136597635404283	0.05955207624936249	-1.5674849577426498e-28	-1.1308615468819205e-30	8.015716311936755e-07	-1.0167249274794065e-28	0.031178635211737884	-1.84692932999442e-32	0.05702537224562515	-4.766620288374385e-34	0.0	-2.7541597506008825e-28	2.309549548345285e-06	6.741338416304061e-07	0.00037752252931189193	769.9400387113513	309.9429746277542	0.0005	1.0056913447555095e-07
0.00039700510639174624	0.05841805863330827	252.6268724964413	5.5057307891908286e-08	6.799999315788021	2469.9987706095635	8.8019500835544e-06	-2.0715632923389183e-34	2.6819011434649525e-07	6.205597426530686e-09	-4.05357948640495e-29	-5.377520706051917e-29	5.750163113364887e-09	0.06145041238100615	3.027383473445514e-07	1.9675780611913936	1.1924948182777428e-09	19.99999900684408	4649.999997542809	8.256293786268444e-06	1.39206358063477e-05	-6.5904244048055735e-31	1.0593436668268648e-07	0.0012284046812204381	0.061030274802163796	-1.5475186129741926e-28	-1.1314258172664164e-30	8.526407845609546e-07	-1.016535585727399e-28	0.031183739021372288	-1.8826004204645234e-32	0.05844119110575885	-4.804525959924419e-34	0.0	-2.7815627397846474e-28	2.457198619471263e-06	6.830194879111139e-07	0.0003576611913962501	769.9385495876201	309.94155880889406	0.0005	1.0593436668268648e-07
0.0004067578289151269	0.05984960868200291	252.5389214191379	5.78309410924763e-08	6.799999306896669	2469.9987558681705	8.802056855049143e-06	-2.0871099727110046e-34	2.8213840910283976e-07	6.2078275838603775e-09	-4.054925070323328e-29	-5.307370422965299e-29	6.109741649145169e-09	0.06295751550516296	3.0629035522926465e-07	1.9675592498469963	1.197857331770611e-09	19.99999899439849	4649.999997387676	8.674333021410807e-06	1.4795211004169733e-05	-6.643169175216487e-31	1.1151274683768033e-07	0.0012431336362129625	0.06252627315408424	-1.5281315940947014e-28	-1.1320006809774256e-30	9.062852396611037e-07	-1.0164532491134255e-28	0.03118780885841552	-1.9185154464315836e-32	0.05987409320416647	-4.842514702868711e-34	0.0	-2.8085805617579485e-28	2.6123321303050045e-06	6.919054775844882e-07	0.0003388498469987706	769.937042484496	309.9401259067957	0.0005	1.1151274683768033e-07
0.0004166301179325153	0.061298161164267215	252.45098362392528	6.070847192759141e-08	6.799999298005047	2469.9987411428256	8.802108456586642e-06	-2.1026668887392398e-34	2.966268247909223e-07	6.210018827671606e-09	-4.0560679055281656e-29	-5.240200810368093e-29	6.487169395696374e-09	0.06448257857519325	3.0984224383550833e-07	1.9675414329679117	1.2032148170933597e-09	19.99999898195279	4649.999997224776	9.108037749311008e-06	1.5713250866961702e-05	-6.695908875216328e-31	1.1730987469653143e-07	0.0012578465423316884	0.06404004982891078	-1.5083302007321134e-28	-1.132338591423718e-30	9.626012138280403e-07	-1.0163100173250815e-28	0.031190900334077804	-1.9546752038809091e-32	0.06132405979261717	-4.8805950900589125e-34	0.0	-2.835243560643923e-28	2.7752321869824005e-06	7.007917419060402e-07	0.0003210329679145614	769.9355174214259	309.93867594020725	0.0005	1.1730987469653143e-07
0.0004266219586197838	0.06276369514533692	252.3630590747376	6.369246823820516e-08	6.799999289113219	2469.9987264336105	8.80210797856984e-06	-2.118205837366343e-34	3.1166918600544287e-07	6.2121733217969464e-09	-4.0566695707496964e-29	-5.17312476204846e-29	6.883106560909929e-09	0.06602558204195404	3.13393999887182e-07	1.967524557964438	1.2085675250131064e-09	19.999998969507054	4649.999997053819	9.557790662856407e-06	1.6676353767593027e-05	-6.748643389572436e-31	1.233314218734689e-07	0.0012725433192852784	0.06557158320451045	-1.4884582687139464e-28	-1.1324984709414617e-30	1.021687274340493e-06	-1.0161467089521945e-28	0.031193066115338553	-1.9910797195474098e-32	0.06279107202416072	-4.91876160868255e-34	0.0	-2.8615736700600507e-28	2.946187911845538e-06	7.096782159342456e-07	0.00030415796444095683	769.9339744179591	309.9372089279757	0.0005	1.233314218734689e-07
0.0004367333352500275	0.06424618955324407	252.27514773844183	6.678552870539187e-08	6.799999280221249	2469.9987117405994	8.802058349447183e-06	-2.1337199688599653e-34	3.272794899035584e-07	6.214293116729441e-09	-4.0568644912544397e-29	-5.105519414895774e-29	7.2982295481935804e-09	0.06758650626115763	3.1694561088483724e-07	1.9675085750296952	1.2139156932789449e-09	19.99999895706135	4649.999996874512	1.0023978762685556e-05	1.7686156374411053e-05	-6.8013598887064405e-31	1.295831317594707e-07	0.0012872238923670061	0.06712085151935977	-1.4690684665925094e-28	-1.1326125914260198e-30	1.083644365193104e-06	-1.016038987089263e-28	0.03119435608092753	-2.0277280225317594e-32	0.06427511095979188	-4.956995259777124e-34	0.0	-2.8875669312527042e-28	3.1254955282679325e-06	7.185648383315025e-07	0.0002881750296980184	769.93241349374	309.93572488904005	0.0005	1.295831317594707e-07
0.00044696423122879035	0.06574562318470299	252.1872495846826	6.999028281374504e-08	6.7999992713291935	2469.9986970638615	8.801962344170765e-06	-2.149233439419772e-34	3.434719060051843e-07	6.216380155547506e-09	-4.056995366996254e-29	-5.038828440946009e-29	7.73323115363042e-09	0.06916533150001619	3.2049706506476667e-07	1.9674934369920198	1.2192595473001363e-09	19.99999894461575	4649.999996686549	1.050699334320649e-05	1.8744334073021117e-05	-6.854049450118795e-31	1.3607081944006907e-07	0.0013018881921601998	0.06868783287871791	-1.450172007427399e-28	-1.1327019368104117e-30	1.148575833794598e-06	-1.0159826980620135e-28	0.03119481746921718	-2.064619181653657e-32	0.06577615757477245	-4.995280719376682e-34	0.0	-2.9132137462491163e-28	3.313458445382046e-06	7.274515511752068e-07	0.0002730369920225343	769.9308346685011	309.93422384242507	0.0005	1.3607081944006907e-07
0.0004573146291271946	0.06726197471064928	252.09936458573597	7.330939081448139e-08	6.799999262437105	2469.998682403461	8.801822592195395e-06	-2.1647608232741125e-34	3.602607759918478e-07	6.218436279513749e-09	-4.057153760097132e-29	-4.9738212194252725e-29	8.18882076305577e-09	0.07076203794351911	3.2404835136034666e-07	1.9674790991755757	1.2245993007913299e-09	19.99999893217032	4649.999996489621	1.1007229978581643e-05	1.9852601386623974e-05	-6.906714200124769e-31	1.4280037161219717e-07	0.0013165361542597943	0.07027250526043644	-1.431457930434695e-28	-1.1327403558057416e-30	1.2165874575873429e-06	-1.0159272782713243e-28	0.031194495017882625	-2.101753106347096e-32	0.06729419276460474	-5.033616369845069e-34	0.0	-2.938519612015244e-28	3.5103873427008727e-06	7.36338299779141e-07	0.0002586991755786904	769.9292379620578	309.93270580723527	0.0005	1.4280037161219717e-07
0.0004677845107132476	0.06879522268147668	252.01149271637036	7.674554368833767e-08	6.799999253545037	2469.998667759459	8.801641585077618e-06	-2.180278721610547e-34	3.776606135038731e-07	6.220463233387025e-09	-4.057225799048784e-29	-4.9098300451373175e-29	8.665724549054217e-09	0.07237660570039144	3.2759945936534425e-07	1.9674655192681019	1.229935156383603e-09	19.99999891972512	4649.999996283408	1.1525088508713673e-05	2.1012712395011856e-05	-6.959357632381296e-31	1.4977774650038856e-07	0.0013311677190079082	0.07187484652045319	-1.4128633260892584e-28	-1.132757329735444e-30	1.2877874705937098e-06	-1.0158609786294033e-28	0.031193431096411886	-2.139129877455006e-32	0.06882919735070166	-5.072002404188772e-34	0.0	-2.9634975429968365e-28	3.716600254640546e-06	7.45225032523843e-07	0.00024511926810486906	769.9276233943008	309.93117080264915	0.0005	1.4977774650038856e-07
0.00047837385698132215	0.07034534553197447	251.9236339537152	8.0301463108202e-08	6.799999244653036	2469.998653131909	8.80142168367705e-06	-2.1957988542783266e-34	3.956861039359721e-07	6.222462670460125e-09	-4.0571736313489954e-29	-4.846273350710777e-29	9.164685667873126e-09	0.07400901480873541	3.311503792991631e-07	1.967452657195734	1.2352673062005068e-09	19.999998907280197	4649.999996067585	1.206097302521295e-05	2.222646115217351e-05	-7.011978112298782e-31	1.5700897377260155e-07	0.001345782831243339	0.07349483439797283	-1.3945178377866203e-28	-1.132767990016787e-30	1.36228658988646e-06	-1.0158011690050748e-28	0.031191665831525533	-2.176749203719946e-32	0.07038115208575571	-5.110433248256223e-34	0.0	-2.988153543371592e-28	3.932422654940178e-06	7.541117006958945e-07	0.00023225719573750214	769.9259909851925	309.92961884791407	0.0005	1.5700897377260155e-07
0.0004890826481799363	0.07191232158598328	251.8357882771365	8.397990140142622e-08	6.799999235761151	2469.9986385208626	8.801165124983737e-06	-2.211319076907806e-34	4.1435210423151497e-07	6.224436157339674e-09	-4.057074949343436e-29	-4.783370045945834e-29	9.686464456250494e-09	0.07565924524137421	3.3470110197391157e-07	1.9674404750044774	1.2405959324061684e-09	19.999998894835617	4649.999995841819	1.2615291857322349e-05	2.349568210251421e-05	-7.0645723381725105e-31	1.6450015445543794e-07	0.0013603814400641563	0.07513244652035256	-1.376471524640831e-28	-1.1327537964801127e-30	1.4401980419833673e-06	-1.015753981693566e-28	0.031189237225937656	-2.2146106467301385e-32	0.07195003765882499	-5.148902024895023e-34	0.0	-3.0124873714783558e-28	4.158187540978711e-06	7.629982583355956e-07	0.00022007500448082472	769.9243407547599	309.928049962341	0.0005	1.6450015445543794e-07
