NADPH	PGA	NADP	Values[jp]	Values[j]	Values[phi]
0.16488532743922338	5.452661013596702	0.33511467256077665	385.0	5.923076923076923	0.2672727272727273
0.16488532743507975	5.452661072176589	0.3351146725649203	385.0	5.923076923076923	0.2672727272727273
0.16488532743566153	5.452661113669757	0.33511467256433847	385.0	5.923076923076923	0.2672727272727273
0.16488532743937406	5.4526611430729535	0.33511467256062594	385.0	5.923076923076923	0.2672727272727273
0.16488532743912893	5.452661163914976	0.3351146725608711	385.0	5.923076923076923	0.2672727272727273
0.1648853274377992	5.452661178692418	0.3351146725622008	385.0	5.923076923076923	0.2672727272727273
0.16488532743844067	5.452661189166978	0.33511467256155936	385.0	5.923076923076923	0.2672727272727273
0.16488532743920536	5.4526611965832545	0.33511467256079464	385.0	5.923076923076923	0.2672727272727273
0.16488532744103224	5.452661201800092	0.33511467255896776	385.0	5.923076923076923	0.2672727272727273
0.16488532743910855	5.452661205482567	0.33511467256089145	385.0	5.923076923076923	0.2672727272727273
0.1648853274383848	5.452661208087875	0.3351146725616152	385.0	5.923076923076923	0.2672727272727273
0.16488532743780243	5.452661209934381	0.33511467256219757	385.0	5.923076923076923	0.2672727272727273
0.16488532743845982	5.452661211277068	0.33511467256154015	385.0	5.923076923076923	0.2672727272727273
0.16488532743883633	5.4526612122412965	0.3351146725611637	385.0	5.923076923076923	0.2672727272727273
0.16488532743874218	5.452661212935868	0.3351146725612578	385.0	5.923076923076923	0.2672727272727273
0.16488532743851148	5.452661213429231	0.3351146725614885	385.0	5.923076923076923	0.2672727272727273
0.16488532743829984	5.4526612137731165	0.33511467256170013	385.0	5.923076923076923	0.2672727272727273
0.16488532743800144	5.452661213994499	0.3351146725619986	385.0	5.923076923076923	0.2672727272727273
0.16488532743748222	5.452661214116238	0.3351146725625178	385.0	5.923076923076923	0.2672727272727273
0.16488532743807235	5.452661214223504	0.3351146725619276	385.0	5.923076923076923	0.2672727272727273
0.16488532743834433	5.452661214260494	0.33511467256165567	385.0	5.923076923076923	0.2672727272727273
0.16488532743851922	5.452661214284864	0.33511467256148075	385.0	5.923076923076923	0.2672727272727273
0.1648853274385773	5.452661214344061	0.3351146725614227	385.0	5.923076923076923	0.2672727272727273
0.1648853274387061	5.452661214379327	0.3351146725612939	385.0	5.923076923076923	0.2672727272727273
0.1648853274386781	5.452661214426751	0.3351146725613219	385.0	5.923076923076923	0.2672727272727273
0.16488532743851408	5.452661214483732	0.3351146725614859	385.0	5.923076923076923	0.2672727272727273
0.16488532743841472	5.452661214536938	0.33511467256158534	385.0	5.923076923076923	0.2672727272727273
0.16488532743845122	5.4526612145760645	0.3351146725615488	385.0	5.923076923076923	0.2672727272727273
0.16488532743848042	5.452661214606552	0.3351146725615196	385.0	5.923076923076923	0.2672727272727273
0.1648853274385008	5.452661214625629	0.3351146725614992	385.0	5.923076923076923	0.2672727272727273
0.16488532743852402	5.452661214631717	0.335114672561476	385.0	5.923076923076923	0.2672727272727273
0.16488532743856202	5.452661214626614	0.335114672561438	385.0	5.923076923076923	0.2672727272727273
0.16488532743856482	5.452661214619912	0.3351146725614352	385.0	5.923076923076923	0.2672727272727273
0.16488532743858697	5.452661214596971	0.33511467256141303	385.0	5.923076923076923	0.2672727272727273
0.16488532743870704	5.452661214537837	0.33511467256129296	385.0	5.923076923076923	0.2672727272727273
0.16488532743881054	5.452661214475168	0.33511467256118943	385.0	5.923076923076923	0.2672727272727273
0.1648853274388501	5.452661214425449	0.3351146725611499	385.0	5.923076923076923	0.2672727272727273
0.1648853274387608	5.452661214411728	0.33511467256123917	385.0	5.923076923076923	0.2672727272727273
0.16488532743857473	5.452661214427473	0.33511467256142524	385.0	5.923076923076923	0.2672727272727273
0.1648853274385598	5.452661214392629	0.33511467256144023	385.0	5.923076923076923	0.2672727272727273
0.1648853274385409	5.452661214369303	0.3351146725614591	385.0	5.923076923076923	0.2672727272727273
0.1648853274385227	5.452661214364224	0.3351146725614773	385.0	5.923076923076923	0.2672727272727273
0.16488532743851203	5.452661214385304	0.33511467256148797	385.0	5.923076923076923	0.2672727272727273
0.16488532743851383	5.45266121443611	0.3351146725614862	385.0	5.923076923076923	0.2672727272727273
0.1648853274384973	5.452661214472171	0.33511467256150274	385.0	5.923076923076923	0.2672727272727273
0.1648853274384848	5.452661214514834	0.3351146725615152	385.0	5.923076923076923	0.2672727272727273
0.16488532743847986	5.4526612145586055	0.3351146725615202	385.0	5.923076923076923	0.2672727272727273
0.16488532743848688	5.452661214595952	0.3351146725615131	385.0	5.923076923076923	0.2672727272727273
0.16488532743851095	5.452661214617095	0.3351146725614891	385.0	5.923076923076923	0.2672727272727273
0.164885327438523	5.452661214654031	0.335114672561477	385.0	5.923076923076923	0.2672727272727273
0.16488532743853412	5.452661214686506	0.3351146725614659	385.0	5.923076923076923	0.2672727272727273
0.16488532743854206	5.452661214709484	0.33511467256145794	385.0	5.923076923076923	0.2672727272727273
0.16488532743854226	5.45266121471911	0.33511467256145777	385.0	5.923076923076923	0.2672727272727273
