IRS	p1p2IRS	PYRin	G6P	p1IRS	F16P	p2IRS	pGP	Akt	mTOR	Foxo	G1P	OAA	mRNA	PEPCK	PYRout	GLCex	LAC	GLY	pFoxo	pmTOR	GP	pAkt
17.688583656510573	128690.58230216912	36798.89243162411	30686.54917543625	15752.393189228844	143863.1298403452	15803.13771667827	0.001216199030944485	0.37270549676135145	879.0984210788399	5.016891233046881e-07	193391.52909084348	3961.370371521603	2.1683784712434413	0.6940079017920784	34375.734917852875	30120.219597133033	37916680.00727166	183072.38318426136	1.0188310876695324e-05	1.1515789211637115	0.6436838009690549	0.745494503238653
17.66088171676061	129146.56694165246	36790.44168719143	30707.45258190586	15607.538053450578	140727.3041651791	15910.471823217737	0.0012153726910710877	0.3750483418019117	879.08897803929	5.028354071460957e-07	193287.46766064127	4019.208465096922	2.158648713383479	0.6929556580095529	34375.74443441172	30141.098642683774	37916680.198683895	183076.8544688088	1.0187164592853916e-05	1.161021960713473	0.6436846273089283	0.7431516581980929
17.633849287432273	129582.29645843133	36781.995828862666	30728.325350337884	15467.595217254187	137593.42589125613	16015.844501621155	0.0012145486820367409	0.37733914752278785	879.0796889853688	5.040131439883095e-07	193183.52162308904	4077.0980312513066	2.148964271437362	0.6919043060279233	34375.75391882041	30161.963953274033	37916680.390041746	183081.3232190597	1.0185986856011702e-05	1.1703110146348223	0.6436854513179627	0.7408608524772168
17.60746017766644	129998.64037927033	36773.55485310675	30749.165754609687	15332.31159817828	134461.58915106952	16119.296607096263	0.0012137270646503137	0.37957977234455337	879.070551038965	5.052171043739622e-07	193079.69072841565	4135.039057788348	2.1393249509403787	0.6908538491411645	34375.76337109001	30182.8149207439	37916680.581345245	183085.7894378744	1.018478289562605e-05	1.1794489610387464	0.6436862729353491	0.7386202276554514
17.581689925534683	130396.42394680314	36765.11875626761	30769.97192391141	15201.45296515955	131331.89443533274	16220.86807223922	0.0012129079050795337	0.3817719563310773	879.0615613989617	5.064426391757185e-07	192975.97472080498	4193.031531035783	2.1297305559287563	0.6898042906157595	34375.7727912316	30203.65089597464	37916680.772594415	183090.2531281064	1.0183557360824293e-05	1.1884386010419221	0.6436870920949199	0.7364280436689274
17.556515635764537	130776.43124475179	36756.687534552526	30790.741826979956	15074.802080545933	128204.44919304771	16320.597919815464	0.0012120912754352638	0.3839173322397525	879.0527173374008	5.076856156375575e-07	192872.37333806392	4251.075435916456	2.120180889212262	0.6887556336906007	34375.782179256246	30224.471185034137	37916680.96378929	183094.714292602	1.0182314384362454e-05	1.1972826626027493	0.643687908724564	0.7342826677602523
17.531915835861106	131139.40801507895	36748.261184019095	30811.473254176417	14952.157062622799	125079.36850184671	16418.524276362285	0.0012112772544359072	0.3860174354172116	879.0440161959705	5.089423607101889e-07	192768.8863112335	4309.170756014742	2.1106757526163182	0.6877078815769199	34375.79153517502	30245.275044873117	37916681.15492991	183099.17293420056	1.018105763928982e-05	1.2059838040329574	0.6436887227455635	0.7321825645827931
17.507870346519045	131486.06420489168	36739.8397005607	30832.16379707673	14833.329939372632	121956.77581853555	16514.6843866681	0.001210465928164202	0.3880737126304396	879.0354553827842	5.102096107978431e-07	192665.51336413887	4367.31747363877	2.1012149471971697	0.6866610374582441	34375.80085899897	30266.061678508926	37916681.3460163	183103.62905573385	1.0179790389202164e-05	1.2145446172191783	0.643689534071835	0.7301262873695651
17.48436017049002	131817.0762749156	36731.42307989007	30852.81082510633	14718.145369125998	118836.80382160714	16609.11462893978	0.0012096573909338715	0.39008752995397294	879.0270323694184	5.114844671626796e-07	192562.25421287073	4425.515569878773	2.0917982734331386	0.6856151044903744	34375.81015073917	30286.8302296223	37916681.5370485	183108.08266002598	1.0178515532837328e-05	1.2229676305849837	0.6436903426090655	0.7281124700460316
17.461367388833814	132133.08928894944	36723.01131752076	30873.411458755203	14606.439510577766	115719.59536400255	16701.850530949283	0.0012088517462833664	0.39206017975258667	879.018744688197	5.127643564775012e-07	192459.1085651872	4483.765024661632	2.0824255313941507	0.6845700858013787	34375.819410406635	30307.57977644965	37916681.72802652	183112.5337498931	1.0177235643522508e-05	1.231255311806605	0.643691148253716	0.726139820247418
17.438875070096234	132434.71884603964	36714.604408746476	30893.962538858257	14498.05900753265	112605.30453702823	16792.926786964497	0.0012080491081157597	0.39399288699235224	879.0105899296309	5.140469954344164e-07	192356.07611983828	4542.065816803036	2.0730965208931456	0.6835259844916247	34375.82863801244	30328.30932496818	37916681.9189504	183116.98232814332	1.017595300456559e-05	1.239410070372855	0.643691950891884	0.7242071130076523
17.416867190561856	132722.5527959509	36706.20234861709	30914.460590940933	14392.860102957648	109494.09789812642	16882.37727423577	0.0012072496020224307	0.39588681472112275	879.0025657401469	5.153303598079547e-07	192253.1565657756	4600.417924054681	2.063811041620042	0.6824828036337814	34375.83783356761	30349.017801033016	37916682.10982017	183121.42839757612	1.0174669640192053e-05	1.2474342598568307	0.6436927503979776	0.7223131852788817
17.39532856118507	132997.15286365774	36697.80513191185	30934.901784128706	14290.707829743542	106386.15584356917	16970.235071278752	0.0012064533668085017	0.3977430690978098	878.9946698198738	5.166126564315468e-07	192150.34958126605	4658.821323150658	2.054568893261257	0.681440546272886	34375.84699708317	30369.704041594352	37916682.30063588	183125.87196098207	1.017338734356846e-05	1.2553301801298686	0.6436935466331916	0.7204569309021946
17.374244762523634	133259.05611462294	36689.412753108634	30955.28188318941	14191.475296341261	103281.6741886007	17056.532475634856	0.0012056605562740807	0.39956270382487175	878.9868999206362	5.178922985164872e-07	192047.654832866	4717.275989850108	2.0453698756057173	0.6803992154263953	34375.856128570136	30390.366784591675	37916682.491397545	183130.31302114253	1.017210770148352e-05	1.2631000793675395	0.6436943394437259	0.7186372961751326
17.353602086487992	133508.77629327012	36681.025206349135	30975.596193085974	14095.043050905086	100180.86594616031	17141.30102175748	0.0012048713412730542	0.40134672403842125	878.9792538440976	5.191678838858055e-07	191945.0719742651	4775.781898977058	2.036213788638034	0.6793588140842503	34375.86522803951	30411.00465758782	37916682.68210519	183134.75158082924	1.0170832116114202e-05	1.2707461559060225	0.6436951286587269	0.7168532759615831
17.333387483499934	133746.80511768034	36672.6424853976	30995.839492624847	14001.298483235034	97083.9634422662	17224.5714998478	0.0012040859121807336	0.40309609002823393	878.9717294399379	5.20438174669972e-07	191842.60064491065	4834.339024459839	2.0271004326249438	0.6783193452089591	34375.87429550227	30431.61616425438	37916682.87275886	183139.18764280376	1.0169561825330039e-05	1.2782705600657516	0.6436959140878191	0.7151039099717703
17.313588514388798	133973.61338670313	36664.264583594966	31016.00595822038	13910.135329119108	93991.22066200229	17306.373973254336	0.0012033044817228394	0.4048117203328493	878.9643246042757	5.217020806110242e-07	191740.2404684838	4892.947339365583	2.018029608186397	0.6772808117356754	34375.8833309694	30452.19966940155	37916683.063358575	183143.621209817	1.0168297919388986e-05	1.285675395728042	0.643696695518277	0.7133882796671551
17.294193311235656	134189.6520916913	36655.891493804585	31036.089072844527	13821.453179554474	90902.91602652425	17386.737797313574	0.0012025272883711335	0.406494494556713	878.957037278069	5.229586429396828e-07	191637.99105110086	4951.606815935101	2.0090011163635157	0.6762432165722976	34375.89233445187	30472.75338126279	37916683.25390438	183148.0522846088	1.0167041357060327e-05	1.2929627219346065	0.6436974727116287	0.7117055054432915
17.275190528108684	134395.3534016363	36647.52320834948	31056.081515985632	13735.157063705203	87819.35559872504	17465.691636916472	0.0012017546004064214	0.40814525615501135	878.9498654456715	5.242070206340646e-07	191535.8519792441	5010.3174256147295	2.000014758676313	0.6752065625995664	34375.90130596061	30493.27533107757	37916683.44439629	183152.48086990684	1.0165792979365945e-05	1.300134554332205	0.6436982453995934	0.7100547438449931
17.25656932270542	134591.13160258127	36639.1597189392	31075.975038230565	13651.157056072338	84740.87682473	17543.26348461938	0.0012009867206391085	0.40976481459247427	878.9428071334484	5.254464779182294e-07	191433.82281735408	5069.079139086803	1.9910703371757759	0.6741708526711708	34375.910245506544	30513.763349241446	37916683.63483435	183156.9069684264	1.016455352208178e-05	1.3071928665552248	0.6436990132793606	0.7084351854075301
17.23831930693411	134777.3839662237	36630.80101658364	31095.760300714377	13569.36792618524	81667.8529358255	17619.48067797565	0.0012002239923192715	0.41135394765561845	878.9358604084726	5.266763731641133e-07	191331.9031050152	5127.891926298448	1.9821676544896318	0.67313608961386	34375.919153100585	30534.21503733193	37916683.82521858	183161.33058286912	1.0163323626835895e-05	1.3141395915311727	0.6436997760076805	0.706846052344386
17.220430526974052	134954.49156644059	36622.447091491806	31115.42669267843	13489.708815540198	78600.69811852521	17694.369916883345	0.0011994668059622207	0.412913403291853	878.9290233772891	5.278961489489434e-07	191230.09235366146	5186.755756488866	1.9733065138629626	0.6721022762275574	34375.92802875358	30554.627735212405	37916684.01554902	183165.75171592218	1.0162103851051065e-05	1.3209766227146729	0.6437005331940374	0.7052865967081515
17.202893435204754	135122.82004317464	36614.0979329516	31134.962100074827	13412.10294392319	75539.87364808447	17767.9572804866	0.0011987156079626968	0.4144439014480657	878.9222941847426	5.291053231690794e-07	191128.39004269644	5245.670598215234	1.9644867191940094	0.6710694152854807	34375.9368724764	30574.998482104373	37916684.20582569	183170.1703702572	1.016089467683093e-05	1.3277058152612295	0.6437012843920369	0.7037560985519388
17.185698862560898	135282.7203198983	36605.75352918666	31154.352629645615	13336.477339956622	72485.89519709122	17840.268243734045	0.0011979709108573885	0.4159461356682918	878.9156710128635	5.303034810920341e-07	191026.7956148939	5304.636419377237	1.955708075065768	0.6700375095342647	34375.945684279846	30595.323970203022	37916684.39604863	183174.5865485289	1.0159696518907977e-05	1.3343289871403523	0.6437020290891421	0.7022538643317128
17.168838000954267	135434.52927919477	36597.41386718446	31173.582264634573	13262.762593955782	69439.3415981327	17911.327693656112	0.0011972333061620252	0.41742077460673127	878.9091520798042	5.314902682416024e-07	190925.30847092086	5363.653187240443	1.9469703867736843	0.6690065616940883	34375.954464174705	30615.600489152992	37916684.58621786	183179.0002533734	1.0158509731758411e-05	1.3408479201996615	0.6437027666938377	0.7007792253932734
17.15230237753675	135578.5703971876	36589.07893248908	31192.632440702862	13190.89263112406	66400.86541039865	17981.159945079737	0.0011965034801680742	0.4188684633960887	878.9027356388309	5.326653840263283e-07	190823.927962777	5422.720868458435	1.9382734603501455	0.6679765744588005	34375.963212171686	30635.823859152377	37916684.77633342	183183.41148740696	1.0157334615973686e-05	1.3472643611731947	0.6437034965198316	0.699331536603916
17.13608383812314	135715.1543421008	36580.74870895045	31211.48151544263	13120.804502873903	63371.20569385969	18049.788756086087	0.0011957822337222304	0.42028982491312744	878.8964199773568	5.338285760477668e-07	190722.6533859192	5481.839429093863	1.9296171025856856	0.6669475504960546	34375.971928281484	30655.98935019782	37916684.96639534	183187.82025322315	1.0156171423952247e-05	1.353580022647353	0.6437042177662775	0.6979101750868774
17.120174528968967	135844.57954148395	36572.42317841486	31230.104098591055	13052.43819344221	60351.20376899382	18117.237343042158	0.001195070507207291	0.421685460950839	878.8902034160194	5.349796349671641e-07	190621.4839696138	5541.008834638554	1.921001121047798	0.6659194924474368	34375.98061251473	30676.09158255653	37916685.156403646	183192.2265533911	1.0155020365032848e-05	1.3597965839847241	0.6437049294927925	0.6965145390491658
17.104566880428212	135967.13271550508	36564.10232034632	31248.47020450281	12985.736442730153	57341.82248943117	18183.528395188638	0.0011943694121622772	0.4230559533060955	878.8840843077978	5.361183899419238e-07	190520.41886522656	5600.229050032582	1.9124253240969953	0.6648924029286042	34375.989264881995	30696.124405240178	37916685.346358374	183196.63039045208	1.015388161005809e-05	1.365915692206199	0.6437056305878376	0.695144046693909
17.08925359180425	136083.08938319905	36555.78611135436	31266.544162183895	12920.644581613027	54344.1702567709	18248.68408886071	0.001193680271971504	0.4244018647800338	878.8780610371668	5.372447045162801e-07	190419.45713174267	5659.500039682473	1.9038895209008457	0.6638662845294181	34375.99788539375	30716.080744799525	37916685.53625955	183201.03176691607	1.0152755295483731e-05	1.371938962837092	0.6437063197280283	0.693798135219971
17.074227617303357	136192.7143413501	36547.47452460258	31284.283204718344	12857.110379772776	51359.53108872781	18312.726101282402	0.0011930046745448608	0.4257237401134621	878.8721320192864	5.383584729410851e-07	190318.5977177768	5718.821767478542	1.895393521446045	0.6628411398140827	34376.00647406043	30735.952416306936	37916685.7261072	183205.43068525754	1.0151641527058925e-05	1.3778679807176637	0.643706995325455	0.6924762598865426
17.059482152978394	136296.2621189324	36539.16752905861	31301.635624389863	12795.083904493149	48389.40271543974	18375.675623980973	0.001192344541256618	0.4270221068570534	878.866295699222	5.394596168719823e-07	190217.83943895868	5778.19419681146	1.8869371365487249	0.661816971321282	34376.01503089232	30755.72988425116	37916685.91590136	183209.82714790996	1.015054038312803e-05	1.3837043007819818	0.6437076554587433	0.6911778931429513
