Clb2T	Clb5T	Cln	Cdc20	Cdh1	Sic1T	Trim2	Trim5	Swi5	Mcm	MBF	Pds1T	Esp1T	PoloT	Polo	Net1dep	Net1pp	RENT	RENTp	Cdc14n	Tem1	Cdc15	MEN	Esp1b	Clb2	Clb5	Sic1	Pds1	Esp1	Net1	Cdc14c	Values[PP]	Values[V2]	Values[V6]	Values[Vdsic]	Values[Vacdh]	Values[Vicdh]	Values[Vaswi]	Values[Viswi]	Values[Vd]	Values[Vp]	Values[Vexp]
0.2248648336026728	0.02696118772921327	0.052652252008959545	0.05847343965534175	0.8258957954004676	0.40861872364104673	0.21210013223468924	0.017721842836136245	0.9926702641404028	0.6358246397708173	0.13381036598464469	0.027259170044357538	0.25	0.23566801187818043	0.11087863358867603	0.0006885464095536932	0.9574430375624927	0.0392006802074998	0.038948768609703414	0.03607392571807376	0.6114731505538662	0.7390207783300827	0.561254691398769	0.0269515170449171	0.012764701367983551	0.009239344893077027	0.17879674857022132	0.0003076529994404387	0.2230484829550829	-0.0096437177699924	0.42472539407442644	0.04590135861986811	0.3562056621257212	0.06847343965534174	0.16298647053556048	0.12849983599387013	0.008440096724527111	0.4319401792180412	0.023311859353799546	0.023122785773210523	33.268206210625706	11.235093827975382
0.16876929781581373	0.029135124161305207	0.06591943425386004	0.03844450227041371	0.9347811313539652	0.5384671792577725	0.16444937418033703	0.02546535662932222	0.9962576922724156	0.4074014505862997	0.22646714305283078	0.03193565400951564	0.25	0.16523251685481724	0.039690151927254017	0.0011296905204290907	0.9418420740899576	0.05502054836460574	0.05440434874911218	0.0499024168680961	0.37195759313362703	0.7717688630451902	0.35271670773323865	0.031570662463939816	0.004319923635476702	0.0036697675319829867	0.3485524484481133	0.0003649915455758227	0.21842933753606023	-0.009862622454563152	0.39507703476729816	0.04545824235078064	0.39775690276862746	0.048444502270413706	0.15485853371570946	0.12002018293623232	0.003925122594406308	0.4050575181409174	0.014912287466725592	0.024260817104535	20.712312105696732	7.064334154664772
0.12509367705728752	0.03265354466808052	0.08462098979289684	0.022039983268823112	0.9987886858094582	0.6436333677671666	0.12255542831427034	0.029880600535186264	0.996470909995906	0.17916951011257798	0.32205188901309656	0.03825505418278949	0.25	0.10819983382020193	0.011101348680918421	0.003939485604644748	0.9205410170187754	0.07737330138565487	0.07397433754912502	0.10111072873738684	0.10380941245232998	0.795987957439503	0.09409873999563394	0.03781140445255427	0.002538248743017169	0.002772944132894258	0.49119733891770995	0.00044364973023522386	0.21218859554744576	-0.010914318404430245	0.32151596987695835	0.044859407985663784	0.42171947265066556	0.03203998326882311	0.17755387044116808	0.09948811282520909	0.00318123804939138	0.3417381156244357	0.013348832471179278	0.02896372250968688	5.242984180612077	1.8919747999126784
0.09460471426909042	0.037466317063114436	0.10767139744419235	0.009723204921113459	0.9994087598422801	0.7145633659712131	0.09275360036053959	0.034633518525309936	0.9948263369777387	0.0010877900042858635	0.41809563810804184	0.04624199295242206	0.25	0.06578199602578748	0.0029561146623261407	0.03471534350751206	0.888247010506366	0.11056290061556304	0.07642968586869596	0.25220068475008434	3.061391052061079e-05	0.8062226231812708	8.392127306987548e-06	0.045694536865180636	0.0018511139085508196	0.0028327985378045067	0.5871762470853635	0.0005474560872414312	0.2043054631348194	-0.011809911121929084	0.13723641463435265	0.044102717716359326	0.42073582442902335	0.019723204921113457	0.21087492105899916	0.04873694493280832	0.003198643459695413	0.18767655158436952	0.01305015585762879	0.04438783858219725	0.004667385473046744	0.010167842546139751
0.0743920965208842	0.04347293810080772	0.13411549150686847	0.0038613110669179526	0.9987879489603952	0.7479298259574447	0.07281500545550072	0.040223161631576465	0.9917224696877092	0.0004808601781616997	0.5139474790985845	0.05576492318910529	0.25	0.03875828093079185	0.0009067780081440964	0.07989703890413183	0.846755536357184	0.15192953507993956	0.07285469414889256	0.295769882259378	9.079734590998245e-06	0.8046835614274946	2.4744855032837237e-06	0.05508478073695806	0.0015770910653834932	0.0032497764692312543	0.6348916588703675	0.000680142452147231	0.19491521926304195	-0.011685071437123606	0.05230058266068249	0.04320098409184212	0.41990131069084985	0.013861311066917952	0.2508269723295322	0.024563271265986085	0.00350041599453878	0.11145455911255808	0.013225877884615187	0.050528070764668774	0.002485365889093263	0.010049489710065675
0.06115211044843461	0.05049431087440991	0.16316630688286243	0.001908949424186091	0.9977521705392363	0.7453850780893794	0.05966539227179416	0.04650191686006019	0.987933604220378	0.0004766552524676468	0.609197399826677	0.06644383562507215	0.25	0.023168398251726518	0.0003608843376521485	0.12563238782081362	0.8045612021319111	0.19379221729939727	0.06932041460848937	0.2851169835781397	3.486239158266082e-06	0.7989706514153337	9.428728093249328e-07	0.06560041464840509	0.0014867181766404574	0.003992394014349726	0.6392177689575249	0.0008434209766670643	0.18439958535159492	-0.011353419431308189	0.02109079912246309	0.04219069256564823	0.41929176315811306	0.011908949424186091	0.295707684706274	0.014880749244083114	0.004053764237827913	0.07811419583809101	0.013737654599082523	0.051383788642681685	0.0017090939631380095	0.010018857456186499
0.05247864411782645	0.05843190887590909	0.19417394797444187	0.0012591219308728042	0.9961630126996742	0.7127944921329241	0.05096109347098962	0.05329254531453456	0.9835812687004689	0.00047778825655893223	0.7033874670925686	0.07806705572704566	0.25	0.014175097819181503	0.0001869089940942966	0.1687947188178068	0.7646779963095315	0.23321513522998175	0.066014661392594	0.2573197387845093	1.7371606228114679e-06	0.7918567043162508	4.659380329579385e-07	0.07702488505141185	0.0015175506468368268	0.005139363561374524	0.6085408533473998	0.001042170675633808	0.1729751149485882	-0.010893131539513101	0.009465125985508945	0.04109249951141078	0.41859111727295695	0.011259121930872805	0.34457475037808544	0.010559129959187962	0.004915224696904366	0.06092907374241081	0.014613297994449307	0.05018535363208105	0.001393579996417281	0.010009318760659159
0.046807390340615374	0.06723124786790828	0.22658161347289602	0.0010436544876904665	0.993755538433712	0.6586995794746583	0.045155002389244	0.06039029041614611	0.9784823672404875	0.00048345620439096693	0.7957966421024925	0.09053232855090014	0.25	0.00898724036089034	0.00011706903616857347	0.20846867505957498	0.7279734830166282	0.26933461442513235	0.06300018975604157	0.22567187170265263	1.043242191735792e-06	0.784341686246855	2.774822493289296e-07	0.08924739492310549	0.0016523879513713757	0.006840957451762179	0.5531542866692681	0.0012849336277946655	0.16075260507689454	-0.010308097441760535	0.004993513872215027	0.03991691882001507	0.4176065808222538	0.011043654487690466	0.3968591110156111	0.008268210312744087	0.006196813606876489	0.05012788821274555	0.01595691206450732	0.04816196312376285	0.0012818189165317525	0.010005549644986579
0.0431191325156387	0.07684685284499218	0.25986256140109026	0.0009737190040826856	0.9900426518785539	0.5924056370013424	0.04122339209640494	0.06752693560142879	0.972189265064021	0.0004938373980397262	0.8849191926860572	0.10377438381337366	0.25	0.005995403194728753	8.366201503252157e-05	0.24452351814174397	0.6945652165943429	0.30201632268872136	0.06029329926567998	0.1948340072837894	7.113574832008249e-07	0.7767887196967714	1.8762229275739938e-07	0.10218997584918675	0.001895740419233766	0.009319917243563389	0.4836553093035087	0.001584407964186893	0.14781002415081326	-0.009581539283064266	0.0031496700274892264	0.038671319218916124	0.4161144326518298	0.010973719004082685	0.4522251574272297	0.00678992122676045	0.008065767549441893	0.04211647148424711	0.017937808142289423	0.04579338467064285	0.0012892381332423296	0.010003752445855147
0.04075319390851618	0.08721278313176618	0.2933494120808114	0.0009535028492243352	0.9842520267222343	0.5222766433916025	0.03848723955598649	0.07434325244673107	0.9640075857878161	0.0005097394695150447	0.9654202356759685	0.11771911462134765	0.25	0.004271923288224172	6.677194290884635e-05	0.2770955098822348	0.664315033657084	0.3313673117214963	0.05789472639866136	0.1663482303469709	5.384032218313187e-07	0.7693241746140873	1.4081943551932397e-07	0.11576086231916899	0.0022659543525296796	0.012869530685035104	0.40944615138888485	0.0019582523021786508	0.13423913768083104	-0.00868234537858026	0.0022844579315328684	0.037364409381171755	0.41379616097381616	0.010953502849224335	0.5102950881963466	0.005675784289868988	0.010742786187877513	0.03555410400092705	0.020785125190041165	0.0432767666430918	0.0013867916712638757	0.010002816388710386
0.039287224093062394	0.0980875261254902	0.3248681893858625	0.0009516654102223445	0.9753260062635182	0.4549398652149598	0.036502272634828414	0.080349183827324	0.9529950980836595	0.0005321912628974642	0.998742065350877	0.13212153605837873	0.25	0.003282441058550203	5.9239625916239296e-05	0.3064041997034522	0.6370019028973314	0.3575623125444919	0.055802261779904445	0.14064155923705432	4.500671836394021e-07	0.7619848192537442	1.1673538712428585e-07	0.12969981247375034	0.0027849514582339724	0.017738342298166204	0.33808840875280743	0.0024217235846283884	0.12030018752624967	-0.007564215441823286	0.001796128218453763	0.03602115605552699	0.4102255690464295	0.010951665410222345	0.5683488715915941	0.004758085242647758	0.014415154781954011	0.02992444006586463	0.02469623245274164	0.040712543207774114	0.0015637876833996492	0.010002334707742486
0.0384579615131053	0.10894039501682355	0.35021903871043086	0.0009584885114522309	0.9621036060009525	0.3958635007419045	0.035007154867096456	0.08499980910100535	0.9380736381286039	0.0005612355968194827	0.9984953418765186	0.14644952193060598	0.25	0.0027195160000722573	5.781440541304089e-05	0.33270079474645237	0.6123727837181967	0.3807888619289521	0.05401176856705682	0.11774684107442189	4.1176925776279557e-07	0.754774122693614	1.0592425453039044e-07	0.14345827978409806	0.0034508066460088443	0.02394058591581819	0.2758565367738027	0.0029912421465079497	0.10654172021590197	-0.006161645647148718	0.0014642969966260357	0.03469440194143671	0.4049372912515262	0.01095848851145223	0.6201113431893002	0.003971694331220467	0.019093471702703993	0.025013665211510414	0.029680842759868063	0.038180949847014006	0.0018042269873591917	0.010002118485090607
0.0381078947400432	0.11966927922294102	0.369920943983122	0.0009715389183394234	0.9434417293351367	0.34717946054929233	0.03384788478972678	0.08815743158183365	0.9180856533173721	0.0005968047684887214	0.9979407845481392	0.1606002186264118	0.25	0.0024066897340051423	6.0876385263032256e-05	0.3562452363122286	0.5901669592266338	0.4012180204492437	0.05251550775019896	0.0975744458870592	4.0436185767486425e-07	0.7476844191769512	1.0317696879971296e-07	0.15689172930235323	0.004260009950316419	0.03151184764110736	0.22517414417773185	0.0037084893240585674	0.09310827069764677	-0.004384979675877365	0.0012075336636971357	0.0333981326929516	0.39747384562588856	0.010971538918339423	0.6664251311575304	0.0032894934757209163	0.024804286128843174	0.020722422841108975	0.035763890705988725	0.035728193301011346	0.0020980221914888384	0.010002063539375994
0.03815066965564861	0.13027282988535788	0.3852082484870958	0.0009909461599794402	0.918263625774604	0.3076328064603473	0.032931800693492885	0.08986413735778088	0.8918425093681928	0.0006392866470686802	0.9972178025948059	0.17457139049491802	0.25	0.002243294719865028	6.78097727910528e-05	0.37728803558479745	0.5701319487514008	0.4189842973033007	0.05130400804758884	0.08002048186274882	4.1765652335498736e-07	0.740704055327872	1.0571880371119039e-07	0.16993801761068142	0.005218868962155725	0.04040869252757699	0.1848368684090735	0.004633372884236598	0.08006198238931858	-0.002116246054701399	0.0009952208339505386	0.03213841133256454	0.38740454492583953	0.01099094615997944	0.7090674957101091	0.0026991807060676265	0.03151527415416897	0.016999317206500303	0.04291595387676061	0.03339368775083027	0.002443529567621309	0.010002114376074223
0.038549026202094355	0.14074925139046504	0.3970405214559656	0.0010178911990461842	0.8855826739676314	0.2747991517878864	0.03219647891305401	0.09014995611644233	0.8582076166620016	0.0006899302590545621	0.9962784153297393	0.18835989355191435	0.25	0.0021726317153268654	7.86467940400614e-05	0.3960686219067115	0.5520230579155828	0.4341873018233081	0.05036810607550829	0.06499721123959144	4.46416825589656e-07	0.7338191632306673	1.1210686236563337e-07	0.1825017584998081	0.006352547289040355	0.050599295274022724	0.15245271675839003	0.005858135052106251	0.0674982415001919	0.0007896402611090593	0.0008154869371004848	0.030924527190151405	0.3743348587069572	0.011017891199046184	0.7494644673100745	0.0021945624183178887	0.039203573347078656	0.013814929185018775	0.051125745100037215	0.03122003170891549	0.0028489916483319605	0.010002242137247312
0.039302141592872375	0.15109571029138288	0.4061594439382675	0.0010542516928093903	0.8444507360930781	0.24627295181503195	0.0315847949082293	0.08896655436942726	0.8161272875523863	0.0007514593934330292	0.9950412656599622	0.20196085348985962	0.25	0.002163713615631665	9.405385008471726e-05	0.41281411442348376	0.5356006547382658	0.4469105260758005	0.049703894276332934	0.05242602118231816	4.8904651400254e-07	0.7270126990966215	1.2185010881472416e-07	0.19443412737142587	0.007717346684643086	0.062129155921955614	0.12572160253737544	0.007526726118433747	0.05556587262857415	0.00448881918593369	0.0006634527418813985	0.029770957104970026	0.35788571960651216	0.01105425169280939	0.7889321711205987	0.001771816458033964	0.047905560808852436	0.01114865697834503	0.06045554028378825	0.0292528965838651	0.003335755844823745	0.010002437002176295
0.04044047991645175	0.1613077211827631	0.41313291699532906	0.0011027329835976854	0.7938770756298709	0.22010629266287102	0.031028848143548695	0.08617015444758658	0.7646179863661076	0.0008286944432546008	0.9933647748941664	0.21536677915451416	0.25	0.0022009525241581244	0.00011551543572222028	0.4277348500565461	0.5206286594814932	0.45726281135448066	0.04932132702163952	0.04220044008312079	5.476078992107462e-07	0.7202619538207456	1.3537628484568138e-07	0.2055058792023928	0.00941163177290306	0.07513756673517653	0.10290729007173573	0.00986089995212136	0.044494120797607235	0.009108529164026158	0.0005367485623986035	0.028699987864962813	0.33766110355030815	0.011102732983597685	0.8287977725091527	0.0014270377712132043	0.05772964032229851	0.00897683657902276	0.07105899093783392	0.027536555034622184	0.0039409569622402526	0.010002707525696914
0.04202698694356397	0.17137810339814857	0.41838623037969286	0.0011673009884716789	0.7327595129396747	0.1948898115136415	0.03043840854948437	0.08155563277558693	0.7027386346236162	0.0009293760650896269	0.9910006625091942	0.22856611661272966	0.25	0.0022785668313272797	0.00014570118547686694	0.441014536298496	0.506876253441731	0.4654322166646313	0.04925554468201131	0.03413422262475502	6.288624870064987e-07	0.7135350015657285	1.5425046421138378e-07	0.21538790645620134	0.011588578394079604	0.08982247062256161	0.08289577018857017	0.013178210156528316	0.03461209354379868	0.014691529893637758	0.0004335607106137341	0.027743612430890095	0.313220535274717	0.01116730098847168	0.8704014436028217	0.0011540948919267708	0.0688303961026844	0.007260405235564738	0.08316114216396102	0.026105792016356766	0.004721201224884502	0.010003085009284228
0.0441643519365214	0.18129516584059502	0.4222206395429296	0.0012539547491527195	0.6598637620350124	0.16970631917518833	0.02968890157261167	0.07493104388905945	0.6295982481997744	0.00106554238396175	0.987509227961628	0.24154079072787757	0.25	0.0023979040047542575	0.0001891201979775375	0.45279348392591884	0.4941235771063672	0.47171287421270003	0.04957804500968824	0.02793547130933417	7.466599457758026e-07	0.7067859468577824	1.8170961865929648e-07	0.22369189244642196	0.014475450363909724	0.10636412195153555	0.06508637371351719	0.01784889828145561	0.026308107553578073	0.021163548680932787	0.00035165447796581267	0.026939602445261748	0.2840709002889202	0.011253954749152719	0.9150101039452849	0.0009435604826697687	0.08135210947820803	0.005938748739832646	0.09701081664560651	0.02497690133952069	0.005759094527296148	0.010003634192373186
