PGA	GAP	DPGA	RuBP	Ru5P	Pi
0.12793160514191154	4.085167268895512	0.5308817256571456	0.67025136009099	0.03896274290124749	6.165672211565056
0.12809477281515075	4.105815208725031	0.5317980411019209	0.6712235870225925	0.039004907557625715	6.1410418546531655
0.1282557254690172	4.126338062423307	0.5327026978496525	0.6721829729605188	0.03904648766147487	6.116588382825857
0.12841450651917868	4.146736792239991	0.5335959089821087	0.6731297624701225	0.03908749493340647	6.092309863402962
0.12857115828182625	4.16701235459652	0.5344778826309575	0.6740641940785189	0.03912794081546389	6.068204392887235
0.12872572200544935	4.187165699905133	0.5353488220406007	0.6749865005043784	0.039167836427791085	6.044270096571667
0.12887823791028918	4.207197772437714	0.5362089257677638	0.6758969088298509	0.039207192615935256	6.020505127840832
0.12902874521294902	4.227109510132761	0.5370583877562322	0.6767956406309047	0.03924601995095295	5.996907667929062
0.1291772821649337	4.246901844539182	0.5378973975266608	0.6776829121964643	0.039284328731802445	5.973475925117832
0.12932388607275994	4.266575700727919	0.5387261402524907	0.6785589346248289	0.0393221289986487	5.950208134446033
0.12946859333047245	4.286131997166388	0.5395447968859415	0.6794239139997336	0.03935943053939728	5.927102557192392
0.12961143944446224	4.305571645651692	0.5403535442757242	0.6802780515215064	0.03939624289695947	5.904157480412425
0.12975245906076427	4.3248955512353415	0.5411525552791037	0.681121543652109	0.039432575377906606	5.881371216463561
0.1298916859918975	4.3441046121651805	0.541941998879948	0.681954582259862	0.03946843705823844	5.858742102505063
0.13002915323735084	4.363199719855168	0.542722040276654	0.6827773547273057	0.039503836790669274	5.836268500108891
0.13016489300646233	4.382181758831995	0.5434928409714991	0.6835900440734477	0.03953878321168849	5.813948794859961
0.1302989367439412	4.401051606667141	0.544254558882028	0.6843928290915128	0.03957328474755222	5.791781395894282
0.1304313151526856	4.419810133937631	0.5450073484465352	0.6851858844706423	0.03960734962056191	5.769764735454766
0.13056205821264524	4.438458204227418	0.5457513607096246	0.6859693808967826	0.03964098585493562	5.747897268492186
0.1306911952025346	4.4569966740984155	0.54648674341143	0.6867434851698907	0.03967420128280559	5.726177472253601
0.1308187547176784	4.475426393100726	0.5472136410638423	0.687508360299825	0.039707003549723584	5.704603845904536
0.1309447646908925	4.493748203739221	0.5479321950357807	0.688264165618546	0.039739400119961535	5.683174910141271
0.13106925241117925	4.511962941460309	0.548642543645854	0.6890110568812459	0.039771398281769156	5.661889206792543
0.13119224454183123	4.53007143465309	0.5493448222387505	0.6897491863638138	0.03980300515250067	5.640745298447449
0.1313137671368954	4.548074504661063	0.5500391632630125	0.690478702951909	0.03983422768327703	5.61974176808892
0.1314338456577851	4.565972965801573	0.5507256963353507	0.6911997522307091	0.03986507266385581	5.598877218744666
0.13155250499272303	4.583767625338063	0.5514045483384394	0.6919124765899399	0.0398955467276624	5.578150273084793
0.13166976946617626	4.601459283567175	0.5520758434458443	0.6926170152764843	0.03992565635462143	5.557559573167369
0.1317856628627372	4.619048733754375	0.552739703243999	0.6933135045216692	0.03995540787789404	5.537103779973657
0.1319002084318545	4.636536762232979	0.5533962467476309	0.6940020775690381	0.0399848074850789	5.516781573216747
0.13201342891277512	4.653924148359856	0.554045590508898	0.6946828648081947	0.040013861225266144	5.4965916508679165
0.13212534653806243	4.671211664596671	0.554687848642822	0.6953559937958791	0.040042575009911555	5.476532728977952
0.13223598305704454	4.688400076489533	0.5553231329226249	0.696021589381627	0.0400709546194526	5.456603541225466
0.13234535973929587	4.705490142753656	0.5559515528020466	0.696679773728556	0.040099005704065147	5.4368028387417775
0.13245349739663165	4.72248261525006	0.5565732155120189	0.6973306664318148	0.04012673378999491	5.417129389675645
0.13256041638596153	4.739378239083185	0.5571882260742763	0.6979743845361932	0.04015414428025793	5.397581979029655
0.13266613663051097	4.75617775257884	0.5577966873972867	0.6986110426500023	0.04018124246051439	5.378159408235557
0.1327706776220841	4.772881887378617	0.5583987002893804	0.6992407529590967	0.040208033499684145	5.358860495002659
0.13287405844118574	4.789491368432924	0.5589943635466226	0.6998636253358214	0.04023452245556355	5.339684072905439
0.132976297759189	4.806006914083595	0.5595837739677282	0.7004797673522277	0.04026071427535951	5.320628991241944
0.133077413857138	4.822429236072207	0.5601670264360085	0.7010892843818053	0.04028661380094896	5.3016941146340795
0.13317742462793547	4.838759039617322	0.5607442139323168	0.7016922796130692	0.040312225769393514	5.282878322894575
0.13327634759393978	4.8549970234292905	0.561315427614302	0.7022888541447595	0.04033755481787847	5.264180510640768
0.13337419990899785	4.871143879787966	0.5618807568276343	0.7028791069982974	0.04036260548418943	5.245599587166986
0.13347099837508342	4.887200294561216	0.5624402891809391	0.703463135208273	0.04038738221135756	5.2271344760739185
0.13356675944410615	4.9031669472811865	0.5629941105572261	0.7040410338335396	0.04041188934812429	5.208784115145051
0.13366149923360693	4.919044511169081	0.563542305183757	0.7046128960426206	0.0404361311532774	5.19054745599128
0.1337552335286542	4.934833653206683	0.5640849556435292	0.7051788131253436	0.040460111796136074	5.172423463930781
0.1338479777962026	4.950535034168934	0.5646221429403063	0.7057388745710651	0.040483835360538664	5.154411117651582
0.13393974718756366	4.966149308689912	0.565153946511633	0.706293168083216	0.04050730584545882	5.136509409087367
0.13403055655105683	4.981677125302484	0.5656804442868785	0.7068417796485481	0.040530527168525066	5.11871734310708
0.13412042043525502	4.997119126499945	0.566201712704019	0.7073847935557315	0.04055350316687691	5.101033937378422
0.1342093531000291	5.012475948780701	0.5667178267601577	0.7079222924559763	0.04057623760020664	5.083458222086795
0.13429736852045807	5.027748222707066	0.5672288600312213	0.7084543573852253	0.0405987341518176	5.065989239787766
0.13438448039641954	5.042936572953575	0.5677348847163566	0.7089810678169294	0.04062099643125758	5.048626045152176
0.13447070215709894	5.058041618363212	0.5682359716597211	0.7095025016874125	0.040643027975531994	5.031367704809891
0.13455604696928555	5.073063971998621	0.56873219038944	0.7100187354417083	0.040664832251384675	5.0142132971184115
0.13464052774230742	5.088004241196265	0.5692236091414995	0.7105298440611836	0.04068641265663073	4.99716191199943
0.13472415713525068	5.10286302761938	0.5697102948936748	0.7110359011035569	0.04070777252213129	4.980212650728776
0.1348069475621768	5.117640927311313	0.570192313390804	0.7115369787320496	0.04072891511321418	4.963364625767588
0.13488891119840773	5.132338530748999	0.5706697291746272	0.7120331477503358	0.04074984363138498	4.946616960571282
0.13497005998560646	5.14695642289668	0.5711426056081814	0.7125244776309622	0.040770561215694535	4.929968789423731
0.13505040563786955	5.161495183259183	0.5716110049049227	0.7130110365492479	0.04079107094440421	4.913419257250202
0.13512995964774913	5.175955385932501	0.5720749881567694	0.7134928914166937	0.04081137583668583	4.896967519436138
0.13520873328922497	5.190337599654059	0.5725346153481276	0.713970107897789	0.04083147885349591	4.880612741711385
0.13528673762662985	5.2046423878626955	0.5729899453997658	0.7144427504596225	0.0408513828998171	4.864354099892081
0.13536398351327858	5.218870308750678	0.5734410361666472	0.7149108823654328	0.04087109082386144	4.8481907798480215
0.13544048160369224	5.233021915312442	0.5738879444897109	0.7153745657412948	0.04089060542108498	4.83212197720077
0.13551624235129964	5.2470977554032165	0.5743307261884955	0.715833861564554	0.040909929433712904	4.816146897305671
0.13559127601763368	5.26109837178946	0.5747694361053765	0.7162888297147452	0.04092906555274912	4.800264754999914
0.13566559267543093	5.275024302191391	0.575204128117933	0.716739528990716	0.0409480164189042	4.7844747744969744
