V	h1	x1	n1	c	Values[i_Na]	Values[Vs]	Values[m_infinity]	Values[alpha_m]	Values[beta_m]	Values[h_infinity]	Values[alpha_h]	Values[beta_h]	Values[tau_h]	Values[x_infinity]	Values[i_Ca]	Values[n_infinity]	Values[i_K]	Values[alpha_n]	Values[beta_n]	Values[tau_n]	Values[i_K_Ca]	Values[i_L]
-54.42668160119561	0.9008246537938389	0.28462549511264057	0.03130805831494375	0.40113639449236804	0.0004949311046979091	12.912141944154513	0.01176128908323134	0.09317566509349651	7.8290567053650895	0.8974009137063311	0.1281098558729094	0.014646691302651591	87.56165827286078	0.3398411376937565	0.24029986051457564	0.032898467994805086	-5.929937805644332e-06	0.006350506460832484	0.1866829947294137	64.755599017398	-0.2747433179598359	0.04328004480358681
-54.4173492769448	0.9007849051759483	0.2848606232805924	0.03133267740163206	0.40115721925397235	0.0004970294415852767	12.923424724173742	0.011778494158229992	0.09325511966818707	7.824150825049023	0.8972465082150978	0.128037604488632	0.014662983717989825	87.59599492260506	0.340155262905092	0.24047178730725954	0.03293087970105381	-5.951310207851755e-06	0.006356079564099412	0.18665666779642776	64.76256190815903	-0.2748758624750992	0.043252047830834375
-54.40800351703606	0.9007438683995836	0.28509608815256293	0.03135741383858502	0.40117814762033216	0.0004991388988227782	12.934723747903405	0.011795748226749293	0.09333475094168418	7.819240962570781	0.8970916759605738	0.12796528992108544	0.01467931748101176	87.630371926813	0.3404699812709512	0.2406439161147475	0.0329633673071146	-5.972836968092344e-06	0.006361665258381308	0.18663030668158032	64.76953354250745	-0.27500863264341835	0.04322401055110815
-54.39864437366291	0.9007015542597336	0.28533189081497423	0.03138226696220502	0.4011991797065633	0.0005012595357181607	12.946038952241537	0.011813051328820639	0.09341455877981246	7.814327156682499	0.8969364167402727	0.12789291272690229	0.014695692596652585	87.66478900355067	0.3407852914256267	0.24081624781357824	0.03299593077956907	-5.994518487734624e-06	0.00636726353549358	0.18660391154759154	64.77651387373288	-0.2751416278747898	0.04319593312098871
-54.389271897340095	0.9006579734153114	0.2855680323438352	0.03140723611876059	0.4012203156282748	0.0005033914122054379	12.957370276115824	0.011830403507505291	0.09349454306209984	7.809409445190393	0.8967807303256099	0.1278204734488963	0.01471210907268207	87.69924587669345	0.3411011920554072	0.2409887832665232	0.03302857009057256	-6.016355177123644e-06	0.006372874388213491	0.18657748255238318	64.78350285637644	-0.2752748476019258	0.04316781569202029
-54.37988613680706	0.9006131363891875	0.28580451380411	0.03143232066418528	0.4012415555015843	0.0005055345888753158	12.968717660600262	0.011847804809093237	0.09357470368265305	7.80448786490677	0.8966246164601327	0.12774797261535165	0.014728566919888518	87.73374227627312	0.3414176819019471	0.24116152332176302	0.03306128521821439	-6.038347455519534e-06	0.006378497810341737	0.18655101984880976	64.79050044630156	-0.27540829128155225	0.04313965841042118
-54.37048713932834	0.9005670535722733	0.28604133625167644	0.03145751996425102	0.4012628994430699	0.0005076891269163022	12.980081048552037	0.011865255282566347	0.09365504054764319	7.799562451810131	0.8964680748643543	0.12767541074237745	0.014745066151566797	87.76827793736663	0.34173475975225187	0.24133446881538356	0.03309407614549482	-6.060495751207832e-06	0.00638413379652622	0.18652452358550828	64.79750660046903	-0.27554195839038076	0.04311146141798502
-54.36107495065316	0.9005197352241264	0.2862785007330611	0.03148283339441992	0.4012843475697767	0.0005098550881318104	12.991460384660328	0.011882754979690963	0.09373555357569589	7.794633241026319	0.8963111052349368	0.12760278833362643	0.014761606783602204	87.80285260023753	0.34205242444014206	0.2415076205710238	0.03312694286048697	-6.082800501464321e-06	0.006389782342289567	0.18649799390678734	64.8045212769662	-0.2756758484256538	0.043083224851959465
-54.35164961505016	0.9004711914743229	0.2865160082856646	0.03150826033976702	0.40130589999921096	0.0005120325349404385	13.002855615404357	0.01190030395497139	0.09381624269764026	7.789700266849011	0.8961537072451241	0.1275301058805936	0.014778188834422747	87.8374660102016	0.3423706748451818	0.24168097940015182	0.033159885356237144	-6.105262152552758e-06	0.006395443444011664	0.18647143095272764	64.81154443498012	-0.27580996090468085	0.04305494884515045
-54.3422111753283	0.9004214323236533	0.28675385993789587	0.03153380019489444	0.4013275568493371	0.0005142215303793041	13.01426668902809	0.0119179022656287	0.09389710785637477	7.784763562752963	0.8959958805449479	0.12745736386280762	0.014794812324975301	87.87211791754326	0.3426895098920727	0.24185454610222518	0.0331929036307126	-6.1278811597207185e-06	0.006401117098920367	0.18644483485924354	64.81857603478116	-0.27594429536456033	0.04302663352598488
-54.332759672703304	0.9003704676435114	0.28699205670829675	0.031559452363728466	0.40134931823859865	0.0005164221381428539	13.025693555701707	0.011935549971868	0.09397814900805773	7.779823161326491	0.8958376247588454	0.12738456274683263	0.01481147727897434	87.90680807799846	0.3430089285552677	0.2420283214635563	0.033225997687290704	-6.150657987150736e-06	0.006406803305175225	0.18641820575770976	64.82561603782132	-0.2760788513639748	0.04299827901810989
-54.323295147065785	0.9003183071799817	0.28723059960729347	0.03158521625962091	0.40137118428587576	0.00051863442252991	13.037136167197474	0.011953247136396415	0.09405936611985555	7.774879094413968	0.8956789394899992	0.1273117029883643	0.014828183722442774	87.94153625176352	0.34332892985001046	0.24220230625954478	0.03325916753384198	-6.17359310802927e-06	0.006412502061709596	0.18639154377571931	64.83266440653387	-0.27621362847959524	0.042969885441197335
-54.313817636984524	0.9002649605548297	0.2874694896372156	0.03161109130524977	0.40139315511048423	0.0005208584484506071	13.048594476885711	0.01197099382443312	0.09414075916995504	7.769931393119625	0.8955198243202613	0.127238785032283	0.014844931683718001	87.97630220347615	0.34364951283231354	0.24237650125469204	0.03329241318273774	-6.196687004539347e-06	0.0064182133682316655	0.18636484903709544	64.83972110432971	-0.2763486263060395	0.042941452910953554
-54.30432717971916	0.9002104372666007	0.2877087277923775	0.03163707693252718	0.40141523083217356	0.0005230942814312471	13.06006843971953	0.011988790103701933	0.0942223281474959	7.764980087816201	0.8953602788102359	0.12716580931277785	0.014861721193441495	88.01110570216264	0.3439706765986167	0.24255090720269348	0.03332573465082494	-6.219940167856512e-06	0.006423937225219836	0.18633812166192967	64.84678609558736	-0.27648384445570406	0.04291298153915748
-54.294823811260066	0.9001547466920377	0.2879483150593363	0.031663172582527856	0.4014374115711207	0.0005253419876128159	13.071558012186586	0.012006636044372663	0.09430407305226825	7.760025208167779	0.8952003024998197	0.12709277625368048	0.014878552284500031	88.04594652108479	0.3442924202845245	0.24272552484675958	0.03335913195930503	-6.24335309815323e-06	0.006429673633901636	0.18631136176669652	64.85385934562228	-0.2766192825582318	0.04288447143378018
-54.2853075662608	0.9000978980860992	0.2881882524164472	0.03168937770535429	0.4014596974479405	0.0005276016337744805	13.083063152390693	0.012024531719204038	0.09438599389533389	7.755066783096614	0.8950398949069364	0.127019686267973	0.014895424992157059	88.0808244379806	0.3446147430671767	0.2429003549190345	0.03339260513399026	-6.2669263045863516e-06	0.006435422596297451	0.18628456946406588	64.86094082073632	-0.27675494026141995	0.0428559226987824
-54.27577847801499	0.9000399005825545	0.28842854083370806	0.03171569176002804	0.40148208858369006	0.000529873287347186	13.094583820079876	0.01204247720360436	0.09446809069926854	7.750104840773159	0.8948790555270097	0.12694653975763764	0.014912339354106274	88.11573923514229	0.34493764416612405	0.2430753981403868	0.03342615420540518	-6.290660305292101e-06	0.006441184115237652	0.18625774486284025	64.86803048823403	-0.276890817231534	0.042827335434044954
-54.266236578723216	0.899980763198362	0.28866918127450736	0.031742114214551996	0.40150458509982506	0.0005321570163590912	13.10611997632364	0.012060472575145155	0.09455036349590293	7.745139408757069	0.8947177838373377	0.12687333711573265	0.014929295410009771	88.15069069843105	0.34526112283436716	0.24325065522263975	0.033459779207866115	-6.314555627429143e-06	0.006446958194204232	0.18623088806870852	64.87512831622324	-0.2770269131497271	0.04279870973616963
-54.2566818994232	0.8999204948336567	0.288910174695163	0.03176864454577418	0.4015271871182115	0.0005344528894592465	13.117671583597357	0.012078517913706985	0.09463281232695991	7.7401705139626324	0.8945560792958018	0.12680007872587962	0.014946293201632342	88.18567861752685	0.3455851783607967	0.24342612686797133	0.03349348017974349	-6.338612807167234e-06	0.006452744837375588	0.18620399918405164	64.8822342736663	-0.27716322771297935	0.04277004569826958
-54.247114470022645	0.8998591042730761	0.28915152204513517	0.031795282239312085	0.40154989476112046	0.0005367609759173942	13.129238605742628	0.012096613301432404	0.09471543724380833	7.735198182677624	0.8943939413413036	0.12672676496253907	0.014963332772794033	88.22070278580159	0.3459098100691553	0.24360181376917778	0.033527257163363626	-6.362832389692999e-06	0.006458544049609414	0.1861770783080371	64.88934833035476	-0.2772997606336595	0.04274134341006791
-54.237534319324816	0.8997966001869718	0.2893932242671913	0.031822026789475245	0.4015727081512235	0.0005390813456253631	13.140821007936296	0.01211475882269201	0.09479823830727764	7.730222440578396	0.8942313693940835	0.1266533961912301	0.014980414169335052	88.255763000219	0.3462350173172421	0.24377771660987588	0.033561110204935046	-6.387214929217085e-06	0.006464355836429785	0.18615012553669308	64.8964704568897	-0.2774365116391834	0.042712602957974445
-54.227941474902025	0.8997329911302892	0.28963528229657104	0.031848877699142256	0.40159562741161337	0.0005414140691347059	13.15241875684346	0.012132954564339176	0.09488121558878904	7.725243312665947	0.8940683628534565	0.12657997276758512	0.014997537439352353	88.29085906179104	0.34656079950128305	0.2439538360634231	0.03359503935501321	-6.41176098899195e-06	0.006470180204106688	0.18612314096255467	64.90360062477492	-0.277573480473715	0.04268382442470606
-54.21833596328769	0.8996682855463304	0.28987769706224564	0.03187583447973331	0.4016186526657731	0.0005437592176188693	13.164031820385176	0.012151200615361048	0.09496436916873151	7.720260823367508	0.8939049211009538	0.12650649503884498	0.01501470263286788	88.32599077486813	0.34688715604948306	0.2441301727945234	0.03362904466783877	-6.436471141308891e-06	0.006476017159542145	0.18609612467520648	64.91073880627339	-0.2777106668955892	0.04265500788986308
-54.20871781002081	0.8996024917682534	0.2901204694872063	0.031902896651138546	0.40164178403756856	0.0005461168628698471	13.175660167684853	0.012169497066807913	0.09504769913611127	7.715274996561165	0.8937410435009712	0.12643296334421963	0.015031909801759207	88.36115794697064	0.3472140864205846	0.24430672745958903	0.033663126201196304	-6.461345967505213e-06	0.00648186671024574	0.18606907676140935	64.91788497437351	-0.2778480706767187	0.0426261534300624
-54.199087039637284	0.8995356180197595	0.29036360048840426	0.03193006374163034	0.40166502165125023	0.0005484870773074189	13.187303769078525	0.01218784401182272	0.09513120558865827	7.710285855573021	0.8935767294005197	0.12635937801484406	0.01504915899978442	88.39636038881369	0.3475415901042214	0.24448350070665614	0.03369728401645977	-6.486386057975302e-06	0.006487728864342193	0.1860419973050784	64.92503910279476	-0.2779856916027107	0.04259726111891183
-54.189443675700225	0.8994676724163747	0.29060709097694637	0.03195733528778737	0.40168836563144805	0.0005508699339791605	13.198962596078431	0.012206241545597062	0.09521488863259768	7.705293423194382	0.8934119781296376	0.1262857393740292	0.015066450282537794	88.431597914191	0.3478696666199555	0.2446604931756271	0.03373151817850099	-6.511592012179489e-06	0.0064936036305554105	0.18601488638736954	64.93220116596464	-0.27812352947246316	0.042568331027100656
-54.1797877407794	0.8993986629658705	0.290850941857956	0.03198471083441388	0.4017118161031748	0.0005532655065726144	13.210636621397711	0.01222468976542338	0.09529874838285911	7.700297721672723	0.8932467890009351	0.12621204773712652	0.01508378370749611	88.466870340043	0.3481983155180363	0.24483770549808503	0.033765828755777445	-6.536964438665385e-06	0.006499491018223348	0.185987744086624	64.93937113903309	-0.2782615840984423	0.042539363222338186
-54.17011925638189	0.8993285975678497	0.29109515403011177	0.03201218993445456	0.4017353731918371	0.0005556738694396206	13.222325819034296	0.012243188770841467	0.09538278496371358	7.695298772677416	0.8930811613083027	0.12613830341101992	0.015101159334153139	88.50217748670383	0.3485275363818267	0.2450151382966936	0.03380021582059458	-6.562503955101461e-06	0.006505391037342758	0.1859605704781752	64.94654899792326	-0.278399855307616	0.04251035776914564
-54.16043824317502	0.8992574840183095	0.2913397283871138	0.032039772148936344	0.4017590370231998	0.0005580950975496532	13.234030164001396	0.012261738663225637	0.09546699850686896	7.690296597416559	0.8929150943306216	0.126064506695847	0.015118577223629014	88.53751917708068	0.3488573288202738	0.24519279218707077	0.033834679448328776	-6.588211188241252e-06	0.006511303698435651	0.18593336563497723	64.95373471916538	-0.27853834293846186	0.04248131472952507
-54.150744720941546	0.8991853300096446	0.29158466581738335	0.032067457046885475	0.40178280772339303	0.0005605292665076363	13.245749632381674	0.012280339545882438	0.0955513891518884	7.68529121661519	0.8927485873309048	0.12599065788467542	0.015136037438759383	88.57289523681146	0.3491876924694914	0.24537066777739674	0.03386921971760024	-6.614086773951416e-06	0.006517229012578759	0.18590612962748052	64.96092827992928	-0.2786770468415722	0.04245223416282462
-54.14103870859983	0.8991121431317597	0.2918299672041928	0.03209524420525059	0.4018066854189088	0.0005629764525560874	13.257484201302816	0.01229899152402418	0.09563595704604409	7.680282650527108	0.8925816395565499	0.12591675726367532	0.015153540044067835	88.60830549418493	0.34951862699212244	0.24554876566857398	0.033903836710214984	-6.640131357224648e-06	0.006523166991393362	0.18587886252369037	64.96812965800882	-0.27881596687938315	0.042423116125799465
-54.13132022422872	0.8990379308732572	0.2920756334258252	0.03212313320882667	0.40183067023659724	0.0005654367325760623	13.269233848907476	0.01231769470473326	0.09572070234412976	7.675270918949068	0.8924142502396749	0.12584280511232676	0.0151710851057298	88.643749780044	0.3498501320765471	0.2457270864544254	0.03393853051108974	-6.66634559219216e-06	0.006529117647032227	0.18585156438923847	64.97533883180276	-0.278955102925844	0.04239396067268615
-54.12158928498045	0.8989627006204983	0.2923216653549942	0.032151123650195464	0.40185476230368045	0.0005679101841157645	13.280998554458634	0.01233644919714216	0.09580562520924993	7.6702560411772245	0.8922464185955229	0.12576880170277482	0.015188672691738696	88.67922792809726	0.35018220743990625	0.2459056307209432	0.03397330120857704	-6.692730142186091e-06	0.006535080992235138	0.1858242352871397	64.98255578037879	-0.27909445486758805	0.04236476785494134
-54.11184590717952	0.8988864596601966	0.2925680638594932	0.03217921512963846	0.40187896174773646	0.0005703968853735177	13.292778298219957	0.012355255112255586	0.09589072581198733	7.665238036059563	0.8920781438240714	0.12569474730060132	0.015206302871736325	88.71473977455179	0.35051485282478206	0.2460843990471155	0.03400814889412605	-6.7192856797202885e-06	0.0065410570402705285	0.1857968752780719	64.98978048339937	-0.2792340226026066	0.042335537721538544
-54.10209010640373	0.8988092151816734	0.2928148298027269	0.032207407255052375	0.40190326869668636	0.0005728969151846855	13.3045730613579	0.012374112562805779	0.09597600432972318	7.660216922038891	0.8919094251113415	0.1256206421654573	0.015223975716874694	88.75028515781177	0.35084806799648083	0.24626339200560207	0.034043073662006054	-6.7460128864786065e-06	0.006547045804887861	0.1857694844206048	64.99701292106118	-0.2793738060391628	0.042306270319211164
-54.092321897463144	0.8987309742771734	0.29306196404356766	0.03223569964187991	0.40192768327879763	0.0005754103530337341	13.316382825967068	0.012393021663304095	0.09606146094684678	7.655192717143238	0.8917402616289539	0.12554648655091943	0.015241691299861882	88.7858639185494	0.35118185274379576	0.24644261016254457	0.03407807560939381	-6.7729124533487905e-06	0.006553047300332432	0.1857420627711426	65.00425307410998	-0.2795138050960754	0.04227696569238941
