LIPID	Xa_l	IIa_f	Va_l	TF_VIIa_l	Xa_f	mIIa_l	V_l	Xa_Va_l	APC_l	VII_l	AT_f	APC_PS_l	IIa_TM_l	VIIa_l	Xa_Va_mIIa_l	TF_VIIa_Xa_l	X_l	Vai_l	II_l	PC_l	PS_l	alpha2M_l	TF_VII_l	TFPI_Xa_l	VII_Xa_l	V_Xa_l	V_IIa_l	mIIa_f	TF_VII_Xa_l	Va_f	V_mIIa_l	VIIa_f	IIa_AT_f	APC_f	TF_VIIa_X_l	PC_f	II_f	V_f	alpha2M_Xa_l	TFPI_f	X_f	VII_f	alpha2M_IIa_l	APC_PS_Va_l	Vai_f	TM_l	Xa_Va_II_l	IIa_TM_PC_l	mIIa_AT_l	TF_l	TFPI_Xa_TF_VIIa_l	Xa_AT_f	PS_f
58155.84534043611	0.020371935225538464	5.1854258833406275e-05	0.0012737487212653653	0.004987375581163464	0.003925199529924816	0.0006300545451117833	1.7367929347483662	1.940554899208042e-05	2.229939654669827e-05	7.406895240833169	4720.999585371002	0.00032436124996477095	6.106792966984286e-05	0.10857271058049238	2.303563101856962e-06	0.0023322762488206202	107.64274202286481	1.4677295411063876e-08	838.9951724094625	47.29497607485174	115.20727185851268	363.99998071295875	0.006538528855149167	0.007359490964299256	0.00012563072268706086	0.0032153788231596247	1.2189565980908652e-06	1.0199348396126527e-05	1.1088239259782936e-07	6.509884193210889e-06	1.3331251318071985e-05	0.0008471104181376706	6.282924851435389e-06	2.659076689877105e-06	0.0015783403739102796	18.704646382091916	335.5040073435044	0.008660751613641193	1.910972497689472e-05	12.292638334736079	35.167885055818665	0.16812050120447952	1.7731626071100124e-07	1.7111927895494552e-08	7.423025979516145e-11	0.9999107258490967	1.4385025907959856e-05	2.8206221231898768e-05	1.1656932547504443e-06	0.00276119375895613	2.1742996077660088e-06	0.0004071803829509427	0.7924037631250814
58155.87087480507	0.02147427765134201	6.408386377047189e-05	0.0014240272438561454	0.005054292273286441	0.004138372500301598	0.0007901157876318377	1.7364489349336858	2.3156086472572646e-05	2.9111023772272043e-05	7.404906619585615	4720.999539357949	0.0004312187327496992	7.703982080416715e-05	0.11039874765326675	2.74929976969797e-06	0.0023663550895997214	107.64093999640264	2.3084537733335085e-08	838.9951246955918	47.29489439586032	115.2071660615332	363.9999786056944	0.006602667005403855	0.008149526863632406	0.0001324001636155551	0.003399357635446276	1.5082810473480833e-06	1.2795335729763594e-05	1.1803748239256596e-07	7.278935595766474e-06	1.6737847193068038e-05	0.0008613356127535862	8.146751786074318e-06	3.4728561292887296e-06	0.0015995401208508844	18.704606150815625	335.5038475706582	0.008659034301189233	2.1164388521280157e-05	12.291847912197605	35.16728229811197	0.16807536351938712	2.299170532525459e-07	2.5641768351857147e-08	1.1682618266680152e-10	0.9998873351095505	1.716659260888939e-05	3.562506964370561e-05	1.5351845081341595e-06	0.0025744665346281717	2.5609387485589594e-06	0.00045096011674738447	0.792402694091937
58155.89787725618	0.022567860650688804	7.842209246419654e-05	0.0015851355476209433	0.005116999413978554	0.004349868847885288	0.0009802772866368483	1.7360937952405915	2.739852224386242e-05	3.7537202017212925e-05	7.402824689736173	4720.999490519938	0.0005655091347777893	9.609327941041287e-05	0.11233418197440216	3.253560204612268e-06	0.0023982469376502245	107.63911651300795	3.555575519960681e-08	838.9950550454348	47.29479103100573	115.20703303431078	363.9999763781427	0.006659731498988329	0.00898095975230124	0.00013911030148555501	0.0035820298393901846	1.8477496945516566e-06	1.588040326738028e-05	1.2512901137166318e-07	8.103441158597266e-06	2.078822196894639e-05	0.0008764152035657689	1.0438277694687838e-05	4.479877370113434e-06	0.001619402929077349	18.704556921875557	335.50367086667677	0.008657261296679259	2.332726898962334e-05	12.291016046863964	35.16667155105438	0.16802810349195607	2.9458833639348295e-07	3.77118291024696e-08	1.8004766500659245e-10	0.999859423527848	2.0313132812356687e-05	4.4483192740074966e-05	1.9961048532733553e-06	0.0024025007075723164	2.9933837218779413e-06	0.0004970456819529454	0.7924014188422797
58155.92619763988	0.023651410405927664	9.511309181754499e-05	0.001757654933743358	0.005175826544319491	0.004559440555319838	0.001204389927679056	1.735727014547284	3.217155777191641e-05	4.785920504398971e-05	7.400649853156976	4720.999438787898	0.0007324316907044918	0.00011862861101976251	0.11437745033233901	3.820951540006454e-06	0.0024281250869838196	107.63727287313353	5.3730272098549106e-08	838.9949592902258	47.29466185397264	115.20686760975457	363.9999740291939	0.006710284260951465	0.009853410234852577	0.00014575306203619894	0.0037631514959264164	2.243178080866533e-06	1.9517223386967188e-05	1.321402981837308e-07	8.9863709412403e-06	2.556492287921182e-05	0.0008923370050790027	1.322938422001204e-05	5.713864052857049e-06	0.0016380334824888242	18.704497118242735	335.5034764420436	0.008655430142815843	2.5597447460702743e-05	12.290143115389922	35.16605333520551	0.16797873055332735	3.7335874893179174e-07	5.453025779942877e-08	2.722279233146347e-10	0.9998264028943864	2.3853366256135124e-05	5.4968494592219115e-05	2.5652220829812164e-06	0.0022441241097471204	3.4743752111180198e-06	0.0005454174986260861	0.7923999040241285
58155.95566651868	0.024723804481636743	0.00011441872178581646	0.001942241182164929	0.005231074678861482	0.004766869049327137	0.0014666043799262582	1.735347977431764	3.7516293776389396e-05	6.039139180899487e-05	7.398382666984863	4720.999384085036	0.0009378501871424118	0.00014507650942903276	0.11652692738716564	4.456366136663893e-06	0.0024561474647837554	107.63541026259496	7.979277936384618e-08	838.9948329046946	47.294502220403594	115.20666396015564	363.99997155762674	0.006754842998350691	0.01076645293178743	0.00015232132446495338	0.003942506537924223	2.70079852748765e-06	2.3773349949276816e-05	1.3905676948171162e-07	9.931075885921248e-06	3.115686754427373e-05	0.000909088344881799	1.6600107514989692e-05	7.212512418813984e-06	0.001655527397614303	18.704424964699054	335.50326347735967	0.008653537816089473	2.7973886257206428e-05	12.289229540434008	35.16542814473198	0.16792725772806455	4.684870657207754e-07	7.764119032197279e-08	4.044764413063078e-10	0.9997876403257444	2.7817791737363717e-05	6.728316482474397e-05	3.2614027470678543e-06	0.0020982617694285145	4.006634191794861e-06	0.0005960534564282237	0.7923981120156767
58155.9860943848	0.025784056626094114	0.00013661995048030458	0.0021396315538212024	0.005283019342668429	0.004971962245328128	0.0017713905987677475	1.73495594863578	4.347664131602603e-05	7.548362329118801e-05	7.396023826687719	4720.99932632578	0.0011883430368406088	0.0001758998351211248	0.11878093374752709	5.1650303901550596e-06	0.0024824582900156073	107.63352976114652	1.1662181276469935e-07	838.9946709855305	47.294306929199905	115.20641554736723	363.9999689620779	0.006793884815343617	0.011719622022708024	0.00015880882707907897	0.004119903875055028	3.2272919571697936e-06	2.872153479248942e-05	1.4586573520382269e-07	1.094132370440591e-05	3.765974257159321e-05	0.000926656126961948	2.0639231221317903e-05	9.017781525014897e-06	0.0016719721887163603	18.70433847285585	335.5030311195099	0.008651580699387507	3.0455443187173543e-05	12.288275785119716	35.16479645073079	0.16787370125067835	5.824789326771235e-07	1.0900157830179509e-07	5.914357146425971e-10	0.9997424556638449	3.2238991187007497e-05	8.164450103219117e-05	4.105774500495228e-06	0.0019639266399541244	4.592857566680516e-06	0.0006489292180730709	0.7923960005940082
58156.01727074452	0.02683130307213449	0.00016201847062514952	0.0023506520107677404	0.005331913241140649	0.005174551884134097	0.002123560579275408	1.7345500668404799	5.0099769210553444e-05	9.352385812906757e-05	7.393574150790788	4720.9992654146845	0.0014912563878829094	0.00021159573025520212	0.12113774336719611	5.9525581265482085e-06	0.0025071895330381366	107.63163235006401	1.6797189916007355e-07	838.9944682263136	47.294070181403455	115.20611506995371	363.99996624101067	0.006827849487681333	0.012712416232348709	0.0001652100826724771	0.0042951747807078965	3.829824810339614e-06	3.444009712303183e-05	1.525562808002804e-07	1.2021335866296676e-05	4.517646915960608e-05	0.0009450268896920258	2.5444928148995163e-05	1.1176204876056024e-05	0.0016874481170375125	18.70423542518437	335.5027784771756	0.008649554551218349	3.3040884348908504e-05	12.287282348053205	35.16415870429695	0.167818080220048	7.181049762267652e-07	1.5107336918979452e-07	8.522097054483806e-10	0.9996901183818123	3.7151962171469896e-05	9.828588793081702e-05	5.121899539102034e-06	0.0018402113503847599	5.235714436830252e-06	0.0007040184921671587	0.7923935225846767
58156.048963071175	0.02786479015189705	0.00019093854966529937	0.002576224728999785	0.005377988608937845	0.005374491124366183	0.0025282946119522635	1.7341293377021172	5.743658789015972e-05	0.00011494095417362394	7.391034567085867	4720.999201245308	0.001854760799121796	0.00025269809751093784	0.12359559031949012	6.8250082098286815e-06	0.002530462200691043	107.62971891885074	2.386957925127494e-07	838.9942188886528	47.293785536149585	115.20575440677776	363.99996339268387	0.0068571424367547835	0.013744303318079817	0.0001715203016093844	0.0044681705255623415	4.516091308073455e-06	4.101334990700608e-05	1.5911909236020484e-07	1.3175826080364905e-05	5.381774059754833e-05	0.0009641868589599716	3.112545763978765e-05	1.3739226718931247e-05	0.0017020289374694234	18.704113357990447	335.50250461563763	0.008647454471262767	3.57288956508702e-05	12.28624975883896	35.16351533938013	0.167760416288189	8.784204842602463e-07	2.069339326435625e-07	1.2114967791849836e-09	0.9996298439564565	4.2594476746907955e-05	0.00011745794603101581	6.335960815282025e-06	0.001726280854103766	5.937842950800073e-06	0.0007612932786696712	0.7923906254888538
58156.08091560884	0.0288838630801637	0.0002237291292569446	0.0028173759822477727	0.005421459272710192	0.005571652362442676	0.002991171330775344	1.7336926260792849	6.55422691868652e-05	0.00014020770718600344	7.388406100189662	4720.999133699027	0.002287912098303283	0.0002997804732363124	0.12615267499058053	7.788946480379845e-06	0.002552387465805493	107.62779027115559	3.3501497692662586e-07	838.9939167692186	47.2934458632604	115.2053245564091	363.99996041512	0.006882137433786377	0.014814724102929108	0.00017773532217784646	0.004638760230223936	5.29436138836039e-06	4.8532087998816454e-05	1.6554631049672517e-07	1.4410040665755312e-05	6.370263724609553e-05	0.0009841219967563232	3.7799926688253465e-05	1.6763566758837624e-05	0.0017157825544547474	18.70396954309494	335.5022085508087	0.008645274861931724	3.8518093160443104e-05	12.285178574049375	35.16286677546673	0.16770073338008207	1.0667868864516333e-06	2.804084018125321e-07	1.7009688251168051e-09	0.9995607896627442	4.860746699343009e-05	0.0001394298640178104	7.776963013591686e-06	0.0016213658792472126	6.701847685504009e-06	0.0008207240893986636	0.7923872510838557
58156.11284801703	0.029887955763494217	0.00026076618843066035	0.003075244473640296	0.005462522462716271	0.005765925252320345	0.003518201811090699	1.7332386473830237	7.447680221745015e-05	0.0001698441579364198	7.385689860317328	4720.9990626437875	0.0028007170524512533	0.00035345932122314485	0.1288071697340786	8.851512013521632e-06	0.0025730676599695843	107.62584712998887	4.648478083480256e-07	838.9935551623854	47.29304329197194	115.20481557172617	363.9999573060723	0.006903179064567394	0.01592309609831624	0.00018385154722923167	0.004806828909622938	6.173534598410585e-06	5.709414221067119e-05	1.7183138992804557e-07	1.572980120897009e-05	7.4959323761817e-05	0.0010048180455548574	4.5599122875371026e-05	2.031161705052381e-05	0.0017287715980394353	18.703800968045496	335.5018892424495	0.008643009385585133	4.1407032395804726e-05	12.284069373604165	35.16221342012288	0.1676390574416295	1.2868952612702687e-06	3.7622812539915803e-07	2.3609443678268213e-09	0.9994820497517528	5.523543744622556e-05	0.00016449092702257756	9.476950295489648e-06	0.001524757085809231	7.530297508180019e-06	0.0008822801460172857	0.7923833349929252
58156.14445384179	0.030876581517311718	0.00030245538763265273	0.003351090194832045	0.0055013604022583614	0.00595721490205896	0.0041158680070825715	1.732765957968311	8.430558655529559e-05	0.00020442120248376648	7.382887033163316	4720.998987932777	0.0034042045523016615	0.000414397776032563	0.13155722401924563	1.0020487838501151e-05	0.0025925971451023757	107.6238901423044	6.382068834874388e-07	838.9931268181631	47.29256915524908	115.20421648900731	363.99995406299126	0.006920584979509538	0.01706881675199254	0.0001898658863930314	0.004972275686536049	7.163200282183969e-06	6.680500404845681e-05	1.7796896677082466e-07	1.7141549914825344e-05	8.772583383067187e-05	0.001026260568740897	5.466642812746019e-05	2.4451875245146304e-05	0.0017410539292914363	18.703604314646377	335.50154558651866	0.00864065091700882	4.439421665259155e-05	12.28292275752412	35.161555671430136	0.1675754162133107	1.542792124041324e-06	5.002204316016374e-07	3.2424147815211276e-09	0.9993926499698722	6.252690515719039e-05	0.00019295225409382346	1.1471243070410009e-05	0.0014357998509963452	8.425723875195405e-06	0.000945929557453953	0.792378806219633
58156.1753987998	0.031849324576732396	0.00034923500942088403	0.0036463038872873964	0.00553814170311033	0.00614544022498392	0.004791165785351497	1.7322729444881118	9.51000639663804e-05	0.0002445645394023951	7.379998870782925	4720.998909403009	0.004110503001673102	0.00048330986069681435	0.13440096910588914	1.1304376272586613e-05	0.0026110630789945117	107.6219198830136	8.67678756200217e-07	838.9926238951244	47.29201392915083	115.20351525082013	363.99995068298784	0.0069346479531388755	0.01825126635631617	0.00019577570317013543	0.005135012152231587	8.273704358168593e-06	7.777852529760866e-05	1.839547334986377e-07	1.8652398034796475e-05	0.00010215094681921754	0.0010484349873473042	6.515882207448706e-05	2.9259418251771327e-05	0.001752683084038489	18.703375935598135	335.50117640661813	0.008638191490759497	4.747810445605335e-05	12.28173934302415	35.16089392034365	0.16750983902714223	1.8389077436774482e-06	6.595355547511212e-07	4.409490535415752e-09	0.9992915413831271	7.053486835349904e-05	0.00022514875617492066	1.3798696013103679e-05	0.0013538896064637718	9.390619520546449e-06	0.001011639478688833	0.7923735866423284
58156.20531885709	0.0328058323147005	0.00040157921859176085	0.003962417190074843	0.005573022588443417	0.006330532428625352	0.005551652906551627	1.7317578121062063	0.00010693839122712918	0.00029095899557004173	7.377026683399107	4720.998826873787	0.004932924752445225	0.0005609652127940637	0.13733652226585039	1.2712479175633533e-05	0.002628546086348286	107.61993685847669	1.1690032103607974e-06	838.9920379079305	47.29136716658837	115.20269862186558	363.99994716279656	0.0069456377707776944	0.019469810641511327	0.00020157876638135508	0.005294960857374956	9.516223125128247e-06	9.013769819548333e-05	1.8978532186563117e-07	2.0270177805467365e-05	0.00011839516246139752	0.0010713266132555217	7.724798593822875e-05	3.481642131552218e-05	0.001763708661757603	18.7031118289937	335.50078044448094	0.00863562224286417	5.065711620231984e-05	12.280519761920981	35.16022855299908	0.1674423566252701	2.1800872965613403e-06	8.629185566182285e-07	5.942355244876648e-09	0.9991775934571433	7.931730555917295e-05	0.00026144133006139657	1.6501980069452386e-05	0.0012784676698548627	1.042743749629571e-05	0.0010793762522623167	0.7923675904630972
58156.23381808741	0.03374580807160226	0.0004600016590260367	0.004301113544423093	0.005606147967068757	0.006512433622788432	0.006405502213492548	1.7312185714829122	0.00011990615589230534	0.00034435326633828263	7.37397183204407	4720.9987401450635	0.005886058323931811	0.0006481943427398547	0.1403619905794452	1.4254983351894161e-05	0.0026451208481808796	107.61794150952304	1.5617705147185103e-06	838.991359669155	47.29061742490153	115.20175209703514	363.9999434987349	0.006953802962686773	0.02072380308371644	0.00020727320538960886	0.005452053914553666	1.0902844397674654e-05	0.000104015520402979	1.9545819419415199e-07	2.200349825826692e-05	0.00013663177760801415	0.001094920679085183	9.112151641481812e-05	4.121272681841226e-05	0.0017741766671913212	18.70280761044817	335.5003563494672	0.008632933346447986	5.392964006561021e-05	12.279264658325753	35.15955995299452	0.16737300099817876	2.5716251246870057e-06	1.1210342597344293e-06	7.940821535496574e-09	0.9990495863582818	8.893770655535175e-05	0.00030221929897706023	1.9627890853824957e-05	0.0012090175061590228	1.153859051907567e-05	0.0011491055341425389	0.7923607236063481
58156.260466290325	0.03466900452657489	0.0005250594125482611	0.004664239934899909	0.005637652376739218	0.006691095533173516	0.007361560395014449	1.7306530244207832	0.00013409713831055335	0.0004055651146675575	7.3708357219753	4720.998648995653	0.0069858693110921586	0.0007458944589151967	0.1434754743219049	1.5943051498368686e-05	0.0026608566190178566	107.6159342140335	2.070260445324299e-06	838.9905792249854	47.28975218654544	115.20065980077182	363.9999396866605	0.0069593723998523085	0.02201258694748406	0.00021285746867104875	0.005606231698576642	1.2446656433641093e-05	0.00011955595079370266	2.0097154193257969e-07	2.3861805310290564e-05	0.00015704807103372105	0.0011192023648917103	0.00010698426147796218	4.8546468164192674e-05	0.001784129810317945	18.702458482589588	335.4999026670163	0.008630113940731734	5.729403722203717e-05	12.277974686601919	35.158888503670575	0.1673018052411877	3.019302434643653e-06	1.446855740255119e-06	1.0528610055109114e-08	0.998906202425758	9.946563762308162e-05	0.00034790311532548966	2.322768642664082e-05	0.001145061371945313	1.2726450585451412e-05	0.0012207924050312	0.7923528830610236
58156.28479634876	0.0355752175429711	0.0005973573454613977	0.005053819541968181	0.005667660813543107	0.006866478307400461	0.008429412687773575	1.7300587480572271	0.00014961412284981716	0.00047548707421288933	7.3676197968054336	4720.99855318129	0.00824981089564364	0.0008550358928895341	0.14667506995634966	1.7788919061169752e-05	0.0026758176811474614	107.61391528911538	2.7244509542392094e-06	838.9896857843817	47.28875777217246	115.19940437681466	363.99993572192494	0.006962556765379303	0.023335497082506464	0.00021833028532784634	0.005757441631096026	1.4161845091368108e-05	0.0001369149619640989	2.0632419213556325e-07	2.5855446520791312e-05	0.00017984660167608303	0.0011441568218030814	0.00012505979026873772	5.6924754155467e-05	0.0017936077700982237	18.702059201634277	335.4994178260055	0.00862715205283831	6.074864644088733e-05	12.276650509568665	35.15821459041096	0.16722880342791716	3.5294287807886205e-06	1.856128962587051e-06	1.3858493846186198e-08	0.998746016766798	0.0001109773432569987	0.00039894734031094633	2.7357457496117523e-05	0.0010861572968214586	1.399334881833633e-05	0.0012944014681918544	0.7923439561604206
58156.30630130681	0.03646428042574457	0.000677552867016758	0.005472065370223181	0.005696289463321649	0.007038549401324558	0.009619453850389079	1.729433077496748	0.00016656976121841232	0.0005550926992816262	7.364325533288368	4720.998452432529	0.009696944837156107	0.0009766691548446158	0.14995887274993067	1.9805997352276007e-05	0.0026900637444645333	107.6118849928979	3.5612280158481065e-06	838.9886676413087	47.2876192454222	115.19796686744174	363.9999315993243	0.006963549914492908	0.024691861493421688	0.0002236906291647465	0.005905637037081385	1.606379962082482e-05	0.00015626169491726733	2.1151552100879655e-07	2.799574084403607e-05	0.0002052466250685324	0.0011697691927276134	0.00014559200889211263	6.646441902478719e-05	0.0018026474270558975	18.70160404078172	335.4989001249737	0.008624034511876408	6.429178809183769e-05	12.275292796931062	35.15753860298453	0.1671540304994568	4.108887666197969e-06	2.3679269950756345e-06	1.8118468966059345e-08	0.9985674869315152	0.00012355638648358166	0.0004558439136388016	3.207853299149774e-05	0.001031896359637623	1.5341575506406116e-05	0.001369896934833219	0.7923338197937795
58156.32443114166	0.037336058544090674	0.0007663611349966234	0.00592139493039603	0.005723646347311342	0.007207282536560842	0.010942965892087665	1.7287730867393398	0.00018508749187047256	0.0006454434177681089	7.360954436723689	4720.998346452447	0.011348074071034013	0.001111932663379304	0.1533249790201871	2.200898341528457e-05	0.002703650298480685	107.60984352596233	4.625838129298181e-06	838.9875120894893	47.28632030853383	115.19632658107363	363.9999273130458	0.006962530132408477	0.026081002694834102	0.00022893768504878354	0.006050776063446241	1.816922765930952e-05	0.00017777972378219472	2.1654537435203946e-07	3.029505378059154e-05	0.00023348563464240535	0.001196024630190184	0.00016884693765712458	7.729284486915587e-05	0.0018112830685698311	18.701086750087043	335.49834771713944	0.00862074685459037	6.792176759922061e-05	12.273902223924853	35.15686093794933	0.16707752216844615	4.76518669987856e-06	3.0053128289981777e-06	2.3539162923217478e-08	0.9983689416039779	0.00013729433073468437	0.0005191257326413934	3.745792483851037e-05	0.0009819002275513414	1.6773380303995798e-05	0.00144724269771042	0.7923223395421788
58156.338589207706	0.03819044427026457	0.0008645607374120711	0.006404446031650392	0.005749831894789079	0.007372656719656077	0.012412202940100894	1.7280755677840565	0.00020530251815172534	0.0007476960354145093	7.357508036932962	4720.998234914135	0.013225887897063922	0.001262061183686357	0.15677148802509586	2.4413976969550606e-05	0.002716628923452895	107.60779103242483	5.973629005110261e-06	838.9862053292353	47.28484318800745	115.19446094724091	363.9999228566091	0.006959661300492158	0.027502238866695988	0.00023407081725547853	0.00619282064972875	2.049627989183003e-05	0.00020166843683755567	2.2141399438955255e-07	3.276687821818581e-05	0.00026482103290925143	0.0012229083114040154	0.0001951146635493574	8.954886230224067e-05	0.0018195465709401446	18.70050051251281	335.49775859416576	0.008617273221976108	7.163687838215785e-05	12.272479470160741	35.1561820011378	0.1669993148370671	5.506512699385439e-06	3.7961294867729565e-06	3.0402713284906224e-08	0.9981485682608171	0.00015229146523906793	0.0005893705554952694	4.356881532083333e-05	0.000935818923774781	1.8290972556576424e-05	0.001526402393771355	0.7923093687321944
58156.34812832725	0.039027352194744375	0.0009729998846308649	0.006924093737859082	0.0057749394533691805	0.007534655315154279	0.014040483692016605	1.727337007772321	0.00022736284817719254	0.0008631109458792878	7.353987884771527	4720.998117457975	0.015355120854053076	0.0014283950135269088	0.16029650350599264	2.7038604806546544e-05	0.002729047566375983	107.60572760068223	7.672133421969387e-06	838.9847323658412	47.283168509450554	115.19234535780365	363.9999182228037	0.006955093979062417	0.0289548848217798	0.0002390895395614944	0.0063317355423981835	2.306468483825054e-05	0.00022814454112395413	2.2612195249371775e-07	3.54259212403437e-05	0.00029953193723941256	0.0012504054506522375	0.00022471148362860531	0.00010338373588515297	0.0018274675616106256	18.699837895826498	335.497130568614	0.008613596246191268	7.543540431055154e-05	12.271025218656492	35.15550221024221	0.16691944552818652	6.341792181730324e-06	4.773941965007724e-06	3.9053396973617726e-08	0.9979043997412873	0.00016865757614129595	0.0006672052451846919	5.049109084482088e-05	0.0008933287959094183	1.989652171990757e-05	0.001607339456487115	0.7922947474000078
58156.352346499254	0.0398467145862598	0.0010926031517660595	0.007483468540010929	0.005799055745599641	0.007693265166424569	0.015842291966849675	1.7265535640177112	0.00025143039929334657	0.0009930611078962218	7.350395549148064	4720.997993688665	0.01776272651023458	0.0016123899623441706	0.1638981348890219	2.9902153010875e-05	0.002740950786582251	107.60365326382494	9.803563633621095e-06	838.9830768989535	47.28127516063843	115.18995299317143	363.99991340362067	0.006948966413446488	0.030438252794037238	0.00024399348690285264	0.006467487345836915	2.5895894343995232e-05	0.0002574436990276788	2.3067009206153896e-07	3.828819717697633e-05	0.00033792112609447306	0.0012785013090269293	0.00025798225731376635	0.0001189622416592854	0.0018350735643171189	18.699090799968236	335.4964612550138	0.008609696926995494	7.9315621699332e-05	12.26954015504811	35.15482199751869	0.1668379518291128	7.280757749507281e-06	5.979160141570778e-06	4.991035410182008e-08	0.9976342996642421	0.00018651276539285262	0.0007533103734126803	5.8311926436642304e-05	0.0008541306621181103	2.1592157844354187e-05	0.001690017158343767	0.7922783011578488
58156.350482199276	0.0406484770661899	0.0012243788088067149	0.008085975775383003	0.005822261280494103	0.007848475758255008	0.0178333858181778	1.7257210367811568	0.0002776821685819241	0.0011390418473790137	7.346732614520939	4720.997863171951	0.020478067340718956	0.0018156281628504735	0.16757449815409559	3.302570715209353e-05	0.0027523799756493336	107.60156799972123	1.246779356114951e-05	838.9812212023826	47.2791401418582	115.18725463232866	363.9999083901783	0.006941405470238938	0.031951653057867686	0.0002487823883811371	0.006600043603241975	2.9013240200139996e-05	0.00028982230443721666	2.3505945961587425e-07	4.137112703617549e-05	0.00038031712927383727	0.0013071812015924232	0.00029530298516822125	0.00013646384398803	0.0018423901298126872	18.698250399533208	335.4957480494971	0.008605554497038405	8.327580086649067e-05	12.268024966970028	35.1541418126281	0.16675487184725105	8.33402086931871e-06	7.460375815344725e-06	6.348280021886886e-08	0.9973359466364504	0.0002059883187554057	0.0008484252006981132	6.71264251729058e-05	0.0008179481122497772	2.3379972095570975e-05	0.001774398644039422	0.7922598399544729
58156.341709239205	0.041432594474084906	0.0013694267807853999	0.00873531631633416	0.005844630726716024	0.008000278416791216	0.020030915729131498	1.724834839634695	0.00030631147100752294	0.0013026815503901852	7.343000678847618	4720.9977254311	0.023533121994705343	0.0020398297596462417	0.17132371637709778	3.6432300798915364e-05	0.0027633735553851744	107.59947173077218	1.5785922363864376e-05	838.979145993753	47.276738402509935	115.1842184453302	363.99990317264115	0.00693252750910754	0.033494394385725185	0.00025345604156379455	0.006729371902018345	3.244210239678799e-05	0.0003255594069098074	2.3929127667936097e-07	4.469364449095134e-05	0.0004270764663034532	0.0013364305020344685	0.00033708363419578515	0.0001560839790719133	0.0018494409545336762	18.697307080962908	335.4949881079255	0.00860114627517227	8.731420727372329e-05	12.26648034359698	35.153462125631584	0.16667024417739118	9.51315160722852e-06	9.275952824279599e-06	8.038820522385721e-08	0.9970068171901832	0.0002272276233856188	0.0009533530501696551	7.703831727278024e-05	0.0007845259456951014	2.5262017285829584e-05	0.0018604469547877061	0.7922391567219591
58156.3251311573	0.04219902690565237	0.0015289472816760728	0.009435508527658036	0.00586623325379922	0.00814866554298341	0.022453552394327763	1.7238899672608228	0.00033752924434209055	0.0014857533110495486	7.339201351964677	4720.997579943008	0.026962711266876143	0.0022868655152487568	0.17514391995224127	4.0147072063139304e-05	0.002773967157335916	107.59736432333435	1.9904528809979605e-05	838.9768302934159	47.27404266290714	115.18080976691587	363.9998977401318	0.006922439195249052	0.03506578435133607	0.00025801428782903175	0.006855438999009703	3.6210089350207755e-05	0.00036495879221765565	2.433668659504896e-07	4.8276308340927765e-05	0.00047858603438410556	0.0013662346448308272	0.0003837712305019422	0.00017803545374907558	0.0018562479888752637	18.696250374051328	335.4941783224589	0.008596447507095126	9.142910226808393e-05	12.264906975340264	35.15278343015871	0.16658410787991335	1.083076590980705e-05	1.1495918566213384e-05	1.0137399634028448e-07	0.9966441673934532	0.0002503871355578564	0.001068967091297308	8.81607237216699e-05	0.0007536287294824096	2.7240308392212036e-05	0.0019481250441196999	0.7922160258983721
58156.299775105166	0.04294773590835574	0.0017042501661977232	0.010190911471358678	0.005887132846399226	0.008293629876804463	0.025121624593244476	1.7228809605305855	0.00037156542016051784	0.0016901876046023757	7.335336254377634	4720.9974261339885	0.03080474415111159	0.0025587703741779834	0.17903324650101884	4.4197428405347395e-05	0.0027841937867284063	107.59524558680464	2.5000747168494838e-05	838.9742512720295	47.271023220190926	115.1769908498209	363.99989208063545	0.0069112382568060635	0.036665129485005304	0.0002624569888305045	0.006978209961677575	4.0347230476354485e-05	0.0004083512274440305	2.4728763226684304e-07	5.2141421434989636e-05	0.0005352656472204635	0.0013965791250189054	0.0004358532418439712	0.00020254996706214776	0.0018628315370767896	18.695068877329305	335.4933152965073	0.008591431192472502	9.561874344098879e-05	12.263305553691946	35.152106246765875	0.16649650246982475	1.2300621066432404e-05	1.4204209092458466e-05	1.2734345347847079e-07	0.9962450130779074	0.00027563739649029233	0.0011962165479138566	0.00010061698962084085	0.0007250394623179411	2.9316823039330057e-05	0.0020373957855324776	0.7921902018185739
58156.26458519988	0.04367868082604707	0.0018967650460532312	0.01100624930365496	0.00590738859617537	0.008435163790393429	0.028057267640286286	1.7218018687080532	0.0004086703565957004	0.0019180860540080663	7.331407016442105	4720.997263375166	0.035100485378004344	0.0028577580200832807	0.18298984047487088	4.861321900428691e-05	0.002794083973372472	107.59311527236079	3.128831765729104e-05	838.9713840862436	47.267647737224486	115.17272059632491	363.9998861808953	0.006899014191170482	0.03829173528699802	0.0002667840038932502	0.007097647322453902	4.4886181269459855e-05	0.00045609687869217855	2.510550129338062e-07	5.6313155705872466e-05	0.0005975707223852207	0.001427449495600751	0.0004938612738930502	0.00022987976367817433	0.0018692103498318426	18.69375017690258	335.4923953180259	0.008586067897838038	9.988138461963413e-05	12.261676771211068	35.151431126502175	0.16640746791604896	1.3937720025187889e-05	1.750133453134287e-05	1.5938657705910466e-07	0.9958061086371881	0.00030316409427061743	0.0013361333427275625	0.00011454159268397322	0.0006985583325096372	3.1493501927285296e-05	0.0021282219723052277	0.7921614169622441
