IKK[P]	NFkB	TNFa	IkBa	IkBb	IkBe	NFkB(nuc)	IkBb:NFkB	IkBa:NFkB	IkBe:NFkB	IRF3[P]	IkBa_mRNA	IKK[P]:IkBa	IKK[P]:IkBe	IKK[P]:IkBb:NFkB	TRAF6:IRAK1[P]	IkBb_mRNA	IkBe_mRNA	IKK	IkBb(nuc)	IkBe(nuc)	IKK[P]:IkBe:NFkB	IkBa(nuc)	LPS:LBP:CD14:TLR4:TIRAP:MyD88:IRAK4	LPS:LBP:CD14:TLR4:RIP1:TRAM:TRIF:TBK/IKKe	IkBa:NFkB(nuc)	TNFa:TNFR1:TRAF2:TRADD:RIP1	IkBe:NFkB(nuc)	IRF3	TAK1:TAB1:TAB2:TRAF6	IKK[P]:IkBb	IkBb:NFkB(nuc)	IKK[P]:IkBa:NFkB	IRF3[P](nuc)	IRAK1
0.004326070520679495	0.000253599687043129	0.009610379949644483	0.0010295993255638525	1.76190857887227e-06	1.2567846665959028e-06	0.09972936794507317	4.4742370869752624e-08	1.4473271280451831e-05	3.183307225742677e-08	0.0047335333650763735	0.008993470073068398	1.584311976781268e-06	8.964363404584466e-10	2.3934912032528145e-10	0.0002316882745446737	1.2513206612367327e-05	8.927962021183424e-06	0.09567215522255162	3.122880284986344e-09	2.2277065019173485e-09	2.343781800734617e-10	3.3174519190898395e-06	0.007074854546101503	0.007074854546101503	2.2894935002182905e-06	0.00930661698604938	2.0091776879257715e-09	0.9913665125839076	1.4144327417932915e-05	8.46234397329486e-10	2.8163609344451753e-09	1.8772839403032092e-07	0.0038999540510154572	0.9997541673980379
0.004348676509476332	0.0002392902712339173	0.009628863511721156	0.001065971467708823	1.8126060182700066e-06	1.2929404560218663e-06	0.09974339123722223	4.494513726509849e-08	1.4617929038598465e-05	3.197483748544554e-08	0.0048195585836916825	0.009156600618292531	1.677783057649443e-06	9.425761977426238e-10	2.4642434153408664e-10	0.00023801584961246288	1.2687678487313488e-05	9.052444763420292e-06	0.0956494501485551	3.2336012316071408e-09	2.306678028195302e-09	2.410286647808289e-10	3.4632167463298674e-06	0.0071741420961866495	0.0071741420961866495	2.424847253177212e-06	0.009336423531634941	2.110492889710532e-09	0.9911970016136687	1.4704630089795174e-05	8.899398697004048e-10	2.9583896801062633e-09	1.93238941810236e-07	0.003983439802638685	0.9997472795202982
0.004370462646129258	0.0002262164346921845	0.009646660232325353	0.0011029930199402643	1.864006678765683e-06	1.3295974504224388e-06	0.09975617472446024	4.5142187084133524e-08	1.4761412233091548e-05	3.211250024553614e-08	0.004905733021645369	0.009319729574128573	1.7748729233335062e-06	9.902180932009453e-10	2.535193068194407e-10	0.00024442283334178083	1.2862101516973323e-05	9.176892655368604e-06	0.09562756131305471	3.3464441858283066e-09	2.3871624544115153e-09	2.4768236402219596e-10	3.6126461130358335e-06	0.007273419718013208	0.007273419718013208	2.565610927021094e-06	0.009365119118629223	2.2152125193606273e-09	0.9910270924946336	1.5278364549606e-05	9.350785936122284e-10	3.105191682799698e-09	1.9874139431128836e-07	0.004067174483720135	0.9997402988021091
0.00439145836427868	0.00021427151965173696	0.009663795960134038	0.001140663392550594	1.9161096585600186e-06	1.366754999234239e-06	0.0997678246509075	4.533404547847397e-08	1.4904030046682126e-05	3.224643598676622e-08	0.004992050632229908	0.00948285304340814	1.8756423089015336e-06	1.0393804639773567e-09	2.606314833275628e-10	0.00025090903134047915	1.30364757150216e-05	9.301305706785071e-06	0.09560645922302775	3.461411371800971e-09	2.4691613430864007e-09	2.5433679536033597e-10	3.765753820173668e-06	0.007372687412573955	0.007372687412573955	2.7118893402002633e-06	0.009392745365332215	2.323392147132878e-09	0.990856801056517	1.5865633896595176e-05	9.816687173910813e-10	3.2568448975524516e-09	2.0423436716596775e-07	0.004151148311252246	0.9997332253347635
0.004411692168106658	0.00020335806081964473	0.009680295576442283	0.0011789819866809062	1.9689140771963728e-06	1.4044124671943456e-06	0.09977843807294112	4.552121700034975e-08	1.5046087488328591e-05	3.237700541354581e-08	0.005078505595383916	0.009645967463016603	1.980151217558144e-06	1.0900814914233583e-09	2.6775849952456864e-10	0.0002574742509876277	1.3210801095129252e-05	9.42568392742368e-06	0.09558611531533173	3.5785047981875806e-09	2.552676103114468e-09	2.609896515077743e-10	3.92255287794676e-06	0.00747194518086157	0.00747194518086157	2.8637864801416613e-06	0.00941934234226783	2.4350871119709504e-09	0.990686142535799	1.6466539626521515e-05	1.0297281594063689e-09	3.413426956487294e-09	2.097167862135236e-07	0.004235351868816215	0.9997260592093864
0.004431191649272166	0.0001933869931359242	0.009696183031285239	0.001217948195927493	2.0224190751039692e-06	1.4425692340119418e-06	0.09978810365178162	4.570418604884117e-08	1.5187885079985309e-05	3.2504554805046605e-08	0.005165092309200406	0.009809069575125737	2.088458929248112e-06	1.1423391089074575e-09	2.7489814097016073e-10	0.0002641183014105877	1.3385077670963394e-05	9.550027327035676e-06	0.09556650193976937	3.6977262710808653e-09	2.6377079989860608e-09	2.676387952233004e-10	4.083055539755473e-06	0.007571193023868626	0.007571193023868626	3.021405478569564e-06	0.00944494862918503	2.550352515780626e-09	0.9905151315979488	1.708118165288052e-05	1.0792746151708702e-09	3.575015160783391e-09	2.1518787851754122e-07	0.004319776092850099	0.9997188005169371
0.004449983505148231	0.00018427693011219617	0.009711481378166235	0.0012575614077725314	2.0766238131012556e-06	1.4812246940115483e-06	0.09979690237544027	4.58834173563166e-08	1.532971860206923e-05	3.262941636337073e-08	0.005251805381756174	0.009972156400962058	2.200624010070316e-06	1.1961710095429177e-09	2.8204834591292413e-10	0.00027084099346238647	1.3559305456187306e-05	9.67433591536959e-06	0.09554759234085163	3.819077406352049e-09	2.7242581596013113e-09	2.7428225404821877e-10	4.247273335120396e-06	0.007670430942587608	0.007670430942587608	3.18484858865317e-06	0.009469601370031312	2.6692432180881665e-09	0.9903437823588112	1.7709658327832975e-05	1.1303255643708083e-09	3.74168647317365e-09	2.2064716287115622e-07	0.004404412259432188	0.9997114493482101
0.004468093557859775	0.00017595350178234464	0.009726212807650257	0.0012978210048482047	2.13152747184461e-06	1.5203782557372813e-06	0.09980490822098599	4.605935652983923e-08	1.5471878906140553e-05	3.275190860099444e-08	0.005338639623240806	0.010135225216728357	2.3167043223897897e-06	1.2515946538174804e-09	2.8920720074269793e-10	0.00027764213969938984	1.3733484464460447e-05	9.798609702171214e-06	0.09552936063875958	3.942559641523358e-09	2.8123275867441383e-09	2.809182149210636e-10	4.415217101623349e-06	0.007769658938010887	0.007769658938010887	3.354217163845825e-06	0.009493336325849044	2.7918138310233357e-09	0.9901721084051973	1.8352066462858156e-05	1.182898277810446e-09	3.913517510896928e-09	2.2609443986976031e-07	0.004489251971561304	0.9997040057938381
0.004485546774104158	0.00016834875017180932	0.009740398679626084	0.0013387263660618511	2.187129251260901e-06	1.5600293415456327e-06	0.09981218875924873	4.6232430609046347e-08	1.56146517708049e-05	3.2872336739996497e-08	0.005425590038383163	0.010298273531604805	2.4367570355233412e-06	1.308627277097347e-09	2.963729353745194e-10	0.0002845215543592683	1.390761470943845e-05	9.92284869718361e-06	0.0955117818095235	4.068174247053229e-09	2.9019171631367264e-09	2.875450187473799e-10	4.586897015760658e-06	0.007868877011130749	0.007868877011130749	3.5296116384279123e-06	0.009516187925815362	2.9181187146747534e-09	0.9900001228147053	1.900850134913549e-05	1.2370098242453094e-09	4.0905845391719725e-09	2.3152978173802035e-07	0.004574287146910988	0.999696469944292
0.004502367285560171	0.00016140057759566183	0.009754059554266854	0.0013802768675837977	2.2434283699502302e-06	1.6001773871770097e-06	0.0998188057066436	4.640304865414e-08	1.5758317806977472e-05	3.2990993132803955e-08	0.005512651819165675	0.010461299067658494	2.560838636960199e-06	1.3672858970111095e-09	3.035439185576592e-10	0.0002914790533392536	1.4081696204773129e-05	1.0047052910147116e-05	0.09549483166461287	4.1959223371232604e-09	2.9930276601380158e-09	2.9416115491772373e-10	4.762322622792017e-06	0.007968085162939374	0.007968085162939374	3.7111315096427076e-06	0.009538189316489407	3.0482119727695525e-09	0.9898278381747918	1.967905677765791e-05	1.2926770771090932e-09	4.272963465125809e-09	2.369535219095161e-07	0.004659510006041821	0.9996888418898836
0.004518578409744753	0.00015505224235721923	0.00976721522196112	0.0014224718837191294	2.300424064578042e-06	1.6408218413197314e-06	0.09982481542955556	4.657160234481576e-08	1.590315240015492e-05	3.310815769075433e-08	0.005599820337807395	0.010624299741472061	2.6890049439908975e-06	1.4275873206861425e-09	3.107186531765675e-10	0.0002985144541746806	1.425572896411247e-05	1.0171222350799344e-05	0.09547848683007873	4.325804879873304e-09	3.085659745048018e-09	3.0076525584350486e-10	4.941502865514002e-06	0.00806728339442884	0.00806728339442884	3.8988753214028495e-06	0.00955937240920028	3.1821474486951096e-09	0.9896552666011349	2.0363825059080638e-05	1.34991672110853e-09	4.460729832201505e-09	2.4236624452567055e-07	0.004744913061056992	0.9996811217207666
0.00453420267096729	0.00014925189475445728	0.009779884732024714	0.0014653107876753412	2.3581155892551797e-06	1.6819621651654738e-06	0.09983026940837844	4.67384665915071e-08	1.60494256894874e-05	3.3224098321449075e-08	0.005687091140010903	0.010787273647239363	2.8213111156518983e-06	1.4895481518284365e-09	3.1789577156832393e-10	0.000305627576017812	1.4429713001100647e-05	1.0295357028875176e-05	0.09546272472559782	4.457822707151957e-09	3.1798139880659452e-09	3.073560915368361e-10	5.124446112010686e-06	0.008166471706591133	0.008166471706591133	4.092940649450992e-06	0.009579767925796696	3.3199787218218186e-09	0.9894824197553124	2.1062897043309177e-05	1.40874525867756e-09	4.653958814987853e-09	2.4776877391762573e-07	0.004830489104676098	0.9996733095269393
0.004549261821780478	0.00014395215857546743	0.009792086420488972	0.001508792952221493	2.4165022149072937e-06	1.7235978319571618e-06	0.09983521465603047	4.6904000157555197e-08	1.6197402579729458e-05	3.3339071373917306e-08	0.00577445993846163	0.010950219041502252	2.957811665038556e-06	1.5531847976671134e-09	3.250740308199108e-10	0.00031281823961694204	1.4603648329378003e-05	1.0419456954106772e-05	0.09544752354302004	4.591976523773426e-09	3.2754908688957554e-09	3.1393256419289586e-10	5.311160182415272e-06	0.008265650100418132	0.008265650100418132	4.293424087968197e-06	0.009599405442606079	3.461759104134132e-09	0.9893093088618078	2.177636213882896e-05	1.4691790163104952e-09	4.852725214481104e-09	2.5316216399984006e-07	0.004916231199729797	0.9996654053982447
0.0045637768643181295	0.00013910974522780687	0.009803837936849	0.0015529177502688837	2.4755832286488406e-06	1.7657283265401831e-06	0.09983969410381036	4.706854627705018e-08	1.6347342777095277e-05	3.345332208067472e-08	0.005861922606567778	0.01111313432908004	3.0985604717758912e-06	1.618513475720233e-09	3.322523081462737e-10	0.0003200862672957746	1.4777534962581067e-05	1.0543522136223567e-05	0.09543286222502859	4.728266916280423e-09	3.3726907829988904e-09	3.2049370288244225e-10	5.501652374630454e-06	0.008364818576901625	0.008364818576901625	4.500421237536977e-06	0.00961831343282168	3.607541637155679e-09	0.98913594472439	2.2504308331781216e-05	1.5312341507335355e-09	5.057103453758889e-09	2.5854768782137354e-07	0.005002132669041506	0.999657409424373
0.004577768071530541	0.00013468510046981113	0.009815156269637129	0.0015976845553689614	2.5353579331516914e-06	1.8083531449098173e-06	0.09984374695462203	4.7232433278287796e-08	1.6499500853416015e-05	3.356708500377955e-08	0.005949475172440722	0.01127601805018648	3.243610794669914e-06	1.6855502203982854e-09	3.394295963255786e-10	0.0003274314829330729	1.4951372914342557e-05	1.0667552584952271e-05	0.09541872044390239	4.8666943612651e-09	3.4714140475313413e-09	3.2703865832862343e-10	5.6959294890801925e-06	0.008463977137033297	0.008463977137033297	4.7140266943908275e-06	0.009636519307449729	3.757379089140815e-09	0.9889623377418737	2.3246822204787714e-05	1.5949266549297429e-09	5.2671675740276394e-09	2.639268272209648e-07	0.005088187085684777	0.9996493216948629
0.004591255008462951	0.00013064208391943663	0.00982605777109295	0.0016430927421357247	2.5958256460163383e-06	1.8514717937605575e-06	0.09984740900339932	4.7395975204877184e-08	1.6654126331250193e-05	3.36805844792022e-08	0.006037113813100767	0.011438868868734133	3.3930152845094076e-06	1.75431088944728e-09	3.466049991931716e-10	0.00033485371194257735	1.5125162198291365e-05	1.079154831001687e-05	0.09540507858023493	5.007259233241131e-09	3.5716609069601416e-09	3.3356669776773385e-10	5.8939978525026955e-06	0.00856312578180473	0.00856312578180473	4.934334040917097e-06	0.009654049454717	3.91132395253437e-09	0.9887884979232884	2.400398895552778e-05	1.6602723640191038e-09	5.48299123104594e-09	2.693012626066245e-07	0.005174388263609795	0.9996411422991025
0.00460425655322497	0.00012694767295700577	0.009836558181006549	0.0016891416866144035	2.656985699158999e-06	1.8950837900468421e-06	0.09985071293312227	4.755947242116691e-08	1.6811463781922116e-05	3.379403504997695e-08	0.006124834848894223	0.011601685561534273	3.5468259968754182e-06	1.8248111702027092e-09	3.5377772725431237e-10	0.00034235278125318647	1.5298902828052574e-05	1.0915509321138629e-05	0.09539191770196204	5.14996181206608e-09	3.6734315383587107e-09	3.4007719995776464e-10	6.095863340756765e-06	0.008662264512207415	0.008662264512207415	5.161435837345284e-06	0.009670929278003854	4.069428441692018e-09	0.9886144349024879	2.477589241507119e-05	1.7272869609667593e-09	5.704647691913304e-09	2.746728630062599e-07	0.005260730248616939	0.9996328713263323
0.004616790917944525	0.00012357169672450722	0.009846672649567175	0.0017358307665788326	2.7188374381967198e-06	1.9391886605424005e-06	0.09985368858071475	4.772321221989497e-08	1.69717529448293e-05	3.390764190093281e-08	0.006212634738127754	0.01176446700858546	3.70509440507591e-06	1.8970665856945136e-09	3.609470933450795e-10	0.0003499285192894007	1.5472594817247442e-05	1.1039435628036094e-05	0.09537921954340481	5.2948022899717415e-09	3.776726056422198e-09	3.4656965025833374e-10	6.301531400751083e-06	0.008761393329232734	0.008761393329232734	5.395423614575944e-06	0.00968718323241432	4.23174449083656e-09	0.9884401579521963	2.556261506596932e-05	1.7959859821566466e-09	5.932209832189656e-09	2.800436762257453e-07	0.005347207309674873	0.9996245088656451
0.00462887566917985	0.00012048658716281771	0.009856415759461876	0.0017831593617946928	2.7813802218552956e-06	1.9837859414159394e-06	0.09985636318589679	4.7887469407223455e-08	1.71352288522829e-05	3.40216012772414e-08	0.006300510071893835	0.011927212183992366	3.867871412955275e-06	1.971092500549328e-09	3.6811250846661135e-10	0.0003575807559520212	1.5646238179493427e-05	1.1163327240425085e-05	0.09536696648485425	5.441780778167479e-09	3.881544518177945e-09	3.5304363591409854e-10	6.511007071402228e-06	0.008860512233871982	0.008860512233871982	5.636387868071292e-06	0.009702834859993906	4.398323752249006e-09	0.9882656759975509	2.636423806010917e-05	1.866384822780296e-09	6.165750133344083e-09	2.854159194239489e-07	0.005433813930554517	0.9996160550059884
0.004640527748383505	0.00011766715823419796	0.009865801547324696	0.00183112685422128	2.844613421382725e-06	2.028875177810834e-06	0.09985876161183588	4.805250688244769e-08	1.730212196901285e-05	3.4136100899154664e-08	0.0063884575690911025	0.01208992014790403	4.035207367782052e-06	2.046904126743072e-09	3.7527347767514704e-10	0.0003653093225991046	1.5819832928404168e-05	1.1287184168018703e-05	0.09535514153210366	5.590897313053192e-09	3.98788692741717e-09	3.594988414156398e-10	6.724295003739641e-06	0.00895962122711634	0.00895962122711634	5.884418052818443e-06	0.009717906823485414	4.569217594690044e-09	0.9880909976291143	2.7180841236331375e-05	1.93849874209021e-09	6.405340680526601e-09	2.9079196981685673e-07	0.005520544801793588	0.9996075098361652
0.004651763491624806	0.0001150903971674583	0.009874843524104154	0.0018797326281889857	2.9085364199828554e-06	2.074455923439274e-06	0.09986090655377033	4.821857619769088e-08	1.7472658335825163e-05	3.425132036241591e-08	0.006476474071633376	0.012252590038898923	4.207152072950353e-06	2.124516529159321e-09	3.8242959614196336e-10	0.00037311405202716694	1.5993379077589496e-05	1.1411006420527336e-05	0.09534372829672233	5.742151862084373e-09	4.095753238878225e-09	3.659350440590146e-10	6.941399480135526e-06	0.009058720309956907	0.009058720309956907	6.139602579209261e-06	0.009732420939085893	4.744477102013078e-09	0.9879161311154246	2.8012503137817717e-05	2.012342868475927e-09	6.651053160608611e-09	2.9617435581015393e-07	0.005607394812941112	0.9995988734448353
0.004662598649164469	0.00011273528001306239	0.009883554694380169	0.0019289760705199087	2.973148612249232e-06	2.1205277401766056e-06	0.09986281872330494	4.838591811757339e-08	1.764705972972244e-05	3.43674315386416e-08	0.006564556539855461	0.012415221067250707	4.383754800732126e-06	2.2039446310077673e-09	3.89580545269338e-10	0.0003809947784526361	1.6166876640655427e-05	1.1534794007658645e-05	0.09533271097647698	5.8955443293078866e-09	4.2051433621947065e-09	3.7235210958198464e-10	7.162324432760938e-06	0.009157809483384665	0.009157809483384665	6.402028809875623e-06	0.009746398208104743	4.924153071970997e-09	0.9877410844150413	2.8859301029248555e-05	2.0879322044134587e-09	6.902958860495012e-09	3.015657482579689e-07	0.005694359045102296	0.9995901459205184
0.004673048404483478	0.0001105825972631916	0.009891947575466613	0.0019788565706399734	3.0384494036341856e-06	2.1670901976808822e-06	0.09986451702264869	4.855476314382819e-08	1.7825543815740154e-05	3.4484598950636305e-08	0.006652702048066145	0.012577812508567205	4.565064304755324e-06	2.2852032190369486e-09	3.9672608900572465e-10	0.0003889513374935474	1.6340325631204167e-05	1.1658546939117576e-05	0.09532207433629854	6.0510745605146705e-09	4.3160571655701005e-09	3.7874998802704563e-10	7.387073461147326e-06	0.00925688874839051	0.00925688874839051	6.671783057390849e-06	0.009759858847218934	5.108296015224311e-09	0.987565865188176	2.9721310913735884e-05	2.165281631226474e-09	7.1611286657187875e-09	3.069689522360058e-07	0.005781432763757013	0.9995813273515932
0.004683127393145059	0.00010861480041848667	0.00990003421576869	0.0020293735206454834	3.1044382099247252e-06	2.2141428730173092e-06	0.09986601869789404	4.8725332033287245e-08	1.80083243095648e-05	3.460298014296124e-08	0.006740907780277693	0.012740363698189585	4.7511288324680345e-06	2.3683069486016896e-09	4.0386607023342116e-10	0.0003969835661514807	1.651372606283412e-05	1.1782265224606363e-05	0.09531180368941577	6.2087423480707924e-09	4.4284944792227405e-09	3.851287096973119e-10	7.615649848995286e-06	0.009355958105965236	0.009355958105965236	6.9489505828537766e-06	0.009772822317558263	5.2969561545346615e-09	0.9873904808078596	3.0598607549532284e-05	2.2444059137156245e-09	7.425633059295562e-09	3.1238689898739894e-07	0.005868611411861877	0.9995724178262995
0.00469284972092282	0.0001068158561063398	0.009907826212211023	0.002080526315359074	3.171114456739839e-06	2.261685350298026e-06	0.0998673394847454	4.88978362946038e-08	1.8195611138199835e-05	3.4722726037283874e-08	0.006829171026094893	0.012902874025871534	4.941996137343943e-06	2.453270348550724e-09	4.1100040732390755e-10	0.0004050913027937348	1.6687077949139874e-05	1.1905948873824517e-05	0.09530188487922263	6.3685474354691096e-09	4.542455098631318e-09	3.9148838130464806e-10	7.848056580225294e-06	0.009455017557099533	0.009455017557099533	7.2336155951931434e-06	0.009785307352940477	5.490183424104715e-09	0.9872149383707133	3.149126446652137e-05	2.3253197046234035e-09	7.696542120783565e-09	3.1782263830662917e-07	0.005955890603190984	0.9995634174327402
0.004702228981762472	0.00010517111751001963	0.009915334727432265	0.002132314352350422	3.2384775790387167e-06	2.309717220329723e-06	0.09986849373692928	4.907247867422452e-08	1.8387610607166248e-05	3.484398128003547e-08	0.006917489176750508	0.01306534293108788	5.137713490999473e-06	2.540107825960522e-09	4.1812909078160587e-10	0.00041327438713573687	1.686038130371223e-05	1.2029597896468835e-05	0.09529230426131167	6.5304895215783175e-09	4.657938787564312e-09	3.978291822261269e-10	8.084296354306539e-06	0.009554067102783996	0.009554067102783996	7.525861251271447e-06	0.009797331986738033	5.688027469088015e-09	0.9870392447072995	3.2399353982490014e-05	2.408037548958974e-09	7.97392552558198e-09	3.23279331140026e-07	0.006043266115949287	0.9995543262588823
0.004711278275106413	0.0001036672030005977	0.009922570506166352	0.0021847370319520503	3.306527020655383e-06	2.358238080280167e-06	0.0998694945474076	4.9249453616090084e-08	1.8584525560707178e-05	3.496688457127741e-08	0.007005859721289574	0.013227769898608617	5.338327695042329e-06	2.628833670697978e-09	4.2525218005274336e-10	0.00042153266022368244	1.7033636140138156e-05	1.2153212302233402e-05	0.09528304868614476	6.694568264610525e-09	4.774945280908522e-09	4.041513609481403e-10	8.324371600854927e-06	0.009653106744009123	0.009653106744009123	7.825769656655315e-06	0.009808913577920908	5.890537645243431e-09	0.9868634063921012	3.332294721918775e-05	2.492573888166435e-09	8.257852544432234e-09	3.287602426213828e-07	0.006130733886608186	0.9995451443925577
0.004720010222725086	0.00010229188855075221	0.009929543890181634	0.0022377937572473825	3.375262233844195e-06	2.4072475333525016e-06	0.09987035385580326	4.94289477106117e-08	1.878655554687182e-05	3.509156898589049e-08	0.007094280242930312	0.013390154454575054	5.5438850928252965e-06	2.7194620598491203e-09	4.323698004311793e-10	0.00042986596441740556	1.7206842472000844e-05	1.227679210080959e-05	0.09527410548221651	6.8607832858295555e-09	4.893474287312467e-09	4.1045523162655337e-10	8.568284493569194e-06	0.009752136481765311	0.009752136481765311	8.133421867081853e-06	0.009820068836592323	6.097763018731677e-09	0.9866874297531024	3.426211411817368e-05	2.578943064171252e-09	8.548392043118583e-09	3.3426873534345884e-07	0.0062182900039664596	0.999535871921465
0.004728436985112017	0.00010103400626731694	0.009936264833374764	0.0022914839340552502	3.444682678848341e-06	2.456745188476038e-06	0.09987108254971255	4.9611140120783244e-08	1.8993896976129232e-05	3.521816227840929e-08	0.007182748415531076	0.013552496162800836	5.754431580897168e-06	2.8120070619741693e-09	4.394821401121939e-10	0.00043827414337347216	1.7380000312879662e-05	1.240033730188605e-05	0.09526546243965431	7.029134173014354e-09	5.013525491655007e-09	4.16741170815103e-10	8.816036963501628e-06	0.009851156317042854	0.009851156317042854	8.448897890512514e-06	0.009830813848195473	6.309752366036452e-09	0.9865113208810309	3.5216923456456136e-05	2.6671593232675566e-09	8.845612482343664e-09	3.3980826302549815e-07	0.006305930703437405	0.9995265089331705
0.004736570277612946	9.988335458661484e-05	0.009942742916750067	0.0023458069708948213	3.514787823483966e-06	2.50673066000822e-06	0.0998716905543536	4.979620299282343e-08	1.9206743280291857e-05	3.534678717679085e-08	0.007271262000181324	0.01371479462149817	5.97001262028164e-06	2.906482641212373e-09	4.465894473498944e-10	0.0004467570420284978	1.755310967635019e-05	1.2523847915148729e-05	0.09525710779408374	7.19962048366494e-09	5.135098557330164e-09	4.2300961431570317e-10	9.067630711684085e-06	0.00995016625083195	0.00995016625083195	8.77227668982928e-06	0.009841164096493318	6.526554174024287e-09	0.9863350856382488	3.6187442861925426e-05	2.7572368198682845e-09	9.149581917798626e-09	3.453823644431415e-07	0.006393652361569173	0.9995170555151099
