iendIR	r1x2	r1x22	r11x2	r1	r2	r0	r12	r11x22	r1x22d	rendP	IRS	X	PI3K	PDK1	PKC	PKB	mTOR	GLUT4_C	r22	iend	rPbasal	r11	rend	PDK1_	X_P	GLUT4_M	PI3K_	mTOR_	PKB_P	PKC_P	IRSiP	Values[G_p]	Values[G_t]	Values[I_l]	Values[I_p]	Values[Q_sto1]	Values[Q_sto2]	Values[Q_gut]	Values[I_1]	Values[I_d]	Values[INS]	Values[I_po]	Values[Y]	Values[vglucoseuptake]	Values[KD]	Values[S2]	Values[S1]	Values[K4]	Values[K8]	Values[aa]	Values[cc]	Values[EGP]	Values[V_mmax]	Values[E]	Values[S]	Values[I]	Values[G]	Values[HE]	Values[m_3]	Values[Q_sto]	Values[Ra]	Values[k_empt]	Values[U_idm]	Values[U_id]	Values[U]	Values[S_po]
0.00021859121062091884	5.2984592864513246e-05	4.2755881445348173e-07	3.282821239984679e-06	1.0820516201926724	0.1411150187374309	8.733505925501731	0.008743655773197493	7.149625030370327e-10	2.1304379750810767e-15	0.0003283518302699203	9.999726529886612	9.888508909984605	9.962731569874062	8.075036861044474	2.5103016349204593e-05	9.859848014445491	0.014137171766123363	9.990251591626969	0.000570626347613132	4.9851536369860955e-05	3.392665549955347e-05	0.03351952908691201	7.490553520137772e-05	1.9249631389555235	0.11149109001541564	0.009748408373019497	0.03726843012593193	9.985862828233913	0.14015198555453404	9.999974896983636	0.00027347011338022074	287.67797722256046	183.5891793158213	34.79617625147058	9.720723777672006	6332.586906763006	43302.547905803774	7932.400576624294	60.13808761223438	29.058655220670918	104.5928941828602	14.103326743788191	4.099571619253757	0.7354251829600201	7e-06	0.0	1.095928941828602e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.962762758080475	5.932692821275545	0.0	7.0516633718940955	194.41447555344013	153.02020065029814	0.4327294334944195	0.14493717322654512	49635.13481256678	5.217078840779824	0.008289242006989337	2.6618612609078265	3.3972864438678467	4.397286443867847	7.103790749195581
0.00022221656815193488	5.407008317515577e-05	4.5685703373212924e-07	3.418934601048498e-06	1.1008831927466387	0.14730432344003117	8.70657251100866	0.009314777361633775	7.774399603817755e-10	2.3206710900499247e-15	0.0003302505378037333	9.999724955797456	9.88771646409969	9.96251785728106	8.066133010524828	2.4987438107206112e-05	9.859208873283535	0.014073084389906027	9.990206848522266	0.0006237374226102369	5.102696156653422e-05	3.382202846550044e-05	0.03480383835223693	7.585579807846746e-05	1.9338669894751683	0.11228353590033174	0.009793151477721059	0.03748214271893429	9.985926915610133	0.14079112671648986	9.99997501256188	0.0002750442025352691	288.62791610335336	184.362582718241	34.90702024713469	9.74400465744825	5988.906413339427	43288.092851292036	7841.010986545771	61.196457142368075	29.307388094337604	106.71070281254703	14.15673682935874	4.212280698218017	0.7436102051835802	7e-06	0.0	1.1171070281254702e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9552285472795496	6.012322425751769	0.0	7.07836841467937	194.88009314896502	153.52548728901775	0.43191760019374714	0.1444585223284516	49276.999264631464	5.156972610382027	0.0082547919728481	2.703842681504041	3.4474528866876213	4.447452886687621	7.1329564881513585
0.00022574505691795674	5.512902386505303e-05	4.869754065651658e-07	3.5542115605721536e-06	1.119061693538895	0.1535359814565602	8.680250039019162	0.009899138283018603	8.426936833689005e-10	2.5196602232425023e-15	0.00033210762308671086	9.99972341621989	9.886948731471122	9.96230883917702	8.057443719363743	2.487566652696022e-05	9.858585213628693	0.014011107002594154	9.990163211299288	0.0006797208896783764	5.218007945755154e-05	3.371977473377305e-05	0.03607189783531183	7.678587443712223e-05	1.942556280636254	0.11305126852889687	0.009836788700702198	0.03769116082297303	9.985988892997446	0.14141478637133315	9.99997512433346	0.0002765837801021405	289.5109508099863	185.08691222070559	35.03475955269472	9.772428659252526	5663.878057388417	43256.5740995433	7753.141101603514	62.25057125468131	29.56247457954676	108.77641788165508	14.21229932498836	4.322106728709192	0.751571381663513	7e-06	0.0	1.1377641788165507e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9476446337988275	6.089993312350231	0.0	7.10614966249418	195.44857318505052	153.99518660105656	0.43107305026017695	0.14396203165782395	48920.452156931715	5.099181262977696	0.00822455210527992	2.744683287727371	3.496254669390884	4.4962546693908845	7.1625877749832645
0.0002291859306001365	5.616367628815775e-05	5.179026696765019e-07	3.688768002220596e-06	1.1366439758202092	0.15980519268337867	8.654485239241954	0.010496437964693552	9.107475338820038e-10	2.7274794426671494e-15	0.00033392731326508984	9.999721907648967	9.886203801212998	9.962104039156475	8.048947922543896	2.4767346463244916e-05	9.85797551799599	0.013951042750737875	9.990120571018908	0.0007385976480643325	5.331296238601749e-05	3.3619687367575786e-05	0.037325196163844	7.769756792209107e-05	1.9510520774561004	0.11379619878702393	0.009879428981081132	0.03789596084351746	9.986048957249302	0.142024482004037	9.999975232653526	0.00027809235102621365	290.32973041598973	185.76306535396324	35.177978193283366	9.80568754043069	5356.489555008384	43208.968097928766	7668.630680726625	63.30124934628636	29.823834459469044	110.7949868212046	14.269421483007175	4.429003253855682	0.7593275185542256	7e-06	0.0	1.157949868212046e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9400428083413571	6.165891504477294	0.0	7.1347107415035875	196.1137508086138	154.43070766807966	0.43020479345829093	0.14345313863410322	48565.45765293715	5.043599409247127	0.008197995297260294	2.784456961627518	3.5437844801817437	4.543784480181744	7.192424199641942
0.00023254753244774192	5.71761357789967e-05	5.496292060262116e-07	3.822726174728514e-06	1.1536826348725686	0.1661075759969433	8.629228589714154	0.011106418642786529	9.816296441455508e-10	2.9442151013747207e-15	0.00033571332721473975	9.999720427001092	9.885479854846327	9.961903038102218	8.040627123326397	2.4662168111813934e-05	9.857378454053999	0.013892719911431204	9.990078831855909	0.0008003861299216283	5.4427558246652266e-05	3.352157399106606e-05	0.03856527305508971	7.859256294597961e-05	1.9593728766735983	0.11452014515369408	0.009921168144077227	0.03809696189777651	9.986107280088609	0.1426215459460282	9.999975337831879	0.00027957299890041726	291.0867328107663	186.39194548900747	35.33514759091537	9.84342036780071	5065.783560697229	43146.20884723721	7587.316228859307	64.34925151650692	30.091394367766917	112.77097723892852	14.32754686357662	4.532933393835951	0.7668959174643568	7e-06	0.0	1.1777097723892852e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9324529156184537	6.240188744183713	0.0	7.16377343178831	196.86840735601422	154.83336851636506	0.4293212876736354	0.14293689758545117	48211.99240793444	4.990119519749776	0.008174662473308567	2.823232748382764	3.590128665847121	4.590128665847121	7.222224107394471
0.00023583732953534844	5.8168324315260095e-05	5.82146777628134e-07	3.95620979394313e-06	1.1702258762550963	0.17243913530283142	8.604434541939314	0.011728858591606663	1.0553716781414295e-09	3.1699638843373084e-15	0.00033746890788299985	9.999718971587226	9.884775180092754	9.961705470532001	8.03246520863213	2.4559862414877247e-05	9.856792861229545	0.013835989346683739	9.990037910164993	0.0008651025998800453	5.552567553525229e-05	3.342525766394112e-05	0.03979366634292782	7.94724149431732e-05	1.9675347913678647	0.11522481990727013	0.009962089834992551	0.03829452946799328	9.986164010653358	0.14320713877048283	9.999975440137575	0.00028102841276671806	291.7842724834399	186.97445733635058	35.50466243300837	9.885226746481605	4790.854685774444	43069.18883039212	7509.033171317982	65.39527181208068	30.365087240058067	114.70855942455397	14.386155693201472	4.633868901391401	0.7742923383505801	7e-06	0.0	1.1970855942455396e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9249028207844027	6.313041834363229	0.0	7.193077846600736	197.70453492963208	155.2044002571489	0.42843043346333765	0.14241797870953085	47860.04351616657	4.938633354982212	0.00815415336828612	2.861074312466573	3.635366650817153	4.6353666508171525	7.251764308840256
0.00023906195299752372	5.914198722525897e-05	6.154482417256862e-07	4.0893398920234495e-06	1.1863174761347834	0.17879622616409369	8.580061644938526	0.012363565081655249	1.1320079626176533e-09	3.4048304089373516e-15	0.0003391968548681647	9.999717539085877	9.884088180271284	9.961511020920046	8.024448267612813	2.4460196846017716e-05	9.856217737560767	0.013780722167849343	9.989997733560704	0.000932761398095139	5.660897303726055e-05	3.333057736333621e-05	0.041011867747366315	8.033854428630743e-05	1.9755517323871823	0.11591181972874105	0.010002266439281975	0.03848897907995173	9.986219277832191	0.14378226243926076	9.999975539803145	0.000282460914116719	292.42450876128714	187.5115037463994	35.68487077347962	9.930678032550604	4530.846678558345	42978.760055135266	7433.617639887573	66.43993344424989	30.644851724546744	116.61149736075683	14.444764800153573	4.731789286280017	0.7815309899831335	7e-06	0.0	1.2161149736075682e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9174184014308856	6.3845923007644565	0.0	7.2223824000767864	198.61356065101208	155.54495146876977	0.4275395750376657	0.14190067245696725	47509.60673369361	4.8890331400799045	0.00813611866268006	2.898039567193083	3.6795705571762163	4.679570557176216	7.280839667334886
0.00024222724221298656	6.009869315405603e-05	6.495272586203649e-07	4.222231349949897e-06	1.201996815306971	0.1851755233619995	8.55607258689982	0.01301036725593125	1.2115745184780918e-09	3.6489244748751305e-15	0.00034089955668140196	9.99971612751636	9.883417380068694	9.961319420055606	8.016564415548025	2.4362971555212554e-05	9.855652226949656	0.013726807599448517	9.98995824002281	0.0010033751276443236	5.767895339937894e-05	3.3237388145623e-05	0.042221286554653084	8.11922332225798e-05	1.9834355844519702	0.11658261993132701	0.010041759977177643	0.03868057994439067	9.986273192400592	0.14434777305037072	9.999975637028435	0.0002838724836310916	293.00945435758047	188.00398355898895	35.87409918043374	9.97932678904811	4284.949757622477	42875.73518365101	7360.907926772314	67.48378566696665	30.930631566379407	118.48314674174992	14.50292720716951	4.826681006435311	0.7886245427852214	7e-06	0.0	1.234831467417499e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9100235603485909	6.454966317489798	0.0	7.251463603584755	199.5865357809622	155.85609274339387	0.42665550645102346	0.14138889818912986	47160.68494127349	4.841212521069484	0.008120253249601174	2.9341804515251013	3.722804994310323	4.722804994310323	7.3092625880691315
0.000245338291405675	6.103983662447096e-05	6.84377998039446e-07	4.354990045998138e-06	1.217298971411398	0.1915739896579149	8.532434170350873	0.013669109079491922	1.294108019875392e-09	3.902358050036109e-15	0.0003425790223180906	9.999714735212645	9.882761428350806	9.96113044148072	8.008803624253016	2.426801583816767e-05	9.855095606896494	0.013674151022580787	9.989919377034374	0.0010769547882410182	5.8736959906493174e-05	3.314556104995693e-05	0.04342322035307508	8.203462526868947e-05	1.9911963757469795	0.11723857164921424	0.010080622965610169	0.03886955851927626	9.98632584897746	0.14490439310353342	9.99997573198415	0.0002852647873464389	293.54098410358773	188.4527902880793	36.07067365216993	10.030714723517793	4052.3980897957877	42760.88872665208	7290.745654756254	68.52730204540539	31.222374977918157	120.32645870520399	14.560231448013964	4.918536723264071	0.7955841596226593	7e-06	0.0	1.25326458705204e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.9027402550939394	6.52427484731567	0.0	7.280115724006982	200.61429447035584	156.13882133169562	0.42578448199018776	0.14088621613453725	46813.28681644787	4.795067334474306	0.008106290451358493	2.969542830893171	3.76512699051583	4.76512699051583	7.336862429575035
0.0002483994974696894	6.196664263717951e-05	7.199948497291146e-07	4.487710554209047e-06	1.2322548563931555	0.19798884595475344	8.50911723430217	0.014339642487943921	1.3796447045841072e-09	4.165242067783237e-15	0.00034423691187512634	9.999713360797957	9.88211909858425	9.960943898036104	8.001157560118202	2.4175184930972992e-05	9.854547276796042	0.013622672198530916	9.989881100757158	0.0011535098590728095	5.978417592570155e-05	3.305498279584576e-05	0.044618832002346946	8.286672660811962e-05	1.9988424398817928	0.11788090141577032	0.010118899242828118	0.03905610196389107	9.98637732780151	0.14545272320398564	9.999975824815058	0.00028663920203536326	294.02084375729976	188.85881146147105	36.272936930012044	10.084379320349544	3832.4674050339404	42634.95828324786	7222.976705111534	69.57087988161987	31.52003400505547	122.14398817214115	14.616300663327461	5.007354618315148	0.8024195408063585	7e-06	0.0	1.2714398817214116e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8955885410705343	6.592613955272508	0.0	7.308150331663731	201.68758640699087	156.39406582835093	0.42493222991742263	0.14039584182002893	46467.4256882818	4.750496217592587	0.00809399703704059	3.004166501591768	3.806586042398126	4.806586042398126	7.3634848554205465
0.00025141460813025594	6.288017284717145e-05	7.563721428331848e-07	4.620474329900308e-06	1.246891388463289	0.2044175429982326	8.486096534640868	0.01502182083322301	1.4682192568356387e-09	4.437683104485842e-15	0.0003458745660480715	9.999712003160337	9.881489287351618	9.960759638534515	7.993619429834678	2.408435706979856e-05	9.854006746796127	0.013572303639171923	9.989843375246673	0.001233048334218507	6.082162648536444e-05	3.2965555318511105e-05	0.04580913206059619	8.368940907181164e-05	2.0063805701653177	0.1185107126484007	0.010156624753310854	0.03924036146548142	9.98642769636087	0.14599325320389855	9.99997591564292	0.0002879968396556714	294.45065879756476	189.2229284646384	36.47926275127068	10.13985935650712	3624.4727406383636	42498.64581102338	7157.451939130308	70.6148405975182	31.823563897882323	123.93790585635664	14.67079152223531	5.09313776836583	0.8091389801719263	7e-06	0.0	1.289379058563566e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8885866253700312	6.660065260199009	0.0	7.335395761117655	202.7971871301424	156.6226908497685	0.4241039688620233	0.13992066228440223	46123.11855166174	4.707401083043395	0.00808316891910074	3.038085280912097	3.847224261084023	4.847224261084023	7.388991141312501
0.00025438676977835456	6.378133293617724e-05	7.935038777061878e-07	4.753348324916004e-06	1.2612316897346563	0.2108577347163305	8.463350592119019	0.015715492703464624	1.559863680672717e-09	4.719779996206465e-15	0.00034749303440430415	9.999710661429203	9.880871011362528	9.96057754457255	7.98618383431512	2.3995430825387965e-05	9.853473627255248	0.013522989129590537	9.98980617170837	0.0013155767144232748	6.185018161676272e-05	3.287719517838088e-05	0.04699496597153627	8.450341438756867e-05	2.0138161656848745	0.11912898863749058	0.010193828291612795	0.03942245542745026	9.986477010870454	0.14652637274478272	9.999976004569167	0.0002893385707876679	294.8319431260646	189.5460167637749	36.68806750087116	10.19669946265676	3427.7663080393218	42352.618913360195	7094.027743811645	71.65943090682386	32.1329224925311	125.71001315822404	14.723393008560183	5.175893576027646	0.8157494296295351	7e-06	0.0	1.3071001315822405e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8817509290734652	6.726696494749224	0.0	7.361696504280092	203.9339892531352	156.82550166280032	0.4233044262698852	0.13946325349970043	45780.38522139952	4.665687477660736	0.008073627428117165	3.0713271676547564	3.887076597284292	4.887076597284292	7.413257450559514
0.0002573185744614115	6.467088086090535e-05	8.313834730274638e-07	4.886383978344016e-06	1.2752953021413151	0.21730725325205	8.440861515865848	0.0164204961746026	1.6546061795614494e-09	5.011620446651433e-15	0.0003490931023651809	9.999709334952989	9.880263403304216	9.96039752748867	7.978846630679573	2.390832267036424e-05	9.852947618787736	0.013474682379693865	9.989769467794854	0.001401099959498741	6.287056107901856e-05	3.278983287549388e-05	0.04817700535752215	8.530935940308301e-05	2.0211533693204204	0.11973659669580271	0.010230532205132084	0.03960247251132907	9.98652531762035	0.1470523812122913	9.999976091677322	0.0002906650470009999	295.166107611717	189.82894640240727	36.89781966238521	10.254453873787597	3241.7354752838573	42197.51213309479	7032.566428796343	72.70482462936529	32.44806960973001	127.46175926837475	14.77382510518507	5.255633252710462	0.8222565699738558	7e-06	0.0	1.3246175926837476e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.875096156027387	6.792562148490891	0.0	7.386912552592535	205.08907747575194	157.0032487296367	0.42253785840118696	0.13902589851855762	45439.247608378646	4.625264843554518	0.008065216081842854	3.1039145594766873	3.926171129450543	4.926171129450543	7.436174089095613
0.0002602121056628103	6.554943571671652e-05	8.700035303670939e-07	5.019616535820251e-06	1.2890984156436562	0.22376408571799516	8.418614808908575	0.01713665353484306	1.7524700560017504e-09	5.313277671914788e-15	0.00035067531686649214	9.999708023277865	9.87966570681326	9.960219525470727	7.971604802318969	2.3822964769277803e-05	9.852428502896938	0.013427345799236276	9.98973324694407	0.001489621405666069	6.38833401871412e-05	3.270341209401692e-05	0.04935574285839577	8.610774205556347e-05	2.0283951976810273	0.12033429318676041	0.010266753055917115	0.03978047452927495	9.986572654200806	0.1475714971030899	9.999976177035224	0.0002919767221266679	295.45446842327146	190.07258268567358	37.10704740055879	10.312689490064633	3065.8008590621707	42033.92824344487	6972.936497543121	73.75112502582695	32.768966474495095	129.19425992595	14.821837404538103	5.332371350911699	0.8286648861380594	7e-06	0.0	1.3419425992595e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8686353664402195	6.85770417321572	0.0	7.4109187022690515	206.25378980129264	157.15663214003803	0.42180807145102084	0.13861060595712713	45099.72910250704	4.586046696461053	0.008057797778363619	3.135864515577816	3.9645294017158754	4.964529401715875	7.457644749518473
0.00026306898260143266	6.64174870007377e-05	9.093556177787861e-07	5.153064654131148e-06	1.3026541037711339	0.23022635267196376	8.39659916113145	0.017863766509462354	1.8534726435136473e-09	5.624807123279292e-15	0.00035224001069004583	9.999706726127563	9.879077270804805	9.960043500813672	7.964456336814797	2.3739302971538863e-05	9.851916133179186	0.013380949385254491	9.98969749775758	0.001581142652350628	6.488895648392289e-05	3.261788889796206e-05	0.05053149000381894	8.689894788684739e-05	2.035543663185198	0.1209227291952125	0.010302502242404985	0.03995649918632927	9.98661905061479	0.14808386682084157	9.999976260697023	0.00029327387242778185	295.6982551058359	190.27778698091242	37.3143445610246	10.37098835307152	2899.414520142832	41862.43952868382	6915.012813005655	74.79836754790678	33.095575160427714	130.90831736084786	14.867207669235176	5.406125342672319	0.8349777453728731	7e-06	0.0	1.3590831736084785e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8623800538751615	6.922152732767879	0.0	7.433603834617588	207.41976706143038	157.28630590735955	0.42111844342762533	0.13821912849497608	44761.85404882665	4.547950734707566	0.00805125235429576	3.1671890547160877	4.002166800088961	5.002166800088961	7.47758575216678
0.00026589040282740426	6.727540409684638e-05	9.494300735529001e-07	5.286730254408382e-06	1.31597256244551	0.23669228829992295	8.374806234153272	0.018601612003525	1.9576242814229477e-09	5.946243322878563e-15	0.000353787325454709	9.99970544338433	9.87849754335308	9.959869437328852	7.9574001116584725	2.36572950035002e-05	9.85141042709419	0.013335469719748945	9.989662213418233	0.0016756634227776753	6.588771705152462e-05	3.253323089551224e-05	0.0517043776880501	8.768325694313038e-05	2.0425998883415235	0.12150245664694263	0.010337786581750478	0.04013056267115057	9.986664530280295	0.1485895729058379	9.999976342704993	0.00029455661565920376	295.8986183639036	190.44541757700162	37.51837532269714	10.428949624638097	2742.0582572236867	41683.58904787504	6858.676675059337	75.84652291581835	33.427858061360745	132.60444102966522	14.90974036334533	5.476915241283739	0.8411974770900921	7e-06	0.0	1.3760444102966522e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8563402244288146	6.985926982715412	0.0	7.454870181672665	208.57899249276193	157.3928821084594	0.420471946477151	0.1378529811370191	44425.647305098726	4.51089889013518	0.008045474458059976	3.1978954799910433	4.039092957081135	5.039092957081135	7.49592529013203
0.0002686771830316665	6.81234458474449e-05	9.902158310707177e-07	5.420598592661985e-06	1.329061349028878	0.2431602222704856	8.353230441564529	0.019349938375140933	2.0649273428991836e-09	6.277596846971885e-15	0.0003553172333061569	9.999704175070939	9.877926065274632	9.959697337900218	7.950435787305374	2.357690879928445e-05	9.850911358266918	0.013290889044551765	9.98962739114572	0.0017731814029274826	6.687980629436077e-05	3.244941638531423e-05	0.05287435888061794	8.846085093042777e-05	2.0495642126946225	0.12207393472539212	0.010372608854263846	0.040302662099782754	9.986709110955491	0.14908864173310507	9.999976423091194	0.00029582492904898085	296.05663752744135	190.57633055536044	37.71787769299107	10.48619114019801	2593.241991514739	41497.89187905706	6803.815823972631	76.89550045440554	33.76577739258015	134.28286884492496	14.9492651691336	5.544763263183721	0.8473254534203873	7e-06	0.0	1.3928286884492497e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8505244772066956	7.049035868569179	0.0	7.4746325845668	209.7238228039602	157.476934855022	0.4198711694291693	0.13751345905881848	44091.1338705718	4.474817330382	0.00804037169575515	3.2279867234630344	4.075312176883422	5.075312176883422	7.512602682870164
0.00027142979788507225	6.896177006801881e-05	1.0317002645361038e-06	5.5546385123345984e-06	1.3419256183342425	0.2496285632193138	8.331868728236705	0.02010846222644577	2.175375322604709e-09	6.618851478883374e-15	0.0003568295572882468	9.9997029213338	9.87736246356927	9.959527222189534	7.943563707701929	2.349812103713829e-05	9.850418949331573	0.01324719444967956	9.98959303168938	0.0018736920628151003	6.786529401956029e-05	3.2366433499175685e-05	0.05404121317337757	8.923182049161482e-05	2.0564362922980677	0.12263753643075555	0.010406968310607013	0.04047277781046903	9.986752805550362	0.1495810506684474	9.999976501878956	0.0002970786661867673	296.1733276657796	190.67138063476037	37.9116660436121	10.54235060855151	2452.502242807556	41305.83633323603	6750.324385190863	77.94515160743045	34.109294722706956	135.94358856034276	14.985635509757197	5.609693527224193	0.8533621694092626	7e-06	0.0	1.4094358856034275e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8449400848945058	7.111478929868888	0.0	7.492817754878598	210.8470121710302	157.53900407754236	0.4193183402516906	0.13720165483158808	43758.338576043585	4.439636422567838	0.008035863013353869	3.2574617031380653	4.110823872547328	5.110823872547328	7.527567645556799
0.00027414841691700005	6.979044293438014e-05	1.0738690565474918e-06	5.68880286143978e-06	1.354568354053765	0.25609578380694603	8.31072035049538	0.020876865724722134	2.2889519941081938e-09	6.9699615646071274e-15	0.00035832399044303116	9.99970168242713	9.876806444798902	9.959359124485044	7.936784807754893	2.342091579016013e-05	9.849933265277741	0.013204377125381816	9.989559138856846	0.0019771884649560003	6.884414372238474e-05	3.228427934811153e-05	0.055204552956494624	8.999617253529859e-05	2.0632151922451043	0.1231935552011265	0.010440861143138962	0.04064087551495814	9.98679562287466	0.15006673472227813	9.999976579084205	0.0002983175728587139	296.2496463463607	190.7314219606903	38.0986327899741	10.59708649955535	2319.4006853538594	41107.885142651576	6698.102763914073	78.9952735951248	34.45837053810614	137.58635916081616	15.0187270829504	5.671731788430586	0.8593073223799377	7e-06	0.0	1.4258635916081616e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8395930741033525	7.173247104446688	0.0	7.5093635414752	211.941729991107	157.57959912040462	0.4188153483391539	0.1369184749752746	43427.285828005435	4.405290663958872	0.008031877284149358	3.286315688160061	4.145623010539999	5.145623010539999	7.540779575143151
0.00027683293943448373	7.060944817363374e-05	1.116706086440837e-06	5.823029048538231e-06	1.366990594127266	0.2625604072474726	8.289786659044932	0.021654794424193574	2.4056306421034525e-09	7.330849588388496e-15	0.0003598001136937161	9.999700458698115	9.8762577884892	9.959193091687602	7.930100527483604	2.3345283324882135e-05	9.849454407280371	0.013162431696010128	9.989525719076244	0.002083661062678107	6.981622097902006e-05	3.220295917908153e-05	0.056363830942496015	9.075383754581497e-05	2.0698994725163944	0.12374221151082564	0.010474280923742006	0.04080690831240331	9.986837568304034	0.1505455927196474	9.999976654716669	0.00029954130187354576	296.28650003627035	190.75730881894754	38.27774936191618	10.650078674064694	2193.5227804452534	40904.47661808579	6647.05750061569	80.04561316723489	34.81296383857762	139.2107320864936	15.048436416428308	5.7309052029451	0.8651598899610666	7e-06	0.0	1.442107320864936e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8344883048413647	7.23432352645216	0.0	7.524218208214154	213.0015734812939	157.59920214695234	0.4183637664702897	0.13666465575393819	43097.99939853104	4.3717185869433965	0.00802835207470071	3.314540667853141	4.179700557814208	5.179700557814208	7.552206856181959
0.00027948302733761976	7.14186959432782e-05	1.1601933402650005e-06	5.957239716522559e-06	1.3791916473813166	0.2690209953298143	8.269070887526942	0.02244185559698006	2.5253733766177032e-09	7.701403992440424e-15	0.00036125741246400666	9.999699250573151	9.875716340660052	9.959029181439345	7.923512732927924	2.3271219026494527e-05	9.848982507018054	0.013121355624100817	9.989492780993208	0.002193097493667275	7.078130181318622e-05	3.2122485553612645e-05	0.05751834879051655	9.150467676832551e-05	2.0764872670720713	0.12428365933996971	0.010507219006774223	0.04097081856065845	9.98687864437594	0.15101749298196676	9.999976728780963	0.0003007494268411636	296.28475010092876	190.74989625122646	38.44806654558529	10.701028785407559	2074.476488188285	40696.02576810588	6597.101095876207	81.09587039403087	35.17303176768774	140.81607202103393	15.07467946049836	5.7872421231156155	0.8709182058827879	7e-06	0.0	1.4581607202103394e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8296295482200617	7.2946843079908765	0.0	7.53733973024918	214.02057570815117	157.59827133028128	0.41796487220042494	0.13644077809926772	42770.50225629417	4.338862643826276	0.00802523256623345	3.34212571858614	4.213043924468928	5.213043924468928	7.5618261925121955
0.0002820981359867076	7.221803141498031e-05	1.2043108407047242e-06	6.091343518733156e-06	1.3911693019941358	0.27547613775835866	8.248577946525822	0.02323761703105987	2.6481305326436404e-09	8.081477252379895e-15	0.00036269529215225596	9.999698058544988	9.875182007493624	9.958867460381656	7.917023643171154	2.3198722438477744e-05	9.848517721433238	0.013081148677871662	9.989460335098522	0.002305482370805368	7.173908101725567e-05	3.204287754758179e-05	0.05866726667534323	9.224848926686578e-05	2.0829763568288397	0.12481799250640156	0.010539664901458627	0.04113253961834479	9.986918851322171	0.1514822785667844	9.999976801277551	0.0003019414550019896	296.2452184431693	190.71004056641883	38.608714296328074	10.749660491011268	1961.891044906675	40482.925386578914	6548.151810928324	82.14570248632292	35.53852927463841	142.40157726466384	15.09739021458874	5.840771918375273	0.8765800336931112	7e-06	0.0	1.4740157726466383e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8250195625360147	7.354299305151361	0.0	7.54869510729437	214.99320982022533	157.57724385274963	0.4176196687382512	0.13624728171770134	42444.81643148559	4.306669075649014	0.008022470611525716	3.3690573676493143	4.245637401342425	5.245637401342425	7.569621961721047
0.00028467754304792813	7.30072429765754e-05	1.249036597223767e-06	6.225235980503857e-06	1.40292002381505	0.281924442802287	8.228314225196113	0.024041606292764094	2.773840162820109e-09	8.470884233438499e-15	0.00036411309243845956	9.999696883160901	9.874654749217019	9.958708002544737	7.910635763489805	2.312779641108996e-05	9.84806022793487	0.013041812459057956	9.989428393387001	0.002420797074576563	7.268918034444682e-05	3.1964159980606136e-05	0.05980961360700834	9.298501878337773e-05	2.0893642365101908	0.12534525078300474	0.010571606612981994	0.04129199745526433	9.986958187540983	0.15193977206515266	9.999976872203579	0.0003031168390889147	296.16869275051084	190.6385997360208	38.75890108559833	10.79571949663368	1855.4158093298317	40265.5471015251	6500.13345061618	83.19472759841771	35.90940880952368	143.96629948783905	15.116519399981366	5.89152482080042	0.8821426377267447	7e-06	0.0	1.4896629948783904e-10	1400.0	0.01	0.00017806267806267802	0.003205128205128205	0.8206601670193658	7.413132860742749	0.0	7.558259699990683	215.9143899326736	157.53653869708023	0.41732890512028326	0.13608447830971007	42120.962910854934	4.2750877694437195	0.008020023910002833	3.3953199494829858	4.2774625872097305	5.2774625872097305	7.5755855972359
