Aux/IAA	ARF	mRNA	Aux/IAA:ARF	Aux/IAA:Aux/IAA	auxin	Values[kprime_IA]	Values[kprime_II]	Values[aux_basal]
66.88701779668617	8.81260587608338	29.13959005595717	58.847366843028865	446.02505541160986	0.0	10.0	10.0	0.1111111111111111
67.80266058551231	8.811173300424255	29.353804584716304	59.644625165042235	458.34673309136025	0.0	10.0	10.0	0.1111111111111111
68.71137058613726	8.810247475780775	29.563565225805533	60.438992836438295	470.74104282764773	0.0	10.0	10.0	0.1111111111111111
69.61324227150625	8.809801230060266	29.768992485396133	61.23050417029112	483.2055137919516	0.0	10.0	10.0	0.1111111111111111
70.50836808256761	8.809809081468938	29.97020182847617	62.01919176798595	495.73774322209727	0.0	10.0	10.0	0.1111111111111111
71.39683845503865	8.810247116804728	30.167303975726995	62.80508664098978	508.3353937411935	0.0	10.0	10.0	0.1111111111111111
72.27874185711136	8.811092876543666	30.360405175291675	63.5882183258276	520.9961908440821	0.0	10.0	10.0	0.1111111111111111
73.15416481809567	8.812325252067271	30.549607468920964	64.36861498692025	533.7179204074766	0.0	10.0	10.0	0.1111111111111111
74.02319196862928	8.813924390132362	30.73500892802825	65.14630351217758	546.4984264273398	0.0	10.0	10.0	0.1111111111111111
74.88590608165448	8.81587160563227	30.916703874360323	65.92130960029947	559.3356088648763	0.0	10.0	10.0	0.1111111111111111
75.74238811419528	8.818149298950546	31.094783086731226	66.69365784348503	572.2274215902107	0.0	10.0	10.0	0.1111111111111111
76.59271724265028	8.82074088544868	31.26933399391121	67.46337179801962	585.1718704262934	0.0	10.0	10.0	0.1111111111111111
77.43697092295888	8.823630722670487	31.440440849182142	68.23047405710932	598.1670113537707	0.0	10.0	10.0	0.1111111111111111
78.27522491612217	8.826804050378055	31.608184899363	68.99498631092625	611.2109487320755	0.0	10.0	10.0	0.1111111111111111
79.10755334211085	8.830246930928682	31.77264453882499	69.75692940628903	624.3018336492127	0.0	10.0	10.0	0.1111111111111111
79.93402872127501	8.833946195434589	31.933895452768493	70.51632340056416	637.4378623615446	0.0	10.0	10.0	0.1111111111111111
80.75472201594117	8.837889394538282	32.09201075322232	71.2731876109532	650.6172747872055	0.0	10.0	10.0	0.1111111111111111
81.56970267673611	8.842064750666259	32.24706110466215	72.02754066230055	663.8383530848009	0.0	10.0	10.0	0.1111111111111111
82.37903867547331	8.84646111805246	32.39911484886588	72.77940052713465	677.099420230528	0.0	10.0	10.0	0.1111111111111111
83.18279655528407	8.85106794068017	32.548238107227284	73.52878456778362	690.3988388105352	0.0	10.0	10.0	0.1111111111111111
83.98104146905915	8.85587521641866	32.69449488586625	74.27570957230024	703.7350097724708	0.0	10.0	10.0	0.1111111111111111
84.77383721546639	8.860873463250819	32.83794717746295	75.02019178829734	717.1063712016969	0.0	10.0	10.0	0.1111111111111111
85.56124627861901	8.866053687489615	32.97865505122531	75.76224695479135	730.5113972126903	0.0	10.0	10.0	0.1111111111111111
86.34332986786318	8.871407352453947	33.116676738486774	76.50189033358686	743.9485968762649	0.0	10.0	10.0	0.1111111111111111
87.12014794825511	8.876926356550234	33.25206871471143	77.23913673125584	757.4165131839089	0.0	10.0	10.0	0.1111111111111111
87.89175928473108	8.882602998227268	33.38488577611179	77.97400053424263	770.9137220507002	0.0	10.0	10.0	0.1111111111111111
88.65822146722837	8.888429962939968	33.515181111075805	78.70649572195433	784.4388313895096	0.0	10.0	10.0	0.1111111111111111
89.41959094800868	8.894400293598421	33.643006371013	79.43663589640477	797.9904801459763	0.0	10.0	10.0	0.1111111111111111
90.17592307678446	8.900507372346329	33.768411729625996	80.16443430042838	811.5673375266163	0.0	10.0	10.0	0.1111111111111111
90.92727212651535	8.906744901317095	33.89144594892554	80.88990383706195	825.1681020573892	0.0	10.0	10.0	0.1111111111111111
91.67369132774125	8.9131068842374	34.01215643335984	81.61305708794022	838.7915008531369	0.0	10.0	10.0	0.1111111111111111
92.41523289809568	8.919587609470543	34.130589283301454	82.33390633033738	852.4362888438291	0.0	10.0	10.0	0.1111111111111111
93.1519480669767	8.926181634551183	34.24678935145739	83.05246355269898	866.1012479665276	0.0	10.0	10.0	0.1111111111111111
93.88388710432544	8.932883771488193	34.36080028980766	83.76874046938565	879.7851864826015	0.0	10.0	10.0	0.1111111111111111
94.61109935046896	8.93968907243766	34.47266459228479	84.4827485350547	893.4869383380671	0.0	10.0	10.0	0.1111111111111111
95.3336332404115	8.946592816725461	34.58242364081191	85.19449895770333	907.2053624702341	0.0	10.0	10.0	0.1111111111111111
96.05153632621447	8.953590500019828	34.69011774825486	85.90400270955628	920.9393421551455	0.0	10.0	10.0	0.1111111111111111
96.76485530546512	8.960677819340782	34.795786197851456	86.61127054211231	934.6877843928137	0.0	10.0	10.0	0.1111111111111111
97.4736360394549	8.967850668042367	34.8994672785572	87.31631299119779	948.4496193612387	0.0	10.0	10.0	0.1111111111111111
98.1779235849317	8.975105119910063	35.00119831986066	88.01914039289588	962.2237998636693	0.0	10.0	10.0	0.1111111111111111
98.87776219486734	8.982437424124395	35.10101574082686	88.71976288894467	976.0093004466082	0.0	10.0	10.0	0.1111111111111111
99.57319536137166	8.989843994137473	35.198955062230525	89.41819043750439	989.8051173291852	0.0	10.0	10.0	0.1111111111111111
100.26426584194267	8.997321398183988	35.2950509366451	90.11443282267429	1003.6102679008364	0.0	10.0	10.0	0.1111111111111111
100.95101564961926	9.004866354614471	35.38933719956972	90.80849965967543	1017.4237897341602	0.0	10.0	10.0	0.1111111111111111
101.63348609218035	9.012475722997706	35.48184688016833	91.50040040345154	1031.244740499147	0.0	10.0	10.0	0.1111111111111111
102.31171779373247	9.020146494844282	35.572612231649735	92.1901443580502	1045.0721974199744	0.0	10.0	10.0	0.1111111111111111
