cG	cZTL	cL	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cTm	cY	cY_m	cG_m	cZG	Values[L]	Values[D]
0.008649695967975227	0.3167515944705383	0.589624271771554	0.752354027693568	0.10510873923923748	0.034972160812517264	0.010121511064545714	0.3679700141090866	0.05770142144155362	0.2095751015796069	0.4683141582030465	0.9895065655495648	0.3704702642674882	0.19999647672336732	0.21590846996582008	0.13849367216178513	0.20427797450241647	0.360901607914368	0.12946568964959934	0.9820137900379085	0.01798620996209155
0.00866221103259905	0.30942853575157303	0.6235693631686341	0.45161106857555294	0.15732559827397044	0.03198501911180963	0.03397654723223003	0.13642717641406224	0.15987240397557095	0.4737894990207912	0.8811278763629534	0.7724836127908973	0.34087117583218846	0.1595303076377167	0.19052075478706476	0.17476660838114474	0.166484222722417	0.3523938441995362	0.18082584871868881	0.9996646498695334	0.000335350130466594
0.0076865842927153465	0.31170705616931116	0.5670850143016677	0.26737476851762	0.19860351150151187	0.046006387002867966	0.11925340703457371	0.050203370506926526	0.32899642152454517	0.7339413510889917	0.9957139495963141	0.4476992900478964	0.3059107212686679	0.13070606682497812	0.16816528717003332	0.18246741902683447	0.11939611152587257	0.31674895192605546	0.2164497867933901	0.9999938558253976	6.144174602429331e-06
0.007852156521579461	0.3139762334523154	0.4767592065528832	0.15829400895797038	0.22490798468978637	0.09675805875921158	0.28689305040710766	0.018469022163732963	0.529111033110666	0.9151632050491243	0.9192639036301424	0.23875815703886344	0.2703862622319089	0.11237449435392177	0.1474606254006153	0.17737380423201268	0.1105961541940216	0.33248212167728197	0.24234656450545028	0.9999998874648253	1.1253517473441832e-07
0.0095734217952784	0.30896032851165633	0.3848433051123461	0.09399558084677563	0.23395736223453514	0.19439276323807722	0.493116423678086	0.006794377621029064	0.721321803769563	1.002337915301244	0.7723047266571115	0.12953401021208558	0.2377239005618494	0.1037128451480727	0.1277875903037983	0.1799324885367016	0.1519515900011253	0.404947979361171	0.27148502428893556	0.9999999979381549	2.0618451390674863e-09
0.012781268563986503	0.2952626302138558	0.3064648165877799	0.056087442936631794	0.2265425443056676	0.3294076311227918	0.6838687495227798	0.0024995119196179402	0.8755336141950422	0.9985626872061979	0.6196702712658785	0.07605098005255587	0.20994481143167695	0.10479143661371124	0.10924704682731017	0.20956007273020275	0.25549032652623554	0.5202763671565065	0.3136012307982606	0.9999999999244973	7.55027151910781e-11
0.01726730678309928	0.27497344773485094	0.24473620539029323	0.033720715006138526	0.20744382252550486	0.48221258615845536	0.8324545834480396	0.0009195191755698052	0.9734312077052112	0.9218848816589019	0.4859958191622677	0.04836525966317345	0.18849623050999748	0.1183245743528061	0.09232655711463916	0.2847713056096509	0.42860487467721775	0.6561526534059683	0.372900257981161	0.9999999979381549	2.0618451390674863e-09
0.02265292785492821	0.25179237145249533	0.1970531301181787	0.020525345204052338	0.1827049090636181	0.6338897692404295	0.9339192353590906	0.00033827891480545005	1.0100808857745827	0.8016518539260444	0.3762679984132711	0.0316846182550697	0.1758374165069263	0.15552953146490958	0.07763137270057309	0.4180679914701576	0.6552050353050619	0.78815112920839	0.44806774278859274	0.9999998874648253	1.1253517473441832e-07
0.02815294054953892	0.22983762795005555	0.15990089275675834	0.012755251072262705	0.15688063739087038	0.7706821128706637	0.9927236237381482	0.00012481215747891372	0.9922805921683737	0.6670509754456905	0.28838495704674016	0.02016641170277203	0.17802340521031	0.24105698378686385	0.06593253028513153	0.6043158982231498	0.8742970180038478	0.8906524478314314	0.5333378756216801	0.9999938558253976	6.144174602429331e-06
0.03218969588001832	0.2134482445981997	0.13052561766441945	0.008204196203872582	0.13253120201673754	0.8842387075740203	1.0153834837558504	6.590740130624377e-05	0.9335071244398445	0.5382364872494262	0.2187044883592194	0.011883473568840106	0.20495600288334437	0.39336218490345476	0.0586412309899427	0.8051702974300992	0.9701436524143464	0.9349503546689492	0.6191960339727728	0.9996646498695334	0.000335350130466594
0.03348132647894666	0.20733941395342134	0.10701378050509959	0.005578513160498747	0.11079347734809598	0.9698670713471953	1.0072338895031971	0.0011063279903326601	0.8463661731172297	0.4253117449844145	0.16292060303808695	0.006918249219137812	0.2627080076529283	0.5902875287711888	0.05823544699076193	0.94827150610281	0.851595547219204	0.9026709480643491	0.6926378494979937	0.9820137900379085	0.01798620996209155
0.059078402165681575	0.23904601910987394	0.08797275425941854	0.004195656714200357	0.09199038409260941	1.0094769344485441	0.9628232765574694	0.04211353572166326	0.6709010478983711	0.33112960439794564	0.09474231420658802	0.022172642210658042	0.33499204418003997	0.7809981622727421	0.06732936735996045	0.9751694346893458	0.5808885737938307	0.7280175489438596	0.7095113810383986	0.5	0.5
0.22302058405470587	0.38748478537191483	0.07232206363656485	0.0035293674103024832	0.0760312668240386	0.950742647252389	0.8085307080025776	0.24096895701343526	0.3513411738939396	0.25500921709208196	0.02785918461866842	0.03237462481039519	0.37561539232093244	0.9191823868108875	0.08624044131718982	0.8858438343878253	0.3127481646480451	0.33311896731908075	0.5144820215853342	0.01798620996209155	0.9820137900379085
0.3550998892261707	0.4593267050367311	0.05963313598670105	0.0032837682168393237	0.06264972484309643	0.8371823084433583	0.5766034017798173	0.435906945149067	0.18506789664380532	0.19532706774473352	0.009723702978884741	0.013887629905118534	0.4266245460429793	0.978239307997093	0.10770360395404685	0.7442587349099972	0.1742519688357996	0.12436814620731305	0.29231380406428215	0.000335350130466483	0.9996646498695335
0.3854900736093324	0.4485408861361723	0.0494632337930336	0.004000854672065707	0.05151991144973275	0.6966868214037939	0.38088187022441355	0.5820681718518049	0.11042318647578463	0.14908400657666676	0.0036107976190813225	0.005224781217633252	0.4877975902252853	0.9601341567001652	0.12999854842787664	0.6024887824553404	0.10551031273827992	0.04578816784834695	0.16069625341430852	6.144174602429331e-06	0.9999938558253976
0.36491785996145953	0.4236755415456806	0.0416379027061943	0.006802315080817241	0.04231268128186419	0.5544821041423508	0.24420016907161396	0.6903876137290886	0.07288805233566993	0.11350460907433008	0.0013466818716178683	0.0019520408247268107	0.5412006352494784	0.886328519430537	0.15199815816691845	0.4784207236724863	0.06888500862919132	0.016845199597094303	0.0881968900083881	1.1253517473441832e-07	0.9999998874648253
0.3247588956983466	0.4042201504687577	0.036465698137316045	0.014101689330401358	0.03472515387990286	0.42699717475124543	0.15458648365473235	0.7706334853608957	0.05135489743706922	0.08627325285101146	0.0005037359134715028	0.0007336661088284269	0.5751692775140882	0.7842981722000455	0.17258636684432724	0.3763403394646952	0.04951494558083098	0.006197015265131732	0.04840355830363727	2.0618451390674863e-09	0.9999999979381549
0.2797583953554688	0.39179131596546135	0.03508691450800984	0.030773569932839417	0.02849313080908058	0.3208641681874034	0.09724821058442644	0.8300811063911955	0.03753564878980917	0.06552172303812388	0.00019012641487699847	0.0002810760936319293	0.5862643774979158	0.6768866036741761	0.19109407312601023	0.2955010364439898	0.04007711834300039	0.0022797547560623956	0.026564437268958394	7.55027151910781e-11	0.9999999999244973
0.23651255115008243	0.3844426578421365	0.04012578053211811	0.06596541457727112	0.02340015691124648	0.2366551620299588	0.06096156961432767	0.87412098714169	0.02796901388287637	0.04978413018797696	7.421807244836686e-05	0.00011676150807600636	0.5769285158098845	0.5779275554835405	0.20719114727697058	0.23331459474946964	0.0366507845584891	0.0008386753324165573	0.014578873559550024	2.061845083556335e-09	0.9999999979381549
0.19768386896611606	0.38025068325711847	0.05667833798906684	0.13501333810254473	0.019313803699722073	0.1720229029172311	0.03813008834643855	0.906746509658854	0.021066603870972145	0.03797504586276959	3.488049487081314e-05	7.50640068759212e-05	0.5523508617056218	0.4931267272838274	0.22071259080621583	0.18675810261553494	0.037023543191089435	0.000308555303582307	0.00800111240033799	1.1253517473441832e-07	0.9999998874648253
0.16404701589408022	0.37790021235004534	0.09316547456847668	0.2588138505836989	0.016404032969553735	0.12359796636238657	0.023820273459464504	0.9309147786281334	0.016040240905146944	0.029540575404536737	4.0607822022069905e-05	0.00016947005582699484	0.518031265004725	0.4224518486265502	0.23154609178984767	0.15284974584166838	0.039215113289654865	0.00011484687084225296	0.004393667755147873	6.144174602429331e-06	0.9999938558253976
0.13539978649798512	0.3765057353426734	0.16005712550115883	0.4553760981333102	0.016272328267034657	0.08797557719078514	0.01489954516679513	0.9487464178016366	0.012645732502411829	0.02547055172455219	0.0001773304543311445	0.000982469906711685	0.4782768539196161	0.3617526663985199	0.23956591759196533	0.12839876003318493	0.03996010501515367	0.00011512350108267694	0.002526461716987239	0.000335350130466483	0.9996646498695335
0.10677170321856146	0.3718607922601216	0.2634661558907149	0.7218901563610264	0.025213352775330065	0.06218993262146832	0.009483552359171947	0.9579931279495695	0.011777141168963447	0.03258834543712644	0.0018914891339791996	0.013458693984244555	0.43562030033128973	0.30520103586494995	0.24444714515698587	0.10987718473873992	0.03802546180630881	0.0037928784190028302	0.006365982951734055	0.01798620996209155	0.9820137900379085
0.023711394367350137	0.3228642503020661	0.4156031193650759	0.9975927748717611	0.05418277073538082	0.044580810877739525	0.006969940445403907	0.8249809988842296	0.019064829420059	0.0748642400065995	0.05596473909131244	0.3507023649688215	0.39547670052488626	0.250475364682144	0.24075872380024171	0.10183393692973106	0.0929097133422023	0.11911706270161636	0.07705100387514588	0.5	0.5
0.008640177636369288	0.31678511486524163	0.5909104105395665	0.7535031707652473	0.10546903542861737	0.03487759032509603	0.01016702631819985	0.36797001409531577	0.058011182791453224	0.21059418321040752	0.46835094850189024	0.9895556390501146	0.3701757190739855	0.1997395226655131	0.2158444575407971	0.1384509239050231	0.2042064958671746	0.36052326686869307	0.12941815440025858	0.9820137900379085	0.01798620996209155
0.008649250213758545	0.30949450062084727	0.624841516438784	0.45226455238694857	0.15771598933517939	0.031954518875735416	0.034212137326093614	0.1364271763983482	0.16052079231457533	0.47517345189484944	0.8811837504084974	0.7725336248243173	0.3405786608180583	0.1593003694552308	0.19044691741048228	0.17470960225140963	0.16642110364099508	0.3519258945885537	0.18070158359218988	0.9996646498695334	0.000335350130466594
0.007672323022564015	0.31179086922791377	0.568209904047668	0.2677475230516244	0.19901945593977965	0.04612269071055909	0.11992429354563194	0.05020337050212495	0.32999078776149593	0.7355478372989952	0.9957865134432735	0.44775687736624636	0.3056313957203173	0.13049387652062555	0.1680808376888644	0.18240095260659261	0.11932913173467162	0.31623566033792133	0.21624931033826425	0.9999938558253976	6.144174602429331e-06
0.007836540648220923	0.3140716596227556	0.47766931035148213	0.1585048550077274	0.22536156199690657	0.09713433891384866	0.2880421254876864	0.018469022159623632	0.5304226892907606	0.9169269836526346	0.9193553679521517	0.23883038023992756	0.27012547766181455	0.1121695095277682	0.1473662663623767	0.17729539818991172	0.11050797754343318	0.3319198489621394	0.2420739827361706	0.9999998874648253	1.1253517473441832e-07
